"","date","LL"
"1878","2015-04-28",33.419998
"1879","2015-04-29",26.76
"1880","2015-04-30",27.49
"1881","2015-05-01",27.110001
"1882","2015-05-04",27.690001
"1883","2015-05-05",27.23
"1884","2015-05-06",27.23
"1885","2015-05-07",27.07
"1886","2015-05-08",28.139999
"1887","2015-05-11",28.059999
"1888","2015-05-12",26.6
"1889","2015-05-13",26.49
"1890","2015-05-14",26.67
"1891","2015-05-15",26.26
"1892","2015-05-18",26.059999
"1893","2015-05-19",26.389999
"1894","2015-05-20",25.27
"1895","2015-05-21",21.1
"1896","2015-05-22",21.040001
"1897","2015-05-26",22.040001
"1898","2015-05-27",21.57
"1899","2015-05-28",21.66
"1900","2015-05-29",20.4
"1901","2015-06-01",21.09
"1902","2015-06-02",22.01
"1903","2015-06-03",21.58
"1904","2015-06-04",21.23
"1905","2015-06-05",21.370001
"1906","2015-06-08",20.6
"1907","2015-06-09",20.4
"1908","2015-06-10",20.790001
"1909","2015-06-11",20.639999
"1910","2015-06-12",21.49
"1911","2015-06-15",21.48
"1912","2015-06-16",21.18
"1913","2015-06-17",21.01
"1914","2015-06-18",20.58
"1915","2015-06-19",20.709999
"1916","2015-06-22",20.360001
"1917","2015-06-23",21.6
"1918","2015-06-24",22.290001
"1919","2015-06-25",21.200001
"1920","2015-06-26",21.120001
"1921","2015-06-29",20.940001
"1922","2015-06-30",20.709999
"1923","2015-07-01",20.93
"1924","2015-07-02",20.639999
"1925","2015-07-06",20.610001
"1926","2015-07-07",20.49
"1927","2015-07-08",19.67
"1928","2015-07-09",19.91
"1929","2015-07-10",20.309999
"1930","2015-07-13",20.74
"1931","2015-07-14",20.709999
"1932","2015-07-15",20.5
"1933","2015-07-16",20.41
"1934","2015-07-17",19.389999
"1935","2015-07-20",19.209999
"1936","2015-07-21",19.059999
"1937","2015-07-22",19.610001
"1938","2015-07-23",19.690001
"1939","2015-07-24",19.219999
"1940","2015-07-27",18.98
"1941","2015-07-28",18.959999
"1942","2015-07-29",19.059999
"1943","2015-07-30",19.139999
"1944","2015-07-31",19.299999
"1945","2015-08-03",18.59
"1946","2015-08-04",18.360001
"1947","2015-08-05",13.27
"1948","2015-08-06",12.12
"1949","2015-08-07",12.06
"1950","2015-08-10",12.86
"1951","2015-08-11",12.55
"1952","2015-08-12",13.34
"1953","2015-08-13",13.01
"1954","2015-08-14",14.02
"1955","2015-08-17",14.12
"1956","2015-08-18",14.96
"1957","2015-08-19",14.21
"1958","2015-08-20",15.48
"1959","2015-08-21",15.45
"1960","2015-08-24",14.97
"1961","2015-08-25",14.72
"1962","2015-08-26",14.93
"1963","2015-08-27",15.37
"1964","2015-08-28",14.93
"1965","2015-08-31",15.11
"1966","2015-09-01",14.52
"1967","2015-09-02",14.55
"1968","2015-09-03",14.76
"1969","2015-09-04",14.28
"1970","2015-09-08",14.94
"1971","2015-09-09",14.99
"1972","2015-09-10",15.17
"1973","2015-09-11",15.52
"1974","2015-09-14",15.58
"1975","2015-09-15",15.89
"1976","2015-09-16",16.469999
"1977","2015-09-17",16.67
"1978","2015-09-18",15.54
"1979","2015-09-21",14.71
"1980","2015-09-22",14.54
"1981","2015-09-23",14.18
"1982","2015-09-24",14.1
"1983","2015-09-25",14.01
"1984","2015-09-28",13.2
"1985","2015-09-29",12.85
"1986","2015-09-30",13.14
"1987","2015-10-01",13.87
"1988","2015-10-02",14.1
"1989","2015-10-05",13.9
"1990","2015-10-06",14.07
"1991","2015-10-07",14.58
"1992","2015-10-08",16.42
"1993","2015-10-09",18.84
"1994","2015-10-12",16.6
"1995","2015-10-13",17.02
"1996","2015-10-14",16.68
"1997","2015-10-15",16.84
"1998","2015-10-16",17.51
"1999","2015-10-19",16.49
"2000","2015-10-20",16.26
"2001","2015-10-21",15.54
"2002","2015-10-22",15.28
"2003","2015-10-23",15.19
"2004","2015-10-26",14.37
"2005","2015-10-27",13.83
"2006","2015-10-28",13.93
"2007","2015-10-29",13.8
"2008","2015-10-30",13.82
"2009","2015-11-02",14.02
"2010","2015-11-03",14.22
"2011","2015-11-04",15.65
"2012","2015-11-05",16.389999
"2013","2015-11-06",16.709999
"2014","2015-11-09",16.129999
"2015","2015-11-10",15.57
"2016","2015-11-11",14.86
"2017","2015-11-12",14.9
"2018","2015-11-13",13.87
"2019","2015-11-16",14.01
"2020","2015-11-17",13.61
"2021","2015-11-18",13.99
"2022","2015-11-19",13.85
"2023","2015-11-20",13.9
"2024","2015-11-23",14.6
"2025","2015-11-24",15.12
"2026","2015-11-25",15.74
"2027","2015-11-27",14.88
"2028","2015-11-30",15.62
"2029","2015-12-01",15.08
"2030","2015-12-02",14.8
"2031","2015-12-03",14.03
"2032","2015-12-04",14.39
"2033","2015-12-07",14.27
"2034","2015-12-08",13.96
"2035","2015-12-09",13.91
"2036","2015-12-10",14.43
"2037","2015-12-11",13.89
"2038","2015-12-14",14.06
"2039","2015-12-15",17.530001
"2040","2015-12-16",18.68
"2041","2015-12-17",16.719999
"2042","2015-12-18",16.68
"2043","2015-12-21",16.219999
"2044","2015-12-22",17.42
"2045","2015-12-23",17.5
"2046","2015-12-24",18.35
"2047","2015-12-28",17.799999
"2048","2015-12-29",17.65
"2049","2015-12-30",17.290001
"2050","2015-12-31",17.360001
"2051","2016-01-04",17.1
"2052","2016-01-05",16.33
"2053","2016-01-06",15.15
"2054","2016-01-07",13.98
"2055","2016-01-08",13.71
"2056","2016-01-11",13.09
"2057","2016-01-12",12.99
"2058","2016-01-13",12.6
"2059","2016-01-14",12.54
"2060","2016-01-15",12.15
"2061","2016-01-19",11.69
"2062","2016-01-20",11.7
"2063","2016-01-21",12
"2064","2016-01-22",12.3
"2065","2016-01-25",11.99
"2066","2016-01-26",12.77
"2067","2016-01-27",12.56
"2068","2016-01-28",12.89
"2069","2016-01-29",12.91
"2070","2016-02-01",13.36
"2071","2016-02-02",12.77
"2072","2016-02-03",12.38
"2073","2016-02-04",12.74
"2074","2016-02-05",12.34
"2075","2016-02-08",12.35
"2076","2016-02-09",12.09
"2077","2016-02-10",12.41
"2078","2016-02-11",11.79
"2079","2016-02-12",12.33
"2080","2016-02-16",13.82
"2081","2016-02-17",14.77
"2082","2016-02-18",14.42
"2083","2016-02-19",14.21
"2084","2016-02-22",11.4
"2085","2016-02-23",11.27
"2086","2016-02-24",11.39
"2087","2016-02-25",11.24
"2088","2016-02-26",11.11
"2089","2016-02-29",11.33
"2090","2016-03-01",11.19
"2091","2016-03-02",11.38
"2092","2016-03-03",12.01
"2093","2016-03-04",12.21
"2094","2016-03-07",13.84
"2095","2016-03-08",11.77
"2096","2016-03-09",11.8
"2097","2016-03-10",11.48
"2098","2016-03-11",11.41
"2099","2016-03-14",11.48
"2100","2016-03-15",11.24
"2101","2016-03-16",11.07
"2102","2016-03-17",11.33
"2103","2016-03-18",12.24
"2104","2016-03-21",12.02
"2105","2016-03-22",13.94
"2106","2016-03-23",12.54
"2107","2016-03-24",13.15
"2108","2016-03-28",12.69
"2109","2016-03-29",13.04
"2110","2016-03-30",12.91
"2111","2016-03-31",13.12
"2112","2016-04-01",13.06
"2113","2016-04-04",12.82
"2114","2016-04-05",14.2
"2115","2016-04-06",14.21
"2116","2016-04-07",13.72
"2117","2016-04-08",13.76
"2118","2016-04-11",13.96
"2119","2016-04-12",14.22
"2120","2016-04-13",15.24
"2121","2016-04-14",15.19
"2122","2016-04-15",15.13
"2123","2016-04-18",15.25
"2124","2016-04-19",14.99
"2125","2016-04-20",15.16
"2126","2016-04-21",14.82
"2127","2016-04-22",15.04
"2128","2016-04-25",14.87
"2129","2016-04-26",15.74
"2130","2016-04-27",16.02
"2131","2016-04-28",15.28
"2132","2016-04-29",14.91
"2133","2016-05-02",14.71
"2134","2016-05-03",14.08
"2135","2016-05-04",13.91
"2136","2016-05-05",13.36
"2137","2016-05-06",13.53
"2138","2016-05-09",13.45
"2139","2016-05-10",12.39
"2140","2016-05-11",11.51
"2141","2016-05-12",11.58
"2142","2016-05-13",11.34
"2143","2016-05-16",11.41
"2144","2016-05-17",11.59
"2145","2016-05-18",11.35
"2146","2016-05-19",11.46
"2147","2016-05-20",12.02
"2148","2016-05-23",11.9
"2149","2016-05-24",12.01
"2150","2016-05-25",12.53
"2151","2016-05-26",12.53
"2152","2016-05-27",12.8
"2153","2016-05-31",13.1
"2154","2016-06-01",13.01
"2155","2016-06-02",13.45
"2156","2016-06-03",13.39
"2157","2016-06-06",14.08
"2158","2016-06-07",14.29
"2159","2016-06-08",14.47
"2160","2016-06-09",14.33
"2161","2016-06-10",13.5
"2162","2016-06-13",13.35
"2163","2016-06-14",13.16
"2164","2016-06-15",13.14
"2165","2016-06-16",13.23
"2166","2016-06-17",15.78
"2167","2016-06-20",15.93
"2168","2016-06-21",15.45
"2169","2016-06-22",15.42
"2170","2016-06-23",15.78
"2171","2016-06-24",15.71
"2172","2016-06-27",14.29
"2173","2016-06-28",14.69
"2174","2016-06-29",15.32
"2175","2016-06-30",15.42
"2176","2016-07-01",15.88
"2177","2016-07-05",15.49
"2178","2016-07-06",15.81
"2179","2016-07-07",16.360001
"2180","2016-07-08",16.85
"2181","2016-07-11",17.469999
"2182","2016-07-12",17.549999
"2183","2016-07-13",17.049999
"2184","2016-07-14",16.85
"2185","2016-07-15",16.75
"2186","2016-07-18",17.32
"2187","2016-07-19",17.1
"2188","2016-07-20",17.17
"2189","2016-07-21",17.32
"2190","2016-07-22",17.32
"2191","2016-07-25",16.9
"2192","2016-07-26",16.98
"2193","2016-07-27",15.1
"2194","2016-07-28",14.49
"2195","2016-07-29",15.03
"2196","2016-08-01",15.31
"2197","2016-08-02",15.2
"2198","2016-08-03",15.61
"2199","2016-08-04",15.22
"2200","2016-08-05",15.61
"2201","2016-08-08",15.97
"2202","2016-08-09",15.85
"2203","2016-08-10",15.88
"2204","2016-08-11",16.23
"2205","2016-08-12",16.32
"2206","2016-08-15",16.41
"2207","2016-08-16",16.280001
"2208","2016-08-17",16.84
"2209","2016-08-18",16.809999
"2210","2016-08-19",16.35
"2211","2016-08-22",16.26
"2212","2016-08-23",16.309999
"2213","2016-08-24",15.84
"2214","2016-08-25",16.190001
"2215","2016-08-26",15.97
"2216","2016-08-29",16.059999
"2217","2016-08-30",15.98
"2218","2016-08-31",15.76
"2219","2016-09-01",15.6
"2220","2016-09-02",15.91
"2221","2016-09-06",15.74
"2222","2016-09-07",16.07
"2223","2016-09-08",16.09
"2224","2016-09-09",15.67
"2225","2016-09-12",16.01
"2226","2016-09-13",15.53
"2227","2016-09-14",15.31
"2228","2016-09-15",15.78
"2229","2016-09-16",15.68
"2230","2016-09-19",15.87
"2231","2016-09-20",15.61
"2232","2016-09-21",17.07
"2233","2016-09-22",18.23
"2234","2016-09-23",17.969999
"2235","2016-09-26",17.790001
"2236","2016-09-27",18.01
"2237","2016-09-28",18.209999
"2238","2016-09-29",19.07
"2239","2016-09-30",19.67
"2240","2016-10-03",19.530001
"2241","2016-10-04",18.93
"2242","2016-10-05",19.450001
"2243","2016-10-06",19.620001
"2244","2016-10-07",19.48
"2245","2016-10-10",19.440001
"2246","2016-10-11",18.83
"2247","2016-10-12",19.110001
"2248","2016-10-13",18.75
"2249","2016-10-14",18.639999
"2250","2016-10-17",18.74
"2251","2016-10-18",18.969999
"2252","2016-10-19",19.049999
"2253","2016-10-20",19.1
"2254","2016-10-21",19.219999
"2255","2016-10-24",19.030001
"2256","2016-10-25",18.48
"2257","2016-10-26",18.370001
"2258","2016-10-27",18.08
"2259","2016-10-28",18.48
"2260","2016-10-31",15.51
"2261","2016-11-01",15.18
"2262","2016-11-02",14.99
"2263","2016-11-03",15.02
"2264","2016-11-04",15.31
"2265","2016-11-07",15.22
"2266","2016-11-08",14.78
"2267","2016-11-09",15.1
"2268","2016-11-10",15.27
"2269","2016-11-11",16.469999
"2270","2016-11-14",16.83
"2271","2016-11-15",16.629999
"2272","2016-11-16",16.559999
"2273","2016-11-17",16.76
"2274","2016-11-18",16.9
"2275","2016-11-21",17.02
"2276","2016-11-22",18.27
"2277","2016-11-23",17.969999
"2278","2016-11-25",18
"2279","2016-11-28",17.41
"2280","2016-11-29",17.9
"2281","2016-11-30",17.65
"2282","2016-12-01",17.15
"2283","2016-12-02",17.389999
"2284","2016-12-05",17.6
"2285","2016-12-06",17.77
"2286","2016-12-07",17.969999
"2287","2016-12-08",18.200001
"2288","2016-12-09",18
"2289","2016-12-12",17.51
"2290","2016-12-13",17.4
"2291","2016-12-14",16.9
"2292","2016-12-15",16.65
"2293","2016-12-16",16.51
"2294","2016-12-19",16.790001
"2295","2016-12-20",16.93
"2296","2016-12-21",17.030001
"2297","2016-12-22",16.440001
"2298","2016-12-23",16.5
"2299","2016-12-27",16.530001
"2300","2016-12-28",16.120001
"2301","2016-12-29",16.030001
"2302","2016-12-30",15.74
"2303","2017-01-03",15.53
"2304","2017-01-04",15.91
"2305","2017-01-05",15.76
"2306","2017-01-06",15.65
"2307","2017-01-09",15.35
"2308","2017-01-10",15.46
"2309","2017-01-11",15.33
"2310","2017-01-12",15.47
"2311","2017-01-13",15.72
"2312","2017-01-17",15.56
"2313","2017-01-18",15.57
"2314","2017-01-19",15.18
"2315","2017-01-20",15.29
"2316","2017-01-23",15.39
"2317","2017-01-24",15.8
"2318","2017-01-25",15.72
"2319","2017-01-26",15.65
"2320","2017-01-27",15.57
"2321","2017-01-30",15.56
"2322","2017-01-31",15.66
"2323","2017-02-01",15.58
"2324","2017-02-02",15.42
"2325","2017-02-03",15.79
"2326","2017-02-06",15.77
"2327","2017-02-07",15.66
"2328","2017-02-08",15.73
"2329","2017-02-09",16.09
"2330","2017-02-10",16.290001
"2331","2017-02-13",16.030001
"2332","2017-02-14",15.94
"2333","2017-02-15",15.89
"2334","2017-02-16",15.66
"2335","2017-02-17",15.36
"2336","2017-02-21",17.98
"2337","2017-02-22",18.190001
"2338","2017-02-23",17.91
"2339","2017-02-24",17.389999
"2340","2017-02-27",18.190001
"2341","2017-02-28",17.73
"2342","2017-03-01",18.459999
"2343","2017-03-02",18.4
"2344","2017-03-03",18.190001
"2345","2017-03-06",18
"2346","2017-03-07",17.84
"2347","2017-03-08",17.799999
"2348","2017-03-09",17.690001
"2349","2017-03-10",17.84
"2350","2017-03-13",17.93
"2351","2017-03-14",17.950001
"2352","2017-03-15",18.51
"2353","2017-03-16",19.07
"2354","2017-03-17",19.290001
"2355","2017-03-20",19.16
"2356","2017-03-21",18.68
"2357","2017-03-22",18.629999
"2358","2017-03-23",18.780001
"2359","2017-03-24",18.6
"2360","2017-03-27",18.58
"2361","2017-03-28",18.620001
"2362","2017-03-29",19.66
"2363","2017-03-30",19.75
"2364","2017-03-31",20.99
"2365","2017-04-03",22.459999
"2366","2017-04-04",23.190001
"2367","2017-04-05",22.6
"2368","2017-04-06",22.84
"2369","2017-04-07",22.700001
"2370","2017-04-10",22.219999
"2371","2017-04-11",22.370001
"2372","2017-04-12",21.959999
"2373","2017-04-13",21.559999
"2374","2017-04-17",21.950001
"2375","2017-04-18",22.84
"2376","2017-04-19",22.790001
"2377","2017-04-20",23.139999
"2378","2017-04-21",23.049999
"2379","2017-04-24",22.66
"2380","2017-04-25",22.969999
"2381","2017-04-26",24.25
"2382","2017-04-27",24.360001
"2383","2017-04-28",24.549999
"2384","2017-05-01",24.41
"2385","2017-05-02",21.049999
"2386","2017-05-03",21.219999
"2387","2017-05-04",21.33
"2388","2017-05-05",21.889999
"2389","2017-05-08",21.959999
"2390","2017-05-09",21.690001
"2391","2017-05-10",24.780001
"2392","2017-05-11",25.309999
"2393","2017-05-12",25.18
"2394","2017-05-15",25.43
"2395","2017-05-16",26.700001
"2396","2017-05-17",25.559999
"2397","2017-05-18",26.209999
"2398","2017-05-19",29.129999
"2399","2017-05-22",30.139999
"2400","2017-05-23",29.98
"2401","2017-05-24",29.85
"2402","2017-05-25",29.879999
"2403","2017-05-26",29.9
"2404","2017-05-30",29.52
"2405","2017-05-31",28.98
"2406","2017-06-01",29.09
"2407","2017-06-02",28.280001
"2408","2017-06-05",27.93
"2409","2017-06-06",27.32
"2410","2017-06-07",26.709999
"2411","2017-06-08",26.83
"2412","2017-06-09",26.549999
"2413","2017-06-12",26.059999
"2414","2017-06-13",25.91
"2415","2017-06-14",25.299999
"2416","2017-06-15",24.940001
"2417","2017-06-16",24.92
"2418","2017-06-19",26.450001
"2419","2017-06-20",25.93
"2420","2017-06-21",25.85
"2421","2017-06-22",26.040001
"2422","2017-06-23",25.77
"2423","2017-06-26",25.959999
"2424","2017-06-27",25.76
"2425","2017-06-28",25.9
"2426","2017-06-29",24.879999
"2427","2017-06-30",25.059999
"2428","2017-07-03",25.25
"2429","2017-07-05",25.4
"2430","2017-07-06",24.83
"2431","2017-07-07",24.98
"2432","2017-07-10",24.35
"2433","2017-07-11",24.530001
"2434","2017-07-12",24.629999
"2435","2017-07-13",24.780001
"2436","2017-07-14",24.719999
"2437","2017-07-17",26.01
"2438","2017-07-18",25.209999
"2439","2017-07-19",25.440001
"2440","2017-07-20",24.83
"2441","2017-07-21",24.629999
"2442","2017-07-24",24.77
"2443","2017-07-25",25.41
"2444","2017-07-26",25.299999
"2445","2017-07-27",25.360001
"2446","2017-07-28",25.58
"2447","2017-07-31",24.709999
"2448","2017-08-01",33.59
"2449","2017-08-02",35.549999
"2450","2017-08-03",35.27
"2451","2017-08-04",36.490002
"2452","2017-08-07",37.130001
"2453","2017-08-08",35.990002
"2454","2017-08-09",37.209999
"2455","2017-08-10",35.23
"2456","2017-08-11",35.619999
"2457","2017-08-14",36.450001
"2458","2017-08-15",35.34
"2459","2017-08-16",34.919998
"2460","2017-08-17",34.5
"2461","2017-08-18",35.220001
"2462","2017-08-21",35.650002
"2463","2017-08-22",35.490002
"2464","2017-08-23",35.389999
"2465","2017-08-24",35.68
"2466","2017-08-25",37.060001
"2467","2017-08-28",38.700001
"2468","2017-08-29",38.919998
"2469","2017-08-30",37.110001
"2470","2017-08-31",37.529999
"2471","2017-09-01",37.66
"2472","2017-09-05",39.240002
"2473","2017-09-06",39.459999
"2474","2017-09-07",39.689999
"2475","2017-09-08",40.459999
"2476","2017-09-11",37.82
"2477","2017-09-12",38.59
"2478","2017-09-13",38.23
"2479","2017-09-14",37.400002
"2480","2017-09-15",37.490002
"2481","2017-09-18",37.540001
"2482","2017-09-19",37.619999
"2483","2017-09-20",37.549999
"2484","2017-09-21",37.540001
"2485","2017-09-22",36.950001
"2486","2017-09-25",37.740002
"2487","2017-09-26",37.27
"2488","2017-09-27",37.669998
"2489","2017-09-28",38.799999
"2490","2017-09-29",38.98
"2491","2017-10-02",38.709999
"2492","2017-10-03",36.82
"2493","2017-10-04",36.799999
"2494","2017-10-05",36.799999
"2495","2017-10-06",36.91
"2496","2017-10-09",35.799999
"2497","2017-10-10",34.23
"2498","2017-10-11",35.16
"2499","2017-10-12",34.810001
"2500","2017-10-13",34.82
"2501","2017-10-16",34.48
"2502","2017-10-17",35.130001
"2503","2017-10-18",35.139999
"2504","2017-10-19",34.959999
"2505","2017-10-20",34.860001
"2506","2017-10-23",34.650002
"2507","2017-10-24",34.880001
"2508","2017-10-25",34.880001
"2509","2017-10-26",35.549999
"2510","2017-10-27",35.470001
"2511","2017-10-30",34.77
"2512","2017-10-31",30.780001
"2513","2017-11-01",31.379999
"2514","2017-11-02",30.35
"2515","2017-11-03",30.709999
"2516","2017-11-06",30.73
"2517","2017-11-07",28.809999
"2518","2017-11-08",29.58
"2519","2017-11-09",29.43
"2520","2017-11-10",29
"2521","2017-11-13",28.049999
"2522","2017-11-14",28.59
"2523","2017-11-15",28.33
"2524","2017-11-16",29.129999
"2525","2017-11-17",29.059999
"2526","2017-11-20",28.940001
"2527","2017-11-21",28.780001
"2528","2017-11-22",28.16
"2529","2017-11-24",27.93
"2530","2017-11-27",27.5
"2531","2017-11-28",27.91
"2532","2017-11-29",27.66
"2533","2017-11-30",28.35
"2534","2017-12-01",27.969999
"2535","2017-12-04",29.360001
"2536","2017-12-05",29.34
"2537","2017-12-06",29.08
"2538","2017-12-07",29.940001
"2539","2017-12-08",30.299999
"2540","2017-12-11",30.41
"2541","2017-12-12",30
"2542","2017-12-13",30.34
"2543","2017-12-14",29.299999
"2544","2017-12-15",29.48
"2545","2017-12-18",31.049999
"2546","2017-12-19",31.09
"2547","2017-12-20",31.639999
"2548","2017-12-21",31.379999
"2549","2017-12-22",31.200001
"2550","2017-12-26",31.799999
"2551","2017-12-27",31.93
"2552","2017-12-28",31.389999
"2553","2017-12-29",31.389999
"2554","2018-01-02",30.68
"2555","2018-01-03",31.25
"2556","2018-01-04",31.27
"2557","2018-01-05",31.9
"2558","2018-01-08",31.25
"2559","2018-01-09",31.02
"2560","2018-01-10",31.25
"2561","2018-01-11",31.799999
"2562","2018-01-12",30.469999
"2563","2018-01-16",29.07
"2564","2018-01-17",29.41
"2565","2018-01-18",29.42
"2566","2018-01-19",30.33
"2567","2018-01-22",31.15
"2568","2018-01-23",30.65
"2569","2018-01-24",30.629999
"2570","2018-01-25",30.559999
"2571","2018-01-26",30.76
"2572","2018-01-29",29.389999
"2573","2018-01-30",29.200001
"2574","2018-01-31",27.940001
"2575","2018-02-01",27.049999
"2576","2018-02-02",25.790001
"2577","2018-02-05",24.700001
"2578","2018-02-06",26.139999
"2579","2018-02-07",26
"2580","2018-02-08",25.57
"2581","2018-02-09",26.860001
"2582","2018-02-12",24.49
"2583","2018-02-13",23.129999
"2584","2018-02-14",23.91
"2585","2018-02-15",24.52
"2586","2018-02-16",23.83
"2587","2018-02-20",23.629999
"2588","2018-02-21",23.51
"2589","2018-02-22",23.84
"2590","2018-02-23",24.85
"2591","2018-02-26",24.719999
"2592","2018-02-27",22.43
"2593","2018-02-28",23.16
"2594","2018-03-01",23.35
"2595","2018-03-02",23.309999
"2596","2018-03-05",23.84
"2597","2018-03-06",24.09
"2598","2018-03-07",24.25
"2599","2018-03-08",24.32
"2600","2018-03-09",25.1
"2601","2018-03-12",25.040001
"2602","2018-03-13",24.9
"2603","2018-03-14",24.85
"2604","2018-03-15",24.57
"2605","2018-03-16",25.35
"2606","2018-03-19",24.290001
"2607","2018-03-20",24.42
"2608","2018-03-21",24.280001
"2609","2018-03-22",23.77
"2610","2018-03-23",23.290001
"2611","2018-03-26",23.950001
"2612","2018-03-27",23.389999
"2613","2018-03-28",23.48
"2614","2018-03-29",23.92
"2615","2018-04-02",22.17
"2616","2018-04-03",22.299999
"2617","2018-04-04",23.51
"2618","2018-04-05",23.68
"2619","2018-04-06",22.959999
"2620","2018-04-09",22.450001
"2621","2018-04-10",22.92
"2622","2018-04-11",22.82
"2623","2018-04-12",22.889999
"2624","2018-04-13",22.540001
"2625","2018-04-16",22.809999
"2626","2018-04-17",23.43
"2627","2018-04-18",24.07
"2628","2018-04-19",22.950001
"2629","2018-04-20",22.719999
"2630","2018-04-23",23.58
"2631","2018-04-24",24.110001
"2632","2018-04-25",23.74
"2633","2018-04-26",24.629999
"2634","2018-04-27",24.75
"2635","2018-04-30",24.07
"2636","2018-05-01",19.860001
"2637","2018-05-02",20
"2638","2018-05-03",20.459999
"2639","2018-05-04",20.870001
"2640","2018-05-07",20.870001
"2641","2018-05-08",21.290001
"2642","2018-05-09",21.48
"2643","2018-05-10",21.290001
"2644","2018-05-11",21.299999
"2645","2018-05-14",21.32
"2646","2018-05-15",21.059999
"2647","2018-05-16",20.24
"2648","2018-05-17",20.34
"2649","2018-05-18",20.32
"2650","2018-05-21",20.360001
"2651","2018-05-22",20.139999
"2652","2018-05-23",20.950001
"2653","2018-05-24",21.15
"2654","2018-05-25",21.469999
"2655","2018-05-29",21.190001
"2656","2018-05-30",21.17
"2657","2018-05-31",21.16
"2658","2018-06-01",21.389999
"2659","2018-06-04",22.17
"2660","2018-06-05",22.469999
"2661","2018-06-06",23.219999
"2662","2018-06-07",23.66
"2663","2018-06-08",25.049999
"2664","2018-06-11",24.76
"2665","2018-06-12",25.67
"2666","2018-06-13",25.200001
"2667","2018-06-14",24.58
"2668","2018-06-15",24.559999
"2669","2018-06-18",25.01
"2670","2018-06-19",25.139999
"2671","2018-06-20",26.66
"2672","2018-06-21",26.16
"2673","2018-06-22",25.639999
"2674","2018-06-25",25.299999
"2675","2018-06-26",25.82
"2676","2018-06-27",25.26
"2677","2018-06-28",24.809999
"2678","2018-06-29",24.35
"2679","2018-07-02",24.049999
"2680","2018-07-03",24.639999
"2681","2018-07-05",25.469999
"2682","2018-07-06",25.73
"2683","2018-07-09",26.41
"2684","2018-07-10",26.4
"2685","2018-07-11",25.139999
"2686","2018-07-12",25.780001
"2687","2018-07-13",26.18
"2688","2018-07-16",25.459999
"2689","2018-07-17",25.709999
"2690","2018-07-18",25.74
"2691","2018-07-19",26.299999
"2692","2018-07-20",25.57
"2693","2018-07-23",25.68
"2694","2018-07-24",25.17
"2695","2018-07-25",24.950001
"2696","2018-07-26",24.469999
"2697","2018-07-27",23.860001
"2698","2018-07-30",24.370001
"2699","2018-07-31",19.34
"2700","2018-08-01",19.190001
"2701","2018-08-02",19.200001
"2702","2018-08-03",19.49
"2703","2018-08-06",19.01
"2704","2018-08-07",19.290001
"2705","2018-08-08",19.02
"2706","2018-08-09",19.309999
"2707","2018-08-10",18.98
"2708","2018-08-13",17.690001
"2709","2018-08-14",18.209999
"2710","2018-08-15",18.15
"2711","2018-08-16",17.309999
"2712","2018-08-17",17.110001
"2713","2018-08-20",17.35
"2714","2018-08-21",17.389999
"2715","2018-08-22",17.24
"2716","2018-08-23",17.35
"2717","2018-08-24",17.33
"2718","2018-08-27",17.280001
"2719","2018-08-28",17.41
"2720","2018-08-29",17.99
"2721","2018-08-30",17.549999
"2722","2018-08-31",17.43
"2723","2018-09-04",17.66
"2724","2018-09-05",17.690001
"2725","2018-09-06",17.6
"2726","2018-09-07",16.799999
"2727","2018-09-10",17.139999
"2728","2018-09-11",17.450001
"2729","2018-09-12",17.719999
"2730","2018-09-13",17.41
"2731","2018-09-14",17.23
"2732","2018-09-17",17.6
"2733","2018-09-18",17.549999
"2734","2018-09-19",17.67
"2735","2018-09-20",17.690001
"2736","2018-09-21",17.74
"2737","2018-09-24",17.32
"2738","2018-09-25",16.959999
"2739","2018-09-26",16.700001
"2740","2018-09-27",15.74
"2741","2018-09-28",15.49
"2742","2018-10-01",15.48
"2743","2018-10-02",14.11
"2744","2018-10-03",14.64
"2745","2018-10-04",14.31
"2746","2018-10-05",13.92
"2747","2018-10-08",13.82
"2748","2018-10-09",13.72
"2749","2018-10-10",13.88
"2750","2018-10-11",13.71
"2751","2018-10-12",13.22
"2752","2018-10-15",13.14
"2753","2018-10-16",13.42
"2754","2018-10-17",12.92
"2755","2018-10-18",12.64
"2756","2018-10-19",12.32
"2757","2018-10-22",12.23
"2758","2018-10-23",12.55
"2759","2018-10-24",12.57
"2760","2018-10-25",12.77
"2761","2018-10-26",12.64
"2762","2018-10-29",12.33
"2763","2018-10-30",11.54
"2764","2018-10-31",11.96
"2765","2018-11-01",12.51
"2766","2018-11-02",12.57
"2767","2018-11-05",12.21
"2768","2018-11-06",12.42
"2769","2018-11-07",12.34
"2770","2018-11-08",12.16
"2771","2018-11-09",11.68
"2772","2018-11-12",11.72
"2773","2018-11-13",12.32
"2774","2018-11-14",12.29
"2775","2018-11-15",12.67
"2776","2018-11-16",12.53
"2777","2018-11-19",12.37
"2778","2018-11-20",12.1
"2779","2018-11-21",12.46
"2780","2018-11-23",12.54
"2781","2018-11-26",12.61
"2782","2018-11-27",12.5
"2783","2018-11-28",13.18
"2784","2018-11-29",12.63
"2785","2018-11-30",12.63
"2786","2018-12-03",12.26
"2787","2018-12-04",11.18
"2788","2018-12-06",11.03
"2789","2018-12-07",10.74
"2790","2018-12-10",10.71
"2791","2018-12-11",10.39
