"","date","RFIL"
"1003","2010-12-23",3.2
"1004","2010-12-27",3.355
"1005","2010-12-28",3.495
"1006","2010-12-29",3.575
"1007","2010-12-30",3.575
"1008","2010-12-31",3.425
"1009","2011-01-03",3.435
"1010","2011-01-04",3.425
"1011","2011-01-05",3.425
"1012","2011-01-06",3.39
"1013","2011-01-07",3.395
"1014","2011-01-10",3.425
"1015","2011-01-11",3.395
"1016","2011-01-12",3.5
"1017","2011-01-13",3.5
"1018","2011-01-14",3.49
"1019","2011-01-18",3.415
"1020","2011-01-19",3.375
"1021","2011-01-20",3.37
"1022","2011-01-21",3.44
"1023","2011-01-24",3.355
"1024","2011-01-25",3.415
"1025","2011-01-26",3.6
"1026","2011-01-27",3.45
"1027","2011-01-28",3.45
"1028","2011-01-31",3.65
"1029","2011-02-01",3.645
"1030","2011-02-02",3.645
"1031","2011-02-03",3.665
"1032","2011-02-04",3.625
"1033","2011-02-07",3.685
"1034","2011-02-08",3.7
"1035","2011-02-09",3.945
"1036","2011-02-10",3.92
"1037","2011-02-11",4.315
"1038","2011-02-14",4.13
"1039","2011-02-15",4.065
"1040","2011-02-16",4.175
"1041","2011-02-17",4.23
"1042","2011-02-18",4.235
"1043","2011-02-22",4.2
"1044","2011-02-23",4.215
"1045","2011-02-24",4.34
"1046","2011-02-25",4.285
"1047","2011-02-28",4.32
"1048","2011-03-01",4.29
"1049","2011-03-02",4.25
"1050","2011-03-03",4.245
"1051","2011-03-04",4.275
"1052","2011-03-07",4.325
"1053","2011-03-08",4.39
"1054","2011-03-09",3.98
"1055","2011-03-10",3.875
"1056","2011-03-11",3.94
"1057","2011-03-14",3.77
"1058","2011-03-15",3.89
"1059","2011-03-16",3.87
"1060","2011-03-17",3.98
"1061","2011-03-18",3.94
"1062","2011-03-21",4
"1063","2011-03-22",3.95
"1064","2011-03-23",4.07
"1065","2011-03-24",4.14
"1066","2011-03-25",4.05
"1067","2011-03-28",4.14
"1068","2011-03-29",4.1
"1069","2011-03-30",4.02
"1070","2011-03-31",3.98
"1071","2011-04-01",3.87
"1072","2011-04-04",3.93
"1073","2011-04-05",3.9
"1074","2011-04-06",3.89
"1075","2011-04-07",3.85
"1076","2011-04-08",3.85
"1077","2011-04-11",3.87
"1078","2011-04-12",3.91
"1079","2011-04-13",3.84
"1080","2011-04-14",4
"1081","2011-04-15",4.09
"1082","2011-04-18",4.2
"1083","2011-04-19",4.1
"1084","2011-04-20",3.98
"1085","2011-04-21",3.87
"1086","2011-04-25",3.78
"1087","2011-04-26",3.76
"1088","2011-04-27",3.8
"1089","2011-04-28",3.8
"1090","2011-04-29",3.8
"1091","2011-05-02",3.84
"1092","2011-05-03",3.96
"1093","2011-05-04",3.93
"1094","2011-05-05",3.8
"1095","2011-05-06",3.79
"1096","2011-05-09",3.91
"1097","2011-05-10",3.9
"1098","2011-05-11",3.83
"1099","2011-05-12",3.89
"1100","2011-05-13",3.84
"1101","2011-05-16",3.82
"1102","2011-05-17",3.83
"1103","2011-05-18",3.8
"1104","2011-05-19",3.8
"1105","2011-05-20",3.82
"1106","2011-05-23",3.74
"1107","2011-05-24",3.75
"1108","2011-05-25",3.72
"1109","2011-05-26",3.7
"1110","2011-05-27",3.7
"1111","2011-05-31",3.74
"1112","2011-06-01",3.73
"1113","2011-06-02",3.7
"1114","2011-06-03",3.7
"1115","2011-06-06",3.6
"1116","2011-06-07",3.82
"1117","2011-06-08",3.7
"1118","2011-06-09",3.68
"1119","2011-06-10",3.64
"1120","2011-06-13",3.53
"1121","2011-06-14",3.62
"1122","2011-06-15",3.69
"1123","2011-06-16",3.64
"1124","2011-06-17",3.6
"1125","2011-06-20",3.57
"1126","2011-06-21",3.68
"1127","2011-06-22",3.69
"1128","2011-06-23",3.63
"1129","2011-06-24",3.67
"1130","2011-06-27",3.57
"1131","2011-06-28",3.6
"1132","2011-06-29",3.64
"1133","2011-06-30",3.5
"1134","2011-07-01",3.65
"1135","2011-07-05",3.73
"1136","2011-07-06",3.74
"1137","2011-07-07",3.86
"1138","2011-07-08",3.84
"1139","2011-07-11",3.72
"1140","2011-07-12",3.9
"1141","2011-07-13",3.93
"1142","2011-07-14",3.8
"1143","2011-07-15",3.96
"1144","2011-07-18",4
"1145","2011-07-19",4.09
"1146","2011-07-20",3.98
"1147","2011-07-21",4.29
"1148","2011-07-22",4.38
"1149","2011-07-25",4.34
"1150","2011-07-26",4.48
"1151","2011-07-27",4.25
"1152","2011-07-28",4.32
"1153","2011-07-29",4.4
"1154","2011-08-01",4.46
"1155","2011-08-02",4.37
"1156","2011-08-03",4.42
"1157","2011-08-04",4.45
"1158","2011-08-05",4.31
"1159","2011-08-08",4.03
"1160","2011-08-09",4.16
"1161","2011-08-10",4.2
"1162","2011-08-11",4.18
"1163","2011-08-12",4.34
"1164","2011-08-15",4.1
"1165","2011-08-16",3.85
"1166","2011-08-17",3.84
"1167","2011-08-18",3.77
"1168","2011-08-19",3.62
"1169","2011-08-22",3.61
"1170","2011-08-23",3.61
"1171","2011-08-24",3.66
"1172","2011-08-25",3.64
"1173","2011-08-26",3.75
"1174","2011-08-29",4.1
"1175","2011-08-30",4.15
"1176","2011-08-31",4
"1177","2011-09-01",4.15
"1178","2011-09-02",4.01
"1179","2011-09-06",4
"1180","2011-09-07",4
"1181","2011-09-08",4
"1182","2011-09-09",3.94
"1183","2011-09-12",3.71
"1184","2011-09-13",3.7
"1185","2011-09-14",3.81
"1186","2011-09-15",3.73
"1187","2011-09-16",3.78
"1188","2011-09-19",3.67
"1189","2011-09-20",3.69
"1190","2011-09-21",3.65
"1191","2011-09-22",3.58
"1192","2011-09-23",3.55
"1193","2011-09-26",3.46
"1194","2011-09-27",3.68
"1195","2011-09-28",3.56
"1196","2011-09-29",3.71
"1197","2011-09-30",3.59
"1198","2011-10-03",3.29
"1199","2011-10-04",3.1
"1200","2011-10-05",3.12
"1201","2011-10-06",3.1
"1202","2011-10-07",3.23
"1203","2011-10-10",3.25
"1204","2011-10-11",3.25
"1205","2011-10-12",2.99
"1206","2011-10-13",3.06
"1207","2011-10-14",2.99
"1208","2011-10-17",2.99
"1209","2011-10-18",3.08
"1210","2011-10-19",3.2
"1211","2011-10-20",3.24
"1212","2011-10-21",3.14
"1213","2011-10-24",3.24
"1214","2011-10-25",3.22
"1215","2011-10-26",3.22
"1216","2011-10-27",3.22
"1217","2011-10-28",3.24
"1218","2011-10-31",3.16
"1219","2011-11-01",3.13
"1220","2011-11-02",3.05
"1221","2011-11-03",3.14
"1222","2011-11-04",3.1
"1223","2011-11-07",3.15
"1224","2011-11-08",3.3
"1225","2011-11-09",3.27
"1226","2011-11-10",3.35
"1227","2011-11-11",3.33
"1228","2011-11-14",3.28
"1229","2011-11-15",3.17
"1230","2011-11-16",3.13
"1231","2011-11-17",3.3
"1232","2011-11-18",3.35
"1233","2011-11-21",3.34
"1234","2011-11-22",3.39
"1235","2011-11-23",3.24
"1236","2011-11-25",3.28
"1237","2011-11-28",3.32
"1238","2011-11-29",3.4
"1239","2011-11-30",3.45
"1240","2011-12-01",3.42
"1241","2011-12-02",3.5
"1242","2011-12-05",3.41
"1243","2011-12-06",3.44
"1244","2011-12-07",3.62
"1245","2011-12-08",3.65
"1246","2011-12-09",3.64
"1247","2011-12-12",3.65
"1248","2011-12-13",3.54
"1249","2011-12-14",3.74
"1250","2011-12-15",3.62
"1251","2011-12-16",3.49
"1252","2011-12-19",3.69
"1253","2011-12-20",3.71
"1254","2011-12-21",3.67
"1255","2011-12-22",3.67
"1256","2011-12-23",3.79
"1257","2011-12-27",3.77
"1258","2011-12-28",3.75
"1259","2011-12-29",3.73
"1260","2011-12-30",3.75
"1261","2012-01-03",3.76
"1262","2012-01-04",3.76
"1263","2012-01-05",3.78
"1264","2012-01-06",3.74
"1265","2012-01-09",3.33
"1266","2012-01-10",3.25
"1267","2012-01-11",3.58
"1268","2012-01-12",3.45
"1269","2012-01-13",3.46
"1270","2012-01-17",3.43
"1271","2012-01-18",3.5
"1272","2012-01-19",3.33
"1273","2012-01-20",3.4
"1274","2012-01-23",3.42
"1275","2012-01-24",3.45
"1276","2012-01-25",3.46
"1277","2012-01-26",3.49
"1278","2012-01-27",3.68
"1279","2012-01-30",3.78
"1280","2012-01-31",3.82
"1281","2012-02-01",3.83
"1282","2012-02-02",3.87
"1283","2012-02-03",3.91
"1284","2012-02-06",3.84
"1285","2012-02-07",3.75
"1286","2012-02-08",3.83
"1287","2012-02-09",3.8
"1288","2012-02-10",3.75
"1289","2012-02-13",3.8
"1290","2012-02-14",3.8
"1291","2012-02-15",3.75
"1292","2012-02-16",3.71
"1293","2012-02-17",3.83
"1294","2012-02-21",3.76
"1295","2012-02-22",3.78
"1296","2012-02-23",3.85
"1297","2012-02-24",3.9
"1298","2012-02-27",3.82
"1299","2012-02-28",3.8
"1300","2012-02-29",3.62
"1301","2012-03-01",3.7
"1302","2012-03-02",3.7
"1303","2012-03-05",3.74
"1304","2012-03-06",3.81
"1305","2012-03-07",3.85
"1306","2012-03-08",3.86
"1307","2012-03-09",3.92
"1308","2012-03-12",3.82
"1309","2012-03-13",3.88
"1310","2012-03-14",3.85
"1311","2012-03-15",3.54
"1312","2012-03-16",3.55
"1313","2012-03-19",3.48
"1314","2012-03-20",3.48
"1315","2012-03-21",3.43
"1316","2012-03-22",3.46
"1317","2012-03-23",3.45
"1318","2012-03-26",3.5
"1319","2012-03-27",3.55
"1320","2012-03-28",3.43
"1321","2012-03-29",3.4
"1322","2012-03-30",3.36
"1323","2012-04-02",3.51
"1324","2012-04-03",3.5
"1325","2012-04-04",3.59
"1326","2012-04-05",3.48
"1327","2012-04-09",3.4
"1328","2012-04-10",3.27
"1329","2012-04-11",3.34
"1330","2012-04-12",3.43
"1331","2012-04-13",3.34
"1332","2012-04-16",3.27
"1333","2012-04-17",3.47
"1334","2012-04-18",3.48
"1335","2012-04-19",3.47
"1336","2012-04-20",3.39
"1337","2012-04-23",3.48
"1338","2012-04-24",3.5
"1339","2012-04-25",3.68
"1340","2012-04-26",3.75
"1341","2012-04-27",3.74
"1342","2012-04-30",3.75
"1343","2012-05-01",3.55
"1344","2012-05-02",3.59
"1345","2012-05-03",3.6
"1346","2012-05-04",3.53
"1347","2012-05-07",3.51
"1348","2012-05-08",3.59
"1349","2012-05-09",3.6
"1350","2012-05-10",3.6
"1351","2012-05-11",3.54
"1352","2012-05-14",3.53
"1353","2012-05-15",3.51
"1354","2012-05-16",3.51
"1355","2012-05-17",3.45
"1356","2012-05-18",3.32
"1357","2012-05-21",3.36
"1358","2012-05-22",3.4
"1359","2012-05-23",3.34
"1360","2012-05-24",3.38
"1361","2012-05-25",3.44
"1362","2012-05-29",3.45
"1363","2012-05-30",3.51
"1364","2012-05-31",3.42
"1365","2012-06-01",3.46
"1366","2012-06-04",3.4
"1367","2012-06-05",3.43
"1368","2012-06-06",3.49
"1369","2012-06-07",3.31
"1370","2012-06-08",3.78
"1371","2012-06-11",3.83
"1372","2012-06-12",3.85
"1373","2012-06-13",3.76
"1374","2012-06-14",3.7
"1375","2012-06-15",3.74
"1376","2012-06-18",3.87
"1377","2012-06-19",3.87
"1378","2012-06-20",3.7
"1379","2012-06-21",3.83
"1380","2012-06-22",3.85
"1381","2012-06-25",3.83
"1382","2012-06-26",3.89
"1383","2012-06-27",3.8
"1384","2012-06-28",3.79
"1385","2012-06-29",3.89
"1386","2012-07-02",3.84
"1387","2012-07-03",3.89
"1388","2012-07-05",3.94
"1389","2012-07-06",3.83
"1390","2012-07-09",3.8
"1391","2012-07-10",3.79
"1392","2012-07-11",3.86
"1393","2012-07-12",3.79
"1394","2012-07-13",3.79
"1395","2012-07-16",3.87
"1396","2012-07-17",3.98
"1397","2012-07-18",3.86
"1398","2012-07-19",3.98
"1399","2012-07-20",3.85
"1400","2012-07-23",3.78
"1401","2012-07-24",3.92
"1402","2012-07-25",3.93
"1403","2012-07-26",3.99
"1404","2012-07-27",4.15
"1405","2012-07-30",4.03
"1406","2012-07-31",4.07
"1407","2012-08-01",4.02
"1408","2012-08-02",3.97
"1409","2012-08-03",4.02
"1410","2012-08-06",4.04
"1411","2012-08-07",4.04
"1412","2012-08-08",3.98
"1413","2012-08-09",3.97
"1414","2012-08-10",3.98
"1415","2012-08-13",3.91
"1416","2012-08-14",4.03
"1417","2012-08-15",4.07
"1418","2012-08-16",4.12
"1419","2012-08-17",4.12
"1420","2012-08-20",4.14
"1421","2012-08-21",4.07
"1422","2012-08-22",4.01
"1423","2012-08-23",3.96
"1424","2012-08-24",4
"1425","2012-08-27",3.95
"1426","2012-08-28",3.95
"1427","2012-08-29",4.1
"1428","2012-08-30",4.12
"1429","2012-08-31",3.96
"1430","2012-09-04",3.95
"1431","2012-09-05",3.99
"1432","2012-09-06",4.02
"1433","2012-09-07",4
"1434","2012-09-10",4.49
"1435","2012-09-11",4.36
"1436","2012-09-12",4.3
"1437","2012-09-13",4.4
"1438","2012-09-14",4.4
"1439","2012-09-17",4.4
"1440","2012-09-18",4.39
"1441","2012-09-19",4.34
"1442","2012-09-20",4.34
"1443","2012-09-21",4.39
"1444","2012-09-24",4.34
"1445","2012-09-25",4.34
"1446","2012-09-26",4.26
"1447","2012-09-27",4.25
"1448","2012-09-28",4.28
"1449","2012-10-01",4.31
"1450","2012-10-02",4.18
"1451","2012-10-03",4.27
"1452","2012-10-04",4.29
"1453","2012-10-05",4.29
"1454","2012-10-08",4.28
"1455","2012-10-09",4.26
"1456","2012-10-10",4.18
"1457","2012-10-11",4.31
"1458","2012-10-12",4.2
"1459","2012-10-15",4.32
"1460","2012-10-16",4.37
"1461","2012-10-17",4.39
"1462","2012-10-18",4.26
"1463","2012-10-19",4.22
"1464","2012-10-22",4.24
"1465","2012-10-23",4.24
"1466","2012-10-24",4.28
"1467","2012-10-25",4.18
"1468","2012-10-26",4.34
"1469","2012-10-31",4.41
"1470","2012-11-01",4.55
"1471","2012-11-02",4.58
"1472","2012-11-05",4.59
"1473","2012-11-06",4.64
"1474","2012-11-07",4.53
"1475","2012-11-08",4.35
"1476","2012-11-09",4.42
"1477","2012-11-12",4.26
"1478","2012-11-13",4.18
"1479","2012-11-14",4.21
"1480","2012-11-15",4.21
"1481","2012-11-16",4.05
"1482","2012-11-19",4.07
"1483","2012-11-20",4.29
"1484","2012-11-21",4.29
"1485","2012-11-23",4.29
"1486","2012-11-26",4.29
"1487","2012-11-27",4.37
"1488","2012-11-28",4.2
"1489","2012-11-29",4.32
"1490","2012-11-30",4.37
"1491","2012-12-03",4.4
"1492","2012-12-04",4.43
"1493","2012-12-05",4.45
"1494","2012-12-06",4.42
"1495","2012-12-07",4.38
"1496","2012-12-10",4.43
"1497","2012-12-11",4.29
"1498","2012-12-12",4.25
"1499","2012-12-13",4.36
"1500","2012-12-14",4.34
"1501","2012-12-17",4.29
"1502","2012-12-18",4.32
"1503","2012-12-19",4.3
"1504","2012-12-20",4.32
"1505","2012-12-21",4.33
"1506","2012-12-24",4.45
"1507","2012-12-26",4.45
"1508","2012-12-27",4.23
"1509","2012-12-28",4.35
"1510","2012-12-31",4.21
"1511","2013-01-02",4.35
"1512","2013-01-03",4.42
"1513","2013-01-04",4.49
"1514","2013-01-07",5.53
"1515","2013-01-08",5.29
"1516","2013-01-09",5.53
"1517","2013-01-10",5.25
"1518","2013-01-11",5.25
"1519","2013-01-14",5.19
"1520","2013-01-15",5.34
"1521","2013-01-16",5.64
"1522","2013-01-17",5.69
"1523","2013-01-18",5.57
"1524","2013-01-22",6.28
"1525","2013-01-23",5.99
"1526","2013-01-24",5.86
"1527","2013-01-25",5.85
"1528","2013-01-28",5.45
"1529","2013-01-29",5.29
"1530","2013-01-30",5.36
"1531","2013-01-31",5.46
"1532","2013-02-01",5.38
"1533","2013-02-04",5.28
"1534","2013-02-05",5.31
"1535","2013-02-06",5.41
"1536","2013-02-07",5.71
"1537","2013-02-08",5.77
"1538","2013-02-11",5.74
"1539","2013-02-12",5.68
"1540","2013-02-13",5.88
"1541","2013-02-14",5.83
"1542","2013-02-15",5.79
"1543","2013-02-19",6.04
"1544","2013-02-20",5.63
"1545","2013-02-21",5.61
"1546","2013-02-22",5.59
"1547","2013-02-25",5.72
"1548","2013-02-26",5.76
"1549","2013-02-27",5.8
"1550","2013-02-28",5.77
"1551","2013-03-01",5.79
"1552","2013-03-04",5.77
"1553","2013-03-05",5.81
"1554","2013-03-06",5.84
"1555","2013-03-07",5.77
"1556","2013-03-08",5.92
"1557","2013-03-11",6.12
"1558","2013-03-12",6.19
"1559","2013-03-13",6.04
"1560","2013-03-14",6.01
"1561","2013-03-15",6.19
"1562","2013-03-18",6.2
"1563","2013-03-19",6.11
"1564","2013-03-20",6.09
"1565","2013-03-21",6.07
"1566","2013-03-22",6.59
"1567","2013-03-25",6.75
"1568","2013-03-26",6.93
"1569","2013-03-27",7.07
"1570","2013-03-28",6.84
"1571","2013-04-01",6.75
"1572","2013-04-02",6.64
"1573","2013-04-03",6.21
"1574","2013-04-04",6.21
"1575","2013-04-05",6.42
"1576","2013-04-08",6.51
"1577","2013-04-09",6.52
"1578","2013-04-10",6.29
"1579","2013-04-11",6.21
"1580","2013-04-12",6.16
"1581","2013-04-15",6.02
"1582","2013-04-16",6.11
"1583","2013-04-17",5.87
"1584","2013-04-18",5.82
"1585","2013-04-19",5.97
"1586","2013-04-22",6
"1587","2013-04-23",5.86
"1588","2013-04-24",5.95
"1589","2013-04-25",6
"1590","2013-04-26",6.01
"1591","2013-04-29",6.08
"1592","2013-04-30",6
"1593","2013-05-01",5.9
"1594","2013-05-02",6.09
"1595","2013-05-03",6.05
"1596","2013-05-06",6.16
"1597","2013-05-07",6.33
"1598","2013-05-08",6.37
"1599","2013-05-09",6.3
"1600","2013-05-10",6.21
"1601","2013-05-13",6.3
"1602","2013-05-14",6.36
"1603","2013-05-15",6.41
"1604","2013-05-16",6.32
"1605","2013-05-17",6.39
"1606","2013-05-20",6.68
"1607","2013-05-21",6.57
"1608","2013-05-22",6.35
"1609","2013-05-23",6.46
"1610","2013-05-24",6.48
"1611","2013-05-28",6.59
"1612","2013-05-29",6.59
"1613","2013-05-30",6.8
"1614","2013-05-31",6.76
"1615","2013-06-03",6.63
"1616","2013-06-04",6.55
"1617","2013-06-05",6.59
"1618","2013-06-06",6.75
"1619","2013-06-07",6.93
"1620","2013-06-10",7.3
"1621","2013-06-11",7.11
"1622","2013-06-12",6.71
"1623","2013-06-13",6.12
"1624","2013-06-14",5.92
"1625","2013-06-17",5.64
"1626","2013-06-18",5.72
"1627","2013-06-19",5.73
"1628","2013-06-20",5.69
"1629","2013-06-21",5.56
"1630","2013-06-24",5.61
"1631","2013-06-25",5.66
"1632","2013-06-26",5.65
"1633","2013-06-27",5.81
"1634","2013-06-28",5.87
"1635","2013-07-01",5.75
"1636","2013-07-02",5.76
"1637","2013-07-03",5.78
"1638","2013-07-05",6.13
"1639","2013-07-08",6.08
"1640","2013-07-09",5.97
"1641","2013-07-10",5.98
"1642","2013-07-11",5.81
"1643","2013-07-12",5.91
"1644","2013-07-15",5.95
"1645","2013-07-16",5.98
"1646","2013-07-17",6.01
"1647","2013-07-18",6.06
"1648","2013-07-19",6.24
"1649","2013-07-22",6.2
"1650","2013-07-23",5.96
"1651","2013-07-24",5.97
"1652","2013-07-25",6
"1653","2013-07-26",6.1
"1654","2013-07-29",6.19
"1655","2013-07-30",6.07
"1656","2013-07-31",6.09
"1657","2013-08-01",6.24
"1658","2013-08-02",6.14
"1659","2013-08-05",6.17
"1660","2013-08-06",6.13
"1661","2013-08-07",6.1
"1662","2013-08-08",5.95
"1663","2013-08-09",5.73
"1664","2013-08-12",5.71
"1665","2013-08-13",5.9
"1666","2013-08-14",6.14
"1667","2013-08-15",6.2
"1668","2013-08-16",6.26
"1669","2013-08-19",6.2
"1670","2013-08-20",6.15
"1671","2013-08-21",6.1
"1672","2013-08-22",6.2
"1673","2013-08-23",6.3
"1674","2013-08-26",6.22
"1675","2013-08-27",6.07
"1676","2013-08-28",6.22
"1677","2013-08-29",6.25
"1678","2013-08-30",6.26
"1679","2013-09-03",6.35
"1680","2013-09-04",6.47
"1681","2013-09-05",6.33
"1682","2013-09-06",6.36
"1683","2013-09-09",6.6
"1684","2013-09-10",6.55
"1685","2013-09-11",6.51
"1686","2013-09-12",6.85
"1687","2013-09-13",6.77
"1688","2013-09-16",6.85
"1689","2013-09-17",7.07
"1690","2013-09-18",7.02
"1691","2013-09-19",7.13
"1692","2013-09-20",7.2
"1693","2013-09-23",7.28
"1694","2013-09-24",7.37
"1695","2013-09-25",7.58
"1696","2013-09-26",7.37
"1697","2013-09-27",7.22
"1698","2013-09-30",7.24
"1699","2013-10-01",7.31
"1700","2013-10-02",7.31
"1701","2013-10-03",7.41
"1702","2013-10-04",7.4
"1703","2013-10-07",7.36
"1704","2013-10-08",7.19
"1705","2013-10-09",7.32
"1706","2013-10-10",7.47
"1707","2013-10-11",7.58
"1708","2013-10-14",7.65
"1709","2013-10-15",7.89
"1710","2013-10-16",7.95
"1711","2013-10-17",8.26
"1712","2013-10-18",8.45
"1713","2013-10-21",8.91
"1714","2013-10-22",9.2
"1715","2013-10-23",9.19
"1716","2013-10-24",9.24
"1717","2013-10-25",9.5
"1718","2013-10-28",9.93
"1719","2013-10-29",10.29
"1720","2013-10-30",9.46
"1721","2013-10-31",9.19
"1722","2013-11-01",8.62
"1723","2013-11-04",9.13
"1724","2013-11-05",9.25
"1725","2013-11-06",9.55
"1726","2013-11-07",9.5
"1727","2013-11-08",9.47
"1728","2013-11-11",9.51
"1729","2013-11-12",9.5
"1730","2013-11-13",9.63
"1731","2013-11-14",9.83
"1732","2013-11-15",10.74
"1733","2013-11-18",10.94
"1734","2013-11-19",11.39
"1735","2013-11-20",11.05
"1736","2013-11-21",11.52
"1737","2013-11-22",12.37
"1738","2013-11-25",12.8
"1739","2013-11-26",13.74
"1740","2013-11-27",14.44
"1741","2013-11-29",13.79
"1742","2013-12-02",10.58
"1743","2013-12-03",10.23
"1744","2013-12-04",9.68
"1745","2013-12-05",9.87
"1746","2013-12-06",9.2
"1747","2013-12-09",9.04
"1748","2013-12-10",9.12
"1749","2013-12-11",8.62
"1750","2013-12-12",8.9
"1751","2013-12-13",8.74
"1752","2013-12-16",8.97
"1753","2013-12-17",8.78
"1754","2013-12-18",9.03
"1755","2013-12-19",9.58
"1756","2013-12-20",8.83
"1757","2013-12-23",8.97
"1758","2013-12-24",9.03
"1759","2013-12-26",9.03
"1760","2013-12-27",9.04
"1761","2013-12-30",9.15
"1762","2013-12-31",9.19
"1763","2014-01-02",8.86
"1764","2014-01-03",6.84
"1765","2014-01-06",7.07
"1766","2014-01-07",6.91
"1767","2014-01-08",6.77
"1768","2014-01-09",6.88
"1769","2014-01-10",6.82
"1770","2014-01-13",6.65
"1771","2014-01-14",6.74
"1772","2014-01-15",6.68
"1773","2014-01-16",6.24
"1774","2014-01-17",6.43
"1775","2014-01-21",6.78
"1776","2014-01-22",6.85
"1777","2014-01-23",6.8
"1778","2014-01-24",6.51
"1779","2014-01-27",6.6
"1780","2014-01-28",6.68
"1781","2014-01-29",6.68
"1782","2014-01-30",6.55
"1783","2014-01-31",6.62
"1784","2014-02-03",6.39
"1785","2014-02-04",6.42
"1786","2014-02-05",6.41
"1787","2014-02-06",6.44
"1788","2014-02-07",6.51
"1789","2014-02-10",6.61
"1790","2014-02-11",6.68
"1791","2014-02-12",6.6
"1792","2014-02-13",6.6
"1793","2014-02-14",6.73
"1794","2014-02-18",6.79
"1795","2014-02-19",6.77
"1796","2014-02-20",6.84
"1797","2014-02-21",6.77
"1798","2014-02-24",6.74
"1799","2014-02-25",6.59
"1800","2014-02-26",6.65
"1801","2014-02-27",6.62
"1802","2014-02-28",6.64
"1803","2014-03-03",6.68
"1804","2014-03-04",6.63
"1805","2014-03-05",6.69
"1806","2014-03-06",6.75
"1807","2014-03-07",6.74
"1808","2014-03-10",6.81
"1809","2014-03-11",6.89
"1810","2014-03-12",6.88
"1811","2014-03-13",6.51
"1812","2014-03-14",6.51
"1813","2014-03-17",6.42
"1814","2014-03-18",6.5
"1815","2014-03-19",6.53
"1816","2014-03-20",6.52
"1817","2014-03-21",6.49
"1818","2014-03-24",6.36
"1819","2014-03-25",6.46
"1820","2014-03-26",6.39
"1821","2014-03-27",6.3
"1822","2014-03-28",6.36
"1823","2014-03-31",6.52
"1824","2014-04-01",6.75
"1825","2014-04-02",6.74
"1826","2014-04-03",6.6
"1827","2014-04-04",6.64
"1828","2014-04-07",6.26
"1829","2014-04-08",6.25
"1830","2014-04-09",6.26
"1831","2014-04-10",6.2
"1832","2014-04-11",5.88
"1833","2014-04-14",5.92
"1834","2014-04-15",5.85
"1835","2014-04-16",6.09
"1836","2014-04-17",6.37
"1837","2014-04-21",6.57
"1838","2014-04-22",6.54
"1839","2014-04-23",6.39
"1840","2014-04-24",6.44
"1841","2014-04-25",6.4
"1842","2014-04-28",6.16
"1843","2014-04-29",6.02
"1844","2014-04-30",6.11
"1845","2014-05-01",6.15
"1846","2014-05-02",6.26
"1847","2014-05-05",6.24
"1848","2014-05-06",6.07
"1849","2014-05-07",6
"1850","2014-05-08",5.9
"1851","2014-05-09",6.08
"1852","2014-05-12",6.02
"1853","2014-05-13",5.99
"1854","2014-05-14",5.9
"1855","2014-05-15",5.79
"1856","2014-05-16",5.89
"1857","2014-05-19",5.95
"1858","2014-05-20",5.87
"1859","2014-05-21",5.71
"1860","2014-05-22",5.77
"1861","2014-05-23",5.69
"1862","2014-05-27",5.59
"1863","2014-05-28",5.61
"1864","2014-05-29",5.65
"1865","2014-05-30",5.58
"1866","2014-06-02",5.54
"1867","2014-06-03",5.43
"1868","2014-06-04",5.16
"1869","2014-06-05",5.19
"1870","2014-06-06",5.06
"1871","2014-06-09",5.37
"1872","2014-06-10",5.36
"1873","2014-06-11",5.58
"1874","2014-06-12",5.9
"1875","2014-06-13",5.79
"1876","2014-06-16",5.89
"1877","2014-06-17",6.16
"1878","2014-06-18",6.23
"1879","2014-06-19",6.25
"1880","2014-06-20",6.25
"1881","2014-06-23",6.3
"1882","2014-06-24",6.11
"1883","2014-06-25",6.22
"1884","2014-06-26",6.13
"1885","2014-06-27",6.08
"1886","2014-06-30",5.99
"1887","2014-07-01",6.05
"1888","2014-07-02",6.13
"1889","2014-07-03",6.17
"1890","2014-07-07",6.04
"1891","2014-07-08",5.93
"1892","2014-07-09",6.06
"1893","2014-07-10",5.89
"1894","2014-07-11",5.93
"1895","2014-07-14",5.86
"1896","2014-07-15",5.74
"1897","2014-07-16",5.7
"1898","2014-07-17",5.68
"1899","2014-07-18",5.8
"1900","2014-07-21",5.66
"1901","2014-07-22",5.67
"1902","2014-07-23",5.62
"1903","2014-07-24",5.66
"1904","2014-07-25",5.6
"1905","2014-07-28",5.54
"1906","2014-07-29",5.52
"1907","2014-07-30",5.5
"1908","2014-07-31",5.34
"1909","2014-08-01",5.39
"1910","2014-08-04",5.43
"1911","2014-08-05",5.35
"1912","2014-08-06",5.25
"1913","2014-08-07",5.26
"1914","2014-08-08",5.3
"1915","2014-08-11",5.22
"1916","2014-08-12",5.19
"1917","2014-08-13",5.2
"1918","2014-08-14",5.2
"1919","2014-08-15",5.41
"1920","2014-08-18",5.36
"1921","2014-08-19",5.33
"1922","2014-08-20",5.29
"1923","2014-08-21",5.38
"1924","2014-08-22",5.33
"1925","2014-08-25",5.4
"1926","2014-08-26",5.45
"1927","2014-08-27",5.38
"1928","2014-08-28",5.42
"1929","2014-08-29",5.55
"1930","2014-09-02",5.53
"1931","2014-09-03",5.5
"1932","2014-09-04",5.41
"1933","2014-09-05",5.4
"1934","2014-09-08",5.49
"1935","2014-09-09",5.44
"1936","2014-09-10",5.4
