"","date","KR"
"1001","2010-12-21",10.855
"1002","2010-12-22",10.89
"1003","2010-12-23",10.86
"1004","2010-12-27",10.97
"1005","2010-12-28",10.87
"1006","2010-12-29",10.99
"1007","2010-12-30",11.09
"1008","2010-12-31",11.18
"1009","2011-01-03",11.005
"1010","2011-01-04",10.85
"1011","2011-01-05",10.925
"1012","2011-01-06",10.805
"1013","2011-01-07",10.8
"1014","2011-01-10",10.765
"1015","2011-01-11",10.725
"1016","2011-01-12",10.875
"1017","2011-01-13",10.76
"1018","2011-01-14",10.72
"1019","2011-01-18",10.715
"1020","2011-01-19",10.755
"1021","2011-01-20",10.795
"1022","2011-01-21",10.78
"1023","2011-01-24",10.85
"1024","2011-01-25",10.825
"1025","2011-01-26",10.805
"1026","2011-01-27",10.755
"1027","2011-01-28",10.645
"1028","2011-01-31",10.7
"1029","2011-02-01",10.845
"1030","2011-02-02",10.82
"1031","2011-02-03",10.98
"1032","2011-02-04",11.165
"1033","2011-02-07",11.165
"1034","2011-02-08",11.14
"1035","2011-02-09",11.32
"1036","2011-02-10",11.26
"1037","2011-02-11",11.295
"1038","2011-02-14",11.215
"1039","2011-02-15",11.305
"1040","2011-02-16",11.61
"1041","2011-02-17",11.545
"1042","2011-02-18",11.55
"1043","2011-02-22",11.6
"1044","2011-02-23",11.555
"1045","2011-02-24",11.485
"1046","2011-02-25",11.43
"1047","2011-02-28",11.45
"1048","2011-03-01",11.365
"1049","2011-03-02",11.26
"1050","2011-03-03",11.51
"1051","2011-03-04",11.8
"1052","2011-03-07",11.82
"1053","2011-03-08",11.855
"1054","2011-03-09",11.865
"1055","2011-03-10",11.97
"1056","2011-03-11",11.955
"1057","2011-03-14",11.93
"1058","2011-03-15",12
"1059","2011-03-16",11.76
"1060","2011-03-17",11.865
"1061","2011-03-18",11.93
"1062","2011-03-21",11.82
"1063","2011-03-22",11.825
"1064","2011-03-23",11.75
"1065","2011-03-24",11.935
"1066","2011-03-25",11.85
"1067","2011-03-28",11.84
"1068","2011-03-29",12.095
"1069","2011-03-30",12.145
"1070","2011-03-31",11.985
"1071","2011-04-01",11.875
"1072","2011-04-04",11.94
"1073","2011-04-05",11.895
"1074","2011-04-06",11.985
"1075","2011-04-07",12.055
"1076","2011-04-08",12
"1077","2011-04-11",12.115
"1078","2011-04-12",12.055
"1079","2011-04-13",12.1
"1080","2011-04-14",12.35
"1081","2011-04-15",12.27
"1082","2011-04-18",12.29
"1083","2011-04-19",12.31
"1084","2011-04-20",12.12
"1085","2011-04-21",12.255
"1086","2011-04-25",12.135
"1087","2011-04-26",12.145
"1088","2011-04-27",12.295
"1089","2011-04-28",12.04
"1090","2011-04-29",12.155
"1091","2011-05-02",12.045
"1092","2011-05-03",12.045
"1093","2011-05-04",12.08
"1094","2011-05-05",12.15
"1095","2011-05-06",12.115
"1096","2011-05-09",12.145
"1097","2011-05-10",12.3
"1098","2011-05-11",12.285
"1099","2011-05-12",12.52
"1100","2011-05-13",12.515
"1101","2011-05-16",12.49
"1102","2011-05-17",12.655
"1103","2011-05-18",12.68
"1104","2011-05-19",12.74
"1105","2011-05-20",12.485
"1106","2011-05-23",12.29
"1107","2011-05-24",12.235
"1108","2011-05-25",12.105
"1109","2011-05-26",12.17
"1110","2011-05-27",12.36
"1111","2011-05-31",12.41
"1112","2011-06-01",11.95
"1113","2011-06-02",11.88
"1114","2011-06-03",11.785
"1115","2011-06-06",11.58
"1116","2011-06-07",11.65
"1117","2011-06-08",11.81
"1118","2011-06-09",11.9
"1119","2011-06-10",11.64
"1120","2011-06-13",11.705
"1121","2011-06-14",11.61
"1122","2011-06-15",11.475
"1123","2011-06-16",11.995
"1124","2011-06-17",12
"1125","2011-06-20",12.02
"1126","2011-06-21",12.31
"1127","2011-06-22",12.25
"1128","2011-06-23",12.37
"1129","2011-06-24",12.25
"1130","2011-06-27",12.14
"1131","2011-06-28",12.205
"1132","2011-06-29",12.295
"1133","2011-06-30",12.4
"1134","2011-07-01",12.54
"1135","2011-07-05",12.52
"1136","2011-07-06",12.565
"1137","2011-07-07",12.73
"1138","2011-07-08",12.66
"1139","2011-07-11",12.49
"1140","2011-07-12",12.565
"1141","2011-07-13",12.63
"1142","2011-07-14",12.675
"1143","2011-07-15",12.74
"1144","2011-07-18",12.705
"1145","2011-07-19",12.915
"1146","2011-07-20",12.88
"1147","2011-07-21",12.575
"1148","2011-07-22",12.655
"1149","2011-07-25",12.41
"1150","2011-07-26",12.465
"1151","2011-07-27",12.49
"1152","2011-07-28",12.42
"1153","2011-07-29",12.435
"1154","2011-08-01",12.345
"1155","2011-08-02",12.005
"1156","2011-08-03",12.135
"1157","2011-08-04",11.86
"1158","2011-08-05",11.775
"1159","2011-08-08",11.155
"1160","2011-08-09",11.28
"1161","2011-08-10",10.965
"1162","2011-08-11",11.305
"1163","2011-08-12",11.365
"1164","2011-08-15",11.435
"1165","2011-08-16",11.54
"1166","2011-08-17",11.69
"1167","2011-08-18",11.465
"1168","2011-08-19",11.355
"1169","2011-08-22",11.36
"1170","2011-08-23",11.425
"1171","2011-08-24",11.25
"1172","2011-08-25",11.25
"1173","2011-08-26",11.34
"1174","2011-08-29",11.675
"1175","2011-08-30",11.53
"1176","2011-08-31",11.78
"1177","2011-09-01",11.655
"1178","2011-09-02",11.54
"1179","2011-09-06",11.38
"1180","2011-09-07",11.75
"1181","2011-09-08",11.675
"1182","2011-09-09",11.01
"1183","2011-09-12",10.91
"1184","2011-09-13",10.99
"1185","2011-09-14",11.05
"1186","2011-09-15",11.305
"1187","2011-09-16",11.195
"1188","2011-09-19",11.19
"1189","2011-09-20",11.205
"1190","2011-09-21",10.88
"1191","2011-09-22",10.865
"1192","2011-09-23",10.89
"1193","2011-09-26",11.02
"1194","2011-09-27",10.97
"1195","2011-09-28",10.975
"1196","2011-09-29",11.11
"1197","2011-09-30",10.98
"1198","2011-10-03",10.87
"1199","2011-10-04",11.005
"1200","2011-10-05",11.07
"1201","2011-10-06",11.39
"1202","2011-10-07",11.265
"1203","2011-10-10",11.445
"1204","2011-10-11",11.385
"1205","2011-10-12",11.35
"1206","2011-10-13",11.265
"1207","2011-10-14",11.305
"1208","2011-10-17",11.18
"1209","2011-10-18",11.37
"1210","2011-10-19",11.35
"1211","2011-10-20",11.36
"1212","2011-10-21",11.545
"1213","2011-10-24",11.63
"1214","2011-10-25",11.46
"1215","2011-10-26",11.51
"1216","2011-10-27",11.745
"1217","2011-10-28",11.725
"1218","2011-10-31",11.59
"1219","2011-11-01",11.245
"1220","2011-11-02",11.32
"1221","2011-11-03",11.32
"1222","2011-11-04",11.405
"1223","2011-11-07",11.54
"1224","2011-11-08",11.625
"1225","2011-11-09",11.375
"1226","2011-11-10",11.46
"1227","2011-11-11",11.715
"1228","2011-11-14",11.57
"1229","2011-11-15",11.555
"1230","2011-11-16",11.24
"1231","2011-11-17",11.055
"1232","2011-11-18",11.165
"1233","2011-11-21",11.055
"1234","2011-11-22",10.935
"1235","2011-11-23",10.91
"1236","2011-11-25",11.08
"1237","2011-11-28",11.34
"1238","2011-11-29",11.175
"1239","2011-11-30",11.59
"1240","2011-12-01",11.685
"1241","2011-12-02",11.68
"1242","2011-12-05",11.84
"1243","2011-12-06",11.86
"1244","2011-12-07",11.845
"1245","2011-12-08",11.76
"1246","2011-12-09",11.97
"1247","2011-12-12",11.96
"1248","2011-12-13",11.905
"1249","2011-12-14",11.775
"1250","2011-12-15",11.905
"1251","2011-12-16",11.855
"1252","2011-12-19",11.75
"1253","2011-12-20",11.99
"1254","2011-12-21",12.24
"1255","2011-12-22",12.08
"1256","2011-12-23",12.24
"1257","2011-12-27",12.235
"1258","2011-12-28",12.165
"1259","2011-12-29",12.225
"1260","2011-12-30",12.11
"1261","2012-01-03",12.26
"1262","2012-01-04",12.135
"1263","2012-01-05",12.145
"1264","2012-01-06",12.095
"1265","2012-01-09",12.13
"1266","2012-01-10",12.16
"1267","2012-01-11",12.045
"1268","2012-01-12",11.99
"1269","2012-01-13",12.065
"1270","2012-01-17",12.155
"1271","2012-01-18",12.06
"1272","2012-01-19",12.03
"1273","2012-01-20",11.955
"1274","2012-01-23",12.065
"1275","2012-01-24",12.17
"1276","2012-01-25",12.325
"1277","2012-01-26",12.285
"1278","2012-01-27",12.15
"1279","2012-01-30",12.045
"1280","2012-01-31",11.88
"1281","2012-02-01",11.915
"1282","2012-02-02",11.985
"1283","2012-02-03",11.96
"1284","2012-02-06",12.03
"1285","2012-02-07",11.85
"1286","2012-02-08",11.82
"1287","2012-02-09",11.79
"1288","2012-02-10",11.815
"1289","2012-02-13",11.77
"1290","2012-02-14",11.935
"1291","2012-02-15",11.875
"1292","2012-02-16",11.94
"1293","2012-02-17",11.96
"1294","2012-02-21",11.91
"1295","2012-02-22",11.82
"1296","2012-02-23",11.49
"1297","2012-02-24",11.77
"1298","2012-02-27",11.94
"1299","2012-02-28",11.89
"1300","2012-02-29",11.895
"1301","2012-03-01",12.22
"1302","2012-03-02",12.04
"1303","2012-03-05",12.1
"1304","2012-03-06",12.025
"1305","2012-03-07",12.035
"1306","2012-03-08",12.17
"1307","2012-03-09",12.16
"1308","2012-03-12",12.19
"1309","2012-03-13",12.11
"1310","2012-03-14",12.17
"1311","2012-03-15",12.205
"1312","2012-03-16",12.185
"1313","2012-03-19",12.065
"1314","2012-03-20",12.05
"1315","2012-03-21",12.14
"1316","2012-03-22",12
"1317","2012-03-23",12.22
"1318","2012-03-26",12.105
"1319","2012-03-27",12.145
"1320","2012-03-28",12.095
"1321","2012-03-29",12.11
"1322","2012-03-30",12.115
"1323","2012-04-02",12.195
"1324","2012-04-03",11.865
"1325","2012-04-04",11.77
"1326","2012-04-05",11.92
"1327","2012-04-09",11.75
"1328","2012-04-10",11.635
"1329","2012-04-11",11.73
"1330","2012-04-12",11.81
"1331","2012-04-13",11.755
"1332","2012-04-16",11.785
"1333","2012-04-17",11.845
"1334","2012-04-18",11.745
"1335","2012-04-19",11.605
"1336","2012-04-20",11.625
"1337","2012-04-23",11.625
"1338","2012-04-24",11.655
"1339","2012-04-25",11.595
"1340","2012-04-26",11.645
"1341","2012-04-27",11.675
"1342","2012-04-30",11.635
"1343","2012-05-01",11.71
"1344","2012-05-02",11.67
"1345","2012-05-03",11.625
"1346","2012-05-04",11.56
"1347","2012-05-07",11.505
"1348","2012-05-08",11.455
"1349","2012-05-09",11.4
"1350","2012-05-10",11.54
"1351","2012-05-11",11.485
"1352","2012-05-14",11.26
"1353","2012-05-15",11.08
"1354","2012-05-16",11.11
"1355","2012-05-17",10.965
"1356","2012-05-18",10.905
"1357","2012-05-21",11.045
"1358","2012-05-22",11.16
"1359","2012-05-23",11.08
"1360","2012-05-24",11.075
"1361","2012-05-25",11.205
"1362","2012-05-29",11.275
"1363","2012-05-30",11.175
"1364","2012-05-31",11.005
"1365","2012-06-01",10.82
"1366","2012-06-04",10.955
"1367","2012-06-05",10.93
"1368","2012-06-06",10.975
"1369","2012-06-07",10.87
"1370","2012-06-08",10.785
"1371","2012-06-11",10.675
"1372","2012-06-12",10.75
"1373","2012-06-13",10.645
"1374","2012-06-14",11.29
"1375","2012-06-15",11.405
"1376","2012-06-18",11.405
"1377","2012-06-19",11.355
"1378","2012-06-20",11.515
"1379","2012-06-21",11.52
"1380","2012-06-22",11.445
"1381","2012-06-25",11.345
"1382","2012-06-26",11.27
"1383","2012-06-27",11.395
"1384","2012-06-28",11.46
"1385","2012-06-29",11.595
"1386","2012-07-02",11.405
"1387","2012-07-03",11.455
"1388","2012-07-05",11.31
"1389","2012-07-06",11.4
"1390","2012-07-09",11.225
"1391","2012-07-10",11.29
"1392","2012-07-11",11.405
"1393","2012-07-12",10.98
"1394","2012-07-13",11.06
"1395","2012-07-16",10.96
"1396","2012-07-17",10.98
"1397","2012-07-18",10.99
"1398","2012-07-19",10.795
"1399","2012-07-20",10.735
"1400","2012-07-23",10.635
"1401","2012-07-24",10.555
"1402","2012-07-25",10.625
"1403","2012-07-26",10.765
"1404","2012-07-27",10.935
"1405","2012-07-30",10.965
"1406","2012-07-31",11.085
"1407","2012-08-01",11.1
"1408","2012-08-02",10.94
"1409","2012-08-03",11.1
"1410","2012-08-06",11.23
"1411","2012-08-07",11.24
"1412","2012-08-08",11.355
"1413","2012-08-09",11.255
"1414","2012-08-10",11.25
"1415","2012-08-13",11.22
"1416","2012-08-14",11.175
"1417","2012-08-15",11.045
"1418","2012-08-16",11.065
"1419","2012-08-17",11.015
"1420","2012-08-20",11.065
"1421","2012-08-21",11.005
"1422","2012-08-22",10.98
"1423","2012-08-23",10.845
"1424","2012-08-24",10.905
"1425","2012-08-27",11
"1426","2012-08-28",11.1
"1427","2012-08-29",11.075
"1428","2012-08-30",11.1
"1429","2012-08-31",11.14
"1430","2012-09-04",11.17
"1431","2012-09-05",11.28
"1432","2012-09-06",11.55
"1433","2012-09-07",11.365
"1434","2012-09-10",11.525
"1435","2012-09-11",11.7
"1436","2012-09-12",11.96
"1437","2012-09-13",11.94
"1438","2012-09-14",11.9
"1439","2012-09-17",11.905
"1440","2012-09-18",11.815
"1441","2012-09-19",11.995
"1442","2012-09-20",11.95
"1443","2012-09-21",11.84
"1444","2012-09-24",11.84
"1445","2012-09-25",11.735
"1446","2012-09-26",11.76
"1447","2012-09-27",11.79
"1448","2012-09-28",11.77
"1449","2012-10-01",11.89
"1450","2012-10-02",11.845
"1451","2012-10-03",11.895
"1452","2012-10-04",11.845
"1453","2012-10-05",11.885
"1454","2012-10-08",11.91
"1455","2012-10-09",11.77
"1456","2012-10-10",11.65
"1457","2012-10-11",11.66
"1458","2012-10-12",11.655
"1459","2012-10-15",11.715
"1460","2012-10-16",12.215
"1461","2012-10-17",12.505
"1462","2012-10-18",12.6
"1463","2012-10-19",12.565
"1464","2012-10-22",12.675
"1465","2012-10-23",12.56
"1466","2012-10-24",12.505
"1467","2012-10-25",12.68
"1468","2012-10-26",12.59
"1469","2012-10-31",12.61
"1470","2012-11-01",12.5
"1471","2012-11-02",12.465
"1472","2012-11-05",12.465
"1473","2012-11-06",12.555
"1474","2012-11-07",12.32
"1475","2012-11-08",12.27
"1476","2012-11-09",12.35
"1477","2012-11-12",12.455
"1478","2012-11-13",12.385
"1479","2012-11-14",12.235
"1480","2012-11-15",12.19
"1481","2012-11-16",12.26
"1482","2012-11-19",12.315
"1483","2012-11-20",12.27
"1484","2012-11-21",12.325
"1485","2012-11-23",12.49
"1486","2012-11-26",12.305
"1487","2012-11-27",12.43
"1488","2012-11-28",12.53
"1489","2012-11-29",13.125
"1490","2012-11-30",13.12
"1491","2012-12-03",13.39
"1492","2012-12-04",13.435
"1493","2012-12-05",13.355
"1494","2012-12-06",13.45
"1495","2012-12-07",13.405
"1496","2012-12-10",13.325
"1497","2012-12-11",13.3
"1498","2012-12-12",13.295
"1499","2012-12-13",13.175
"1500","2012-12-14",13.145
"1501","2012-12-17",13.285
"1502","2012-12-18",13.375
"1503","2012-12-19",13.25
"1504","2012-12-20",13.315
"1505","2012-12-21",13.15
"1506","2012-12-24",13.17
"1507","2012-12-26",13.05
"1508","2012-12-27",12.98
"1509","2012-12-28",12.84
"1510","2012-12-31",13.01
"1511","2013-01-02",13.185
"1512","2013-01-03",13.195
"1513","2013-01-04",13.23
"1514","2013-01-07",12.91
"1515","2013-01-08",12.64
"1516","2013-01-09",12.775
"1517","2013-01-10",12.775
"1518","2013-01-11",12.85
"1519","2013-01-14",12.93
"1520","2013-01-15",13.055
"1521","2013-01-16",13.145
"1522","2013-01-17",13.345
"1523","2013-01-18",13.54
"1524","2013-01-22",13.715
"1525","2013-01-23",13.83
"1526","2013-01-24",13.88
"1527","2013-01-25",13.92
"1528","2013-01-28",13.9
"1529","2013-01-29",13.855
"1530","2013-01-30",13.88
"1531","2013-01-31",13.85
"1532","2013-02-01",13.945
"1533","2013-02-04",13.835
"1534","2013-02-05",13.945
"1535","2013-02-06",13.93
"1536","2013-02-07",14.01
"1537","2013-02-08",14.1
"1538","2013-02-11",14.195
"1539","2013-02-12",14.27
"1540","2013-02-13",14.23
"1541","2013-02-14",14.12
"1542","2013-02-15",13.945
"1543","2013-02-19",14.105
"1544","2013-02-20",13.835
"1545","2013-02-21",14.38
"1546","2013-02-22",14.395
"1547","2013-02-25",14.175
"1548","2013-02-26",14.36
"1549","2013-02-27",14.55
"1550","2013-02-28",14.605
"1551","2013-03-01",14.765
"1552","2013-03-04",14.735
"1553","2013-03-05",14.795
"1554","2013-03-06",14.68
"1555","2013-03-07",15.125
"1556","2013-03-08",15.585
"1557","2013-03-11",15.475
"1558","2013-03-12",15.405
"1559","2013-03-13",15.655
"1560","2013-03-14",15.75
"1561","2013-03-15",15.81
"1562","2013-03-18",15.83
"1563","2013-03-19",15.87
"1564","2013-03-20",15.935
"1565","2013-03-21",16
"1566","2013-03-22",16.200001
"1567","2013-03-25",16.32
"1568","2013-03-26",16.395
"1569","2013-03-27",16.549999
"1570","2013-03-28",16.57
"1571","2013-04-01",16.27
"1572","2013-04-02",16.395
"1573","2013-04-03",16.02
"1574","2013-04-04",16.155001
"1575","2013-04-05",16.02
"1576","2013-04-08",15.94
"1577","2013-04-09",16.030001
"1578","2013-04-10",16.325001
"1579","2013-04-11",16.584999
"1580","2013-04-12",16.555
"1581","2013-04-15",16.360001
"1582","2013-04-16",16.65
"1583","2013-04-17",16.715
"1584","2013-04-18",16.879999
"1585","2013-04-19",16.855
"1586","2013-04-22",17.105
"1587","2013-04-23",17.334999
"1588","2013-04-24",17.295
"1589","2013-04-25",17.165001
"1590","2013-04-26",17.139999
"1591","2013-04-29",17.225
"1592","2013-04-30",17.190001
"1593","2013-05-01",17.1
"1594","2013-05-02",17.309999
"1595","2013-05-03",17.355
"1596","2013-05-06",17.25
"1597","2013-05-07",17.495001
"1598","2013-05-08",17.365
"1599","2013-05-09",17.225
"1600","2013-05-10",17.245001
"1601","2013-05-13",16.975
"1602","2013-05-14",17.4
"1603","2013-05-15",17.610001
"1604","2013-05-16",17.535
"1605","2013-05-17",17.709999
"1606","2013-05-20",17.360001
"1607","2013-05-21",17.415001
"1608","2013-05-22",17.059999
"1609","2013-05-23",17.094999
"1610","2013-05-24",17.115
"1611","2013-05-28",17.27
"1612","2013-05-29",17.209999
"1613","2013-05-30",17.195
"1614","2013-05-31",16.834999
"1615","2013-06-03",16.92
"1616","2013-06-04",16.975
"1617","2013-06-05",16.514999
"1618","2013-06-06",16.559999
"1619","2013-06-07",17.280001
"1620","2013-06-10",17.365
"1621","2013-06-11",17.290001
"1622","2013-06-12",17.15
"1623","2013-06-13",17.530001
"1624","2013-06-14",17.395
"1625","2013-06-17",17.59
"1626","2013-06-18",17.76
"1627","2013-06-19",17.565001
"1628","2013-06-20",16.49
"1629","2013-06-21",16.885
"1630","2013-06-24",16.995001
"1631","2013-06-25",17.254999
"1632","2013-06-26",17.24
"1633","2013-06-27",17.355
"1634","2013-06-28",17.27
"1635","2013-07-01",17.334999
"1636","2013-07-02",17.959999
"1637","2013-07-03",17.799999
"1638","2013-07-05",18.035
"1639","2013-07-08",18.094999
"1640","2013-07-09",18.575001
"1641","2013-07-10",18.67
"1642","2013-07-11",18.895
"1643","2013-07-12",18.815001
"1644","2013-07-15",18.879999
"1645","2013-07-16",19.065001
"1646","2013-07-17",19.219999
"1647","2013-07-18",19.245001
"1648","2013-07-19",19.405001
"1649","2013-07-22",19.525
"1650","2013-07-23",19.465
"1651","2013-07-24",19.565001
"1652","2013-07-25",19.84
"1653","2013-07-26",19.825001
"1654","2013-07-29",19.924999
"1655","2013-07-30",19.799999
"1656","2013-07-31",19.635
"1657","2013-08-01",19.825001
"1658","2013-08-02",19.59
"1659","2013-08-05",19.58
"1660","2013-08-06",19.645
"1661","2013-08-07",19.495001
"1662","2013-08-08",19.799999
"1663","2013-08-09",19.440001
"1664","2013-08-12",19.48
"1665","2013-08-13",19.57
"1666","2013-08-14",19.41
"1667","2013-08-15",19.004999
"1668","2013-08-16",19.125
"1669","2013-08-19",18.969999
"1670","2013-08-20",18.889999
"1671","2013-08-21",18.735001
"1672","2013-08-22",18.610001
"1673","2013-08-23",18.764999
"1674","2013-08-26",18.43
"1675","2013-08-27",18.200001
"1676","2013-08-28",18.200001
"1677","2013-08-29",18.389999
"1678","2013-08-30",18.299999
"1679","2013-09-03",18.41
"1680","2013-09-04",18.67
"1681","2013-09-05",18.674999
"1682","2013-09-06",18.700001
"1683","2013-09-09",18.844999
"1684","2013-09-10",18.77
"1685","2013-09-11",18.834999
"1686","2013-09-12",19.309999
"1687","2013-09-13",19.514999
"1688","2013-09-16",19.84
"1689","2013-09-17",20.275
"1690","2013-09-18",20.280001
"1691","2013-09-19",20.495001
"1692","2013-09-20",20.379999
"1693","2013-09-23",20.24
"1694","2013-09-24",20.424999
"1695","2013-09-25",20.334999
"1696","2013-09-26",20.48
"1697","2013-09-27",20.344999
"1698","2013-09-30",20.17
"1699","2013-10-01",20.325001
"1700","2013-10-02",20.290001
"1701","2013-10-03",20.045
"1702","2013-10-04",20.280001
"1703","2013-10-07",19.950001
"1704","2013-10-08",19.875
"1705","2013-10-09",20.075001
"1706","2013-10-10",20.344999
"1707","2013-10-11",20.855
"1708","2013-10-14",20.809999
"1709","2013-10-15",20.504999
"1710","2013-10-16",20.934999
"1711","2013-10-17",21.105
"1712","2013-10-18",21.190001
"1713","2013-10-21",21.125
"1714","2013-10-22",21.355
"1715","2013-10-23",21.459999
"1716","2013-10-24",21.504999
"1717","2013-10-25",21.709999
"1718","2013-10-28",21.58
"1719","2013-10-29",21.65
"1720","2013-10-30",21.445
"1721","2013-10-31",21.42
"1722","2013-11-01",21.35
"1723","2013-11-04",21.254999
"1724","2013-11-05",21.325001
"1725","2013-11-06",21.379999
"1726","2013-11-07",20.825001
"1727","2013-11-08",20.98
"1728","2013-11-11",20.764999
"1729","2013-11-12",20.955
"1730","2013-11-13",21.065001
"1731","2013-11-14",21.34
"1732","2013-11-15",21.299999
"1733","2013-11-18",20.684999
"1734","2013-11-19",20.924999
"1735","2013-11-20",20.825001
"1736","2013-11-21",21
"1737","2013-11-22",21.195
"1738","2013-11-25",21.280001
"1739","2013-11-26",20.975
"1740","2013-11-27",20.940001
"1741","2013-11-29",20.875
"1742","2013-12-02",20.895
"1743","2013-12-03",21.049999
"1744","2013-12-04",20.76
"1745","2013-12-05",20.030001
"1746","2013-12-06",20.219999
"1747","2013-12-09",20.209999
"1748","2013-12-10",20.174999
"1749","2013-12-11",20.18
"1750","2013-12-12",19.995001
"1751","2013-12-13",19.959999
"1752","2013-12-16",20.030001
"1753","2013-12-17",19.915001
"1754","2013-12-18",20.040001
"1755","2013-12-19",19.834999
"1756","2013-12-20",19.85
"1757","2013-12-23",19.945
"1758","2013-12-24",19.945
"1759","2013-12-26",19.924999
"1760","2013-12-27",19.77
"1761","2013-12-30",19.825001
"1762","2013-12-31",19.764999
"1763","2014-01-02",19.639999
"1764","2014-01-03",19.549999
"1765","2014-01-06",19.379999
"1766","2014-01-07",19.5
"1767","2014-01-08",19.475
"1768","2014-01-09",19.68
"1769","2014-01-10",19.73
"1770","2014-01-13",19.305
"1771","2014-01-14",19.5
"1772","2014-01-15",19.629999
"1773","2014-01-16",18.674999
"1774","2014-01-17",18.395
"1775","2014-01-21",18.295
"1776","2014-01-22",18.215
"1777","2014-01-23",18.200001
"1778","2014-01-24",18.040001
"1779","2014-01-27",17.889999
"1780","2014-01-28",18.325001
"1781","2014-01-29",18.264999
"1782","2014-01-30",18.209999
"1783","2014-01-31",18.049999
"1784","2014-02-03",17.690001
"1785","2014-02-04",17.735001
"1786","2014-02-05",17.725
"1787","2014-02-06",18.379999
"1788","2014-02-07",18.139999
"1789","2014-02-10",18.094999
"1790","2014-02-11",18.545
"1791","2014-02-12",18.465
"1792","2014-02-13",18.545
"1793","2014-02-14",18.690001
"1794","2014-02-18",18.799999
"1795","2014-02-19",19.385
"1796","2014-02-20",19.639999
"1797","2014-02-21",19.799999
"1798","2014-02-24",19.889999
"1799","2014-02-25",19.825001
"1800","2014-02-26",20.014999
"1801","2014-02-27",20.07
"1802","2014-02-28",20.969999
"1803","2014-03-03",20.995001
"1804","2014-03-04",21.195
"1805","2014-03-05",21.84
"1806","2014-03-06",21.684999
"1807","2014-03-07",21.889999
"1808","2014-03-10",21.875
"1809","2014-03-11",21.67
"1810","2014-03-12",21.934999
"1811","2014-03-13",21.745001
"1812","2014-03-14",21.955
"1813","2014-03-17",22.01
"1814","2014-03-18",22
"1815","2014-03-19",21.844999
"1816","2014-03-20",21.995001
"1817","2014-03-21",21.985001
"1818","2014-03-24",21.805
"1819","2014-03-25",21.754999
"1820","2014-03-26",21.635
"1821","2014-03-27",21.815001
"1822","2014-03-28",21.975
"1823","2014-03-31",21.825001
"1824","2014-04-01",21.809999
"1825","2014-04-02",22.629999
"1826","2014-04-03",22.48
"1827","2014-04-04",22.34
"1828","2014-04-07",22.07
"1829","2014-04-08",22.155001
"1830","2014-04-09",22.360001
"1831","2014-04-10",21.934999
"1832","2014-04-11",22
"1833","2014-04-14",22.290001
"1834","2014-04-15",22.01
"1835","2014-04-16",22.16
"1836","2014-04-17",22.139999
"1837","2014-04-21",22.355
"1838","2014-04-22",22.6
"1839","2014-04-23",22.725
"1840","2014-04-24",22.674999
"1841","2014-04-25",22.575001
"1842","2014-04-28",22.77
"1843","2014-04-29",22.775
"1844","2014-04-30",23.02
"1845","2014-05-01",23.084999
"1846","2014-05-02",23.254999
"1847","2014-05-05",23.225
"1848","2014-05-06",23.195
"1849","2014-05-07",23.174999
"1850","2014-05-08",23.025
"1851","2014-05-09",23.18
"1852","2014-05-12",23.344999
"1853","2014-05-13",23.295
"1854","2014-05-14",23.334999
"1855","2014-05-15",23.145
"1856","2014-05-16",23.495001
"1857","2014-05-19",23.405001
"1858","2014-05-20",23.27
"1859","2014-05-21",23.495001
"1860","2014-05-22",23.155001
"1861","2014-05-23",23.424999
"1862","2014-05-27",23.5
"1863","2014-05-28",23.344999
"1864","2014-05-29",23.35
"1865","2014-05-30",23.870001
"1866","2014-06-02",23.754999
"1867","2014-06-03",23.924999
"1868","2014-06-04",24.02
"1869","2014-06-05",24.09
"1870","2014-06-06",24.065001
"1871","2014-06-09",24.23
"1872","2014-06-10",23.955
"1873","2014-06-11",24.004999
"1874","2014-06-12",23.620001
"1875","2014-06-13",23.575001
"1876","2014-06-16",23.540001
"1877","2014-06-17",23.445
"1878","2014-06-18",23.635
"1879","2014-06-19",24.83
"1880","2014-06-20",24.92
"1881","2014-06-23",24.700001
"1882","2014-06-24",24.584999
"1883","2014-06-25",24.610001
"1884","2014-06-26",24.695
"1885","2014-06-27",24.959999
"1886","2014-06-30",24.715
"1887","2014-07-01",24.764999
"1888","2014-07-02",24.715
"1889","2014-07-03",24.83
"1890","2014-07-07",24.735001
"1891","2014-07-08",24.485001
"1892","2014-07-09",24.645
"1893","2014-07-10",24.485001
"1894","2014-07-11",24.41
"1895","2014-07-14",24.629999
"1896","2014-07-15",24.665001
"1897","2014-07-16",24.674999
"1898","2014-07-17",24.639999
"1899","2014-07-18",24.799999
"1900","2014-07-21",24.74
"1901","2014-07-22",25.084999
"1902","2014-07-23",25.084999
"1903","2014-07-24",25.5
"1904","2014-07-25",25.355
"1905","2014-07-28",25.065001
"1906","2014-07-29",25.129999
"1907","2014-07-30",24.865
"1908","2014-07-31",24.49
"1909","2014-08-01",24.625
"1910","2014-08-04",24.68
"1911","2014-08-05",24.355
"1912","2014-08-06",24.610001
"1913","2014-08-07",24.485001
"1914","2014-08-08",24.705
"1915","2014-08-11",25.125
"1916","2014-08-12",25.055
"1917","2014-08-13",24.870001
"1918","2014-08-14",25.275
"1919","2014-08-15",25.084999
"1920","2014-08-18",25.094999
