"","date","OMAB"
"627","2009-06-29",10.3
"628","2009-06-30",10.31
"629","2009-07-01",10.5
"630","2009-07-02",10.24
"631","2009-07-06",10.08
"632","2009-07-07",9.83
"633","2009-07-08",9.62
"634","2009-07-09",9.35
"635","2009-07-10",9.42
"636","2009-07-13",9.65
"637","2009-07-14",10.22
"638","2009-07-15",10.62
"639","2009-07-16",10.71
"640","2009-07-17",10.84
"641","2009-07-20",10.75
"642","2009-07-21",10.72
"643","2009-07-22",10.7
"644","2009-07-23",10.9
"645","2009-07-24",10.85
"646","2009-07-27",10.83
"647","2009-07-28",11.16
"648","2009-07-29",10.89
"649","2009-07-30",10.83
"650","2009-07-31",10.98
"651","2009-08-03",11.69
"652","2009-08-04",11.79
"653","2009-08-05",11.88
"654","2009-08-06",11.89
"655","2009-08-07",12.7
"656","2009-08-10",12.69
"657","2009-08-11",12.17
"658","2009-08-12",12.2
"659","2009-08-13",12.09
"660","2009-08-14",12.09
"661","2009-08-17",11.76
"662","2009-08-18",11.77
"663","2009-08-19",11.85
"664","2009-08-20",11.81
"665","2009-08-21",11.96
"666","2009-08-24",11.94
"667","2009-08-25",12.01
"668","2009-08-26",11.86
"669","2009-08-27",11.79
"670","2009-08-28",11.84
"671","2009-08-31",11.5
"672","2009-09-01",11
"673","2009-09-02",11.55
"674","2009-09-03",11.46
"675","2009-09-04",11.94
"676","2009-09-08",11.75
"677","2009-09-09",11.96
"678","2009-09-10",12.06
"679","2009-09-11",12.65
"680","2009-09-14",12.58
"681","2009-09-15",12.71
"682","2009-09-16",12.85
"683","2009-09-17",13.28
"684","2009-09-18",12.91
"685","2009-09-21",12.5
"686","2009-09-22",12.5
"687","2009-09-23",12.51
"688","2009-09-24",12.01
"689","2009-09-25",12.1
"690","2009-09-28",12.48
"691","2009-09-29",12.35
"692","2009-09-30",12.57
"693","2009-10-01",11.7
"694","2009-10-02",11.89
"695","2009-10-05",12
"696","2009-10-06",12.43
"697","2009-10-07",12.33
"698","2009-10-08",12.12
"699","2009-10-09",12.3
"700","2009-10-12",12.45
"701","2009-10-13",12.52
"702","2009-10-14",12.89
"703","2009-10-15",12.54
"704","2009-10-16",12.5
"705","2009-10-19",12.85
"706","2009-10-20",12.86
"707","2009-10-21",13.43
"708","2009-10-22",13.41
"709","2009-10-23",13.04
"710","2009-10-26",12.5
"711","2009-10-27",12.28
"712","2009-10-28",12.17
"713","2009-10-29",11.97
"714","2009-10-30",11.61
"715","2009-11-02",12.25
"716","2009-11-03",11.8
"717","2009-11-04",11.88
"718","2009-11-05",11.39
"719","2009-11-06",11.49
"720","2009-11-09",11.83
"721","2009-11-10",12.05
"722","2009-11-11",11.99
"723","2009-11-12",11.99
"724","2009-11-13",11.84
"725","2009-11-16",11.95
"726","2009-11-17",12.05
"727","2009-11-18",11.96
"728","2009-11-19",11.89
"729","2009-11-20",11.94
"730","2009-11-23",12.29
"731","2009-11-24",12.16
"732","2009-11-25",12.51
"733","2009-11-27",12.74
"734","2009-11-30",12.16
"735","2009-12-01",12.36
"736","2009-12-02",12.81
"737","2009-12-03",13.2
"738","2009-12-04",13.5
"739","2009-12-07",13.18
"740","2009-12-08",12.65
"741","2009-12-09",12.4
"742","2009-12-10",12.5
"743","2009-12-11",12.31
"744","2009-12-14",12.78
"745","2009-12-15",13.5
"746","2009-12-16",13.95
"747","2009-12-17",13.78
"748","2009-12-18",14.02
"749","2009-12-21",14.01
"750","2009-12-22",14
"751","2009-12-23",14
"752","2009-12-24",13.8
"753","2009-12-28",13.8
"754","2009-12-29",13.49
"755","2009-12-30",13.41
"756","2009-12-31",13.28
"757","2010-01-04",13.61
"758","2010-01-05",13.67
"759","2010-01-06",13.78
"760","2010-01-07",14.11
"761","2010-01-08",14.33
"762","2010-01-11",14.1
"763","2010-01-12",13.8
"764","2010-01-13",13.33
"765","2010-01-14",13.04
"766","2010-01-15",12.99
"767","2010-01-19",12.7
"768","2010-01-20",12.82
"769","2010-01-21",12.64
"770","2010-01-22",12.22
"771","2010-01-25",12.09
"772","2010-01-26",11.9
"773","2010-01-27",11.51
"774","2010-01-28",11.9
"775","2010-01-29",12.07
"776","2010-02-01",12.35
"777","2010-02-02",12.57
"778","2010-02-03",12.4
"779","2010-02-04",12.08
"780","2010-02-05",11.99
"781","2010-02-08",12.26
"782","2010-02-09",12.4
"783","2010-02-10",12.62
"784","2010-02-11",13.1
"785","2010-02-12",12.94
"786","2010-02-16",13.09
"787","2010-02-17",13.01
"788","2010-02-18",13.01
"789","2010-02-19",12.9
"790","2010-02-22",13.25
"791","2010-02-23",12.84
"792","2010-02-24",13
"793","2010-02-25",12.7
"794","2010-02-26",12.73
"795","2010-03-01",12.66
"796","2010-03-02",12.48
"797","2010-03-03",13.1
"798","2010-03-04",14.07
"799","2010-03-05",14.52
"800","2010-03-08",14.75
"801","2010-03-09",15.37
"802","2010-03-10",15.21
"803","2010-03-11",14.86
"804","2010-03-12",14.93
"805","2010-03-15",14.58
"806","2010-03-16",14.65
"807","2010-03-17",14.67
"808","2010-03-18",14.61
"809","2010-03-19",14.7
"810","2010-03-22",14.96
"811","2010-03-23",15.02
"812","2010-03-24",15.1
"813","2010-03-25",14.68
"814","2010-03-26",14.73
"815","2010-03-29",14.82
"816","2010-03-30",14.98
"817","2010-03-31",15.03
"818","2010-04-01",14.91
"819","2010-04-05",15.13
"820","2010-04-06",15.13
"821","2010-04-07",15.05
"822","2010-04-08",14.99
"823","2010-04-09",15.28
"824","2010-04-12",15.25
"825","2010-04-13",15.06
"826","2010-04-14",15.05
"827","2010-04-15",15.82
"828","2010-04-16",15.75
"829","2010-04-19",15.51
"830","2010-04-20",15.65
"831","2010-04-21",15.38
"832","2010-04-22",15.76
"833","2010-04-23",15.57
"834","2010-04-26",15.53
"835","2010-04-27",14.97
"836","2010-04-28",14.9
"837","2010-04-29",15.01
"838","2010-04-30",15.15
"839","2010-05-03",14.88
"840","2010-05-04",14.49
"841","2010-05-05",14.29
"842","2010-05-06",13.62
"843","2010-05-07",13.65
"844","2010-05-10",14.33
"845","2010-05-11",14.5
"846","2010-05-12",14.5
"847","2010-05-13",14.46
"848","2010-05-14",14.25
"849","2010-05-17",13.77
"850","2010-05-18",13.5
"851","2010-05-19",13.15
"852","2010-05-20",12.25
"853","2010-05-21",12.88
"854","2010-05-24",12.74
"855","2010-05-25",12.62
"856","2010-05-26",12.8
"857","2010-05-27",13.65
"858","2010-05-28",13.49
"859","2010-06-01",13.2
"860","2010-06-02",13.29
"861","2010-06-03",13.19
"862","2010-06-04",12.77
"863","2010-06-07",12.91
"864","2010-06-08",13.08
"865","2010-06-09",12.93
"866","2010-06-10",13.44
"867","2010-06-11",13.7
"868","2010-06-14",14
"869","2010-06-15",14.13
"870","2010-06-16",14.06
"871","2010-06-17",14.25
"872","2010-06-18",14.3
"873","2010-06-21",14.17
"874","2010-06-22",13.79
"875","2010-06-23",13.65
"876","2010-06-24",13.44
"877","2010-06-25",13.7
"878","2010-06-28",13.75
"879","2010-06-29",12.92
"880","2010-06-30",12.69
"881","2010-07-01",13.26
"882","2010-07-02",13.27
"883","2010-07-06",13.12
"884","2010-07-07",13.14
"885","2010-07-08",13.28
"886","2010-07-09",13.24
"887","2010-07-12",13.27
"888","2010-07-13",13.36
"889","2010-07-14",13.32
"890","2010-07-15",13.27
"891","2010-07-16",13.23
"892","2010-07-19",13.15
"893","2010-07-20",13.4
"894","2010-07-21",13.46
"895","2010-07-22",13.3
"896","2010-07-23",13.27
"897","2010-07-26",13.66
"898","2010-07-27",13.46
"899","2010-07-28",13.6
"900","2010-07-29",13.5
"901","2010-07-30",13.41
"902","2010-08-02",13.45
"903","2010-08-03",13.4
"904","2010-08-04",13.48
"905","2010-08-05",13.43
"906","2010-08-06",13.19
"907","2010-08-09",12.97
"908","2010-08-10",12.74
"909","2010-08-11",12.05
"910","2010-08-12",12.11
"911","2010-08-13",12.03
"912","2010-08-16",12.15
"913","2010-08-17",12.6
"914","2010-08-18",12.75
"915","2010-08-19",12.35
"916","2010-08-20",12.47
"917","2010-08-23",12.41
"918","2010-08-24",12.38
"919","2010-08-25",12.4
"920","2010-08-26",12.14
"921","2010-08-27",12.2
"922","2010-08-30",11.9
"923","2010-08-31",11.97
"924","2010-09-01",12.34
"925","2010-09-02",12.18
"926","2010-09-03",11.55
"927","2010-09-07",11.72
"928","2010-09-08",11.59
"929","2010-09-09",12.03
"930","2010-09-10",12.02
"931","2010-09-13",12.16
"932","2010-09-14",12.38
"933","2010-09-15",12.63
"934","2010-09-16",12.59
"935","2010-09-17",12.74
"936","2010-09-20",13.04
"937","2010-09-21",13.37
"938","2010-09-22",13.68
"939","2010-09-23",13.69
"940","2010-09-24",14.1
"941","2010-09-27",14.1
"942","2010-09-28",14.23
"943","2010-09-29",14.5
"944","2010-09-30",14.6
"945","2010-10-01",15
"946","2010-10-04",15.01
"947","2010-10-05",15.01
"948","2010-10-06",15.3
"949","2010-10-07",15.37
"950","2010-10-08",15.65
"951","2010-10-11",15.29
"952","2010-10-12",15.11
"953","2010-10-13",15.29
"954","2010-10-14",15.35
"955","2010-10-15",15.2
"956","2010-10-18",15.1
"957","2010-10-19",14.99
"958","2010-10-20",14.61
"959","2010-10-21",14.62
"960","2010-10-22",14.68
"961","2010-10-25",14.9
"962","2010-10-26",14.96
"963","2010-10-27",14.89
"964","2010-10-28",15.03
"965","2010-10-29",15.1
"966","2010-11-01",15.44
"967","2010-11-02",15.5
"968","2010-11-03",15.39
"969","2010-11-04",15.5
"970","2010-11-05",15.47
"971","2010-11-08",15.64
"972","2010-11-09",15.45
"973","2010-11-10",15.38
"974","2010-11-11",15.04
"975","2010-11-12",15.01
"976","2010-11-15",15.04
"977","2010-11-16",14.81
"978","2010-11-17",14.64
"979","2010-11-18",14.84
"980","2010-11-19",15.03
"981","2010-11-22",15.13
"982","2010-11-23",14.76
"983","2010-11-24",15.12
"984","2010-11-26",14.93
"985","2010-11-29",15.07
"986","2010-11-30",15.16
"987","2010-12-01",15.26
"988","2010-12-02",15.4
"989","2010-12-03",15.43
