"","date","CIO"
"1001","2018-04-05",11.91
"1002","2018-04-06",11.87
"1003","2018-04-09",11.9
"1004","2018-04-10",11.49
"1005","2018-04-11",11.57
"1006","2018-04-12",11.36
"1007","2018-04-13",11.42
"1008","2018-04-16",11.56
"1009","2018-04-17",11.69
"1010","2018-04-18",11.54
"1011","2018-04-19",11.34
"1012","2018-04-20",11.22
"1013","2018-04-23",11.22
"1014","2018-04-24",11.23
"1015","2018-04-25",11.22
"1016","2018-04-26",11.27
"1017","2018-04-27",11.43
"1018","2018-04-30",11.38
"1019","2018-05-01",11.33
"1020","2018-05-02",11.53
"1021","2018-05-03",11.46
"1022","2018-05-04",11.43
"1023","2018-05-07",11.59
"1024","2018-05-08",11.81
"1025","2018-05-09",11.81
"1026","2018-05-10",11.84
"1027","2018-05-11",11.79
"1028","2018-05-14",11.65
"1029","2018-05-15",11.65
"1030","2018-05-16",11.66
"1031","2018-05-17",11.5
"1032","2018-05-18",11.44
"1033","2018-05-21",11.59
"1034","2018-05-22",11.66
"1035","2018-05-23",11.86
"1036","2018-05-24",11.86
"1037","2018-05-25",11.86
"1038","2018-05-29",11.91
"1039","2018-05-30",12.33
"1040","2018-05-31",12.4
"1041","2018-06-01",12.21
"1042","2018-06-04",12.27
"1043","2018-06-05",12.33
"1044","2018-06-06",12.44
"1045","2018-06-07",12.43
"1046","2018-06-08",12.4
"1047","2018-06-11",12.37
"1048","2018-06-12",12.49
"1049","2018-06-13",12.15
"1050","2018-06-14",12.26
"1051","2018-06-15",12.22
"1052","2018-06-18",12.36
"1053","2018-06-19",12.4
"1054","2018-06-20",12.48
"1055","2018-06-21",12.59
"1056","2018-06-22",12.74
"1057","2018-06-25",12.82
"1058","2018-06-26",12.8
"1059","2018-06-27",12.84
"1060","2018-06-28",12.86
"1061","2018-06-29",12.83
"1062","2018-07-02",12.81
"1063","2018-07-03",12.87
"1064","2018-07-05",13.1
"1065","2018-07-06",13.08
"1066","2018-07-09",13.13
"1067","2018-07-10",12.92
"1068","2018-07-11",12.9
"1069","2018-07-12",12.92
"1070","2018-07-13",12.91
"1071","2018-07-16",12.9
"1072","2018-07-17",12.76
"1073","2018-07-18",12.71
"1074","2018-07-19",12.88
"1075","2018-07-20",12.75
"1076","2018-07-23",12.77
"1077","2018-07-24",12.78
"1078","2018-07-25",12.76
"1079","2018-07-26",12.86
"1080","2018-07-27",12.54
"1081","2018-07-30",12.61
"1082","2018-07-31",12.75
"1083","2018-08-01",12.79
"1084","2018-08-02",12.65
"1085","2018-08-03",12.75
"1086","2018-08-06",12.79
"1087","2018-08-07",12.79
"1088","2018-08-08",12.82
"1089","2018-08-09",12.82
"1090","2018-08-10",12.77
"1091","2018-08-13",12.8
"1092","2018-08-14",12.8
"1093","2018-08-15",12.84
"1094","2018-08-16",12.97
"1095","2018-08-17",12.92
"1096","2018-08-20",12.92
"1097","2018-08-21",12.96
"1098","2018-08-22",12.97
"1099","2018-08-23",12.97
"1100","2018-08-24",12.97
"1101","2018-08-27",12.92
"1102","2018-08-28",12.99
"1103","2018-08-29",12.99
"1104","2018-08-30",12.94
"1105","2018-08-31",12.91
"1106","2018-09-04",12.74
"1107","2018-09-05",12.8
"1108","2018-09-06",12.73
"1109","2018-09-07",12.58
"1110","2018-09-10",12.58
"1111","2018-09-11",12.59
"1112","2018-09-12",12.58
"1113","2018-09-13",12.64
"1114","2018-09-14",12.5
"1115","2018-09-17",12.47
"1116","2018-09-18",12.27
"1117","2018-09-19",12.09
"1118","2018-09-20",12.27
"1119","2018-09-21",12.43
"1120","2018-09-24",12.32
"1121","2018-09-25",12.39
"1122","2018-09-26",12.3
"1123","2018-09-27",12.41
"1124","2018-09-28",12.62
"1125","2018-10-01",12.41
"1126","2018-10-02",12.36
"1127","2018-10-03",12.34
"1128","2018-10-04",12.25
"1129","2018-10-05",12.33
"1130","2018-10-08",12.55
"1131","2018-10-09",12.63
"1132","2018-10-10",12.12
"1133","2018-10-11",11.59
"1134","2018-10-12",11.41
"1135","2018-10-15",11.58
"1136","2018-10-16",11.85
"1137","2018-10-17",11.76
"1138","2018-10-18",11.67
"1139","2018-10-19",11.68
"1140","2018-10-22",11.53
"1141","2018-10-23",11.51
"1142","2018-10-24",11.39
"1143","2018-10-25",11.53
"1144","2018-10-26",11.29
"1145","2018-10-29",11.39
"1146","2018-10-30",11.36
"1147","2018-10-31",11.02
"1148","2018-11-01",10.91
"1149","2018-11-02",10.66
"1150","2018-11-05",10.74
"1151","2018-11-06",10.97
"1152","2018-11-07",11.34
"1153","2018-11-08",11.46
"1154","2018-11-09",11.18
"1155","2018-11-12",11.16
"1156","2018-11-13",11.23
"1157","2018-11-14",11.1
"1158","2018-11-15",10.99
"1159","2018-11-16",11.06
"1160","2018-11-19",10.97
"1161","2018-11-20",10.84
"1162","2018-11-21",10.96
"1163","2018-11-23",10.89
"1164","2018-11-26",10.78
"1165","2018-11-27",10.68
"1166","2018-11-28",10.7
"1167","2018-11-29",10.82
"1168","2018-11-30",10.94
"1169","2018-12-03",10.99
"1170","2018-12-04",10.96
"1171","2018-12-06",11.31
"1172","2018-12-07",10.97
"1173","2018-12-10",10.93
"1174","2018-12-11",10.75
"1175","2018-12-12",10.69
"1176","2018-12-13",10.76
"1177","2018-12-14",10.87
"1178","2018-12-17",10.86
"1179","2018-12-18",11.08
"1180","2018-12-19",10.98
"1181","2018-12-20",10.85
"1182","2018-12-21",10.56
"1183","2018-12-24",10
"1184","2018-12-26",10.14
"1185","2018-12-27",10.04
"1186","2018-12-28",10.31
"1187","2018-12-31",10.25
"1188","2019-01-02",10.3
"1189","2019-01-03",10.56
"1190","2019-01-04",10.95
"1191","2019-01-07",11.25
"1192","2019-01-08",11.59
"1193","2019-01-09",11.75
"1194","2019-01-10",11.44
"1195","2019-01-11",11.19
"1196","2019-01-14",10.96
"1197","2019-01-15",11.14
"1198","2019-01-16",11.3
"1199","2019-01-17",11.26
"1200","2019-01-18",11.22
"1201","2019-01-22",11.09
"1202","2019-01-23",11.23
"1203","2019-01-24",11.22
"1204","2019-01-25",11.23
"1205","2019-01-28",11.21
"1206","2019-01-29",11.25
"1207","2019-01-30",11.45
"1208","2019-01-31",11.56
"1209","2019-02-01",11.65
"1210","2019-02-04",11.73
"1211","2019-02-05",11.77
"1212","2019-02-06",11.66
"1213","2019-02-07",11.67
"1214","2019-02-08",11.82
"1215","2019-02-11",11.93
"1216","2019-02-12",11.94
"1217","2019-02-13",12.03
"1218","2019-02-14",12.06
"1219","2019-02-15",12.12
"1220","2019-02-19",12.04
"1221","2019-02-20",12.08
"1222","2019-02-21",12.05
"1223","2019-02-22",12.13
"1224","2019-02-25",12.04
"1225","2019-02-26",12.14
"1226","2019-02-27",10.96
"1227","2019-02-28",11
"1228","2019-03-01",11.47
"1229","2019-03-04",11.41
"1230","2019-03-05",11.72
"1231","2019-03-06",11.22
"1232","2019-03-07",11.17
"1233","2019-03-08",11.15
"1234","2019-03-11",11.28
"1235","2019-03-12",11.28
"1236","2019-03-13",11.4
"1237","2019-03-14",11.08
"1238","2019-03-15",11.15
"1239","2019-03-18",11.08
"1240","2019-03-19",11
"1241","2019-03-20",11.06
"1242","2019-03-21",11.15
"1243","2019-03-22",10.93
"1244","2019-03-25",10.81
"1245","2019-03-26",11.05
"1246","2019-03-27",11.14
"1247","2019-03-28",11.3
"1248","2019-03-29",11.31
"1249","2019-04-01",11.45
"1250","2019-04-02",11.44
"1251","2019-04-03",11.57
"1252","2019-04-04",11.58
"1253","2019-04-05",11.64
"1254","2019-04-08",11.74
"1255","2019-04-09",11.8
"1256","2019-04-10",11.28
"1257","2019-04-11",11.32
"1258","2019-04-12",11.34
"1259","2019-04-15",11.3
"1260","2019-04-16",11.04
"1261","2019-04-17",10.85
"1262","2019-04-18",10.96
"1263","2019-04-22",10.89
"1264","2019-04-23",11.1
"1265","2019-04-24",11.39
"1266","2019-04-25",11.36
"1267","2019-04-26",11.5
"1268","2019-04-29",11.64
"1269","2019-04-30",11.6
"1270","2019-05-01",11.49
"1271","2019-05-02",11.42
"1272","2019-05-03",11.88
"1273","2019-05-06",11.88
"1274","2019-05-07",11.75
"1275","2019-05-08",11.8
"1276","2019-05-09",11.83
"1277","2019-05-10",11.97
"1278","2019-05-13",11.95
"1279","2019-05-14",11.96
"1280","2019-05-15",11.99
"1281","2019-05-16",12.1
"1282","2019-05-17",12.08
"1283","2019-05-20",11.93
"1284","2019-05-21",11.88
"1285","2019-05-22",11.89
"1286","2019-05-23",11.92
"1287","2019-05-24",11.85
"1288","2019-05-28",12
"1289","2019-05-29",11.84
"1290","2019-05-30",11.83
"1291","2019-05-31",11.79
"1292","2019-06-03",11.73
"1293","2019-06-04",11.78
"1294","2019-06-05",11.92
"1295","2019-06-06",11.88
"1296","2019-06-07",11.97
"1297","2019-06-10",11.96
"1298","2019-06-11",12.08
"1299","2019-06-12",12.15
"1300","2019-06-13",12.27
"1301","2019-06-14",12.28
"1302","2019-06-17",12.37
"1303","2019-06-18",12.44
"1304","2019-06-19",12.5
"1305","2019-06-20",12.56
"1306","2019-06-21",12.38
"1307","2019-06-24",12.12
"1308","2019-06-25",12.02
"1309","2019-06-26",11.76
"1310","2019-06-27",11.94
"1311","2019-06-28",11.99
"1312","2019-07-01",12.23
"1313","2019-07-02",12.38
"1314","2019-07-03",12.38
"1315","2019-07-05",12.42
"1316","2019-07-08",12.38
"1317","2019-07-09",12.45
"1318","2019-07-10",12.15
"1319","2019-07-11",12.01
"1320","2019-07-12",12.03
"1321","2019-07-15",12.07
"1322","2019-07-16",12.11
"1323","2019-07-17",12.19
"1324","2019-07-18",12.15
"1325","2019-07-19",12
"1326","2019-07-22",11.99
"1327","2019-07-23",12.14
"1328","2019-07-24",12.28
"1329","2019-07-25",12.16
"1330","2019-07-26",12.28
"1331","2019-07-29",12.3
"1332","2019-07-30",12.42
"1333","2019-07-31",12.38
"1334","2019-08-01",12.67
"1335","2019-08-02",12.65
"1336","2019-08-05",12.55
"1337","2019-08-06",12.63
"1338","2019-08-07",12.7
"1339","2019-08-08",12.86
"1340","2019-08-09",12.92
"1341","2019-08-12",13.03
"1342","2019-08-13",13.08
"1343","2019-08-14",12.97
"1344","2019-08-15",13.06
"1345","2019-08-16",13.1
"1346","2019-08-19",13.51
"1347","2019-08-20",13.41
"1348","2019-08-21",13.46
"1349","2019-08-22",13.54
"1350","2019-08-23",13.3
"1351","2019-08-26",13.4
"1352","2019-08-27",13.35
"1353","2019-08-28",13.26
"1354","2019-08-29",13.36
"1355","2019-08-30",13.54
"1356","2019-09-03",13.51
"1357","2019-09-04",13.55
"1358","2019-09-05",13.5
"1359","2019-09-06",13.43
"1360","2019-09-09",13.48
"1361","2019-09-10",13.59
"1362","2019-09-11",13.85
"1363","2019-09-12",13.89
"1364","2019-09-13",13.77
"1365","2019-09-16",13.9
"1366","2019-09-17",14.08
"1367","2019-09-18",14.1
"1368","2019-09-19",14.1
"1369","2019-09-20",14.17
"1370","2019-09-23",14.23
"1371","2019-09-24",14.15
"1372","2019-09-25",14.22
"1373","2019-09-26",14.43
"1374","2019-09-27",14.37
"1375","2019-09-30",14.39
"1376","2019-10-01",14.26
"1377","2019-10-02",14.38
"1378","2019-10-03",14.04
"1379","2019-10-04",14.09
"1380","2019-10-07",14.02
"1381","2019-10-08",13.7
"1382","2019-10-09",13.62
"1383","2019-10-10",13.27
"1384","2019-10-11",13.24
"1385","2019-10-14",13.2
"1386","2019-10-15",13.28
"1387","2019-10-16",13.26
"1388","2019-10-17",13.48
"1389","2019-10-18",13.51
"1390","2019-10-21",13.66
"1391","2019-10-22",13.68
"1392","2019-10-23",13.64
"1393","2019-10-24",13.47
"1394","2019-10-25",13.4
"1395","2019-10-28",13.41
"1396","2019-10-29",13.45
"1397","2019-10-30",13.51
"1398","2019-10-31",13.54
"1399","2019-11-01",13.49
"1400","2019-11-04",13.44
"1401","2019-11-05",13.35
"1402","2019-11-06",13.4
"1403","2019-11-07",13.58
"1404","2019-11-08",13.3
"1405","2019-11-11",13.31
"1406","2019-11-12",13.27
"1407","2019-11-13",13.15
"1408","2019-11-14",13.26
"1409","2019-11-15",13.45
"1410","2019-11-18",13.31
"1411","2019-11-19",13.41
"1412","2019-11-20",13.39
"1413","2019-11-21",13.12
"1414","2019-11-22",12.9
"1415","2019-11-25",12.95
"1416","2019-11-26",13.2
"1417","2019-11-27",13.43
"1418","2019-11-29",13.43
"1419","2019-12-02",13.33
"1420","2019-12-03",13.26
"1421","2019-12-04",13.26
"1422","2019-12-05",13.22
"1423","2019-12-06",13.25
"1424","2019-12-09",13.21
"1425","2019-12-10",13.23
"1426","2019-12-11",12.99
"1427","2019-12-12",12.73
"1428","2019-12-13",12.51
"1429","2019-12-16",12.58
"1430","2019-12-17",12.62
"1431","2019-12-18",12.88
"1432","2019-12-19",12.9
"1433","2019-12-20",13.17
"1434","2019-12-23",13.23
"1435","2019-12-24",13.2
"1436","2019-12-26",13.22
"1437","2019-12-27",13.31
"1438","2019-12-30",13.32
"1439","2019-12-31",13.52
"1440","2020-01-02",13.26
"1441","2020-01-03",13.4
"1442","2020-01-06",13.37
"1443","2020-01-07",13.49
"1444","2020-01-08",13.7
"1445","2020-01-09",13.24
"1446","2020-01-10",13.27
"1447","2020-01-13",13.5
"1448","2020-01-14",13.41
"1449","2020-01-15",13.63
"1450","2020-01-16",13.76
"1451","2020-01-17",13.91
"1452","2020-01-21",14.03
"1453","2020-01-22",13.75
"1454","2020-01-23",13.84
"1455","2020-01-24",13.68
"1456","2020-01-27",13.72
"1457","2020-01-28",13.76
"1458","2020-01-29",13.65
"1459","2020-01-30",13.66
"1460","2020-01-31",13.52
"1461","2020-02-03",13.62
"1462","2020-02-04",13.62
"1463","2020-02-05",13.71
"1464","2020-02-06",13.85
"1465","2020-02-07",13.66
"1466","2020-02-10",13.81
"1467","2020-02-11",13.97
"1468","2020-02-12",13.95
"1469","2020-02-13",13.95
"1470","2020-02-14",14.01
"1471","2020-02-18",14.13
"1472","2020-02-19",13.94
"1473","2020-02-20",13.94
"1474","2020-02-21",13.94
"1475","2020-02-24",13.72
"1476","2020-02-25",13.2
"1477","2020-02-26",12.9
"1478","2020-02-27",12.08
"1479","2020-02-28",11.6
"1480","2020-03-02",11.84
"1481","2020-03-03",11.72
"1482","2020-03-04",11.94
"1483","2020-03-05",11.34
"1484","2020-03-06",11.23
"1485","2020-03-09",9.46
"1486","2020-03-10",10.24
"1487","2020-03-11",9.64
"1488","2020-03-12",8.15
"1489","2020-03-13",8.71
"1490","2020-03-16",7.61
"1491","2020-03-17",8.47
"1492","2020-03-18",7.44
"1493","2020-03-19",7.6
"1494","2020-03-20",7.41
"1495","2020-03-23",7.16
"1496","2020-03-24",7.21
"1497","2020-03-25",7.24
"1498","2020-03-26",7.21
"1499","2020-03-27",7.02
"1500","2020-03-30",7.34
"1501","2020-03-31",7.23
"1502","2020-04-01",6.95
"1503","2020-04-02",7.14
"1504","2020-04-03",7.07
"1505","2020-04-06",7.33
"1506","2020-04-07",7.36
"1507","2020-04-08",7.31
"1508","2020-04-09",8.25
"1509","2020-04-13",8.16
"1510","2020-04-14",8.41
"1511","2020-04-15",8.24
"1512","2020-04-16",8.12
"1513","2020-04-17",8.41
"1514","2020-04-20",8.35
"1515","2020-04-21",8.46
"1516","2020-04-22",8.43
"1517","2020-04-23",8.45
"1518","2020-04-24",8.53
"1519","2020-04-27",9
"1520","2020-04-28",9.36
"1521","2020-04-29",10.08
"1522","2020-04-30",10.1
"1523","2020-05-01",9.79
"1524","2020-05-04",9.66
"1525","2020-05-05",9.41
"1526","2020-05-06",9.35
"1527","2020-05-07",9.98
"1528","2020-05-08",10.47
"1529","2020-05-11",10.11
"1530","2020-05-12",9.52
"1531","2020-05-13",8.54
"1532","2020-05-14",8.32
"1533","2020-05-15",8.26
"1534","2020-05-18",9.15
"1535","2020-05-19",8.79
"1536","2020-05-20",8.89
"1537","2020-05-21",9.18
"1538","2020-05-22",8.9
"1539","2020-05-26",9.33
"1540","2020-05-27",9.61
"1541","2020-05-28",9.53
"1542","2020-05-29",9.28
"1543","2020-06-01",9.43
"1544","2020-06-02",9.72
"1545","2020-06-03",10.15
"1546","2020-06-04",10.27
"1547","2020-06-05",10.48
"1548","2020-06-08",11.12
"1549","2020-06-09",10.57
"1550","2020-06-10",10.35
"1551","2020-06-11",9.65
"1552","2020-06-12",10.01
"1553","2020-06-15",10.29
"1554","2020-06-16",10.67
"1555","2020-06-17",10.32
"1556","2020-06-18",10.44
"1557","2020-06-19",9.96
"1558","2020-06-22",10.05
"1559","2020-06-23",9.9
"1560","2020-06-24",9.58
"1561","2020-06-25",9.86
"1562","2020-06-26",10.13
"1563","2020-06-29",10.09
"1564","2020-06-30",10.06
"1565","2020-07-01",10.02
"1566","2020-07-02",10.01
"1567","2020-07-06",10
"1568","2020-07-07",9.77
"1569","2020-07-08",9.64
"1570","2020-07-09",9.21
"1571","2020-07-10",9.49
"1572","2020-07-13",9.43
"1573","2020-07-14",9.49
"1574","2020-07-15",9.61
"1575","2020-07-16",9.53
"1576","2020-07-17",9.59
"1577","2020-07-20",9.47
"1578","2020-07-21",9.55
"1579","2020-07-22",9.75
"1580","2020-07-23",9.68
"1581","2020-07-24",9.52
"1582","2020-07-27",9.19
"1583","2020-07-28",9.56
"1584","2020-07-29",9.51
"1585","2020-07-30",9.12
"1586","2020-07-31",8.65
"1587","2020-08-03",8.31
"1588","2020-08-04",8.7
"1589","2020-08-05",8.64
"1590","2020-08-06",8.95
"1591","2020-08-07",9.2
"1592","2020-08-10",9.45
"1593","2020-08-11",9.41
"1594","2020-08-12",9.32
"1595","2020-08-13",9.02
"1596","2020-08-14",8.98
"1597","2020-08-17",8.98
"1598","2020-08-18",8.59
"1599","2020-08-19",8.39
"1600","2020-08-20",8.24
"1601","2020-08-21",8.25
"1602","2020-08-24",8.27
"1603","2020-08-25",8.39
"1604","2020-08-26",8.21
"1605","2020-08-27",8.21
"1606","2020-08-28",8.19
"1607","2020-08-31",8.04
"1608","2020-09-01",8.07
"1609","2020-09-02",8.03
"1610","2020-09-03",8.08
"1611","2020-09-04",8.07
"1612","2020-09-08",8.05
"1613","2020-09-09",7.87
"1614","2020-09-10",7.77
"1615","2020-09-11",7.58
"1616","2020-09-14",7.92
"1617","2020-09-15",7.84
"1618","2020-09-16",7.87
"1619","2020-09-17",7.79
"1620","2020-09-18",7.71
"1621","2020-09-21",7.28
"1622","2020-09-22",7.43
"1623","2020-09-23",7.07
"1624","2020-09-24",7.37
"1625","2020-09-25",7.41
"1626","2020-09-28",7.7
"1627","2020-09-29",7.54
"1628","2020-09-30",7.52
"1629","2020-10-01",7.66
"1630","2020-10-02",7.77
"1631","2020-10-05",7.69
"1632","2020-10-06",7.68
"1633","2020-10-07",7.54
"1634","2020-10-08",7.63
"1635","2020-10-09",7.44
"1636","2020-10-12",7.5
"1637","2020-10-13",7.4
"1638","2020-10-14",7.2
"1639","2020-10-15",7.34
"1640","2020-10-16",7.06
"1641","2020-10-19",6.89
"1642","2020-10-20",6.95
"1643","2020-10-21",6.89
"1644","2020-10-22",6.92
"1645","2020-10-23",7.01
"1646","2020-10-26",6.81
"1647","2020-10-27",6.57
"1648","2020-10-28",6.32
"1649","2020-10-29",6.5
"1650","2020-10-30",6.32
"1651","2020-11-02",6.47
"1652","2020-11-03",6.74
"1653","2020-11-04",6.37
"1654","2020-11-05",6.51
"1655","2020-11-06",6.34
"1656","2020-11-09",7.3
"1657","2020-11-10",7.63
"1658","2020-11-11",7.51
"1659","2020-11-12",7.52
"1660","2020-11-13",7.85
"1661","2020-11-16",8.82
"1662","2020-11-17",8.75
"1663","2020-11-18",8.52
"1664","2020-11-19",8.47
"1665","2020-11-20",8.61
"1666","2020-11-23",9.02
"1667","2020-11-24",9.35
"1668","2020-11-25",9.14
"1669","2020-11-27",9.08
