"","date","INOD"
"1003","2010-12-23",2.88
"1004","2010-12-27",2.86
"1005","2010-12-28",2.82
"1006","2010-12-29",2.8
"1007","2010-12-30",2.79
"1008","2010-12-31",2.86
"1009","2011-01-03",3
"1010","2011-01-04",3.02
"1011","2011-01-05",2.9
"1012","2011-01-06",2.9
"1013","2011-01-07",2.91
"1014","2011-01-10",2.93
"1015","2011-01-11",2.92
"1016","2011-01-12",2.95
"1017","2011-01-13",2.93
"1018","2011-01-14",2.94
"1019","2011-01-18",2.96
"1020","2011-01-19",2.85
"1021","2011-01-20",2.85
"1022","2011-01-21",2.85
"1023","2011-01-24",2.87
"1024","2011-01-25",2.83
"1025","2011-01-26",2.85
"1026","2011-01-27",2.87
"1027","2011-01-28",2.88
"1028","2011-01-31",2.84
"1029","2011-02-01",2.87
"1030","2011-02-02",2.84
"1031","2011-02-03",2.81
"1032","2011-02-04",2.81
"1033","2011-02-07",2.86
"1034","2011-02-08",2.83
"1035","2011-02-09",2.76
"1036","2011-02-10",2.75
"1037","2011-02-11",2.77
"1038","2011-02-14",2.76
"1039","2011-02-15",2.79
"1040","2011-02-16",2.83
"1041","2011-02-17",2.82
"1042","2011-02-18",2.79
"1043","2011-02-22",2.86
"1044","2011-02-23",2.79
"1045","2011-02-24",2.7
"1046","2011-02-25",2.71
"1047","2011-02-28",2.73
"1048","2011-03-01",2.68
"1049","2011-03-02",2.73
"1050","2011-03-03",2.72
"1051","2011-03-04",2.72
"1052","2011-03-07",2.75
"1053","2011-03-08",2.75
"1054","2011-03-09",2.69
"1055","2011-03-10",2.6
"1056","2011-03-11",2.5
"1057","2011-03-14",2.5
"1058","2011-03-15",2.46
"1059","2011-03-16",2.49
"1060","2011-03-17",2.49
"1061","2011-03-18",2.5
"1062","2011-03-21",2.46
"1063","2011-03-22",2.41
"1064","2011-03-23",2.45
"1065","2011-03-24",2.53
"1066","2011-03-25",2.51
"1067","2011-03-28",2.49
"1068","2011-03-29",2.48
"1069","2011-03-30",2.43
"1070","2011-03-31",2.41
"1071","2011-04-01",2.48
"1072","2011-04-04",2.49
"1073","2011-04-05",2.43
"1074","2011-04-06",2.38
"1075","2011-04-07",2.28
"1076","2011-04-08",2.32
"1077","2011-04-11",2.42
"1078","2011-04-12",2.5
"1079","2011-04-13",2.55
"1080","2011-04-14",2.65
"1081","2011-04-15",2.79
"1082","2011-04-18",2.7
"1083","2011-04-19",2.76
"1084","2011-04-20",2.79
"1085","2011-04-21",2.73
"1086","2011-04-25",2.67
"1087","2011-04-26",2.81
"1088","2011-04-27",2.85
"1089","2011-04-28",2.59
"1090","2011-04-29",2.59
"1091","2011-05-02",2.59
"1092","2011-05-03",2.55
"1093","2011-05-04",2.55
"1094","2011-05-05",2.52
"1095","2011-05-06",2.56
"1096","2011-05-09",2.55
"1097","2011-05-10",2.57
"1098","2011-05-11",2.61
"1099","2011-05-12",2.62
"1100","2011-05-13",2.53
"1101","2011-05-16",2.53
"1102","2011-05-17",2.48
"1103","2011-05-18",2.49
"1104","2011-05-19",2.44
"1105","2011-05-20",2.44
"1106","2011-05-23",2.43
"1107","2011-05-24",2.45
"1108","2011-05-25",2.59
"1109","2011-05-26",2.54
"1110","2011-05-27",2.64
"1111","2011-05-31",2.64
"1112","2011-06-01",2.65
"1113","2011-06-02",2.7
"1114","2011-06-03",2.6
"1115","2011-06-06",2.49
"1116","2011-06-07",2.43
"1117","2011-06-08",2.47
"1118","2011-06-09",2.51
"1119","2011-06-10",2.5
"1120","2011-06-13",2.45
"1121","2011-06-14",2.51
"1122","2011-06-15",2.42
"1123","2011-06-16",2.5
"1124","2011-06-17",2.56
"1125","2011-06-20",2.66
"1126","2011-06-21",2.65
"1127","2011-06-22",2.64
"1128","2011-06-23",2.62
"1129","2011-06-24",2.72
"1130","2011-06-27",2.61
"1131","2011-06-28",2.59
"1132","2011-06-29",2.57
"1133","2011-06-30",2.65
"1134","2011-07-01",2.68
"1135","2011-07-05",2.63
"1136","2011-07-06",2.6
"1137","2011-07-07",2.62
"1138","2011-07-08",2.64
"1139","2011-07-11",2.67
"1140","2011-07-12",2.83
"1141","2011-07-13",3.01
"1142","2011-07-14",3.11
"1143","2011-07-15",3.08
"1144","2011-07-18",3.11
"1145","2011-07-19",3.06
"1146","2011-07-20",2.96
"1147","2011-07-21",2.99
"1148","2011-07-22",3.03
"1149","2011-07-25",3
"1150","2011-07-26",3.14
"1151","2011-07-27",3.07
"1152","2011-07-28",3.04
"1153","2011-07-29",3.06
"1154","2011-08-01",3.22
"1155","2011-08-02",3.15
"1156","2011-08-03",3.26
"1157","2011-08-04",3.25
"1158","2011-08-05",3.14
"1159","2011-08-08",2.75
"1160","2011-08-09",2.88
"1161","2011-08-10",2.96
"1162","2011-08-11",2.92
"1163","2011-08-12",2.9
"1164","2011-08-15",2.95
"1165","2011-08-16",2.9
"1166","2011-08-17",2.9
"1167","2011-08-18",2.81
"1168","2011-08-19",2.78
"1169","2011-08-22",2.8
"1170","2011-08-23",2.75
"1171","2011-08-24",2.78
"1172","2011-08-25",2.78
"1173","2011-08-26",2.75
"1174","2011-08-29",2.82
"1175","2011-08-30",2.82
"1176","2011-08-31",2.85
"1177","2011-09-01",2.78
"1178","2011-09-02",2.8
"1179","2011-09-06",2.8
"1180","2011-09-07",2.81
"1181","2011-09-08",2.71
"1182","2011-09-09",2.66
"1183","2011-09-12",2.68
"1184","2011-09-13",2.71
"1185","2011-09-14",2.64
"1186","2011-09-15",2.78
"1187","2011-09-16",2.82
"1188","2011-09-19",2.74
"1189","2011-09-20",2.8
"1190","2011-09-21",3.01
"1191","2011-09-22",2.71
"1192","2011-09-23",2.71
"1193","2011-09-26",2.75
"1194","2011-09-27",2.8
"1195","2011-09-28",2.63
"1196","2011-09-29",2.93
"1197","2011-09-30",2.95
"1198","2011-10-03",2.82
"1199","2011-10-04",2.92
"1200","2011-10-05",2.91
"1201","2011-10-06",2.87
"1202","2011-10-07",2.95
"1203","2011-10-10",3.03
"1204","2011-10-11",3.04
"1205","2011-10-12",3.01
"1206","2011-10-13",3.1
"1207","2011-10-14",3.25
"1208","2011-10-17",3.2
"1209","2011-10-18",3.24
"1210","2011-10-19",3.34
"1211","2011-10-20",3.32
"1212","2011-10-21",3.39
"1213","2011-10-24",3.67
"1214","2011-10-25",3.59
"1215","2011-10-26",3.5
"1216","2011-10-27",3.56
"1217","2011-10-28",3.6
"1218","2011-10-31",3.5
"1219","2011-11-01",3.68
"1220","2011-11-02",3.5
"1221","2011-11-03",3.43
"1222","2011-11-04",3.5
"1223","2011-11-07",3.46
"1224","2011-11-08",3.5
"1225","2011-11-09",3.5
"1226","2011-11-10",3.49
"1227","2011-11-11",3.57
"1228","2011-11-14",3.45
"1229","2011-11-15",3.49
"1230","2011-11-16",3.45
"1231","2011-11-17",3.46
"1232","2011-11-18",3.43
"1233","2011-11-21",3.42
"1234","2011-11-22",3.36
"1235","2011-11-23",3.3
"1236","2011-11-25",3.28
"1237","2011-11-28",3.35
"1238","2011-11-29",3.3
"1239","2011-11-30",3.55
"1240","2011-12-01",3.53
"1241","2011-12-02",3.64
"1242","2011-12-05",3.95
"1243","2011-12-06",3.95
"1244","2011-12-07",3.78
"1245","2011-12-08",3.78
"1246","2011-12-09",3.8
"1247","2011-12-12",3.73
"1248","2011-12-13",3.84
"1249","2011-12-14",3.75
"1250","2011-12-15",3.82
"1251","2011-12-16",3.7
"1252","2011-12-19",3.7
"1253","2011-12-20",3.87
"1254","2011-12-21",3.81
"1255","2011-12-22",3.86
"1256","2011-12-23",3.78
"1257","2011-12-27",3.95
"1258","2011-12-28",3.95
"1259","2011-12-29",3.9
"1260","2011-12-30",3.94
"1261","2012-01-03",3.81
"1262","2012-01-04",3.93
"1263","2012-01-05",3.86
"1264","2012-01-06",3.92
"1265","2012-01-09",3.82
"1266","2012-01-10",3.85
"1267","2012-01-11",3.86
"1268","2012-01-12",3.85
"1269","2012-01-13",3.8
"1270","2012-01-17",3.9
"1271","2012-01-18",3.85
"1272","2012-01-19",3.75
"1273","2012-01-20",3.85
"1274","2012-01-23",3.85
"1275","2012-01-24",4.18
"1276","2012-01-25",4.16
"1277","2012-01-26",4.18
"1278","2012-01-27",4.3
"1279","2012-01-30",4.15
"1280","2012-01-31",4.09
"1281","2012-02-01",4.16
"1282","2012-02-02",4.09
"1283","2012-02-03",4.18
"1284","2012-02-06",4.11
"1285","2012-02-07",4.16
"1286","2012-02-08",5.2
"1287","2012-02-09",5.49
"1288","2012-02-10",5.25
"1289","2012-02-13",5.12
"1290","2012-02-14",5.66
"1291","2012-02-15",5.76
"1292","2012-02-16",5.85
"1293","2012-02-17",5.64
"1294","2012-02-21",5.35
"1295","2012-02-22",5.31
"1296","2012-02-23",5.46
"1297","2012-02-24",5.31
"1298","2012-02-27",5.92
"1299","2012-02-28",5.82
"1300","2012-02-29",5.73
"1301","2012-03-01",5.95
"1302","2012-03-02",5.95
"1303","2012-03-05",5.75
"1304","2012-03-06",5.62
"1305","2012-03-07",5.59
"1306","2012-03-08",5.83
"1307","2012-03-09",5.6
"1308","2012-03-12",5.19
"1309","2012-03-13",5.24
"1310","2012-03-14",5.23
"1311","2012-03-15",5.3
"1312","2012-03-16",4.95
"1313","2012-03-19",4.88
"1314","2012-03-20",5.23
"1315","2012-03-21",5.17
"1316","2012-03-22",5.08
"1317","2012-03-23",4.87
"1318","2012-03-26",5.2
"1319","2012-03-27",5.21
"1320","2012-03-28",5.28
"1321","2012-03-29",5.35
"1322","2012-03-30",5.39
"1323","2012-04-02",5.51
"1324","2012-04-03",5.59
"1325","2012-04-04",5.42
"1326","2012-04-05",5.44
"1327","2012-04-09",5.4
"1328","2012-04-10",4.99
"1329","2012-04-11",5.2
"1330","2012-04-12",5.39
"1331","2012-04-13",5.4
"1332","2012-04-16",5.4
"1333","2012-04-17",5.24
"1334","2012-04-18",5.39
"1335","2012-04-19",5.44
"1336","2012-04-20",5.46
"1337","2012-04-23",5.53
"1338","2012-04-24",5.71
"1339","2012-04-25",5.7
"1340","2012-04-26",5.59
"1341","2012-04-27",5.65
"1342","2012-04-30",5.51
"1343","2012-05-01",5.72
"1344","2012-05-02",6.05
"1345","2012-05-03",6.15
"1346","2012-05-04",5.9
"1347","2012-05-07",5.9
"1348","2012-05-08",5.92
"1349","2012-05-09",5.78
"1350","2012-05-10",5.83
"1351","2012-05-11",5.95
"1352","2012-05-14",5.99
"1353","2012-05-15",6.04
"1354","2012-05-16",6
"1355","2012-05-17",5.6
"1356","2012-05-18",5.84
"1357","2012-05-21",5.87
"1358","2012-05-22",5.87
"1359","2012-05-23",5.67
"1360","2012-05-24",5.5
"1361","2012-05-25",5.41
"1362","2012-05-29",5.56
"1363","2012-05-30",5.49
"1364","2012-05-31",5.57
"1365","2012-06-01",5.59
"1366","2012-06-04",5.49
"1367","2012-06-05",5.55
"1368","2012-06-06",5.5
"1369","2012-06-07",5.86
"1370","2012-06-08",6.06
"1371","2012-06-11",5.58
"1372","2012-06-12",5.76
"1373","2012-06-13",6
"1374","2012-06-14",6.21
"1375","2012-06-15",6.31
"1376","2012-06-18",6.58
"1377","2012-06-19",6.83
"1378","2012-06-20",6.86
"1379","2012-06-21",6.94
"1380","2012-06-22",6.91
"1381","2012-06-25",7.14
"1382","2012-06-26",7.13
"1383","2012-06-27",7.23
"1384","2012-06-28",6.72
"1385","2012-06-29",6.84
"1386","2012-07-02",6.84
"1387","2012-07-03",6.84
"1388","2012-07-05",6.95
"1389","2012-07-06",6.97
"1390","2012-07-09",7.24
"1391","2012-07-10",7.26
"1392","2012-07-11",6.97
"1393","2012-07-12",6.91
"1394","2012-07-13",6.49
"1395","2012-07-16",6.55
"1396","2012-07-17",6.65
"1397","2012-07-18",6.72
"1398","2012-07-19",6.59
"1399","2012-07-20",6.55
"1400","2012-07-23",6.2
"1401","2012-07-24",5.83
"1402","2012-07-25",5.67
"1403","2012-07-26",3.81
"1404","2012-07-27",3.56
"1405","2012-07-30",3.34
"1406","2012-07-31",3.84
"1407","2012-08-01",3.8
"1408","2012-08-02",3.95
"1409","2012-08-03",3.98
"1410","2012-08-06",3.93
"1411","2012-08-07",3.93
"1412","2012-08-08",3.84
"1413","2012-08-09",3.84
"1414","2012-08-10",3.54
"1415","2012-08-13",3.34
"1416","2012-08-14",3.25
"1417","2012-08-15",3.38
"1418","2012-08-16",3.58
"1419","2012-08-17",3.72
"1420","2012-08-20",3.85
"1421","2012-08-21",3.73
"1422","2012-08-22",3.95
"1423","2012-08-23",3.75
"1424","2012-08-24",3.9
"1425","2012-08-27",4.02
"1426","2012-08-28",4.11
"1427","2012-08-29",4.19
"1428","2012-08-30",4.14
"1429","2012-08-31",4.12
"1430","2012-09-04",4.18
"1431","2012-09-05",4.27
"1432","2012-09-06",4.3
"1433","2012-09-07",4.2
"1434","2012-09-10",4.12
"1435","2012-09-11",4.15
"1436","2012-09-12",4.22
"1437","2012-09-13",4.29
"1438","2012-09-14",4.24
"1439","2012-09-17",4.38
"1440","2012-09-18",4.23
"1441","2012-09-19",3.91
"1442","2012-09-20",3.8
"1443","2012-09-21",3.77
"1444","2012-09-24",4.12
"1445","2012-09-25",4.12
"1446","2012-09-26",3.95
"1447","2012-09-27",4.13
"1448","2012-09-28",4.05
"1449","2012-10-01",4.13
"1450","2012-10-02",4.09
"1451","2012-10-03",4.09
"1452","2012-10-04",4.09
"1453","2012-10-05",4.13
"1454","2012-10-08",3.97
"1455","2012-10-09",3.92
"1456","2012-10-10",4.08
"1457","2012-10-11",4.08
"1458","2012-10-12",4.04
"1459","2012-10-15",4
"1460","2012-10-16",4.11
"1461","2012-10-17",4.16
"1462","2012-10-18",4.24
"1463","2012-10-19",4.01
"1464","2012-10-22",3.98
"1465","2012-10-23",3.74
"1466","2012-10-24",3.73
"1467","2012-10-25",3.7
"1468","2012-10-26",3.71
"1469","2012-10-31",3.59
"1470","2012-11-01",3.59
"1471","2012-11-02",3.37
"1472","2012-11-05",3.29
"1473","2012-11-06",3.55
"1474","2012-11-07",3.33
"1475","2012-11-08",3.12
"1476","2012-11-09",3.27
"1477","2012-11-12",3.3
"1478","2012-11-13",3.13
"1479","2012-11-14",2.89
"1480","2012-11-15",2.88
"1481","2012-11-16",3.02
"1482","2012-11-19",3.23
"1483","2012-11-20",3.31
"1484","2012-11-21",3.4
"1485","2012-11-23",3.41
"1486","2012-11-26",3.72
"1487","2012-11-27",3.67
"1488","2012-11-28",3.68
"1489","2012-11-29",3.87
"1490","2012-11-30",3.7
"1491","2012-12-03",3.58
"1492","2012-12-04",3.37
"1493","2012-12-05",3.72
"1494","2012-12-06",3.62
"1495","2012-12-07",3.57
"1496","2012-12-10",3.6
"1497","2012-12-11",3.83
"1498","2012-12-12",3.81
"1499","2012-12-13",3.79
"1500","2012-12-14",3.91
"1501","2012-12-17",4
"1502","2012-12-18",4.1
"1503","2012-12-19",4.05
"1504","2012-12-20",4.18
"1505","2012-12-21",4.1
"1506","2012-12-24",3.84
"1507","2012-12-26",3.66
"1508","2012-12-27",3.74
"1509","2012-12-28",3.74
"1510","2012-12-31",3.78
"1511","2013-01-02",3.92
"1512","2013-01-03",4.04
"1513","2013-01-04",4
"1514","2013-01-07",3.96
"1515","2013-01-08",3.85
"1516","2013-01-09",3.86
"1517","2013-01-10",3.91
"1518","2013-01-11",4.02
"1519","2013-01-14",4.16
"1520","2013-01-15",4.03
"1521","2013-01-16",3.99
"1522","2013-01-17",3.99
"1523","2013-01-18",3.92
"1524","2013-01-22",3.76
"1525","2013-01-23",3.66
"1526","2013-01-24",3.56
"1527","2013-01-25",3.47
"1528","2013-01-28",3.5
"1529","2013-01-29",3.69
"1530","2013-01-30",3.54
"1531","2013-01-31",3.76
"1532","2013-02-01",3.85
"1533","2013-02-04",3.72
"1534","2013-02-05",3.79
"1535","2013-02-06",3.87
"1536","2013-02-07",3.57
"1537","2013-02-08",3.54
"1538","2013-02-11",3.47
"1539","2013-02-12",3.71
"1540","2013-02-13",3.61
"1541","2013-02-14",3.56
"1542","2013-02-15",3.49
"1543","2013-02-19",3.58
"1544","2013-02-20",3.5
"1545","2013-02-21",3.5
"1546","2013-02-22",3.67
"1547","2013-02-25",3.45
"1548","2013-02-26",3.55
"1549","2013-02-27",3.57
"1550","2013-02-28",3.49
"1551","2013-03-01",3.4
"1552","2013-03-04",3.39
"1553","2013-03-05",3.51
"1554","2013-03-06",3.48
"1555","2013-03-07",3.66
"1556","2013-03-08",3.75
"1557","2013-03-11",3.75
"1558","2013-03-12",3.6
"1559","2013-03-13",3.73
"1560","2013-03-14",3.78
"1561","2013-03-15",3.79
"1562","2013-03-18",3.76
"1563","2013-03-19",3.84
"1564","2013-03-20",3.75
"1565","2013-03-21",3.73
"1566","2013-03-22",3.77
"1567","2013-03-25",3.7
"1568","2013-03-26",3.56
"1569","2013-03-27",3.59
"1570","2013-03-28",3.45
"1571","2013-04-01",3.36
"1572","2013-04-02",3.25
"1573","2013-04-03",3.06
"1574","2013-04-04",3.15
"1575","2013-04-05",3.15
"1576","2013-04-08",3.24
"1577","2013-04-09",3.15
"1578","2013-04-10",3.31
"1579","2013-04-11",3.3
"1580","2013-04-12",3.32
"1581","2013-04-15",3.07
"1582","2013-04-16",3.08
"1583","2013-04-17",2.94
"1584","2013-04-18",2.98
"1585","2013-04-19",3.18
"1586","2013-04-22",3.14
"1587","2013-04-23",3.25
"1588","2013-04-24",3.35
"1589","2013-04-25",3.32
"1590","2013-04-26",3.29
"1591","2013-04-29",3.29
"1592","2013-04-30",3.28
"1593","2013-05-01",3.09
"1594","2013-05-02",3.22
"1595","2013-05-03",3.37
"1596","2013-05-06",3.43
"1597","2013-05-07",3.33
"1598","2013-05-08",3.39
"1599","2013-05-09",3.37
"1600","2013-05-10",3.37
"1601","2013-05-13",3.35
"1602","2013-05-14",3.32
"1603","2013-05-15",3.26
"1604","2013-05-16",3.33
"1605","2013-05-17",3.31
"1606","2013-05-20",3.2
"1607","2013-05-21",3.14
"1608","2013-05-22",3.11
"1609","2013-05-23",3.16
"1610","2013-05-24",3.17
"1611","2013-05-28",3.24
"1612","2013-05-29",3.17
"1613","2013-05-30",3.16
"1614","2013-05-31",3.16
"1615","2013-06-03",3.25
"1616","2013-06-04",3.19
"1617","2013-06-05",3.11
"1618","2013-06-06",3.11
"1619","2013-06-07",3.12
"1620","2013-06-10",3.2
"1621","2013-06-11",3.22
"1622","2013-06-12",3.12
"1623","2013-06-13",3.17
"1624","2013-06-14",3.1
"1625","2013-06-17",3.17
"1626","2013-06-18",3.24
"1627","2013-06-19",3.12
"1628","2013-06-20",3.2
"1629","2013-06-21",3.22
"1630","2013-06-24",3.1
"1631","2013-06-25",3.2
"1632","2013-06-26",3.14
"1633","2013-06-27",3.22
"1634","2013-06-28",3.2
"1635","2013-07-01",3.2
"1636","2013-07-02",3.12
"1637","2013-07-03",3.12
"1638","2013-07-05",3.09
"1639","2013-07-08",3.04
"1640","2013-07-09",3.05
"1641","2013-07-10",3.09
"1642","2013-07-11",3.2
"1643","2013-07-12",3.07
"1644","2013-07-15",3.15
"1645","2013-07-16",3.11
"1646","2013-07-17",3.14
"1647","2013-07-18",3.17
"1648","2013-07-19",3.13
"1649","2013-07-22",3.09
"1650","2013-07-23",3.11
"1651","2013-07-24",3.12
"1652","2013-07-25",2.99
"1653","2013-07-26",2.83
"1654","2013-07-29",2.9
"1655","2013-07-30",2.79
"1656","2013-07-31",2.7
"1657","2013-08-01",2.76
"1658","2013-08-02",2.75
"1659","2013-08-05",2.89
"1660","2013-08-06",2.82
"1661","2013-08-07",2.76
"1662","2013-08-08",2.74
"1663","2013-08-09",2.71
"1664","2013-08-12",2.69
"1665","2013-08-13",2.7
"1666","2013-08-14",2.7
"1667","2013-08-15",2.67
"1668","2013-08-16",2.63
"1669","2013-08-19",2.65
"1670","2013-08-20",2.65
"1671","2013-08-21",2.6
"1672","2013-08-22",2.61
"1673","2013-08-23",2.64
"1674","2013-08-26",2.52
"1675","2013-08-27",2.52
"1676","2013-08-28",2.6
"1677","2013-08-29",2.7
"1678","2013-08-30",2.73
"1679","2013-09-03",2.57
"1680","2013-09-04",2.61
"1681","2013-09-05",2.67
"1682","2013-09-06",2.56
"1683","2013-09-09",2.76
"1684","2013-09-10",2.64
"1685","2013-09-11",2.62
"1686","2013-09-12",2.56
"1687","2013-09-13",2.55
"1688","2013-09-16",2.6
"1689","2013-09-17",2.54
"1690","2013-09-18",2.45
"1691","2013-09-19",2.52
"1692","2013-09-20",2.64
"1693","2013-09-23",2.53
"1694","2013-09-24",2.53
"1695","2013-09-25",2.53
"1696","2013-09-26",2.49
"1697","2013-09-27",2.51
"1698","2013-09-30",2.59
"1699","2013-10-01",2.59
"1700","2013-10-02",2.46
"1701","2013-10-03",2.47
"1702","2013-10-04",2.44
"1703","2013-10-07",2.4
"1704","2013-10-08",2.4
"1705","2013-10-09",2.55
"1706","2013-10-10",2.49
"1707","2013-10-11",2.44
"1708","2013-10-14",2.49
"1709","2013-10-15",2.45
"1710","2013-10-16",2.48
"1711","2013-10-17",2.36
"1712","2013-10-18",2.31
"1713","2013-10-21",2.33
"1714","2013-10-22",2.28
"1715","2013-10-23",2.3
"1716","2013-10-24",2.29
"1717","2013-10-25",2.36
"1718","2013-10-28",2.36
"1719","2013-10-29",2.39
"1720","2013-10-30",2.35
"1721","2013-10-31",2.4
"1722","2013-11-01",2.31
"1723","2013-11-04",2.31
"1724","2013-11-05",2.35
"1725","2013-11-06",2.36
"1726","2013-11-07",2.36
"1727","2013-11-08",2.25
"1728","2013-11-11",2.35
"1729","2013-11-12",2.37
"1730","2013-11-13",2.37
"1731","2013-11-14",2.3
"1732","2013-11-15",2.36
"1733","2013-11-18",2.38
"1734","2013-11-19",2.34
"1735","2013-11-20",2.32
"1736","2013-11-21",2.31
"1737","2013-11-22",2.38
"1738","2013-11-25",2.53
"1739","2013-11-26",2.48
"1740","2013-11-27",2.52
"1741","2013-11-29",2.57
"1742","2013-12-02",2.54
"1743","2013-12-03",2.43
"1744","2013-12-04",2.5
"1745","2013-12-05",2.58
"1746","2013-12-06",2.58
"1747","2013-12-09",2.52
"1748","2013-12-10",2.6
"1749","2013-12-11",2.48
"1750","2013-12-12",2.47
"1751","2013-12-13",2.45
"1752","2013-12-16",2.5
"1753","2013-12-17",2.54
"1754","2013-12-18",2.6
"1755","2013-12-19",2.52
"1756","2013-12-20",2.59
"1757","2013-12-23",2.53
"1758","2013-12-24",2.53
"1759","2013-12-26",2.56
"1760","2013-12-27",2.52
"1761","2013-12-30",2.55
"1762","2013-12-31",2.45
"1763","2014-01-02",2.6
"1764","2014-01-03",2.6
"1765","2014-01-06",2.55
"1766","2014-01-07",2.6
"1767","2014-01-08",2.63
"1768","2014-01-09",2.71
"1769","2014-01-10",2.91
"1770","2014-01-13",2.85
"1771","2014-01-14",2.76
"1772","2014-01-15",2.71
"1773","2014-01-16",2.67
"1774","2014-01-17",2.56
"1775","2014-01-21",2.57
"1776","2014-01-22",2.55
"1777","2014-01-23",2.66
"1778","2014-01-24",2.73
"1779","2014-01-27",2.66
"1780","2014-01-28",2.84
"1781","2014-01-29",2.82
"1782","2014-01-30",2.84
"1783","2014-01-31",2.89
"1784","2014-02-03",2.8
"1785","2014-02-04",2.82
"1786","2014-02-05",2.81
"1787","2014-02-06",2.82
"1788","2014-02-07",2.81
"1789","2014-02-10",2.82
"1790","2014-02-11",2.87
"1791","2014-02-12",2.87
"1792","2014-02-13",2.8
"1793","2014-02-14",2.83
"1794","2014-02-18",3.14
"1795","2014-02-19",3.07
"1796","2014-02-20",3.23
"1797","2014-02-21",3.23
"1798","2014-02-24",3.23
"1799","2014-02-25",3.23
"1800","2014-02-26",3.22
"1801","2014-02-27",3.21
"1802","2014-02-28",3.28
"1803","2014-03-03",3.24
"1804","2014-03-04",3.28
"1805","2014-03-05",3.4
"1806","2014-03-06",3.35
"1807","2014-03-07",3.35
"1808","2014-03-10",3.3
"1809","2014-03-11",3.34
"1810","2014-03-12",3.24
"1811","2014-03-13",3.21
"1812","2014-03-14",3.21
"1813","2014-03-17",3.22
"1814","2014-03-18",3.21
"1815","2014-03-19",3.13
"1816","2014-03-20",3.2
"1817","2014-03-21",3.17
"1818","2014-03-24",3.1
"1819","2014-03-25",3.12
"1820","2014-03-26",3.11
"1821","2014-03-27",2.93
"1822","2014-03-28",2.91
"1823","2014-03-31",2.91
"1824","2014-04-01",2.9
"1825","2014-04-02",2.88
"1826","2014-04-03",2.77
"1827","2014-04-04",2.76
"1828","2014-04-07",2.75
"1829","2014-04-08",2.77
"1830","2014-04-09",2.79
"1831","2014-04-10",2.8
"1832","2014-04-11",2.71
"1833","2014-04-14",2.85
"1834","2014-04-15",2.77
"1835","2014-04-16",2.71
"1836","2014-04-17",2.74
"1837","2014-04-21",2.98
"1838","2014-04-22",2.96
"1839","2014-04-23",2.93
"1840","2014-04-24",2.89
"1841","2014-04-25",2.93
"1842","2014-04-28",2.87
"1843","2014-04-29",2.96
"1844","2014-04-30",3.37
"1845","2014-05-01",3.33
"1846","2014-05-02",3.33
"1847","2014-05-05",3.23
"1848","2014-05-06",3.1
"1849","2014-05-07",3.07
"1850","2014-05-08",3.15
"1851","2014-05-09",2.97
"1852","2014-05-12",3.25
"1853","2014-05-13",3.25
"1854","2014-05-14",3.1
"1855","2014-05-15",3.2
"1856","2014-05-16",3.17
"1857","2014-05-19",3.1
"1858","2014-05-20",3.11
"1859","2014-05-21",3.14
"1860","2014-05-22",3.16
"1861","2014-05-23",3.07
"1862","2014-05-27",3.12
"1863","2014-05-28",3.16
"1864","2014-05-29",3.19
"1865","2014-05-30",3.25
"1866","2014-06-02",3.2
"1867","2014-06-03",3.15
"1868","2014-06-04",3.06
"1869","2014-06-05",3.04
"1870","2014-06-06",3.07
"1871","2014-06-09",3.07
"1872","2014-06-10",3.08
"1873","2014-06-11",3.12
"1874","2014-06-12",3.1
"1875","2014-06-13",3.02
"1876","2014-06-16",3.02
"1877","2014-06-17",3.08
"1878","2014-06-18",3.08
"1879","2014-06-19",3.09
"1880","2014-06-20",3.12
"1881","2014-06-23",3.07
"1882","2014-06-24",3
"1883","2014-06-25",2.9
"1884","2014-06-26",3.04
"1885","2014-06-27",3.22
"1886","2014-06-30",3.22
"1887","2014-07-01",3.09
"1888","2014-07-02",3
"1889","2014-07-03",3.03
"1890","2014-07-07",3.05
"1891","2014-07-08",3
"1892","2014-07-09",3.07
"1893","2014-07-10",3.08
"1894","2014-07-11",3.05
"1895","2014-07-14",3.03
"1896","2014-07-15",3.07
"1897","2014-07-16",3.08
"1898","2014-07-17",3.06
"1899","2014-07-18",3.07
"1900","2014-07-21",3
"1901","2014-07-22",3
"1902","2014-07-23",3.02
"1903","2014-07-24",3.04
"1904","2014-07-25",3.04
"1905","2014-07-28",3.07
"1906","2014-07-29",2.98
"1907","2014-07-30",3.02
"1908","2014-07-31",3.04
"1909","2014-08-01",2.95
"1910","2014-08-04",3.08
"1911","2014-08-05",3.04
"1912","2014-08-06",3.02
"1913","2014-08-07",3.06
"1914","2014-08-08",3.02
"1915","2014-08-11",3.01
"1916","2014-08-12",3.01
"1917","2014-08-13",3.13
"1918","2014-08-14",3.14
"1919","2014-08-15",3.14
"1920","2014-08-18",3.18
"1921","2014-08-19",3.16
"1922","2014-08-20",3.12
"1923","2014-08-21",3.16
"1924","2014-08-22",3.15
"1925","2014-08-25",3.13
"1926","2014-08-26",3.14
"1927","2014-08-27",3.09
"1928","2014-08-28",3.12
"1929","2014-08-29",3.1
"1930","2014-09-02",3.08
"1931","2014-09-03",3.04
"1932","2014-09-04",3.1
"1933","2014-09-05",3.05
"1934","2014-09-08",3.09
"1935","2014-09-09",3.1
"1936","2014-09-10",3.17
