"","date","YIN"
"996","2020-04-09",5.51
"997","2020-04-13",5.5
"998","2020-04-14",5.88
"999","2020-04-15",5.86
"1000","2020-04-16",5.85
"1001","2020-04-17",5.97
"1002","2020-04-20",5.8
"1003","2020-04-21",5.61
"1004","2020-04-22",5.89
"1005","2020-04-23",5.89
"1006","2020-04-24",5.942
"1007","2020-04-27",5.9
"1008","2020-04-28",5.99
"1009","2020-04-29",6
"1010","2020-04-30",6
"1011","2020-05-01",5.77
"1012","2020-05-04",5.535
"1013","2020-05-05",5.95
"1014","2020-05-06",5.9
"1015","2020-05-07",5.8
"1016","2020-05-08",5.78
"1017","2020-05-11",5.85
"1018","2020-05-12",5.795
"1019","2020-05-13",5.81
"1020","2020-05-14",5.78
"1021","2020-05-15",5.8
"1022","2020-05-18",5.785
"1023","2020-05-19",5.775
"1024","2020-05-20",5.77
"1025","2020-05-21",5.745
"1026","2020-05-22",5.8
"1027","2020-05-26",5.83
"1028","2020-05-27",5.783
"1029","2020-05-28",5.7
"1030","2020-05-29",5.7
"1031","2020-06-01",5.74
"1032","2020-06-02",5.73
"1033","2020-06-03",5.57
"1034","2020-06-04",5.5
"1035","2020-06-05",5.69
"1036","2020-06-08",5.55
"1037","2020-06-09",5.41
"1038","2020-06-10",5.58
"1039","2020-06-11",5.35
"1040","2020-06-12",5.58
"1041","2020-06-15",5.4
"1042","2020-06-16",5.24
"1043","2020-06-17",5.24
"1044","2020-06-18",5.11
"1045","2020-06-19",5.285
"1046","2020-06-22",6.55
"1047","2020-06-23",6.495
"1048","2020-06-24",6.3
"1049","2020-06-25",6.465
"1050","2020-06-26",5.98
"1051","2020-06-29",5.57
"1052","2020-06-30",6.03
"1053","2020-07-01",6.38
"1054","2020-07-02",6.43
"1055","2020-07-06",6.51
"1056","2020-07-07",6.522
"1057","2020-07-08",6.46
"1058","2020-07-09",6.37
"1059","2020-07-10",6.55
"1060","2020-07-13",6.53
"1061","2020-07-14",6.45
"1062","2020-07-15",6.27
"1063","2020-07-16",6.37
"1064","2020-07-17",6.25
"1065","2020-07-20",6.25
"1066","2020-07-21",6.307
"1067","2020-07-22",6.31
"1068","2020-07-23",6.325
"1069","2020-07-24",6.3
"1070","2020-07-27",6.179
"1071","2020-07-28",6.33
"1072","2020-07-29",6.4
"1073","2020-07-30",6.29
"1074","2020-07-31",6.335
"1075","2020-08-03",6.255
"1076","2020-08-04",6.23
"1077","2020-08-05",6.48
"1078","2020-08-06",6.4
"1079","2020-08-07",6.52
"1080","2020-08-10",6.49
"1081","2020-08-11",6.595
"1082","2020-08-12",6.57
"1083","2020-08-13",6.58
"1084","2020-08-14",6.64
"1085","2020-08-17",7.22
"1086","2020-08-18",7.21
"1087","2020-08-19",7.2
"1088","2020-08-20",7.2
"1089","2020-08-21",7.2
"1090","2020-08-24",7.2
"1091","2020-08-25",7.2
"1092","2020-08-26",7.2
"1093","2020-08-27",7.2
"1094","2020-08-28",7.2
"1095","2020-08-31",7.29
"1096","2020-09-01",7.28
"1097","2020-09-02",7.26
"1098","2020-09-03",7.23
"1099","2020-09-04",7.19
"1100","2020-09-08",7.2
"1101","2020-09-09",7.21
"1102","2020-09-10",7.19
"1103","2020-09-11",7.2
"1104","2020-09-14",7.2
"1105","2020-09-15",7.19
"1106","2020-09-16",7.2
"1107","2020-09-17",7.21
"1108","2020-09-18",7.19
"1109","2020-09-21",7.2
"1110","2020-09-22",7.19
"1111","2020-09-23",7.21
"1112","2020-09-24",7.2
"1113","2020-09-25",7.21
"1114","2020-09-28",7.19
"1115","2020-09-29",7.19
"1116","2020-09-30",7.2
"1117","2020-10-01",7.19
"1118","2020-10-02",7.19
"1119","2020-10-05",7.19
"1120","2020-10-06",7.19
"1121","2020-10-07",7.19
"1122","2020-10-08",7.2
"1123","2020-10-09",7.23
"1124","2020-10-12",7.2
"1125","2020-10-13",7.2
"1126","2020-10-14",7.2
"1127","2020-10-15",7.2
"1128","2020-10-16",7.2
"1129","2020-10-19",7.24
"1130","2020-10-20",7.2
"1131","2020-10-21",7.2
"1132","2020-10-22",7.2
"1133","2020-10-23",7.2
"1134","2020-10-26",7.2
"1135","2020-10-27",7.2
"1136","2020-10-28",7.2
"1137","2020-10-29",7.28
"1138","2020-10-30",7.21
"1139","2020-11-02",7.2
"1140","2020-11-03",7.2
"1141","2020-11-04",7.2
"1142","2020-11-05",7.2
"1143","2020-11-06",7.22
"1144","2020-11-09",7.2
"1145","2020-11-10",7.2
"1146","2020-11-11",7.19
"1147","2020-11-12",7.2
"1148","2020-11-13",7.21
"1149","2020-11-16",7.24
"1150","2020-11-17",7.25
"1151","2020-11-18",7.25
"1152","2020-11-19",NA
"1153","2020-11-20",7.25
"1154","2020-11-23",7.25
"1155","2020-11-24",7.25
"1156","2020-11-25",7.25
"1157","2020-11-27",7.25
