"","date","GSIT"
"1003","2011-03-21",8.41
"1004","2011-03-22",8.55
"1005","2011-03-23",8.73
"1006","2011-03-24",9.02
"1007","2011-03-25",8.65
"1008","2011-03-28",8.96
"1009","2011-03-29",9.13
"1010","2011-03-30",9.17
"1011","2011-03-31",9.09
"1012","2011-04-01",8.91
"1013","2011-04-04",8.34
"1014","2011-04-05",8.52
"1015","2011-04-06",8.6
"1016","2011-04-07",8.51
"1017","2011-04-08",8.47
"1018","2011-04-11",8.4
"1019","2011-04-12",8.35
"1020","2011-04-13",8.41
"1021","2011-04-14",8.29
"1022","2011-04-15",8.41
"1023","2011-04-18",8.24
"1024","2011-04-19",8.25
"1025","2011-04-20",8.51
"1026","2011-04-21",8.59
"1027","2011-04-25",8.87
"1028","2011-04-26",8.91
"1029","2011-04-27",9.08
"1030","2011-04-28",9
"1031","2011-04-29",8.9
"1032","2011-05-02",8.4
"1033","2011-05-03",8.32
"1034","2011-05-04",8.32
"1035","2011-05-05",8.33
"1036","2011-05-06",6.5
"1037","2011-05-09",6.54
"1038","2011-05-10",6.97
"1039","2011-05-11",6.92
"1040","2011-05-12",7.01
"1041","2011-05-13",7
"1042","2011-05-16",6.65
"1043","2011-05-17",6.58
"1044","2011-05-18",6.84
"1045","2011-05-19",6.85
"1046","2011-05-20",6.87
"1047","2011-05-23",6.8
"1048","2011-05-24",6.81
"1049","2011-05-25",7.04
"1050","2011-05-26",7.02
"1051","2011-05-27",6.99
"1052","2011-05-31",7.01
"1053","2011-06-01",6.93
"1054","2011-06-02",6.97
"1055","2011-06-03",6.98
"1056","2011-06-06",6.92
"1057","2011-06-07",6.9
"1058","2011-06-08",6.65
"1059","2011-06-09",6.66
"1060","2011-06-10",6.55
"1061","2011-06-13",6.43
"1062","2011-06-14",6.33
"1063","2011-06-15",6.25
"1064","2011-06-16",6.36
"1065","2011-06-17",6.38
"1066","2011-06-20",6.45
"1067","2011-06-21",6.65
"1068","2011-06-22",6.6
"1069","2011-06-23",6.66
"1070","2011-06-24",6.9
"1071","2011-06-27",7.2
"1072","2011-06-28",7.09
"1073","2011-06-29",7.04
"1074","2011-06-30",7.2
"1075","2011-07-01",7.35
"1076","2011-07-05",7.11
"1077","2011-07-06",7.03
"1078","2011-07-07",7.31
"1079","2011-07-08",7.12
"1080","2011-07-11",7
"1081","2011-07-12",7
"1082","2011-07-13",7.05
"1083","2011-07-14",6.98
"1084","2011-07-15",7
"1085","2011-07-18",6.9
"1086","2011-07-19",6.85
"1087","2011-07-20",6.78
"1088","2011-07-21",6.82
"1089","2011-07-22",6.85
"1090","2011-07-25",6.89
"1091","2011-07-26",7
"1092","2011-07-27",6.72
"1093","2011-07-28",6.77
"1094","2011-07-29",6.42
"1095","2011-08-01",6.28
"1096","2011-08-02",6.04
"1097","2011-08-03",6.02
"1098","2011-08-04",5.8
"1099","2011-08-05",5.39
"1100","2011-08-08",5.24
"1101","2011-08-09",5.59
"1102","2011-08-10",5.45
"1103","2011-08-11",5.58
"1104","2011-08-12",5.56
"1105","2011-08-15",5.72
"1106","2011-08-16",5.74
"1107","2011-08-17",5.73
"1108","2011-08-18",5.3
"1109","2011-08-19",4.86
"1110","2011-08-22",4.88
"1111","2011-08-23",5
"1112","2011-08-24",5
"1113","2011-08-25",4.8
"1114","2011-08-26",4.82
"1115","2011-08-29",5.07
"1116","2011-08-30",4.97
"1117","2011-08-31",5.03
"1118","2011-09-01",4.95
"1119","2011-09-02",4.78
"1120","2011-09-06",4.73
"1121","2011-09-07",4.8
"1122","2011-09-08",4.78
"1123","2011-09-09",4.7
"1124","2011-09-12",4.84
"1125","2011-09-13",4.97
"1126","2011-09-14",5.1
"1127","2011-09-15",5.06
"1128","2011-09-16",5.12
"1129","2011-09-19",5.02
"1130","2011-09-20",4.8
"1131","2011-09-21",4.75
"1132","2011-09-22",4.65
"1133","2011-09-23",5
"1134","2011-09-26",4.97
"1135","2011-09-27",5.14
"1136","2011-09-28",5.1
"1137","2011-09-29",5.06
"1138","2011-09-30",4.92
"1139","2011-10-03",4.77
"1140","2011-10-04",5.14
"1141","2011-10-05",5.17
"1142","2011-10-06",5.08
"1143","2011-10-07",4.93
"1144","2011-10-10",5.1
"1145","2011-10-11",5.05
"1146","2011-10-12",5.04
"1147","2011-10-13",5.09
"1148","2011-10-14",4.83
"1149","2011-10-17",4.7
"1150","2011-10-18",4.8
"1151","2011-10-19",4.63
"1152","2011-10-20",4.75
"1153","2011-10-21",4.83
"1154","2011-10-24",4.85
"1155","2011-10-25",4.74
"1156","2011-10-26",4.84
"1157","2011-10-27",4.98
"1158","2011-10-28",4.8
"1159","2011-10-31",4.9
"1160","2011-11-01",4.7
"1161","2011-11-02",4.86
"1162","2011-11-03",4.93
"1163","2011-11-04",4.81
"1164","2011-11-07",4.82
"1165","2011-11-08",4.86
"1166","2011-11-09",4.71
"1167","2011-11-10",4.77
"1168","2011-11-11",4.88
"1169","2011-11-14",4.72
"1170","2011-11-15",4.88
"1171","2011-11-16",4.93
"1172","2011-11-17",4.83
"1173","2011-11-18",4.86
"1174","2011-11-21",4.74
"1175","2011-11-22",4.71
"1176","2011-11-23",4.71
"1177","2011-11-25",4.69
"1178","2011-11-28",4.73
"1179","2011-11-29",4.74
"1180","2011-11-30",4.9
"1181","2011-12-01",4.9
"1182","2011-12-02",4.8
"1183","2011-12-05",4.78
"1184","2011-12-06",4.73
"1185","2011-12-07",4.76
"1186","2011-12-08",4.61
"1187","2011-12-09",4.64
"1188","2011-12-12",4.58
"1189","2011-12-13",4.57
"1190","2011-12-14",4.6
"1191","2011-12-15",4.59
"1192","2011-12-16",4.6
"1193","2011-12-19",4.56
"1194","2011-12-20",4.7
"1195","2011-12-21",4.7
"1196","2011-12-22",4.79
"1197","2011-12-23",4.66
"1198","2011-12-27",4.64
"1199","2011-12-28",4.6
"1200","2011-12-29",4.65
"1201","2011-12-30",4.68
"1202","2012-01-03",4.7
"1203","2012-01-04",4.65
"1204","2012-01-05",4.61
"1205","2012-01-06",4.58
"1206","2012-01-09",4.59
"1207","2012-01-10",4.69
"1208","2012-01-11",4.67
"1209","2012-01-12",4.72
"1210","2012-01-13",4.61
"1211","2012-01-17",4.64
"1212","2012-01-18",4.64
"1213","2012-01-19",4.7
"1214","2012-01-20",4.73
"1215","2012-01-23",4.68
"1216","2012-01-24",4.69
"1217","2012-01-25",4.74
"1218","2012-01-26",4.68
"1219","2012-01-27",4.73
"1220","2012-01-30",4.92
"1221","2012-01-31",4.96
"1222","2012-02-01",4.92
"1223","2012-02-02",4.9
"1224","2012-02-03",4.9
"1225","2012-02-06",4.87
"1226","2012-02-07",4.85
"1227","2012-02-08",4.97
"1228","2012-02-09",4.86
"1229","2012-02-10",4.8
"1230","2012-02-13",4.81
"1231","2012-02-14",4.86
"1232","2012-02-15",4.78
"1233","2012-02-16",4.87
"1234","2012-02-17",4.84
"1235","2012-02-21",4.8
"1236","2012-02-22",4.75
"1237","2012-02-23",4.79
"1238","2012-02-24",4.79
"1239","2012-02-27",4.74
"1240","2012-02-28",4.75
"1241","2012-02-29",4.6
"1242","2012-03-01",4.42
"1243","2012-03-02",4.27
"1244","2012-03-05",4.2
"1245","2012-03-06",4.29
"1246","2012-03-07",4.37
"1247","2012-03-08",4.43
"1248","2012-03-09",4.44
"1249","2012-03-12",4.38
"1250","2012-03-13",4.41
"1251","2012-03-14",4.38
"1252","2012-03-15",4.3
"1253","2012-03-16",4.28
"1254","2012-03-19",4.31
"1255","2012-03-20",4.28
"1256","2012-03-21",4.3
"1257","2012-03-22",4.27
"1258","2012-03-23",4.2
"1259","2012-03-26",4.24
"1260","2012-03-27",4.29
"1261","2012-03-28",4.27
"1262","2012-03-29",4.27
"1263","2012-03-30",4.24
"1264","2012-04-02",4.26
"1265","2012-04-03",4.23
"1266","2012-04-04",4.2
"1267","2012-04-05",4.21
"1268","2012-04-09",4.14
"1269","2012-04-10",4.07
"1270","2012-04-11",4.1
"1271","2012-04-12",4.23
"1272","2012-04-13",4.35
"1273","2012-04-16",4.42
"1274","2012-04-17",4.44
"1275","2012-04-18",4.35
"1276","2012-04-19",4.27
"1277","2012-04-20",4.29
"1278","2012-04-23",4.14
"1279","2012-04-24",4.23
"1280","2012-04-25",4.27
"1281","2012-04-26",4.28
"1282","2012-04-27",4.24
"1283","2012-04-30",4.23
"1284","2012-05-01",4.22
"1285","2012-05-02",4.23
"1286","2012-05-03",4.15
"1287","2012-05-04",4.13
"1288","2012-05-07",4.17
"1289","2012-05-08",4.14
"1290","2012-05-09",4.18
"1291","2012-05-10",4.28
"1292","2012-05-11",4.24
"1293","2012-05-14",4.19
"1294","2012-05-15",4.22
"1295","2012-05-16",4.22
"1296","2012-05-17",4.1
"1297","2012-05-18",4.1
"1298","2012-05-21",4.18
"1299","2012-05-22",4.1
"1300","2012-05-23",4.17
"1301","2012-05-24",4.2
"1302","2012-05-25",4.2
"1303","2012-05-29",4.18
"1304","2012-05-30",4.12
"1305","2012-05-31",4.1
"1306","2012-06-01",4.23
"1307","2012-06-04",4.26
"1308","2012-06-05",4.33
"1309","2012-06-06",4.5
"1310","2012-06-07",4.58
"1311","2012-06-08",4.64
"1312","2012-06-11",4.51
"1313","2012-06-12",4.62
"1314","2012-06-13",4.62
"1315","2012-06-14",4.6
"1316","2012-06-15",4.6
"1317","2012-06-18",4.64
"1318","2012-06-19",4.8
"1319","2012-06-20",4.87
"1320","2012-06-21",4.66
"1321","2012-06-22",4.68
"1322","2012-06-25",4.65
"1323","2012-06-26",4.66
"1324","2012-06-27",4.75
"1325","2012-06-28",4.63
"1326","2012-06-29",4.74
"1327","2012-07-02",4.8
"1328","2012-07-03",4.85
"1329","2012-07-05",4.85
"1330","2012-07-06",4.92
"1331","2012-07-09",4.95
"1332","2012-07-10",5.17
"1333","2012-07-11",5.2
"1334","2012-07-12",5.11
"1335","2012-07-13",5.28
"1336","2012-07-16",5.27
"1337","2012-07-17",5.37
"1338","2012-07-18",5.4
"1339","2012-07-19",5.34
"1340","2012-07-20",5
"1341","2012-07-23",4.82
"1342","2012-07-24",4.8
"1343","2012-07-25",4.85
"1344","2012-07-26",4.96
"1345","2012-07-27",4.95
"1346","2012-07-30",4.81
"1347","2012-07-31",4.79
"1348","2012-08-01",4.77
"1349","2012-08-02",4.56
"1350","2012-08-03",4.63
"1351","2012-08-06",4.56
"1352","2012-08-07",4.69
"1353","2012-08-08",4.58
"1354","2012-08-09",4.67
"1355","2012-08-10",4.51
"1356","2012-08-13",4.51
"1357","2012-08-14",4.43
"1358","2012-08-15",4.43
"1359","2012-08-16",4.56
"1360","2012-08-17",4.67
"1361","2012-08-20",4.59
"1362","2012-08-21",4.56
"1363","2012-08-22",4.5
"1364","2012-08-23",4.52
"1365","2012-08-24",4.55
"1366","2012-08-27",4.49
"1367","2012-08-28",4.49
"1368","2012-08-29",4.56
"1369","2012-08-30",4.43
"1370","2012-08-31",4.44
"1371","2012-09-04",4.46
"1372","2012-09-05",4.43
"1373","2012-09-06",4.45
"1374","2012-09-07",4.43
"1375","2012-09-10",4.45
"1376","2012-09-11",4.5
"1377","2012-09-12",4.51
"1378","2012-09-13",4.74
"1379","2012-09-14",4.9
"1380","2012-09-17",4.86
"1381","2012-09-18",4.95
"1382","2012-09-19",5.03
"1383","2012-09-20",5.05
"1384","2012-09-21",5.19
"1385","2012-09-24",5.13
"1386","2012-09-25",4.95
"1387","2012-09-26",5
"1388","2012-09-27",5.06
"1389","2012-09-28",4.95
"1390","2012-10-01",4.96
"1391","2012-10-02",5
"1392","2012-10-03",5
"1393","2012-10-04",5.1
"1394","2012-10-05",5
"1395","2012-10-08",4.93
"1396","2012-10-09",4.89
"1397","2012-10-10",4.87
"1398","2012-10-11",4.82
"1399","2012-10-12",4.8
"1400","2012-10-15",4.74
"1401","2012-10-16",4.83
"1402","2012-10-17",4.83
"1403","2012-10-18",4.71
"1404","2012-10-19",4.55
"1405","2012-10-22",4.56
"1406","2012-10-23",4.54
"1407","2012-10-24",4.49
"1408","2012-10-25",5.73
"1409","2012-10-26",5.46
"1410","2012-10-31",5.59
"1411","2012-11-01",5.72
"1412","2012-11-02",5.7
"1413","2012-11-05",5.78
"1414","2012-11-06",5.78
"1415","2012-11-07",5.52
"1416","2012-11-08",5.41
"1417","2012-11-09",5.55
"1418","2012-11-12",5.57
"1419","2012-11-13",5.47
"1420","2012-11-14",5.47
"1421","2012-11-15",5.48
"1422","2012-11-16",5.48
"1423","2012-11-19",5.5
"1424","2012-11-20",5.51
"1425","2012-11-21",5.49
"1426","2012-11-23",5.39
"1427","2012-11-26",5.53
"1428","2012-11-27",5.56
"1429","2012-11-28",5.59
"1430","2012-11-29",5.65
"1431","2012-11-30",5.64
"1432","2012-12-03",5.7
"1433","2012-12-04",5.72
"1434","2012-12-05",5.71
"1435","2012-12-06",5.72
"1436","2012-12-07",5.72
"1437","2012-12-10",5.69
"1438","2012-12-11",5.75
"1439","2012-12-12",5.72
"1440","2012-12-13",5.82
"1441","2012-12-14",5.77
"1442","2012-12-17",5.79
"1443","2012-12-18",5.89
"1444","2012-12-19",6.05
"1445","2012-12-20",6.32
"1446","2012-12-21",6.24
"1447","2012-12-24",6.19
"1448","2012-12-26",6.24
"1449","2012-12-27",6.37
"1450","2012-12-28",6.28
"1451","2012-12-31",6.27
"1452","2013-01-02",6.67
"1453","2013-01-03",6.62
"1454","2013-01-04",6.66
"1455","2013-01-07",6.68
"1456","2013-01-08",6.45
"1457","2013-01-09",6.37
"1458","2013-01-10",6.34
"1459","2013-01-11",6.26
"1460","2013-01-14",6.11
"1461","2013-01-15",6.68
"1462","2013-01-16",6.71
"1463","2013-01-17",6.72
"1464","2013-01-18",6.69
"1465","2013-01-22",6.55
"1466","2013-01-23",6.48
"1467","2013-01-24",6.56
"1468","2013-01-25",6.58
"1469","2013-01-28",6.51
"1470","2013-01-29",6.44
"1471","2013-01-30",6.49
"1472","2013-01-31",6.65
"1473","2013-02-01",6.7
"1474","2013-02-04",6.45
"1475","2013-02-05",6.42
"1476","2013-02-06",6.38
"1477","2013-02-07",6.26
"1478","2013-02-08",6.4
"1479","2013-02-11",6.28
"1480","2013-02-12",6.3
"1481","2013-02-13",6.27
"1482","2013-02-14",6.45
"1483","2013-02-15",6.44
"1484","2013-02-19",6.45
"1485","2013-02-20",6.35
"1486","2013-02-21",6.4
"1487","2013-02-22",6.42
"1488","2013-02-25",6.39
"1489","2013-02-26",6.4
"1490","2013-02-27",6.42
"1491","2013-02-28",6.42
"1492","2013-03-01",6.41
"1493","2013-03-04",6.4
"1494","2013-03-05",6.42
"1495","2013-03-06",6.69
"1496","2013-03-07",6.69
"1497","2013-03-08",6.64
"1498","2013-03-11",6.5
"1499","2013-03-12",6.52
"1500","2013-03-13",6.55
"1501","2013-03-14",6.52
"1502","2013-03-15",6.6
"1503","2013-03-18",6.54
"1504","2013-03-19",6.78
"1505","2013-03-20",6.77
"1506","2013-03-21",6.6
"1507","2013-03-22",6.64
"1508","2013-03-25",6.66
"1509","2013-03-26",6.65
"1510","2013-03-27",6.63
"1511","2013-03-28",6.59
"1512","2013-04-01",6.57
"1513","2013-04-02",6.62
"1514","2013-04-03",6.6
"1515","2013-04-04",6.7
"1516","2013-04-05",6.6
"1517","2013-04-08",6.72
"1518","2013-04-09",6.73
"1519","2013-04-10",6.8
"1520","2013-04-11",6.79
"1521","2013-04-12",6.68
"1522","2013-04-15",6.55
"1523","2013-04-16",6.58
"1524","2013-04-17",6.34
"1525","2013-04-18",6.35
"1526","2013-04-19",6.5
"1527","2013-04-22",6.47
"1528","2013-04-23",6.51
"1529","2013-04-24",6.45
"1530","2013-04-25",6.43
"1531","2013-04-26",6.26
"1532","2013-04-29",6.25
"1533","2013-04-30",6.24
"1534","2013-05-01",5.97
"1535","2013-05-02",6.21
"1536","2013-05-03",5.99
"1537","2013-05-06",5.76
"1538","2013-05-07",5.94
"1539","2013-05-08",5.98
"1540","2013-05-09",5.78
"1541","2013-05-10",5.82
"1542","2013-05-13",5.62
"1543","2013-05-14",5.67
"1544","2013-05-15",5.63
"1545","2013-05-16",5.67
"1546","2013-05-17",5.65
"1547","2013-05-20",5.63
"1548","2013-05-21",5.58
"1549","2013-05-22",5.62
"1550","2013-05-23",5.59
"1551","2013-05-24",5.63
"1552","2013-05-28",5.62
"1553","2013-05-29",5.63
"1554","2013-05-30",5.6
"1555","2013-05-31",5.6
"1556","2013-06-03",5.64
"1557","2013-06-04",5.57
"1558","2013-06-05",5.61
"1559","2013-06-06",5.72
"1560","2013-06-07",6
"1561","2013-06-10",6.74
"1562","2013-06-11",6.66
"1563","2013-06-12",6.44
"1564","2013-06-13",6.6
"1565","2013-06-14",6.38
"1566","2013-06-17",6.34
"1567","2013-06-18",6.46
"1568","2013-06-19",6.36
"1569","2013-06-20",6.27
"1570","2013-06-21",6.32
"1571","2013-06-24",6.19
"1572","2013-06-25",6.17
"1573","2013-06-26",6
"1574","2013-06-27",6.06
"1575","2013-06-28",6.32
"1576","2013-07-01",6.23
"1577","2013-07-02",6.09
"1578","2013-07-03",6.09
"1579","2013-07-05",6.22
"1580","2013-07-08",6.18
"1581","2013-07-09",6.12
"1582","2013-07-10",6.47
"1583","2013-07-11",6.59
"1584","2013-07-12",6.55
"1585","2013-07-15",6.64
"1586","2013-07-16",6.52
"1587","2013-07-17",6.59
"1588","2013-07-18",6.59
"1589","2013-07-19",6.64
"1590","2013-07-22",6.58
"1591","2013-07-23",6.58
"1592","2013-07-24",6.59
"1593","2013-07-25",6.63
"1594","2013-07-26",6.95
"1595","2013-07-29",6.86
"1596","2013-07-30",6.89
"1597","2013-07-31",6.95
"1598","2013-08-01",6.88
"1599","2013-08-02",6.77
"1600","2013-08-05",6.81
"1601","2013-08-06",6.68
"1602","2013-08-07",6.69
"1603","2013-08-08",6.68
"1604","2013-08-09",6.67
"1605","2013-08-12",6.81
"1606","2013-08-13",6.73
"1607","2013-08-14",6.67
"1608","2013-08-15",6.62
"1609","2013-08-16",6.63
"1610","2013-08-19",6.61
"1611","2013-08-20",6.66
"1612","2013-08-21",6.95
"1613","2013-08-22",6.87
"1614","2013-08-23",6.82
"1615","2013-08-26",6.75
"1616","2013-08-27",6.63
"1617","2013-08-28",6.67
"1618","2013-08-29",6.65
"1619","2013-08-30",6.62
"1620","2013-09-03",6.59
"1621","2013-09-04",6.67
"1622","2013-09-05",6.69
"1623","2013-09-06",6.84
"1624","2013-09-09",6.83
"1625","2013-09-10",7.04
"1626","2013-09-11",6.92
"1627","2013-09-12",6.72
"1628","2013-09-13",6.93
"1629","2013-09-16",6.99
"1630","2013-09-17",7.03
"1631","2013-09-18",7.04
"1632","2013-09-19",6.77
"1633","2013-09-20",6.98
"1634","2013-09-23",6.98
"1635","2013-09-24",7.06
"1636","2013-09-25",7.1
"1637","2013-09-26",7.11
"1638","2013-09-27",7.09
"1639","2013-09-30",7.03
"1640","2013-10-01",7.13
"1641","2013-10-02",7.15
"1642","2013-10-03",7.15
"1643","2013-10-04",7.1
"1644","2013-10-07",7.05
"1645","2013-10-08",6.89
"1646","2013-10-09",7.01
"1647","2013-10-10",7.13
"1648","2013-10-11",7.3
"1649","2013-10-14",7.39
"1650","2013-10-15",7.21
"1651","2013-10-16",7.25
"1652","2013-10-17",7.26
"1653","2013-10-18",7.31
"1654","2013-10-21",7.2
"1655","2013-10-22",7.17
"1656","2013-10-23",6.93
"1657","2013-10-24",6.94
"1658","2013-10-25",7.01
"1659","2013-10-28",6.96
"1660","2013-10-29",7.14
"1661","2013-10-30",6.97
"1662","2013-10-31",7.02
"1663","2013-11-01",6.56
"1664","2013-11-04",6.63
"1665","2013-11-05",6.66
"1666","2013-11-06",6.58
"1667","2013-11-07",6.5
"1668","2013-11-08",6.47
"1669","2013-11-11",6.48
"1670","2013-11-12",6.51
"1671","2013-11-13",6.61
"1672","2013-11-14",6.5
"1673","2013-11-15",6.48
"1674","2013-11-18",6.47
"1675","2013-11-19",6.53
"1676","2013-11-20",6.55
"1677","2013-11-21",6.6
"1678","2013-11-22",6.6
"1679","2013-11-25",6.64
"1680","2013-11-26",6.74
"1681","2013-11-27",6.87
"1682","2013-11-29",6.92
"1683","2013-12-02",6.59
"1684","2013-12-03",6.61
"1685","2013-12-04",6.54
"1686","2013-12-05",6.48
"1687","2013-12-06",6.62
"1688","2013-12-09",6.5
"1689","2013-12-10",6.41
"1690","2013-12-11",6.28
"1691","2013-12-12",6.34
"1692","2013-12-13",6.36
"1693","2013-12-16",6.4
"1694","2013-12-17",6.34
"1695","2013-12-18",6.39
"1696","2013-12-19",6.39
"1697","2013-12-20",6.61
"1698","2013-12-23",6.61
"1699","2013-12-24",6.65
"1700","2013-12-26",6.57
"1701","2013-12-27",6.6
"1702","2013-12-30",6.65
"1703","2013-12-31",6.64
"1704","2014-01-02",6.62
"1705","2014-01-03",6.78
"1706","2014-01-06",6.66
"1707","2014-01-07",6.66
"1708","2014-01-08",6.49
"1709","2014-01-09",6.46
"1710","2014-01-10",6.52
"1711","2014-01-13",6.49
"1712","2014-01-14",6.61
"1713","2014-01-15",6.55
"1714","2014-01-16",6.84
"1715","2014-01-17",6.69
"1716","2014-01-21",6.7
"1717","2014-01-22",6.77
"1718","2014-01-23",6.75
"1719","2014-01-24",6.62
"1720","2014-01-27",6.69
"1721","2014-01-28",6.78
"1722","2014-01-29",6.74
"1723","2014-01-30",6.76
"1724","2014-01-31",6.66
"1725","2014-02-03",6.61
"1726","2014-02-04",6.6
"1727","2014-02-05",6.66
"1728","2014-02-06",6.66
"1729","2014-02-07",6.68
"1730","2014-02-10",6.68
"1731","2014-02-11",6.78
"1732","2014-02-12",6.73
"1733","2014-02-13",6.85
"1734","2014-02-14",6.89
"1735","2014-02-18",6.9
"1736","2014-02-19",6.74
"1737","2014-02-20",6.88
"1738","2014-02-21",6.75
"1739","2014-02-24",6.84
"1740","2014-02-25",6.7
"1741","2014-02-26",6.8
"1742","2014-02-27",6.78
"1743","2014-02-28",6.81
"1744","2014-03-03",6.88
"1745","2014-03-04",7.16
"1746","2014-03-05",7.19
"1747","2014-03-06",7.2
"1748","2014-03-07",7.14
"1749","2014-03-10",7.13
"1750","2014-03-11",6.99
"1751","2014-03-12",6.96
"1752","2014-03-13",6.85
"1753","2014-03-14",6.98
"1754","2014-03-17",7
"1755","2014-03-18",7.02
"1756","2014-03-19",6.97
"1757","2014-03-20",6.92
"1758","2014-03-21",7.02
"1759","2014-03-24",7.02
"1760","2014-03-25",6.99
"1761","2014-03-26",6.7
"1762","2014-03-27",6.82
"1763","2014-03-28",6.82
"1764","2014-03-31",6.91
"1765","2014-04-01",7.09
"1766","2014-04-02",7.07
"1767","2014-04-03",6.98
"1768","2014-04-04",6.66
"1769","2014-04-07",6.57
"1770","2014-04-08",6.7
"1771","2014-04-09",6.84
"1772","2014-04-10",6.56
"1773","2014-04-11",6.73
"1774","2014-04-14",6.81
"1775","2014-04-15",6.69
"1776","2014-04-16",6.7
"1777","2014-04-17",6.93
"1778","2014-04-21",7.02
"1779","2014-04-22",7.14
"1780","2014-04-23",6.89
"1781","2014-04-24",6.74
"1782","2014-04-25",6.52
"1783","2014-04-28",6.4
"1784","2014-04-29",6.19
"1785","2014-04-30",6.35
"1786","2014-05-01",6.16
"1787","2014-05-02",5.98
"1788","2014-05-05",5.75
"1789","2014-05-06",5.47
"1790","2014-05-07",5.52
"1791","2014-05-08",5.5
"1792","2014-05-09",5.56
"1793","2014-05-12",5.87
"1794","2014-05-13",5.63
"1795","2014-05-14",5.55
"1796","2014-05-15",5.44
"1797","2014-05-16",5.54
"1798","2014-05-19",5.62
"1799","2014-05-20",5.51
"1800","2014-05-21",5.57
"1801","2014-05-22",5.61
"1802","2014-05-23",5.81
"1803","2014-05-27",5.94
"1804","2014-05-28",5.75
"1805","2014-05-29",5.72
"1806","2014-05-30",5.63
"1807","2014-06-02",5.55
"1808","2014-06-03",5.54
"1809","2014-06-04",5.56
"1810","2014-06-05",5.62
"1811","2014-06-06",5.64
"1812","2014-06-09",5.67
"1813","2014-06-10",5.61
"1814","2014-06-11",5.56
"1815","2014-06-12",5.55
"1816","2014-06-13",5.52
"1817","2014-06-16",5.47
"1818","2014-06-17",5.56
"1819","2014-06-18",5.41
"1820","2014-06-19",5.44
"1821","2014-06-20",5.42
"1822","2014-06-23",5.5
"1823","2014-06-24",5.5
"1824","2014-06-25",5.52
"1825","2014-06-26",5.53
"1826","2014-06-27",5.65
"1827","2014-06-30",5.96
"1828","2014-07-01",6.14
"1829","2014-07-02",6.05
"1830","2014-07-03",6.02
"1831","2014-07-07",5.88
"1832","2014-07-08",5.8
"1833","2014-07-09",6.56
"1834","2014-07-10",6.5
"1835","2014-07-11",6.53
"1836","2014-07-14",6.59
"1837","2014-07-15",6.52
"1838","2014-07-16",6.5
"1839","2014-07-17",6.48
"1840","2014-07-18",6.51
"1841","2014-07-21",6.49
"1842","2014-07-22",6.49
"1843","2014-07-23",6.45
"1844","2014-07-24",6.47
"1845","2014-07-25",6.45
"1846","2014-07-28",6.48
"1847","2014-07-29",6.46
"1848","2014-07-30",6.47
"1849","2014-07-31",6.4
"1850","2014-08-01",6.42
"1851","2014-08-04",6.42
"1852","2014-08-05",6.4
"1853","2014-08-06",6.39
"1854","2014-08-07",5.6
"1855","2014-08-08",5.54
"1856","2014-08-11",5.23
"1857","2014-08-12",5.16
"1858","2014-08-13",5.1
"1859","2014-08-14",5.03
"1860","2014-08-15",4.97
"1861","2014-08-18",4.94
"1862","2014-08-19",5.41
"1863","2014-08-20",5.38
"1864","2014-08-21",5.47
"1865","2014-08-22",5.47
"1866","2014-08-25",5.59
"1867","2014-08-26",5.65
"1868","2014-08-27",5.66
"1869","2014-08-28",5.66
"1870","2014-08-29",5.66
"1871","2014-09-02",5.64
"1872","2014-09-03",5.49
"1873","2014-09-04",5.54
"1874","2014-09-05",5.46
"1875","2014-09-08",5.44
"1876","2014-09-09",5.4
"1877","2014-09-10",5.44
"1878","2014-09-11",5.4
"1879","2014-09-12",5.44
"1880","2014-09-15",5.36
"1881","2014-09-16",5.41
"1882","2014-09-17",5.33
"1883","2014-09-18",5.33
"1884","2014-09-19",5.45
"1885","2014-09-22",5.42
"1886","2014-09-23",5.42
"1887","2014-09-24",5.42
"1888","2014-09-25",5.47
"1889","2014-09-26",5.32
"1890","2014-09-29",5.32
"1891","2014-09-30",5.41
"1892","2014-10-01",5.28
"1893","2014-10-02",5.29
"1894","2014-10-03",5.26
"1895","2014-10-06",5.25
"1896","2014-10-07",5.26
"1897","2014-10-08",5.15
"1898","2014-10-09",5.11
"1899","2014-10-10",5.11
"1900","2014-10-13",5.02
"1901","2014-10-14",5
"1902","2014-10-15",4.93
"1903","2014-10-16",4.74
"1904","2014-10-17",4.82
"1905","2014-10-20",4.88
"1906","2014-10-21",4.94
"1907","2014-10-22",4.83
"1908","2014-10-23",4.78
"1909","2014-10-24",4.82
"1910","2014-10-27",4.8
"1911","2014-10-28",4.92
"1912","2014-10-29",4.97
"1913","2014-10-30",4.82
"1914","2014-10-31",4.81
"1915","2014-11-03",4.68
"1916","2014-11-04",4.89
"1917","2014-11-05",4.89
"1918","2014-11-06",4.96
"1919","2014-11-07",4.88
"1920","2014-11-10",4.85
"1921","2014-11-11",4.86
"1922","2014-11-12",4.96
"1923","2014-11-13",5.11
"1924","2014-11-14",5.12
"1925","2014-11-17",5.36
"1926","2014-11-18",5.22
"1927","2014-11-19",5.29
"1928","2014-11-20",5.25
"1929","2014-11-21",5.12
"1930","2014-11-24",4.85
"1931","2014-11-25",4.87
"1932","2014-11-26",4.96
"1933","2014-11-28",5.21
"1934","2014-12-01",5.12
"1935","2014-12-02",5.09
"1936","2014-12-03",5.08
"1937","2014-12-04",4.94
