"","date","GNUS"
"1035","2016-03-16",2.43
"1036","2016-03-17",2.61
"1037","2016-03-18",2.745
"1038","2016-03-21",2.685
"1039","2016-03-22",2.85
"1040","2016-03-23",2.76
"1041","2016-03-24",2.85
"1042","2016-03-28",2.76
"1043","2016-03-29",2.88
"1044","2016-03-30",2.952
"1045","2016-03-31",3.9
"1046","2016-04-01",4.02
"1047","2016-04-04",3.75
"1048","2016-04-05",3.75
"1049","2016-04-06",3.99
"1050","2016-04-07",3.9
"1051","2016-04-08",3.9
"1052","2016-04-11",3.9
"1053","2016-04-12",4.05
"1054","2016-04-13",4.29
"1055","2016-04-14",4.35
"1056","2016-04-15",4.56
"1057","2016-04-18",4.74
"1058","2016-04-19",4.65
"1059","2016-04-20",4.56
"1060","2016-04-21",4.5
"1061","2016-04-22",4.38
"1062","2016-04-25",4.47
"1063","2016-04-26",4.77
"1064","2016-04-27",4.77
"1065","2016-04-28",5.1
"1066","2016-04-29",5.4
"1067","2016-05-02",5.31
"1068","2016-05-03",5.37
"1069","2016-05-04",5.16
"1070","2016-05-05",5.22
"1071","2016-05-06",5.1
"1072","2016-05-09",5.1
"1073","2016-05-10",5.04
"1074","2016-05-11",5.22
"1075","2016-05-12",5.1
"1076","2016-05-13",4.95
"1077","2016-05-16",5.1
"1078","2016-05-17",5.1
"1079","2016-05-18",5.13
"1080","2016-05-19",5.1
"1081","2016-05-20",5.19
"1082","2016-05-23",5.25
"1083","2016-05-24",5.34
"1084","2016-05-25",5.52
"1085","2016-05-26",5.7
"1086","2016-05-27",5.79
"1087","2016-05-31",6
"1088","2016-06-01",6.3
"1089","2016-06-02",6.3
"1090","2016-06-03",6.15
"1091","2016-06-06",6.3
"1092","2016-06-07",6.21
"1093","2016-06-08",6.15
"1094","2016-06-09",6.15
"1095","2016-06-10",6.21
"1096","2016-06-13",6.27
"1097","2016-06-14",6.27
"1098","2016-06-15",6.39
"1099","2016-06-16",6.75
"1100","2016-06-17",7.14
"1101","2016-06-20",7.17
"1102","2016-06-21",7.2
"1103","2016-06-22",6.51
"1104","2016-06-23",6.84
"1105","2016-06-24",6.81
"1106","2016-06-27",6.33
"1107","2016-06-28",6.15
"1108","2016-06-29",6.48
"1109","2016-06-30",6.51
"1110","2016-07-01",6.51
"1111","2016-07-05",6.3
"1112","2016-07-06",6
"1113","2016-07-07",6.36
"1114","2016-07-08",6.57
"1115","2016-07-11",6.51
"1116","2016-07-12",6.45
"1117","2016-07-13",6.6
"1118","2016-07-14",6.6
"1119","2016-07-15",6.42
"1120","2016-07-18",6.21
"1121","2016-07-19",6
"1122","2016-07-20",6.15
"1123","2016-07-21",5.55
"1124","2016-07-22",5.85
"1125","2016-07-25",5.976
"1126","2016-07-26",6.15
"1127","2016-07-27",6.06
"1128","2016-07-28",6.06
"1129","2016-07-29",5.88
"1130","2016-08-01",5.88
"1131","2016-08-02",6
"1132","2016-08-03",5.85
"1133","2016-08-04",5.85
"1134","2016-08-05",5.85
"1135","2016-08-08",5.91
"1136","2016-08-09",6.15
"1137","2016-08-10",6.15
"1138","2016-08-11",6.06
"1139","2016-08-12",6.03
"1140","2016-08-15",6
"1141","2016-08-16",5.97
"1142","2016-08-17",6.09
"1143","2016-08-18",6.09
"1144","2016-08-19",6.03
"1145","2016-08-22",6.06
"1146","2016-08-23",6.06
"1147","2016-08-24",6.03
"1148","2016-08-25",6
"1149","2016-08-26",6
"1150","2016-08-29",6
"1151","2016-08-30",6
"1152","2016-08-31",6
"1153","2016-09-01",6
"1154","2016-09-02",6.06
"1155","2016-09-06",6.03
"1156","2016-09-07",6.03
"1157","2016-09-08",5.73
"1158","2016-09-09",5.73
"1159","2016-09-12",6
"1160","2016-09-13",6
"1161","2016-09-14",6
"1162","2016-09-15",6
"1163","2016-09-16",6.03
"1164","2016-09-19",6.03
"1165","2016-09-20",6.03
"1166","2016-09-21",6.06
"1167","2016-09-22",6.06
"1168","2016-09-23",6.06
"1169","2016-09-26",5.88
"1170","2016-09-27",6
"1171","2016-09-28",6
"1172","2016-09-29",6
"1173","2016-09-30",6.15
"1174","2016-10-03",5.58
"1175","2016-10-04",5.7
"1176","2016-10-05",6.117
"1177","2016-10-06",6.15
"1178","2016-10-07",6.15
"1179","2016-10-10",6
"1180","2016-10-11",6
"1181","2016-10-12",6.03
"1182","2016-10-13",5.7
"1183","2016-10-14",6.03
"1184","2016-10-17",5.67
"1185","2016-10-18",5.85
"1186","2016-10-19",5.7
"1187","2016-10-20",5.7
"1188","2016-10-21",5.7
"1189","2016-10-24",5.4
"1190","2016-10-25",5.49
"1191","2016-10-26",5.49
"1192","2016-10-27",5.43
"1193","2016-10-28",6
"1194","2016-10-31",6
"1195","2016-11-01",5.7
"1196","2016-11-02",5.7
"1197","2016-11-03",5.7
"1198","2016-11-04",5.52
"1199","2016-11-07",5.55
"1200","2016-11-08",6
"1201","2016-11-09",6.5
"1202","2016-11-10",6.5
"1203","2016-11-11",7
"1204","2016-11-14",6.5
"1205","2016-11-15",7
"1206","2016-11-16",6.75
"1207","2016-11-17",7.2
"1208","2016-11-18",7.12
"1209","2016-11-21",7.05
"1210","2016-11-22",6.174
"1211","2016-11-23",6.24
"1212","2016-11-25",6.1
"1213","2016-11-28",6.05
"1214","2016-11-29",6.153
"1215","2016-11-30",6.52
"1216","2016-12-01",6.5
"1217","2016-12-02",6.4
"1218","2016-12-05",5.92
"1219","2016-12-06",5.92
"1220","2016-12-07",5.948
"1221","2016-12-08",5.85
"1222","2016-12-09",5.8
"1223","2016-12-12",5.23
"1224","2016-12-13",5.35
"1225","2016-12-14",5.748
"1226","2016-12-15",5.2
"1227","2016-12-16",5.99
"1228","2016-12-19",6.25
"1229","2016-12-20",6.001
"1230","2016-12-21",6.11
"1231","2016-12-22",6.15
"1232","2016-12-23",5.8
"1233","2016-12-27",5.78
"1234","2016-12-28",5.41
"1235","2016-12-29",5.54
"1236","2016-12-30",5.41
"1237","2017-01-03",5.508
"1238","2017-01-04",5.63
"1239","2017-01-05",5.628
"1240","2017-01-06",5.73
"1241","2017-01-09",5.12
"1242","2017-01-10",5.19
"1243","2017-01-11",4.91
"1244","2017-01-12",5.18
"1245","2017-01-13",4.945
"1246","2017-01-17",4.98
"1247","2017-01-18",5
"1248","2017-01-19",5.05
"1249","2017-01-20",5.11
"1250","2017-01-23",4.92
"1251","2017-01-24",4.76
"1252","2017-01-25",4.39
"1253","2017-01-26",3.85
"1254","2017-01-27",4.351
"1255","2017-01-30",4.9
"1256","2017-01-31",4.829
"1257","2017-02-01",4.963
"1258","2017-02-02",4.784
"1259","2017-02-03",4.8
"1260","2017-02-06",4.8
"1261","2017-02-07",4.75
"1262","2017-02-08",4.82
"1263","2017-02-09",5.1
"1264","2017-02-10",5.06
"1265","2017-02-13",4.7
"1266","2017-02-14",4.633
"1267","2017-02-15",4.56
"1268","2017-02-16",4.509
"1269","2017-02-17",4.6
"1270","2017-02-21",4.4
"1271","2017-02-22",4.3
"1272","2017-02-23",4.32
"1273","2017-02-24",4.335
"1274","2017-02-27",4.278
"1275","2017-02-28",4.26
"1276","2017-03-01",4.3
"1277","2017-03-02",3.91
"1278","2017-03-03",3.95
"1279","2017-03-06",4.04
"1280","2017-03-07",3.91
"1281","2017-03-08",3.77
"1282","2017-03-09",3.77
"1283","2017-03-10",3.67
"1284","2017-03-13",3.9
"1285","2017-03-14",3.89
"1286","2017-03-15",3.94
"1287","2017-03-16",4.05
"1288","2017-03-17",3.67
"1289","2017-03-20",3.78
"1290","2017-03-21",4.007
"1291","2017-03-22",3.965
"1292","2017-03-23",3.915
"1293","2017-03-24",3.91
"1294","2017-03-27",3.72
"1295","2017-03-28",3.78
"1296","2017-03-29",3.88
"1297","2017-03-30",3.86
"1298","2017-03-31",3.74
"1299","2017-04-03",4.11
"1300","2017-04-04",4.2
"1301","2017-04-05",4.21
"1302","2017-04-06",4.25
"1303","2017-04-07",4.51
"1304","2017-04-10",4.77
"1305","2017-04-11",4.66
"1306","2017-04-12",4.61
"1307","2017-04-13",4.59
"1308","2017-04-17",4.55
"1309","2017-04-18",4.832
"1310","2017-04-19",4.84
"1311","2017-04-20",4.75
"1312","2017-04-21",4.833
"1313","2017-04-24",4.65
"1314","2017-04-25",4.966
"1315","2017-04-26",4.89
"1316","2017-04-27",4.99
"1317","2017-04-28",4.98
"1318","2017-05-01",4.8
"1319","2017-05-02",4.65
"1320","2017-05-03",4.65
"1321","2017-05-04",4.67
"1322","2017-05-05",4.65
"1323","2017-05-08",4.35
"1324","2017-05-09",4.14
"1325","2017-05-10",3.86
"1326","2017-05-11",3.8
"1327","2017-05-12",3.83
"1328","2017-05-15",3.79
"1329","2017-05-16",3.85
"1330","2017-05-17",3.825
"1331","2017-05-18",3.68
"1332","2017-05-19",3.6
"1333","2017-05-22",3.4
"1334","2017-05-23",3.49
"1335","2017-05-24",3.4
"1336","2017-05-25",3.69
"1337","2017-05-26",3.84
"1338","2017-05-30",3.92
"1339","2017-05-31",4.14
"1340","2017-06-01",3.98
"1341","2017-06-02",4.12
"1342","2017-06-05",4.08
"1343","2017-06-06",4.07
"1344","2017-06-07",4.08
"1345","2017-06-08",4.08
"1346","2017-06-09",4.06
"1347","2017-06-12",4.13
"1348","2017-06-13",3.95
"1349","2017-06-14",3.986
"1350","2017-06-15",3.95
"1351","2017-06-16",3.69
"1352","2017-06-19",3.68
"1353","2017-06-20",3.57
"1354","2017-06-21",3.48
"1355","2017-06-22",3.42
"1356","2017-06-23",3.49
"1357","2017-06-26",3.4
"1358","2017-06-27",3.4
"1359","2017-06-28",3.49
"1360","2017-06-29",3.4
"1361","2017-06-30",3.42
"1362","2017-07-03",3.43
"1363","2017-07-05",3.29
"1364","2017-07-06",3.27
"1365","2017-07-07",3.38
"1366","2017-07-10",3.2
"1367","2017-07-11",3
"1368","2017-07-12",3.06
"1369","2017-07-13",3.08
"1370","2017-07-14",3.14
"1371","2017-07-17",3.33
"1372","2017-07-18",3.13
"1373","2017-07-19",3.06
"1374","2017-07-20",3.14
"1375","2017-07-21",3.06
"1376","2017-07-24",3.19
"1377","2017-07-25",3.07
"1378","2017-07-26",3.18
"1379","2017-07-27",3.11
"1380","2017-07-28",3.15
"1381","2017-07-31",3.39
"1382","2017-08-01",3.38
"1383","2017-08-02",3.22
"1384","2017-08-03",3.06
"1385","2017-08-04",3.32
"1386","2017-08-07",3.25
"1387","2017-08-08",3.19
"1388","2017-08-09",3.15
"1389","2017-08-10",3.04
"1390","2017-08-11",3.05
"1391","2017-08-14",3.35
"1392","2017-08-15",3.2
"1393","2017-08-16",3.2
"1394","2017-08-17",3.13
"1395","2017-08-18",3.35
"1396","2017-08-21",3.04
"1397","2017-08-22",3.04
"1398","2017-08-23",3
"1399","2017-08-24",3
"1400","2017-08-25",3.06
"1401","2017-08-28",3.03
"1402","2017-08-29",3.18
"1403","2017-08-30",3.2
"1404","2017-08-31",3.26
"1405","2017-09-01",3.1
"1406","2017-09-05",3.19
"1407","2017-09-06",3.09
"1408","2017-09-07",3.24
"1409","2017-09-08",3.24
"1410","2017-09-11",3.43
"1411","2017-09-12",3.64
"1412","2017-09-13",3.65
"1413","2017-09-14",3.6
"1414","2017-09-15",3.61
"1415","2017-09-18",3.87
"1416","2017-09-19",3.758
"1417","2017-09-20",3.61
"1418","2017-09-21",3.59
"1419","2017-09-22",3.63
"1420","2017-09-25",3.64
"1421","2017-09-26",3.96
"1422","2017-09-27",3.828
"1423","2017-09-28",4.02
"1424","2017-09-29",4.12
"1425","2017-10-02",3.77
"1426","2017-10-03",3.44
"1427","2017-10-04",3.38
"1428","2017-10-05",3.35
"1429","2017-10-06",3.31
"1430","2017-10-09",3.31
"1431","2017-10-10",3.3
"1432","2017-10-11",3.45
"1433","2017-10-12",3.51
"1434","2017-10-13",3.52
"1435","2017-10-16",3.64
"1436","2017-10-17",3.4
"1437","2017-10-18",3.41
"1438","2017-10-19",3.49
"1439","2017-10-20",3.25
"1440","2017-10-23",2.97
"1441","2017-10-24",2.87
"1442","2017-10-25",2.76
"1443","2017-10-26",2.92
"1444","2017-10-27",3.02
"1445","2017-10-30",3.12
"1446","2017-10-31",3.21
"1447","2017-11-01",3.2
"1448","2017-11-02",3.3
"1449","2017-11-03",3.39
"1450","2017-11-06",3.25
"1451","2017-11-07",3.21
"1452","2017-11-08",3.28
"1453","2017-11-09",3.14
"1454","2017-11-10",3.31
"1455","2017-11-13",3.12
"1456","2017-11-14",2.86
"1457","2017-11-15",2.94
"1458","2017-11-16",2.86
"1459","2017-11-17",2.88
"1460","2017-11-20",2.77
"1461","2017-11-21",2.8
"1462","2017-11-22",2.78
"1463","2017-11-24",2.85
"1464","2017-11-27",2.875
"1465","2017-11-28",2.94
"1466","2017-11-29",2.95
"1467","2017-11-30",2.96
"1468","2017-12-01",2.94
"1469","2017-12-04",2.96
"1470","2017-12-05",2.98
"1471","2017-12-06",2.84
"1472","2017-12-07",2.9
"1473","2017-12-08",2.91
"1474","2017-12-11",2.66
"1475","2017-12-12",2.65
"1476","2017-12-13",2.5
"1477","2017-12-14",2.44
"1478","2017-12-15",2.43
"1479","2017-12-18",2.73
"1480","2017-12-19",2.68
"1481","2017-12-20",2.7
"1482","2017-12-21",2.78
"1483","2017-12-22",2.66
"1484","2017-12-26",2.58
"1485","2017-12-27",2.59
"1486","2017-12-28",2.57
"1487","2017-12-29",2.72
"1488","2018-01-02",2.76
"1489","2018-01-03",2.85
"1490","2018-01-04",2.614
"1491","2018-01-05",2.816
"1492","2018-01-08",2.84
"1493","2018-01-09",2.94
"1494","2018-01-10",3
"1495","2018-01-11",3.05
"1496","2018-01-12",2.96
"1497","2018-01-16",3.01
"1498","2018-01-17",2.98
"1499","2018-01-18",2.89
"1500","2018-01-19",3
"1501","2018-01-22",2.95
"1502","2018-01-23",3.08
"1503","2018-01-24",3.02
"1504","2018-01-25",3.01
"1505","2018-01-26",2.99
"1506","2018-01-29",2.91
"1507","2018-01-30",2.79
"1508","2018-01-31",2.71
"1509","2018-02-01",2.76
"1510","2018-02-02",2.71
"1511","2018-02-05",2.44
"1512","2018-02-06",2.63
"1513","2018-02-07",2.45
"1514","2018-02-08",2.5
"1515","2018-02-09",2.47
"1516","2018-02-12",2.5
"1517","2018-02-13",2.62
"1518","2018-02-14",2.46
"1519","2018-02-15",2.52
"1520","2018-02-16",2.4
"1521","2018-02-20",2.58
"1522","2018-02-21",2.59
"1523","2018-02-22",2.58
"1524","2018-02-23",2.53
"1525","2018-02-26",2.59
"1526","2018-02-27",2.49
"1527","2018-02-28",2.48
"1528","2018-03-01",2.43
"1529","2018-03-02",2.47
"1530","2018-03-05",2.53
"1531","2018-03-06",2.47
"1532","2018-03-07",2.32
"1533","2018-03-08",2.45
"1534","2018-03-09",2.43
"1535","2018-03-12",2.49
"1536","2018-03-13",2.61
"1537","2018-03-14",2.87
"1538","2018-03-15",2.8
"1539","2018-03-16",2.85
"1540","2018-03-19",2.73
"1541","2018-03-20",2.8
"1542","2018-03-21",2.81
"1543","2018-03-22",2.75
"1544","2018-03-23",2.72
"1545","2018-03-26",2.771
"1546","2018-03-27",2.75
"1547","2018-03-28",2.598
"1548","2018-03-29",2.8
"1549","2018-04-02",2.82
"1550","2018-04-03",2.8
"1551","2018-04-04",2.83
"1552","2018-04-05",2.9
"1553","2018-04-06",2.87
"1554","2018-04-09",2.97
"1555","2018-04-10",2.985
"1556","2018-04-11",2.86
"1557","2018-04-12",2.89
"1558","2018-04-13",2.87
"1559","2018-04-16",2.82
"1560","2018-04-17",3.03
"1561","2018-04-18",3.17
"1562","2018-04-19",3.1
"1563","2018-04-20",3.08
"1564","2018-04-23",3.02
"1565","2018-04-24",3.02
"1566","2018-04-25",3.035
"1567","2018-04-26",3.03
"1568","2018-04-27",3.03
"1569","2018-04-30",3.25
"1570","2018-05-01",3.03
"1571","2018-05-02",3.05
"1572","2018-05-03",2.7
"1573","2018-05-04",2.74
"1574","2018-05-07",2.81
"1575","2018-05-08",2.711
"1576","2018-05-09",2.77
"1577","2018-05-10",2.79
"1578","2018-05-11",2.81
"1579","2018-05-14",2.79
"1580","2018-05-15",2.83
"1581","2018-05-16",2.67
"1582","2018-05-17",2.68
"1583","2018-05-18",2.68
"1584","2018-05-21",2.73
"1585","2018-05-22",2.74
"1586","2018-05-23",2.7
"1587","2018-05-24",2.74
"1588","2018-05-25",2.76
"1589","2018-05-29",2.75
"1590","2018-05-30",2.76
"1591","2018-05-31",2.85
"1592","2018-06-01",2.79
"1593","2018-06-04",2.81
"1594","2018-06-05",2.79
"1595","2018-06-06",2.72
"1596","2018-06-07",2.94
"1597","2018-06-08",2.88
"1598","2018-06-11",3.175
"1599","2018-06-12",2.98
"1600","2018-06-13",2.95
"1601","2018-06-14",3.01
"1602","2018-06-15",3.1
"1603","2018-06-18",3.13
"1604","2018-06-19",2.75
"1605","2018-06-20",2.76
"1606","2018-06-21",2.79
"1607","2018-06-22",2.65
"1608","2018-06-25",2.65
"1609","2018-06-26",2.613
"1610","2018-06-27",2.58
"1611","2018-06-28",2.438
"1612","2018-06-29",2.38
"1613","2018-07-02",2.19
"1614","2018-07-03",2.54
"1615","2018-07-05",2.38
"1616","2018-07-06",2.431
"1617","2018-07-09",2.4
"1618","2018-07-10",2.38
"1619","2018-07-11",2.39
"1620","2018-07-12",2.36
"1621","2018-07-13",2.39
"1622","2018-07-16",2.43
"1623","2018-07-17",2.43
"1624","2018-07-18",2.51
"1625","2018-07-19",2.56
"1626","2018-07-20",2.61
"1627","2018-07-23",2.6
"1628","2018-07-24",2.565
"1629","2018-07-25",2.65
"1630","2018-07-26",2.55
"1631","2018-07-27",2.546
"1632","2018-07-30",2.514
"1633","2018-07-31",2.55
"1634","2018-08-01",2.577
"1635","2018-08-02",2.501
"1636","2018-08-03",2.71
"1637","2018-08-06",2.6
"1638","2018-08-07",2.61
"1639","2018-08-08",2.581
"1640","2018-08-09",2.59
"1641","2018-08-10",2.636
"1642","2018-08-13",2.62
"1643","2018-08-14",2.76
"1644","2018-08-15",2.6
"1645","2018-08-16",2.54
"1646","2018-08-17",2.55
"1647","2018-08-20",2.41
"1648","2018-08-21",2.32
"1649","2018-08-22",2.32
"1650","2018-08-23",2.22
"1651","2018-08-24",2.212
"1652","2018-08-27",2.3
"1653","2018-08-28",2.38
"1654","2018-08-29",2.31
"1655","2018-08-30",2.31
"1656","2018-08-31",2.23
"1657","2018-09-04",2.25
"1658","2018-09-05",2.2
"1659","2018-09-06",2.14
"1660","2018-09-07",2.17
"1661","2018-09-10",2.15
"1662","2018-09-11",2.14
"1663","2018-09-12",2.41
"1664","2018-09-13",2.23
"1665","2018-09-14",2.22
"1666","2018-09-17",2.13
"1667","2018-09-18",2.17
"1668","2018-09-19",2.11
"1669","2018-09-20",2.19
"1670","2018-09-21",2.1
"1671","2018-09-24",2.12
"1672","2018-09-25",2.09
"1673","2018-09-26",2.089
"1674","2018-09-27",2.05
"1675","2018-09-28",2.05
"1676","2018-10-01",2.21
"1677","2018-10-02",2.348
"1678","2018-10-03",2.32
"1679","2018-10-04",2.32
"1680","2018-10-05",2.32
"1681","2018-10-08",2.392
"1682","2018-10-09",2.4
"1683","2018-10-10",2.28
"1684","2018-10-11",2.37
"1685","2018-10-12",2.33
"1686","2018-10-15",2.42
"1687","2018-10-16",2.47
"1688","2018-10-17",2.45
"1689","2018-10-18",2.46
"1690","2018-10-19",2.5
"1691","2018-10-22",2.49
"1692","2018-10-23",2.33
"1693","2018-10-24",2.23
"1694","2018-10-25",2.16
"1695","2018-10-26",2.08
"1696","2018-10-29",2.12
"1697","2018-10-30",2.115
"1698","2018-10-31",2.07
"1699","2018-11-01",2.272
"1700","2018-11-02",2.32
"1701","2018-11-05",2.46
"1702","2018-11-06",2.21
"1703","2018-11-07",2.29
"1704","2018-11-08",2.31
"1705","2018-11-09",2.11
"1706","2018-11-12",2.11
"1707","2018-11-13",2.08
"1708","2018-11-14",2.118
"1709","2018-11-15",2.16
"1710","2018-11-16",2.26
"1711","2018-11-19",2.38
"1712","2018-11-20",2.36
"1713","2018-11-21",2.37
"1714","2018-11-23",2.237
"1715","2018-11-26",2.25
"1716","2018-11-27",2.29
"1717","2018-11-28",2.29
"1718","2018-11-29",2.29
"1719","2018-11-30",2.31
"1720","2018-12-03",2.38
"1721","2018-12-04",2.36
"1722","2018-12-06",2.32
"1723","2018-12-07",2.5
"1724","2018-12-10",2.55
"1725","2018-12-11",2.45
"1726","2018-12-12",2.39
"1727","2018-12-13",2.31
"1728","2018-12-14",2.4
"1729","2018-12-17",2.28
"1730","2018-12-18",2.149
"1731","2018-12-19",2.08
"1732","2018-12-20",2.13
"1733","2018-12-21",2.09
"1734","2018-12-24",2.1
"1735","2018-12-26",2.15
"1736","2018-12-27",2.1
"1737","2018-12-28",2.05
"1738","2018-12-31",2.15
"1739","2019-01-02",2.29
"1740","2019-01-03",2.416
"1741","2019-01-04",2.44
"1742","2019-01-07",2.43
"1743","2019-01-08",2.46
"1744","2019-01-09",2.41
"1745","2019-01-10",2.22
"1746","2019-01-11",2.4
"1747","2019-01-14",2.39
"1748","2019-01-15",2.48
"1749","2019-01-16",2.6
"1750","2019-01-17",2.55
"1751","2019-01-18",2.63
"1752","2019-01-22",2.47
"1753","2019-01-23",2.6
"1754","2019-01-24",2.57
"1755","2019-01-25",2.43
"1756","2019-01-28",2.47
"1757","2019-01-29",2.46
"1758","2019-01-30",2.49
"1759","2019-01-31",2.5
"1760","2019-02-01",2.41
"1761","2019-02-04",2.43
"1762","2019-02-05",2.4
"1763","2019-02-06",2.43
"1764","2019-02-07",2.42
"1765","2019-02-08",2.28
"1766","2019-02-11",2.22
"1767","2019-02-12",2.23
"1768","2019-02-13",2.32
"1769","2019-02-14",2.2
"1770","2019-02-15",2.03
"1771","2019-02-19",2.08
"1772","2019-02-20",2.06
"1773","2019-02-21",2.05
"1774","2019-02-22",2.1
"1775","2019-02-25",2.09
"1776","2019-02-26",2.04
"1777","2019-02-27",2.04
"1778","2019-02-28",2.09
"1779","2019-03-01",2.05
"1780","2019-03-04",2.1
"1781","2019-03-05",2.06
"1782","2019-03-06",2.06
"1783","2019-03-07",1.99
"1784","2019-03-08",2
"1785","2019-03-11",2
"1786","2019-03-12",1.96
"1787","2019-03-13",2
"1788","2019-03-14",1.96
"1789","2019-03-15",1.9
"1790","2019-03-18",1.97
"1791","2019-03-19",1.93
"1792","2019-03-20",1.98
"1793","2019-03-21",1.98
"1794","2019-03-22",1.98
"1795","2019-03-25",2
"1796","2019-03-26",1.98
"1797","2019-03-27",2
"1798","2019-03-28",1.99
"1799","2019-03-29",1.97
"1800","2019-04-01",2
"1801","2019-04-02",1.99
"1802","2019-04-03",1.98
"1803","2019-04-04",2
"1804","2019-04-05",1.93
"1805","2019-04-08",1.97
"1806","2019-04-09",1.94
"1807","2019-04-10",1.92
"1808","2019-04-11",1.9
"1809","2019-04-12",1.98
"1810","2019-04-15",1.99
"1811","2019-04-16",1.99
"1812","2019-04-17",1.98
"1813","2019-04-18",1.99
"1814","2019-04-22",1.98
"1815","2019-04-23",1.985
"1816","2019-04-24",1.99
"1817","2019-04-25",1.99
"1818","2019-04-26",1.94
"1819","2019-04-29",1.97
"1820","2019-04-30",1.98
"1821","2019-05-01",1.95
"1822","2019-05-02",1.95
"1823","2019-05-03",1.92
"1824","2019-05-06",1.87
"1825","2019-05-07",1.93
"1826","2019-05-08",2.05
"1827","2019-05-09",1.95
"1828","2019-05-10",1.91
"1829","2019-05-13",1.83
"1830","2019-05-14",1.78
"1831","2019-05-15",1.76
"1832","2019-05-16",1.679
"1833","2019-05-17",1.79
"1834","2019-05-20",1.64
"1835","2019-05-21",1.74
"1836","2019-05-22",1.69
"1837","2019-05-23",1.9
"1838","2019-05-24",1.84
"1839","2019-05-28",1.84
"1840","2019-05-29",1.89
"1841","2019-05-30",1.84
"1842","2019-05-31",1.8
"1843","2019-06-03",1.73
"1844","2019-06-04",1.77
"1845","2019-06-05",1.79
"1846","2019-06-06",1.78
"1847","2019-06-07",1.7
"1848","2019-06-10",1.75
"1849","2019-06-11",1.73
"1850","2019-06-12",1.7
"1851","2019-06-13",1.64
"1852","2019-06-14",1.7
"1853","2019-06-17",1.65
"1854","2019-06-18",1.643
"1855","2019-06-19",1.57
"1856","2019-06-20",1.53
"1857","2019-06-21",1.52
"1858","2019-06-24",1.59
"1859","2019-06-25",1.55
"1860","2019-06-26",1.48
"1861","2019-06-27",1.33
"1862","2019-06-28",1.39
"1863","2019-07-01",1.5
"1864","2019-07-02",1.45
"1865","2019-07-03",1.47
"1866","2019-07-05",1.44
"1867","2019-07-08",1.32
"1868","2019-07-09",1.36
"1869","2019-07-10",1.32
"1870","2019-07-11",1.355
"1871","2019-07-12",1.22
"1872","2019-07-15",1.15
"1873","2019-07-16",1.17
"1874","2019-07-17",1.18
"1875","2019-07-18",1.14
"1876","2019-07-19",1.11
"1877","2019-07-22",1.04
"1878","2019-07-23",0.912
"1879","2019-07-24",0.795
"1880","2019-07-25",0.85
"1881","2019-07-26",0.83
"1882","2019-07-29",0.84
"1883","2019-07-30",0.812
"1884","2019-07-31",0.792
"1885","2019-08-01",0.83
"1886","2019-08-02",0.81
"1887","2019-08-05",0.781
"1888","2019-08-06",0.68
"1889","2019-08-07",0.633
"1890","2019-08-08",0.526
"1891","2019-08-09",0.63
"1892","2019-08-12",0.719
"1893","2019-08-13",0.738
"1894","2019-08-14",0.78
"1895","2019-08-15",0.8
"1896","2019-08-16",0.7
"1897","2019-08-19",0.811
"1898","2019-08-20",0.815
"1899","2019-08-21",0.815
"1900","2019-08-22",0.741
"1901","2019-08-23",0.63
"1902","2019-08-26",0.67
"1903","2019-08-27",0.656
"1904","2019-08-28",0.652
"1905","2019-08-29",0.656
"1906","2019-08-30",0.658
"1907","2019-09-03",0.67
"1908","2019-09-04",0.699
"1909","2019-09-05",0.7
"1910","2019-09-06",0.663
"1911","2019-09-09",0.7
"1912","2019-09-10",0.685
"1913","2019-09-11",0.74
"1914","2019-09-12",0.75
"1915","2019-09-13",0.782
"1916","2019-09-16",0.846
"1917","2019-09-17",0.751
"1918","2019-09-18",0.8
"1919","2019-09-19",0.82
"1920","2019-09-20",0.781
"1921","2019-09-23",0.78
"1922","2019-09-24",0.728
"1923","2019-09-25",0.72
"1924","2019-09-26",0.719
"1925","2019-09-27",0.668
"1926","2019-09-30",0.642
"1927","2019-10-01",0.644
"1928","2019-10-02",0.69
"1929","2019-10-03",0.868
"1930","2019-10-04",0.82
"1931","2019-10-07",0.81
"1932","2019-10-08",0.79
"1933","2019-10-09",0.797
"1934","2019-10-10",0.744
"1935","2019-10-11",0.786
"1936","2019-10-14",0.83
"1937","2019-10-15",0.85
"1938","2019-10-16",0.83
"1939","2019-10-17",0.76
"1940","2019-10-18",0.73
"1941","2019-10-21",0.749
"1942","2019-10-22",0.77
"1943","2019-10-23",0.705
"1944","2019-10-24",0.678
"1945","2019-10-25",0.67
"1946","2019-10-28",0.707
"1947","2019-10-29",0.686
"1948","2019-10-30",0.659
"1949","2019-10-31",0.65
"1950","2019-11-01",0.653
"1951","2019-11-04",0.653
"1952","2019-11-05",0.651
"1953","2019-11-06",0.65
"1954","2019-11-07",0.631
"1955","2019-11-08",0.641
"1956","2019-11-11",0.6
"1957","2019-11-12",0.562
"1958","2019-11-13",0.65
"1959","2019-11-14",0.655
"1960","2019-11-15",0.678
"1961","2019-11-18",0.625
"1962","2019-11-19",0.56
"1963","2019-11-20",0.56
"1964","2019-11-21",0.343
"1965","2019-11-22",0.264
"1966","2019-11-25",0.259
"1967","2019-11-26",0.26
"1968","2019-11-27",0.295
"1969","2019-11-29",0.273
"1970","2019-12-02",0.283
"1971","2019-12-03",0.315
