"","date","NAOV"
"868","2018-11-02",4
"869","2018-11-05",4
"870","2018-11-06",4.01
"871","2018-11-07",3.95
"872","2018-11-08",3.95
"873","2018-11-09",4.15
"874","2018-11-12",4
"875","2018-11-13",4
"876","2018-11-14",4
"877","2018-11-15",3.8
"878","2018-11-16",3.8
"879","2018-11-19",3.26
"880","2018-11-20",3.49
"881","2018-11-21",3.33
"882","2018-11-23",3.25
"883","2018-11-26",3.47
"884","2018-11-27",3.2
"885","2018-11-28",3.08
"886","2018-11-29",3.2
"887","2018-11-30",3.56
"888","2018-12-03",3.56
"889","2018-12-04",3.75
"890","2018-12-06",3.75
"891","2018-12-07",3.78
"892","2018-12-10",3.75
"893","2018-12-11",3.05
"894","2018-12-12",3.3
"895","2018-12-13",3.21
"896","2018-12-14",3.4
"897","2018-12-17",3.36
"898","2018-12-18",3.4
"899","2018-12-19",3.57
"900","2018-12-20",3.3
"901","2018-12-21",3.17
"902","2018-12-24",3.1
"903","2018-12-26",3.15
"904","2018-12-27",3.1
"905","2018-12-28",3.19
"906","2018-12-31",3.621
"907","2019-01-02",3.621
"908","2019-01-03",3.3
"909","2019-01-04",3.35
"910","2019-01-07",3.35
"911","2019-01-08",3.35
"912","2019-01-09",3.35
"913","2019-01-10",3.35
"914","2019-01-11",3.4
"915","2019-01-14",3.4
"916","2019-01-15",3.4
"917","2019-01-16",3.4
"918","2019-01-17",3.4
"919","2019-01-18",3.4
"920","2019-01-22",3.417
"921","2019-01-23",3.35
"922","2019-01-24",3.35
"923","2019-01-25",3.434
"924","2019-01-28",3.4
"925","2019-01-29",3.35
"926","2019-01-30",3.35
"927","2019-01-31",3.4
"928","2019-02-01",3.35
"929","2019-02-04",3.35
"930","2019-02-05",3.3
"931","2019-02-06",3.301
"932","2019-02-07",3.45
"933","2019-02-08",3.45
"934","2019-02-11",3.35
"935","2019-02-12",3.367
"936","2019-02-13",3.5
"937","2019-02-14",3.4
"938","2019-02-15",3.4
"939","2019-02-19",3.35
"940","2019-02-20",3.21
"941","2019-02-21",3.79
"942","2019-02-22",3.97
"943","2019-02-25",4.135
"944","2019-02-26",4
"945","2019-02-27",3.95
"946","2019-02-28",3.97
"947","2019-03-01",4.03
"948","2019-03-04",3.88
"949","2019-03-05",4.24
"950","2019-03-06",4.05
"951","2019-03-07",4.15
"952","2019-03-08",4.1
"953","2019-03-11",4.033
"954","2019-03-12",3.95
"955","2019-03-13",4.34
"956","2019-03-14",4
"957","2019-03-15",4.05
"958","2019-03-18",4.09
"959","2019-03-19",4.05
"960","2019-03-20",4.05
"961","2019-03-21",3.95
"962","2019-03-22",4
"963","2019-03-25",3.95
"964","2019-03-26",3.92
"965","2019-03-27",4.12
"966","2019-03-28",3.99
"967","2019-03-29",4.05
"968","2019-04-01",3.959
"969","2019-04-02",4.04
"970","2019-04-03",3.98
"971","2019-04-04",3.945
"972","2019-04-05",3.945
"973","2019-04-08",3.95
"974","2019-04-09",4.068
"975","2019-04-10",3.9
"976","2019-04-11",3.779
"977","2019-04-12",3.9
"978","2019-04-15",3.85
"979","2019-04-16",3.88
"980","2019-04-17",3.83
"981","2019-04-18",3.83
"982","2019-04-22",3.85
"983","2019-04-23",3.65
"984","2019-04-24",3.52
"985","2019-04-25",3.33
"986","2019-04-26",3.35
"987","2019-04-29",3.45
"988","2019-04-30",3.434
"989","2019-05-01",3.434
"990","2019-05-02",3.059
"991","2019-05-03",3.23
"992","2019-05-06",3.2
"993","2019-05-07",3.084
"994","2019-05-08",2.82
"995","2019-05-09",3.12
"996","2019-05-10",3.2
"997","2019-05-13",3.2
"998","2019-05-14",2.97
"999","2019-05-15",2.77
"1000","2019-05-16",3.22
"1001","2019-05-17",3.22
"1002","2019-05-20",3.02
"1003","2019-05-21",4.5
"1004","2019-05-22",3.75
"1005","2019-05-23",3.75
"1006","2019-05-24",3.8
"1007","2019-05-28",3.929
"1008","2019-05-29",3.752
"1009","2019-05-30",3.8
"1010","2019-05-31",3.91
"1011","2019-06-03",3.7
"1012","2019-06-04",3.33
"1013","2019-06-05",3.13
"1014","2019-06-06",3.5
