"","date","TRUE"
"993","2018-04-25",9.64
"994","2018-04-26",9.85
"995","2018-04-27",9.87
"996","2018-04-30",9.9
"997","2018-05-01",9.95
"998","2018-05-02",9.88
"999","2018-05-03",9.99
"1000","2018-05-04",10.15
"1001","2018-05-07",10.35
"1002","2018-05-08",10.4
"1003","2018-05-09",9.42
"1004","2018-05-10",9.6
"1005","2018-05-11",9.59
"1006","2018-05-14",9.49
"1007","2018-05-15",9.43
"1008","2018-05-16",9.01
"1009","2018-05-17",9.04
"1010","2018-05-18",9.45
"1011","2018-05-21",9.33
"1012","2018-05-22",9.11
"1013","2018-05-23",9.59
"1014","2018-05-24",9.74
"1015","2018-05-25",9.62
"1016","2018-05-29",9.53
"1017","2018-05-30",9.89
"1018","2018-05-31",9.81
"1019","2018-06-01",9.85
"1020","2018-06-04",9.87
"1021","2018-06-05",9.69
"1022","2018-06-06",9.87
"1023","2018-06-07",10.1
"1024","2018-06-08",10.27
"1025","2018-06-11",10.51
"1026","2018-06-12",10.73
"1027","2018-06-13",10.69
"1028","2018-06-14",10.64
"1029","2018-06-15",10.77
"1030","2018-06-18",10.79
"1031","2018-06-19",10.53
"1032","2018-06-20",10.7
"1033","2018-06-21",10.52
"1034","2018-06-22",10.5
"1035","2018-06-25",10.41
"1036","2018-06-26",10.34
"1037","2018-06-27",10.15
"1038","2018-06-28",10.08
"1039","2018-06-29",10.09
"1040","2018-07-02",10.42
"1041","2018-07-03",10.51
"1042","2018-07-05",11
"1043","2018-07-06",10.87
"1044","2018-07-09",10.75
"1045","2018-07-10",10.6
"1046","2018-07-11",10.9
"1047","2018-07-12",11.41
"1048","2018-07-13",11.54
"1049","2018-07-16",11.45
"1050","2018-07-17",11.48
"1051","2018-07-18",11.3
"1052","2018-07-19",11.35
"1053","2018-07-20",11.34
"1054","2018-07-23",11.36
"1055","2018-07-24",11.32
"1056","2018-07-25",11.57
"1057","2018-07-26",11.55
"1058","2018-07-27",11.07
"1059","2018-07-30",10.87
"1060","2018-07-31",11.12
"1061","2018-08-01",11.25
"1062","2018-08-02",11.49
"1063","2018-08-03",11.46
"1064","2018-08-06",11.54
"1065","2018-08-07",11.63
"1066","2018-08-08",11.32
"1067","2018-08-09",11.38
"1068","2018-08-10",12.79
"1069","2018-08-13",12.49
"1070","2018-08-14",12.47
"1071","2018-08-15",12.39
"1072","2018-08-16",12.46
"1073","2018-08-17",12.65
"1074","2018-08-20",12.54
"1075","2018-08-21",12.49
"1076","2018-08-22",12.49
"1077","2018-08-23",12.38
"1078","2018-08-24",12.45
"1079","2018-08-27",12.51
"1080","2018-08-28",12.35
"1081","2018-08-29",12.73
"1082","2018-08-30",12.8
"1083","2018-08-31",12.86
"1084","2018-09-04",12.79
"1085","2018-09-05",12.82
"1086","2018-09-06",12.79
"1087","2018-09-07",12.84
"1088","2018-09-10",13.07
"1089","2018-09-11",13.14
"1090","2018-09-12",13.29
"1091","2018-09-13",13.57
"1092","2018-09-14",13.52
"1093","2018-09-17",13.38
"1094","2018-09-18",13.49
"1095","2018-09-19",13.53
"1096","2018-09-20",13.92
"1097","2018-09-21",13.98
"1098","2018-09-24",13.95
"1099","2018-09-25",14.16
"1100","2018-09-26",14.04
"1101","2018-09-27",14.14
"1102","2018-09-28",14.1
"1103","2018-10-01",13.84
"1104","2018-10-02",13.32
"1105","2018-10-03",13.56
"1106","2018-10-04",13.25
"1107","2018-10-05",13.29
"1108","2018-10-08",13.27
"1109","2018-10-09",13.33
"1110","2018-10-10",12.57
"1111","2018-10-11",11.99
"1112","2018-10-12",11.97
"1113","2018-10-15",11.94
"1114","2018-10-16",12.24
"1115","2018-10-17",12.13
"1116","2018-10-18",11.82
"1117","2018-10-19",11.49
"1118","2018-10-22",11.42
"1119","2018-10-23",11.38
"1120","2018-10-24",10.96
"1121","2018-10-25",11.2
"1122","2018-10-26",11.11
"1123","2018-10-29",11
"1124","2018-10-30",11.2
"1125","2018-10-31",11.38
"1126","2018-11-01",11.7
"1127","2018-11-02",11.58
"1128","2018-11-05",11.37
"1129","2018-11-06",11.48
"1130","2018-11-07",9.455
"1131","2018-11-08",10.03
"1132","2018-11-09",10.05
"1133","2018-11-12",10.07
"1134","2018-11-13",10.28
"1135","2018-11-14",10.4
"1136","2018-11-15",10.62
"1137","2018-11-16",10.7
"1138","2018-11-19",10.28
"1139","2018-11-20",10.2
"1140","2018-11-21",10.2
"1141","2018-11-23",10.21
"1142","2018-11-26",10.65
"1143","2018-11-27",10.57
"1144","2018-11-28",10.7
"1145","2018-11-29",10.59
"1146","2018-11-30",10.41
"1147","2018-12-03",10.13
"1148","2018-12-04",9.83
"1149","2018-12-06",10.24
"1150","2018-12-07",9.74
"1151","2018-12-10",9.76
"1152","2018-12-11",9.78
"1153","2018-12-12",10.06
"1154","2018-12-13",9.81
"1155","2018-12-14",9.8
"1156","2018-12-17",9.49
"1157","2018-12-18",9.34
"1158","2018-12-19",9.21
"1159","2018-12-20",9.05
"1160","2018-12-21",8.27
"1161","2018-12-24",8.41
"1162","2018-12-26",8.96
"1163","2018-12-27",9.08
"1164","2018-12-28",9.27
"1165","2018-12-31",9.06
"1166","2019-01-02",9.22
"1167","2019-01-03",9.02
"1168","2019-01-04",9.18
"1169","2019-01-07",9.26
"1170","2019-01-08",9.5
"1171","2019-01-09",9.58
"1172","2019-01-10",9.63
"1173","2019-01-11",9.55
"1174","2019-01-14",9.42
"1175","2019-01-15",9.53
"1176","2019-01-16",9.45
"1177","2019-01-17",9.56
"1178","2019-01-18",9.64
"1179","2019-01-22",9.4
"1180","2019-01-23",9.28
"1181","2019-01-24",9.28
"1182","2019-01-25",9.4
"1183","2019-01-28",9.35
"1184","2019-01-29",9.29
"1185","2019-01-30",9.25
"1186","2019-01-31",9.38
"1187","2019-02-01",9.54
"1188","2019-02-04",9.75
"1189","2019-02-05",9.98
"1190","2019-02-06",10.08
"1191","2019-02-07",9.86
"1192","2019-02-08",9.9
"1193","2019-02-11",9.88
"1194","2019-02-12",10.09
"1195","2019-02-13",10.06
"1196","2019-02-14",10.24
"1197","2019-02-15",7.7
"1198","2019-02-19",7.67
"1199","2019-02-20",8.1
"1200","2019-02-21",7.58
"1201","2019-02-22",7.7
"1202","2019-02-25",7.6
"1203","2019-02-26",7.51
"1204","2019-02-27",7.36
"1205","2019-02-28",7.24
"1206","2019-03-01",7.36
"1207","2019-03-04",7.35
"1208","2019-03-05",7.29
"1209","2019-03-06",7.11
"1210","2019-03-07",7
"1211","2019-03-08",6.98
"1212","2019-03-11",7.06
"1213","2019-03-12",7.08
"1214","2019-03-13",6.89
"1215","2019-03-14",6.79
"1216","2019-03-15",6.93
"1217","2019-03-18",6.84
"1218","2019-03-19",6.76
"1219","2019-03-20",6.71
"1220","2019-03-21",6.77
"1221","2019-03-22",6.52
"1222","2019-03-25",6.39
"1223","2019-03-26",6.41
"1224","2019-03-27",6.46
"1225","2019-03-28",6.47
"1226","2019-03-29",6.64
"1227","2019-04-01",6.61
"1228","2019-04-02",6.6
"1229","2019-04-03",6.58
"1230","2019-04-04",6.63
"1231","2019-04-05",6.66
"1232","2019-04-08",6.61
"1233","2019-04-09",6.5
"1234","2019-04-10",6.53
"1235","2019-04-11",6.43
"1236","2019-04-12",6.44
"1237","2019-04-15",6.33
"1238","2019-04-16",6.28
"1239","2019-04-17",6.3
"1240","2019-04-18",6.25
"1241","2019-04-22",6.2
"1242","2019-04-23",6.07
"1243","2019-04-24",6.02
"1244","2019-04-25",6.04
"1245","2019-04-26",6.14
"1246","2019-04-29",6.4
"1247","2019-04-30",6.44
"1248","2019-05-01",6.44
"1249","2019-05-02",6.65
"1250","2019-05-03",6.99
"1251","2019-05-06",7.03
"1252","2019-05-07",6.96
"1253","2019-05-08",6.96
"1254","2019-05-09",7.21
"1255","2019-05-10",6.16
"1256","2019-05-13",6.53
"1257","2019-05-14",6.62
"1258","2019-05-15",6.49
"1259","2019-05-16",6.46
"1260","2019-05-17",6.6
"1261","2019-05-20",6.4
"1262","2019-05-21",6.47
"1263","2019-05-22",6.4
"1264","2019-05-23",6.4
"1265","2019-05-24",6.45
"1266","2019-05-28",6.42
"1267","2019-05-29",6.41
"1268","2019-05-30",6.38
"1269","2019-05-31",6.52
"1270","2019-06-03",5.3
"1271","2019-06-04",5.31
"1272","2019-06-05",5.29
"1273","2019-06-06",5.26
"1274","2019-06-07",5.45
"1275","2019-06-10",5.4
"1276","2019-06-11",5.26
"1277","2019-06-12",5.5
"1278","2019-06-13",5.54
"1279","2019-06-14",5.49
"1280","2019-06-17",5.34
"1281","2019-06-18",5.42
"1282","2019-06-19",5.41
"1283","2019-06-20",5.32
"1284","2019-06-21",5.31
"1285","2019-06-24",5.36
"1286","2019-06-25",5.29
"1287","2019-06-26",5.25
"1288","2019-06-27",5.21
"1289","2019-06-28",5.46
"1290","2019-07-01",5.51
"1291","2019-07-02",5.48
"1292","2019-07-03",5.42
"1293","2019-07-05",5.49
"1294","2019-07-08",5.37
"1295","2019-07-09",5.35
"1296","2019-07-10",5.44
"1297","2019-07-11",5.34
"1298","2019-07-12",5.34
"1299","2019-07-15",5.27
"1300","2019-07-16",5.25
"1301","2019-07-17",5.19
"1302","2019-07-18",5.2
"1303","2019-07-19",5.17
"1304","2019-07-22",5.06
"1305","2019-07-23",5.16
"1306","2019-07-24",5.22
"1307","2019-07-25",5.17
"1308","2019-07-26",5.27
"1309","2019-07-29",5.13
"1310","2019-07-30",5.07
"1311","2019-07-31",5.08
"1312","2019-08-01",5.3
"1313","2019-08-02",5.33
"1314","2019-08-05",5.07
"1315","2019-08-06",4.88
"1316","2019-08-07",4.78
"1317","2019-08-08",4.82
"1318","2019-08-09",3.52
"1319","2019-08-12",3.78
"1320","2019-08-13",3.85
"1321","2019-08-14",3.79
"1322","2019-08-15",3.74
"1323","2019-08-16",3.81
"1324","2019-08-19",3.75
"1325","2019-08-20",3.72
"1326","2019-08-21",3.73
"1327","2019-08-22",3.71
"1328","2019-08-23",3.6
"1329","2019-08-26",3.66
"1330","2019-08-27",3.72
"1331","2019-08-28",3.78
"1332","2019-08-29",3.9
"1333","2019-08-30",3.96
"1334","2019-09-03",3.87
"1335","2019-09-04",3.93
"1336","2019-09-05",4.12
"1337","2019-09-06",4.1
"1338","2019-09-09",4.37
"1339","2019-09-10",4.28
"1340","2019-09-11",4.31
"1341","2019-09-12",4.26
"1342","2019-09-13",4.33
"1343","2019-09-16",4.07
"1344","2019-09-17",3.95
"1345","2019-09-18",3.77
"1346","2019-09-19",3.68
"1347","2019-09-20",3.66
"1348","2019-09-23",3.46
"1349","2019-09-24",3.39
"1350","2019-09-25",3.56
"1351","2019-09-26",3.52
"1352","2019-09-27",3.445
"1353","2019-09-30",3.4
"1354","2019-10-01",3.36
"1355","2019-10-02",3.32
"1356","2019-10-03",3.275
"1357","2019-10-04",3.22
"1358","2019-10-07",3.13
"1359","2019-10-08",3.105
"1360","2019-10-09",3.1
"1361","2019-10-10",3.085
"1362","2019-10-11",3.2
"1363","2019-10-14",3.26
"1364","2019-10-15",3.225
"1365","2019-10-16",3.25
"1366","2019-10-17",3.39
"1367","2019-10-18",3.395
"1368","2019-10-21",3.36
"1369","2019-10-22",3.34
"1370","2019-10-23",3.3
"1371","2019-10-24",3.28
"1372","2019-10-25",3.33
"1373","2019-10-28",3.37
"1374","2019-10-29",3.31
"1375","2019-10-30",3.305
"1376","2019-10-31",3.28
"1377","2019-11-01",3.45
"1378","2019-11-04",3.58
"1379","2019-11-05",3.62
"1380","2019-11-06",3.66
"1381","2019-11-07",3.65
"1382","2019-11-08",4.78
"1383","2019-11-11",4.77
"1384","2019-11-12",4.53
"1385","2019-11-13",4.49
"1386","2019-11-14",4.5
"1387","2019-11-15",4.62
"1388","2019-11-18",4.54
"1389","2019-11-19",4.49
"1390","2019-11-20",4.545
"1391","2019-11-21",4.65
"1392","2019-11-22",4.88
"1393","2019-11-25",5.155
"1394","2019-11-26",5.37
"1395","2019-11-27",5.16
"1396","2019-11-29",5.25
"1397","2019-12-02",4.96
"1398","2019-12-03",4.91
"1399","2019-12-04",4.87
"1400","2019-12-05",4.83
"1401","2019-12-06",4.83
"1402","2019-12-09",4.86
"1403","2019-12-10",4.78
"1404","2019-12-11",4.88
"1405","2019-12-12",4.95
"1406","2019-12-13",5.05
"1407","2019-12-16",5.11
"1408","2019-12-17",5.03
"1409","2019-12-18",5.18
"1410","2019-12-19",4.99
"1411","2019-12-20",4.8
"1412","2019-12-23",4.76
"1413","2019-12-24",4.73
"1414","2019-12-26",4.6
"1415","2019-12-27",4.61
"1416","2019-12-30",4.7
"1417","2019-12-31",4.75
"1418","2020-01-02",4.885
"1419","2020-01-03",4.77
"1420","2020-01-06",4.71
"1421","2020-01-07",4.64
"1422","2020-01-08",4.62
"1423","2020-01-09",4.45
"1424","2020-01-10",4.19
"1425","2020-01-13",4.01
"1426","2020-01-14",4.05
"1427","2020-01-15",4.14
"1428","2020-01-16",4.31
"1429","2020-01-17",4.36
"1430","2020-01-21",4.31
"1431","2020-01-22",4.23
"1432","2020-01-23",3.97
"1433","2020-01-24",3.93
"1434","2020-01-27",3.93
"1435","2020-01-28",3.88
"1436","2020-01-29",3.55
"1437","2020-01-30",3.64
"1438","2020-01-31",3.7
"1439","2020-02-03",3.65
"1440","2020-02-04",3.74
"1441","2020-02-05",3.85
"1442","2020-02-06",3.95
"1443","2020-02-07",3.81
"1444","2020-02-10",3.7
"1445","2020-02-11",3.66
"1446","2020-02-12",3.87
"1447","2020-02-13",3.7
"1448","2020-02-14",3.74
"1449","2020-02-18",3.71
"1450","2020-02-19",3.8
"1451","2020-02-20",3.91
"1452","2020-02-21",3.48
"1453","2020-02-24",3.24
"1454","2020-02-25",2.95
"1455","2020-02-26",2.86
"1456","2020-02-27",2.665
"1457","2020-02-28",2.63
"1458","2020-03-02",2.67
"1459","2020-03-03",2.61
"1460","2020-03-04",2.59
"1461","2020-03-05",2.56
"1462","2020-03-06",2.43
"1463","2020-03-09",2.32
"1464","2020-03-10",2.34
"1465","2020-03-11",2.42
"1466","2020-03-12",2.43
"1467","2020-03-13",2.68
"1468","2020-03-16",2.68
"1469","2020-03-17",2.59
"1470","2020-03-18",2.5
"1471","2020-03-19",2.39
"1472","2020-03-20",2.29
"1473","2020-03-23",2.36
"1474","2020-03-24",2.45
"1475","2020-03-25",2.465
"1476","2020-03-26",2.48
"1477","2020-03-27",2.41
"1478","2020-03-30",2.41
"1479","2020-03-31",2.42
"1480","2020-04-01",2.15
"1481","2020-04-02",2.16
"1482","2020-04-03",2.13
"1483","2020-04-06",2.14
"1484","2020-04-07",2.12
"1485","2020-04-08",2.16
"1486","2020-04-09",2.2
"1487","2020-04-13",2.19
"1488","2020-04-14",2.23
"1489","2020-04-15",2.16
"1490","2020-04-16",2.18
"1491","2020-04-17",2.21
"1492","2020-04-20",2.21
"1493","2020-04-21",2.24
"1494","2020-04-22",2.33
"1495","2020-04-23",2.305
"1496","2020-04-24",2.29
"1497","2020-04-27",2.28
"1498","2020-04-28",2.27
"1499","2020-04-29",2.56
"1500","2020-04-30",2.56
"1501","2020-05-01",2.47
"1502","2020-05-04",2.57
"1503","2020-05-05",2.68
"1504","2020-05-06",3
"1505","2020-05-07",3.31
"1506","2020-05-08",2.76
"1507","2020-05-11",2.8
"1508","2020-05-12",2.45
"1509","2020-05-13",2.3
"1510","2020-05-14",2.28
"1511","2020-05-15",2.37
"1512","2020-05-18",2.47
"1513","2020-05-19",2.65
"1514","2020-05-20",2.64
"1515","2020-05-21",2.58
"1516","2020-05-22",2.55
"1517","2020-05-26",2.63
"1518","2020-05-27",2.81
"1519","2020-05-28",2.66
"1520","2020-05-29",2.7
"1521","2020-06-01",2.69
"1522","2020-06-02",2.81
"1523","2020-06-03",2.89
"1524","2020-06-04",2.78
"1525","2020-06-05",2.9
"1526","2020-06-08",2.96
"1527","2020-06-09",2.88
"1528","2020-06-10",3.17
"1529","2020-06-11",2.89
"1530","2020-06-12",2.96
"1531","2020-06-15",2.87
"1532","2020-06-16",2.76
"1533","2020-06-17",2.73
"1534","2020-06-18",2.8
"1535","2020-06-19",2.9
"1536","2020-06-22",2.91
"1537","2020-06-23",2.91
"1538","2020-06-24",2.68
"1539","2020-06-25",2.7
"1540","2020-06-26",2.52
"1541","2020-06-29",2.63
"1542","2020-06-30",2.58
"1543","2020-07-01",2.57
"1544","2020-07-02",2.56
"1545","2020-07-06",2.8
"1546","2020-07-07",2.92
"1547","2020-07-08",3.07
"1548","2020-07-09",2.83
"1549","2020-07-10",2.89
"1550","2020-07-13",2.78
"1551","2020-07-14",2.78
"1552","2020-07-15",2.97
"1553","2020-07-16",3.01
"1554","2020-07-17",2.92
"1555","2020-07-20",2.985
"1556","2020-07-21",2.95
"1557","2020-07-22",2.95
"1558","2020-07-23",2.935
"1559","2020-07-24",2.87
"1560","2020-07-27",2.94
"1561","2020-07-28",3.05
"1562","2020-07-29",3.34
"1563","2020-07-30",3.88
"1564","2020-07-31",3.76
"1565","2020-08-03",4
"1566","2020-08-04",4.18
"1567","2020-08-05",4.09
"1568","2020-08-06",4.29
"1569","2020-08-07",5.48
"1570","2020-08-10",5.44
"1571","2020-08-11",5.04
"1572","2020-08-12",5.1
"1573","2020-08-13",5.15
"1574","2020-08-14",5.12
"1575","2020-08-17",5.165
"1576","2020-08-18",5.09
"1577","2020-08-19",4.84
"1578","2020-08-20",4.95
"1579","2020-08-21",4.98
"1580","2020-08-24",5.14
"1581","2020-08-25",5.16
"1582","2020-08-26",4.75
"1583","2020-08-27",4.915
"1584","2020-08-28",4.95
"1585","2020-08-31",4.73
"1586","2020-09-01",4.78
"1587","2020-09-02",4.79
"1588","2020-09-03",4.715
"1589","2020-09-04",4.58
"1590","2020-09-08",4.63
"1591","2020-09-09",4.57
"1592","2020-09-10",4.62
"1593","2020-09-11",4.54
"1594","2020-09-14",4.74
"1595","2020-09-15",4.7
"1596","2020-09-16",5.01
"1597","2020-09-17",4.82
"1598","2020-09-18",4.935
"1599","2020-09-21",5.22
"1600","2020-09-22",5.41
"1601","2020-09-23",5.02
"1602","2020-09-24",4.86
"1603","2020-09-25",4.85
"1604","2020-09-28",4.85
"1605","2020-09-29",4.98
"1606","2020-09-30",5
"1607","2020-10-01",5.14
"1608","2020-10-02",5.08
"1609","2020-10-05",5.17
"1610","2020-10-06",5
"1611","2020-10-07",5.17
"1612","2020-10-08",5.4
"1613","2020-10-09",5.23
"1614","2020-10-12",5.055
"1615","2020-10-13",4.97
"1616","2020-10-14",4.73
"1617","2020-10-15",5.13
"1618","2020-10-16",4.94
"1619","2020-10-19",4.92
"1620","2020-10-20",4.735
"1621","2020-10-21",4.71
"1622","2020-10-22",4.95
"1623","2020-10-23",4.905
"1624","2020-10-26",4.67
"1625","2020-10-27",4.52
"1626","2020-10-28",4.56
"1627","2020-10-29",4.55
"1628","2020-10-30",4.36
"1629","2020-11-02",4.53
"1630","2020-11-03",4.75
"1631","2020-11-04",4.7
"1632","2020-11-05",5.04
"1633","2020-11-06",3.71
"1634","2020-11-09",3.93
"1635","2020-11-10",3.88
"1636","2020-11-11",4
"1637","2020-11-12",3.94
"1638","2020-11-13",3.9
"1639","2020-11-16",3.95
"1640","2020-11-17",3.92
"1641","2020-11-18",3.89
"1642","2020-11-19",3.97
"1643","2020-11-20",3.98
"1644","2020-11-23",3.96
"1645","2020-11-24",4.04
"1646","2020-11-25",4.05
"1647","2020-11-27",4.14
