"","date","STRM"
"1003","2010-12-23",1.64
"1004","2010-12-27",1.58
"1005","2010-12-28",1.69
"1006","2010-12-29",1.68
"1007","2010-12-30",1.63
"1008","2010-12-31",1.64
"1009","2011-01-03",1.68
"1010","2011-01-04",1.69
"1011","2011-01-05",1.7
"1012","2011-01-06",1.68
"1013","2011-01-07",1.69
"1014","2011-01-10",1.65
"1015","2011-01-11",1.73
"1016","2011-01-12",1.75
"1017","2011-01-13",1.75
"1018","2011-01-14",1.81
"1019","2011-01-18",1.85
"1020","2011-01-19",1.86
"1021","2011-01-20",1.85
"1022","2011-01-21",1.85
"1023","2011-01-24",1.84
"1024","2011-01-25",1.78
"1025","2011-01-26",1.88
"1026","2011-01-27",1.86
"1027","2011-01-28",1.85
"1028","2011-01-31",1.86
"1029","2011-02-01",1.78
"1030","2011-02-02",1.83
"1031","2011-02-03",1.76
"1032","2011-02-04",1.8
"1033","2011-02-07",1.83
"1034","2011-02-08",1.9
"1035","2011-02-09",1.85
"1036","2011-02-10",1.86
"1037","2011-02-11",1.81
"1038","2011-02-14",1.87
"1039","2011-02-15",1.89
"1040","2011-02-16",1.93
"1041","2011-02-17",1.95
"1042","2011-02-18",1.98
"1043","2011-02-22",1.91
"1044","2011-02-23",1.8
"1045","2011-02-24",1.87
"1046","2011-02-25",1.83
"1047","2011-02-28",1.82
"1048","2011-03-01",1.83
"1049","2011-03-02",1.9
"1050","2011-03-03",1.82
"1051","2011-03-04",1.85
"1052","2011-03-07",1.88
"1053","2011-03-08",1.98
"1054","2011-03-09",1.99
"1055","2011-03-10",1.9
"1056","2011-03-11",1.87
"1057","2011-03-14",1.78
"1058","2011-03-15",1.94
"1059","2011-03-16",1.84
"1060","2011-03-17",1.86
"1061","2011-03-18",1.85
"1062","2011-03-21",1.8
"1063","2011-03-22",1.9
"1064","2011-03-23",1.89
"1065","2011-03-24",1.82
"1066","2011-03-25",1.8
"1067","2011-03-28",1.81
"1068","2011-03-29",1.82
"1069","2011-03-30",1.78
"1070","2011-03-31",1.79
"1071","2011-04-01",1.79
"1072","2011-04-04",1.83
"1073","2011-04-05",1.89
"1074","2011-04-06",1.87
"1075","2011-04-07",1.86
"1076","2011-04-08",1.74
"1077","2011-04-11",1.87
"1078","2011-04-12",1.89
"1079","2011-04-13",1.65
"1080","2011-04-14",1.46
"1081","2011-04-15",1.63
"1082","2011-04-18",1.76
"1083","2011-04-19",1.91
"1084","2011-04-20",1.84
"1085","2011-04-21",1.85
"1086","2011-04-25",1.9
"1087","2011-04-26",1.81
"1088","2011-04-27",1.83
"1089","2011-04-28",1.81
"1090","2011-04-29",1.84
"1091","2011-05-02",1.81
"1092","2011-05-03",1.75
"1093","2011-05-04",1.75
"1094","2011-05-05",1.76
"1095","2011-05-06",1.79
"1096","2011-05-09",1.7
"1097","2011-05-10",1.68
"1098","2011-05-11",1.64
"1099","2011-05-12",1.64
"1100","2011-05-13",1.67
"1101","2011-05-16",1.64
"1102","2011-05-17",1.62
"1103","2011-05-18",1.69
"1104","2011-05-19",1.65
"1105","2011-05-20",1.66
"1106","2011-05-23",1.68
"1107","2011-05-24",1.7
"1108","2011-05-25",1.68
"1109","2011-05-26",1.67
"1110","2011-05-27",1.68
"1111","2011-05-31",1.67
"1112","2011-06-01",1.66
"1113","2011-06-02",1.67
"1114","2011-06-03",1.7
"1115","2011-06-06",1.64
"1116","2011-06-07",1.65
"1117","2011-06-08",1.63
"1118","2011-06-09",1.64
"1119","2011-06-10",1.87
"1120","2011-06-13",1.85
"1121","2011-06-14",1.89
"1122","2011-06-15",1.91
"1123","2011-06-16",1.92
"1124","2011-06-17",1.99
"1125","2011-06-20",1.89
"1126","2011-06-21",1.93
"1127","2011-06-22",1.99
"1128","2011-06-23",2.02
"1129","2011-06-24",1.93
"1130","2011-06-27",1.89
"1131","2011-06-28",1.9
"1132","2011-06-29",1.86
"1133","2011-06-30",1.92
"1134","2011-07-01",2
"1135","2011-07-05",2.09
"1136","2011-07-06",2.05
"1137","2011-07-07",2.11
"1138","2011-07-08",2.14
"1139","2011-07-11",2.07
"1140","2011-07-12",2.1
"1141","2011-07-13",2.07
"1142","2011-07-14",2.05
"1143","2011-07-15",2.09
"1144","2011-07-18",2.05
"1145","2011-07-19",2.06
"1146","2011-07-20",2.04
"1147","2011-07-21",2.1
"1148","2011-07-22",2.05
"1149","2011-07-25",2.02
"1150","2011-07-26",2.05
"1151","2011-07-27",2
"1152","2011-07-28",2.04
"1153","2011-07-29",1.99
"1154","2011-08-01",1.97
"1155","2011-08-02",1.92
"1156","2011-08-03",1.99
"1157","2011-08-04",1.87
"1158","2011-08-05",1.81
"1159","2011-08-08",1.68
"1160","2011-08-09",1.72
"1161","2011-08-10",1.8
"1162","2011-08-11",1.97
"1163","2011-08-12",1.93
"1164","2011-08-15",1.91
"1165","2011-08-16",1.88
"1166","2011-08-17",1.84
"1167","2011-08-18",1.76
"1168","2011-08-19",1.73
"1169","2011-08-22",1.85
"1170","2011-08-23",1.77
"1171","2011-08-24",1.8
"1172","2011-08-25",1.87
"1173","2011-08-26",1.99
"1174","2011-08-29",1.95
"1175","2011-08-30",1.93
"1176","2011-08-31",1.89
"1177","2011-09-01",1.93
"1178","2011-09-02",1.85
"1179","2011-09-06",1.85
"1180","2011-09-07",1.84
"1181","2011-09-08",1.85
"1182","2011-09-09",1.85
"1183","2011-09-12",1.79
"1184","2011-09-13",1.71
"1185","2011-09-14",1.78
"1186","2011-09-15",1.89
"1187","2011-09-16",1.9
"1188","2011-09-19",1.76
"1189","2011-09-20",1.69
"1190","2011-09-21",1.7
"1191","2011-09-22",1.65
"1192","2011-09-23",1.8
"1193","2011-09-26",1.74
"1194","2011-09-27",1.7
"1195","2011-09-28",1.62
"1196","2011-09-29",1.72
"1197","2011-09-30",1.66
"1198","2011-10-03",1.66
"1199","2011-10-04",1.57
"1200","2011-10-05",1.63
"1201","2011-10-06",1.6
"1202","2011-10-07",1.54
"1203","2011-10-10",1.56
"1204","2011-10-11",1.6
"1205","2011-10-12",1.65
"1206","2011-10-13",1.6
"1207","2011-10-14",1.6
"1208","2011-10-17",1.57
"1209","2011-10-18",1.52
"1210","2011-10-19",1.58
"1211","2011-10-20",1.58
"1212","2011-10-21",1.59
"1213","2011-10-24",1.57
"1214","2011-10-25",1.53
"1215","2011-10-26",1.58
"1216","2011-10-27",1.6
"1217","2011-10-28",1.55
"1218","2011-10-31",1.5
"1219","2011-11-01",1.55
"1220","2011-11-02",1.57
"1221","2011-11-03",1.6
"1222","2011-11-04",1.5
"1223","2011-11-07",1.53
"1224","2011-11-08",1.53
"1225","2011-11-09",1.58
"1226","2011-11-10",1.55
"1227","2011-11-11",1.55
"1228","2011-11-14",1.54
"1229","2011-11-15",1.53
"1230","2011-11-16",1.57
"1231","2011-11-17",1.57
"1232","2011-11-18",1.5
"1233","2011-11-21",1.53
"1234","2011-11-22",1.57
"1235","2011-11-23",1.49
"1236","2011-11-25",1.45
"1237","2011-11-28",1.47
"1238","2011-11-29",1.45
"1239","2011-11-30",1.45
"1240","2011-12-01",1.64
"1241","2011-12-02",1.6
"1242","2011-12-05",1.6
"1243","2011-12-06",1.53
"1244","2011-12-07",1.65
"1245","2011-12-08",1.55
"1246","2011-12-09",1.61
"1247","2011-12-12",1.57
"1248","2011-12-13",1.55
"1249","2011-12-14",1.55
"1250","2011-12-15",1.52
"1251","2011-12-16",1.51
"1252","2011-12-19",1.43
"1253","2011-12-20",1.53
"1254","2011-12-21",1.47
"1255","2011-12-22",1.48
"1256","2011-12-23",1.45
"1257","2011-12-27",1.37
"1258","2011-12-28",1.55
"1259","2011-12-29",1.59
"1260","2011-12-30",1.72
"1261","2012-01-03",1.82
"1262","2012-01-04",1.62
"1263","2012-01-05",1.72
"1264","2012-01-06",1.78
"1265","2012-01-09",1.79
"1266","2012-01-10",1.76
"1267","2012-01-11",1.67
"1268","2012-01-12",1.65
"1269","2012-01-13",1.83
"1270","2012-01-17",1.65
"1271","2012-01-18",1.76
"1272","2012-01-19",1.81
"1273","2012-01-20",1.8
"1274","2012-01-23",1.73
"1275","2012-01-24",1.68
"1276","2012-01-25",1.71
"1277","2012-01-26",1.65
"1278","2012-01-27",1.67
"1279","2012-01-30",1.6
"1280","2012-01-31",1.65
"1281","2012-02-01",1.65
"1282","2012-02-02",1.72
"1283","2012-02-03",1.74
"1284","2012-02-06",1.79
"1285","2012-02-07",1.78
"1286","2012-02-08",1.77
"1287","2012-02-09",1.75
"1288","2012-02-10",1.76
"1289","2012-02-13",1.76
"1290","2012-02-14",1.8
"1291","2012-02-15",1.77
"1292","2012-02-16",1.8
"1293","2012-02-17",1.79
"1294","2012-02-21",1.76
"1295","2012-02-22",1.81
"1296","2012-02-23",1.84
"1297","2012-02-24",1.76
"1298","2012-02-27",1.77
"1299","2012-02-28",1.77
"1300","2012-02-29",1.77
"1301","2012-03-01",1.71
"1302","2012-03-02",1.74
"1303","2012-03-05",1.71
"1304","2012-03-06",1.66
"1305","2012-03-07",1.66
"1306","2012-03-08",1.74
"1307","2012-03-09",1.71
"1308","2012-03-12",1.76
"1309","2012-03-13",1.74
"1310","2012-03-14",1.79
"1311","2012-03-15",1.72
"1312","2012-03-16",1.72
"1313","2012-03-19",1.73
"1314","2012-03-20",1.77
"1315","2012-03-21",1.7
"1316","2012-03-22",1.7
"1317","2012-03-23",1.75
"1318","2012-03-26",1.73
"1319","2012-03-27",1.73
"1320","2012-03-28",1.79
"1321","2012-03-29",1.75
"1322","2012-03-30",1.71
"1323","2012-04-02",1.7
"1324","2012-04-03",1.73
"1325","2012-04-04",1.64
"1326","2012-04-05",1.79
"1327","2012-04-09",1.81
"1328","2012-04-10",1.76
"1329","2012-04-11",1.75
"1330","2012-04-12",1.68
"1331","2012-04-13",1.69
"1332","2012-04-16",1.72
"1333","2012-04-17",1.72
"1334","2012-04-18",1.75
"1335","2012-04-19",1.75
"1336","2012-04-20",1.78
"1337","2012-04-23",1.76
"1338","2012-04-24",1.67
"1339","2012-04-25",1.7
"1340","2012-04-26",1.69
"1341","2012-04-27",1.77
"1342","2012-04-30",1.79
"1343","2012-05-01",1.77
"1344","2012-05-02",1.75
"1345","2012-05-03",1.72
"1346","2012-05-04",1.72
"1347","2012-05-07",1.73
"1348","2012-05-08",1.78
"1349","2012-05-09",1.84
"1350","2012-05-10",1.88
"1351","2012-05-11",1.93
"1352","2012-05-14",2
"1353","2012-05-15",2.01
"1354","2012-05-16",2.07
"1355","2012-05-17",1.95
"1356","2012-05-18",2
"1357","2012-05-21",1.99
"1358","2012-05-22",2.02
"1359","2012-05-23",2.04
"1360","2012-05-24",1.94
"1361","2012-05-25",1.96
"1362","2012-05-29",1.96
"1363","2012-05-30",1.98
"1364","2012-05-31",2.19
"1365","2012-06-01",2.25
"1366","2012-06-04",2.35
"1367","2012-06-05",2.25
"1368","2012-06-06",2.82
"1369","2012-06-07",3.04
"1370","2012-06-08",2.97
"1371","2012-06-11",3.39
"1372","2012-06-12",3.49
"1373","2012-06-13",3.4
"1374","2012-06-14",3.51
"1375","2012-06-15",3.43
"1376","2012-06-18",3.31
"1377","2012-06-19",3.36
"1378","2012-06-20",3.33
"1379","2012-06-21",3.32
"1380","2012-06-22",3.49
"1381","2012-06-25",3.46
"1382","2012-06-26",3.59
"1383","2012-06-27",3.75
"1384","2012-06-28",3.62
"1385","2012-06-29",3.7
"1386","2012-07-02",3.73
"1387","2012-07-03",3.59
"1388","2012-07-05",3.74
"1389","2012-07-06",3.74
"1390","2012-07-09",3.75
"1391","2012-07-10",3.65
"1392","2012-07-11",3.53
"1393","2012-07-12",3.6
"1394","2012-07-13",3.7
"1395","2012-07-16",3.52
"1396","2012-07-17",3.55
"1397","2012-07-18",3.72
"1398","2012-07-19",3.72
"1399","2012-07-20",3.55
"1400","2012-07-23",3.72
"1401","2012-07-24",3.43
"1402","2012-07-25",3.8
"1403","2012-07-26",3.79
"1404","2012-07-27",3.74
"1405","2012-07-30",4.19
"1406","2012-07-31",4.34
"1407","2012-08-01",4.08
"1408","2012-08-02",4.28
"1409","2012-08-03",4.33
"1410","2012-08-06",4.15
"1411","2012-08-07",4.1
"1412","2012-08-08",3.95
"1413","2012-08-09",3.8
"1414","2012-08-10",4.01
"1415","2012-08-13",3.99
"1416","2012-08-14",4.06
"1417","2012-08-15",4
"1418","2012-08-16",3.82
"1419","2012-08-17",4.32
"1420","2012-08-20",4.8
"1421","2012-08-21",4.84
"1422","2012-08-22",4.88
"1423","2012-08-23",4.92
"1424","2012-08-24",4.89
"1425","2012-08-27",4.85
"1426","2012-08-28",4.73
"1427","2012-08-29",4.69
"1428","2012-08-30",4.59
"1429","2012-08-31",4.32
"1430","2012-09-04",4.4
"1431","2012-09-05",4.31
"1432","2012-09-06",4.16
"1433","2012-09-07",4.05
"1434","2012-09-10",4.21
"1435","2012-09-11",4.4
"1436","2012-09-12",4.2
"1437","2012-09-13",4.41
"1438","2012-09-14",4.65
"1439","2012-09-17",4.47
"1440","2012-09-18",4.63
"1441","2012-09-19",4.6
"1442","2012-09-20",4.64
"1443","2012-09-21",4.77
"1444","2012-09-24",4.75
"1445","2012-09-25",4.68
"1446","2012-09-26",4.88
"1447","2012-09-27",5.5
"1448","2012-09-28",5.57
"1449","2012-10-01",5.62
"1450","2012-10-02",5.61
"1451","2012-10-03",5.63
"1452","2012-10-04",5.75
"1453","2012-10-05",5.86
"1454","2012-10-08",5.8
"1455","2012-10-09",5.77
"1456","2012-10-10",5.71
"1457","2012-10-11",5.75
"1458","2012-10-12",5.77
"1459","2012-10-15",5.89
"1460","2012-10-16",6.25
"1461","2012-10-17",6.46
"1462","2012-10-18",6.35
"1463","2012-10-19",6.15
"1464","2012-10-22",5.82
"1465","2012-10-23",5.65
"1466","2012-10-24",5.84
"1467","2012-10-25",5.6
"1468","2012-10-26",5.87
"1469","2012-10-31",5.72
"1470","2012-11-01",5.8
"1471","2012-11-02",5.65
"1472","2012-11-05",5.79
"1473","2012-11-06",5.73
"1474","2012-11-07",5.67
"1475","2012-11-08",5.42
"1476","2012-11-09",5.27
"1477","2012-11-12",4.96
"1478","2012-11-13",5.02
"1479","2012-11-14",4.88
"1480","2012-11-15",4.95
"1481","2012-11-16",5.01
"1482","2012-11-19",5
"1483","2012-11-20",5.04
"1484","2012-11-21",5.02
"1485","2012-11-23",5.04
"1486","2012-11-26",5.05
"1487","2012-11-27",5.08
"1488","2012-11-28",5.32
"1489","2012-11-29",5.25
"1490","2012-11-30",5.29
"1491","2012-12-03",5.27
"1492","2012-12-04",5.26
"1493","2012-12-05",5.41
"1494","2012-12-06",5.45
"1495","2012-12-07",5.56
"1496","2012-12-10",5.47
"1497","2012-12-11",5.34
"1498","2012-12-12",5.27
"1499","2012-12-13",5.22
"1500","2012-12-14",5.22
"1501","2012-12-17",5.36
"1502","2012-12-18",5.55
"1503","2012-12-19",5.5
"1504","2012-12-20",5.4
"1505","2012-12-21",5.4
"1506","2012-12-24",5.41
"1507","2012-12-26",5.36
"1508","2012-12-27",5.37
"1509","2012-12-28",5.9
"1510","2012-12-31",5.69
"1511","2013-01-02",5.69
"1512","2013-01-03",5.99
"1513","2013-01-04",5.87
"1514","2013-01-07",5.89
"1515","2013-01-08",5.88
"1516","2013-01-09",5.56
"1517","2013-01-10",5.49
"1518","2013-01-11",5.5
"1519","2013-01-14",5.35
"1520","2013-01-15",5.29
"1521","2013-01-16",5.81
"1522","2013-01-17",5.85
"1523","2013-01-18",5.89
"1524","2013-01-22",5.72
"1525","2013-01-23",5.67
"1526","2013-01-24",5.6
"1527","2013-01-25",5.48
"1528","2013-01-28",5.1
"1529","2013-01-29",5.37
"1530","2013-01-30",5.57
"1531","2013-01-31",5.43
"1532","2013-02-01",5.68
"1533","2013-02-04",5.75
"1534","2013-02-05",5.98
"1535","2013-02-06",5.94
"1536","2013-02-07",5.95
"1537","2013-02-08",5.8
"1538","2013-02-11",5.99
"1539","2013-02-12",5.9
"1540","2013-02-13",5.72
"1541","2013-02-14",5.7
"1542","2013-02-15",5.68
"1543","2013-02-19",5.74
"1544","2013-02-20",5.43
"1545","2013-02-21",5.29
"1546","2013-02-22",5.42
"1547","2013-02-25",5.32
"1548","2013-02-26",5.35
"1549","2013-02-27",5.34
"1550","2013-02-28",5.57
"1551","2013-03-01",5.5
"1552","2013-03-04",5.8
"1553","2013-03-05",5.9
"1554","2013-03-06",5.95
"1555","2013-03-07",6.05
"1556","2013-03-08",6.07
"1557","2013-03-11",6.19
"1558","2013-03-12",6.1
"1559","2013-03-13",6.18
"1560","2013-03-14",6.17
"1561","2013-03-15",6.22
"1562","2013-03-18",6.23
"1563","2013-03-19",6.25
"1564","2013-03-20",6.34
"1565","2013-03-21",6.3
"1566","2013-03-22",6.46
"1567","2013-03-25",6.63
"1568","2013-03-26",6.5
"1569","2013-03-27",6.67
"1570","2013-03-28",6.45
"1571","2013-04-01",6.65
"1572","2013-04-02",7.15
"1573","2013-04-03",7.03
"1574","2013-04-04",7.15
"1575","2013-04-05",7.12
"1576","2013-04-08",7.14
"1577","2013-04-09",7.04
"1578","2013-04-10",7.12
"1579","2013-04-11",7.14
"1580","2013-04-12",6.9
"1581","2013-04-15",6.88
"1582","2013-04-16",6.73
"1583","2013-04-17",6.74
"1584","2013-04-18",6.62
"1585","2013-04-19",6.92
"1586","2013-04-22",6.9
"1587","2013-04-23",6.94
"1588","2013-04-24",6.7
"1589","2013-04-25",6.49
"1590","2013-04-26",6.12
"1591","2013-04-29",6.3
"1592","2013-04-30",6.26
"1593","2013-05-01",6.29
"1594","2013-05-02",6.4
"1595","2013-05-03",6.34
"1596","2013-05-06",6.32
"1597","2013-05-07",6.27
"1598","2013-05-08",6.28
"1599","2013-05-09",6.26
"1600","2013-05-10",6.15
"1601","2013-05-13",6.3
"1602","2013-05-14",6.29
"1603","2013-05-15",6.28
"1604","2013-05-16",6.29
"1605","2013-05-17",6.23
"1606","2013-05-20",6.28
"1607","2013-05-21",6.68
"1608","2013-05-22",6.65
"1609","2013-05-23",6.75
"1610","2013-05-24",6.5
"1611","2013-05-28",6.62
"1612","2013-05-29",6.29
"1613","2013-05-30",6.49
"1614","2013-05-31",6.75
"1615","2013-06-03",6.86
"1616","2013-06-04",7.03
"1617","2013-06-05",6.94
"1618","2013-06-06",6.94
"1619","2013-06-07",6.65
"1620","2013-06-10",6.58
"1621","2013-06-11",6.36
"1622","2013-06-12",6.23
"1623","2013-06-13",6.2
"1624","2013-06-14",6.08
"1625","2013-06-17",6.15
"1626","2013-06-18",6.05
"1627","2013-06-19",6.03
"1628","2013-06-20",6.02
"1629","2013-06-21",6.05
"1630","2013-06-24",6
"1631","2013-06-25",6
"1632","2013-06-26",6.05
"1633","2013-06-27",6.3
"1634","2013-06-28",6.57
"1635","2013-07-01",6.67
"1636","2013-07-02",6.82
"1637","2013-07-03",6.85
"1638","2013-07-05",7.04
"1639","2013-07-08",7.41
"1640","2013-07-09",7.05
"1641","2013-07-10",7.07
"1642","2013-07-11",7.08
"1643","2013-07-12",7.07
"1644","2013-07-15",7.14
"1645","2013-07-16",7.19
"1646","2013-07-17",7.14
"1647","2013-07-18",7.04
"1648","2013-07-19",7.05
"1649","2013-07-22",7.31
"1650","2013-07-23",7.27
"1651","2013-07-24",7.31
"1652","2013-07-25",7.6
"1653","2013-07-26",7.44
"1654","2013-07-29",7.49
"1655","2013-07-30",7.32
"1656","2013-07-31",7.45
"1657","2013-08-01",7.55
"1658","2013-08-02",7.35
"1659","2013-08-05",7.51
"1660","2013-08-06",7.56
"1661","2013-08-07",7.53
"1662","2013-08-08",7.54
"1663","2013-08-09",7.57
"1664","2013-08-12",7.46
"1665","2013-08-13",7.48
"1666","2013-08-14",7.57
"1667","2013-08-15",7.41
"1668","2013-08-16",7.46
"1669","2013-08-19",7.34
"1670","2013-08-20",7.45
"1671","2013-08-21",7.45
"1672","2013-08-22",7.21
"1673","2013-08-23",7.08
"1674","2013-08-26",6.99
"1675","2013-08-27",6.88
"1676","2013-08-28",6.63
"1677","2013-08-29",6.77
"1678","2013-08-30",6.92
"1679","2013-09-03",6.71
"1680","2013-09-04",7
"1681","2013-09-05",6.89
"1682","2013-09-06",7.1
"1683","2013-09-09",7.07
"1684","2013-09-10",7.15
"1685","2013-09-11",7.13
"1686","2013-09-12",7.4
"1687","2013-09-13",7.5
"1688","2013-09-16",7.26
"1689","2013-09-17",7.54
"1690","2013-09-18",7.56
"1691","2013-09-19",7.64
"1692","2013-09-20",7.24
"1693","2013-09-23",7.65
"1694","2013-09-24",7.9
"1695","2013-09-25",7.96
"1696","2013-09-26",7.89
"1697","2013-09-27",7.84
"1698","2013-09-30",7.6
"1699","2013-10-01",7.85
"1700","2013-10-02",7.85
"1701","2013-10-03",8.1
"1702","2013-10-04",8.06
"1703","2013-10-07",7.98
"1704","2013-10-08",8.12
"1705","2013-10-09",8.09
"1706","2013-10-10",7.98
"1707","2013-10-11",7.94
"1708","2013-10-14",7.79
"1709","2013-10-15",7.85
"1710","2013-10-16",7.83
"1711","2013-10-17",8
"1712","2013-10-18",8.35
"1713","2013-10-21",8.17
"1714","2013-10-22",7.98
"1715","2013-10-23",7.97
"1716","2013-10-24",8
"1717","2013-10-25",7.94
"1718","2013-10-28",7.9
"1719","2013-10-29",7.91
"1720","2013-10-30",7.86
"1721","2013-10-31",8.15
"1722","2013-11-01",8.1
"1723","2013-11-04",8.09
"1724","2013-11-05",8.05
"1725","2013-11-06",8
"1726","2013-11-07",8.03
"1727","2013-11-08",7.87
"1728","2013-11-11",7.91
"1729","2013-11-12",7.91
"1730","2013-11-13",7.91
"1731","2013-11-14",7.99
"1732","2013-11-15",7.6
"1733","2013-11-18",6.91
"1734","2013-11-19",6.83
"1735","2013-11-20",6.64
"1736","2013-11-21",6.99
"1737","2013-11-22",6.75
"1738","2013-11-25",6.45
"1739","2013-11-26",6.2
"1740","2013-11-27",6.1
"1741","2013-11-29",6.13
"1742","2013-12-02",6.48
"1743","2013-12-03",6.62
"1744","2013-12-04",6.59
"1745","2013-12-05",6.48
"1746","2013-12-06",6.54
"1747","2013-12-09",6.41
"1748","2013-12-10",6.23
"1749","2013-12-11",6.44
"1750","2013-12-12",6.47
"1751","2013-12-13",6.52
"1752","2013-12-16",6.6
"1753","2013-12-17",6.54
"1754","2013-12-18",6.69
"1755","2013-12-19",6.61
"1756","2013-12-20",6.95
"1757","2013-12-23",6.79
"1758","2013-12-24",6.85
"1759","2013-12-26",6.58
"1760","2013-12-27",6.6
"1761","2013-12-30",6.72
"1762","2013-12-31",6.98
"1763","2014-01-02",6.75
"1764","2014-01-03",6.83
"1765","2014-01-06",6.79
"1766","2014-01-07",6.85
"1767","2014-01-08",6.83
"1768","2014-01-09",6.99
"1769","2014-01-10",6.9
"1770","2014-01-13",7
"1771","2014-01-14",6.94
"1772","2014-01-15",6.9
"1773","2014-01-16",6.92
"1774","2014-01-17",6.94
"1775","2014-01-21",6.81
"1776","2014-01-22",6.8
"1777","2014-01-23",6.67
"1778","2014-01-24",6.5
"1779","2014-01-27",6.21
"1780","2014-01-28",6.21
"1781","2014-01-29",5.81
"1782","2014-01-30",5.95
"1783","2014-01-31",6.04
"1784","2014-02-03",6.14
"1785","2014-02-04",6.37
"1786","2014-02-05",6.35
"1787","2014-02-06",6.41
"1788","2014-02-07",6.33
"1789","2014-02-10",6.52
"1790","2014-02-11",6.5
"1791","2014-02-12",6.51
"1792","2014-02-13",6.6
"1793","2014-02-14",6.75
"1794","2014-02-18",6.7
"1795","2014-02-19",6.54
"1796","2014-02-20",6.65
"1797","2014-02-21",6.44
"1798","2014-02-24",6.2
"1799","2014-02-25",6.25
"1800","2014-02-26",6.34
"1801","2014-02-27",6.43
"1802","2014-02-28",6.27
"1803","2014-03-03",6.08
"1804","2014-03-04",5.86
"1805","2014-03-05",5.47
"1806","2014-03-06",5.5
"1807","2014-03-07",5.68
"1808","2014-03-10",5.79
"1809","2014-03-11",5.74
"1810","2014-03-12",5.6
"1811","2014-03-13",5.56
"1812","2014-03-14",5.64
"1813","2014-03-17",5.5
"1814","2014-03-18",5.55
"1815","2014-03-19",5.55
"1816","2014-03-20",5.53
"1817","2014-03-21",5.6
"1818","2014-03-24",5.56
"1819","2014-03-25",5.5
"1820","2014-03-26",5.2
"1821","2014-03-27",5.11
"1822","2014-03-28",5.11
"1823","2014-03-31",5.03
"1824","2014-04-01",4.98
"1825","2014-04-02",4.99
"1826","2014-04-03",5.11
"1827","2014-04-04",5.12
"1828","2014-04-07",5.02
"1829","2014-04-08",5.23
"1830","2014-04-09",5.57
"1831","2014-04-10",5.5
"1832","2014-04-11",5.43
"1833","2014-04-14",5.25
"1834","2014-04-15",5.12
"1835","2014-04-16",5.34
"1836","2014-04-17",5.27
"1837","2014-04-21",5.13
"1838","2014-04-22",5.04
"1839","2014-04-23",4.95
"1840","2014-04-24",5.03
"1841","2014-04-25",5.19
"1842","2014-04-28",5.08
"1843","2014-04-29",4.96
"1844","2014-04-30",5
"1845","2014-05-01",5
"1846","2014-05-02",4.95
"1847","2014-05-05",4.95
"1848","2014-05-06",4.95
"1849","2014-05-07",4.9
"1850","2014-05-08",4.8
"1851","2014-05-09",4.61
"1852","2014-05-12",5.03
"1853","2014-05-13",5.07
"1854","2014-05-14",5.01
"1855","2014-05-15",4.62
"1856","2014-05-16",5.17
"1857","2014-05-19",5.14
"1858","2014-05-20",5.13
"1859","2014-05-21",5.09
"1860","2014-05-22",5.01
"1861","2014-05-23",5.02
"1862","2014-05-27",5.3
"1863","2014-05-28",5
"1864","2014-05-29",5.32
"1865","2014-05-30",5.09
"1866","2014-06-02",4.83
"1867","2014-06-03",4.5
"1868","2014-06-04",4.63
"1869","2014-06-05",4.8
"1870","2014-06-06",4.76
"1871","2014-06-09",4.49
"1872","2014-06-10",4.75
"1873","2014-06-11",4.92
"1874","2014-06-12",4.97
"1875","2014-06-13",4.91
"1876","2014-06-16",4.85
"1877","2014-06-17",4.72
"1878","2014-06-18",4.42
"1879","2014-06-19",4.55
"1880","2014-06-20",4.49
"1881","2014-06-23",4.49
"1882","2014-06-24",4.53
"1883","2014-06-25",4.45
"1884","2014-06-26",4.62
"1885","2014-06-27",4.71
"1886","2014-06-30",4.8
"1887","2014-07-01",4.99
"1888","2014-07-02",4.89
"1889","2014-07-03",5.1
"1890","2014-07-07",5.13
"1891","2014-07-08",5.02
"1892","2014-07-09",5.06
"1893","2014-07-10",5.29
"1894","2014-07-11",5.25
"1895","2014-07-14",5.29
"1896","2014-07-15",5.27
"1897","2014-07-16",5.52
"1898","2014-07-17",5.35
"1899","2014-07-18",5.36
"1900","2014-07-21",5.34
"1901","2014-07-22",5.35
"1902","2014-07-23",5.31
"1903","2014-07-24",5.34
"1904","2014-07-25",4.72
"1905","2014-07-28",4.79
"1906","2014-07-29",5.06
"1907","2014-07-30",5.02
"1908","2014-07-31",5
"1909","2014-08-01",4.71
"1910","2014-08-04",4.62
"1911","2014-08-05",4.82
"1912","2014-08-06",4.68
"1913","2014-08-07",4.65
"1914","2014-08-08",4.55
"1915","2014-08-11",4.41
"1916","2014-08-12",4.5
"1917","2014-08-13",4.59
"1918","2014-08-14",4.59
"1919","2014-08-15",4.52
"1920","2014-08-18",4.32
"1921","2014-08-19",4.37
"1922","2014-08-20",4.39
"1923","2014-08-21",4.43
"1924","2014-08-22",4.33
"1925","2014-08-25",4.64
"1926","2014-08-26",4.76
"1927","2014-08-27",4.85
"1928","2014-08-28",4.75
"1929","2014-08-29",4.75
"1930","2014-09-02",4.84
"1931","2014-09-03",4.81
"1932","2014-09-04",4.81
"1933","2014-09-05",4.75
"1934","2014-09-08",4.89
"1935","2014-09-09",4.91
"1936","2014-09-10",4.15
"1937","2014-09-11",4.04
