"","date","CYD"
"997","2010-12-15",27.75
"998","2010-12-16",27.77
"999","2010-12-17",27.66
"1000","2010-12-20",29.09
"1001","2010-12-21",31.120001
"1002","2010-12-22",31.690001
"1003","2010-12-23",31.48
"1004","2010-12-27",31.299999
"1005","2010-12-28",30.77
"1006","2010-12-29",30.790001
"1007","2010-12-30",30.17
"1008","2010-12-31",31.690001
"1009","2011-01-03",31.950001
"1010","2011-01-04",30.74
"1011","2011-01-05",31.200001
"1012","2011-01-06",31.41
"1013","2011-01-07",30.700001
"1014","2011-01-10",31.700001
"1015","2011-01-11",32.02
"1016","2011-01-12",32
"1017","2011-01-13",31.610001
"1018","2011-01-14",32.009998
"1019","2011-01-18",31.450001
"1020","2011-01-19",30.200001
"1021","2011-01-20",28.299999
"1022","2011-01-21",27.83
"1023","2011-01-24",26.809999
"1024","2011-01-25",27.690001
"1025","2011-01-26",28.75
"1026","2011-01-27",29.98
"1027","2011-01-28",28.6
"1028","2011-01-31",28.4
"1029","2011-02-01",29.66
"1030","2011-02-02",29.299999
"1031","2011-02-03",28.98
"1032","2011-02-04",30.190001
"1033","2011-02-07",30.360001
"1034","2011-02-08",30.51
"1035","2011-02-09",28.809999
"1036","2011-02-10",28.99
"1037","2011-02-11",28.82
"1038","2011-02-14",28.870001
"1039","2011-02-15",29.129999
"1040","2011-02-16",28.85
"1041","2011-02-17",28.09
"1042","2011-02-18",28.459999
"1043","2011-02-22",26.75
"1044","2011-02-23",25.6
"1045","2011-02-24",26.66
"1046","2011-02-25",26.790001
"1047","2011-02-28",27.75
"1048","2011-03-01",26.75
"1049","2011-03-02",26.68
"1050","2011-03-03",27.58
"1051","2011-03-04",26.98
"1052","2011-03-07",26.42
"1053","2011-03-08",26.530001
"1054","2011-03-09",26.370001
"1055","2011-03-10",25.639999
"1056","2011-03-11",25.540001
"1057","2011-03-14",25.450001
"1058","2011-03-15",24.459999
"1059","2011-03-16",23.73
"1060","2011-03-17",24
"1061","2011-03-18",24.530001
"1062","2011-03-21",25.57
"1063","2011-03-22",25.02
"1064","2011-03-23",25.17
"1065","2011-03-24",25.299999
"1066","2011-03-25",25.950001
"1067","2011-03-28",26.25
"1068","2011-03-29",26.02
"1069","2011-03-30",27.41
"1070","2011-03-31",29.33
"1071","2011-04-01",30.35
"1072","2011-04-04",31.07
"1073","2011-04-05",31.02
"1074","2011-04-06",31.040001
"1075","2011-04-07",31
"1076","2011-04-08",30.92
"1077","2011-04-11",30.309999
"1078","2011-04-12",29.540001
"1079","2011-04-13",29.73
"1080","2011-04-14",29.82
"1081","2011-04-15",30.040001
"1082","2011-04-18",29.73
"1083","2011-04-19",29.879999
"1084","2011-04-20",30.98
"1085","2011-04-21",32.349998
"1086","2011-04-25",31.700001
"1087","2011-04-26",32.619999
"1088","2011-04-27",33.169998
"1089","2011-04-28",32.810001
"1090","2011-04-29",33.119999
"1091","2011-05-02",32.860001
"1092","2011-05-03",31.139999
"1093","2011-05-04",29.799999
"1094","2011-05-05",30.059999
"1095","2011-05-06",30.110001
"1096","2011-05-09",30.58
"1097","2011-05-10",31.440001
"1098","2011-05-11",26.120001
"1099","2011-05-12",27.549999
"1100","2011-05-13",26.35
"1101","2011-05-16",25.559999
"1102","2011-05-17",24.879999
"1103","2011-05-18",25.57
"1104","2011-05-19",24.5
"1105","2011-05-20",21.030001
"1106","2011-05-23",20.700001
"1107","2011-05-24",20.9
"1108","2011-05-25",21.290001
"1109","2011-05-26",21.549999
"1110","2011-05-27",22.120001
"1111","2011-05-31",21.73
"1112","2011-06-01",21.43
"1113","2011-06-02",21.76
"1114","2011-06-03",21.6
"1115","2011-06-06",20.75
"1116","2011-06-07",20.5
"1117","2011-06-08",20.030001
"1118","2011-06-09",20.51
"1119","2011-06-10",19.870001
"1120","2011-06-13",17.98
"1121","2011-06-14",19.450001
"1122","2011-06-15",18.719999
"1123","2011-06-16",18.709999
"1124","2011-06-17",18.93
"1125","2011-06-20",18.790001
"1126","2011-06-21",19.620001
"1127","2011-06-22",19.190001
"1128","2011-06-23",19.57
"1129","2011-06-24",19.4
"1130","2011-06-27",19.940001
"1131","2011-06-28",20.07
"1132","2011-06-29",20.57
"1133","2011-06-30",21.1
"1134","2011-07-01",22.360001
"1135","2011-07-05",22.07
"1136","2011-07-06",21.440001
"1137","2011-07-07",21.83
"1138","2011-07-08",22.17
"1139","2011-07-11",20.65
"1140","2011-07-12",20.16
"1141","2011-07-13",20.5
"1142","2011-07-14",20.040001
"1143","2011-07-15",20.48
"1144","2011-07-18",19.860001
"1145","2011-07-19",20.26
"1146","2011-07-20",20.370001
"1147","2011-07-21",20.530001
"1148","2011-07-22",20.16
"1149","2011-07-25",19.889999
"1150","2011-07-26",19.280001
"1151","2011-07-27",17.790001
"1152","2011-07-28",19.219999
"1153","2011-07-29",19.01
"1154","2011-08-01",19.120001
"1155","2011-08-02",18.030001
"1156","2011-08-03",17.65
"1157","2011-08-04",16.559999
"1158","2011-08-05",17.629999
"1159","2011-08-08",13.52
"1160","2011-08-09",14.43
"1161","2011-08-10",14.36
"1162","2011-08-11",15.68
"1163","2011-08-12",15.71
"1164","2011-08-15",17.059999
"1165","2011-08-16",15.87
"1166","2011-08-17",16.1
"1167","2011-08-18",15.98
"1168","2011-08-19",15.6
"1169","2011-08-22",15.99
"1170","2011-08-23",16.15
"1171","2011-08-24",16.6
"1172","2011-08-25",16.74
"1173","2011-08-26",17.129999
"1174","2011-08-29",17.690001
"1175","2011-08-30",18.09
"1176","2011-08-31",17.940001
"1177","2011-09-01",17.34
"1178","2011-09-02",16.5
"1179","2011-09-06",16
"1180","2011-09-07",16.57
"1181","2011-09-08",16.049999
"1182","2011-09-09",15.53
"1183","2011-09-12",15.29
"1184","2011-09-13",15.53
"1185","2011-09-14",15.92
"1186","2011-09-15",16.18
"1187","2011-09-16",15.92
"1188","2011-09-19",15.65
"1189","2011-09-20",15.22
"1190","2011-09-21",14.27
"1191","2011-09-22",13.6
"1192","2011-09-23",13.84
"1193","2011-09-26",14.12
"1194","2011-09-27",14.81
"1195","2011-09-28",14.5
"1196","2011-09-29",15.01
"1197","2011-09-30",14.58
"1198","2011-10-03",13.4
"1199","2011-10-04",13.91
"1200","2011-10-05",14.12
"1201","2011-10-06",14.68
"1202","2011-10-07",14.76
"1203","2011-10-10",15.54
"1204","2011-10-11",15.57
"1205","2011-10-12",15.92
"1206","2011-10-13",15.51
"1207","2011-10-14",16.01
"1208","2011-10-17",15.31
"1209","2011-10-18",15.74
"1210","2011-10-19",15.23
"1211","2011-10-20",15.08
"1212","2011-10-21",15.68
"1213","2011-10-24",16.190001
"1214","2011-10-25",15.48
"1215","2011-10-26",15.79
"1216","2011-10-27",16.790001
"1217","2011-10-28",16.360001
"1218","2011-10-31",15.2
"1219","2011-11-01",14.83
"1220","2011-11-02",14.9
"1221","2011-11-03",14.91
"1222","2011-11-04",15.28
"1223","2011-11-07",14.64
"1224","2011-11-08",14
"1225","2011-11-09",13.4
"1226","2011-11-10",13.44
"1227","2011-11-11",13.55
"1228","2011-11-14",13.25
"1229","2011-11-15",13.39
"1230","2011-11-16",13.18
"1231","2011-11-17",13
"1232","2011-11-18",13.33
"1233","2011-11-21",13.3
"1234","2011-11-22",13.8
"1235","2011-11-23",13.87
"1236","2011-11-25",14.07
"1237","2011-11-28",14.5
"1238","2011-11-29",14.01
"1239","2011-11-30",14.93
"1240","2011-12-01",14.74
"1241","2011-12-02",14.78
"1242","2011-12-05",14.99
"1243","2011-12-06",14.82
"1244","2011-12-07",14.71
"1245","2011-12-08",14.09
"1246","2011-12-09",14.28
"1247","2011-12-12",14.32
"1248","2011-12-13",13.89
"1249","2011-12-14",13.55
"1250","2011-12-15",13.61
"1251","2011-12-16",13.69
"1252","2011-12-19",13.27
"1253","2011-12-20",13.83
"1254","2011-12-21",13.85
"1255","2011-12-22",13.88
"1256","2011-12-23",13.96
"1257","2011-12-27",13.9
"1258","2011-12-28",13.65
"1259","2011-12-29",13.67
"1260","2011-12-30",13.79
"1261","2012-01-03",14.41
"1262","2012-01-04",14.7
"1263","2012-01-05",14.85
"1264","2012-01-06",14.62
"1265","2012-01-09",14.9
"1266","2012-01-10",15.17
"1267","2012-01-11",15.3
"1268","2012-01-12",15.38
"1269","2012-01-13",15.25
"1270","2012-01-17",15.48
"1271","2012-01-18",15.59
"1272","2012-01-19",15.9
"1273","2012-01-20",16.09
"1274","2012-01-23",16.059999
"1275","2012-01-24",15.97
"1276","2012-01-25",16
"1277","2012-01-26",15.63
"1278","2012-01-27",15.22
"1279","2012-01-30",15.23
"1280","2012-01-31",15.59
"1281","2012-02-01",15.84
"1282","2012-02-02",16.120001
"1283","2012-02-03",16.530001
"1284","2012-02-06",16.42
"1285","2012-02-07",16.35
"1286","2012-02-08",16.27
"1287","2012-02-09",16.120001
"1288","2012-02-10",16.059999
"1289","2012-02-13",16.92
"1290","2012-02-14",16.809999
"1291","2012-02-15",16.4
"1292","2012-02-16",16.530001
"1293","2012-02-17",16.549999
"1294","2012-02-21",16.6
"1295","2012-02-22",16.440001
"1296","2012-02-23",16.309999
"1297","2012-02-24",16.27
"1298","2012-02-27",17.049999
"1299","2012-02-28",17.07
"1300","2012-02-29",16.870001
"1301","2012-03-01",16.52
"1302","2012-03-02",16.34
"1303","2012-03-05",15.7
"1304","2012-03-06",14.96
"1305","2012-03-07",15.2
"1306","2012-03-08",15.71
"1307","2012-03-09",15.94
"1308","2012-03-12",16.25
"1309","2012-03-13",17.15
"1310","2012-03-14",17.219999
"1311","2012-03-15",17.860001
"1312","2012-03-16",17.450001
"1313","2012-03-19",17.450001
"1314","2012-03-20",16.879999
"1315","2012-03-21",16.860001
"1316","2012-03-22",16.719999
"1317","2012-03-23",16.91
"1318","2012-03-26",16.83
"1319","2012-03-27",16.309999
"1320","2012-03-28",15.64
"1321","2012-03-29",15.65
"1322","2012-03-30",15.87
"1323","2012-04-02",15.91
"1324","2012-04-03",15.72
"1325","2012-04-04",15.35
"1326","2012-04-05",15.21
"1327","2012-04-09",15.01
"1328","2012-04-10",14.52
"1329","2012-04-11",14.44
"1330","2012-04-12",14.66
"1331","2012-04-13",14.5
"1332","2012-04-16",14.44
"1333","2012-04-17",14.67
"1334","2012-04-18",14.52
"1335","2012-04-19",14.5
"1336","2012-04-20",14.65
"1337","2012-04-23",14.4
"1338","2012-04-24",14.27
"1339","2012-04-25",14.17
"1340","2012-04-26",14.3
"1341","2012-04-27",14.31
"1342","2012-04-30",14.17
"1343","2012-05-01",14.17
"1344","2012-05-02",14.06
"1345","2012-05-03",14
"1346","2012-05-04",13.84
"1347","2012-05-07",13.74
"1348","2012-05-08",13.64
"1349","2012-05-09",13.39
"1350","2012-05-10",13.46
"1351","2012-05-11",13.31
"1352","2012-05-14",13.55
"1353","2012-05-15",12.39
"1354","2012-05-16",12.04
"1355","2012-05-17",12.02
"1356","2012-05-18",12.48
"1357","2012-05-21",12.6
"1358","2012-05-22",12.28
"1359","2012-05-23",12.43
"1360","2012-05-24",12.47
"1361","2012-05-25",12.43
"1362","2012-05-29",12.84
"1363","2012-05-30",12.52
"1364","2012-05-31",12.42
"1365","2012-06-01",12.43
"1366","2012-06-04",12.2
"1367","2012-06-05",12.03
"1368","2012-06-06",12.42
"1369","2012-06-07",12.35
"1370","2012-06-08",12.4
"1371","2012-06-11",12.18
"1372","2012-06-12",12.33
"1373","2012-06-13",12.24
"1374","2012-06-14",12.12
"1375","2012-06-15",13.16
"1376","2012-06-18",12.99
"1377","2012-06-19",13.79
"1378","2012-06-20",13.75
"1379","2012-06-21",13.3
"1380","2012-06-22",13.24
"1381","2012-06-25",13.31
"1382","2012-06-26",13.53
"1383","2012-06-27",13.52
"1384","2012-06-28",13.41
"1385","2012-06-29",13.67
"1386","2012-07-02",13.55
"1387","2012-07-03",13.69
"1388","2012-07-05",13.63
"1389","2012-07-06",13.25
"1390","2012-07-09",13.04
"1391","2012-07-10",12.95
"1392","2012-07-11",12.93
"1393","2012-07-12",12.82
"1394","2012-07-13",12.91
"1395","2012-07-16",13.01
"1396","2012-07-17",12.77
"1397","2012-07-18",12.93
"1398","2012-07-19",12.8
"1399","2012-07-20",12.66
"1400","2012-07-23",12.55
"1401","2012-07-24",12.3
"1402","2012-07-25",12.39
"1403","2012-07-26",12.56
"1404","2012-07-27",12.77
"1405","2012-07-30",12.66
"1406","2012-07-31",12.74
"1407","2012-08-01",12.76
"1408","2012-08-02",12.89
"1409","2012-08-03",13.15
"1410","2012-08-06",13.32
"1411","2012-08-07",13.77
"1412","2012-08-08",13.56
"1413","2012-08-09",13.79
"1414","2012-08-10",13.07
"1415","2012-08-13",13.04
"1416","2012-08-14",12.92
"1417","2012-08-15",13.02
"1418","2012-08-16",13.09
"1419","2012-08-17",12.97
"1420","2012-08-20",13.06
"1421","2012-08-21",13.18
"1422","2012-08-22",13.07
"1423","2012-08-23",12.9
"1424","2012-08-24",13.14
"1425","2012-08-27",12.99
"1426","2012-08-28",13.01
"1427","2012-08-29",12.95
"1428","2012-08-30",12.79
"1429","2012-08-31",12.67
"1430","2012-09-04",12.53
"1431","2012-09-05",12.81
"1432","2012-09-06",12.8
"1433","2012-09-07",13.09
"1434","2012-09-10",13.28
"1435","2012-09-11",13.02
"1436","2012-09-12",12.99
"1437","2012-09-13",13.11
"1438","2012-09-14",13.13
"1439","2012-09-17",12.71
"1440","2012-09-18",12.74
"1441","2012-09-19",12.85
"1442","2012-09-20",12.79
"1443","2012-09-21",12.82
"1444","2012-09-24",12.71
"1445","2012-09-25",12.6
"1446","2012-09-26",12.42
"1447","2012-09-27",12.4
"1448","2012-09-28",12.75
"1449","2012-10-01",12.72
"1450","2012-10-02",13.05
"1451","2012-10-03",13.05
"1452","2012-10-04",13.23
"1453","2012-10-05",13.42
"1454","2012-10-08",13.48
"1455","2012-10-09",13.63
"1456","2012-10-10",13.53
"1457","2012-10-11",13.34
"1458","2012-10-12",12.97
"1459","2012-10-15",12.94
"1460","2012-10-16",13.05
"1461","2012-10-17",13.44
"1462","2012-10-18",13.62
"1463","2012-10-19",13.43
"1464","2012-10-22",13.96
"1465","2012-10-23",13.59
"1466","2012-10-24",13.5
"1467","2012-10-25",13.69
"1468","2012-10-26",13.51
"1469","2012-10-31",13.86
"1470","2012-11-01",14.44
"1471","2012-11-02",14.46
"1472","2012-11-05",14.62
"1473","2012-11-06",14.59
"1474","2012-11-07",14.25
"1475","2012-11-08",13.66
"1476","2012-11-09",13.68
"1477","2012-11-12",14.41
"1478","2012-11-13",14.3
"1479","2012-11-14",14.32
"1480","2012-11-15",14.14
"1481","2012-11-16",14.11
"1482","2012-11-19",14.61
"1483","2012-11-20",14.71
"1484","2012-11-21",14.81
"1485","2012-11-23",15.05
"1486","2012-11-26",15.3
"1487","2012-11-27",15.24
"1488","2012-11-28",15.37
"1489","2012-11-29",15.41
"1490","2012-11-30",15.29
"1491","2012-12-03",15.24
"1492","2012-12-04",15.48
"1493","2012-12-05",15.48
"1494","2012-12-06",15.65
"1495","2012-12-07",15.8
"1496","2012-12-10",16
"1497","2012-12-11",15.8
"1498","2012-12-12",15.94
"1499","2012-12-13",15.69
"1500","2012-12-14",15.68
"1501","2012-12-17",15.89
"1502","2012-12-18",15.8
"1503","2012-12-19",15.72
"1504","2012-12-20",15.33
"1505","2012-12-21",15.49
"1506","2012-12-24",15.84
"1507","2012-12-26",15.53
"1508","2012-12-27",15.55
"1509","2012-12-28",15.57
"1510","2012-12-31",15.77
"1511","2013-01-02",17.08
"1512","2013-01-03",16.700001
"1513","2013-01-04",17.18
"1514","2013-01-07",17.59
"1515","2013-01-08",17.120001
"1516","2013-01-09",17.27
"1517","2013-01-10",17.450001
"1518","2013-01-11",17.34
"1519","2013-01-14",17.190001
"1520","2013-01-15",17.51
"1521","2013-01-16",17.690001
"1522","2013-01-17",17.889999
"1523","2013-01-18",17.99
"1524","2013-01-22",18.1
"1525","2013-01-23",18.129999
"1526","2013-01-24",17.940001
"1527","2013-01-25",18.129999
"1528","2013-01-28",18.370001
"1529","2013-01-29",18.4
"1530","2013-01-30",18.09
"1531","2013-01-31",17.15
"1532","2013-02-01",17.379999
"1533","2013-02-04",16.82
"1534","2013-02-05",16.9
"1535","2013-02-06",16.6
"1536","2013-02-07",16.190001
"1537","2013-02-08",16.549999
"1538","2013-02-11",16.4
"1539","2013-02-12",16.440001
"1540","2013-02-13",16.540001
"1541","2013-02-14",16.77
"1542","2013-02-15",16.940001
"1543","2013-02-19",17.66
"1544","2013-02-20",16.82
"1545","2013-02-21",16.67
"1546","2013-02-22",16.790001
"1547","2013-02-25",16.200001
"1548","2013-02-26",16.559999
"1549","2013-02-27",15.62
"1550","2013-02-28",15.57
"1551","2013-03-01",15.67
"1552","2013-03-04",15.41
"1553","2013-03-05",15.39
"1554","2013-03-06",14.91
"1555","2013-03-07",14.99
"1556","2013-03-08",15.8
"1557","2013-03-11",15.72
"1558","2013-03-12",15.64
"1559","2013-03-13",15.86
"1560","2013-03-14",15.69
"1561","2013-03-15",15.6
"1562","2013-03-18",15.8
"1563","2013-03-19",16.02
"1564","2013-03-20",16.17
"1565","2013-03-21",16.09
"1566","2013-03-22",15.91
"1567","2013-03-25",16
"1568","2013-03-26",15.75
"1569","2013-03-27",15.92
"1570","2013-03-28",15.99
"1571","2013-04-01",16.030001
"1572","2013-04-02",15.85
"1573","2013-04-03",15.86
"1574","2013-04-04",14.98
"1575","2013-04-05",14.14
"1576","2013-04-08",13.65
"1577","2013-04-09",13.49
"1578","2013-04-10",14.32
"1579","2013-04-11",14.37
"1580","2013-04-12",14.06
"1581","2013-04-15",13.64
"1582","2013-04-16",13.87
"1583","2013-04-17",13.66
"1584","2013-04-18",13.55
"1585","2013-04-19",15.02
"1586","2013-04-22",14.4
"1587","2013-04-23",14.04
"1588","2013-04-24",14.22
"1589","2013-04-25",14.37
"1590","2013-04-26",14.19
"1591","2013-04-29",14.14
"1592","2013-04-30",14.28
"1593","2013-05-01",14.14
"1594","2013-05-02",14.07
"1595","2013-05-03",14.32
"1596","2013-05-06",14.3
"1597","2013-05-07",14.93
"1598","2013-05-08",14.88
"1599","2013-05-09",14.82
"1600","2013-05-10",15.65
"1601","2013-05-13",16.23
"1602","2013-05-14",16.83
"1603","2013-05-15",16.27
"1604","2013-05-16",16.57
"1605","2013-05-17",16.360001
"1606","2013-05-20",16.639999
"1607","2013-05-21",16.51
"1608","2013-05-22",16.389999
"1609","2013-05-23",16.26
"1610","2013-05-24",16.41
"1611","2013-05-28",16.18
"1612","2013-05-29",16.540001
"1613","2013-05-30",16.51
"1614","2013-05-31",16.4
"1615","2013-06-03",17.1
"1616","2013-06-04",17.65
"1617","2013-06-05",17.639999
"1618","2013-06-06",17.76
"1619","2013-06-07",17.75
"1620","2013-06-10",17.84
"1621","2013-06-11",17.76
"1622","2013-06-12",17.790001
"1623","2013-06-13",17.98
"1624","2013-06-14",17.969999
"1625","2013-06-17",17.940001
"1626","2013-06-18",18.030001
"1627","2013-06-19",17.879999
"1628","2013-06-20",17.82
"1629","2013-06-21",17.83
"1630","2013-06-24",17.92
"1631","2013-06-25",17.9
"1632","2013-06-26",17.5
"1633","2013-06-27",17.4
"1634","2013-06-28",17.629999
"1635","2013-07-01",17.809999
"1636","2013-07-02",17.559999
"1637","2013-07-03",17.43
"1638","2013-07-05",17.450001
"1639","2013-07-08",17.299999
"1640","2013-07-09",17.360001
"1641","2013-07-10",17.34
"1642","2013-07-11",17.370001
"1643","2013-07-12",17.450001
"1644","2013-07-15",17.040001
"1645","2013-07-16",16.700001
"1646","2013-07-17",16.74
"1647","2013-07-18",17.33
"1648","2013-07-19",16.870001
"1649","2013-07-22",16.99
"1650","2013-07-23",16.860001
"1651","2013-07-24",16.77
"1652","2013-07-25",16.790001
"1653","2013-07-26",17.040001
"1654","2013-07-29",16.9
"1655","2013-07-30",16.629999
"1656","2013-07-31",16.799999
"1657","2013-08-01",17.08
"1658","2013-08-02",16.969999
"1659","2013-08-05",18.75
"1660","2013-08-06",19.6
"1661","2013-08-07",19.9
"1662","2013-08-08",19.719999
"1663","2013-08-09",19.309999
"1664","2013-08-12",19.77
"1665","2013-08-13",19.85
"1666","2013-08-14",19.75
"1667","2013-08-15",19.309999
"1668","2013-08-16",19.68
"1669","2013-08-19",19.25
"1670","2013-08-20",18.959999
"1671","2013-08-21",18.700001
"1672","2013-08-22",19.4
"1673","2013-08-23",19.74
"1674","2013-08-26",19.129999
"1675","2013-08-27",19.370001
"1676","2013-08-28",19.690001
"1677","2013-08-29",19.620001
"1678","2013-08-30",19.629999
"1679","2013-09-03",19.559999
"1680","2013-09-04",19.73
"1681","2013-09-05",19.77
"1682","2013-09-06",22.280001
"1683","2013-09-09",22.09
"1684","2013-09-10",22.49
"1685","2013-09-11",22.68
"1686","2013-09-12",22.639999
"1687","2013-09-13",22.65
"1688","2013-09-16",22.41
"1689","2013-09-17",22.719999
"1690","2013-09-18",22.959999
"1691","2013-09-19",23.43
"1692","2013-09-20",22.85
"1693","2013-09-23",22.129999
"1694","2013-09-24",23.440001
"1695","2013-09-25",24.24
"1696","2013-09-26",24.190001
"1697","2013-09-27",23.969999
"1698","2013-09-30",23.77
"1699","2013-10-01",23.76
"1700","2013-10-02",24.870001
"1701","2013-10-03",24.299999
"1702","2013-10-04",25.280001
"1703","2013-10-07",24.9
"1704","2013-10-08",23.99
"1705","2013-10-09",24.17
"1706","2013-10-10",25.24
"1707","2013-10-11",25.030001
"1708","2013-10-14",25.43
"1709","2013-10-15",25.540001
"1710","2013-10-16",25.83
"1711","2013-10-17",25.959999
"1712","2013-10-18",26.129999
"1713","2013-10-21",26.030001
"1714","2013-10-22",26
"1715","2013-10-23",25.799999
"1716","2013-10-24",25.219999
"1717","2013-10-25",24.57
"1718","2013-10-28",24.559999
"1719","2013-10-29",23.209999
"1720","2013-10-30",23.469999
"1721","2013-10-31",23.370001
"1722","2013-11-01",23.540001
"1723","2013-11-04",24.049999
"1724","2013-11-05",24.02
"1725","2013-11-06",23.85
"1726","2013-11-07",22.82
"1727","2013-11-08",22.52
"1728","2013-11-11",24.42
"1729","2013-11-12",23.67
"1730","2013-11-13",23.889999
"1731","2013-11-14",22.870001
"1732","2013-11-15",23.65
"1733","2013-11-18",23.5
"1734","2013-11-19",23.440001
"1735","2013-11-20",23.02
"1736","2013-11-21",22.99
"1737","2013-11-22",23.09
"1738","2013-11-25",23.299999
"1739","2013-11-26",23.110001
"1740","2013-11-27",22.969999
"1741","2013-11-29",23.190001
"1742","2013-12-02",23.02
"1743","2013-12-03",22.200001
"1744","2013-12-04",21.379999
"1745","2013-12-05",20.65
"1746","2013-12-06",21.120001
"1747","2013-12-09",20.82
"1748","2013-12-10",20.84
"1749","2013-12-11",20.67
"1750","2013-12-12",20.799999
"1751","2013-12-13",20.719999
"1752","2013-12-16",20.65
"1753","2013-12-17",20.309999
"1754","2013-12-18",20.58
"1755","2013-12-19",20.77
"1756","2013-12-20",20.66
"1757","2013-12-23",20.9
"1758","2013-12-24",20.75
"1759","2013-12-26",20.379999
"1760","2013-12-27",20.42
"1761","2013-12-30",20.57
"1762","2013-12-31",20.870001
"1763","2014-01-02",19.74
"1764","2014-01-03",20.299999
"1765","2014-01-06",20.75
"1766","2014-01-07",22.120001
"1767","2014-01-08",21.709999
"1768","2014-01-09",22.73
"1769","2014-01-10",21.83
"1770","2014-01-13",22.209999
"1771","2014-01-14",22.15
"1772","2014-01-15",22.209999
"1773","2014-01-16",21.969999
"1774","2014-01-17",22.040001
"1775","2014-01-21",22.41
"1776","2014-01-22",22.67
"1777","2014-01-23",22.23
"1778","2014-01-24",21.030001
"1779","2014-01-27",20.950001
"1780","2014-01-28",21.450001
"1781","2014-01-29",21.290001
"1782","2014-01-30",21.5
"1783","2014-01-31",21.25
"1784","2014-02-03",20.52
"1785","2014-02-04",20.02
"1786","2014-02-05",21.09
"1787","2014-02-06",20.950001
"1788","2014-02-07",21.139999
"1789","2014-02-10",21.299999
"1790","2014-02-11",21.379999
"1791","2014-02-12",21.5
"1792","2014-02-13",22.799999
"1793","2014-02-14",22.629999
"1794","2014-02-18",24.299999
"1795","2014-02-19",23.620001
"1796","2014-02-20",23.540001
"1797","2014-02-21",23.33
"1798","2014-02-24",23.860001
"1799","2014-02-25",23.049999
"1800","2014-02-26",22.049999
"1801","2014-02-27",21.5
"1802","2014-02-28",21.459999
"1803","2014-03-03",21.450001
"1804","2014-03-04",21.02
"1805","2014-03-05",21.07
"1806","2014-03-06",21.719999
"1807","2014-03-07",21.309999
"1808","2014-03-10",21.209999
"1809","2014-03-11",21.200001
"1810","2014-03-12",21.200001
"1811","2014-03-13",21.200001
"1812","2014-03-14",21.209999
"1813","2014-03-17",21.200001
"1814","2014-03-18",21.459999
"1815","2014-03-19",21.370001
"1816","2014-03-20",21.360001
"1817","2014-03-21",21.200001
"1818","2014-03-24",21.200001
"1819","2014-03-25",21.389999
"1820","2014-03-26",21.200001
"1821","2014-03-27",20.58
"1822","2014-03-28",20.67
"1823","2014-03-31",21.18
"1824","2014-04-01",21.440001
"1825","2014-04-02",21.17
"1826","2014-04-03",20.870001
"1827","2014-04-04",21.43
"1828","2014-04-07",21.25
"1829","2014-04-08",21.27
"1830","2014-04-09",21.309999
"1831","2014-04-10",21.299999
"1832","2014-04-11",21.01
"1833","2014-04-14",21.040001
"1834","2014-04-15",20.58
"1835","2014-04-16",21.24
"1836","2014-04-17",21.32
"1837","2014-04-21",21.32
"1838","2014-04-22",20.809999
"1839","2014-04-23",21.16
"1840","2014-04-24",20.92
"1841","2014-04-25",20.110001
"1842","2014-04-28",20.07
"1843","2014-04-29",20.280001
"1844","2014-04-30",20.139999
"1845","2014-05-01",20.18
"1846","2014-05-02",20.190001
"1847","2014-05-05",20.969999
"1848","2014-05-06",20.57
"1849","2014-05-07",20.43
"1850","2014-05-08",20.57
"1851","2014-05-09",20.65
"1852","2014-05-12",21.9
"1853","2014-05-13",22.049999
"1854","2014-05-14",21.57
"1855","2014-05-15",21.51
"1856","2014-05-16",21.200001
"1857","2014-05-19",21.48
"1858","2014-05-20",21.459999
"1859","2014-05-21",21.82
"1860","2014-05-22",21.629999
"1861","2014-05-23",20.75
"1862","2014-05-27",20.809999
"1863","2014-05-28",20.969999
"1864","2014-05-29",20.83
"1865","2014-05-30",20.84
"1866","2014-06-02",20.940001
"1867","2014-06-03",21
"1868","2014-06-04",20.66
"1869","2014-06-05",20.93
"1870","2014-06-06",21.08
"1871","2014-06-09",21.01
"1872","2014-06-10",21.120001
"1873","2014-06-11",20.879999
"1874","2014-06-12",20.549999
"1875","2014-06-13",20.27
"1876","2014-06-16",20.059999
"1877","2014-06-17",19.9
"1878","2014-06-18",20.07
"1879","2014-06-19",20.27
"1880","2014-06-20",20.309999
"1881","2014-06-23",20.389999
"1882","2014-06-24",20.25
"1883","2014-06-25",20.42
"1884","2014-06-26",20.940001
"1885","2014-06-27",21.25
"1886","2014-06-30",21.219999
"1887","2014-07-01",21.43
"1888","2014-07-02",21.4
"1889","2014-07-03",21.700001
"1890","2014-07-07",21.66
"1891","2014-07-08",21.629999
"1892","2014-07-09",21.360001
"1893","2014-07-10",21.030001
"1894","2014-07-11",20.76
"1895","2014-07-14",20.559999
"1896","2014-07-15",21.02
"1897","2014-07-16",20.709999
"1898","2014-07-17",21.01
"1899","2014-07-18",21.219999
"1900","2014-07-21",21.57
"1901","2014-07-22",21.639999
"1902","2014-07-23",21.32
"1903","2014-07-24",21.129999
"1904","2014-07-25",20.889999
"1905","2014-07-28",21.209999
"1906","2014-07-29",20.540001
"1907","2014-07-30",20.459999
"1908","2014-07-31",20.469999
"1909","2014-08-01",20.530001
"1910","2014-08-04",20.559999
"1911","2014-08-05",20.309999
