"","date","EQR"
"480","2008-11-25",29.77
"481","2008-11-26",31.41
"482","2008-11-28",30.43
"483","2008-12-01",23.85
"484","2008-12-02",28.67
"485","2008-12-03",30.68
"486","2008-12-04",29.540001
"487","2008-12-05",33.639999
"488","2008-12-08",34.599998
"489","2008-12-09",31.969999
"490","2008-12-10",34.48
"491","2008-12-11",27.43
"492","2008-12-12",31.65
"493","2008-12-15",29.66
"494","2008-12-16",33.189999
"495","2008-12-17",33.290001
"496","2008-12-18",28.860001
"497","2008-12-19",29.530001
"498","2008-12-22",28.4
"499","2008-12-23",27.52
"500","2008-12-24",27.76
"501","2008-12-26",28.110001
"502","2008-12-29",26.98
"503","2008-12-30",28.139999
"504","2008-12-31",29.82
"505","2009-01-02",28.23
"506","2009-01-05",27.290001
"507","2009-01-06",27.940001
"508","2009-01-07",27.219999
"509","2009-01-08",26.92
"510","2009-01-09",25.82
"511","2009-01-12",24.35
"512","2009-01-13",25.690001
"513","2009-01-14",24.969999
"514","2009-01-15",26.219999
"515","2009-01-16",27.27
"516","2009-01-20",24.18
"517","2009-01-21",26.190001
"518","2009-01-22",24.379999
"519","2009-01-23",25.129999
"520","2009-01-26",24.709999
"521","2009-01-27",25.02
"522","2009-01-28",27.360001
"523","2009-01-29",24.98
"524","2009-01-30",23.93
"525","2009-02-02",24.190001
"526","2009-02-03",23.75
"527","2009-02-04",23.42
"528","2009-02-05",21.389999
"529","2009-02-06",23.07
"530","2009-02-09",23.459999
"531","2009-02-10",21.049999
"532","2009-02-11",22.290001
"533","2009-02-12",21.940001
"534","2009-02-13",21.049999
"535","2009-02-17",19.209999
"536","2009-02-18",19.92
"537","2009-02-19",18.83
"538","2009-02-20",20.469999
"539","2009-02-23",18.49
"540","2009-02-24",20.200001
"541","2009-02-25",19.459999
"542","2009-02-26",18.1
"543","2009-02-27",17.6
"544","2009-03-02",16.719999
"545","2009-03-03",16.959999
"546","2009-03-04",17.91
"547","2009-03-05",16.709999
"548","2009-03-06",17.09
"549","2009-03-09",17.59
"550","2009-03-10",20.030001
"551","2009-03-11",19.68
"552","2009-03-12",21.110001
"553","2009-03-13",20.33
"554","2009-03-16",18.530001
"555","2009-03-17",20.379999
"556","2009-03-18",21.389999
"557","2009-03-19",19.200001
"558","2009-03-20",16.99
"559","2009-03-23",20.559999
"560","2009-03-24",18.629999
"561","2009-03-25",19.17
"562","2009-03-26",19.629999
"563","2009-03-27",18.5
"564","2009-03-30",17.030001
"565","2009-03-31",18.35
"566","2009-04-01",18.389999
"567","2009-04-02",19.709999
"568","2009-04-03",21.67
"569","2009-04-06",21.469999
"570","2009-04-07",19.040001
"571","2009-04-08",19.4
"572","2009-04-09",22.74
"573","2009-04-13",22.92
"574","2009-04-14",20.43
"575","2009-04-15",22.4
"576","2009-04-16",22.719999
"577","2009-04-17",22.67
"578","2009-04-20",19.700001
"579","2009-04-21",22.9
"580","2009-04-22",20.75
"581","2009-04-23",22.059999
"582","2009-04-24",23.209999
"583","2009-04-27",20.99
"584","2009-04-28",21.530001
"585","2009-04-29",22.58
"586","2009-04-30",22.889999
"587","2009-05-01",21.469999
"588","2009-05-04",23.76
"589","2009-05-05",22.99
"590","2009-05-06",23.629999
"591","2009-05-07",21.6
"592","2009-05-08",24.26
"593","2009-05-11",22.790001
"594","2009-05-12",22.65
"595","2009-05-13",21.280001
"596","2009-05-14",22.74
"597","2009-05-15",22.040001
"598","2009-05-18",24.379999
"599","2009-05-19",23.379999
"600","2009-05-20",22.969999
"601","2009-05-21",23.049999
"602","2009-05-22",22.379999
"603","2009-05-26",23.65
"604","2009-05-27",22.51
"605","2009-05-28",23.440001
"606","2009-05-29",24.34
"607","2009-06-01",25.25
"608","2009-06-02",24.25
"609","2009-06-03",24.610001
"610","2009-06-04",24.99
"611","2009-06-05",24.639999
"612","2009-06-08",24.74
"613","2009-06-09",24.98
"614","2009-06-10",24.120001
"615","2009-06-11",23.059999
"616","2009-06-12",23.91
"617","2009-06-15",22.719999
"618","2009-06-16",22.33
"619","2009-06-17",21.91
"620","2009-06-18",22.51
"621","2009-06-19",22.389999
"622","2009-06-22",21.48
"623","2009-06-23",21.65
"624","2009-06-24",21.940001
"625","2009-06-25",22.17
"626","2009-06-26",22.27
"627","2009-06-29",22.139999
"628","2009-06-30",22.23
"629","2009-07-01",22.33
"630","2009-07-02",21
"631","2009-07-06",21.57
"632","2009-07-07",20.43
"633","2009-07-08",20.040001
"634","2009-07-09",19.549999
"635","2009-07-10",19.26
"636","2009-07-13",20.27
"637","2009-07-14",20.24
"638","2009-07-15",20.76
"639","2009-07-16",20.92
"640","2009-07-17",20.030001
"641","2009-07-20",20.889999
"642","2009-07-21",20.629999
"643","2009-07-22",20.709999
"644","2009-07-23",21.52
"645","2009-07-24",21.23
"646","2009-07-27",21.75
"647","2009-07-28",22.200001
"648","2009-07-29",21.870001
"649","2009-07-30",23.620001
"650","2009-07-31",24
"651","2009-08-03",24.440001
"652","2009-08-04",26.09
"653","2009-08-05",27.610001
"654","2009-08-06",28.01
"655","2009-08-07",30.049999
"656","2009-08-10",28.99
"657","2009-08-11",27.76
"658","2009-08-12",27.799999
"659","2009-08-13",27.85
"660","2009-08-14",27.280001
"661","2009-08-17",26.139999
"662","2009-08-18",26.67
"663","2009-08-19",26.4
"664","2009-08-20",27.43
"665","2009-08-21",27.65
"666","2009-08-24",27.450001
"667","2009-08-25",27.360001
"668","2009-08-26",27.82
"669","2009-08-27",27.9
"670","2009-08-28",27.799999
"671","2009-08-31",27.309999
"672","2009-09-01",26.120001
"673","2009-09-02",25.91
"674","2009-09-03",26.469999
"675","2009-09-04",26.66
"676","2009-09-08",27.57
"677","2009-09-09",28.77
"678","2009-09-10",29.24
"679","2009-09-11",29.15
"680","2009-09-14",30.01
"681","2009-09-15",30.559999
"682","2009-09-16",31.99
"683","2009-09-17",31.610001
"684","2009-09-18",31.75
"685","2009-09-21",31.700001
"686","2009-09-22",32.860001
"687","2009-09-23",31.25
"688","2009-09-24",30.389999
"689","2009-09-25",30.24
"690","2009-09-28",31.459999
"691","2009-09-29",30.719999
"692","2009-09-30",30.700001
"693","2009-10-01",28.9
"694","2009-10-02",28.620001
"695","2009-10-05",29.379999
"696","2009-10-06",29
"697","2009-10-07",29.030001
"698","2009-10-08",29.809999
"699","2009-10-09",30.209999
"700","2009-10-12",30.200001
"701","2009-10-13",29.65
"702","2009-10-14",30.43
"703","2009-10-15",29.969999
"704","2009-10-16",29.059999
"705","2009-10-19",29.610001
"706","2009-10-20",29.040001
"707","2009-10-21",28.33
"708","2009-10-22",29.16
"709","2009-10-23",28.969999
"710","2009-10-26",29.110001
"711","2009-10-27",28.74
"712","2009-10-28",27.559999
"713","2009-10-29",29.059999
"714","2009-10-30",28.879999
"715","2009-11-02",28.879999
"716","2009-11-03",29.200001
"717","2009-11-04",28.549999
"718","2009-11-05",29.27
"719","2009-11-06",28.85
"720","2009-11-09",30.07
"721","2009-11-10",30.59
"722","2009-11-11",31.42
"723","2009-11-12",31.110001
"724","2009-11-13",31.59
"725","2009-11-16",32.299999
"726","2009-11-17",31.809999
"727","2009-11-18",32.810001
"728","2009-11-19",32.119999
"729","2009-11-20",31.950001
"730","2009-11-23",32.139999
"731","2009-11-24",31.49
"732","2009-11-25",31.690001
"733","2009-11-27",30.91
"734","2009-11-30",32.209999
"735","2009-12-01",32.48
"736","2009-12-02",32.869999
"737","2009-12-03",32.220001
"738","2009-12-04",33.040001
"739","2009-12-07",32.139999
"740","2009-12-08",31.82
"741","2009-12-09",31.719999
"742","2009-12-10",31.51
"743","2009-12-11",32.119999
"744","2009-12-14",32.709999
"745","2009-12-15",32.32
"746","2009-12-16",32.43
"747","2009-12-17",31.85
"748","2009-12-18",32.610001
"749","2009-12-21",33.57
"750","2009-12-22",34.189999
"751","2009-12-23",34.919998
"752","2009-12-24",35.290001
"753","2009-12-28",36
"754","2009-12-29",34.990002
"755","2009-12-30",34.970001
"756","2009-12-31",33.779999
"757","2010-01-04",33.400002
"758","2010-01-05",33.27
"759","2010-01-06",33.459999
"760","2010-01-07",33.779999
"761","2010-01-08",33.349998
"762","2010-01-11",33.25
"763","2010-01-12",32.77
"764","2010-01-13",33.810001
"765","2010-01-14",33.75
"766","2010-01-15",33.369999
"767","2010-01-19",34.419998
"768","2010-01-20",33.77
"769","2010-01-21",32.93
"770","2010-01-22",31.93
"771","2010-01-25",31.92
"772","2010-01-26",31.860001
"773","2010-01-27",32.439999
"774","2010-01-28",32.279999
"775","2010-01-29",32.049999
"776","2010-02-01",32.77
"777","2010-02-02",33.349998
"778","2010-02-03",32.369999
"779","2010-02-04",32.720001
"780","2010-02-05",32.970001
"781","2010-02-08",32.439999
"782","2010-02-09",32.400002
"783","2010-02-10",32.259998
"784","2010-02-11",32.759998
"785","2010-02-12",33.200001
"786","2010-02-16",34.389999
"787","2010-02-17",34.599998
"788","2010-02-18",35.07
"789","2010-02-19",35.459999
"790","2010-02-22",35.919998
"791","2010-02-23",35.700001
"792","2010-02-24",36.110001
"793","2010-02-25",36.240002
"794","2010-02-26",36.080002
"795","2010-03-01",36.099998
"796","2010-03-02",36.119999
"797","2010-03-03",35.84
"798","2010-03-04",36.080002
"799","2010-03-05",37.27
"800","2010-03-08",37.619999
"801","2010-03-09",38.299999
"802","2010-03-10",38.41
"803","2010-03-11",38.139999
"804","2010-03-12",38.07
"805","2010-03-15",38.110001
"806","2010-03-16",39.369999
"807","2010-03-17",39.91
"808","2010-03-18",39.639999
"809","2010-03-19",39.310001
"810","2010-03-22",39.650002
"811","2010-03-23",39.540001
"812","2010-03-24",39.369999
"813","2010-03-25",39.5
"814","2010-03-26",39.349998
"815","2010-03-29",39.360001
"816","2010-03-30",39.490002
"817","2010-03-31",39.150002
"818","2010-04-01",39.130001
"819","2010-04-05",40.23
"820","2010-04-06",41.560001
"821","2010-04-07",40.630001
"822","2010-04-08",40.560001
"823","2010-04-09",41.950001
"824","2010-04-12",41.970001
"825","2010-04-13",43.029999
"826","2010-04-14",43.09
"827","2010-04-15",42.040001
"828","2010-04-16",41.110001
"829","2010-04-19",41.150002
"830","2010-04-20",42.009998
"831","2010-04-21",42.939999
"832","2010-04-22",43.75
"833","2010-04-23",44.599998
"834","2010-04-26",45.259998
"835","2010-04-27",43.700001
"836","2010-04-28",43.919998
"837","2010-04-29",47.16
"838","2010-04-30",45.27
"839","2010-05-03",47.52
"840","2010-05-04",47.009998
"841","2010-05-05",46.27
"842","2010-05-06",44.330002
"843","2010-05-07",43.43
"844","2010-05-10",47
"845","2010-05-11",47.330002
"846","2010-05-12",48.099998
"847","2010-05-13",47.009998
"848","2010-05-14",45.619999
"849","2010-05-17",45.91
"850","2010-05-18",44.59
"851","2010-05-19",44.5
"852","2010-05-20",42.279999
"853","2010-05-21",43.959999
"854","2010-05-24",42.610001
"855","2010-05-25",43.400002
"856","2010-05-26",43.369999
"857","2010-05-27",45.75
"858","2010-05-28",45.130001
"859","2010-06-01",44.330002
"860","2010-06-02",44.509998
"861","2010-06-03",44.310001
"862","2010-06-04",41.23
"863","2010-06-07",40.860001
"864","2010-06-08",41.82
"865","2010-06-09",41.810001
"866","2010-06-10",44.200001
"867","2010-06-11",44.549999
"868","2010-06-14",45.220001
"869","2010-06-15",46.43
"870","2010-06-16",45.849998
"871","2010-06-17",46.330002
"872","2010-06-18",45.759998
"873","2010-06-21",45.560001
"874","2010-06-22",43.849998
"875","2010-06-23",44.34
"876","2010-06-24",42.950001
"877","2010-06-25",44.560001
"878","2010-06-28",43.889999
"879","2010-06-29",42.139999
"880","2010-06-30",41.639999
"881","2010-07-01",41.650002
"882","2010-07-02",40.669998
"883","2010-07-06",40.220001
"884","2010-07-07",42.529999
"885","2010-07-08",43.310001
"886","2010-07-09",44.049999
"887","2010-07-12",44.310001
"888","2010-07-13",45.23
"889","2010-07-14",44.689999
"890","2010-07-15",44.799999
"891","2010-07-16",42.689999
"892","2010-07-19",43.639999
"893","2010-07-20",44.119999
"894","2010-07-21",42.849998
"895","2010-07-22",44.919998
"896","2010-07-23",45.150002
"897","2010-07-26",46.720001
"898","2010-07-27",46.439999
"899","2010-07-28",46.560001
"900","2010-07-29",45.209999
"901","2010-07-30",45.849998
"902","2010-08-02",47.330002
"903","2010-08-03",46.939999
"904","2010-08-04",46.82
"905","2010-08-05",45.91
"906","2010-08-06",45.849998
"907","2010-08-09",46.990002
"908","2010-08-10",47.080002
"909","2010-08-11",45.43
"910","2010-08-12",44.669998
"911","2010-08-13",44.880001
"912","2010-08-16",44.880001
"913","2010-08-17",45.900002
"914","2010-08-18",45.950001
"915","2010-08-19",44.66
"916","2010-08-20",44.849998
"917","2010-08-23",44.919998
"918","2010-08-24",44.610001
"919","2010-08-25",45.380001
"920","2010-08-26",44.98
"921","2010-08-27",45.889999
"922","2010-08-30",45.200001
"923","2010-08-31",45.830002
"924","2010-09-01",47.84
"925","2010-09-02",48.099998
"926","2010-09-03",48.860001
"927","2010-09-07",48.209999
"928","2010-09-08",48.259998
"929","2010-09-09",47.439999
"930","2010-09-10",47.630001
"931","2010-09-13",47.900002
"932","2010-09-14",47.98
"933","2010-09-15",48.959999
"934","2010-09-16",48.75
"935","2010-09-17",48.869999
"936","2010-09-20",50.48
"937","2010-09-21",49.150002
"938","2010-09-22",49.040001
"939","2010-09-23",47.799999
"940","2010-09-24",49.259998
"941","2010-09-27",48.119999
"942","2010-09-28",48.060001
"943","2010-09-29",47.389999
"944","2010-09-30",47.57
"945","2010-10-01",47.82
"946","2010-10-04",48.23
"947","2010-10-05",48.889999
"948","2010-10-06",48.580002
"949","2010-10-07",48.509998
"950","2010-10-08",48.630001
"951","2010-10-11",48.549999
"952","2010-10-12",49.48
"953","2010-10-13",49.950001
"954","2010-10-14",49.759998
