"","date","ALTA"
"973","2019-04-23",28.290001
"974","2019-04-24",27.9
"975","2019-04-25",27.99
"976","2019-04-26",28.17
"977","2019-04-29",28.42
"978","2019-04-30",28.450001
"979","2019-05-01",28.139999
"980","2019-05-02",28.370001
"981","2019-05-03",29.190001
"982","2019-05-06",28.969999
"983","2019-05-07",28.889999
"984","2019-05-08",28.639999
"985","2019-05-09",29.18
"986","2019-05-10",29.27
"987","2019-05-13",29.059999
"988","2019-05-14",30.120001
"989","2019-05-15",30.01
"990","2019-05-16",30.040001
"991","2019-05-17",29.92
"992","2019-05-20",30.08
"993","2019-05-21",30.110001
"994","2019-05-22",30
"995","2019-05-23",29.540001
"996","2019-05-24",29.639999
"997","2019-05-28",29.200001
"998","2019-05-29",29.16
"999","2019-05-30",29.17
"1000","2019-05-31",28
"1001","2019-06-03",28.360001
"1002","2019-06-04",29.08
"1003","2019-06-05",29.200001
"1004","2019-06-06",28.940001
"1005","2019-06-07",28.49
"1006","2019-06-10",28.59
"1007","2019-06-11",28.52
"1008","2019-06-12",28.77
"1009","2019-06-13",29
"1010","2019-06-14",28.809999
"1011","2019-06-17",28.93
"1012","2019-06-18",29.07
"1013","2019-06-19",28.85
"1014","2019-06-20",28.48
"1015","2019-06-21",29.82
"1016","2019-06-24",28.91
"1017","2019-06-25",29.200001
"1018","2019-06-26",28.92
"1019","2019-06-27",29.26
"1020","2019-06-28",29.4
"1021","2019-07-01",30.049999
"1022","2019-07-02",29.51
"1023","2019-07-03",29.82
"1024","2019-07-05",30.059999
"1025","2019-07-08",29.82
"1026","2019-07-09",29.690001
"1027","2019-07-10",28.879999
"1028","2019-07-11",29.620001
"1029","2019-07-12",29.620001
"1030","2019-07-15",28.73
"1031","2019-07-16",28.5
"1032","2019-07-17",28.540001
"1033","2019-07-18",28.83
"1034","2019-07-19",28.690001
"1035","2019-07-22",28.5
"1036","2019-07-23",28.76
"1037","2019-07-24",29.280001
"1038","2019-07-25",28.809999
"1039","2019-07-26",29.92
"1040","2019-07-29",29.6
"1041","2019-07-30",29.959999
"1042","2019-07-31",30.299999
"1043","2019-08-01",29.559999
"1044","2019-08-02",29.059999
"1045","2019-08-05",28.43
"1046","2019-08-06",28.35
"1047","2019-08-07",28.209999
"1048","2019-08-08",28.639999
"1049","2019-08-09",28.75
"1050","2019-08-12",28.52
"1051","2019-08-13",28.690001
"1052","2019-08-14",27.530001
"1053","2019-08-15",26.959999
"1054","2019-08-16",26.82
"1055","2019-08-19",28
"1056","2019-08-20",27.48
"1057","2019-08-21",27.75
"1058","2019-08-22",27.27
"1059","2019-08-23",26.09
"1060","2019-08-26",26.940001
"1061","2019-08-27",26.110001
"1062","2019-08-28",26.360001
"1063","2019-08-29",27.07
"1064","2019-08-30",26.5
"1065","2019-09-03",25.98
"1066","2019-09-04",26.01
"1067","2019-09-05",26.790001
"1068","2019-09-06",26.6
"1069","2019-09-09",27.360001
"1070","2019-09-10",27.98
"1071","2019-09-11",28.049999
"1072","2019-09-12",29.17
"1073","2019-09-13",28.92
"1074","2019-09-16",28.9
"1075","2019-09-17",28.67
"1076","2019-09-18",28.459999
"1077","2019-09-19",28.27
"1078","2019-09-20",29.290001
"1079","2019-09-23",29.23
"1080","2019-09-24",28.559999
"1081","2019-09-25",29.15
"1082","2019-09-26",28.440001
"1083","2019-09-27",28.51
"1084","2019-09-30",28.290001
"1085","2019-10-01",27.4
"1086","2019-10-02",27.5
"1087","2019-10-03",27.879999
"1088","2019-10-04",28.25
"1089","2019-10-07",28.540001
"1090","2019-10-08",28.540001
"1091","2019-10-09",28.48
"1092","2019-10-10",28.120001
"1093","2019-10-11",28.139999
"1094","2019-10-14",28.530001
"1095","2019-10-15",28.6
"1096","2019-10-16",28.450001
"1097","2019-10-17",28.35
"1098","2019-10-18",28.700001
"1099","2019-10-21",29.110001
"1100","2019-10-22",29.24
"1101","2019-10-23",29.389999
"1102","2019-10-24",28.780001
"1103","2019-10-25",29.07
"1104","2019-10-28",29.34
"1105","2019-10-29",29.620001
"1106","2019-10-30",29.49
"1107","2019-10-31",29.1
"1108","2019-11-01",29.549999
"1109","2019-11-04",29.860001
"1110","2019-11-05",29.950001
"1111","2019-11-06",29.870001
"1112","2019-11-07",29.879999
"1113","2019-11-08",29.77
"1114","2019-11-11",29.82
"1115","2019-11-12",29.870001
"1116","2019-11-13",29.34
"1117","2019-11-14",29.200001
"1118","2019-11-15",29.379999
"1119","2019-11-18",28.98
"1120","2019-11-19",29.530001
"1121","2019-11-20",29.280001
"1122","2019-11-21",29.049999
"1123","2019-11-22",29.139999
"1124","2019-11-25",29.620001
"1125","2019-11-26",29.02
"1126","2019-11-27",29.24
"1127","2019-11-29",29.35
"1128","2019-12-02",29.049999
"1129","2019-12-03",28.6
"1130","2019-12-04",28.92
"1131","2019-12-05",29.07
"1132","2019-12-06",29.49
"1133","2019-12-09",29.280001
"1134","2019-12-10",29.52
"1135","2019-12-11",29.24
"1136","2019-12-12",29.74
"1137","2019-12-13",30.34
"1138","2019-12-16",31
"1139","2019-12-17",31.190001
"1140","2019-12-18",30.49
"1141","2019-12-19",30.75
"1142","2019-12-20",30.75
"1143","2019-12-23",30.33
"1144","2019-12-24",30.049999
"1145","2019-12-26",29.98
"1146","2019-12-27",30.120001
"1147","2019-12-30",29.969999
"1148","2019-12-31",30.120001
"1149","2020-01-02",30
"1150","2020-01-03",29.6
"1151","2020-01-06",29.360001
"1152","2020-01-07",28.940001
"1153","2020-01-08",29.389999
"1154","2020-01-09",29.540001
"1155","2020-01-10",29.450001
"1156","2020-01-13",29.58
"1157","2020-01-14",29.469999
"1158","2020-01-15",29.290001
"1159","2020-01-16",29.629999
"1160","2020-01-17",29.549999
"1161","2020-01-21",29.040001
"1162","2020-01-22",29.17
"1163","2020-01-23",29.1
"1164","2020-01-24",28.85
"1165","2020-01-27",28.440001
"1166","2020-01-28",28.309999
"1167","2020-01-29",27.469999
"1168","2020-01-30",27.469999
"1169","2020-01-31",26.08
"1170","2020-02-03",26.360001
"1171","2020-02-04",26.690001
"1172","2020-02-05",27.27
"1173","2020-02-06",27.18
"1174","2020-02-07",26.99
"1175","2020-02-10",27.16
"1176","2020-02-11",27.51
"1177","2020-02-12",27.67
"1178","2020-02-13",28
"1179","2020-02-14",27.879999
"1180","2020-02-18",27.870001
"1181","2020-02-19",28.01
"1182","2020-02-20",27.92
"1183","2020-02-21",27.84
"1184","2020-02-24",27.16
"1185","2020-02-25",26.93
"1186","2020-02-26",26.18
"1187","2020-02-27",24.98
"1188","2020-02-28",23.969999
"1189","2020-03-02",25.360001
"1190","2020-03-03",24.360001
"1191","2020-03-04",24.950001
"1192","2020-03-05",23.290001
"1193","2020-03-06",22.719999
"1194","2020-03-09",20.709999
"1195","2020-03-10",19.75
"1196","2020-03-11",19.780001
"1197","2020-03-12",19.120001
"1198","2020-03-13",21.59
"1199","2020-03-16",16.389999
"1200","2020-03-17",19.82
"1201","2020-03-18",13.56
"1202","2020-03-19",16.49
"1203","2020-03-20",16.889999
"1204","2020-03-23",16.24
"1205","2020-03-24",17.959999
"1206","2020-03-25",17.75
"1207","2020-03-26",18
"1208","2020-03-27",16.709999
"1209","2020-03-30",18.24
"1210","2020-03-31",19.370001
"1211","2020-04-01",17.1
"1212","2020-04-02",17.540001
"1213","2020-04-03",17.459999
"1214","2020-04-06",19.1
"1215","2020-04-07",18.559999
"1216","2020-04-08",18.48
"1217","2020-04-09",20.73
"1218","2020-04-13",18.59
"1219","2020-04-14",19.23
"1220","2020-04-15",16.870001
"1221","2020-04-16",16.23
"1222","2020-04-17",17.48
"1223","2020-04-20",18.040001
"1224","2020-04-21",18.07
"1225","2020-04-22",17.530001
"1226","2020-04-23",18.389999
"1227","2020-04-24",18.9
"1228","2020-04-27",20.23
"1229","2020-04-28",20.959999
"1230","2020-04-29",22.67
"1231","2020-04-30",21.48
"1232","2020-05-01",21.26
"1233","2020-05-04",21.790001
"1234","2020-05-05",20.389999
"1235","2020-05-06",19.719999
"1236","2020-05-07",19.76
"1237","2020-05-08",21.02
"1238","2020-05-11",20.110001
"1239","2020-05-12",18.76
"1240","2020-05-13",18.370001
"1241","2020-05-14",18.219999
"1242","2020-05-15",18.870001
"1243","2020-05-18",20.92
"1244","2020-05-19",19.209999
"1245","2020-05-20",20.82
"1246","2020-05-21",20.49
"1247","2020-05-22",20.42
"1248","2020-05-26",22.16
"1249","2020-05-27",24.5
"1250","2020-05-28",23.530001
"1251","2020-05-29",24.77
"1252","2020-06-01",23.219999
"1253","2020-06-02",22.57
"1254","2020-06-03",23.02
"1255","2020-06-04",23.059999
"1256","2020-06-05",24.01
"1257","2020-06-08",25.43
"1258","2020-06-09",24.75
"1259","2020-06-10",23.42
"1260","2020-06-11",20.959999
"1261","2020-06-12",21.129999
"1262","2020-06-15",21.690001
"1263","2020-06-16",22.450001
"1264","2020-06-17",21.23
"1265","2020-06-18",21.389999
"1266","2020-06-19",22.030001
"1267","2020-06-22",22.209999
"1268","2020-06-23",21.870001
"1269","2020-06-24",20.75
"1270","2020-06-25",21.959999
"1271","2020-06-26",20.84
"1272","2020-06-29",21.950001
"1273","2020-06-30",22.469999
"1274","2020-07-01",22.01
"1275","2020-07-02",21.49
"1276","2020-07-06",21.639999
"1277","2020-07-07",20.48
"1278","2020-07-08",20.290001
"1279","2020-07-09",19.67
"1280","2020-07-10",20.780001
"1281","2020-07-13",20.450001
"1282","2020-07-14",20.690001
"1283","2020-07-15",21.389999
"1284","2020-07-16",20.98
"1285","2020-07-17",21.18
"1286","2020-07-20",20.4
"1287","2020-07-21",21.469999
"1288","2020-07-22",20.780001
"1289","2020-07-23",20.5
"1290","2020-07-24",20.549999
"1291","2020-07-27",20.360001
"1292","2020-07-28",20.43
"1293","2020-07-29",20.52
"1294","2020-07-30",20.42
"1295","2020-07-31",18.75
"1296","2020-08-03",19.469999
"1297","2020-08-04",19.309999
"1298","2020-08-05",19.629999
"1299","2020-08-06",19.370001
"1300","2020-08-07",19.48
"1301","2020-08-10",19.780001
"1302","2020-08-11",21
"1303","2020-08-12",20.959999
"1304","2020-08-13",20.6
"1305","2020-08-14",20.51
"1306","2020-08-17",20.190001
"1307","2020-08-18",19.700001
"1308","2020-08-19",19.93
"1309","2020-08-20",19.940001
"1310","2020-08-21",19.75
"1311","2020-08-24",20.48
"1312","2020-08-25",20.379999
"1313","2020-08-26",20.290001
"1314","2020-08-27",20.43
"1315","2020-08-28",20.77
"1316","2020-08-31",20.620001
"1317","2020-09-01",20.57
"1318","2020-09-02",20.57
"1319","2020-09-03",20.719999
"1320","2020-09-04",20.700001
"1321","2020-09-08",20.01
"1322","2020-09-09",20.26
"1323","2020-09-10",20.370001
"1324","2020-09-11",20.360001
"1325","2020-09-14",20.65
"1326","2020-09-15",20.309999
"1327","2020-09-16",20.450001
"1328","2020-09-17",20.379999
"1329","2020-09-18",21.67
"1330","2020-09-21",20.040001
"1331","2020-09-22",19.559999
"1332","2020-09-23",19.139999
"1333","2020-09-24",19.059999
"1334","2020-09-25",19.290001
"1335","2020-09-28",20.1
"1336","2020-09-29",20.08
"1337","2020-09-30",20.120001
"1338","2020-10-01",20.629999
"1339","2020-10-02",20.99
"1340","2020-10-05",21.66
"1341","2020-10-06",21.059999
"1342","2020-10-07",21.66
"1343","2020-10-08",21.74
"1344","2020-10-09",21.969999
"1345","2020-10-12",22.389999
"1346","2020-10-13",22.23
"1347","2020-10-14",21.92
"1348","2020-10-15",22.200001
"1349","2020-10-16",22.26
"1350","2020-10-19",21.9
"1351","2020-10-20",22.35
"1352","2020-10-21",22.4
"1353","2020-10-22",22.99
"1354","2020-10-23",23.25
"1355","2020-10-26",22.76
"1356","2020-10-27",22.030001
"1357","2020-10-28",21.77
"1358","2020-10-29",21.639999
"1359","2020-10-30",21.77
"1360","2020-11-02",22.629999
"1361","2020-11-03",24
"1362","2020-11-04",22.92
"1363","2020-11-05",23.309999
"1364","2020-11-06",22.74
"1365","2020-11-09",26.209999
"1366","2020-11-10",27.299999
"1367","2020-11-11",27.049999
"1368","2020-11-12",26
"1369","2020-11-13",26.719999
"1370","2020-11-16",27.120001
"1371","2020-11-17",26.92
"1372","2020-11-18",26.24
"1373","2020-11-19",26.719999
"1374","2020-11-20",26.860001
"1375","2020-11-23",26.969999
"1376","2020-11-24",27.51
"1377","2020-11-25",27.700001
"1378","2020-11-27",27.43
