"","date","AMBA"
"965","2016-08-11",61.799999
"966","2016-08-12",64.089996
"967","2016-08-15",66.089996
"968","2016-08-16",65.849998
"969","2016-08-17",66.099998
"970","2016-08-18",63.639999
"971","2016-08-19",65.010002
"972","2016-08-22",65.839996
"973","2016-08-23",67.860001
"974","2016-08-24",68.510002
"975","2016-08-25",68.559998
"976","2016-08-26",68.980003
"977","2016-08-29",70.540001
"978","2016-08-30",72.18
"979","2016-08-31",72.040001
"980","2016-09-01",71.779999
"981","2016-09-02",66.989998
"982","2016-09-06",68.879997
"983","2016-09-07",67.110001
"984","2016-09-08",67.650002
"985","2016-09-09",63.509998
"986","2016-09-12",66.309998
"987","2016-09-13",65.830002
"988","2016-09-14",67.110001
"989","2016-09-15",68.849998
"990","2016-09-16",68.199997
"991","2016-09-19",68.400002
"992","2016-09-20",66.209999
"993","2016-09-21",67.459999
"994","2016-09-22",68.150002
"995","2016-09-23",67.050003
"996","2016-09-26",66.32
"997","2016-09-27",68.639999
"998","2016-09-28",68.769997
"999","2016-09-29",70.870003
"1000","2016-09-30",73.610001
"1001","2016-10-03",73.910004
"1002","2016-10-04",73.050003
"1003","2016-10-05",72.540001
"1004","2016-10-06",71.480003
"1005","2016-10-07",69.839996
"1006","2016-10-10",69.089996
"1007","2016-10-11",63.91
"1008","2016-10-12",63.009998
"1009","2016-10-13",63.200001
"1010","2016-10-14",62.689999
"1011","2016-10-17",62.740002
"1012","2016-10-18",64.360001
"1013","2016-10-19",63.59
"1014","2016-10-20",62.860001
"1015","2016-10-21",62.439999
"1016","2016-10-24",63.040001
"1017","2016-10-25",62.740002
"1018","2016-10-26",62.5
"1019","2016-10-27",61.389999
"1020","2016-10-28",61.279999
"1021","2016-10-31",61.369999
"1022","2016-11-01",61.349998
"1023","2016-11-02",56.799999
"1024","2016-11-03",56.27
"1025","2016-11-04",57.91
"1026","2016-11-07",58.630001
"1027","2016-11-08",56.939999
"1028","2016-11-09",57.27
"1029","2016-11-10",57.509998
"1030","2016-11-11",59.66
"1031","2016-11-14",60.040001
"1032","2016-11-15",62.200001
"1033","2016-11-16",61.75
"1034","2016-11-17",62.220001
"1035","2016-11-18",61.880001
"1036","2016-11-21",62.16
"1037","2016-11-22",62.279999
"1038","2016-11-23",65.360001
"1039","2016-11-25",63.310001
"1040","2016-11-28",63.619999
"1041","2016-11-29",62.59
"1042","2016-11-30",61.52
"1043","2016-12-01",61.389999
"1044","2016-12-02",54.470001
"1045","2016-12-05",57.060001
"1046","2016-12-06",57.209999
"1047","2016-12-07",56.669998
"1048","2016-12-08",55.580002
"1049","2016-12-09",54.459999
"1050","2016-12-12",53.049999
"1051","2016-12-13",53.73
"1052","2016-12-14",54.09
"1053","2016-12-15",54.689999
"1054","2016-12-16",54.009998
"1055","2016-12-19",54.529999
"1056","2016-12-20",54.830002
"1057","2016-12-21",54.599998
"1058","2016-12-22",54.34
"1059","2016-12-23",55.459999
"1060","2016-12-27",54.619999
"1061","2016-12-28",54.110001
"1062","2016-12-29",54.27
"1063","2016-12-30",54.130001
"1064","2017-01-03",52.540001
"1065","2017-01-04",53.619999
"1066","2017-01-05",56.34
"1067","2017-01-06",54.619999
"1068","2017-01-09",53.77
"1069","2017-01-10",53.709999
"1070","2017-01-11",51
"1071","2017-01-12",50.810001
"1072","2017-01-13",51.639999
"1073","2017-01-17",49.57
"1074","2017-01-18",49.419998
"1075","2017-01-19",48.650002
"1076","2017-01-20",48.860001
"1077","2017-01-23",48.59
"1078","2017-01-24",50.990002
"1079","2017-01-25",52.049999
"1080","2017-01-26",51
"1081","2017-01-27",50.07
"1082","2017-01-30",49.779999
"1083","2017-01-31",49.610001
"1084","2017-02-01",50.040001
"1085","2017-02-02",50.549999
"1086","2017-02-03",51.580002
"1087","2017-02-06",52.049999
"1088","2017-02-07",53.630001
"1089","2017-02-08",53.759998
"1090","2017-02-09",54.810001
"1091","2017-02-10",54.52
"1092","2017-02-13",54.299999
"1093","2017-02-14",55.049999
"1094","2017-02-15",55.779999
"1095","2017-02-16",55.240002
"1096","2017-02-17",55.470001
"1097","2017-02-21",57.709999
"1098","2017-02-22",57.639999
"1099","2017-02-23",57.029999
"1100","2017-02-24",58.73
"1101","2017-02-27",59.779999
"1102","2017-02-28",58.950001
"1103","2017-03-01",56.34
"1104","2017-03-02",56.720001
"1105","2017-03-03",55.599998
"1106","2017-03-06",55.619999
"1107","2017-03-07",53.919998
"1108","2017-03-08",53.98
"1109","2017-03-09",53.029999
"1110","2017-03-10",52.799999
"1111","2017-03-13",56.669998
"1112","2017-03-14",55.950001
"1113","2017-03-15",55.709999
"1114","2017-03-16",55.98
"1115","2017-03-17",56.34
"1116","2017-03-20",57.639999
"1117","2017-03-21",55.130001
"1118","2017-03-22",54.580002
"1119","2017-03-23",54.389999
"1120","2017-03-24",54.689999
"1121","2017-03-27",56.060001
"1122","2017-03-28",55.799999
"1123","2017-03-29",55.400002
"1124","2017-03-30",55.540001
"1125","2017-03-31",54.709999
"1126","2017-04-03",55.139999
"1127","2017-04-04",54.209999
"1128","2017-04-05",54.73
"1129","2017-04-06",54.900002
"1130","2017-04-07",54.529999
"1131","2017-04-10",53.860001
"1132","2017-04-11",53.049999
"1133","2017-04-12",51.639999
"1134","2017-04-13",50.709999
"1135","2017-04-17",50.450001
"1136","2017-04-18",50.369999
"1137","2017-04-19",52.02
"1138","2017-04-20",52.799999
"1139","2017-04-21",53.349998
"1140","2017-04-24",54.849998
"1141","2017-04-25",55.84
"1142","2017-04-26",55.439999
"1143","2017-04-27",56.950001
"1144","2017-04-28",56.220001
"1145","2017-05-01",57.450001
"1146","2017-05-02",57.450001
"1147","2017-05-03",56.860001
"1148","2017-05-04",57.060001
"1149","2017-05-05",58.240002
"1150","2017-05-08",57.43
"1151","2017-05-09",57.98
"1152","2017-05-10",59.560001
"1153","2017-05-11",59.73
"1154","2017-05-12",59.919998
"1155","2017-05-15",61.619999
"1156","2017-05-16",63.59
"1157","2017-05-17",60.009998
"1158","2017-05-18",61.09
"1159","2017-05-19",63.029999
"1160","2017-05-22",64.050003
"1161","2017-05-23",63.139999
"1162","2017-05-24",64.349998
"1163","2017-05-25",64.93
"1164","2017-05-26",65.050003
"1165","2017-05-30",60.259998
"1166","2017-05-31",58.540001
"1167","2017-06-01",58.490002
"1168","2017-06-02",59.220001
"1169","2017-06-05",58.950001
"1170","2017-06-06",59.720001
"1171","2017-06-07",53.599998
"1172","2017-06-08",54.360001
"1173","2017-06-09",51.73
"1174","2017-06-12",50.779999
"1175","2017-06-13",50.970001
"1176","2017-06-14",49.470001
"1177","2017-06-15",48.919998
"1178","2017-06-16",48.82
"1179","2017-06-19",49.470001
"1180","2017-06-20",48.98
"1181","2017-06-21",48.799999
"1182","2017-06-22",49.290001
"1183","2017-06-23",49.220001
"1184","2017-06-26",49.709999
"1185","2017-06-27",48.549999
"1186","2017-06-28",50.029999
"1187","2017-06-29",49.200001
"1188","2017-06-30",48.549999
"1189","2017-07-03",47.959999
"1190","2017-07-05",48.82
"1191","2017-07-06",48.650002
"1192","2017-07-07",48.610001
"1193","2017-07-10",50.040001
"1194","2017-07-11",50.639999
"1195","2017-07-12",50.790001
"1196","2017-07-13",51.759998
"1197","2017-07-14",51.599998
"1198","2017-07-17",51.02
"1199","2017-07-18",51.150002
"1200","2017-07-19",51.369999
"1201","2017-07-20",51.349998
"1202","2017-07-21",50.720001
"1203","2017-07-24",50.09
"1204","2017-07-25",50.66
"1205","2017-07-26",50.610001
"1206","2017-07-27",49.529999
"1207","2017-07-28",50.049999
"1208","2017-07-31",50.049999
"1209","2017-08-01",51.400002
"1210","2017-08-02",50.650002
"1211","2017-08-03",50.459999
"1212","2017-08-04",50.900002
"1213","2017-08-07",51.279999
"1214","2017-08-08",52.259998
"1215","2017-08-09",51.66
"1216","2017-08-10",50.529999
"1217","2017-08-11",50.700001
"1218","2017-08-14",51.959999
"1219","2017-08-15",51.43
"1220","2017-08-16",50.810001
"1221","2017-08-17",50.599998
"1222","2017-08-18",50.639999
"1223","2017-08-21",49.389999
"1224","2017-08-22",51.669998
"1225","2017-08-23",53.299999
"1226","2017-08-24",52.439999
"1227","2017-08-25",52.98
"1228","2017-08-28",54.799999
"1229","2017-08-29",54.23
"1230","2017-08-30",54.080002
"1231","2017-08-31",54.400002
"1232","2017-09-01",42.240002
"1233","2017-09-05",40.599998
"1234","2017-09-06",41.580002
"1235","2017-09-07",42.939999
"1236","2017-09-08",43.439999
"1237","2017-09-11",44.59
"1238","2017-09-12",46.330002
"1239","2017-09-13",46.18
"1240","2017-09-14",45.459999
"1241","2017-09-15",46.43
"1242","2017-09-18",46.560001
"1243","2017-09-19",46.439999
"1244","2017-09-20",46.150002
"1245","2017-09-21",45.830002
"1246","2017-09-22",46.959999
"1247","2017-09-25",46.27
"1248","2017-09-26",45.599998
"1249","2017-09-27",48.57
"1250","2017-09-28",48.470001
"1251","2017-09-29",49.009998
"1252","2017-10-02",48.700001
"1253","2017-10-03",49.299999
"1254","2017-10-04",49.5
"1255","2017-10-05",48.66
"1256","2017-10-06",49.73
"1257","2017-10-09",50.349998
"1258","2017-10-10",50.93
"1259","2017-10-11",51.509998
"1260","2017-10-12",51.459999
"1261","2017-10-13",54.700001
"1262","2017-10-16",54.080002
"1263","2017-10-17",53.830002
"1264","2017-10-18",53.029999
"1265","2017-10-19",52.740002
"1266","2017-10-20",52.849998
"1267","2017-10-23",54.25
"1268","2017-10-24",54.080002
"1269","2017-10-25",53.709999
"1270","2017-10-26",54.400002
"1271","2017-10-27",54.939999
"1272","2017-10-30",54.740002
"1273","2017-10-31",56.439999
"1274","2017-11-01",56.380001
"1275","2017-11-02",55.080002
"1276","2017-11-03",55.849998
"1277","2017-11-06",58.009998
"1278","2017-11-07",56.02
"1279","2017-11-08",57.349998
"1280","2017-11-09",56.419998
"1281","2017-11-10",56.450001
"1282","2017-11-13",55.310001
"1283","2017-11-14",54.68
"1284","2017-11-15",53.599998
"1285","2017-11-16",54.299999
"1286","2017-11-17",53.709999
"1287","2017-11-20",56.27
"1288","2017-11-21",56.98
"1289","2017-11-22",57.709999
"1290","2017-11-24",58.439999
"1291","2017-11-27",57.509998
"1292","2017-11-28",55.619999
"1293","2017-11-29",54.459999
"1294","2017-11-30",54.27
"1295","2017-12-01",62.029999
"1296","2017-12-04",59.330002
"1297","2017-12-05",57.57
"1298","2017-12-06",57.09
"1299","2017-12-07",58.139999
"1300","2017-12-08",59
"1301","2017-12-11",58.810001
"1302","2017-12-12",57.849998
"1303","2017-12-13",58.419998
"1304","2017-12-14",57.560001
"1305","2017-12-15",56.509998
"1306","2017-12-18",58.169998
"1307","2017-12-19",58.099998
"1308","2017-12-20",58.509998
"1309","2017-12-21",59.060001
"1310","2017-12-22",58.990002
"1311","2017-12-26",59.889999
"1312","2017-12-27",59.029999
"1313","2017-12-28",59.5
"1314","2017-12-29",58.75
"1315","2018-01-02",62.330002
"1316","2018-01-03",64.470001
"1317","2018-01-04",63.299999
"1318","2018-01-05",63.619999
"1319","2018-01-08",62.66
"1320","2018-01-09",60.209999
"1321","2018-01-10",54.919998
"1322","2018-01-11",54.669998
"1323","2018-01-12",54.919998
"1324","2018-01-16",53.689999
"1325","2018-01-17",53.799999
"1326","2018-01-18",52.599998
"1327","2018-01-19",51.380001
"1328","2018-01-22",51.740002
"1329","2018-01-23",52.52
"1330","2018-01-24",49.959999
"1331","2018-01-25",50.099998
"1332","2018-01-26",50.25
"1333","2018-01-29",48.189999
"1334","2018-01-30",50.799999
"1335","2018-01-31",50.400002
"1336","2018-02-01",49.740002
"1337","2018-02-02",48.150002
"1338","2018-02-05",47.389999
"1339","2018-02-06",47.799999
"1340","2018-02-07",47.599998
"1341","2018-02-08",46.200001
"1342","2018-02-09",48.18
"1343","2018-02-12",47.5
"1344","2018-02-13",47.380001
"1345","2018-02-14",48.73
"1346","2018-02-15",49.040001
"1347","2018-02-16",48.27
"1348","2018-02-20",49.23
"1349","2018-02-21",48.52
"1350","2018-02-22",48.389999
"1351","2018-02-23",48.889999
"1352","2018-02-26",49.549999
"1353","2018-02-27",48.540001
"1354","2018-02-28",48.080002
"1355","2018-03-01",45.669998
"1356","2018-03-02",51.82
"1357","2018-03-05",49.91
"1358","2018-03-06",51.599998
"1359","2018-03-07",52.380001
"1360","2018-03-08",53.360001
"1361","2018-03-09",54.310001
"1362","2018-03-12",55
"1363","2018-03-13",53.110001
"1364","2018-03-14",54.139999
"1365","2018-03-15",53.369999
"1366","2018-03-16",54.240002
"1367","2018-03-19",52.860001
"1368","2018-03-20",53.970001
"1369","2018-03-21",54.25
"1370","2018-03-22",51.32
"1371","2018-03-23",50
"1372","2018-03-26",51.130001
"1373","2018-03-27",49.360001
"1374","2018-03-28",49.98
"1375","2018-03-29",48.990002
"1376","2018-04-02",46.939999
"1377","2018-04-03",47
"1378","2018-04-04",46.93
"1379","2018-04-05",46.48
"1380","2018-04-06",44.450001
"1381","2018-04-09",44.41
"1382","2018-04-10",46.150002
"1383","2018-04-11",50.84
"1384","2018-04-12",51.689999
"1385","2018-04-13",52.099998
"1386","2018-04-16",51.66
"1387","2018-04-17",51.330002
"1388","2018-04-18",49.57
"1389","2018-04-19",48.52
"1390","2018-04-20",50.59
"1391","2018-04-23",47.490002
"1392","2018-04-24",46.509998
"1393","2018-04-25",46.049999
"1394","2018-04-26",47.75
"1395","2018-04-27",46.75
"1396","2018-04-30",46.59
"1397","2018-05-01",47.360001
"1398","2018-05-02",48.450001
"1399","2018-05-03",48.470001
"1400","2018-05-04",48.950001
"1401","2018-05-07",49.830002
"1402","2018-05-08",50.560001
"1403","2018-05-09",52.09
"1404","2018-05-10",52.470001
"1405","2018-05-11",51.75
"1406","2018-05-14",51.759998
"1407","2018-05-15",50.73
"1408","2018-05-16",54.41
"1409","2018-05-17",49.68
"1410","2018-05-18",50.459999
"1411","2018-05-21",49.77
"1412","2018-05-22",50.849998
"1413","2018-05-23",50.779999
"1414","2018-05-24",50.400002
"1415","2018-05-25",50.299999
"1416","2018-05-29",49.799999
"1417","2018-05-30",49.810001
"1418","2018-05-31",48.860001
"1419","2018-06-01",49.150002
"1420","2018-06-04",49.560001
"1421","2018-06-05",49.389999
"1422","2018-06-06",43
"1423","2018-06-07",43.349998
"1424","2018-06-08",42.66
"1425","2018-06-11",43.389999
"1426","2018-06-12",43.16
"1427","2018-06-13",43.220001
"1428","2018-06-14",42.66
"1429","2018-06-15",43.630001
"1430","2018-06-18",43.580002
"1431","2018-06-19",43.119999
"1432","2018-06-20",44.32
"1433","2018-06-21",43.68
"1434","2018-06-22",43.240002
"1435","2018-06-25",41.889999
"1436","2018-06-26",41.970001
"1437","2018-06-27",40.09
"1438","2018-06-28",38.790001
"1439","2018-06-29",38.610001
"1440","2018-07-02",38.09
"1441","2018-07-03",37.98
"1442","2018-07-05",39.040001
"1443","2018-07-06",39.759998
"1444","2018-07-09",40.540001
"1445","2018-07-10",40.43
"1446","2018-07-11",38.709999
"1447","2018-07-12",39.029999
"1448","2018-07-13",37.91
"1449","2018-07-16",37.619999
"1450","2018-07-17",38.509998
"1451","2018-07-18",39.110001
"1452","2018-07-19",39.759998
"1453","2018-07-20",38.790001
"1454","2018-07-23",39.25
"1455","2018-07-24",38.540001
"1456","2018-07-25",39.349998
"1457","2018-07-26",39.580002
"1458","2018-07-27",38.75
"1459","2018-07-30",38.310001
"1460","2018-07-31",39.18
"1461","2018-08-01",39.029999
"1462","2018-08-02",39.509998
"1463","2018-08-03",38.619999
"1464","2018-08-06",39.169998
"1465","2018-08-07",39.75
"1466","2018-08-08",39.450001
"1467","2018-08-09",39.57
"1468","2018-08-10",38.720001
"1469","2018-08-13",37.849998
"1470","2018-08-14",37.939999
"1471","2018-08-15",37.740002
"1472","2018-08-16",37.98
"1473","2018-08-17",38.029999
"1474","2018-08-20",38.259998
"1475","2018-08-21",38.349998
"1476","2018-08-22",38.84
"1477","2018-08-23",38.759998
"1478","2018-08-24",39.25
"1479","2018-08-27",39.650002
"1480","2018-08-28",39.439999
"1481","2018-08-29",40.07
"1482","2018-08-30",39.75
"1483","2018-08-31",38.310001
"1484","2018-09-04",38.110001
"1485","2018-09-05",38.91
"1486","2018-09-06",40.639999
"1487","2018-09-07",38.869999
"1488","2018-09-10",38.689999
"1489","2018-09-11",40.220001
"1490","2018-09-12",40.099998
"1491","2018-09-13",39
"1492","2018-09-14",38
"1493","2018-09-17",36.130001
"1494","2018-09-18",35.549999
"1495","2018-09-19",36.48
"1496","2018-09-20",37.73
"1497","2018-09-21",38.48
"1498","2018-09-24",38.549999
"1499","2018-09-25",37.869999
"1500","2018-09-26",38.029999
"1501","2018-09-27",38.509998
"1502","2018-09-28",38.68
"1503","2018-10-01",38.68
"1504","2018-10-02",38.029999
"1505","2018-10-03",37.32
"1506","2018-10-04",36.380001
"1507","2018-10-05",35.080002
"1508","2018-10-08",34.689999
"1509","2018-10-09",33.900002
"1510","2018-10-10",31.84
"1511","2018-10-11",32.860001
"1512","2018-10-12",33.66
"1513","2018-10-15",34.200001
"1514","2018-10-16",35.639999
"1515","2018-10-17",35.57
"1516","2018-10-18",33.860001
"1517","2018-10-19",32.810001
"1518","2018-10-22",33.490002
"1519","2018-10-23",34.779999
"1520","2018-10-24",33.110001
"1521","2018-10-25",34.09
"1522","2018-10-26",33.299999
"1523","2018-10-29",33.299999
"1524","2018-10-30",34.299999
"1525","2018-10-31",34.779999
"1526","2018-11-01",36.32
"1527","2018-11-02",36.34
"1528","2018-11-05",35.650002
"1529","2018-11-06",36.029999
"1530","2018-11-07",36.240002
"1531","2018-11-08",36.630001
"1532","2018-11-09",35
"1533","2018-11-12",33.869999
"1534","2018-11-13",34.709999
"1535","2018-11-14",33.66
"1536","2018-11-15",34.700001
"1537","2018-11-16",33.27
"1538","2018-11-19",31.85
"1539","2018-11-20",32.23
"1540","2018-11-21",32.650002
"1541","2018-11-23",33.560001
"1542","2018-11-26",33.93
"1543","2018-11-27",33.34
"1544","2018-11-28",34.650002
"1545","2018-11-29",33.75
"1546","2018-11-30",39.990002
"1547","2018-12-03",42.349998
"1548","2018-12-04",40.200001
"1549","2018-12-06",39.400002
"1550","2018-12-07",38.09
"1551","2018-12-10",38.68
"1552","2018-12-11",39.049999
"1553","2018-12-12",39.02
"1554","2018-12-13",38.080002
"1555","2018-12-14",37.610001
"1556","2018-12-17",37.080002
"1557","2018-12-18",37.650002
"1558","2018-12-19",36.509998
"1559","2018-12-20",35.470001
"1560","2018-12-21",34.330002
"1561","2018-12-24",33.310001
"1562","2018-12-26",34.740002
"1563","2018-12-27",35.200001
"1564","2018-12-28",35.18
"1565","2018-12-31",34.98
"1566","2019-01-02",36.029999
"1567","2019-01-03",34.369999
"1568","2019-01-04",36.110001
"1569","2019-01-07",36.77
"1570","2019-01-08",36.580002
"1571","2019-01-09",36.990002
"1572","2019-01-10",37.669998
"1573","2019-01-11",37.849998
"1574","2019-01-14",36.220001
"1575","2019-01-15",35.880001
"1576","2019-01-16",35.200001
"1577","2019-01-17",35.700001
"1578","2019-01-18",36.330002
"1579","2019-01-22",35.709999
"1580","2019-01-23",36
"1581","2019-01-24",37.220001
"1582","2019-01-25",38.419998
"1583","2019-01-28",38.02
"1584","2019-01-29",37.130001
"1585","2019-01-30",38.080002
"1586","2019-01-31",38
"1587","2019-02-01",38.169998
"1588","2019-02-04",38.200001
"1589","2019-02-05",38.580002
"1590","2019-02-06",39.529999
"1591","2019-02-07",37.849998
"1592","2019-02-08",37.470001
"1593","2019-02-11",38.389999
"1594","2019-02-12",39.32
"1595","2019-02-13",39.240002
"1596","2019-02-14",39.41
"1597","2019-02-15",39.529999
"1598","2019-02-19",39.279999
"1599","2019-02-20",39.830002
"1600","2019-02-21",39.700001
"1601","2019-02-22",40.740002
"1602","2019-02-25",41.380001
"1603","2019-02-26",40.93
"1604","2019-02-27",40.439999
"1605","2019-02-28",40.369999
"1606","2019-03-01",40.02
"1607","2019-03-04",40.119999
"1608","2019-03-05",40.540001
"1609","2019-03-06",42.060001
"1610","2019-03-07",42.130001
"1611","2019-03-08",40.619999
"1612","2019-03-11",43.66
"1613","2019-03-12",43.880001
"1614","2019-03-13",43.77
"1615","2019-03-14",43.470001
"1616","2019-03-15",43.75
"1617","2019-03-18",42.990002
"1618","2019-03-19",43.66
"1619","2019-03-20",43.049999
"1620","2019-03-21",44.389999
"1621","2019-03-22",42.549999
"1622","2019-03-25",42.34
"1623","2019-03-26",42.810001
"1624","2019-03-27",42.700001
"1625","2019-03-28",42.709999
"1626","2019-03-29",43.200001
"1627","2019-04-01",43.66
"1628","2019-04-02",43.279999
"1629","2019-04-03",44.84
"1630","2019-04-04",44.5
"1631","2019-04-05",44.880001
"1632","2019-04-08",45.48
"1633","2019-04-09",45.27
"1634","2019-04-10",45.880001
"1635","2019-04-11",46.540001
"1636","2019-04-12",47.689999
"1637","2019-04-15",46.740002
"1638","2019-04-16",49.32
"1639","2019-04-17",49.23
"1640","2019-04-18",48.639999
"1641","2019-04-22",49.810001
"1642","2019-04-23",50.48
"1643","2019-04-24",51.27
"1644","2019-04-25",50.439999
"1645","2019-04-26",49.52
"1646","2019-04-29",49.169998
"1647","2019-04-30",50.119999
"1648","2019-05-01",49.91
"1649","2019-05-02",50.73
"1650","2019-05-03",51.130001
"1651","2019-05-06",49.849998
"1652","2019-05-07",48.66
"1653","2019-05-08",48.560001
"1654","2019-05-09",47.700001
"1655","2019-05-10",48.310001
"1656","2019-05-13",45.139999
"1657","2019-05-14",47.650002
"1658","2019-05-15",48.57
"1659","2019-05-16",47.16
"1660","2019-05-17",45.419998
"1661","2019-05-20",44.57
"1662","2019-05-21",44.25
"1663","2019-05-22",39.200001
"1664","2019-05-23",37.209999
"1665","2019-05-24",38.240002
"1666","2019-05-28",37.540001
"1667","2019-05-29",37.43
"1668","2019-05-30",38.439999
"1669","2019-05-31",37.91
"1670","2019-06-03",38.110001
"1671","2019-06-04",39.75
"1672","2019-06-05",39.779999
"1673","2019-06-06",38.970001
"1674","2019-06-07",38.959999
"1675","2019-06-10",41.470001
"1676","2019-06-11",42.299999
"1677","2019-06-12",42.150002
"1678","2019-06-13",42.09
"1679","2019-06-14",41.380001
"1680","2019-06-17",41.700001
"1681","2019-06-18",43.380001
"1682","2019-06-19",43.720001
"1683","2019-06-20",43.970001
"1684","2019-06-21",44.450001
"1685","2019-06-24",43.869999
"1686","2019-06-25",44
"1687","2019-06-26",44.27
"1688","2019-06-27",44.310001
"1689","2019-06-28",44.130001
"1690","2019-07-01",44.970001
"1691","2019-07-02",44.459999
"1692","2019-07-03",44.450001
"1693","2019-07-05",44.5
"1694","2019-07-08",44.880001
"1695","2019-07-09",45.23
"1696","2019-07-10",45.189999
"1697","2019-07-11",44.799999
"1698","2019-07-12",46.27
"1699","2019-07-15",46.279999
"1700","2019-07-16",46.560001
"1701","2019-07-17",46.900002
"1702","2019-07-18",47.529999
"1703","2019-07-19",48.220001
"1704","2019-07-22",48.419998
"1705","2019-07-23",48.720001
"1706","2019-07-24",50.07
"1707","2019-07-25",49.75
"1708","2019-07-26",49.59
"1709","2019-07-29",49.75
"1710","2019-07-30",50.43
"1711","2019-07-31",49.950001
"1712","2019-08-01",47.560001
"1713","2019-08-02",46.630001
"1714","2019-08-05",44.59
"1715","2019-08-06",45.560001
"1716","2019-08-07",45.799999
"1717","2019-08-08",46.790001
"1718","2019-08-09",45.32
"1719","2019-08-12",44.580002
"1720","2019-08-13",45.75
"1721","2019-08-14",44.57
"1722","2019-08-15",44.599998
"1723","2019-08-16",45.630001
"1724","2019-08-19",46.470001
"1725","2019-08-20",46.400002
"1726","2019-08-21",47.209999
"1727","2019-08-22",46.700001
"1728","2019-08-23",44.650002
"1729","2019-08-26",45.450001
"1730","2019-08-27",43.73
"1731","2019-08-28",45.119999
"1732","2019-08-29",47.369999
"1733","2019-08-30",55.869999
"1734","2019-09-03",58.290001
"1735","2019-09-04",59.099998
"1736","2019-09-05",60.23
"1737","2019-09-06",62.52
"1738","2019-09-09",64.949997
"1739","2019-09-10",63.759998
"1740","2019-09-11",66.300003
"1741","2019-09-12",65.290001
"1742","2019-09-13",64.910004
"1743","2019-09-16",64.690002
"1744","2019-09-17",64.480003
"1745","2019-09-18",64.510002
"1746","2019-09-19",64.660004
"1747","2019-09-20",63.759998
"1748","2019-09-23",64.660004
"1749","2019-09-24",63.66
"1750","2019-09-25",63.57
"1751","2019-09-26",62.48
"1752","2019-09-27",62.110001
"1753","2019-09-30",62.84
"1754","2019-10-01",59.529999
"1755","2019-10-02",56.880001
"1756","2019-10-03",57.599998
"1757","2019-10-04",58.09
"1758","2019-10-07",57.220001
"1759","2019-10-08",51.790001
"1760","2019-10-09",51.880001
"1761","2019-10-10",52.380001
"1762","2019-10-11",53.599998
"1763","2019-10-14",53.060001
"1764","2019-10-15",54.700001
"1765","2019-10-16",53.599998
"1766","2019-10-17",54.360001
"1767","2019-10-18",53.66
"1768","2019-10-21",54.110001
"1769","2019-10-22",53.75
"1770","2019-10-23",53.119999
"1771","2019-10-24",53.169998
"1772","2019-10-25",52.970001
"1773","2019-10-28",53.599998
"1774","2019-10-29",52.869999
"1775","2019-10-30",53.220001
"1776","2019-10-31",52.630001
"1777","2019-11-01",53.099998
"1778","2019-11-04",53.360001
"1779","2019-11-05",56.27
"1780","2019-11-06",55.189999
"1781","2019-11-07",55.619999
"1782","2019-11-08",56.099998
"1783","2019-11-11",57.529999
"1784","2019-11-12",58.450001
"1785","2019-11-13",57.630001
"1786","2019-11-14",57.73
"1787","2019-11-15",58.389999
"1788","2019-11-18",57.529999
"1789","2019-11-19",56.709999
"1790","2019-11-20",55.619999
"1791","2019-11-21",54.450001
"1792","2019-11-22",54.720001
"1793","2019-11-25",58.029999
"1794","2019-11-26",53.790001
"1795","2019-11-27",55.209999
"1796","2019-11-29",54.740002
"1797","2019-12-02",52.630001
"1798","2019-12-03",51.5
"1799","2019-12-04",52.580002
"1800","2019-12-05",52.619999
"1801","2019-12-06",53.720001
"1802","2019-12-09",51.290001
"1803","2019-12-10",52.52
"1804","2019-12-11",54.619999
"1805","2019-12-12",55.09
"1806","2019-12-13",54.970001
"1807","2019-12-16",56.57
"1808","2019-12-17",56.470001
"1809","2019-12-18",56.860001
"1810","2019-12-19",57.439999
"1811","2019-12-20",57.970001
"1812","2019-12-23",58.43
"1813","2019-12-24",59.130001
"1814","2019-12-26",60.849998
"1815","2019-12-27",59.91
"1816","2019-12-30",60.549999
"1817","2019-12-31",60.560001
"1818","2020-01-02",62.759998
"1819","2020-01-03",62.82
"1820","2020-01-06",62.810001
"1821","2020-01-07",63.68
"1822","2020-01-08",64.589996
"1823","2020-01-09",62.759998
"1824","2020-01-10",62.419998
"1825","2020-01-13",63.759998
"1826","2020-01-14",64.019997
"1827","2020-01-15",62.049999
"1828","2020-01-16",63.450001
"1829","2020-01-17",62.689999
"1830","2020-01-21",60.389999
"1831","2020-01-22",60.950001
"1832","2020-01-23",60.75
"1833","2020-01-24",60.490002
"1834","2020-01-27",58.529999
"1835","2020-01-28",58.939999
"1836","2020-01-29",58.09
"1837","2020-01-30",61.040001
"1838","2020-01-31",59.139999
"1839","2020-02-03",59.369999
"1840","2020-02-04",61.400002
"1841","2020-02-05",62.82
"1842","2020-02-06",63.299999
"1843","2020-02-07",62.310001
"1844","2020-02-10",62.799999
"1845","2020-02-11",67.449997
"1846","2020-02-12",72.57
"1847","2020-02-13",70.849998
"1848","2020-02-14",71.519997
"1849","2020-02-18",69.540001
"1850","2020-02-19",69.580002
"1851","2020-02-20",69.260002
"1852","2020-02-21",67.449997
"1853","2020-02-24",64.589996
"1854","2020-02-25",62.82
"1855","2020-02-26",62.130001
"1856","2020-02-27",58.380001
