"","date","ALSK"
"1001","2010-12-21",11.43
"1002","2010-12-22",11.48
"1003","2010-12-23",11.51
"1004","2010-12-27",11.48
"1005","2010-12-28",11.51
"1006","2010-12-29",11.04
"1007","2010-12-30",11.11
"1008","2010-12-31",11.1
"1009","2011-01-03",11.1
"1010","2011-01-04",10.84
"1011","2011-01-05",10.98
"1012","2011-01-06",10.49
"1013","2011-01-07",10.03
"1014","2011-01-10",10
"1015","2011-01-11",9.96
"1016","2011-01-12",9.96
"1017","2011-01-13",9.61
"1018","2011-01-14",9.39
"1019","2011-01-18",9.4
"1020","2011-01-19",9.43
"1021","2011-01-20",9.2
"1022","2011-01-21",9.04
"1023","2011-01-24",9.21
"1024","2011-01-25",9.34
"1025","2011-01-26",9.4
"1026","2011-01-27",9.39
"1027","2011-01-28",9.26
"1028","2011-01-31",9.2
"1029","2011-02-01",9.42
"1030","2011-02-02",9.48
"1031","2011-02-03",9.32
"1032","2011-02-04",9.31
"1033","2011-02-07",9.51
"1034","2011-02-08",9.54
"1035","2011-02-09",9.49
"1036","2011-02-10",9.64
"1037","2011-02-11",9.7
"1038","2011-02-14",9.63
"1039","2011-02-15",9.55
"1040","2011-02-16",9.67
"1041","2011-02-17",10.02
"1042","2011-02-18",9.92
"1043","2011-02-22",9.73
"1044","2011-02-23",9.58
"1045","2011-02-24",9.75
"1046","2011-02-25",10.12
"1047","2011-02-28",10.19
"1048","2011-03-01",9.97
"1049","2011-03-02",9.97
"1050","2011-03-03",10.07
"1051","2011-03-04",10.09
"1052","2011-03-07",10.19
"1053","2011-03-08",10.3
"1054","2011-03-09",10.45
"1055","2011-03-10",10.22
"1056","2011-03-11",10.14
"1057","2011-03-14",10.08
"1058","2011-03-15",10.01
"1059","2011-03-16",9.81
"1060","2011-03-17",9.79
"1061","2011-03-18",10.33
"1062","2011-03-21",10.48
"1063","2011-03-22",10.51
"1064","2011-03-23",10.48
"1065","2011-03-24",10.73
"1066","2011-03-25",10.84
"1067","2011-03-28",10.8
"1068","2011-03-29",10.48
"1069","2011-03-30",10.71
"1070","2011-03-31",10.63
"1071","2011-04-01",10.47
"1072","2011-04-04",10.53
"1073","2011-04-05",10.42
"1074","2011-04-06",10.6
"1075","2011-04-07",10.46
"1076","2011-04-08",10.41
"1077","2011-04-11",10.39
"1078","2011-04-12",10.16
"1079","2011-04-13",10.31
"1080","2011-04-14",10.24
"1081","2011-04-15",10.29
"1082","2011-04-18",9.99
"1083","2011-04-19",9.99
"1084","2011-04-20",10.1
"1085","2011-04-21",10.08
"1086","2011-04-25",10
"1087","2011-04-26",10.11
"1088","2011-04-27",9.67
"1089","2011-04-28",9.74
"1090","2011-04-29",9.67
"1091","2011-05-02",9.51
"1092","2011-05-03",9.6
"1093","2011-05-04",8.94
"1094","2011-05-05",9.04
"1095","2011-05-06",9.07
"1096","2011-05-09",9.13
"1097","2011-05-10",9.22
"1098","2011-05-11",9.2
"1099","2011-05-12",9.25
"1100","2011-05-13",9.09
"1101","2011-05-16",9
"1102","2011-05-17",8.96
"1103","2011-05-18",8.95
"1104","2011-05-19",8.79
"1105","2011-05-20",8.98
"1106","2011-05-23",8.84
"1107","2011-05-24",8.97
"1108","2011-05-25",8.95
"1109","2011-05-26",8.94
"1110","2011-05-27",9
"1111","2011-05-31",9.02
"1112","2011-06-01",8.85
"1113","2011-06-02",8.82
"1114","2011-06-03",8.77
"1115","2011-06-06",8.66
"1116","2011-06-07",8.72
"1117","2011-06-08",8.81
"1118","2011-06-09",8.85
"1119","2011-06-10",8.86
"1120","2011-06-13",8.71
"1121","2011-06-14",8.88
"1122","2011-06-15",8.81
"1123","2011-06-16",8.73
"1124","2011-06-17",8.82
"1125","2011-06-20",8.96
"1126","2011-06-21",9
"1127","2011-06-22",9.01
"1128","2011-06-23",9.03
"1129","2011-06-24",8.98
"1130","2011-06-27",8.95
"1131","2011-06-28",8.77
"1132","2011-06-29",8.83
"1133","2011-06-30",8.87
"1134","2011-07-01",8.96
"1135","2011-07-05",8.86
"1136","2011-07-06",8.79
"1137","2011-07-07",8.81
"1138","2011-07-08",8.75
"1139","2011-07-11",8.64
"1140","2011-07-12",8.62
"1141","2011-07-13",8.6
"1142","2011-07-14",8.31
"1143","2011-07-15",8.29
"1144","2011-07-18",7.9
"1145","2011-07-19",7.85
"1146","2011-07-20",7.58
"1147","2011-07-21",7.76
"1148","2011-07-22",7.75
"1149","2011-07-25",7.68
"1150","2011-07-26",7.63
"1151","2011-07-27",7.51
"1152","2011-07-28",7.45
"1153","2011-07-29",7.23
"1154","2011-08-01",7.62
"1155","2011-08-02",7.67
"1156","2011-08-03",7.65
"1157","2011-08-04",7.28
"1158","2011-08-05",7.1
"1159","2011-08-08",6.58
"1160","2011-08-09",6.83
"1161","2011-08-10",7.07
"1162","2011-08-11",7.02
"1163","2011-08-12",7.13
"1164","2011-08-15",7.5
"1165","2011-08-16",7.13
"1166","2011-08-17",7.25
"1167","2011-08-18",7.07
"1168","2011-08-19",7.04
"1169","2011-08-22",7.08
"1170","2011-08-23",7.35
"1171","2011-08-24",7.33
"1172","2011-08-25",7.11
"1173","2011-08-26",7.17
"1174","2011-08-29",7.3
"1175","2011-08-30",7.38
"1176","2011-08-31",7.6
"1177","2011-09-01",7.56
"1178","2011-09-02",7.31
"1179","2011-09-06",7.2
"1180","2011-09-07",7.45
"1181","2011-09-08",7.33
"1182","2011-09-09",7.2
"1183","2011-09-12",7.13
"1184","2011-09-13",7.36
"1185","2011-09-14",7.5
"1186","2011-09-15",7.05
"1187","2011-09-16",7.07
"1188","2011-09-19",7.06
"1189","2011-09-20",7.11
"1190","2011-09-21",7.2
"1191","2011-09-22",7.15
"1192","2011-09-23",7.32
"1193","2011-09-26",7.2
"1194","2011-09-27",7.18
"1195","2011-09-28",6.83
"1196","2011-09-29",6.74
"1197","2011-09-30",6.55
"1198","2011-10-03",5.91
"1199","2011-10-04",6.07
"1200","2011-10-05",6.48
"1201","2011-10-06",6.39
"1202","2011-10-07",6.07
"1203","2011-10-10",6.23
"1204","2011-10-11",6.26
"1205","2011-10-12",6.45
"1206","2011-10-13",6.5
"1207","2011-10-14",6.35
"1208","2011-10-17",6.31
"1209","2011-10-18",6.43
"1210","2011-10-19",6.47
"1211","2011-10-20",6.35
"1212","2011-10-21",6.29
"1213","2011-10-24",6.26
"1214","2011-10-25",6.18
"1215","2011-10-26",6.32
"1216","2011-10-27",6.59
"1217","2011-10-28",7
"1218","2011-10-31",7.07
"1219","2011-11-01",7.1
"1220","2011-11-02",7.58
"1221","2011-11-03",7.84
"1222","2011-11-04",7.7
"1223","2011-11-07",7
"1224","2011-11-08",7.38
"1225","2011-11-09",5.3
"1226","2011-11-10",4.83
"1227","2011-11-11",5.3
"1228","2011-11-14",5.13
"1229","2011-11-15",5.04
"1230","2011-11-16",4.92
"1231","2011-11-17",4.98
"1232","2011-11-18",5.19
"1233","2011-11-21",5.37
"1234","2011-11-22",5.01
"1235","2011-11-23",5.31
"1236","2011-11-25",5.14
"1237","2011-11-28",5.38
"1238","2011-11-29",5.3
"1239","2011-11-30",5.35
"1240","2011-12-01",5.26
"1241","2011-12-02",5.33
"1242","2011-12-05",5.3
"1243","2011-12-06",5.26
"1244","2011-12-07",5.12
"1245","2011-12-08",4.88
"1246","2011-12-09",4.91
"1247","2011-12-12",4.9
"1248","2011-12-13",4.86
"1249","2011-12-14",4.54
"1250","2011-12-15",4.46
"1251","2011-12-16",4.49
"1252","2011-12-19",4.22
"1253","2011-12-20",4.27
"1254","2011-12-21",4.39
"1255","2011-12-22",3.35
"1256","2011-12-23",3.29
"1257","2011-12-27",3.14
"1258","2011-12-28",2.91
"1259","2011-12-29",2.97
"1260","2011-12-30",3.01
"1261","2012-01-03",3.05
"1262","2012-01-04",2.97
"1263","2012-01-05",2.94
"1264","2012-01-06",2.85
"1265","2012-01-09",2.72
"1266","2012-01-10",2.69
"1267","2012-01-11",2.63
"1268","2012-01-12",2.71
"1269","2012-01-13",2.73
"1270","2012-01-17",2.74
"1271","2012-01-18",2.8
"1272","2012-01-19",2.94
"1273","2012-01-20",2.85
"1274","2012-01-23",2.86
"1275","2012-01-24",2.88
"1276","2012-01-25",2.86
"1277","2012-01-26",2.79
"1278","2012-01-27",2.82
"1279","2012-01-30",2.72
"1280","2012-01-31",2.72
"1281","2012-02-01",2.75
"1282","2012-02-02",2.76
"1283","2012-02-03",2.85
"1284","2012-02-06",2.86
"1285","2012-02-07",2.83
"1286","2012-02-08",2.86
"1287","2012-02-09",2.83
"1288","2012-02-10",2.81
"1289","2012-02-13",2.8
"1290","2012-02-14",2.8
"1291","2012-02-15",2.9
"1292","2012-02-16",3
"1293","2012-02-17",3.15
"1294","2012-02-21",3.21
"1295","2012-02-22",3.05
"1296","2012-02-23",3.09
"1297","2012-02-24",3.12
"1298","2012-02-27",3.05
"1299","2012-02-28",3.05
"1300","2012-02-29",3.2
"1301","2012-03-01",3.09
"1302","2012-03-02",3.34
"1303","2012-03-05",3.32
"1304","2012-03-06",3.18
"1305","2012-03-07",3.11
"1306","2012-03-08",3.12
"1307","2012-03-09",3.17
"1308","2012-03-12",3.13
"1309","2012-03-13",3.19
"1310","2012-03-14",3.18
"1311","2012-03-15",3.23
"1312","2012-03-16",3.33
"1313","2012-03-19",3.19
"1314","2012-03-20",3.29
"1315","2012-03-21",3.36
"1316","2012-03-22",3.36
"1317","2012-03-23",3.36
"1318","2012-03-26",3.35
"1319","2012-03-27",3.3
"1320","2012-03-28",3.17
"1321","2012-03-29",3.09
"1322","2012-03-30",3.08
"1323","2012-04-02",3.07
"1324","2012-04-03",2.95
"1325","2012-04-04",2.85
"1326","2012-04-05",2.8
"1327","2012-04-09",2.68
"1328","2012-04-10",2.59
"1329","2012-04-11",2.6
"1330","2012-04-12",2.6
"1331","2012-04-13",2.56
"1332","2012-04-16",2.47
"1333","2012-04-17",2.5
"1334","2012-04-18",2.52
"1335","2012-04-19",2.55
"1336","2012-04-20",2.57
"1337","2012-04-23",2.47
"1338","2012-04-24",2.5
"1339","2012-04-25",2.49
"1340","2012-04-26",2.55
"1341","2012-04-27",2.56
"1342","2012-04-30",2.56
"1343","2012-05-01",2.48
"1344","2012-05-02",2.34
"1345","2012-05-03",2.32
"1346","2012-05-04",2.33
"1347","2012-05-07",2.3
"1348","2012-05-08",2.28
"1349","2012-05-09",2.3
"1350","2012-05-10",2.33
"1351","2012-05-11",2.25
"1352","2012-05-14",2.06
"1353","2012-05-15",2.03
"1354","2012-05-16",1.85
"1355","2012-05-17",1.83
"1356","2012-05-18",1.76
"1357","2012-05-21",1.81
"1358","2012-05-22",1.85
"1359","2012-05-23",1.8
"1360","2012-05-24",1.85
"1361","2012-05-25",1.85
"1362","2012-05-29",1.91
"1363","2012-05-30",1.89
"1364","2012-05-31",1.98
"1365","2012-06-01",1.92
"1366","2012-06-04",1.88
"1367","2012-06-05",2.1
"1368","2012-06-06",2.26
"1369","2012-06-07",2.21
"1370","2012-06-08",2.13
"1371","2012-06-11",2.09
"1372","2012-06-12",2.18
"1373","2012-06-13",2.14
"1374","2012-06-14",2.14
"1375","2012-06-15",1.97
"1376","2012-06-18",2.04
"1377","2012-06-19",2.1
"1378","2012-06-20",2.26
"1379","2012-06-21",2.1
"1380","2012-06-22",1.98
"1381","2012-06-25",2.19
"1382","2012-06-26",2.09
"1383","2012-06-27",2.02
"1384","2012-06-28",2.08
"1385","2012-06-29",2.1
"1386","2012-07-02",2.42
"1387","2012-07-03",2.33
"1388","2012-07-05",2.36
"1389","2012-07-06",2.26
"1390","2012-07-09",2.26
"1391","2012-07-10",2.33
"1392","2012-07-11",2.33
"1393","2012-07-12",2.3
"1394","2012-07-13",2.3
"1395","2012-07-16",2.29
"1396","2012-07-17",2.31
"1397","2012-07-18",2.3
"1398","2012-07-19",2.26
"1399","2012-07-20",2.28
"1400","2012-07-23",2.2
"1401","2012-07-24",2.16
"1402","2012-07-25",2.18
"1403","2012-07-26",2.12
"1404","2012-07-27",2.18
"1405","2012-07-30",2.19
"1406","2012-07-31",2.11
"1407","2012-08-01",2.12
"1408","2012-08-02",2.12
"1409","2012-08-03",2.19
"1410","2012-08-06",2.19
"1411","2012-08-07",2.11
"1412","2012-08-08",2.17
"1413","2012-08-09",2.16
"1414","2012-08-10",2.15
"1415","2012-08-13",2.16
"1416","2012-08-14",2.17
"1417","2012-08-15",2.12
"1418","2012-08-16",2.12
"1419","2012-08-17",2.12
"1420","2012-08-20",2.15
"1421","2012-08-21",2.17
"1422","2012-08-22",2.15
"1423","2012-08-23",2.15
"1424","2012-08-24",2.17
"1425","2012-08-27",2.15
"1426","2012-08-28",2.16
"1427","2012-08-29",2.14
"1428","2012-08-30",2.16
"1429","2012-08-31",2.15
"1430","2012-09-04",2.16
"1431","2012-09-05",2.14
"1432","2012-09-06",2.13
"1433","2012-09-07",2.14
"1434","2012-09-10",2.13
"1435","2012-09-11",2.14
"1436","2012-09-12",2.17
"1437","2012-09-13",2.26
"1438","2012-09-14",2.26
"1439","2012-09-17",2.32
"1440","2012-09-18",2.33
"1441","2012-09-19",2.34
"1442","2012-09-20",2.36
"1443","2012-09-21",2.47
"1444","2012-09-24",2.46
"1445","2012-09-25",2.37
"1446","2012-09-26",2.26
"1447","2012-09-27",2.34
"1448","2012-09-28",2.26
"1449","2012-10-01",2.32
"1450","2012-10-02",2.33
"1451","2012-10-03",2.34
"1452","2012-10-04",2.32
"1453","2012-10-05",2.34
"1454","2012-10-08",2.29
"1455","2012-10-09",2.32
"1456","2012-10-10",2.31
"1457","2012-10-11",2.32
"1458","2012-10-12",2.27
"1459","2012-10-15",2.28
"1460","2012-10-16",2.31
"1461","2012-10-17",2.34
"1462","2012-10-18",2.29
"1463","2012-10-19",2.31
"1464","2012-10-22",2.29
"1465","2012-10-23",2.29
"1466","2012-10-24",2.27
"1467","2012-10-25",2.29
"1468","2012-10-26",2.3
"1469","2012-10-31",2.3
"1470","2012-11-01",2.31
"1471","2012-11-02",2.06
"1472","2012-11-05",2.01
"1473","2012-11-06",2
"1474","2012-11-07",1.98
"1475","2012-11-08",1.96
"1476","2012-11-09",1.91
"1477","2012-11-12",1.94
"1478","2012-11-13",1.92
"1479","2012-11-14",1.94
"1480","2012-11-15",1.92
"1481","2012-11-16",1.93
"1482","2012-11-19",1.94
"1483","2012-11-20",1.94
"1484","2012-11-21",1.98
"1485","2012-11-23",1.97
"1486","2012-11-26",2.07
"1487","2012-11-27",2.09
"1488","2012-11-28",2.16
"1489","2012-11-29",2.18
"1490","2012-11-30",2.21
"1491","2012-12-03",2.24
"1492","2012-12-04",2.21
"1493","2012-12-05",2.14
"1494","2012-12-06",2.07
"1495","2012-12-07",2.05
"1496","2012-12-10",2
"1497","2012-12-11",1.97
"1498","2012-12-12",1.99
"1499","2012-12-13",2
"1500","2012-12-14",2.01
"1501","2012-12-17",2.02
"1502","2012-12-18",2.1
"1503","2012-12-19",2.02
"1504","2012-12-20",2.03
"1505","2012-12-21",2.13
"1506","2012-12-24",2.02
"1507","2012-12-26",2.01
"1508","2012-12-27",2
"1509","2012-12-28",1.98
"1510","2012-12-31",1.94
"1511","2013-01-02",1.93
"1512","2013-01-03",1.93
"1513","2013-01-04",1.97
"1514","2013-01-07",1.99
"1515","2013-01-08",2
"1516","2013-01-09",2.01
"1517","2013-01-10",2.04
"1518","2013-01-11",2.04
"1519","2013-01-14",2.01
"1520","2013-01-15",2.01
"1521","2013-01-16",2
"1522","2013-01-17",1.99
"1523","2013-01-18",1.97
"1524","2013-01-22",1.93
"1525","2013-01-23",1.95
"1526","2013-01-24",1.92
"1527","2013-01-25",1.83
"1528","2013-01-28",1.85
"1529","2013-01-29",1.82
"1530","2013-01-30",1.79
"1531","2013-01-31",1.76
"1532","2013-02-01",1.79
"1533","2013-02-04",1.77
"1534","2013-02-05",1.79
"1535","2013-02-06",1.76
"1536","2013-02-07",1.78
"1537","2013-02-08",1.73
"1538","2013-02-11",1.75
"1539","2013-02-12",1.75
"1540","2013-02-13",1.76
"1541","2013-02-14",1.73
"1542","2013-02-15",1.73
"1543","2013-02-19",1.75
"1544","2013-02-20",1.73
"1545","2013-02-21",1.75
"1546","2013-02-22",1.74
"1547","2013-02-25",1.71
"1548","2013-02-26",1.65
"1549","2013-02-27",1.76
"1550","2013-02-28",1.72
"1551","2013-03-01",1.78
"1552","2013-03-04",1.81
"1553","2013-03-05",1.75
"1554","2013-03-06",1.65
"1555","2013-03-07",1.59
"1556","2013-03-08",1.64
"1557","2013-03-11",1.79
"1558","2013-03-12",1.72
"1559","2013-03-13",1.71
"1560","2013-03-14",1.65
"1561","2013-03-15",1.65
"1562","2013-03-18",1.7
"1563","2013-03-19",1.66
"1564","2013-03-20",1.7
"1565","2013-03-21",1.69
"1566","2013-03-22",1.69
"1567","2013-03-25",1.66
"1568","2013-03-26",1.62
"1569","2013-03-27",1.64
"1570","2013-03-28",1.67
"1571","2013-04-01",1.69
"1572","2013-04-02",1.63
"1573","2013-04-03",1.67
"1574","2013-04-04",1.65
"1575","2013-04-05",1.64
"1576","2013-04-08",1.62
"1577","2013-04-09",1.6
"1578","2013-04-10",1.6
"1579","2013-04-11",1.62
"1580","2013-04-12",1.7
"1581","2013-04-15",1.69
"1582","2013-04-16",1.64
"1583","2013-04-17",1.64
"1584","2013-04-18",1.65
"1585","2013-04-19",1.63
"1586","2013-04-22",1.65
"1587","2013-04-23",1.62
"1588","2013-04-24",1.63
"1589","2013-04-25",1.63
"1590","2013-04-26",1.62
"1591","2013-04-29",1.62
"1592","2013-04-30",1.62
"1593","2013-05-01",1.64
"1594","2013-05-02",1.64
"1595","2013-05-03",1.67
"1596","2013-05-06",1.73
"1597","2013-05-07",1.74
"1598","2013-05-08",1.74
"1599","2013-05-09",1.72
"1600","2013-05-10",1.71
"1601","2013-05-13",1.71
"1602","2013-05-14",1.8
"1603","2013-05-15",1.92
"1604","2013-05-16",1.87
"1605","2013-05-17",1.91
"1606","2013-05-20",1.88
"1607","2013-05-21",1.9
"1608","2013-05-22",1.83
"1609","2013-05-23",1.85
"1610","2013-05-24",1.83
"1611","2013-05-28",1.83
"1612","2013-05-29",1.81
"1613","2013-05-30",1.71
"1614","2013-05-31",1.64
"1615","2013-06-03",1.71
"1616","2013-06-04",1.76
"1617","2013-06-05",1.76
"1618","2013-06-06",1.79
"1619","2013-06-07",1.76
"1620","2013-06-10",1.79
"1621","2013-06-11",1.75
"1622","2013-06-12",1.75
"1623","2013-06-13",1.73
"1624","2013-06-14",1.74
"1625","2013-06-17",1.75
"1626","2013-06-18",1.75
"1627","2013-06-19",1.76
"1628","2013-06-20",1.72
"1629","2013-06-21",1.72
"1630","2013-06-24",1.7
"1631","2013-06-25",1.74
"1632","2013-06-26",1.74
"1633","2013-06-27",1.74
"1634","2013-06-28",1.69
"1635","2013-07-01",1.75
"1636","2013-07-02",1.72
"1637","2013-07-03",1.74
"1638","2013-07-05",1.73
"1639","2013-07-08",1.69
"1640","2013-07-09",1.72
"1641","2013-07-10",1.76
"1642","2013-07-11",1.78
"1643","2013-07-12",1.8
"1644","2013-07-15",1.8
"1645","2013-07-16",1.86
"1646","2013-07-17",1.91
"1647","2013-07-18",2.04
"1648","2013-07-19",2.38
"1649","2013-07-22",3.12
"1650","2013-07-23",2.67
"1651","2013-07-24",2.51
"1652","2013-07-25",2.58
"1653","2013-07-26",2.52
"1654","2013-07-29",2.51
"1655","2013-07-30",2.47
"1656","2013-07-31",2.36
"1657","2013-08-01",2.55
"1658","2013-08-02",3.15
"1659","2013-08-05",3.35
"1660","2013-08-06",3.33
"1661","2013-08-07",3.46
"1662","2013-08-08",3.76
"1663","2013-08-09",3.65
"1664","2013-08-12",3.79
"1665","2013-08-13",3.72
"1666","2013-08-14",3.73
"1667","2013-08-15",3.6
"1668","2013-08-16",3.42
"1669","2013-08-19",3.16
"1670","2013-08-20",3.43
"1671","2013-08-21",3.46
"1672","2013-08-22",3.33
"1673","2013-08-23",3.37
"1674","2013-08-26",3.23
"1675","2013-08-27",3.15
"1676","2013-08-28",3.06
"1677","2013-08-29",3.17
"1678","2013-08-30",3.07
"1679","2013-09-03",2.84
"1680","2013-09-04",2.89
"1681","2013-09-05",2.69
"1682","2013-09-06",2.7
"1683","2013-09-09",2.59
"1684","2013-09-10",2.54
"1685","2013-09-11",2.81
"1686","2013-09-12",2.59
"1687","2013-09-13",2.63
"1688","2013-09-16",2.58
"1689","2013-09-17",2.69
"1690","2013-09-18",2.66
"1691","2013-09-19",2.68
"1692","2013-09-20",2.58
"1693","2013-09-23",2.54
"1694","2013-09-24",2.57
"1695","2013-09-25",2.67
"1696","2013-09-26",2.73
"1697","2013-09-27",2.61
"1698","2013-09-30",2.57
"1699","2013-10-01",2.61
"1700","2013-10-02",2.62
"1701","2013-10-03",2.54
"1702","2013-10-04",2.59
"1703","2013-10-07",2.57
"1704","2013-10-08",2.49
"1705","2013-10-09",2.34
"1706","2013-10-10",2.59
"1707","2013-10-11",2.61
"1708","2013-10-14",2.51
"1709","2013-10-15",2.52
"1710","2013-10-16",2.59
"1711","2013-10-17",2.54
"1712","2013-10-18",2.53
"1713","2013-10-21",2.61
"1714","2013-10-22",2.6
"1715","2013-10-23",2.55
"1716","2013-10-24",2.55
"1717","2013-10-25",2.54
"1718","2013-10-28",2.52
"1719","2013-10-29",2.52
"1720","2013-10-30",2.5
"1721","2013-10-31",2.46
"1722","2013-11-01",2.45
"1723","2013-11-04",2.47
"1724","2013-11-05",2.46
"1725","2013-11-06",2.63
"1726","2013-11-07",2.18
"1727","2013-11-08",2.28
"1728","2013-11-11",2.19
"1729","2013-11-12",2.14
"1730","2013-11-13",2.13
"1731","2013-11-14",2.09
"1732","2013-11-15",2.14
"1733","2013-11-18",2.1
"1734","2013-11-19",2.05
"1735","2013-11-20",2.02
"1736","2013-11-21",1.98
"1737","2013-11-22",1.92
"1738","2013-11-25",2.01
"1739","2013-11-26",2.26
"1740","2013-11-27",2.21
"1741","2013-11-29",2.21
"1742","2013-12-02",2.12
"1743","2013-12-03",2.19
"1744","2013-12-04",2.17
"1745","2013-12-05",2.14
"1746","2013-12-06",2.13
"1747","2013-12-09",2.07
"1748","2013-12-10",2.24
"1749","2013-12-11",2.11
"1750","2013-12-12",2.09
"1751","2013-12-13",2.08
"1752","2013-12-16",2.11
"1753","2013-12-17",2.18
"1754","2013-12-18",2.16
"1755","2013-12-19",2.18
"1756","2013-12-20",2.17
"1757","2013-12-23",2.16
"1758","2013-12-24",2.15
"1759","2013-12-26",2.1
"1760","2013-12-27",2.15
"1761","2013-12-30",2.13
"1762","2013-12-31",2.12
"1763","2014-01-02",2.18
"1764","2014-01-03",2.31
"1765","2014-01-06",2.34
"1766","2014-01-07",2.26
"1767","2014-01-08",2.25
"1768","2014-01-09",2.25
"1769","2014-01-10",2.28
"1770","2014-01-13",2.22
"1771","2014-01-14",2.26
"1772","2014-01-15",2.29
"1773","2014-01-16",2.3
"1774","2014-01-17",2.38
"1775","2014-01-21",2.39
"1776","2014-01-22",2.36
"1777","2014-01-23",2.41
"1778","2014-01-24",2.27
"1779","2014-01-27",2.16
"1780","2014-01-28",2.23
"1781","2014-01-29",2.19
"1782","2014-01-30",2.25
"1783","2014-01-31",2.18
"1784","2014-02-03",2.12
"1785","2014-02-04",2.12
"1786","2014-02-05",2.1
"1787","2014-02-06",2.16
"1788","2014-02-07",2.17
"1789","2014-02-10",2.16
"1790","2014-02-11",2.18
"1791","2014-02-12",2.21
"1792","2014-02-13",2.23
"1793","2014-02-14",2.21
"1794","2014-02-18",2.21
"1795","2014-02-19",2.18
"1796","2014-02-20",2.2
"1797","2014-02-21",2.18
"1798","2014-02-24",2.19
"1799","2014-02-25",2.16
"1800","2014-02-26",2.17
"1801","2014-02-27",2.16
"1802","2014-02-28",2.19
"1803","2014-03-03",2.2
"1804","2014-03-04",2.21
"1805","2014-03-05",2.34
"1806","2014-03-06",2.55
"1807","2014-03-07",2.13
"1808","2014-03-10",2.09
"1809","2014-03-11",1.93
"1810","2014-03-12",1.94
"1811","2014-03-13",1.93
"1812","2014-03-14",1.89
"1813","2014-03-17",1.86
"1814","2014-03-18",1.89
"1815","2014-03-19",1.91
"1816","2014-03-20",1.91
"1817","2014-03-21",1.9
"1818","2014-03-24",1.91
"1819","2014-03-25",1.93
"1820","2014-03-26",1.93
"1821","2014-03-27",1.89
"1822","2014-03-28",1.92
"1823","2014-03-31",1.93
"1824","2014-04-01",1.98
"1825","2014-04-02",1.96
"1826","2014-04-03",1.94
"1827","2014-04-04",1.91
"1828","2014-04-07",1.88
"1829","2014-04-08",1.94
"1830","2014-04-09",1.88
"1831","2014-04-10",1.89
"1832","2014-04-11",1.88
"1833","2014-04-14",1.89
"1834","2014-04-15",1.89
"1835","2014-04-16",1.88
"1836","2014-04-17",1.89
"1837","2014-04-21",1.89
"1838","2014-04-22",1.89
"1839","2014-04-23",1.89
"1840","2014-04-24",1.87
"1841","2014-04-25",1.85
"1842","2014-04-28",1.86
"1843","2014-04-29",1.89
"1844","2014-04-30",1.89
"1845","2014-05-01",1.95
"1846","2014-05-02",1.92
"1847","2014-05-05",1.93
"1848","2014-05-06",1.88
"1849","2014-05-07",1.91
"1850","2014-05-08",1.89
"1851","2014-05-09",1.86
"1852","2014-05-12",1.89
"1853","2014-05-13",1.86
"1854","2014-05-14",1.84
"1855","2014-05-15",1.8
"1856","2014-05-16",1.83
"1857","2014-05-19",1.86
"1858","2014-05-20",1.8
"1859","2014-05-21",1.79
"1860","2014-05-22",1.79
"1861","2014-05-23",1.81
"1862","2014-05-27",1.81
"1863","2014-05-28",1.79
"1864","2014-05-29",1.83
"1865","2014-05-30",1.8
"1866","2014-06-02",1.77
"1867","2014-06-03",1.76
"1868","2014-06-04",1.69
"1869","2014-06-05",1.72
"1870","2014-06-06",1.73
"1871","2014-06-09",1.69
"1872","2014-06-10",1.75
"1873","2014-06-11",1.71
"1874","2014-06-12",1.74
"1875","2014-06-13",1.76
"1876","2014-06-16",1.77
"1877","2014-06-17",1.78
"1878","2014-06-18",1.79
"1879","2014-06-19",1.77
"1880","2014-06-20",1.76
"1881","2014-06-23",1.76
"1882","2014-06-24",1.78
"1883","2014-06-25",1.79
"1884","2014-06-26",1.79
"1885","2014-06-27",1.8
"1886","2014-06-30",1.8
"1887","2014-07-01",1.78
"1888","2014-07-02",1.78
"1889","2014-07-03",1.78
"1890","2014-07-07",1.77
"1891","2014-07-08",1.75
"1892","2014-07-09",1.72
"1893","2014-07-10",1.73
"1894","2014-07-11",1.73
"1895","2014-07-14",1.73
"1896","2014-07-15",1.72
"1897","2014-07-16",1.73
"1898","2014-07-17",1.73
"1899","2014-07-18",1.72
"1900","2014-07-21",1.71
"1901","2014-07-22",1.69
"1902","2014-07-23",1.72
"1903","2014-07-24",1.71
"1904","2014-07-25",1.7
"1905","2014-07-28",1.72
"1906","2014-07-29",1.78
"1907","2014-07-30",1.84
"1908","2014-07-31",1.84
"1909","2014-08-01",1.78
"1910","2014-08-04",1.77
"1911","2014-08-05",1.76
"1912","2014-08-06",1.78
"1913","2014-08-07",1.74
"1914","2014-08-08",1.82
"1915","2014-08-11",1.76
"1916","2014-08-12",1.76
"1917","2014-08-13",1.77
"1918","2014-08-14",1.79
"1919","2014-08-15",1.79
"1920","2014-08-18",1.8
"1921","2014-08-19",1.8
"1922","2014-08-20",1.79
"1923","2014-08-21",1.8
"1924","2014-08-22",1.81
"1925","2014-08-25",1.82
"1926","2014-08-26",1.78
"1927","2014-08-27",1.78
"1928","2014-08-28",1.76
"1929","2014-08-29",1.76
"1930","2014-09-02",1.77
"1931","2014-09-03",1.74
"1932","2014-09-04",1.73
"1933","2014-09-05",1.71
"1934","2014-09-08",1.72
