"","date","XBIT"
"997","2019-03-29",11.02
"998","2019-04-01",11.27
"999","2019-04-02",10.89
"1000","2019-04-03",10.96
"1001","2019-04-04",10.29
"1002","2019-04-05",10.02
"1003","2019-04-08",9.78
"1004","2019-04-09",9.45
"1005","2019-04-10",9.58
"1006","2019-04-11",9.46
"1007","2019-04-12",9.13
"1008","2019-04-15",8.99
"1009","2019-04-16",8.81
"1010","2019-04-17",8.66
"1011","2019-04-18",8.7
"1012","2019-04-22",9.12
"1013","2019-04-23",9.41
"1014","2019-04-24",9.19
"1015","2019-04-25",9.5
"1016","2019-04-26",9.5
"1017","2019-04-29",9.43
"1018","2019-04-30",8.91
"1019","2019-05-01",8.75
"1020","2019-05-02",9.21
"1021","2019-05-03",9.2
"1022","2019-05-06",9.19
"1023","2019-05-07",9.15
"1024","2019-05-08",9.5
"1025","2019-05-09",9.33
"1026","2019-05-10",9.81
"1027","2019-05-13",9.38
"1028","2019-05-14",9.25
"1029","2019-05-15",9.4
"1030","2019-05-16",9.24
"1031","2019-05-17",9.08
"1032","2019-05-20",8.95
"1033","2019-05-21",9.19
"1034","2019-05-22",9.06
"1035","2019-05-23",8.92
"1036","2019-05-24",9.01
"1037","2019-05-28",9.06
"1038","2019-05-29",8.77
"1039","2019-05-30",9.08
"1040","2019-05-31",7.2
"1041","2019-06-03",7.54
"1042","2019-06-04",7.12
"1043","2019-06-05",7.11
"1044","2019-06-06",7.64
"1045","2019-06-07",7.8
"1046","2019-06-10",7.19
"1047","2019-06-11",7.1
"1048","2019-06-12",7.13
"1049","2019-06-13",6.99
"1050","2019-06-14",7.15
"1051","2019-06-17",7.28
"1052","2019-06-18",7.66
"1053","2019-06-19",7.4
"1054","2019-06-20",7.34
"1055","2019-06-21",7.54
"1056","2019-06-24",7.35
"1057","2019-06-25",7.5
"1058","2019-06-26",7.29
"1059","2019-06-27",7.45
"1060","2019-06-28",7.58
"1061","2019-07-01",7.55
"1062","2019-07-02",7.37
"1063","2019-07-03",8.04
"1064","2019-07-05",7.77
"1065","2019-07-08",7.74
"1066","2019-07-09",7.83
"1067","2019-07-10",7.76
"1068","2019-07-11",7.76
"1069","2019-07-12",7.29
"1070","2019-07-15",7.19
"1071","2019-07-16",7.16
"1072","2019-07-17",7.22
"1073","2019-07-18",7.19
"1074","2019-07-19",7.14
"1075","2019-07-22",7.22
"1076","2019-07-23",7.09
"1077","2019-07-24",6.86
"1078","2019-07-25",7.25
"1079","2019-07-26",7.06
"1080","2019-07-29",6.93
"1081","2019-07-30",6.96
"1082","2019-07-31",7.04
"1083","2019-08-01",7.28
"1084","2019-08-02",7.3
"1085","2019-08-05",6.91
"1086","2019-08-06",6.96
"1087","2019-08-07",7.07
"1088","2019-08-08",7.22
"1089","2019-08-09",7.09
"1090","2019-08-12",7.17
"1091","2019-08-13",7.4
"1092","2019-08-14",7.73
"1093","2019-08-15",7.76
"1094","2019-08-16",8.15
"1095","2019-08-19",8.62
"1096","2019-08-20",8.09
"1097","2019-08-21",8.23
"1098","2019-08-22",8.6
"1099","2019-08-23",8.22
"1100","2019-08-26",8.05
"1101","2019-08-27",7.99
"1102","2019-08-28",8
"1103","2019-08-29",8.12
"1104","2019-08-30",8.35
"1105","2019-09-03",8.5
"1106","2019-09-04",8.48
"1107","2019-09-05",8.59
"1108","2019-09-06",8.81
"1109","2019-09-09",8.9
"1110","2019-09-10",9.01
"1111","2019-09-11",9
"1112","2019-09-12",9.07
"1113","2019-09-13",9.7
"1114","2019-09-16",9.59
"1115","2019-09-17",9.62
"1116","2019-09-18",9.61
"1117","2019-09-19",9.62
"1118","2019-09-20",9.63
"1119","2019-09-23",10.36
"1120","2019-09-24",10.04
"1121","2019-09-25",10.365
"1122","2019-09-26",9.865
"1123","2019-09-27",10.29
"1124","2019-09-30",10.46
"1125","2019-10-01",10.14
"1126","2019-10-02",9.28
"1127","2019-10-03",9.31
"1128","2019-10-04",8.95
"1129","2019-10-07",9.06
"1130","2019-10-08",8.99
"1131","2019-10-09",8.33
"1132","2019-10-10",8.58
"1133","2019-10-11",8.63
"1134","2019-10-14",8.54
"1135","2019-10-15",8.77
"1136","2019-10-16",8.83
"1137","2019-10-17",9.1
"1138","2019-10-18",9.4
"1139","2019-10-21",9.79
"1140","2019-10-22",9.3
"1141","2019-10-23",9.35
"1142","2019-10-24",9.9
"1143","2019-10-25",9.99
"1144","2019-10-28",10.17
"1145","2019-10-29",10.46
"1146","2019-10-30",10.99
"1147","2019-10-31",10.87
"1148","2019-11-01",11.28
"1149","2019-11-04",10.6
"1150","2019-11-05",10.47
"1151","2019-11-06",10.36
"1152","2019-11-07",10.52
"1153","2019-11-08",11.09
"1154","2019-11-11",11.13
"1155","2019-11-12",11.2
"1156","2019-11-13",11.45
"1157","2019-11-14",13.12
"1158","2019-11-15",12.53
"1159","2019-11-18",13.34
"1160","2019-11-19",14.73
"1161","2019-11-20",14.15
"1162","2019-11-21",13.52
"1163","2019-11-22",12.85
"1164","2019-11-25",12.59
"1165","2019-11-26",11.54
"1166","2019-11-27",11.815
"1167","2019-11-29",11.49
"1168","2019-12-02",11
"1169","2019-12-03",10.91
"1170","2019-12-04",11.33
"1171","2019-12-05",11.02
"1172","2019-12-06",11.12
"1173","2019-12-09",19.5
"1174","2019-12-10",18.895
"1175","2019-12-11",19.379999
"1176","2019-12-12",19.77
"1177","2019-12-13",19.860001
"1178","2019-12-16",19.48
"1179","2019-12-17",19.889999
"1180","2019-12-18",19.620001
"1181","2019-12-19",19.469999
"1182","2019-12-20",19.870001
"1183","2019-12-23",19.92
"1184","2019-12-24",19.950001
"1185","2019-12-26",19.290001
"1186","2019-12-27",19.209999
"1187","2019-12-30",19.4
"1188","2019-12-31",18.665001
"1189","2020-01-02",19.219999
"1190","2020-01-03",18.76
"1191","2020-01-06",18.57
"1192","2020-01-07",18.299999
"1193","2020-01-08",18.07
"1194","2020-01-09",18.27
"1195","2020-01-10",18.219999
"1196","2020-01-13",18.620001
"1197","2020-01-14",24.33
"1198","2020-01-15",24.940001
"1199","2020-01-16",24.895
"1200","2020-01-17",24.299999
"1201","2020-01-21",23.01
"1202","2020-01-22",22.58
"1203","2020-01-23",22.790001
"1204","2020-01-24",23.200001
"1205","2020-01-27",23.280001
"1206","2020-01-28",23.059999
"1207","2020-01-29",22.74
"1208","2020-01-30",22.620001
"1209","2020-01-31",22.41
"1210","2020-02-03",21.74
"1211","2020-02-04",21.780001
"1212","2020-02-05",21.709999
"1213","2020-02-06",21.76
"1214","2020-02-07",22.110001
"1215","2020-02-10",21.9
"1216","2020-02-11",21.76
"1217","2020-02-12",21.799999
"1218","2020-02-13",16.530001
"1219","2020-02-14",15.06
"1220","2020-02-18",14.92
"1221","2020-02-19",14.55
"1222","2020-02-20",14.3
"1223","2020-02-21",14.07
"1224","2020-02-24",12.97
"1225","2020-02-25",13.01
"1226","2020-02-26",12.73
"1227","2020-02-27",12.46
"1228","2020-02-28",12.26
"1229","2020-03-02",12.28
"1230","2020-03-03",11.84
"1231","2020-03-04",11.89
"1232","2020-03-05",11.49
"1233","2020-03-06",11.13
"1234","2020-03-09",10.52
"1235","2020-03-10",11
"1236","2020-03-11",10.72
"1237","2020-03-12",9.89
"1238","2020-03-13",10.24
"1239","2020-03-16",8.89
"1240","2020-03-17",10.12
"1241","2020-03-18",9.87
"1242","2020-03-19",10.34
"1243","2020-03-20",9.44
"1244","2020-03-23",9.71
"1245","2020-03-24",9.95
"1246","2020-03-25",10.09
"1247","2020-03-26",9.47
"1248","2020-03-27",9.81
"1249","2020-03-30",10.25
"1250","2020-03-31",10.62
"1251","2020-04-01",10.39
"1252","2020-04-02",10.94
"1253","2020-04-03",11.49
"1254","2020-04-06",12.89
"1255","2020-04-07",12.23
"1256","2020-04-08",12.74
"1257","2020-04-09",13.32
"1258","2020-04-13",13.46
"1259","2020-04-14",14.11
"1260","2020-04-15",13.54
"1261","2020-04-16",13.46
"1262","2020-04-17",13.67
"1263","2020-04-20",13.02
"1264","2020-04-21",13.34
"1265","2020-04-22",13.26
"1266","2020-04-23",13.58
"1267","2020-04-24",13.7
"1268","2020-04-27",14.94
"1269","2020-04-28",14.13
"1270","2020-04-29",15.24
"1271","2020-04-30",15.82
"1272","2020-05-01",15.66
"1273","2020-05-04",15.33
"1274","2020-05-05",15
"1275","2020-05-06",14.79
"1276","2020-05-07",14.7
"1277","2020-05-08",15.77
"1278","2020-05-11",16.07
"1279","2020-05-12",15.91
"1280","2020-05-13",14.88
"1281","2020-05-14",14.18
"1282","2020-05-15",14.3
"1283","2020-05-18",14.21
"1284","2020-05-19",13.66
"1285","2020-05-20",14.06
"1286","2020-05-21",14.49
"1287","2020-05-22",14.42
"1288","2020-05-26",14.77
"1289","2020-05-27",14.78
"1290","2020-05-28",14.2
"1291","2020-05-29",13.97
"1292","2020-06-01",14.11
"1293","2020-06-02",13.81
"1294","2020-06-03",13.9
"1295","2020-06-04",13.79
"1296","2020-06-05",14.48
"1297","2020-06-08",14.79
"1298","2020-06-09",14.47
"1299","2020-06-10",14.2
"1300","2020-06-11",13.31
"1301","2020-06-12",13.3
"1302","2020-06-15",13.54
"1303","2020-06-16",14.15
"1304","2020-06-17",13.73
"1305","2020-06-18",14.02
"1306","2020-06-19",14.22
"1307","2020-06-22",14.71
"1308","2020-06-23",14.77
"1309","2020-06-24",14.31
"1310","2020-06-25",14.78
"1311","2020-06-26",14.49
"1312","2020-06-29",14.35
"1313","2020-06-30",13.71
"1314","2020-07-01",13.97
"1315","2020-07-02",14.51
"1316","2020-07-06",14.54
"1317","2020-07-07",14.64
"1318","2020-07-08",14.9
"1319","2020-07-09",14.64
"1320","2020-07-10",14.81
"1321","2020-07-13",14.35
"1322","2020-07-14",15.14
"1323","2020-07-15",15.19
"1324","2020-07-16",15.61
"1325","2020-07-17",15.16
"1326","2020-07-20",15.29
"1327","2020-07-21",16.08
"1328","2020-07-22",17.540001
"1329","2020-07-23",16.219999
"1330","2020-07-24",15.24
"1331","2020-07-27",15.53
"1332","2020-07-28",15.7
"1333","2020-07-29",14.8
"1334","2020-07-30",14.67
"1335","2020-07-31",14.54
"1336","2020-08-03",15.52
"1337","2020-08-04",15.92
"1338","2020-08-05",16.02
"1339","2020-08-06",15.52
"1340","2020-08-07",15.04
"1341","2020-08-10",15.63
"1342","2020-08-11",16.07
"1343","2020-08-12",16.440001
"1344","2020-08-13",17.01
"1345","2020-08-14",17.200001
"1346","2020-08-17",19.299999
"1347","2020-08-18",17.92
"1348","2020-08-19",18.01
"1349","2020-08-20",17.780001
"1350","2020-08-21",18.360001
"1351","2020-08-24",19.57
"1352","2020-08-25",19.01
"1353","2020-08-26",18.92
"1354","2020-08-27",18.25
"1355","2020-08-28",18.809999
"1356","2020-08-31",18.92
"1357","2020-09-01",18.719999
"1358","2020-09-02",18.99
"1359","2020-09-03",17.99
"1360","2020-09-04",18.27
"1361","2020-09-08",18.690001
"1362","2020-09-09",19.49
"1363","2020-09-10",19.950001
"1364","2020-09-11",18.99
"1365","2020-09-14",19.809999
"1366","2020-09-15",19.83
"1367","2020-09-16",20.16
"1368","2020-09-17",20.190001
"1369","2020-09-18",21.16
"1370","2020-09-21",19.885
"1371","2020-09-22",20.275
"1372","2020-09-23",19.120001
"1373","2020-09-24",18.42
"1374","2020-09-25",18.950001
"1375","2020-09-28",19.389999
"1376","2020-09-29",18.959999
"1377","2020-09-30",19.09
"1378","2020-10-01",18.84
"1379","2020-10-02",18.209999
"1380","2020-10-05",19.799999
"1381","2020-10-06",19.360001
"1382","2020-10-07",19.65
"1383","2020-10-08",19.360001
"1384","2020-10-09",19.74
"1385","2020-10-12",19.92
"1386","2020-10-13",19.85
"1387","2020-10-14",19.43
"1388","2020-10-15",19.139999
"1389","2020-10-16",19.030001
"1390","2020-10-19",18.57
"1391","2020-10-20",18.799999
"1392","2020-10-21",18.27
"1393","2020-10-22",18.190001
"1394","2020-10-23",18.309999
"1395","2020-10-26",18.120001
"1396","2020-10-27",17.860001
"1397","2020-10-28",16.780001
"1398","2020-10-29",17.459999
"1399","2020-10-30",17.110001
"1400","2020-11-02",17.84
"1401","2020-11-03",18.27
"1402","2020-11-04",19.16
"1403","2020-11-05",19.43
"1404","2020-11-06",18.549999
"1405","2020-11-09",18.42
"1406","2020-11-10",19.5
"1407","2020-11-11",19.73
"1408","2020-11-12",19.290001
"1409","2020-11-13",19.540001
"1410","2020-11-16",19.41
"1411","2020-11-17",19.139999
"1412","2020-11-18",18.93
"1413","2020-11-19",19.68
"1414","2020-11-20",17.41
"1415","2020-11-23",18.26
"1416","2020-11-24",18.33
"1417","2020-11-25",18.42
"1418","2020-11-27",19.389999
