"","date","ARL"
"1005","2010-12-28",7.8
"1006","2010-12-29",8.2
"1007","2010-12-30",8.22
"1008","2010-12-31",7.95
"1009","2011-01-03",7.35
"1010","2011-01-04",7.3
"1011","2011-01-05",7.22
"1012","2011-01-06",7.22
"1013","2011-01-07",6.24
"1014","2011-01-10",6.3
"1015","2011-01-11",6.34
"1016","2011-01-12",6.12
"1017","2011-01-13",6.1
"1018","2011-01-14",7.34
"1019","2011-01-18",8.2
"1020","2011-01-19",7.01
"1021","2011-01-20",7.19
"1022","2011-01-21",7.05
"1023","2011-01-24",6.98
"1024","2011-01-25",6.72
"1025","2011-01-26",6.76
"1026","2011-01-27",6.66
"1027","2011-01-28",6.23
"1028","2011-01-31",5.95
"1029","2011-02-01",5.88
"1030","2011-02-02",6.46
"1031","2011-02-03",6.5
"1032","2011-02-04",6.12
"1033","2011-02-07",5.69
"1034","2011-02-08",5.4
"1035","2011-02-09",5.44
"1036","2011-02-10",5.27
"1037","2011-02-11",4.56
"1038","2011-02-14",4.1
"1039","2011-02-15",4
"1040","2011-02-16",3.85
"1041","2011-02-17",4.1
"1042","2011-02-18",4.3
"1043","2011-02-22",3.98
"1044","2011-02-23",3.9
"1045","2011-02-24",3.95
"1046","2011-02-25",3.95
"1047","2011-02-28",3.96
"1048","2011-03-01",3.82
"1049","2011-03-02",3.88
"1050","2011-03-03",3.8
"1051","2011-03-04",3.9
"1052","2011-03-07",3.68
"1053","2011-03-08",3.5
"1054","2011-03-09",3.36
"1055","2011-03-10",3.41
"1056","2011-03-11",3.3
"1057","2011-03-14",3.26
"1058","2011-03-15",3.18
"1059","2011-03-16",3.18
"1060","2011-03-17",3.24
"1061","2011-03-18",3.22
"1062","2011-03-21",3.19
"1063","2011-03-22",3.12
"1064","2011-03-23",3.06
"1065","2011-03-24",3.1
"1066","2011-03-25",3.04
"1067","2011-03-28",3.34
"1068","2011-03-29",3.25
"1069","2011-03-30",3.18
"1070","2011-03-31",3.08
"1071","2011-04-01",3.17
"1072","2011-04-04",3.22
"1073","2011-04-05",3.09
"1074","2011-04-06",2.85
"1075","2011-04-07",3.05
"1076","2011-04-08",2.96
"1077","2011-04-11",2.92
"1078","2011-04-12",3
"1079","2011-04-13",3.05
"1080","2011-04-14",2.95
"1081","2011-04-15",2.89
"1082","2011-04-18",2.88
"1083","2011-04-19",2.87
"1084","2011-04-20",2.94
"1085","2011-04-21",2.85
"1086","2011-04-25",2.83
"1087","2011-04-26",2.67
"1088","2011-04-27",2.49
"1089","2011-04-28",2.55
"1090","2011-04-29",2.54
"1091","2011-05-02",2.48
"1092","2011-05-03",2.49
"1093","2011-05-04",2.46
"1094","2011-05-05",2.4
"1095","2011-05-06",2.44
"1096","2011-05-09",2.4
"1097","2011-05-10",2.49
"1098","2011-05-11",2.51
"1099","2011-05-12",2.51
"1100","2011-05-13",2.53
"1101","2011-05-16",2.35
"1102","2011-05-17",2.53
"1103","2011-05-18",2.53
"1104","2011-05-19",2.53
"1105","2011-05-20",2.53
"1106","2011-05-23",2.53
"1107","2011-05-24",2.49
"1108","2011-05-25",2.49
"1109","2011-05-26",2.52
"1110","2011-05-27",3.23
"1111","2011-05-31",2.58
"1112","2011-06-01",2.35
"1113","2011-06-02",2.35
"1114","2011-06-03",2.61
"1115","2011-06-06",2.23
"1116","2011-06-07",2.12
"1117","2011-06-08",2.12
"1118","2011-06-09",2.05
"1119","2011-06-10",1.87
"1120","2011-06-13",2.58
"1121","2011-06-14",3.2
"1122","2011-06-15",3.05
"1123","2011-06-16",3.35
"1124","2011-06-17",3.96
"1125","2011-06-20",4.26
"1126","2011-06-21",3.9
"1127","2011-06-22",3.87
"1128","2011-06-23",3.29
"1129","2011-06-24",3.18
"1130","2011-06-27",3.16
"1131","2011-06-28",2.93
"1132","2011-06-29",2.64
"1133","2011-06-30",2.61
"1134","2011-07-01",2.57
"1135","2011-07-05",2.37
"1136","2011-07-06",2.5
"1137","2011-07-07",2.48
"1138","2011-07-08",2.43
"1139","2011-07-11",2.45
"1140","2011-07-12",2.32
"1141","2011-07-13",2.35
"1142","2011-07-14",2.2
"1143","2011-07-15",2.25
"1144","2011-07-18",2.25
"1145","2011-07-19",2.25
"1146","2011-07-20",2.25
"1147","2011-07-21",2.28
"1148","2011-07-22",2.26
"1149","2011-07-25",2.25
"1150","2011-07-26",2.14
"1151","2011-07-27",2.2
"1152","2011-07-28",2.09
"1153","2011-07-29",2.24
"1154","2011-08-01",2.11
"1155","2011-08-02",2.11
"1156","2011-08-03",2.1
"1157","2011-08-04",2.1
"1158","2011-08-05",2.3
"1159","2011-08-08",2.25
"1160","2011-08-09",2.05
"1161","2011-08-10",1.92
"1162","2011-08-11",2
"1163","2011-08-12",2.05
"1164","2011-08-15",2.05
"1165","2011-08-16",2
"1166","2011-08-17",2.04
"1167","2011-08-18",2
"1168","2011-08-19",2.03
"1169","2011-08-22",1.96
"1170","2011-08-23",1.96
"1171","2011-08-24",1.77
"1172","2011-08-25",1.83
"1173","2011-08-26",1.85
"1174","2011-08-29",1.81
"1175","2011-08-30",1.84
"1176","2011-08-31",1.88
"1177","2011-09-01",1.9
"1178","2011-09-02",1.82
"1179","2011-09-06",1.76
"1180","2011-09-07",1.84
"1181","2011-09-08",1.87
"1182","2011-09-09",1.82
"1183","2011-09-12",1.83
"1184","2011-09-13",1.83
"1185","2011-09-14",1.8
"1186","2011-09-15",1.8
"1187","2011-09-16",1.88
"1188","2011-09-19",1.91
"1189","2011-09-20",1.87
"1190","2011-09-21",1.87
"1191","2011-09-22",1.79
"1192","2011-09-23",1.79
"1193","2011-09-26",1.73
"1194","2011-09-27",1.63
"1195","2011-09-28",1.63
"1196","2011-09-29",1.64
"1197","2011-09-30",1.62
"1198","2011-10-03",1.41
"1199","2011-10-04",1.23
"1200","2011-10-05",1.24
"1201","2011-10-06",1.91
"1202","2011-10-07",2.65
"1203","2011-10-10",2.35
"1204","2011-10-11",2.21
"1205","2011-10-12",1.95
"1206","2011-10-13",2.12
"1207","2011-10-14",2.1
"1208","2011-10-17",2.02
"1209","2011-10-18",2.12
"1210","2011-10-19",2.22
"1211","2011-10-20",2.1
"1212","2011-10-21",2
"1213","2011-10-24",2
"1214","2011-10-25",1.83
"1215","2011-10-26",1.96
"1216","2011-10-27",1.92
"1217","2011-10-28",1.92
"1218","2011-10-31",1.94
"1219","2011-11-01",1.93
"1220","2011-11-02",1.93
"1221","2011-11-03",1.86
"1222","2011-11-04",1.86
"1223","2011-11-07",1.8
"1224","2011-11-08",1.8
"1225","2011-11-09",1.8
"1226","2011-11-10",1.5
"1227","2011-11-11",1.47
"1228","2011-11-14",1.5
"1229","2011-11-15",1.42
"1230","2011-11-16",1.36
"1231","2011-11-17",1.39
"1232","2011-11-18",1.36
"1233","2011-11-21",1.38
"1234","2011-11-22",1.36
"1235","2011-11-23",1.37
"1236","2011-11-25",1.35
"1237","2011-11-28",1.29
"1238","2011-11-29",1.29
"1239","2011-11-30",1.3
"1240","2011-12-01",1.95
"1241","2011-12-02",2.25
"1242","2011-12-05",2.2
"1243","2011-12-06",1.82
"1244","2011-12-07",1.94
"1245","2011-12-08",1.84
"1246","2011-12-09",1.72
"1247","2011-12-12",1.61
"1248","2011-12-13",1.61
"1249","2011-12-14",1.55
"1250","2011-12-15",1.62
"1251","2011-12-16",1.55
"1252","2011-12-19",1.39
"1253","2011-12-20",1.34
"1254","2011-12-21",1.43
"1255","2011-12-22",1.29
"1256","2011-12-23",1.46
"1257","2011-12-27",1.5
"1258","2011-12-28",1.35
"1259","2011-12-29",1.51
"1260","2011-12-30",1.87
"1261","2012-01-03",2.2
"1262","2012-01-04",2.05
"1263","2012-01-05",1.79
"1264","2012-01-06",1.78
"1265","2012-01-09",1.7
"1266","2012-01-10",1.82
"1267","2012-01-11",1.68
"1268","2012-01-12",1.72
"1269","2012-01-13",1.75
"1270","2012-01-17",1.75
"1271","2012-01-18",1.75
"1272","2012-01-19",1.75
"1273","2012-01-20",1.75
"1274","2012-01-23",1.5
"1275","2012-01-24",1.69
"1276","2012-01-25",1.69
"1277","2012-01-26",1.82
"1278","2012-01-27",1.74
"1279","2012-01-30",1.73
"1280","2012-01-31",1.74
"1281","2012-02-01",1.76
"1282","2012-02-02",1.77
"1283","2012-02-03",1.78
"1284","2012-02-06",1.74
"1285","2012-02-07",1.75
"1286","2012-02-08",1.81
"1287","2012-02-09",1.82
"1288","2012-02-10",1.83
"1289","2012-02-13",1.83
"1290","2012-02-14",1.76
"1291","2012-02-15",1.76
"1292","2012-02-16",1.77
"1293","2012-02-17",1.76
"1294","2012-02-21",1.71
"1295","2012-02-22",1.65
"1296","2012-02-23",1.63
"1297","2012-02-24",1.6
"1298","2012-02-27",1.66
"1299","2012-02-28",1.6
"1300","2012-02-29",1.56
"1301","2012-03-01",1.56
"1302","2012-03-02",1.5
"1303","2012-03-05",1.54
"1304","2012-03-06",1.54
"1305","2012-03-07",1.55
"1306","2012-03-08",1.58
"1307","2012-03-09",1.56
"1308","2012-03-12",1.58
"1309","2012-03-13",1.58
"1310","2012-03-14",1.58
"1311","2012-03-15",1.49
"1312","2012-03-16",1.55
"1313","2012-03-19",1.5
"1314","2012-03-20",1.52
"1315","2012-03-21",1.5
"1316","2012-03-22",1.5
"1317","2012-03-23",1.5
"1318","2012-03-26",1.58
"1319","2012-03-27",1.59
"1320","2012-03-28",1.51
"1321","2012-03-29",1.65
"1322","2012-03-30",1.7
"1323","2012-04-02",1.8
"1324","2012-04-03",2.41
"1325","2012-04-04",2.5
"1326","2012-04-05",2.28
"1327","2012-04-09",2.37
"1328","2012-04-10",2.3
"1329","2012-04-11",2.5
"1330","2012-04-12",2.4
"1331","2012-04-13",2.34
"1332","2012-04-16",3.05
"1333","2012-04-17",2.85
"1334","2012-04-18",2.95
"1335","2012-04-19",3
"1336","2012-04-20",2.8
"1337","2012-04-23",2.78
"1338","2012-04-24",2.72
"1339","2012-04-25",3
"1340","2012-04-26",3.18
"1341","2012-04-27",3.11
"1342","2012-04-30",2.92
"1343","2012-05-01",3.05
"1344","2012-05-02",2.65
"1345","2012-05-03",3.04
"1346","2012-05-04",2.99
"1347","2012-05-07",2.65
"1348","2012-05-08",2.85
"1349","2012-05-09",3
"1350","2012-05-10",2.86
"1351","2012-05-11",2.86
"1352","2012-05-14",2.84
"1353","2012-05-15",2.81
"1354","2012-05-16",2.9
"1355","2012-05-17",2.85
"1356","2012-05-18",2.69
"1357","2012-05-21",2.72
"1358","2012-05-22",2.8
"1359","2012-05-23",2.7
"1360","2012-05-24",2.69
"1361","2012-05-25",2.69
"1362","2012-05-29",2.56
"1363","2012-05-30",2.4
"1364","2012-05-31",2.22
"1365","2012-06-01",2.1
"1366","2012-06-04",2
"1367","2012-06-05",2
"1368","2012-06-06",2.2
"1369","2012-06-07",2.05
"1370","2012-06-08",1.95
"1371","2012-06-11",2.03
"1372","2012-06-12",1.99
"1373","2012-06-13",1.96
"1374","2012-06-14",1.96
"1375","2012-06-15",2
"1376","2012-06-18",1.87
"1377","2012-06-19",1.76
"1378","2012-06-20",1.64
"1379","2012-06-21",1.64
"1380","2012-06-22",1.87
"1381","2012-06-25",1.83
"1382","2012-06-26",1.95
"1383","2012-06-27",1.96
"1384","2012-06-28",1.95
"1385","2012-06-29",1.95
"1386","2012-07-02",2.12
"1387","2012-07-03",1.97
"1388","2012-07-05",1.97
"1389","2012-07-06",1.89
"1390","2012-07-09",1.85
"1391","2012-07-10",1.85
"1392","2012-07-11",1.85
"1393","2012-07-12",1.85
"1394","2012-07-13",1.85
"1395","2012-07-16",1.84
"1396","2012-07-17",1.85
"1397","2012-07-18",1.85
"1398","2012-07-19",1.99
"1399","2012-07-20",1.99
"1400","2012-07-23",1.96
"1401","2012-07-24",1.96
"1402","2012-07-25",2.12
"1403","2012-07-26",1.95
"1404","2012-07-27",1.95
"1405","2012-07-30",2.24
"1406","2012-07-31",2.09
"1407","2012-08-01",2.09
"1408","2012-08-02",2.04
"1409","2012-08-03",2.05
"1410","2012-08-06",2.1
"1411","2012-08-07",2.06
"1412","2012-08-08",2.06
"1413","2012-08-09",2.28
"1414","2012-08-10",2.03
"1415","2012-08-13",2.05
"1416","2012-08-14",2
"1417","2012-08-15",1.9
"1418","2012-08-16",1.66
"1419","2012-08-17",2.04
"1420","2012-08-20",1.97
"1421","2012-08-21",1.92
"1422","2012-08-22",2.05
"1423","2012-08-23",2.13
"1424","2012-08-24",1.95
"1425","2012-08-27",2.14
"1426","2012-08-28",2.2
"1427","2012-08-29",2.2
"1428","2012-08-30",2.02
"1429","2012-08-31",2.07
"1430","2012-09-04",2.15
"1431","2012-09-05",2.2
"1432","2012-09-06",2.22
"1433","2012-09-07",2.29
"1434","2012-09-10",2.39
"1435","2012-09-11",2.67
"1436","2012-09-12",2.68
"1437","2012-09-13",2.9
"1438","2012-09-14",2.92
"1439","2012-09-17",2.94
"1440","2012-09-18",2.94
"1441","2012-09-19",2.97
"1442","2012-09-20",3.29
"1443","2012-09-21",3.22
"1444","2012-09-24",3.43
"1445","2012-09-25",3.84
"1446","2012-09-26",3.51
"1447","2012-09-27",3.4
"1448","2012-09-28",3.36
"1449","2012-10-01",3.35
"1450","2012-10-02",3.37
"1451","2012-10-03",3.33
"1452","2012-10-04",3.18
"1453","2012-10-05",3.19
"1454","2012-10-08",3.36
"1455","2012-10-09",3.47
"1456","2012-10-10",3.29
"1457","2012-10-11",3.31
"1458","2012-10-12",3.41
"1459","2012-10-15",3
"1460","2012-10-16",3.4
"1461","2012-10-17",3.35
"1462","2012-10-18",3.39
"1463","2012-10-19",3.43
"1464","2012-10-22",3.02
"1465","2012-10-23",3.37
"1466","2012-10-24",3.34
"1467","2012-10-25",3.1
"1468","2012-10-26",3.14
"1469","2012-10-31",3.22
"1470","2012-11-01",3.15
"1471","2012-11-02",3.15
"1472","2012-11-05",3.02
"1473","2012-11-06",3.01
"1474","2012-11-07",3.01
"1475","2012-11-08",2.97
"1476","2012-11-09",2.96
"1477","2012-11-12",2.96
"1478","2012-11-13",2.8
"1479","2012-11-14",2.69
"1480","2012-11-15",2.6
"1481","2012-11-16",2.68
"1482","2012-11-19",2.68
"1483","2012-11-20",2.89
"1484","2012-11-21",2.89
"1485","2012-11-23",2.89
"1486","2012-11-26",2.89
"1487","2012-11-27",2.89
"1488","2012-11-28",3
"1489","2012-11-29",3
"1490","2012-11-30",2.92
"1491","2012-12-03",2.7
"1492","2012-12-04",2.76
"1493","2012-12-05",2.76
"1494","2012-12-06",2.84
"1495","2012-12-07",2.99
"1496","2012-12-10",2.97
"1497","2012-12-11",2.97
"1498","2012-12-12",2.77
"1499","2012-12-13",2.71
"1500","2012-12-14",2.72
"1501","2012-12-17",2.71
"1502","2012-12-18",2.79
"1503","2012-12-19",2.79
"1504","2012-12-20",2.83
"1505","2012-12-21",2.76
"1506","2012-12-24",2.73
"1507","2012-12-26",2.8
"1508","2012-12-27",2.76
"1509","2012-12-28",2.76
"1510","2012-12-31",2.73
"1511","2013-01-02",2.93
"1512","2013-01-03",2.89
"1513","2013-01-04",2.89
"1514","2013-01-07",2.93
"1515","2013-01-08",2.79
"1516","2013-01-09",2.85
"1517","2013-01-10",2.75
"1518","2013-01-11",2.78
"1519","2013-01-14",2.76
"1520","2013-01-15",2.75
"1521","2013-01-16",2.75
"1522","2013-01-17",2.71
"1523","2013-01-18",2.76
"1524","2013-01-22",2.89
"1525","2013-01-23",2.91
"1526","2013-01-24",2.91
"1527","2013-01-25",2.91
"1528","2013-01-28",2.91
"1529","2013-01-29",2.83
"1530","2013-01-30",2.83
"1531","2013-01-31",2.76
"1532","2013-02-01",2.78
"1533","2013-02-04",2.77
"1534","2013-02-05",2.77
"1535","2013-02-06",2.77
"1536","2013-02-07",2.76
"1537","2013-02-08",2.78
"1538","2013-02-11",2.78
"1539","2013-02-12",2.76
"1540","2013-02-13",2.77
"1541","2013-02-14",2.94
"1542","2013-02-15",3
"1543","2013-02-19",3.23
"1544","2013-02-20",3.3
"1545","2013-02-21",3.35
"1546","2013-02-22",3.35
"1547","2013-02-25",3.25
"1548","2013-02-26",3.33
"1549","2013-02-27",3.35
"1550","2013-02-28",3.35
"1551","2013-03-01",3.25
"1552","2013-03-04",3.4
"1553","2013-03-05",3.46
"1554","2013-03-06",3.35
"1555","2013-03-07",3.4
"1556","2013-03-08",3.47
"1557","2013-03-11",3.5
"1558","2013-03-12",3.54
"1559","2013-03-13",3.54
"1560","2013-03-14",3.61
"1561","2013-03-15",4.14
"1562","2013-03-18",3.86
"1563","2013-03-19",3.69
"1564","2013-03-20",3.6
"1565","2013-03-21",3.62
"1566","2013-03-22",3.55
"1567","2013-03-25",3.7
"1568","2013-03-26",3.7
"1569","2013-03-27",3.93
"1570","2013-03-28",4.12
"1571","2013-04-01",4.15
"1572","2013-04-02",4.15
"1573","2013-04-03",4
"1574","2013-04-04",4
"1575","2013-04-05",4.2
"1576","2013-04-08",3.9
"1577","2013-04-09",4.2
"1578","2013-04-10",4.06
"1579","2013-04-11",4
"1580","2013-04-12",3.91
"1581","2013-04-15",3.85
"1582","2013-04-16",3.91
"1583","2013-04-17",3.6
"1584","2013-04-18",3.7
"1585","2013-04-19",3.79
"1586","2013-04-22",3.6
"1587","2013-04-23",3.86
"1588","2013-04-24",3.85
"1589","2013-04-25",4
"1590","2013-04-26",4
"1591","2013-04-29",4
"1592","2013-04-30",4.05
"1593","2013-05-01",4.07
"1594","2013-05-02",3.9
"1595","2013-05-03",4.07
"1596","2013-05-06",4.08
"1597","2013-05-07",4.11
"1598","2013-05-08",4.05
"1599","2013-05-09",4
"1600","2013-05-10",4.13
"1601","2013-05-13",4.33
"1602","2013-05-14",4.25
"1603","2013-05-15",4.16
"1604","2013-05-16",4.14
"1605","2013-05-17",4.23
"1606","2013-05-20",4.22
"1607","2013-05-21",4.21
"1608","2013-05-22",4.2
"1609","2013-05-23",4.03
"1610","2013-05-24",4.09
"1611","2013-05-28",4.2
"1612","2013-05-29",4.14
"1613","2013-05-30",4.17
"1614","2013-05-31",4.23
"1615","2013-06-03",4.21
"1616","2013-06-04",4.21
"1617","2013-06-05",4.13
"1618","2013-06-06",4.15
"1619","2013-06-07",4.12
"1620","2013-06-10",4.12
"1621","2013-06-11",4.15
"1622","2013-06-12",4.07
"1623","2013-06-13",4.01
"1624","2013-06-14",4.5
"1625","2013-06-17",4.4
"1626","2013-06-18",5.17
"1627","2013-06-19",5.88
"1628","2013-06-20",5.2
"1629","2013-06-21",4.84
"1630","2013-06-24",4.8
"1631","2013-06-25",4.35
"1632","2013-06-26",4.8
"1633","2013-06-27",5.16
"1634","2013-06-28",5.02
"1635","2013-07-01",4.87
"1636","2013-07-02",4.77
"1637","2013-07-03",4.47
"1638","2013-07-05",4.68
"1639","2013-07-08",4.86
"1640","2013-07-09",4.77
"1641","2013-07-10",4.74
"1642","2013-07-11",4.6
"1643","2013-07-12",4.4
"1644","2013-07-15",4.41
"1645","2013-07-16",4.39
"1646","2013-07-17",4.38
"1647","2013-07-18",4.39
"1648","2013-07-19",4.53
"1649","2013-07-22",4.55
"1650","2013-07-23",4.57
"1651","2013-07-24",4.82
"1652","2013-07-25",4.75
"1653","2013-07-26",4.75
"1654","2013-07-29",4.51
"1655","2013-07-30",4.25
"1656","2013-07-31",4.18
"1657","2013-08-01",4.1
"1658","2013-08-02",4.03
"1659","2013-08-05",3.8
"1660","2013-08-06",3.93
"1661","2013-08-07",4.04
"1662","2013-08-08",3.91
"1663","2013-08-09",4.05
"1664","2013-08-12",4.31
"1665","2013-08-13",3.77
"1666","2013-08-14",3.66
"1667","2013-08-15",3.79
"1668","2013-08-16",3.72
"1669","2013-08-19",3.62
"1670","2013-08-20",3.47
"1671","2013-08-21",3.98
"1672","2013-08-22",4.1
"1673","2013-08-23",4.19
"1674","2013-08-26",4.29
"1675","2013-08-27",4.14
"1676","2013-08-28",4.29
"1677","2013-08-29",4.29
"1678","2013-08-30",4.22
"1679","2013-09-03",4.97
"1680","2013-09-04",4.4
"1681","2013-09-05",4.59
"1682","2013-09-06",4.48
"1683","2013-09-09",4.78
"1684","2013-09-10",4.45
"1685","2013-09-11",4.65
"1686","2013-09-12",4.48
"1687","2013-09-13",4.55
"1688","2013-09-16",4.19
"1689","2013-09-17",4.15
"1690","2013-09-18",4.24
"1691","2013-09-19",3.95
"1692","2013-09-20",4.4
"1693","2013-09-23",4.51
"1694","2013-09-24",4.72
"1695","2013-09-25",5.12
"1696","2013-09-26",4.8
"1697","2013-09-27",4.72
"1698","2013-09-30",4.58
"1699","2013-10-01",4.73
"1700","2013-10-02",4.84
"1701","2013-10-03",5
"1702","2013-10-04",4.94
"1703","2013-10-07",5.23
"1704","2013-10-08",5.37
"1705","2013-10-09",5.44
"1706","2013-10-10",5.27
"1707","2013-10-11",5.33
"1708","2013-10-14",5.15
"1709","2013-10-15",5.16
"1710","2013-10-16",5.16
"1711","2013-10-17",5.16
"1712","2013-10-18",5.09
"1713","2013-10-21",5.25
"1714","2013-10-22",5.15
"1715","2013-10-23",5.15
"1716","2013-10-24",5.15
"1717","2013-10-25",5.16
"1718","2013-10-28",5.16
"1719","2013-10-29",5.16
"1720","2013-10-30",5.2
"1721","2013-10-31",5.3
"1722","2013-11-01",5.15
"1723","2013-11-04",5.2
"1724","2013-11-05",5.43
"1725","2013-11-06",5.81
"1726","2013-11-07",5.15
"1727","2013-11-08",5.18
"1728","2013-11-11",5.84
"1729","2013-11-12",5.88
"1730","2013-11-13",5.81
"1731","2013-11-14",5.87
"1732","2013-11-15",5.51
"1733","2013-11-18",5.03
"1734","2013-11-19",5.07
"1735","2013-11-20",5
"1736","2013-11-21",4.77
"1737","2013-11-22",5.05
"1738","2013-11-25",5.18
"1739","2013-11-26",4.85
"1740","2013-11-27",4.67
"1741","2013-11-29",4.67
"1742","2013-12-02",4.9
"1743","2013-12-03",5.15
"1744","2013-12-04",5.5
"1745","2013-12-05",5.4
"1746","2013-12-06",5.46
"1747","2013-12-09",5.7
"1748","2013-12-10",5.76
"1749","2013-12-11",5.71
"1750","2013-12-12",5.9
"1751","2013-12-13",5.9
"1752","2013-12-16",5.75
"1753","2013-12-17",5.8
"1754","2013-12-18",5.44
"1755","2013-12-19",5.26
"1756","2013-12-20",5.1
"1757","2013-12-23",5.1
"1758","2013-12-24",5.21
"1759","2013-12-26",5.09
"1760","2013-12-27",4.86
"1761","2013-12-30",4.81
"1762","2013-12-31",5.25
"1763","2014-01-02",5.32
"1764","2014-01-03",5.04
"1765","2014-01-06",5.26
"1766","2014-01-07",5.14
"1767","2014-01-08",5.12
"1768","2014-01-09",5.09
"1769","2014-01-10",5.4
"1770","2014-01-13",5.35
"1771","2014-01-14",5.09
"1772","2014-01-15",5.03
"1773","2014-01-16",5.28
"1774","2014-01-17",5.26
"1775","2014-01-21",5.34
"1776","2014-01-22",5.38
"1777","2014-01-23",5.48
"1778","2014-01-24",5.35
"1779","2014-01-27",5.69
"1780","2014-01-28",5.9
"1781","2014-01-29",5.97
"1782","2014-01-30",5.85
"1783","2014-01-31",5.91
"1784","2014-02-03",6.22
"1785","2014-02-04",6.44
"1786","2014-02-05",6.34
"1787","2014-02-06",6.82
"1788","2014-02-07",7.69
"1789","2014-02-10",9.47
"1790","2014-02-11",9.43
"1791","2014-02-12",8.87
"1792","2014-02-13",8.34
"1793","2014-02-14",8.49
"1794","2014-02-18",8.9
"1795","2014-02-19",9.39
"1796","2014-02-20",9.53
"1797","2014-02-21",9.13
"1798","2014-02-24",9.18
"1799","2014-02-25",9.77
"1800","2014-02-26",9.7
"1801","2014-02-27",9.75
"1802","2014-02-28",9.8
"1803","2014-03-03",9.8
"1804","2014-03-04",9.85
"1805","2014-03-05",9.89
"1806","2014-03-06",10.15
"1807","2014-03-07",10.48
"1808","2014-03-10",9.74
"1809","2014-03-11",9.3
"1810","2014-03-12",10.46
"1811","2014-03-13",9.78
"1812","2014-03-14",9.72
"1813","2014-03-17",10
"1814","2014-03-18",10.14
"1815","2014-03-19",9.85
"1816","2014-03-20",9.94
"1817","2014-03-21",10
"1818","2014-03-24",9.86
"1819","2014-03-25",9.77
"1820","2014-03-26",9.9
"1821","2014-03-27",9.83
"1822","2014-03-28",9.54
"1823","2014-03-31",9.46
"1824","2014-04-01",9.45
"1825","2014-04-02",9.46
"1826","2014-04-03",9.8
"1827","2014-04-04",9.72
"1828","2014-04-07",9.9
"1829","2014-04-08",9.55
"1830","2014-04-09",9.23
"1831","2014-04-10",9.39
"1832","2014-04-11",9.33
"1833","2014-04-14",9.25
"1834","2014-04-15",9.28
"1835","2014-04-16",9.34
"1836","2014-04-17",9.33
"1837","2014-04-21",9.35
"1838","2014-04-22",9.49
"1839","2014-04-23",9.46
"1840","2014-04-24",9.44
"1841","2014-04-25",9.22
"1842","2014-04-28",9.16
"1843","2014-04-29",9.13
"1844","2014-04-30",8.95
"1845","2014-05-01",8.71
"1846","2014-05-02",8.36
"1847","2014-05-05",7.92
"1848","2014-05-06",7.65
"1849","2014-05-07",7.3
"1850","2014-05-08",6.75
"1851","2014-05-09",6.85
"1852","2014-05-12",6.87
"1853","2014-05-13",6.97
"1854","2014-05-14",6.8
"1855","2014-05-15",6.51
"1856","2014-05-16",6.5
"1857","2014-05-19",6.28
"1858","2014-05-20",6.06
"1859","2014-05-21",6.03
"1860","2014-05-22",6
"1861","2014-05-23",6
"1862","2014-05-27",5.76
"1863","2014-05-28",6.1
"1864","2014-05-29",6.52
"1865","2014-05-30",6.44
"1866","2014-06-02",6.4
"1867","2014-06-03",6.39
"1868","2014-06-04",6.4
"1869","2014-06-05",6.44
"1870","2014-06-06",6.47
"1871","2014-06-09",6.51
"1872","2014-06-10",6.51
"1873","2014-06-11",6.51
"1874","2014-06-12",6.41
"1875","2014-06-13",6.33
"1876","2014-06-16",6.21
"1877","2014-06-17",6.33
"1878","2014-06-18",6.36
"1879","2014-06-19",6.81
"1880","2014-06-20",6.71
"1881","2014-06-23",6.85
"1882","2014-06-24",6.66
"1883","2014-06-25",6.78
"1884","2014-06-26",6.93
"1885","2014-06-27",6.98
"1886","2014-06-30",6.76
"1887","2014-07-01",6.84
"1888","2014-07-02",7.07
"1889","2014-07-03",6.9
"1890","2014-07-07",7
"1891","2014-07-08",6.87
"1892","2014-07-09",6.82
"1893","2014-07-10",6.81
"1894","2014-07-11",6.85
"1895","2014-07-14",6.9
"1896","2014-07-15",6.61
"1897","2014-07-16",6.62
"1898","2014-07-17",6.53
"1899","2014-07-18",6.46
"1900","2014-07-21",6.53
"1901","2014-07-22",6.45
"1902","2014-07-23",6.56
"1903","2014-07-24",6.65
"1904","2014-07-25",6.72
"1905","2014-07-28",6.66
"1906","2014-07-29",6.55
"1907","2014-07-30",6.69
"1908","2014-07-31",6.55
"1909","2014-08-01",6.55
"1910","2014-08-04",6.27
"1911","2014-08-05",6.21
"1912","2014-08-06",6.14
"1913","2014-08-07",6.13
"1914","2014-08-08",5.89
"1915","2014-08-11",6.05
"1916","2014-08-12",5.94
"1917","2014-08-13",6
"1918","2014-08-14",6
"1919","2014-08-15",6
"1920","2014-08-18",5.94
"1921","2014-08-19",5.94
"1922","2014-08-20",5.94
"1923","2014-08-21",5.89
"1924","2014-08-22",5.82
"1925","2014-08-25",5.65
"1926","2014-08-26",5.76
"1927","2014-08-27",5.85
"1928","2014-08-28",5.73
"1929","2014-08-29",5.96
"1930","2014-09-02",5.72
"1931","2014-09-03",5.99
"1932","2014-09-04",5.74
"1933","2014-09-05",5.68
"1934","2014-09-08",5.49
"1935","2014-09-09",5.14
"1936","2014-09-10",5.13
"1937","2014-09-11",5.21
"1938","2014-09-12",5.23
"1939","2014-09-15",5.33
"1940","2014-09-16",5.3
"1941","2014-09-17",5.9
