"","date","EBR"
"999","2012-11-07",5.16
"1000","2012-11-08",5.07
"1001","2012-11-09",4.95
"1002","2012-11-12",4.73
"1003","2012-11-13",4.71
"1004","2012-11-14",4.59
"1005","2012-11-15",4.44
"1006","2012-11-16",4.43
"1007","2012-11-19",3.79
"1008","2012-11-20",3.57
"1009","2012-11-21",3.22
"1010","2012-11-23",3.18
"1011","2012-11-26",3.28
"1012","2012-11-27",3.29
"1013","2012-11-28",3.27
"1014","2012-11-29",3.17
"1015","2012-11-30",3.66
"1016","2012-12-03",3.46
"1017","2012-12-04",3.42
"1018","2012-12-05",3.32
"1019","2012-12-06",3.24
"1020","2012-12-07",3.23
"1021","2012-12-10",3.14
"1022","2012-12-11",3.28
"1023","2012-12-12",3.23
"1024","2012-12-13",3.15
"1025","2012-12-14",3.19
"1026","2012-12-17",3.08
"1027","2012-12-18",3.15
"1028","2012-12-19",3.08
"1029","2012-12-20",3.05
"1030","2012-12-21",3.15
"1031","2012-12-24",3.04
"1032","2012-12-26",3.07
"1033","2012-12-27",3.01
"1034","2012-12-28",3.06
"1035","2012-12-31",3.12
"1036","2013-01-02",3.24
"1037","2013-01-03",3.36
"1038","2013-01-04",3.39
"1039","2013-01-07",3.34
"1040","2013-01-08",3.1
"1041","2013-01-09",3.22
"1042","2013-01-10",3.2
"1043","2013-01-11",3.21
"1044","2013-01-14",3.22
"1045","2013-01-15",3.31
"1046","2013-01-16",3.33
"1047","2013-01-17",3.42
"1048","2013-01-18",3.57
"1049","2013-01-22",3.93
"1050","2013-01-23",3.76
"1051","2013-01-24",3.59
"1052","2013-01-25",3.5
"1053","2013-01-28",3.51
"1054","2013-01-29",3.53
"1055","2013-01-30",3.48
"1056","2013-01-31",3.55
"1057","2013-02-01",3.58
"1058","2013-02-04",3.46
"1059","2013-02-05",3.47
"1060","2013-02-06",3.5
"1061","2013-02-07",3.44
"1062","2013-02-08",3.47
"1063","2013-02-11",3.42
"1064","2013-02-12",3.4
"1065","2013-02-13",3.51
"1066","2013-02-14",3.58
"1067","2013-02-15",3.4
"1068","2013-02-19",3.37
"1069","2013-02-20",3.23
"1070","2013-02-21",3.15
"1071","2013-02-22",3.07
"1072","2013-02-25",3.15
"1073","2013-02-26",3.35
"1074","2013-02-27",3.37
"1075","2013-02-28",3.49
"1076","2013-03-01",3.38
"1077","2013-03-04",3.34
"1078","2013-03-05",3.31
"1079","2013-03-06",3.47
"1080","2013-03-07",3.78
"1081","2013-03-08",3.69
"1082","2013-03-11",3.66
"1083","2013-03-12",3.74
"1084","2013-03-13",3.64
"1085","2013-03-14",3.47
"1086","2013-03-15",3.4
"1087","2013-03-18",3.35
"1088","2013-03-19",3.36
"1089","2013-03-20",3.26
"1090","2013-03-21",3.15
"1091","2013-03-22",3.17
"1092","2013-03-25",3.17
"1093","2013-03-26",3.15
"1094","2013-03-27",3.12
"1095","2013-03-28",3.42
"1096","2013-04-01",3.46
"1097","2013-04-02",3.32
"1098","2013-04-03",3.19
"1099","2013-04-04",3.17
"1100","2013-04-05",3.19
"1101","2013-04-08",3.1
"1102","2013-04-09",3.15
"1103","2013-04-10",3.16
"1104","2013-04-11",3.1
"1105","2013-04-12",3.07
"1106","2013-04-15",2.8
"1107","2013-04-16",2.78
"1108","2013-04-17",2.62
"1109","2013-04-18",2.57
"1110","2013-04-19",2.61
"1111","2013-04-22",2.67
"1112","2013-04-23",2.68
"1113","2013-04-24",2.71
"1114","2013-04-25",2.69
"1115","2013-04-26",2.6
"1116","2013-04-29",2.62
"1117","2013-04-30",2.69
"1118","2013-05-01",2.71
"1119","2013-05-02",2.51
"1120","2013-05-03",2.49
"1121","2013-05-06",2.41
"1122","2013-05-07",2.44
"1123","2013-05-08",2.46
"1124","2013-05-09",2.39
"1125","2013-05-10",2.41
"1126","2013-05-13",2.38
"1127","2013-05-14",2.29
"1128","2013-05-15",2.33
"1129","2013-05-16",2.54
"1130","2013-05-17",2.54
"1131","2013-05-20",2.57
"1132","2013-05-21",2.71
"1133","2013-05-22",2.9
"1134","2013-05-23",2.95
"1135","2013-05-24",2.97
"1136","2013-05-28",3.02
"1137","2013-05-29",2.83
"1138","2013-05-30",2.81
"1139","2013-05-31",2.58
"1140","2013-06-03",2.7
"1141","2013-06-04",2.62
"1142","2013-06-05",2.51
"1143","2013-06-06",2.53
"1144","2013-06-07",2.38
"1145","2013-06-10",2.39
"1146","2013-06-11",2.29
"1147","2013-06-12",2.23
"1148","2013-06-13",2.38
"1149","2013-06-14",2.24
"1150","2013-06-17",2.25
"1151","2013-06-18",2.33
"1152","2013-06-19",2.17
"1153","2013-06-20",2.11
"1154","2013-06-21",2.02
"1155","2013-06-24",2.03
"1156","2013-06-25",2.07
"1157","2013-06-26",2.12
"1158","2013-06-27",2.13
"1159","2013-06-28",2.12
"1160","2013-07-01",2.06
"1161","2013-07-02",2
"1162","2013-07-03",2.01
"1163","2013-07-05",1.94
"1164","2013-07-08",1.95
"1165","2013-07-09",1.99
"1166","2013-07-10",1.99
"1167","2013-07-11",2.1
"1168","2013-07-12",2.13
"1169","2013-07-15",2.21
"1170","2013-07-16",2.18
"1171","2013-07-17",2.18
"1172","2013-07-18",2.15
"1173","2013-07-19",2.08
"1174","2013-07-22",2.18
"1175","2013-07-23",2.2
"1176","2013-07-24",2.11
"1177","2013-07-25",2.2
"1178","2013-07-26",2.21
"1179","2013-07-29",2.15
"1180","2013-07-30",2.09
"1181","2013-07-31",2.03
"1182","2013-08-01",2.03
"1183","2013-08-02",2.02
"1184","2013-08-05",2.03
"1185","2013-08-06",1.97
"1186","2013-08-07",1.92
"1187","2013-08-08",2.07
"1188","2013-08-09",2.15
"1189","2013-08-12",2.18
"1190","2013-08-13",2.17
"1191","2013-08-14",2.19
"1192","2013-08-15",2.16
"1193","2013-08-16",2.14
"1194","2013-08-19",2.06
"1195","2013-08-20",2.04
"1196","2013-08-21",2.03
"1197","2013-08-22",2.08
"1198","2013-08-23",2.17
"1199","2013-08-26",2.08
"1200","2013-08-27",2.1
"1201","2013-08-28",2.12
"1202","2013-08-29",2.14
"1203","2013-08-30",2.12
"1204","2013-09-03",2.26
"1205","2013-09-04",2.27
"1206","2013-09-05",2.36
"1207","2013-09-06",2.45
"1208","2013-09-09",2.68
"1209","2013-09-10",2.7
"1210","2013-09-11",2.71
"1211","2013-09-12",2.67
"1212","2013-09-13",2.69
"1213","2013-09-16",2.64
"1214","2013-09-17",2.73
"1215","2013-09-18",2.89
"1216","2013-09-19",2.84
"1217","2013-09-20",2.79
"1218","2013-09-23",2.81
"1219","2013-09-24",2.79
"1220","2013-09-25",2.75
"1221","2013-09-26",2.74
"1222","2013-09-27",2.71
"1223","2013-09-30",2.81
"1224","2013-10-01",2.8
"1225","2013-10-02",2.94
"1226","2013-10-03",2.97
"1227","2013-10-04",3
"1228","2013-10-07",3.01
"1229","2013-10-08",2.96
"1230","2013-10-09",2.89
"1231","2013-10-10",3.09
"1232","2013-10-11",3.1
"1233","2013-10-14",3.21
"1234","2013-10-15",3.28
"1235","2013-10-16",3.29
"1236","2013-10-17",3.33
"1237","2013-10-18",3.34
"1238","2013-10-21",3.43
"1239","2013-10-22",3.45
"1240","2013-10-23",3.39
"1241","2013-10-24",3.26
"1242","2013-10-25",3.3
"1243","2013-10-28",3.36
"1244","2013-10-29",3.38
"1245","2013-10-30",3.28
"1246","2013-10-31",3.16
"1247","2013-11-01",3.01
"1248","2013-11-04",3.05
"1249","2013-11-05",2.8
"1250","2013-11-06",2.8
"1251","2013-11-07",2.69
"1252","2013-11-08",2.63
"1253","2013-11-11",2.58
"1254","2013-11-12",2.61
"1255","2013-11-13",2.64
"1256","2013-11-14",2.74
"1257","2013-11-15",2.65
"1258","2013-11-18",2.76
"1259","2013-11-19",2.6
"1260","2013-11-20",2.53
"1261","2013-11-21",2.6
"1262","2013-11-22",2.61
"1263","2013-11-25",2.66
"1264","2013-11-26",2.61
"1265","2013-11-27",2.56
"1266","2013-11-29",2.56
"1267","2013-12-02",2.5
"1268","2013-12-03",2.45
"1269","2013-12-04",2.4
"1270","2013-12-05",2.46
"1271","2013-12-06",2.61
"1272","2013-12-09",2.65
"1273","2013-12-10",2.62
"1274","2013-12-11",2.55
"1275","2013-12-12",2.58
"1276","2013-12-13",2.5
"1277","2013-12-16",2.58
"1278","2013-12-17",2.63
"1279","2013-12-18",2.67
"1280","2013-12-19",2.59
"1281","2013-12-20",2.52
"1282","2013-12-23",2.58
"1283","2013-12-24",2.6
"1284","2013-12-26",2.56
"1285","2013-12-27",2.62
"1286","2013-12-30",2.56
"1287","2013-12-31",2.59
"1288","2014-01-02",2.39
"1289","2014-01-03",2.52
"1290","2014-01-06",2.57
"1291","2014-01-07",2.51
"1292","2014-01-08",2.45
"1293","2014-01-09",2.46
"1294","2014-01-10",2.51
"1295","2014-01-13",2.47
"1296","2014-01-14",2.49
"1297","2014-01-15",2.39
"1298","2014-01-16",2.39
"1299","2014-01-17",2.36
"1300","2014-01-21",2.32
"1301","2014-01-22",2.37
"1302","2014-01-23",2.23
"1303","2014-01-24",2.18
"1304","2014-01-27",2.19
"1305","2014-01-28",2.19
"1306","2014-01-29",2.15
"1307","2014-01-30",2.21
"1308","2014-01-31",2.12
"1309","2014-02-03",2.1
"1310","2014-02-04",2.11
"1311","2014-02-05",2.14
"1312","2014-02-06",2.15
"1313","2014-02-07",2.19
"1314","2014-02-10",2.12
"1315","2014-02-11",2.15
"1316","2014-02-12",2.14
"1317","2014-02-13",2.17
"1318","2014-02-14",2.16
"1319","2014-02-18",1.98
"1320","2014-02-19",2.02
"1321","2014-02-20",2.06
"1322","2014-02-21",2.11
"1323","2014-02-24",2.08
"1324","2014-02-25",2.13
"1325","2014-02-26",2.08
"1326","2014-02-27",2.19
"1327","2014-02-28",2.18
"1328","2014-03-03",2.15
"1329","2014-03-04",2.2
"1330","2014-03-05",2.15
"1331","2014-03-06",2.16
"1332","2014-03-07",2.05
"1333","2014-03-10",1.99
"1334","2014-03-11",2.01
"1335","2014-03-12",2.13
"1336","2014-03-13",2.18
"1337","2014-03-14",2.12
"1338","2014-03-17",2.14
"1339","2014-03-18",2.25
"1340","2014-03-19",2.37
"1341","2014-03-20",2.48
"1342","2014-03-21",2.49
"1343","2014-03-24",2.56
"1344","2014-03-25",2.55
"1345","2014-03-26",2.53
"1346","2014-03-27",2.79
"1347","2014-03-28",2.76
"1348","2014-03-31",2.84
"1349","2014-04-01",2.95
"1350","2014-04-02",3.11
"1351","2014-04-03",3.24
"1352","2014-04-04",3.23
"1353","2014-04-07",3.33
"1354","2014-04-08",3.33
"1355","2014-04-09",3.13
"1356","2014-04-10",3.23
"1357","2014-04-11",3.22
"1358","2014-04-14",3.27
"1359","2014-04-15",3.25
"1360","2014-04-16",3.3
"1361","2014-04-17",3.44
"1362","2014-04-21",3.45
"1363","2014-04-22",3.5
"1364","2014-04-23",3.52
"1365","2014-04-24",3.56
"1366","2014-04-25",3.43
"1367","2014-04-28",3.44
"1368","2014-04-29",3.56
"1369","2014-04-30",3.47
"1370","2014-05-01",3.43
"1371","2014-05-02",3.33
"1372","2014-05-05",3.47
"1373","2014-05-06",3.47
"1374","2014-05-07",3.4
"1375","2014-05-08",3.41
"1376","2014-05-09",3.18
"1377","2014-05-12",3.27
"1378","2014-05-13",3.32
"1379","2014-05-14",3.4
"1380","2014-05-15",3.18
"1381","2014-05-16",3.34
"1382","2014-05-19",3.23
"1383","2014-05-20",3.15
"1384","2014-05-21",3.11
"1385","2014-05-22",3.14
"1386","2014-05-23",3.13
"1387","2014-05-27",3.04
"1388","2014-05-28",3.01
"1389","2014-05-29",3.05
"1390","2014-05-30",2.98
"1391","2014-06-02",2.92
"1392","2014-06-03",2.94
"1393","2014-06-04",2.91
"1394","2014-06-05",2.93
"1395","2014-06-06",3.24
"1396","2014-06-09",3.28
"1397","2014-06-10",3.32
"1398","2014-06-11",3.2
"1399","2014-06-12",3.22
"1400","2014-06-13",3.17
"1401","2014-06-16",3.09
"1402","2014-06-17",3
"1403","2014-06-18",3.14
"1404","2014-06-19",3.12
"1405","2014-06-20",3
"1406","2014-06-23",2.98
"1407","2014-06-24",2.94
"1408","2014-06-25",2.98
"1409","2014-06-26",2.98
"1410","2014-06-27",2.93
"1411","2014-06-30",2.92
"1412","2014-07-01",2.81
"1413","2014-07-02",2.8
"1414","2014-07-03",2.8
"1415","2014-07-07",2.9
"1416","2014-07-08",2.89
"1417","2014-07-09",2.95
"1418","2014-07-10",2.89
"1419","2014-07-11",2.88
"1420","2014-07-14",3
"1421","2014-07-15",3.03
"1422","2014-07-16",2.98
"1423","2014-07-17",2.9
"1424","2014-07-18",3.1
"1425","2014-07-21",3.17
"1426","2014-07-22",3.13
"1427","2014-07-23",3
"1428","2014-07-24",3.02
"1429","2014-07-25",2.96
"1430","2014-07-28",2.91
"1431","2014-07-29",2.91
"1432","2014-07-30",2.84
"1433","2014-07-31",2.78
"1434","2014-08-01",2.81
"1435","2014-08-04",2.86
"1436","2014-08-05",2.82
"1437","2014-08-06",2.86
"1438","2014-08-07",2.84
"1439","2014-08-08",2.92
"1440","2014-08-11",3
"1441","2014-08-12",2.95
"1442","2014-08-13",2.86
"1443","2014-08-14",2.9
"1444","2014-08-15",3.04
"1445","2014-08-18",3.05
"1446","2014-08-19",3.07
"1447","2014-08-20",3.18
"1448","2014-08-21",3.21
"1449","2014-08-22",3.17
"1450","2014-08-25",3.24
"1451","2014-08-26",3.33
"1452","2014-08-27",3.63
"1453","2014-08-28",3.51
"1454","2014-08-29",3.67
"1455","2014-09-02",3.76
"1456","2014-09-03",3.71
"1457","2014-09-04",3.56
"1458","2014-09-05",3.5
"1459","2014-09-08",3.33
"1460","2014-09-09",3.22
"1461","2014-09-10",3.21
"1462","2014-09-11",3.26
"1463","2014-09-12",3.19
"1464","2014-09-15",3.13
"1465","2014-09-16",3.33
"1466","2014-09-17",3.33
"1467","2014-09-18",3.29
"1468","2014-09-19",3.21
"1469","2014-09-22",3.05
"1470","2014-09-23",2.98
"1471","2014-09-24",2.99
"1472","2014-09-25",2.93
"1473","2014-09-26",3.06
"1474","2014-09-29",2.83
"1475","2014-09-30",2.7
"1476","2014-10-01",2.55
"1477","2014-10-02",2.52
"1478","2014-10-03",2.59
"1479","2014-10-06",2.88
"1480","2014-10-07",3.02
"1481","2014-10-08",2.96
"1482","2014-10-09",2.98
"1483","2014-10-10",2.81
"1484","2014-10-13",3
"1485","2014-10-14",2.97
"1486","2014-10-15",2.76
"1487","2014-10-16",2.69
"1488","2014-10-17",2.89
"1489","2014-10-20",2.76
"1490","2014-10-21",2.56
"1491","2014-10-22",2.46
"1492","2014-10-23",2.29
"1493","2014-10-24",2.51
"1494","2014-10-27",2.21
"1495","2014-10-28",2.3
"1496","2014-10-29",2.35
"1497","2014-10-30",2.52
"1498","2014-10-31",2.53
"1499","2014-11-03",2.41
"1500","2014-11-04",2.41
"1501","2014-11-05",2.39
"1502","2014-11-06",2.28
"1503","2014-11-07",2.32
"1504","2014-11-10",2.39
"1505","2014-11-11",2.41
"1506","2014-11-12",2.37
"1507","2014-11-13",2.28
"1508","2014-11-14",2.18
"1509","2014-11-17",2.03
"1510","2014-11-18",2.05
"1511","2014-11-19",2.3
"1512","2014-11-20",2.27
"1513","2014-11-21",2.48
"1514","2014-11-24",2.36
"1515","2014-11-25",2.41
"1516","2014-11-26",2.49
"1517","2014-11-28",2.39
"1518","2014-12-01",2.22
"1519","2014-12-02",2.26
"1520","2014-12-03",2.34
"1521","2014-12-04",2.3
"1522","2014-12-05",2.19
"1523","2014-12-08",2.13
"1524","2014-12-09",2.14
"1525","2014-12-10",2.01
"1526","2014-12-11",2.02
"1527","2014-12-12",2.03
"1528","2014-12-15",2
"1529","2014-12-16",1.86
"1530","2014-12-17",2.03
"1531","2014-12-18",2.04
"1532","2014-12-19",2.04
"1533","2014-12-22",2.13
"1534","2014-12-23",2.08
"1535","2014-12-24",2.09
"1536","2014-12-26",2.19
"1537","2014-12-29",2.18
"1538","2014-12-30",2.19
"1539","2014-12-31",2.14
"1540","2015-01-02",2.14
"1541","2015-01-05",2.04
"1542","2015-01-06",1.99
"1543","2015-01-07",2.16
"1544","2015-01-08",2.09
"1545","2015-01-09",2.13
"1546","2015-01-12",2.06
"1547","2015-01-13",2.15
"1548","2015-01-14",2.15
"1549","2015-01-15",2.17
"1550","2015-01-16",2.17
"1551","2015-01-20",2.05
"1552","2015-01-21",2.16
"1553","2015-01-22",2.16
"1554","2015-01-23",2.07
"1555","2015-01-26",2.02
"1556","2015-01-27",2.07
"1557","2015-01-28",2.08
"1558","2015-01-29",2.04
"1559","2015-01-30",1.88
"1560","2015-02-02",1.95
"1561","2015-02-03",1.97
"1562","2015-02-04",1.9
"1563","2015-02-05",1.94
"1564","2015-02-06",1.86
"1565","2015-02-09",1.87
"1566","2015-02-10",1.74
"1567","2015-02-11",1.75
"1568","2015-02-12",1.81
"1569","2015-02-13",1.81
"1570","2015-02-17",1.81
"1571","2015-02-18",1.88
"1572","2015-02-19",1.91
"1573","2015-02-20",1.85
"1574","2015-02-23",1.77
"1575","2015-02-24",1.83
"1576","2015-02-25",1.81
"1577","2015-02-26",1.85
"1578","2015-02-27",1.91
"1579","2015-03-02",1.79
"1580","2015-03-03",1.76
"1581","2015-03-04",1.74
"1582","2015-03-05",1.72
"1583","2015-03-06",1.68
"1584","2015-03-09",1.62
"1585","2015-03-10",1.6
"1586","2015-03-11",1.58
"1587","2015-03-12",1.54
"1588","2015-03-13",1.54
"1589","2015-03-16",1.54
"1590","2015-03-17",1.61
"1591","2015-03-18",1.68
"1592","2015-03-19",1.62
"1593","2015-03-20",1.73
"1594","2015-03-23",1.84
"1595","2015-03-24",1.9
"1596","2015-03-25",1.9
"1597","2015-03-26",1.78
"1598","2015-03-27",1.7
"1599","2015-03-30",1.78
"1600","2015-03-31",1.81
"1601","2015-04-01",1.9
"1602","2015-04-02",1.94
"1603","2015-04-06",1.95
"1604","2015-04-07",1.93
"1605","2015-04-08",1.94
"1606","2015-04-09",1.94
"1607","2015-04-10",1.94
"1608","2015-04-13",1.92
"1609","2015-04-14",1.96
"1610","2015-04-15",2.02
"1611","2015-04-16",2.08
"1612","2015-04-17",2.03
"1613","2015-04-20",2.05
"1614","2015-04-21",2.05
"1615","2015-04-22",2.2
"1616","2015-04-23",2.31
"1617","2015-04-24",2.52
"1618","2015-04-27",2.56
"1619","2015-04-28",2.67
"1620","2015-04-29",2.67
"1621","2015-04-30",2.45
"1622","2015-05-01",2.37
"1623","2015-05-04",2.43
"1624","2015-05-05",2.71
"1625","2015-05-06",2.82
"1626","2015-05-07",2.69
"1627","2015-05-08",2.7
"1628","2015-05-11",2.63
"1629","2015-05-12",2.67
"1630","2015-05-13",2.4
"1631","2015-05-14",2.34
"1632","2015-05-15",2.37
"1633","2015-05-18",2.38
"1634","2015-05-19",2.26
"1635","2015-05-20",2.25
"1636","2015-05-21",2.19
"1637","2015-05-22",2.16
"1638","2015-05-26",2.12
"1639","2015-05-27",2.19
"1640","2015-05-28",2.11
"1641","2015-05-29",2.01
"1642","2015-06-01",2.12
"1643","2015-06-02",2.2
"1644","2015-06-03",2.14
"1645","2015-06-04",2.09
"1646","2015-06-05",2.07
"1647","2015-06-08",2.13
"1648","2015-06-09",2.08
"1649","2015-06-10",2.04
"1650","2015-06-11",2.06
"1651","2015-06-12",2.05
"1652","2015-06-15",2.02
"1653","2015-06-16",2.04
"1654","2015-06-17",2.08
"1655","2015-06-18",2.11
"1656","2015-06-19",2.03
"1657","2015-06-22",2.07
"1658","2015-06-23",2.02
"1659","2015-06-24",1.97
"1660","2015-06-25",1.87
"1661","2015-06-26",1.86
"1662","2015-06-29",1.91
"1663","2015-06-30",1.88
"1664","2015-07-01",1.85
"1665","2015-07-02",1.88
"1666","2015-07-06",1.85
"1667","2015-07-07",1.8
"1668","2015-07-08",1.77
"1669","2015-07-09",1.74
"1670","2015-07-10",1.86
"1671","2015-07-13",1.86
"1672","2015-07-14",1.93
"1673","2015-07-15",1.88
"1674","2015-07-16",1.86
"1675","2015-07-17",1.81
"1676","2015-07-20",1.75
"1677","2015-07-21",1.78
"1678","2015-07-22",1.76
"1679","2015-07-23",1.67
"1680","2015-07-24",1.56
"1681","2015-07-27",1.6
"1682","2015-07-28",1.59
"1683","2015-07-29",1.6
"1684","2015-07-30",1.66
"1685","2015-07-31",1.67
"1686","2015-08-03",1.65
"1687","2015-08-04",1.64
"1688","2015-08-05",1.6
"1689","2015-08-06",1.58
"1690","2015-08-07",1.53
"1691","2015-08-10",1.54
"1692","2015-08-11",1.49
"1693","2015-08-12",1.47
"1694","2015-08-13",1.44
"1695","2015-08-14",1.45
"1696","2015-08-17",1.43
"1697","2015-08-18",1.45
"1698","2015-08-19",1.37
"1699","2015-08-20",1.4
"1700","2015-08-21",1.36
"1701","2015-08-24",1.28
"1702","2015-08-25",1.27
"1703","2015-08-26",1.29
"1704","2015-08-27",1.39
"1705","2015-08-28",1.35
"1706","2015-08-31",1.35
"1707","2015-09-01",1.3
"1708","2015-09-02",1.27
"1709","2015-09-03",1.31
"1710","2015-09-04",1.32
"1711","2015-09-08",1.27
"1712","2015-09-09",1.26
"1713","2015-09-10",1.25
"1714","2015-09-11",1.27
"1715","2015-09-14",1.32
"1716","2015-09-15",1.35
"1717","2015-09-16",1.4
"1718","2015-09-17",1.38
"1719","2015-09-18",1.29
"1720","2015-09-21",1.29
"1721","2015-09-22",1.19
"1722","2015-09-23",1.19
"1723","2015-09-24",1.21
"1724","2015-09-25",1.23
"1725","2015-09-28",1.17
"1726","2015-09-29",1.2
"1727","2015-09-30",1.29
"1728","2015-10-01",1.25
"1729","2015-10-02",1.35
"1730","2015-10-05",1.43
"1731","2015-10-06",1.41
"1732","2015-10-07",1.41
"1733","2015-10-08",1.44
"1734","2015-10-09",1.48
"1735","2015-10-12",1.47
"1736","2015-10-13",1.37
"1737","2015-10-14",1.37
"1738","2015-10-15",1.36
"1739","2015-10-16",1.31
"1740","2015-10-19",1.29
"1741","2015-10-20",1.3
"1742","2015-10-21",1.23
"1743","2015-10-22",1.29
"1744","2015-10-23",1.31
"1745","2015-10-26",1.28
"1746","2015-10-27",1.27
"1747","2015-10-28",1.24
"1748","2015-10-29",1.23
"1749","2015-10-30",1.26
"1750","2015-11-02",1.3
"1751","2015-11-03",1.42
"1752","2015-11-04",1.4
"1753","2015-11-05",1.5
"1754","2015-11-06",1.47
"1755","2015-11-09",1.42
"1756","2015-11-10",1.54
"1757","2015-11-11",1.61
"1758","2015-11-12",1.55
"1759","2015-11-13",1.55
"1760","2015-11-16",1.6
"1761","2015-11-17",1.51
"1762","2015-11-18",1.56
"1763","2015-11-19",1.6
"1764","2015-11-20",1.62
"1765","2015-11-23",1.6
"1766","2015-11-24",1.62
"1767","2015-11-25",1.55
"1768","2015-11-27",1.49
"1769","2015-11-30",1.41
"1770","2015-12-01",1.35
"1771","2015-12-02",1.45
"1772","2015-12-03",1.52
"1773","2015-12-04",1.43
"1774","2015-12-07",1.4
"1775","2015-12-08",1.39
"1776","2015-12-09",1.46
"1777","2015-12-10",1.42
"1778","2015-12-11",1.42
"1779","2015-12-14",1.36
"1780","2015-12-15",1.41
"1781","2015-12-16",1.45
"1782","2015-12-17",1.42
"1783","2015-12-18",1.37
"1784","2015-12-21",1.31
"1785","2015-12-22",1.34
"1786","2015-12-23",1.38
"1787","2015-12-24",1.38
"1788","2015-12-28",1.39
"1789","2015-12-29",1.4
"1790","2015-12-30",1.41
"1791","2015-12-31",1.36
"1792","2016-01-04",1.3
"1793","2016-01-05",1.32
"1794","2016-01-06",1.3
"1795","2016-01-07",1.23
"1796","2016-01-08",1.2
"1797","2016-01-11",1.17
"1798","2016-01-12",1.22
"1799","2016-01-13",1.2
"1800","2016-01-14",1.2
"1801","2016-01-15",1.18
"1802","2016-01-19",1.17
"1803","2016-01-20",1.16
"1804","2016-01-21",1.16
"1805","2016-01-22",1.22
"1806","2016-01-25",1.21
"1807","2016-01-26",1.14
"1808","2016-01-27",1.21
"1809","2016-01-28",1.3
"1810","2016-01-29",1.42
"1811","2016-02-01",1.44
"1812","2016-02-02",1.38
"1813","2016-02-03",1.43
"1814","2016-02-04",1.5
"1815","2016-02-05",1.49
"1816","2016-02-08",1.43
"1817","2016-02-09",1.4
"1818","2016-02-10",1.44
"1819","2016-02-11",1.43
"1820","2016-02-12",1.39
"1821","2016-02-16",1.39
"1822","2016-02-17",1.47
"1823","2016-02-18",1.46
"1824","2016-02-19",1.52
"1825","2016-02-22",1.6
"1826","2016-02-23",1.5
"1827","2016-02-24",1.41
"1828","2016-02-25",1.43
"1829","2016-02-26",1.37
"1830","2016-02-29",1.42
"1831","2016-03-01",1.44
"1832","2016-03-02",1.51
"1833","2016-03-03",1.72
"1834","2016-03-04",1.79
"1835","2016-03-07",1.69
"1836","2016-03-08",1.78
"1837","2016-03-09",1.85
"1838","2016-03-10",1.93
"1839","2016-03-11",1.99
"1840","2016-03-14",1.93
"1841","2016-03-15",1.7
"1842","2016-03-16",1.71
"1843","2016-03-17",1.92
"1844","2016-03-18",1.93
"1845","2016-03-21",1.9
"1846","2016-03-22",1.93
"1847","2016-03-23",1.82
"1848","2016-03-24",1.77
"1849","2016-03-28",1.89
"1850","2016-03-29",1.83
"1851","2016-03-30",1.79
"1852","2016-03-31",1.78
"1853","2016-04-01",1.87
"1854","2016-04-04",1.8
"1855","2016-04-05",1.76
"1856","2016-04-06",1.65
"1857","2016-04-07",1.61
"1858","2016-04-08",1.68
"1859","2016-04-11",1.77
"1860","2016-04-12",1.88
"1861","2016-04-13",1.97
"1862","2016-04-14",1.87
"1863","2016-04-15",1.91
"1864","2016-04-18",1.87
"1865","2016-04-19",1.95
"1866","2016-04-20",1.95
"1867","2016-04-21",1.92
"1868","2016-04-22",2.11
"1869","2016-04-25",2.15
"1870","2016-04-26",2.15
"1871","2016-04-27",2.19
"1872","2016-04-28",2.16
"1873","2016-04-29",2.21
"1874","2016-05-02",2.22
"1875","2016-05-03",2.2
"1876","2016-05-04",2.23
"1877","2016-05-05",2.13
"1878","2016-05-06",2.19
"1879","2016-05-09",2.11
"1880","2016-05-10",2.2
"1881","2016-05-11",2.27
"1882","2016-05-12",2.23
"1883","2016-05-13",2.2
"1884","2016-05-16",2.06
"1885","2016-05-17",1.96
"1886","2016-05-18",1.96
"1887","2016-05-19",1.89
"1888","2016-05-20",2.05
"1889","2016-05-23",2.04
"1890","2016-05-24",2.09
"1891","2016-05-25",2.11
"1892","2016-05-26",2.14
"1893","2016-05-27",2.15
"1894","2016-05-31",2.12
"1895","2016-06-01",2.34
"1896","2016-06-02",2.36
"1897","2016-06-03",2.42
"1898","2016-06-06",2.46
"1899","2016-06-07",2.55
"1900","2016-06-08",2.62
"1901","2016-06-09",2.59
"1902","2016-06-10",2.53
"1903","2016-06-13",2.51
"1904","2016-06-14",2.4
"1905","2016-06-15",2.32
"1906","2016-06-16",2.39
"1907","2016-06-17",2.36
"1908","2016-06-20",2.47
"1909","2016-06-21",2.61
"1910","2016-06-22",2.88
"1911","2016-06-23",3.34
"1912","2016-06-24",3.37
"1913","2016-06-27",3.4
"1914","2016-06-28",3.88
"1915","2016-06-29",3.85
"1916","2016-06-30",3.94
"1917","2016-07-01",3.82
"1918","2016-07-05",4.08
"1919","2016-07-06",3.96
"1920","2016-07-07",3.95
"1921","2016-07-08",4.17
"1922","2016-07-11",4.51
"1923","2016-07-12",4.62
"1924","2016-07-13",4.56
"1925","2016-07-14",4.79
"1926","2016-07-15",4.86
"1927","2016-07-18",4.96
"1928","2016-07-19",4.76
"1929","2016-07-20",4.67
"1930","2016-07-21",4.67
"1931","2016-07-22",5.02
"1932","2016-07-25",5.12
