"","date","HCI"
"1005","2012-09-07",21.92
"1006","2012-09-10",23.59
"1007","2012-09-11",22.700001
"1008","2012-09-12",22.33
"1009","2012-09-13",22.83
"1010","2012-09-14",22.450001
"1011","2012-09-17",22.940001
"1012","2012-09-18",22.860001
"1013","2012-09-19",22.73
"1014","2012-09-20",23.35
"1015","2012-09-21",23.379999
"1016","2012-09-24",23.690001
"1017","2012-09-25",23.24
"1018","2012-09-26",22.5
"1019","2012-09-27",22.780001
"1020","2012-09-28",23.5
"1021","2012-10-01",23.709999
"1022","2012-10-02",24.34
"1023","2012-10-03",24.51
"1024","2012-10-04",25.35
"1025","2012-10-05",26.129999
"1026","2012-10-08",25.620001
"1027","2012-10-09",24.77
"1028","2012-10-10",24.48
"1029","2012-10-11",24.51
"1030","2012-10-12",23.959999
"1031","2012-10-15",24.35
"1032","2012-10-16",24.4
"1033","2012-10-17",23.98
"1034","2012-10-18",23.620001
"1035","2012-10-19",24.09
"1036","2012-10-22",23.790001
"1037","2012-10-23",23.17
"1038","2012-10-24",22.99
"1039","2012-10-25",23.26
"1040","2012-10-26",22.809999
"1041","2012-10-31",22.200001
"1042","2012-11-01",21.959999
"1043","2012-11-02",20.9
"1044","2012-11-05",21.139999
"1045","2012-11-06",21.41
"1046","2012-11-07",20.4
"1047","2012-11-08",21.35
"1048","2012-11-09",21.440001
"1049","2012-11-12",20.68
"1050","2012-11-13",20.48
"1051","2012-11-14",19.219999
"1052","2012-11-15",19.469999
"1053","2012-11-16",19.690001
"1054","2012-11-19",20.440001
"1055","2012-11-20",21.33
"1056","2012-11-21",21.57
"1057","2012-11-23",21.889999
"1058","2012-11-26",20.940001
"1059","2012-11-27",20.440001
"1060","2012-11-28",20.870001
"1061","2012-11-29",21.1
"1062","2012-11-30",20.809999
"1063","2012-12-03",19.950001
"1064","2012-12-04",20.02
"1065","2012-12-05",19.540001
"1066","2012-12-06",18.76
"1067","2012-12-07",18.83
"1068","2012-12-10",19.23
"1069","2012-12-11",20.24
"1070","2012-12-12",20.639999
"1071","2012-12-13",20.879999
"1072","2012-12-14",21.76
"1073","2012-12-17",22.690001
"1074","2012-12-18",22.040001
"1075","2012-12-19",21.559999
"1076","2012-12-20",21.23
"1077","2012-12-21",21.059999
"1078","2012-12-24",21.33
"1079","2012-12-26",21.16
"1080","2012-12-27",20.93
"1081","2012-12-28",20.58
"1082","2012-12-31",20.790001
"1083","2013-01-02",22.85
"1084","2013-01-03",22.35
"1085","2013-01-04",22.34
"1086","2013-01-07",22
"1087","2013-01-08",21.620001
"1088","2013-01-09",22
"1089","2013-01-10",22
"1090","2013-01-11",22.24
"1091","2013-01-14",22.85
"1092","2013-01-15",23.559999
"1093","2013-01-16",23.280001
"1094","2013-01-17",23.48
"1095","2013-01-18",23.559999
"1096","2013-01-22",24.030001
"1097","2013-01-23",24.74
"1098","2013-01-24",24.040001
"1099","2013-01-25",23.67
"1100","2013-01-28",22.73
"1101","2013-01-29",23.049999
"1102","2013-01-30",22.4
"1103","2013-01-31",22.6
"1104","2013-02-01",22.549999
"1105","2013-02-04",21.1
"1106","2013-02-05",21.969999
"1107","2013-02-06",21.799999
"1108","2013-02-07",21.41
"1109","2013-02-08",21.809999
"1110","2013-02-11",22.030001
"1111","2013-02-12",21.76
"1112","2013-02-13",21.379999
"1113","2013-02-14",21.190001
"1114","2013-02-15",21.18
"1115","2013-02-19",21.219999
"1116","2013-02-20",20.85
"1117","2013-02-21",20.219999
"1118","2013-02-22",20.459999
"1119","2013-02-25",20.58
"1120","2013-02-26",20.549999
"1121","2013-02-27",20.540001
"1122","2013-02-28",20.16
"1123","2013-03-01",20.57
"1124","2013-03-04",20.360001
"1125","2013-03-05",20.77
"1126","2013-03-06",24.809999
"1127","2013-03-07",25.08
"1128","2013-03-08",25.32
"1129","2013-03-11",25.620001
"1130","2013-03-12",25.48
"1131","2013-03-13",25.459999
"1132","2013-03-14",25.4
"1133","2013-03-15",25.299999
"1134","2013-03-18",24.5
"1135","2013-03-19",24.049999
"1136","2013-03-20",24.49
"1137","2013-03-21",24
"1138","2013-03-22",25.110001
"1139","2013-03-25",25.34
"1140","2013-03-26",25.16
"1141","2013-03-27",25.67
"1142","2013-03-28",27.25
"1143","2013-04-01",26.950001
"1144","2013-04-02",26.99
"1145","2013-04-03",25.5
"1146","2013-04-04",26.18
"1147","2013-04-05",26.16
"1148","2013-04-08",26.5
"1149","2013-04-09",26.940001
"1150","2013-04-10",27.24
"1151","2013-04-11",27.450001
"1152","2013-04-12",27.09
"1153","2013-04-15",25.530001
"1154","2013-04-16",25.84
"1155","2013-04-17",25.030001
"1156","2013-04-18",24.879999
"1157","2013-04-19",25.299999
"1158","2013-04-22",24.66
"1159","2013-04-23",25.370001
"1160","2013-04-24",25.84
"1161","2013-04-25",26
"1162","2013-04-26",25.66
"1163","2013-04-29",26.209999
"1164","2013-04-30",26.540001
"1165","2013-05-01",26.34
"1166","2013-05-02",27.540001
"1167","2013-05-03",31.889999
"1168","2013-05-06",31.18
"1169","2013-05-07",33.349998
"1170","2013-05-08",32.93
"1171","2013-05-09",32.860001
"1172","2013-05-10",32.049999
"1173","2013-05-13",32.240002
"1174","2013-05-14",32.25
"1175","2013-05-15",32.119999
"1176","2013-05-16",33.580002
"1177","2013-05-17",33.82
"1178","2013-05-20",34.110001
"1179","2013-05-21",33.549999
"1180","2013-05-22",33.240002
"1181","2013-05-23",33.540001
"1182","2013-05-24",33.09
"1183","2013-05-28",34.52
"1184","2013-05-29",34.34
"1185","2013-05-30",35.209999
"1186","2013-05-31",34.759998
"1187","2013-06-03",34.029999
"1188","2013-06-04",32.25
"1189","2013-06-05",31.610001
"1190","2013-06-06",33.130001
"1191","2013-06-07",34.200001
"1192","2013-06-10",34.849998
"1193","2013-06-11",34.509998
"1194","2013-06-12",33.389999
"1195","2013-06-13",34.93
"1196","2013-06-14",33.830002
"1197","2013-06-17",32.5
"1198","2013-06-18",33.110001
"1199","2013-06-19",32.650002
"1200","2013-06-20",31.76
"1201","2013-06-21",31.58
"1202","2013-06-24",29.1
"1203","2013-06-25",29.549999
"1204","2013-06-26",29.799999
"1205","2013-06-27",31.030001
"1206","2013-06-28",30.719999
"1207","2013-07-01",30.99
"1208","2013-07-02",30.129999
"1209","2013-07-03",29.99
"1210","2013-07-05",30.25
"1211","2013-07-08",30.549999
"1212","2013-07-09",31.24
"1213","2013-07-10",30.93
"1214","2013-07-11",31.52
"1215","2013-07-12",32.349998
"1216","2013-07-15",32.779999
"1217","2013-07-16",32.93
"1218","2013-07-17",34.330002
"1219","2013-07-18",34.84
"1220","2013-07-19",35.209999
"1221","2013-07-22",35.5
"1222","2013-07-23",36.860001
"1223","2013-07-24",34.599998
"1224","2013-07-25",35.360001
"1225","2013-07-26",36.68
"1226","2013-07-29",35.689999
"1227","2013-07-30",35.77
"1228","2013-07-31",36.5
"1229","2013-08-01",36.939999
"1230","2013-08-02",35.349998
"1231","2013-08-05",35.099998
"1232","2013-08-06",34.599998
"1233","2013-08-07",35.810001
"1234","2013-08-08",35.610001
"1235","2013-08-09",35.220001
"1236","2013-08-12",35.380001
"1237","2013-08-13",35.259998
"1238","2013-08-14",34.330002
"1239","2013-08-15",33.23
"1240","2013-08-16",33.279999
"1241","2013-08-19",31.67
"1242","2013-08-20",33.240002
"1243","2013-08-21",32.450001
"1244","2013-08-22",32.439999
"1245","2013-08-23",32.110001
"1246","2013-08-26",31.860001
"1247","2013-08-27",30.799999
"1248","2013-08-28",30.49
"1249","2013-08-29",30.969999
"1250","2013-08-30",34.869999
"1251","2013-09-03",35.93
"1252","2013-09-04",35.139999
"1253","2013-09-05",35.040001
"1254","2013-09-06",34.68
"1255","2013-09-09",34.77
"1256","2013-09-10",34.990002
"1257","2013-09-11",35.689999
"1258","2013-09-12",36.110001
"1259","2013-09-13",36.650002
"1260","2013-09-16",36.080002
"1261","2013-09-17",35.799999
"1262","2013-09-18",36.34
"1263","2013-09-19",35.330002
"1264","2013-09-20",36.669998
"1265","2013-09-23",37.68
"1266","2013-09-24",40.029999
"1267","2013-09-25",40.93
"1268","2013-09-26",40.790001
"1269","2013-09-27",41.66
"1270","2013-09-30",40.84
"1271","2013-10-01",43.049999
"1272","2013-10-02",43.16
"1273","2013-10-03",41.77
"1274","2013-10-04",42.240002
"1275","2013-10-07",40.080002
"1276","2013-10-08",37.790001
"1277","2013-10-09",38.080002
"1278","2013-10-10",40.549999
"1279","2013-10-11",40.950001
"1280","2013-10-14",41.09
"1281","2013-10-15",40.810001
"1282","2013-10-16",41.59
"1283","2013-10-17",41.650002
"1284","2013-10-18",42.110001
"1285","2013-10-21",42.759998
"1286","2013-10-22",44.139999
"1287","2013-10-23",44.150002
"1288","2013-10-24",44.610001
"1289","2013-10-25",44.400002
"1290","2013-10-28",44.950001
"1291","2013-10-29",44.07
"1292","2013-10-30",42.290001
"1293","2013-10-31",43.939999
"1294","2013-11-01",43
"1295","2013-11-04",44.43
"1296","2013-11-05",43.549999
"1297","2013-11-06",42.549999
"1298","2013-11-07",41.619999
"1299","2013-11-08",42.209999
"1300","2013-11-11",43.279999
"1301","2013-11-12",43.360001
"1302","2013-11-13",45.040001
"1303","2013-11-14",45.169998
"1304","2013-11-15",47.23
"1305","2013-11-18",47.110001
"1306","2013-11-19",46.860001
"1307","2013-11-20",46.790001
"1308","2013-11-21",47.27
"1309","2013-11-22",47.459999
"1310","2013-11-25",48.720001
"1311","2013-11-26",49.639999
"1312","2013-11-27",50.060001
"1313","2013-11-29",49.790001
"1314","2013-12-02",51.509998
"1315","2013-12-03",47.509998
"1316","2013-12-04",47.91
"1317","2013-12-05",48.049999
"1318","2013-12-06",48.400002
"1319","2013-12-09",48.18
"1320","2013-12-10",48.110001
"1321","2013-12-11",47.200001
"1322","2013-12-12",47.68
"1323","2013-12-13",46.59
"1324","2013-12-16",45.849998
"1325","2013-12-17",48.189999
"1326","2013-12-18",48.990002
"1327","2013-12-19",50.07
"1328","2013-12-20",51.200001
"1329","2013-12-23",52.549999
"1330","2013-12-24",51.66
"1331","2013-12-26",51.93
"1332","2013-12-27",52.540001
"1333","2013-12-30",52.459999
"1334","2013-12-31",53.5
"1335","2014-01-02",51.759998
"1336","2014-01-03",51.220001
"1337","2014-01-06",50.32
"1338","2014-01-07",50.490002
"1339","2014-01-08",51.43
"1340","2014-01-09",51.529999
"1341","2014-01-10",51.560001
"1342","2014-01-13",49.119999
"1343","2014-01-14",50.099998
"1344","2014-01-15",50.360001
"1345","2014-01-16",50.279999
"1346","2014-01-17",50.790001
"1347","2014-01-21",51.549999
"1348","2014-01-22",52.07
"1349","2014-01-23",50.57
"1350","2014-01-24",45.220001
"1351","2014-01-27",45.59
"1352","2014-01-28",45.57
"1353","2014-01-29",43.93
"1354","2014-01-30",43.439999
"1355","2014-01-31",42.529999
"1356","2014-02-03",39.889999
"1357","2014-02-04",40.400002
"1358","2014-02-05",39.790001
"1359","2014-02-06",40.099998
"1360","2014-02-07",41.490002
"1361","2014-02-10",40.740002
"1362","2014-02-11",41.43
"1363","2014-02-12",42.32
"1364","2014-02-13",43.23
"1365","2014-02-14",43.419998
"1366","2014-02-18",44.75
"1367","2014-02-19",41.369999
"1368","2014-02-20",47.25
"1369","2014-02-21",46.41
"1370","2014-02-24",47.84
"1371","2014-02-25",47.68
"1372","2014-02-26",47.240002
"1373","2014-02-27",48.049999
"1374","2014-02-28",48.419998
"1375","2014-03-03",47.779999
"1376","2014-03-04",49.880001
"1377","2014-03-05",40.389999
"1378","2014-03-06",38.279999
"1379","2014-03-07",38.209999
"1380","2014-03-10",39.34
"1381","2014-03-11",38.77
"1382","2014-03-12",38.16
"1383","2014-03-13",37.23
"1384","2014-03-14",36.720001
"1385","2014-03-17",37.209999
"1386","2014-03-18",38.470001
"1387","2014-03-19",37.93
"1388","2014-03-20",37.27
"1389","2014-03-21",36.700001
"1390","2014-03-24",37.349998
"1391","2014-03-25",37.41
"1392","2014-03-26",36.32
"1393","2014-03-27",35.919998
"1394","2014-03-28",36
"1395","2014-03-31",36.400002
"1396","2014-04-01",37.509998
"1397","2014-04-02",37.91
"1398","2014-04-03",38.220001
"1399","2014-04-04",37.240002
"1400","2014-04-07",35.669998
"1401","2014-04-08",36.299999
"1402","2014-04-09",36
"1403","2014-04-10",34.830002
"1404","2014-04-11",34.240002
"1405","2014-04-14",35.009998
"1406","2014-04-15",35.540001
"1407","2014-04-16",35.529999
"1408","2014-04-17",36.119999
"1409","2014-04-21",36.849998
"1410","2014-04-22",36.990002
"1411","2014-04-23",37.009998
"1412","2014-04-24",36.779999
"1413","2014-04-25",36.259998
"1414","2014-04-28",37.049999
"1415","2014-04-29",39.200001
"1416","2014-04-30",38.68
"1417","2014-05-01",37.700001
"1418","2014-05-02",38.650002
"1419","2014-05-05",39.610001
"1420","2014-05-06",39.650002
"1421","2014-05-07",40.41
"1422","2014-05-08",39.389999
"1423","2014-05-09",40.279999
"1424","2014-05-12",41.330002
"1425","2014-05-13",41.139999
"1426","2014-05-14",39.889999
"1427","2014-05-15",39.080002
"1428","2014-05-16",38.689999
"1429","2014-05-19",39.25
"1430","2014-05-20",38.279999
"1431","2014-05-21",38.389999
"1432","2014-05-22",38.830002
"1433","2014-05-23",39.369999
"1434","2014-05-27",40.220001
"1435","2014-05-28",39.330002
"1436","2014-05-29",39.119999
"1437","2014-05-30",38.77
"1438","2014-06-02",38.23
"1439","2014-06-03",38.060001
"1440","2014-06-04",38.209999
"1441","2014-06-05",39.77
"1442","2014-06-06",39.82
"1443","2014-06-09",40.75
"1444","2014-06-10",39.950001
"1445","2014-06-11",39.669998
"1446","2014-06-12",39.84
"1447","2014-06-13",40.099998
"1448","2014-06-16",40.57
"1449","2014-06-17",40.919998
"1450","2014-06-18",41.41
"1451","2014-06-19",41.029999
"1452","2014-06-20",41.200001
"1453","2014-06-23",40.919998
"1454","2014-06-24",40.400002
"1455","2014-06-25",40.139999
"1456","2014-06-26",39.709999
"1457","2014-06-27",40.209999
"1458","2014-06-30",40.599998
"1459","2014-07-01",40.380001
"1460","2014-07-02",40.509998
"1461","2014-07-03",41.310001
"1462","2014-07-07",39.779999
"1463","2014-07-08",39.349998
"1464","2014-07-09",39.439999
"1465","2014-07-10",39.189999
"1466","2014-07-11",39.189999
"1467","2014-07-14",40.189999
"1468","2014-07-15",40.310001
"1469","2014-07-16",40.639999
"1470","2014-07-17",40.349998
"1471","2014-07-18",40.810001
"1472","2014-07-21",41.310001
"1473","2014-07-22",42.610001
"1474","2014-07-23",43.02
"1475","2014-07-24",43.349998
"1476","2014-07-25",43.110001
"1477","2014-07-28",42.509998
"1478","2014-07-29",42.549999
"1479","2014-07-30",41.240002
"1480","2014-07-31",39.900002
"1481","2014-08-01",39.759998
"1482","2014-08-04",39.560001
"1483","2014-08-05",39.360001
"1484","2014-08-06",40.869999
"1485","2014-08-07",39.419998
"1486","2014-08-08",39.889999
"1487","2014-08-11",40.43
"1488","2014-08-12",39.98
"1489","2014-08-13",40.25
"1490","2014-08-14",40.310001
"1491","2014-08-15",40.57
"1492","2014-08-18",41.139999
"1493","2014-08-19",41.299999
"1494","2014-08-20",41.299999
"1495","2014-08-21",41.720001
"1496","2014-08-22",41.509998
"1497","2014-08-25",41.650002
"1498","2014-08-26",41.709999
"1499","2014-08-27",41.669998
"1500","2014-08-28",41.650002
"1501","2014-08-29",42.110001
"1502","2014-09-02",43.060001
"1503","2014-09-03",43.240002
"1504","2014-09-04",42.709999
"1505","2014-09-05",42.68
"1506","2014-09-08",42.150002
"1507","2014-09-09",40.740002
"1508","2014-09-10",40.669998
"1509","2014-09-11",40.93
"1510","2014-09-12",40.240002
"1511","2014-09-15",40
"1512","2014-09-16",39.700001
"1513","2014-09-17",39.23
"1514","2014-09-18",39.439999
"1515","2014-09-19",38.369999
"1516","2014-09-22",37.619999
"1517","2014-09-23",36.52
"1518","2014-09-24",36.799999
"1519","2014-09-25",36.279999
"1520","2014-09-26",37.110001
"1521","2014-09-29",36.049999
"1522","2014-09-30",35.990002
"1523","2014-10-01",35.360001
"1524","2014-10-02",36.619999
"1525","2014-10-03",39.41
"1526","2014-10-06",41.470001
"1527","2014-10-07",41.529999
"1528","2014-10-08",43.240002
"1529","2014-10-09",42.889999
"1530","2014-10-10",44
"1531","2014-10-13",44.25
"1532","2014-10-14",45.360001
"1533","2014-10-15",45.380001
"1534","2014-10-16",46.799999
"1535","2014-10-17",46.599998
"1536","2014-10-20",48.200001
"1537","2014-10-21",49.419998
"1538","2014-10-22",48.540001
"1539","2014-10-23",48.790001
"1540","2014-10-24",48.810001
"1541","2014-10-27",49.540001
"1542","2014-10-28",50.75
"1543","2014-10-29",49.860001
"1544","2014-10-30",48.959999
"1545","2014-10-31",50.84
"1546","2014-11-03",49.880001
"1547","2014-11-04",49.290001
"1548","2014-11-05",49.509998
"1549","2014-11-06",48.889999
"1550","2014-11-07",43.110001
"1551","2014-11-10",43.91
"1552","2014-11-11",43.720001
"1553","2014-11-12",41.970001
"1554","2014-11-13",41.799999
"1555","2014-11-14",43.040001
"1556","2014-11-17",42.560001
"1557","2014-11-18",40.869999
"1558","2014-11-19",40.09
"1559","2014-11-20",40.639999
"1560","2014-11-21",41.400002
"1561","2014-11-24",41.91
"1562","2014-11-25",41.93
"1563","2014-11-26",41.830002
"1564","2014-11-28",40.43
"1565","2014-12-01",40.240002
"1566","2014-12-02",40.310001
"1567","2014-12-03",41.459999
"1568","2014-12-04",41.25
"1569","2014-12-05",40.970001
"1570","2014-12-08",42.669998
"1571","2014-12-09",43.59
"1572","2014-12-10",43.84
"1573","2014-12-11",43.130001
"1574","2014-12-12",43.139999
"1575","2014-12-15",41.279999
"1576","2014-12-16",41.75
"1577","2014-12-17",43.91
"1578","2014-12-18",45
"1579","2014-12-19",45.970001
"1580","2014-12-22",44.779999
"1581","2014-12-23",45.57
"1582","2014-12-24",45.48
"1583","2014-12-26",45.950001
"1584","2014-12-29",44.52
"1585","2014-12-30",44.07
"1586","2014-12-31",43.240002
"1587","2015-01-02",42.880001
"1588","2015-01-05",42.549999
"1589","2015-01-06",41.419998
"1590","2015-01-07",43.009998
"1591","2015-01-08",44.18
"1592","2015-01-09",44.130001
"1593","2015-01-12",45.02
"1594","2015-01-13",45.41
"1595","2015-01-14",46.02
"1596","2015-01-15",45.23
"1597","2015-01-16",46.619999
"1598","2015-01-20",45.779999
"1599","2015-01-21",46
"1600","2015-01-22",46.580002
"1601","2015-01-23",46.169998
"1602","2015-01-26",46.939999
"1603","2015-01-27",46.560001
"1604","2015-01-28",46.200001
"1605","2015-01-29",46.599998
"1606","2015-01-30",46.209999
"1607","2015-02-02",46.299999
"1608","2015-02-03",47.990002
"1609","2015-02-04",48.279999
"1610","2015-02-05",48.490002
"1611","2015-02-06",48.639999
"1612","2015-02-09",47.5
"1613","2015-02-10",47.849998
"1614","2015-02-11",48.540001
"1615","2015-02-12",49.299999
"1616","2015-02-13",50.009998
"1617","2015-02-17",47
"1618","2015-02-18",46.470001
"1619","2015-02-19",47.110001
"1620","2015-02-20",46.91
"1621","2015-02-23",46.93
"1622","2015-02-24",46.48
"1623","2015-02-25",46.259998
"1624","2015-02-26",47.540001
"1625","2015-02-27",47.32
"1626","2015-03-02",48.02
"1627","2015-03-03",47.23
"1628","2015-03-04",46.5
"1629","2015-03-05",46.779999
"1630","2015-03-06",47.459999
"1631","2015-03-09",46.959999
"1632","2015-03-10",45.189999
"1633","2015-03-11",46.119999
"1634","2015-03-12",48.5
"1635","2015-03-13",48.709999
"1636","2015-03-16",49
"1637","2015-03-17",46.740002
"1638","2015-03-18",45.290001
"1639","2015-03-19",45.470001
"1640","2015-03-20",46.049999
"1641","2015-03-23",45.57
"1642","2015-03-24",45.380001
"1643","2015-03-25",45.240002
"1644","2015-03-26",43.619999
"1645","2015-03-27",43.110001
"1646","2015-03-30",44.369999
"1647","2015-03-31",45.869999
"1648","2015-04-01",47.16
"1649","2015-04-02",46.610001
"1650","2015-04-06",46.200001
"1651","2015-04-07",46.349998
"1652","2015-04-08",46.549999
"1653","2015-04-09",46.119999
"1654","2015-04-10",46.610001
"1655","2015-04-13",46.900002
"1656","2015-04-14",47.139999
"1657","2015-04-15",46.470001
"1658","2015-04-16",46.970001
"1659","2015-04-17",45.040001
"1660","2015-04-20",45.889999
"1661","2015-04-21",45.32
"1662","2015-04-22",46.400002
"1663","2015-04-23",46
"1664","2015-04-24",46.709999
"1665","2015-04-27",45.02
"1666","2015-04-28",44.700001
"1667","2015-04-29",44.009998
"1668","2015-04-30",43.580002
"1669","2015-05-01",46.419998
"1670","2015-05-04",47
"1671","2015-05-05",46.200001
"1672","2015-05-06",46.669998
"1673","2015-05-07",47.349998
"1674","2015-05-08",46.360001
"1675","2015-05-11",45.880001
"1676","2015-05-12",44.57
"1677","2015-05-13",45.119999
"1678","2015-05-14",44.759998
"1679","2015-05-15",44.889999
"1680","2015-05-18",44.41
"1681","2015-05-19",44.450001
"1682","2015-05-20",44.459999
"1683","2015-05-21",43.450001
"1684","2015-05-22",43.799999
"1685","2015-05-26",42.349998
"1686","2015-05-27",42.869999
"1687","2015-05-28",43.400002
"1688","2015-05-29",43.23
"1689","2015-06-01",43.48
"1690","2015-06-02",43.240002
"1691","2015-06-03",43.68
"1692","2015-06-04",43.400002
"1693","2015-06-05",43.549999
"1694","2015-06-08",42.73
"1695","2015-06-09",42.25
"1696","2015-06-10",43.029999
"1697","2015-06-11",43.27
"1698","2015-06-12",43.400002
"1699","2015-06-15",42.799999
"1700","2015-06-16",43.189999
"1701","2015-06-17",43.07
"1702","2015-06-18",43.099998
"1703","2015-06-19",43.709999
"1704","2015-06-22",44.59
"1705","2015-06-23",45.860001
"1706","2015-06-24",45.02
"1707","2015-06-25",44.830002
"1708","2015-06-26",44.98
"1709","2015-06-29",43.849998
"1710","2015-06-30",44.209999
"1711","2015-07-01",44.5
"1712","2015-07-02",42.810001
"1713","2015-07-06",43.48
"1714","2015-07-07",43.639999
"1715","2015-07-08",43.240002
"1716","2015-07-09",42.919998
"1717","2015-07-10",43.91
"1718","2015-07-13",44.630001
"1719","2015-07-14",43.849998
"1720","2015-07-15",44.68
"1721","2015-07-16",45.450001
"1722","2015-07-17",45.509998
"1723","2015-07-20",44.990002
"1724","2015-07-21",44.040001
"1725","2015-07-22",45.110001
"1726","2015-07-23",44.84
"1727","2015-07-24",44.299999
"1728","2015-07-27",44.709999
"1729","2015-07-28",44.799999
"1730","2015-07-29",44.740002
"1731","2015-07-30",44.869999
"1732","2015-07-31",44.880001
"1733","2015-08-03",43.939999
"1734","2015-08-04",44.560001
"1735","2015-08-05",39.860001
"1736","2015-08-06",41.029999
"1737","2015-08-07",41.040001
"1738","2015-08-10",41.27
"1739","2015-08-11",41.330002
"1740","2015-08-12",43.150002
"1741","2015-08-13",43.330002
"1742","2015-08-14",42.939999
"1743","2015-08-17",43.27
"1744","2015-08-18",42.57
"1745","2015-08-19",41.810001
"1746","2015-08-20",40.720001
"1747","2015-08-21",40.110001
"1748","2015-08-24",39.560001
"1749","2015-08-25",39.049999
"1750","2015-08-26",39.91
"1751","2015-08-27",38.900002
"1752","2015-08-28",38.290001
"1753","2015-08-31",39.75
"1754","2015-09-01",39.009998
"1755","2015-09-02",38.73
"1756","2015-09-03",38.290001
"1757","2015-09-04",37.52
"1758","2015-09-08",38.299999
"1759","2015-09-09",38.830002
"1760","2015-09-10",38.419998
"1761","2015-09-11",38.360001
"1762","2015-09-14",38.330002
"1763","2015-09-15",38.43
"1764","2015-09-16",39.009998
"1765","2015-09-17",39.860001
"1766","2015-09-18",38.130001
"1767","2015-09-21",39.610001
"1768","2015-09-22",38.82
"1769","2015-09-23",38.220001
"1770","2015-09-24",38.330002
"1771","2015-09-25",38.310001
"1772","2015-09-28",37.43
"1773","2015-09-29",38.07
"1774","2015-09-30",38.77
"1775","2015-10-01",37.400002
"1776","2015-10-02",36.849998
"1777","2015-10-05",39.25
"1778","2015-10-06",39.549999
"1779","2015-10-07",41.18
"1780","2015-10-08",40.119999
"1781","2015-10-09",39.939999
"1782","2015-10-12",40
"1783","2015-10-13",39.68
"1784","2015-10-14",38.889999
"1785","2015-10-15",39.630001
"1786","2015-10-16",39.73
"1787","2015-10-19",39.75
"1788","2015-10-20",43.75
"1789","2015-10-21",43.450001
"1790","2015-10-22",43.98
"1791","2015-10-23",44.240002
"1792","2015-10-26",44.48
"1793","2015-10-27",43.849998
"1794","2015-10-28",45.259998
"1795","2015-10-29",44.66
"1796","2015-10-30",43.610001
"1797","2015-11-02",44.169998
"1798","2015-11-03",42.84
"1799","2015-11-04",39.759998
"1800","2015-11-05",42.02
"1801","2015-11-06",42.139999
"1802","2015-11-09",41.279999
"1803","2015-11-10",41.310001
"1804","2015-11-11",41.41
"1805","2015-11-12",40.740002
"1806","2015-11-13",40.709999
"1807","2015-11-16",41.18
"1808","2015-11-17",40.77
"1809","2015-11-18",40.209999
"1810","2015-11-19",39.07
"1811","2015-11-20",39.220001
"1812","2015-11-23",39.84
"1813","2015-11-24",38.779999
"1814","2015-11-25",38.889999
"1815","2015-11-27",37.27
"1816","2015-11-30",39.130001
"1817","2015-12-01",38.150002
"1818","2015-12-02",37.919998
"1819","2015-12-03",37.560001
"1820","2015-12-04",37.639999
"1821","2015-12-07",37.84
"1822","2015-12-08",37.389999
"1823","2015-12-09",36.490002
"1824","2015-12-10",36.16
"1825","2015-12-11",34.060001
"1826","2015-12-14",32.560001
"1827","2015-12-15",32.639999
"1828","2015-12-16",34.060001
"1829","2015-12-17",33.48
"1830","2015-12-18",32.349998
"1831","2015-12-21",33.27
"1832","2015-12-22",34.09
"1833","2015-12-23",34.779999
"1834","2015-12-24",35.299999
"1835","2015-12-28",35.16
"1836","2015-12-29",36.139999
"1837","2015-12-30",35.66
"1838","2015-12-31",34.849998
"1839","2016-01-04",33.349998
"1840","2016-01-05",33.419998
"1841","2016-01-06",33.09
"1842","2016-01-07",32.48
"1843","2016-01-08",31.4
"1844","2016-01-11",31.629999
"1845","2016-01-12",31.530001
"1846","2016-01-13",31.049999
"1847","2016-01-14",32.25
"1848","2016-01-15",30.74
"1849","2016-01-19",30.02
"1850","2016-01-20",30.15
"1851","2016-01-21",29.870001
"1852","2016-01-22",30.92
"1853","2016-01-25",30.950001
"1854","2016-01-26",31.59
"1855","2016-01-27",31.459999
"1856","2016-01-28",31.860001
"1857","2016-01-29",33.25
"1858","2016-02-01",32.419998
"1859","2016-02-02",32.23
"1860","2016-02-03",31.799999
"1861","2016-02-04",32.07
"1862","2016-02-05",32.860001
"1863","2016-02-08",32.509998
"1864","2016-02-09",31.99
"1865","2016-02-10",32.5
"1866","2016-02-11",32.490002
"1867","2016-02-12",33.540001
"1868","2016-02-16",34.27
"1869","2016-02-17",33.849998
"1870","2016-02-18",34.490002
"1871","2016-02-19",34.459999
"1872","2016-02-22",34.889999
"1873","2016-02-23",34.23
"1874","2016-02-24",34.330002
"1875","2016-02-25",34.919998
"1876","2016-02-26",34.560001
"1877","2016-02-29",35.139999
"1878","2016-03-01",35.610001
"1879","2016-03-02",35.34
"1880","2016-03-03",33.720001
"1881","2016-03-04",30.76
"1882","2016-03-07",31.07
"1883","2016-03-08",31.35
"1884","2016-03-09",31.16
"1885","2016-03-10",31.040001
"1886","2016-03-11",31.719999
"1887","2016-03-14",32
"1888","2016-03-15",31.92
"1889","2016-03-16",31.59
"1890","2016-03-17",32.349998
"1891","2016-03-18",32.240002
"1892","2016-03-21",32.669998
"1893","2016-03-22",33.009998
"1894","2016-03-23",32.880001
"1895","2016-03-24",33.07
"1896","2016-03-28",33.060001
"1897","2016-03-29",33.130001
"1898","2016-03-30",33.259998
"1899","2016-03-31",33.299999
"1900","2016-04-01",33
