"","date","RMR"
"956","2019-10-01",44.400002
"957","2019-10-02",43.779999
"958","2019-10-03",44.610001
"959","2019-10-04",45.41
"960","2019-10-07",44.77
"961","2019-10-08",45.380001
"962","2019-10-09",45.169998
"963","2019-10-10",44.82
"964","2019-10-11",44.66
"965","2019-10-14",44.18
"966","2019-10-15",44.189999
"967","2019-10-16",44.349998
"968","2019-10-17",44.68
"969","2019-10-18",45.555
"970","2019-10-21",46.599998
"971","2019-10-22",47.099998
"972","2019-10-23",47.119999
"973","2019-10-24",46.720001
"974","2019-10-25",47.470001
"975","2019-10-28",47.709999
"976","2019-10-29",48.119999
"977","2019-10-30",48.48
"978","2019-10-31",48.400002
"979","2019-11-01",48.950001
"980","2019-11-04",48.91
"981","2019-11-05",48.919998
"982","2019-11-06",48.700001
"983","2019-11-07",48.25
"984","2019-11-08",47.720001
"985","2019-11-11",46.580002
"986","2019-11-12",46.34
"987","2019-11-13",46.869999
"988","2019-11-14",47.189999
"989","2019-11-15",47.25
"990","2019-11-18",47.75
"991","2019-11-19",47.82
"992","2019-11-20",48.529999
"993","2019-11-21",48.290001
"994","2019-11-22",47.880001
"995","2019-11-25",46.400002
"996","2019-11-26",47.16
"997","2019-11-27",47.369999
"998","2019-11-29",46.970001
"999","2019-12-02",46.360001
"1000","2019-12-03",46.029999
"1001","2019-12-04",46.494999
"1002","2019-12-05",46.490002
"1003","2019-12-06",46.889999
"1004","2019-12-09",46.68
"1005","2019-12-10",46.029999
"1006","2019-12-11",45.240002
"1007","2019-12-12",45.029999
"1008","2019-12-13",45.290001
"1009","2019-12-16",45.990002
"1010","2019-12-17",45.650002
"1011","2019-12-18",45.669998
"1012","2019-12-19",45.310001
"1013","2019-12-20",46.16
"1014","2019-12-23",45.709999
"1015","2019-12-24",45.849998
"1016","2019-12-26",45.049999
"1017","2019-12-27",44.889999
"1018","2019-12-30",45.310001
"1019","2019-12-31",45.639999
"1020","2020-01-02",45.009998
"1021","2020-01-03",45.16
"1022","2020-01-06",44.610001
"1023","2020-01-07",43.700001
"1024","2020-01-08",43.73
"1025","2020-01-09",43.799999
"1026","2020-01-10",43.84
"1027","2020-01-13",44.220001
"1028","2020-01-14",43.970001
"1029","2020-01-15",44.43
"1030","2020-01-16",44.970001
"1031","2020-01-17",45.139999
"1032","2020-01-21",44.290001
"1033","2020-01-22",44.029999
"1034","2020-01-23",44.919998
"1035","2020-01-24",45.299999
"1036","2020-01-27",45.25
"1037","2020-01-28",45.529999
"1038","2020-01-29",45.77
"1039","2020-01-30",46.360001
"1040","2020-01-31",46.07
"1041","2020-02-03",46.529999
"1042","2020-02-04",46.43
"1043","2020-02-05",45.970001
"1044","2020-02-06",43.950001
"1045","2020-02-07",43.099998
"1046","2020-02-10",43.110001
"1047","2020-02-11",43.5
"1048","2020-02-12",43.490002
"1049","2020-02-13",43.650002
"1050","2020-02-14",43.5
"1051","2020-02-18",43.139999
"1052","2020-02-19",42.700001
"1053","2020-02-20",42.470001
"1054","2020-02-21",42.259998
"1055","2020-02-24",40.549999
"1056","2020-02-25",38.759998
"1057","2020-02-26",38.509998
"1058","2020-02-27",37.91
"1059","2020-02-28",37.259998
"1060","2020-03-02",39.09
"1061","2020-03-03",38.68
"1062","2020-03-04",38.43
"1063","2020-03-05",37.130001
"1064","2020-03-06",36.59
"1065","2020-03-09",33.580002
"1066","2020-03-10",33.02
"1067","2020-03-11",31.280001
"1068","2020-03-12",27.85
"1069","2020-03-13",29.440001
"1070","2020-03-16",24.83
"1071","2020-03-17",25.389999
"1072","2020-03-18",23.34
"1073","2020-03-19",23.219999
"1074","2020-03-20",22.68
"1075","2020-03-23",23.17
"1076","2020-03-24",25.690001
"1077","2020-03-25",27.559999
"1078","2020-03-26",29.280001
"1079","2020-03-27",29
"1080","2020-03-30",28.24
"1081","2020-03-31",26.969999
"1082","2020-04-01",25.84
"1083","2020-04-02",26.23
"1084","2020-04-03",23.76
"1085","2020-04-06",25.790001
"1086","2020-04-07",26.809999
"1087","2020-04-08",28.610001
"1088","2020-04-09",29.860001
"1089","2020-04-13",28.809999
"1090","2020-04-14",29.059999
"1091","2020-04-15",28.059999
"1092","2020-04-16",29.889999
"1093","2020-04-17",29.280001
"1094","2020-04-20",28.120001
"1095","2020-04-21",27.799999
"1096","2020-04-22",28.379999
"1097","2020-04-23",28.110001
"1098","2020-04-24",28.18
"1099","2020-04-27",29.209999
"1100","2020-04-28",30.34
"1101","2020-04-29",31.459999
"1102","2020-04-30",29.66
"1103","2020-05-01",29.27
"1104","2020-05-04",28.73
"1105","2020-05-05",28.780001
"1106","2020-05-06",28.15
"1107","2020-05-07",29.709999
"1108","2020-05-08",30.99
"1109","2020-05-11",29.25
"1110","2020-05-12",26.57
"1111","2020-05-13",24.469999
"1112","2020-05-14",24.700001
"1113","2020-05-15",25.6
"1114","2020-05-18",26.74
"1115","2020-05-19",26.139999
"1116","2020-05-20",26.049999
"1117","2020-05-21",27.48
"1118","2020-05-22",26.65
"1119","2020-05-26",28.4
"1120","2020-05-27",29.049999
"1121","2020-05-28",27
"1122","2020-05-29",26.959999
"1123","2020-06-01",28.690001
"1124","2020-06-02",28.66
"1125","2020-06-03",31.139999
"1126","2020-06-04",32.25
"1127","2020-06-05",33.700001
"1128","2020-06-08",34.48
"1129","2020-06-09",33.98
"1130","2020-06-10",32.299999
"1131","2020-06-11",29.49
"1132","2020-06-12",31.07
"1133","2020-06-15",30.99
"1134","2020-06-16",31.940001
"1135","2020-06-17",30.110001
"1136","2020-06-18",30.52
"1137","2020-06-19",31.219999
"1138","2020-06-22",31.4
"1139","2020-06-23",31.66
"1140","2020-06-24",28.83
"1141","2020-06-25",29.469999
"1142","2020-06-26",28.52
"1143","2020-06-29",29.98
"1144","2020-06-30",29.469999
"1145","2020-07-01",28.76
"1146","2020-07-02",28.41
"1147","2020-07-06",28.860001
"1148","2020-07-07",27.02
"1149","2020-07-08",26.58
"1150","2020-07-09",25.940001
"1151","2020-07-10",26.92
"1152","2020-07-13",27.48
"1153","2020-07-14",28.17
"1154","2020-07-15",29.540001
"1155","2020-07-16",29.23
"1156","2020-07-17",29.75
"1157","2020-07-20",29.049999
"1158","2020-07-21",29.58
"1159","2020-07-22",30.1
"1160","2020-07-23",30.540001
"1161","2020-07-24",29.98
"1162","2020-07-27",30.889999
"1163","2020-07-28",30.530001
"1164","2020-07-29",30.93
"1165","2020-07-30",29.84
"1166","2020-07-31",28.76
"1167","2020-08-03",27.690001
"1168","2020-08-04",28.450001
"1169","2020-08-05",27.969999
"1170","2020-08-06",28
"1171","2020-08-07",28.25
"1172","2020-08-10",29.91
"1173","2020-08-11",30.120001
"1174","2020-08-12",30.889999
"1175","2020-08-13",29.969999
"1176","2020-08-14",30
"1177","2020-08-17",29.809999
"1178","2020-08-18",29.040001
"1179","2020-08-19",28.48
"1180","2020-08-20",28.73
"1181","2020-08-21",29.059999
"1182","2020-08-24",29.26
"1183","2020-08-25",28.790001
"1184","2020-08-26",28.33
"1185","2020-08-27",28.690001
"1186","2020-08-28",28.99
"1187","2020-08-31",28.219999
"1188","2020-09-01",29.02
"1189","2020-09-02",29.83
"1190","2020-09-03",30.620001
"1191","2020-09-04",30.219999
"1192","2020-09-08",30.200001
"1193","2020-09-09",30.34
"1194","2020-09-10",29.32
"1195","2020-09-11",29.040001
"1196","2020-09-14",29.709999
"1197","2020-09-15",29.280001
"1198","2020-09-16",29.75
"1199","2020-09-17",29.790001
"1200","2020-09-18",30.219999
"1201","2020-09-21",28.110001
"1202","2020-09-22",27.57
"1203","2020-09-23",27.4
"1204","2020-09-24",27.459999
"1205","2020-09-25",27.459999
"1206","2020-09-28",28.860001
"1207","2020-09-29",28.030001
"1208","2020-09-30",27.469999
"1209","2020-10-01",28.33
"1210","2020-10-02",28.709999
"1211","2020-10-05",28.42
"1212","2020-10-06",28.549999
"1213","2020-10-07",28.84
"1214","2020-10-08",30.040001
"1215","2020-10-09",30.209999
"1216","2020-10-12",30.540001
"1217","2020-10-13",29.559999
"1218","2020-10-14",29.08
"1219","2020-10-15",29.41
"1220","2020-10-16",29.200001
"1221","2020-10-19",28.26
"1222","2020-10-20",28.67
"1223","2020-10-21",28.25
"1224","2020-10-22",29.110001
"1225","2020-10-23",28.52
"1226","2020-10-26",27.98
"1227","2020-10-27",27.280001
"1228","2020-10-28",26.459999
"1229","2020-10-29",27.6
"1230","2020-10-30",26.66
"1231","2020-11-02",27.360001
"1232","2020-11-03",27.77
"1233","2020-11-04",27.1
"1234","2020-11-05",27.93
"1235","2020-11-06",26.73
"1236","2020-11-09",29.99
"1237","2020-11-10",31.57
"1238","2020-11-11",30.48
"1239","2020-11-12",29.17
"1240","2020-11-13",30.25
"1241","2020-11-16",32.459999
"1242","2020-11-17",32.09
"1243","2020-11-18",31.120001
"1244","2020-11-19",32.23
"1245","2020-11-20",32.169998
"1246","2020-11-23",34.939999
"1247","2020-11-24",35.759998
"1248","2020-11-25",36.27
"1249","2020-11-27",36.419998
