"","date","VYGR"
"988","2019-10-15",15.4
"989","2019-10-16",15.17
"990","2019-10-17",15.41
"991","2019-10-18",14.73
"992","2019-10-21",15.36
"993","2019-10-22",15.53
"994","2019-10-23",15.18
"995","2019-10-24",14.85
"996","2019-10-25",15.07
"997","2019-10-28",15.25
"998","2019-10-29",15.37
"999","2019-10-30",15
"1000","2019-10-31",15.39
"1001","2019-11-01",16.15
"1002","2019-11-04",14.93
"1003","2019-11-05",14.86
"1004","2019-11-06",13.77
"1005","2019-11-07",14.48
"1006","2019-11-08",14.86
"1007","2019-11-11",14.12
"1008","2019-11-12",14.13
"1009","2019-11-13",14.24
"1010","2019-11-14",13.08
"1011","2019-11-15",12.85
"1012","2019-11-18",12.82
"1013","2019-11-19",13.54
"1014","2019-11-20",14.51
"1015","2019-11-21",14.32
"1016","2019-11-22",14.26
"1017","2019-11-25",14.04
"1018","2019-11-26",13.72
"1019","2019-11-27",13.82
"1020","2019-11-29",13.64
"1021","2019-12-02",13.2
"1022","2019-12-03",14.32
"1023","2019-12-04",14.3
"1024","2019-12-05",13.72
"1025","2019-12-06",13.98
"1026","2019-12-09",13.81
"1027","2019-12-10",13.95
"1028","2019-12-11",13.46
"1029","2019-12-12",13.39
"1030","2019-12-13",13.46
"1031","2019-12-16",13.8
"1032","2019-12-17",13.87
"1033","2019-12-18",14.06
"1034","2019-12-19",13.86
"1035","2019-12-20",14.02
"1036","2019-12-23",14.91
"1037","2019-12-24",14.98
"1038","2019-12-26",14.19
"1039","2019-12-27",13.94
"1040","2019-12-30",13.41
"1041","2019-12-31",13.95
"1042","2020-01-02",13.58
"1043","2020-01-03",13.36
"1044","2020-01-06",13.34
"1045","2020-01-07",13.47
"1046","2020-01-08",13.69
"1047","2020-01-09",13.86
"1048","2020-01-10",14.4
"1049","2020-01-13",13.63
"1050","2020-01-14",14.04
"1051","2020-01-15",14.31
"1052","2020-01-16",14.66
"1053","2020-01-17",13.79
"1054","2020-01-21",13.37
"1055","2020-01-22",13.01
"1056","2020-01-23",12.77
"1057","2020-01-24",12.19
"1058","2020-01-27",11.82
"1059","2020-01-28",11.76
"1060","2020-01-29",11.37
"1061","2020-01-30",11.05
"1062","2020-01-31",11.03
"1063","2020-02-03",11.75
"1064","2020-02-04",12.08
"1065","2020-02-05",12.66
"1066","2020-02-06",13.62
"1067","2020-02-07",12.96
"1068","2020-02-10",12.96
"1069","2020-02-11",13.21
"1070","2020-02-12",13.52
"1071","2020-02-13",13.71
"1072","2020-02-14",12.97
"1073","2020-02-18",12.87
"1074","2020-02-19",12.98
"1075","2020-02-20",12.74
"1076","2020-02-21",12.73
"1077","2020-02-24",11.88
"1078","2020-02-25",11.94
"1079","2020-02-26",11.03
"1080","2020-02-27",10.6
"1081","2020-02-28",10.9
"1082","2020-03-02",11.34
"1083","2020-03-03",11.58
"1084","2020-03-04",12.08
"1085","2020-03-05",11.65
"1086","2020-03-06",10.97
"1087","2020-03-09",10.21
"1088","2020-03-10",10.87
"1089","2020-03-11",9.43
"1090","2020-03-12",7.53
"1091","2020-03-13",7.57
"1092","2020-03-16",6.8
"1093","2020-03-17",7.5
"1094","2020-03-18",7.16
"1095","2020-03-19",7.56
"1096","2020-03-20",6.9
"1097","2020-03-23",7.22
"1098","2020-03-24",8.53
"1099","2020-03-25",9.22
"1100","2020-03-26",8.94
"1101","2020-03-27",9.05
"1102","2020-03-30",8.75
"1103","2020-03-31",9.15
"1104","2020-04-01",8.05
"1105","2020-04-02",8.7
"1106","2020-04-03",8.13
"1107","2020-04-06",8.91
"1108","2020-04-07",9.23
"1109","2020-04-08",9.91
"1110","2020-04-09",10.31
"1111","2020-04-13",9.31
"1112","2020-04-14",10.25
"1113","2020-04-15",9.61
"1114","2020-04-16",9.58
"1115","2020-04-17",10.2
"1116","2020-04-20",10.41
"1117","2020-04-21",10.49
"1118","2020-04-22",10.82
"1119","2020-04-23",10.66
"1120","2020-04-24",11.18
"1121","2020-04-27",11.51
"1122","2020-04-28",11.61
"1123","2020-04-29",11.76
"1124","2020-04-30",10.81
"1125","2020-05-01",10.58
"1126","2020-05-04",11.13
"1127","2020-05-05",11.46
"1128","2020-05-06",11.36
"1129","2020-05-07",10.78
"1130","2020-05-08",11.15
"1131","2020-05-11",12.38
"1132","2020-05-12",11.79
"1133","2020-05-13",11.53
"1134","2020-05-14",11.25
"1135","2020-05-15",11.88
"1136","2020-05-18",13.01
"1137","2020-05-19",12.91
"1138","2020-05-20",12.9
"1139","2020-05-21",12.87
"1140","2020-05-22",12.99
"1141","2020-05-26",12.59
"1142","2020-05-27",12.3
"1143","2020-05-28",12.07
"1144","2020-05-29",12.1
"1145","2020-06-01",12.23
"1146","2020-06-02",12.58
"1147","2020-06-03",12.06
"1148","2020-06-04",11.79
"1149","2020-06-05",12.02
"1150","2020-06-08",12.82
"1151","2020-06-09",12.8
"1152","2020-06-10",13.16
"1153","2020-06-11",12.05
"1154","2020-06-12",12.13
"1155","2020-06-15",12.82
"1156","2020-06-16",13.35
"1157","2020-06-17",12.97
"1158","2020-06-18",13.06
"1159","2020-06-19",13.34
"1160","2020-06-22",13.93
"1161","2020-06-23",14.21
"1162","2020-06-24",13.5
"1163","2020-06-25",13.92
"1164","2020-06-26",12.76
"1165","2020-06-29",12.21
"1166","2020-06-30",12.62
"1167","2020-07-01",13.34
"1168","2020-07-02",12.9
"1169","2020-07-06",12.97
"1170","2020-07-07",13.08
"1171","2020-07-08",13.66
"1172","2020-07-09",13.33
"1173","2020-07-10",12.91
"1174","2020-07-13",12.41
"1175","2020-07-14",12.82
"1176","2020-07-15",13.75
"1177","2020-07-16",12.92
"1178","2020-07-17",12.98
"1179","2020-07-20",13.01
"1180","2020-07-21",12.64
"1181","2020-07-22",12.54
"1182","2020-07-23",12.52
"1183","2020-07-24",12.05
"1184","2020-07-27",12.25
"1185","2020-07-28",11.8
"1186","2020-07-29",11.34
"1187","2020-07-30",11.45
"1188","2020-07-31",11.07
"1189","2020-08-03",11.33
"1190","2020-08-04",10.35
"1191","2020-08-05",10.81
"1192","2020-08-06",10.99
"1193","2020-08-07",11.19
"1194","2020-08-10",11.18
"1195","2020-08-11",11.2
"1196","2020-08-12",11.19
"1197","2020-08-13",11.29
"1198","2020-08-14",11.27
"1199","2020-08-17",11.65
"1200","2020-08-18",11.71
"1201","2020-08-19",11.85
"1202","2020-08-20",11.59
"1203","2020-08-21",11.94
"1204","2020-08-24",12.48
"1205","2020-08-25",12.54
"1206","2020-08-26",11.98
"1207","2020-08-27",11.74
"1208","2020-08-28",11.76
"1209","2020-08-31",11.79
"1210","2020-09-01",11.55
"1211","2020-09-02",11.67
"1212","2020-09-03",11.09
"1213","2020-09-04",10.77
"1214","2020-09-08",10.32
"1215","2020-09-09",10.43
"1216","2020-09-10",10.18
"1217","2020-09-11",10.01
"1218","2020-09-14",10.4
"1219","2020-09-15",10.85
"1220","2020-09-16",10.9
"1221","2020-09-17",10.72
"1222","2020-09-18",11.61
"1223","2020-09-21",11.51
"1224","2020-09-22",12.06
"1225","2020-09-23",11.55
"1226","2020-09-24",11.58
"1227","2020-09-25",11.52
"1228","2020-09-28",11.16
"1229","2020-09-29",11.08
"1230","2020-09-30",10.67
"1231","2020-10-01",10.8
"1232","2020-10-02",10.51
"1233","2020-10-05",11.34
"1234","2020-10-06",10.96
"1235","2020-10-07",11.42
"1236","2020-10-08",11.9
"1237","2020-10-09",11.58
"1238","2020-10-12",12.02
"1239","2020-10-13",12.09
"1240","2020-10-14",12.17
"1241","2020-10-15",12.25
"1242","2020-10-16",12.28
"1243","2020-10-19",11.5
"1244","2020-10-20",11.5
"1245","2020-10-21",10.96
"1246","2020-10-22",11.02
"1247","2020-10-23",11.03
"1248","2020-10-26",11.05
"1249","2020-10-27",11.11
"1250","2020-10-28",10.71
"1251","2020-10-29",10.96
"1252","2020-10-30",10.63
"1253","2020-11-02",10.65
"1254","2020-11-03",10.78
"1255","2020-11-04",11.84
"1256","2020-11-05",11.94
"1257","2020-11-06",10.98
"1258","2020-11-09",11.2
"1259","2020-11-10",8.6
"1260","2020-11-11",8.85
"1261","2020-11-12",8.63
"1262","2020-11-13",8.55
"1263","2020-11-16",8.74
"1264","2020-11-17",8.71
"1265","2020-11-18",8.47
"1266","2020-11-19",8.6
"1267","2020-11-20",8.33
"1268","2020-11-23",8.34
"1269","2020-11-24",8.41
"1270","2020-11-25",8.38
"1271","2020-11-27",8.46
