"","date","SYNC"
"1938","2019-10-24",1.51
"1939","2019-10-25",1.54
"1940","2019-10-28",1.51
"1941","2019-10-29",1.5
"1942","2019-10-30",1.55
"1943","2019-10-31",1.5
"1944","2019-11-01",1.53
"1945","2019-11-04",1.52
"1946","2019-11-05",1.5
"1947","2019-11-06",1.5
"1948","2019-11-07",1.48
"1949","2019-11-08",1.52
"1950","2019-11-11",1.53
"1951","2019-11-12",1.57
"1952","2019-11-13",1.57
"1953","2019-11-14",1.56
"1954","2019-11-15",1.61
"1955","2019-11-18",1.62
"1956","2019-11-19",1.63
"1957","2019-11-20",1.64
"1958","2019-11-21",1.66
"1959","2019-11-22",1.67
"1960","2019-11-25",1.68
"1961","2019-11-26",1.71
"1962","2019-11-27",1.75
"1963","2019-11-29",1.77
"1964","2019-12-02",1.8
"1965","2019-12-03",1.79
"1966","2019-12-04",1.72
"1967","2019-12-05",1.72
"1968","2019-12-06",1.74
"1969","2019-12-09",1.74
"1970","2019-12-10",1.74
"1971","2019-12-11",1.7
"1972","2019-12-12",1.66
"1973","2019-12-13",1.56
"1974","2019-12-16",1.58
"1975","2019-12-17",1.6
"1976","2019-12-18",1.56
"1977","2019-12-19",1.56
"1978","2019-12-20",1.5
"1979","2019-12-23",1.52
"1980","2019-12-24",1.56
"1981","2019-12-26",1.56
"1982","2019-12-27",1.53
"1983","2019-12-30",1.5
"1984","2019-12-31",1.52
"1985","2020-01-02",1.51
"1986","2020-01-03",1.46
"1987","2020-01-06",1.48
"1988","2020-01-07",1.52
"1989","2020-01-08",1.5
"1990","2020-01-09",1.54
"1991","2020-01-10",1.55
"1992","2020-01-13",1.57
"1993","2020-01-14",1.58
"1994","2020-01-15",1.63
"1995","2020-01-16",1.65
"1996","2020-01-17",1.63
"1997","2020-01-21",1.65
"1998","2020-01-22",1.61
"1999","2020-01-23",1.62
"2000","2020-01-24",1.62
"2001","2020-01-27",1.57
"2002","2020-01-28",1.62
"2003","2020-01-29",1.6
"2004","2020-01-30",1.57
"2005","2020-01-31",1.5
"2006","2020-02-03",1.51
"2007","2020-02-04",1.6
"2008","2020-02-05",1.56
"2009","2020-02-06",1.56
"2010","2020-02-07",1.51
"2011","2020-02-10",1.53
"2012","2020-02-11",1.4
"2013","2020-02-12",1.38
"2014","2020-02-13",1.33
"2015","2020-02-14",1.29
"2016","2020-02-18",1.27
"2017","2020-02-19",1.22
"2018","2020-02-20",1.25
"2019","2020-02-21",1.22
"2020","2020-02-24",1.15
"2021","2020-02-25",1.14
"2022","2020-02-26",1.12
"2023","2020-02-27",1.1
"2024","2020-02-28",1.11
"2025","2020-03-02",1.09
"2026","2020-03-03",1.17
"2027","2020-03-04",1.19
"2028","2020-03-05",1.14
"2029","2020-03-06",1.16
"2030","2020-03-09",1.1
"2031","2020-03-10",1.12
"2032","2020-03-11",1.04
"2033","2020-03-12",1
"2034","2020-03-13",1.02
"2035","2020-03-16",0.94
"2036","2020-03-17",0.92
"2037","2020-03-18",0.8
"2038","2020-03-19",0.82
"2039","2020-03-20",0.9
"2040","2020-03-23",0.82
"2041","2020-03-24",0.88
"2042","2020-03-25",0.88
"2043","2020-03-26",0.93
"2044","2020-03-27",0.94
"2045","2020-03-30",0.93
"2046","2020-03-31",1.02
"2047","2020-04-01",1.01
"2048","2020-04-02",1.03
"2049","2020-04-03",1.05
"2050","2020-04-06",1.02
"2051","2020-04-07",1.02
"2052","2020-04-08",1.05
"2053","2020-04-09",1.05
"2054","2020-04-13",1.2
"2055","2020-04-14",1.29
"2056","2020-04-15",1.34
"2057","2020-04-16",1.35
"2058","2020-04-17",1.4
"2059","2020-04-20",1.35
"2060","2020-04-21",1.35
"2061","2020-04-22",1.43
"2062","2020-04-23",1.47
"2063","2020-04-24",1.45
"2064","2020-04-27",1.45
"2065","2020-04-28",1.42
"2066","2020-04-29",1.44
"2067","2020-04-30",1.45
"2068","2020-05-01",1.48
"2069","2020-05-04",1.37
"2070","2020-05-05",1.44
"2071","2020-05-06",1.32
"2072","2020-05-07",1.15
"2073","2020-05-08",1.23
"2074","2020-05-11",1.26
"2075","2020-05-12",1.26
"2076","2020-05-13",1.19
"2077","2020-05-14",1.27
"2078","2020-05-15",1.21
"2079","2020-05-18",1.2
"2080","2020-05-19",1.18
"2081","2020-05-20",1.2
"2082","2020-05-21",1.11
"2083","2020-05-22",1.13
"2084","2020-05-26",1.13
"2085","2020-05-27",1.15
"2086","2020-05-28",1.09
"2087","2020-05-29",1.1
"2088","2020-06-01",1.13
"2089","2020-06-02",1.19
"2090","2020-06-03",1.16
"2091","2020-06-04",1.14
"2092","2020-06-05",1.2
"2093","2020-06-08",1.23
"2094","2020-06-09",1.26
"2095","2020-06-10",1.26
"2096","2020-06-11",1.16
"2097","2020-06-12",1.22
"2098","2020-06-15",1.18
"2099","2020-06-16",1.19
"2100","2020-06-17",1.2
"2101","2020-06-18",1.18
"2102","2020-06-19",1.17
"2103","2020-06-22",1.14
"2104","2020-06-23",1.15
"2105","2020-06-24",1.12
"2106","2020-06-25",1.13
"2107","2020-06-26",1.16
"2108","2020-06-29",1.17
"2109","2020-06-30",1.13
"2110","2020-07-01",1.14
"2111","2020-07-02",1.13
"2112","2020-07-06",1.11
"2113","2020-07-07",1.11
"2114","2020-07-08",1.15
"2115","2020-07-09",1.13
"2116","2020-07-10",1.17
"2117","2020-07-13",1.1
"2118","2020-07-14",1.14
"2119","2020-07-15",1.11
"2120","2020-07-16",1.14
"2121","2020-07-17",1.18
"2122","2020-07-20",1.17
"2123","2020-07-21",1.19
"2124","2020-07-22",1.22
"2125","2020-07-23",1.18
"2126","2020-07-24",1.21
"2127","2020-07-27",1.2
"2128","2020-07-28",1.21
"2129","2020-07-29",1.19
"2130","2020-07-30",1.19
"2131","2020-07-31",1.17
"2132","2020-08-03",1.21
"2133","2020-08-04",1.2
"2134","2020-08-05",1.19
"2135","2020-08-06",1.3
"2136","2020-08-07",1.41
"2137","2020-08-10",1.52
"2138","2020-08-11",1.33
"2139","2020-08-12",1.18
"2140","2020-08-13",1.17
"2141","2020-08-14",1.09
"2142","2020-08-17",1.2
"2143","2020-08-18",1.19
"2144","2020-08-19",1.15
"2145","2020-08-20",1.16
"2146","2020-08-21",1.12
"2147","2020-08-24",1.19
"2148","2020-08-25",1.25
"2149","2020-08-26",1.31
"2150","2020-08-27",1.18
"2151","2020-08-28",1.18
"2152","2020-08-31",1.16
"2153","2020-09-01",1.1
"2154","2020-09-02",1.16
"2155","2020-09-03",1.13
"2156","2020-09-04",1.07
"2157","2020-09-08",1.06
"2158","2020-09-09",1.08
"2159","2020-09-10",1.04
"2160","2020-09-11",1.07
"2161","2020-09-14",1.06
"2162","2020-09-15",1.19
"2163","2020-09-16",1.25
"2164","2020-09-17",1.32
"2165","2020-09-18",1.34
"2166","2020-09-21",1.36
"2167","2020-09-22",1.47
"2168","2020-09-23",1.36
"2169","2020-09-24",1.4
"2170","2020-09-25",1.5
"2171","2020-09-28",1.6
"2172","2020-09-29",1.57
"2173","2020-09-30",1.51
"2174","2020-10-01",1.52
"2175","2020-10-02",1.56
"2176","2020-10-05",1.52
"2177","2020-10-06",1.49
"2178","2020-10-07",1.5
"2179","2020-10-08",1.59
"2180","2020-10-09",1.54
"2181","2020-10-12",1.52
"2182","2020-10-13",1.58
"2183","2020-10-14",1.55
"2184","2020-10-15",1.52
"2185","2020-10-16",1.54
"2186","2020-10-19",1.51
"2187","2020-10-20",1.47
"2188","2020-10-21",1.38
"2189","2020-10-22",1.45
"2190","2020-10-23",1.38
"2191","2020-10-26",1.4
"2192","2020-10-27",1.37
"2193","2020-10-28",1.38
"2194","2020-10-29",1.42
"2195","2020-10-30",1.4
"2196","2020-11-02",1.36
"2197","2020-11-03",1.37
"2198","2020-11-04",1.43
"2199","2020-11-05",1.26
"2200","2020-11-06",1.27
"2201","2020-11-09",1.27
"2202","2020-11-10",1.29
"2203","2020-11-11",1.3
"2204","2020-11-12",1.27
"2205","2020-11-13",1.33
"2206","2020-11-16",1.36
"2207","2020-11-17",1.45
"2208","2020-11-18",1.42
"2209","2020-11-19",1.41
"2210","2020-11-20",1.41
"2211","2020-11-23",1.42
"2212","2020-11-24",1.43
"2213","2020-11-25",1.39
"2214","2020-11-27",1.43
