"","date","TBPH"
"971","2018-03-23",26.09
"972","2018-03-26",26.629999
"973","2018-03-27",25.889999
"974","2018-03-28",23.469999
"975","2018-03-29",24.25
"976","2018-04-02",23.469999
"977","2018-04-03",24.059999
"978","2018-04-04",24.530001
"979","2018-04-05",24.23
"980","2018-04-06",23.23
"981","2018-04-09",22.23
"982","2018-04-10",22.74
"983","2018-04-11",22.84
"984","2018-04-12",22.860001
"985","2018-04-13",22.559999
"986","2018-04-16",22.780001
"987","2018-04-17",24.200001
"988","2018-04-18",22.85
"989","2018-04-19",22.18
"990","2018-04-20",22.059999
"991","2018-04-23",22.549999
"992","2018-04-24",23.32
"993","2018-04-25",23.35
"994","2018-04-26",23.959999
"995","2018-04-27",24.18
"996","2018-04-30",24.07
"997","2018-05-01",24.43
"998","2018-05-02",24.860001
"999","2018-05-03",23.65
"1000","2018-05-04",23.440001
"1001","2018-05-07",23.58
"1002","2018-05-08",24.370001
"1003","2018-05-09",24.860001
"1004","2018-05-10",25.040001
"1005","2018-05-11",25.280001
"1006","2018-05-14",25.52
"1007","2018-05-15",24.67
"1008","2018-05-16",24.35
"1009","2018-05-17",24.48
"1010","2018-05-18",24.309999
"1011","2018-05-21",23.01
"1012","2018-05-22",22.99
"1013","2018-05-23",23.02
"1014","2018-05-24",23.139999
"1015","2018-05-25",23.700001
"1016","2018-05-29",23.9
"1017","2018-05-30",24.879999
"1018","2018-05-31",24.34
"1019","2018-06-01",24.469999
"1020","2018-06-04",24.139999
"1021","2018-06-05",23.9
"1022","2018-06-06",23.940001
"1023","2018-06-07",23.84
"1024","2018-06-08",23.42
"1025","2018-06-11",23.790001
"1026","2018-06-12",24.01
"1027","2018-06-13",23.83
"1028","2018-06-14",24.290001
"1029","2018-06-15",23.74
"1030","2018-06-18",23.93
"1031","2018-06-19",24.16
"1032","2018-06-20",24.700001
"1033","2018-06-21",24.09
"1034","2018-06-22",23.93
"1035","2018-06-25",22.99
"1036","2018-06-26",23.700001
"1037","2018-06-27",23.07
"1038","2018-06-28",22.9
"1039","2018-06-29",22.68
"1040","2018-07-02",22.83
"1041","2018-07-03",23.68
"1042","2018-07-05",24.66
"1043","2018-07-06",26.370001
"1044","2018-07-09",26.559999
"1045","2018-07-10",27.139999
"1046","2018-07-11",26
"1047","2018-07-12",26.5
"1048","2018-07-13",26.26
"1049","2018-07-16",25.780001
"1050","2018-07-17",25.83
"1051","2018-07-18",25.48
"1052","2018-07-19",26.290001
"1053","2018-07-20",25.9
"1054","2018-07-23",25.5
"1055","2018-07-24",25.040001
"1056","2018-07-25",23.93
"1057","2018-07-26",23.68
"1058","2018-07-27",23.17
"1059","2018-07-30",23.32
"1060","2018-07-31",23.950001
"1061","2018-08-01",25.639999
"1062","2018-08-02",28.1
"1063","2018-08-03",28.5
"1064","2018-08-06",28.799999
"1065","2018-08-07",27.68
"1066","2018-08-08",27.690001
"1067","2018-08-09",27.84
"1068","2018-08-10",28.02
"1069","2018-08-13",28.17
"1070","2018-08-14",27.49
"1071","2018-08-15",26.84
"1072","2018-08-16",27.65
"1073","2018-08-17",27.16
"1074","2018-08-20",26.950001
"1075","2018-08-21",27.639999
"1076","2018-08-22",27.85
"1077","2018-08-23",27.59
"1078","2018-08-24",27.709999
"1079","2018-08-27",27.91
"1080","2018-08-28",28.67
"1081","2018-08-29",28.48
"1082","2018-08-30",28.84
"1083","2018-08-31",28.969999
"1084","2018-09-04",29.389999
"1085","2018-09-05",29.120001
"1086","2018-09-06",28.73
"1087","2018-09-07",28.860001
"1088","2018-09-10",28.469999
"1089","2018-09-11",28.370001
"1090","2018-09-12",28.5
"1091","2018-09-13",27.809999
"1092","2018-09-14",27.450001
"1093","2018-09-17",26.93
"1094","2018-09-18",27.01
"1095","2018-09-19",27.5
"1096","2018-09-20",28.15
"1097","2018-09-21",29.040001
"1098","2018-09-24",29.01
"1099","2018-09-25",30.559999
"1100","2018-09-26",30.190001
"1101","2018-09-27",31.17
"1102","2018-09-28",32.669998
"1103","2018-10-01",33.240002
"1104","2018-10-02",34.189999
"1105","2018-10-03",35.07
"1106","2018-10-04",34
"1107","2018-10-05",34.34
"1108","2018-10-08",32.57
"1109","2018-10-09",31.200001
"1110","2018-10-10",30.35
"1111","2018-10-11",29.84
"1112","2018-10-12",29.940001
"1113","2018-10-15",28.879999
"1114","2018-10-16",30.43
"1115","2018-10-17",29.99
"1116","2018-10-18",29.290001
"1117","2018-10-19",29.129999
"1118","2018-10-22",28.4
"1119","2018-10-23",27.690001
"1120","2018-10-24",25.43
"1121","2018-10-25",25.57
"1122","2018-10-26",25.219999
"1123","2018-10-29",24.690001
"1124","2018-10-30",24.9
"1125","2018-10-31",24.27
"1126","2018-11-01",24.85
"1127","2018-11-02",25.23
"1128","2018-11-05",24.02
"1129","2018-11-06",23.9
"1130","2018-11-07",23.66
"1131","2018-11-08",24.549999
"1132","2018-11-09",25.809999
"1133","2018-11-12",25.610001
"1134","2018-11-13",24.620001
"1135","2018-11-14",24.59
"1136","2018-11-15",25.48
"1137","2018-11-16",26.24
"1138","2018-11-19",26.23
"1139","2018-11-20",24.790001
"1140","2018-11-21",25.75
"1141","2018-11-23",26.27
"1142","2018-11-26",26.209999
"1143","2018-11-27",25.290001
"1144","2018-11-28",26.719999
"1145","2018-11-29",27.17
"1146","2018-11-30",27.610001
"1147","2018-12-03",28.219999
"1148","2018-12-04",27.9
"1149","2018-12-06",27.41
"1150","2018-12-07",26.780001
"1151","2018-12-10",26.99
"1152","2018-12-11",27.75
"1153","2018-12-12",28.1
"1154","2018-12-13",27.09
"1155","2018-12-14",26.41
"1156","2018-12-17",25.809999
"1157","2018-12-18",25.190001
"1158","2018-12-19",24.870001
"1159","2018-12-20",23.610001
"1160","2018-12-21",22.59
"1161","2018-12-24",22.52
"1162","2018-12-26",24.059999
"1163","2018-12-27",23.27
"1164","2018-12-28",23.43
"1165","2018-12-31",25.59
"1166","2019-01-02",26.18
"1167","2019-01-03",25.67
"1168","2019-01-04",26.629999
"1169","2019-01-07",27.790001
"1170","2019-01-08",28.15
"1171","2019-01-09",27.33
"1172","2019-01-10",27.049999
"1173","2019-01-11",27.15
"1174","2019-01-14",26.57
"1175","2019-01-15",26.860001
"1176","2019-01-16",26.639999
"1177","2019-01-17",26.799999
"1178","2019-01-18",27.209999
"1179","2019-01-22",26.57
"1180","2019-01-23",27.049999
"1181","2019-01-24",27.370001
"1182","2019-01-25",27.610001
"1183","2019-01-28",26.26
"1184","2019-01-29",25
"1185","2019-01-30",25.18
"1186","2019-01-31",26.049999
"1187","2019-02-01",27.120001
"1188","2019-02-04",26.450001
"1189","2019-02-05",26.290001
"1190","2019-02-06",26.26
"1191","2019-02-07",25.84
"1192","2019-02-08",25.959999
"1193","2019-02-11",25.68
"1194","2019-02-12",26.66
"1195","2019-02-13",27.200001
"1196","2019-02-14",26.940001
"1197","2019-02-15",27.559999
"1198","2019-02-19",26.91
"1199","2019-02-20",27
"1200","2019-02-21",25.32
"1201","2019-02-22",25.32
"1202","2019-02-25",24.549999
"1203","2019-02-26",24.790001
"1204","2019-02-27",24.790001
"1205","2019-02-28",24.27
"1206","2019-03-01",24.42
"1207","2019-03-04",24.459999
"1208","2019-03-05",24.290001
"1209","2019-03-06",22.77
"1210","2019-03-07",22.57
"1211","2019-03-08",22.66
"1212","2019-03-11",22.870001
"1213","2019-03-12",22.82
"1214","2019-03-13",24
"1215","2019-03-14",22.959999
"1216","2019-03-15",22.950001
"1217","2019-03-18",24.08
"1218","2019-03-19",24.01
"1219","2019-03-20",24.200001
"1220","2019-03-21",24.49
"1221","2019-03-22",22.82
"1222","2019-03-25",22.950001
"1223","2019-03-26",22.959999
"1224","2019-03-27",22.84
"1225","2019-03-28",22.84
"1226","2019-03-29",22.67
"1227","2019-04-01",23.49
"1228","2019-04-02",23.65
"1229","2019-04-03",23.51
"1230","2019-04-04",23.299999
"1231","2019-04-05",24.139999
"1232","2019-04-08",24.5
"1233","2019-04-09",23.780001
"1234","2019-04-10",23.860001
"1235","2019-04-11",23.610001
"1236","2019-04-12",23.49
"1237","2019-04-15",23.379999
"1238","2019-04-16",22.98
"1239","2019-04-17",22.530001
"1240","2019-04-18",22.799999
"1241","2019-04-22",22.959999
"1242","2019-04-23",23.540001
"1243","2019-04-24",23.23
"1244","2019-04-25",23.51
"1245","2019-04-26",23.879999
"1246","2019-04-29",24.07
"1247","2019-04-30",23.85
"1248","2019-05-01",23.610001
"1249","2019-05-02",25.15
"1250","2019-05-03",25.049999
"1251","2019-05-06",25.09
"1252","2019-05-07",24.450001
"1253","2019-05-08",22.129999
"1254","2019-05-09",22.01
"1255","2019-05-10",21.889999
"1256","2019-05-13",20.809999
"1257","2019-05-14",21.370001
"1258","2019-05-15",21.129999
"1259","2019-05-16",20.639999
"1260","2019-05-17",20.620001
"1261","2019-05-20",19.84
"1262","2019-05-21",19.65
"1263","2019-05-22",19.200001
"1264","2019-05-23",18.26
"1265","2019-05-24",18.18
"1266","2019-05-28",17.65
"1267","2019-05-29",17.09
"1268","2019-05-30",16.74
"1269","2019-05-31",16.620001
"1270","2019-06-03",16.76
"1271","2019-06-04",16.65
"1272","2019-06-05",16
"1273","2019-06-06",15.6
"1274","2019-06-07",15.69
"1275","2019-06-10",15.96
"1276","2019-06-11",16.15
"1277","2019-06-12",16.280001
"1278","2019-06-13",16.76
"1279","2019-06-14",15.95
"1280","2019-06-17",16.700001
"1281","2019-06-18",16.610001
"1282","2019-06-19",16.809999
"1283","2019-06-20",16.73
"1284","2019-06-21",16.559999
"1285","2019-06-24",16.02
"1286","2019-06-25",16.01
"1287","2019-06-26",15.62
"1288","2019-06-27",15.96
"1289","2019-06-28",16.33
"1290","2019-07-01",16.940001
"1291","2019-07-02",16.92
"1292","2019-07-03",17.450001
"1293","2019-07-05",17.219999
"1294","2019-07-08",16.51
"1295","2019-07-09",17.049999
"1296","2019-07-10",17.41
"1297","2019-07-11",17.02
"1298","2019-07-12",17.34
"1299","2019-07-15",17.51
"1300","2019-07-16",18.07
"1301","2019-07-17",17.709999
"1302","2019-07-18",18.360001
"1303","2019-07-19",17.559999
"1304","2019-07-22",18.1
"1305","2019-07-23",18.16
"1306","2019-07-24",18.35
"1307","2019-07-25",19.040001
"1308","2019-07-26",19.360001
"1309","2019-07-29",19.43
"1310","2019-07-30",19.889999
"1311","2019-07-31",20.85
"1312","2019-08-01",21.16
"1313","2019-08-02",20.66
"1314","2019-08-05",19.870001
"1315","2019-08-06",19.440001
"1316","2019-08-07",19.360001
"1317","2019-08-08",20.030001
"1318","2019-08-09",20.709999
"1319","2019-08-12",20.93
"1320","2019-08-13",21.25
"1321","2019-08-14",21.290001
"1322","2019-08-15",21.27
"1323","2019-08-16",21.26
"1324","2019-08-19",21.309999
"1325","2019-08-20",21.51
"1326","2019-08-21",21.67
"1327","2019-08-22",21.190001
"1328","2019-08-23",20.48
"1329","2019-08-26",20.57
"1330","2019-08-27",20.26
"1331","2019-08-28",20.92
"1332","2019-08-29",21.459999
"1333","2019-08-30",22.030001
"1334","2019-09-03",21.469999
"1335","2019-09-04",21.309999
"1336","2019-09-05",21.66
"1337","2019-09-06",21.540001
"1338","2019-09-09",21.84
"1339","2019-09-10",23.780001
"1340","2019-09-11",23.77
"1341","2019-09-12",23.67
"1342","2019-09-13",22.93
"1343","2019-09-16",22.98
"1344","2019-09-17",22.65
"1345","2019-09-18",22.66
"1346","2019-09-19",22.360001
"1347","2019-09-20",22.58
"1348","2019-09-23",22.15
"1349","2019-09-24",21.059999
"1350","2019-09-25",21.25
"1351","2019-09-26",19.610001
"1352","2019-09-27",19.440001
"1353","2019-09-30",19.48
"1354","2019-10-01",19.07
"1355","2019-10-02",18.9
"1356","2019-10-03",19.49
"1357","2019-10-04",19.15
"1358","2019-10-07",18.76
"1359","2019-10-08",17.67
"1360","2019-10-09",17.33
"1361","2019-10-10",17.790001
"1362","2019-10-11",17.74
"1363","2019-10-14",17.200001
"1364","2019-10-15",16.875
"1365","2019-10-16",17
"1366","2019-10-17",17.18
"1367","2019-10-18",16.895
"1368","2019-10-21",17.219999
"1369","2019-10-22",16.68
"1370","2019-10-23",16.639999
"1371","2019-10-24",16.190001
"1372","2019-10-25",16.43
"1373","2019-10-28",16.15
"1374","2019-10-29",16.200001
"1375","2019-10-30",16.219999
"1376","2019-10-31",16.120001
"1377","2019-11-01",17.16
"1378","2019-11-04",17.030001
"1379","2019-11-05",17.120001
"1380","2019-11-06",17.18
"1381","2019-11-07",17.48
"1382","2019-11-08",17.6
"1383","2019-11-11",17.559999
"1384","2019-11-12",17.219999
"1385","2019-11-13",17.33
"1386","2019-11-14",17.700001
"1387","2019-11-15",17.84
"1388","2019-11-18",17.32
"1389","2019-11-19",17.459999
"1390","2019-11-20",17.6
"1391","2019-11-21",17.9
"1392","2019-11-22",18.120001
"1393","2019-11-25",18.5
"1394","2019-11-26",19.219999
"1395","2019-11-27",21.15
"1396","2019-11-29",21.76
"1397","2019-12-02",21.84
"1398","2019-12-03",21.719999
"1399","2019-12-04",21.58
"1400","2019-12-05",20.99
"1401","2019-12-06",21.09
"1402","2019-12-09",21.110001
"1403","2019-12-10",20.799999
"1404","2019-12-11",20.719999
"1405","2019-12-12",21.07
"1406","2019-12-13",21.84
"1407","2019-12-16",22.709999
"1408","2019-12-17",22.719999
"1409","2019-12-18",23.530001
"1410","2019-12-19",24.549999
"1411","2019-12-20",24.26
"1412","2019-12-23",24.889999
"1413","2019-12-24",25.879999
"1414","2019-12-26",25.780001
"1415","2019-12-27",25.780001
"1416","2019-12-30",25.83
"1417","2019-12-31",25.889999
"1418","2020-01-02",24.67
"1419","2020-01-03",23.83
"1420","2020-01-06",23.84
"1421","2020-01-07",23.629999
"1422","2020-01-08",24.200001
"1423","2020-01-09",24.209999
"1424","2020-01-10",24.41
"1425","2020-01-13",24.530001
"1426","2020-01-14",25.16
"1427","2020-01-15",25.33
"1428","2020-01-16",25.459999
"1429","2020-01-17",25.219999
"1430","2020-01-21",26.440001
"1431","2020-01-22",25.77
"1432","2020-01-23",25.860001
"1433","2020-01-24",26.190001
"1434","2020-01-27",26.139999
"1435","2020-01-28",27.200001
"1436","2020-01-29",27.799999
"1437","2020-01-30",27.969999
"1438","2020-01-31",27.879999
"1439","2020-02-03",29.280001
"1440","2020-02-04",30
"1441","2020-02-05",31.209999
"1442","2020-02-06",30.77
"1443","2020-02-07",30.65
"1444","2020-02-10",30.58
"1445","2020-02-11",27.889999
"1446","2020-02-12",24.67
"1447","2020-02-13",25.110001
"1448","2020-02-14",25.08
"1449","2020-02-18",24.83
"1450","2020-02-19",25.295
"1451","2020-02-20",25.9
"1452","2020-02-21",25.77
"1453","2020-02-24",23.51
"1454","2020-02-25",23.059999
"1455","2020-02-26",23.77
"1456","2020-02-27",23.92
"1457","2020-02-28",24.35
"1458","2020-03-02",25.42
"1459","2020-03-03",25.370001
"1460","2020-03-04",26.09
"1461","2020-03-05",26
"1462","2020-03-06",26.120001
"1463","2020-03-09",25.059999
"1464","2020-03-10",25.99
"1465","2020-03-11",24.799999
"1466","2020-03-12",24.440001
"1467","2020-03-13",24.84
"1468","2020-03-16",17.84
"1469","2020-03-17",18.280001
"1470","2020-03-18",17.959999
"1471","2020-03-19",21.209999
"1472","2020-03-20",22.139999
"1473","2020-03-23",22.459999
"1474","2020-03-24",23.540001
"1475","2020-03-25",22.27
"1476","2020-03-26",23.290001
"1477","2020-03-27",21.129999
"1478","2020-03-30",23.059999
"1479","2020-03-31",23.110001
"1480","2020-04-01",21.43
"1481","2020-04-02",22.17
"1482","2020-04-03",22.84
"1483","2020-04-06",23.290001
"1484","2020-04-07",22.559999
"1485","2020-04-08",23.5
"1486","2020-04-09",24.700001
"1487","2020-04-13",25.83
"1488","2020-04-14",26.860001
"1489","2020-04-15",25.91
"1490","2020-04-16",26.08
"1491","2020-04-17",26.66
"1492","2020-04-20",27.33
"1493","2020-04-21",27.24
"1494","2020-04-22",27.860001
"1495","2020-04-23",28.940001
"1496","2020-04-24",30.280001
"1497","2020-04-27",30.5
"1498","2020-04-28",30.139999
"1499","2020-04-29",30.690001
"1500","2020-04-30",29.16
"1501","2020-05-01",26.75
"1502","2020-05-04",26.615
"1503","2020-05-05",27.709999
"1504","2020-05-06",28.129999
"1505","2020-05-07",27.030001
"1506","2020-05-08",28.08
"1507","2020-05-11",28.75
"1508","2020-05-12",28.49
"1509","2020-05-13",26.959999
"1510","2020-05-14",26.735001
"1511","2020-05-15",27.41
"1512","2020-05-18",27.73
"1513","2020-05-19",26.940001
"1514","2020-05-20",26.67
"1515","2020-05-21",27.360001
"1516","2020-05-22",27.379999
"1517","2020-05-26",26.690001
"1518","2020-05-27",25.110001
"1519","2020-05-28",24.969999
"1520","2020-05-29",25.25
"1521","2020-06-01",25.58
"1522","2020-06-02",26.540001
"1523","2020-06-03",26.639999
"1524","2020-06-04",26.299999
"1525","2020-06-05",25.84
"1526","2020-06-08",26.110001
"1527","2020-06-09",26.18
"1528","2020-06-10",26.379999
"1529","2020-06-11",25.74
"1530","2020-06-12",25.25
"1531","2020-06-15",23.58
"1532","2020-06-16",23.799999
"1533","2020-06-17",21.645
"1534","2020-06-18",20.98
"1535","2020-06-19",21.875
"1536","2020-06-22",22.360001
"1537","2020-06-23",22.48
"1538","2020-06-24",22.059999
"1539","2020-06-25",21.629999
"1540","2020-06-26",21.01
"1541","2020-06-29",20.639999
"1542","2020-06-30",20.99
"1543","2020-07-01",20.66
"1544","2020-07-02",20.52
"1545","2020-07-06",19.940001
"1546","2020-07-07",20.639999
"1547","2020-07-08",21.16
"1548","2020-07-09",21.42
"1549","2020-07-10",21.620001
"1550","2020-07-13",21.209999
"1551","2020-07-14",21.23
"1552","2020-07-15",22.02
"1553","2020-07-16",21.66
"1554","2020-07-17",22.190001
"1555","2020-07-20",22.43
"1556","2020-07-21",22.49
"1557","2020-07-22",21.85
"1558","2020-07-23",21.02
"1559","2020-07-24",20.75
"1560","2020-07-27",20.780001
"1561","2020-07-28",20.67
"1562","2020-07-29",20.219999
"1563","2020-07-30",20.190001
"1564","2020-07-31",19.42
"1565","2020-08-03",19.91
"1566","2020-08-04",20.219999
"1567","2020-08-05",20.379999
"1568","2020-08-06",20.84
"1569","2020-08-07",17.959999
"1570","2020-08-10",17.549999
"1571","2020-08-11",17.16
"1572","2020-08-12",16.809999
"1573","2020-08-13",16.92
"1574","2020-08-14",16.700001
"1575","2020-08-17",17.25
"1576","2020-08-18",16.610001
"1577","2020-08-19",17.15
"1578","2020-08-20",18.219999
"1579","2020-08-21",18.455
"1580","2020-08-24",17.959999
"1581","2020-08-25",17.940001
"1582","2020-08-26",17.75
"1583","2020-08-27",17.030001
"1584","2020-08-28",17.32
"1585","2020-08-31",18.33
"1586","2020-09-01",18.290001
"1587","2020-09-02",18.709999
"1588","2020-09-03",18.370001
"1589","2020-09-04",17.16
"1590","2020-09-08",17.030001
"1591","2020-09-09",17.07
"1592","2020-09-10",16.959999
"1593","2020-09-11",16.870001
"1594","2020-09-14",18.129999
"1595","2020-09-15",17.83
"1596","2020-09-16",17.74
"1597","2020-09-17",17.620001
"1598","2020-09-18",17.82
"1599","2020-09-21",17.01
"1600","2020-09-22",16.92
"1601","2020-09-23",16.139999
"1602","2020-09-24",15.53
"1603","2020-09-25",15.72
"1604","2020-09-28",15.56
"1605","2020-09-29",15.07
"1606","2020-09-30",14.785
"1607","2020-10-01",14.89
"1608","2020-10-02",14.98
"1609","2020-10-05",15.33
"1610","2020-10-06",14.9
"1611","2020-10-07",16.389999
"1612","2020-10-08",17.32
"1613","2020-10-09",18
"1614","2020-10-12",17.620001
"1615","2020-10-13",17.280001
"1616","2020-10-14",18.940001
"1617","2020-10-15",18.4
"1618","2020-10-16",18.530001
"1619","2020-10-19",18.690001
"1620","2020-10-20",18.4
"1621","2020-10-21",18.07
"1622","2020-10-22",19.030001
"1623","2020-10-23",19.450001
"1624","2020-10-26",19.799999
"1625","2020-10-27",20.16
"1626","2020-10-28",19
"1627","2020-10-29",19.27
"1628","2020-10-30",18.91
"1629","2020-11-02",18.59
"1630","2020-11-03",18.83
"1631","2020-11-04",19.379999
"1632","2020-11-05",19.48
"1633","2020-11-06",16.790001
"1634","2020-11-09",17.865
"1635","2020-11-10",18.690001
"1636","2020-11-11",18.35
"1637","2020-11-12",17.455
"1638","2020-11-13",17.66
"1639","2020-11-16",17.98
"1640","2020-11-17",17.67
"1641","2020-11-18",16.889999
"1642","2020-11-19",17.15
"1643","2020-11-20",17.209999
"1644","2020-11-23",16.23
"1645","2020-11-24",16.57
"1646","2020-11-25",16.9
"1647","2020-11-27",16.41
