"","date","ORC"
"1001","2017-02-03",11.94
"1002","2017-02-06",12.08
"1003","2017-02-07",12.05
"1004","2017-02-08",12.12
"1005","2017-02-09",12.22
"1006","2017-02-10",12.38
"1007","2017-02-13",12.51
"1008","2017-02-14",12.42
"1009","2017-02-15",12.37
"1010","2017-02-16",12.39
"1011","2017-02-17",10.84
"1012","2017-02-21",10.2
"1013","2017-02-22",10.04
"1014","2017-02-23",10.14
"1015","2017-02-24",9.91
"1016","2017-02-27",9.68
"1017","2017-02-28",9.82
"1018","2017-03-01",9.71
"1019","2017-03-02",9.42
"1020","2017-03-03",9.44
"1021","2017-03-06",9.59
"1022","2017-03-07",9.5
"1023","2017-03-08",9.23
"1024","2017-03-09",9.31
"1025","2017-03-10",9.62
"1026","2017-03-13",9.55
"1027","2017-03-14",9.44
"1028","2017-03-15",9.64
"1029","2017-03-16",9.84
"1030","2017-03-17",10.04
"1031","2017-03-20",10.11
"1032","2017-03-21",10.11
"1033","2017-03-22",10.08
"1034","2017-03-23",10.1
"1035","2017-03-24",10.09
"1036","2017-03-27",10.1
"1037","2017-03-28",10.1
"1038","2017-03-29",10.01
"1039","2017-03-30",9.97
"1040","2017-03-31",9.99
"1041","2017-04-03",10.07
"1042","2017-04-04",10.12
"1043","2017-04-05",10.04
"1044","2017-04-06",10.1
"1045","2017-04-07",10.05
"1046","2017-04-10",10.08
"1047","2017-04-11",10.27
"1048","2017-04-12",10.25
"1049","2017-04-13",10.46
"1050","2017-04-17",10.62
"1051","2017-04-18",10.64
"1052","2017-04-19",10.71
"1053","2017-04-20",10.77
"1054","2017-04-21",10.82
"1055","2017-04-24",10.95
"1056","2017-04-25",11.11
"1057","2017-04-26",11.02
"1058","2017-04-27",10.93
"1059","2017-04-28",10.6
"1060","2017-05-01",10.9
"1061","2017-05-02",10.73
"1062","2017-05-03",10.73
"1063","2017-05-04",10.41
"1064","2017-05-05",10.56
"1065","2017-05-08",10.54
"1066","2017-05-09",10.34
"1067","2017-05-10",10.42
"1068","2017-05-11",10.44
"1069","2017-05-12",10.39
"1070","2017-05-15",10.4
"1071","2017-05-16",10.36
"1072","2017-05-17",10.3
"1073","2017-05-18",10.31
"1074","2017-05-19",10.3
"1075","2017-05-22",10.26
"1076","2017-05-23",10.4
"1077","2017-05-24",10.43
"1078","2017-05-25",10.34
"1079","2017-05-26",10.1
"1080","2017-05-30",10.03
"1081","2017-05-31",10.05
"1082","2017-06-01",10.04
"1083","2017-06-02",10.1
"1084","2017-06-05",10.09
"1085","2017-06-06",10.05
"1086","2017-06-07",10.05
"1087","2017-06-08",10.05
"1088","2017-06-09",10.1
"1089","2017-06-12",10.09
"1090","2017-06-13",10.06
"1091","2017-06-14",10.1
"1092","2017-06-15",10.08
"1093","2017-06-16",10.05
"1094","2017-06-19",10.08
"1095","2017-06-20",10.07
"1096","2017-06-21",10.07
"1097","2017-06-22",10.06
"1098","2017-06-23",10.12
"1099","2017-06-26",10.33
"1100","2017-06-27",10.17
"1101","2017-06-28",9.94
"1102","2017-06-29",9.93
"1103","2017-06-30",9.86
"1104","2017-07-03",10.05
"1105","2017-07-05",10.05
"1106","2017-07-06",10.02
"1107","2017-07-07",10.07
"1108","2017-07-10",10.07
"1109","2017-07-11",10.16
"1110","2017-07-12",10.24
"1111","2017-07-13",9.91
"1112","2017-07-14",9.97
"1113","2017-07-17",10.02
"1114","2017-07-18",9.77
"1115","2017-07-19",9.81
"1116","2017-07-20",9.81
"1117","2017-07-21",9.83
"1118","2017-07-24",9.74
"1119","2017-07-25",9.69
"1120","2017-07-26",9.75
"1121","2017-07-27",9.55
"1122","2017-07-28",9.41
"1123","2017-07-31",9.53
"1124","2017-08-01",9.57
"1125","2017-08-02",9.6
"1126","2017-08-03",9.47
"1127","2017-08-04",9.46
"1128","2017-08-07",9.49
"1129","2017-08-08",9.57
"1130","2017-08-09",9.59
"1131","2017-08-10",9.57
"1132","2017-08-11",9.58
"1133","2017-08-14",9.65
"1134","2017-08-15",9.66
"1135","2017-08-16",9.67
"1136","2017-08-17",9.63
"1137","2017-08-18",9.74
"1138","2017-08-21",9.76
"1139","2017-08-22",9.97
"1140","2017-08-23",9.84
"1141","2017-08-24",9.9
"1142","2017-08-25",9.86
"1143","2017-08-28",9.87
"1144","2017-08-29",9.65
"1145","2017-08-30",9.64
"1146","2017-08-31",9.67
"1147","2017-09-01",9.78
"1148","2017-09-05",9.66
"1149","2017-09-06",9.63
"1150","2017-09-07",9.67
"1151","2017-09-08",9.67
"1152","2017-09-11",9.81
"1153","2017-09-12",9.9
"1154","2017-09-13",9.84
"1155","2017-09-14",9.88
"1156","2017-09-15",9.96
"1157","2017-09-18",10.07
"1158","2017-09-19",10.09
"1159","2017-09-20",10.09
"1160","2017-09-21",10.04
"1161","2017-09-22",10.09
"1162","2017-09-25",10.17
"1163","2017-09-26",10.21
"1164","2017-09-27",10.28
"1165","2017-09-28",10.19
"1166","2017-09-29",10.19
"1167","2017-10-02",10.2
"1168","2017-10-03",10.24
"1169","2017-10-04",10.25
"1170","2017-10-05",10.35
"1171","2017-10-06",10.31
"1172","2017-10-09",10.37
"1173","2017-10-10",10.32
"1174","2017-10-11",10.32
"1175","2017-10-12",10.36
"1176","2017-10-13",10.39
"1177","2017-10-16",10.43
"1178","2017-10-17",10.43
"1179","2017-10-18",10.39
"1180","2017-10-19",10.32
"1181","2017-10-20",10.29
"1182","2017-10-23",10.2
"1183","2017-10-24",10.11
"1184","2017-10-25",10.05
"1185","2017-10-26",9.91
"1186","2017-10-27",10.32
"1187","2017-10-30",9.94
"1188","2017-10-31",9.96
"1189","2017-11-01",9.89
"1190","2017-11-02",9.85
"1191","2017-11-03",9.72
"1192","2017-11-06",9.71
"1193","2017-11-07",9.77
"1194","2017-11-08",9.83
"1195","2017-11-09",9.8
"1196","2017-11-10",9.79
"1197","2017-11-13",9.8
"1198","2017-11-14",9.8
"1199","2017-11-15",9.7
"1200","2017-11-16",9.71
"1201","2017-11-17",9.75
"1202","2017-11-20",9.82
"1203","2017-11-21",9.87
"1204","2017-11-22",9.91
"1205","2017-11-24",9.89
"1206","2017-11-27",9.87
"1207","2017-11-28",9.73
"1208","2017-11-29",9.58
"1209","2017-11-30",9.48
"1210","2017-12-01",9.52
"1211","2017-12-04",9.53
"1212","2017-12-05",9.52
"1213","2017-12-06",9.51
"1214","2017-12-07",9.55
"1215","2017-12-08",9.56
"1216","2017-12-11",9.53
"1217","2017-12-12",9.46
"1218","2017-12-13",9.54
"1219","2017-12-14",9.54
"1220","2017-12-15",9.58
"1221","2017-12-18",9.49
"1222","2017-12-19",9.2
"1223","2017-12-20",9.35
"1224","2017-12-21",9.45
"1225","2017-12-22",9.41
"1226","2017-12-26",9.47
"1227","2017-12-27",9.5
"1228","2017-12-28",9.41
"1229","2017-12-29",9.28
"1230","2018-01-02",9.23
"1231","2018-01-03",9.04
"1232","2018-01-04",9.12
"1233","2018-01-05",9.11
"1234","2018-01-08",9.07
"1235","2018-01-09",8.74
"1236","2018-01-10",8.69
"1237","2018-01-11",8.04
"1238","2018-01-12",7.87
"1239","2018-01-16",7.83
"1240","2018-01-17",7.85
"1241","2018-01-18",7.85
"1242","2018-01-19",7.89
"1243","2018-01-22",8.1
"1244","2018-01-23",8.15
"1245","2018-01-24",8.11
"1246","2018-01-25",8.13
"1247","2018-01-26",8.08
"1248","2018-01-29",7.95
"1249","2018-01-30",7.85
"1250","2018-01-31",7.58
"1251","2018-02-01",7.59
"1252","2018-02-02",7.43
"1253","2018-02-05",7.17
"1254","2018-02-06",7.25
"1255","2018-02-07",7.3
"1256","2018-02-08",7.21
"1257","2018-02-09",7.1
"1258","2018-02-12",7.34
"1259","2018-02-13",7.4
"1260","2018-02-14",7.34
"1261","2018-02-15",7.55
"1262","2018-02-16",7.63
"1263","2018-02-20",7.44
"1264","2018-02-21",7.41
"1265","2018-02-22",7.44
"1266","2018-02-23",7.6
"1267","2018-02-26",7.65
"1268","2018-02-27",7.27
"1269","2018-02-28",7.19
"1270","2018-03-01",7.27
"1271","2018-03-02",7.39
"1272","2018-03-05",7.49
"1273","2018-03-06",7.54
"1274","2018-03-07",7.59
"1275","2018-03-08",7.56
"1276","2018-03-09",7.1
"1277","2018-03-12",7.38
"1278","2018-03-13",7.41
"1279","2018-03-14",7.43
"1280","2018-03-15",7.29
"1281","2018-03-16",7.42
"1282","2018-03-19",7.36
"1283","2018-03-20",7.32
"1284","2018-03-21",7.33
"1285","2018-03-22",7.36
"1286","2018-03-23",7.3
"1287","2018-03-26",7.37
"1288","2018-03-27",7.42
"1289","2018-03-28",7.33
"1290","2018-03-29",7.37
"1291","2018-04-02",7.32
"1292","2018-04-03",7.42
"1293","2018-04-04",7.45
"1294","2018-04-05",7.45
"1295","2018-04-06",7.47
"1296","2018-04-09",7.44
"1297","2018-04-10",7.45
"1298","2018-04-11",7.43
"1299","2018-04-12",7.37
"1300","2018-04-13",7.26
"1301","2018-04-16",7.34
"1302","2018-04-17",7.41
"1303","2018-04-18",7.43
"1304","2018-04-19",7.42
"1305","2018-04-20",7.41
"1306","2018-04-23",7.43
"1307","2018-04-24",7.47
"1308","2018-04-25",7.54
"1309","2018-04-26",7.58
"1310","2018-04-27",7.32
"1311","2018-04-30",7
"1312","2018-05-01",7.04
"1313","2018-05-02",7.12
"1314","2018-05-03",7.12
"1315","2018-05-04",7.22
"1316","2018-05-07",7.22
"1317","2018-05-08",7.12
"1318","2018-05-09",7.11
"1319","2018-05-10",7.11
"1320","2018-05-11",7.18
"1321","2018-05-14",7.16
"1322","2018-05-15",7.19
"1323","2018-05-16",7.21
"1324","2018-05-17",7.18
"1325","2018-05-18",7.23
"1326","2018-05-21",7.33
"1327","2018-05-22",7.37
"1328","2018-05-23",7.44
"1329","2018-05-24",7.42
"1330","2018-05-25",7.4
"1331","2018-05-29",7.5
"1332","2018-05-30",7.45
"1333","2018-05-31",7.37
"1334","2018-06-01",7.32
"1335","2018-06-04",7.43
"1336","2018-06-05",7.36
"1337","2018-06-06",7.29
"1338","2018-06-07",7.34
"1339","2018-06-08",7.38
"1340","2018-06-11",7.38
"1341","2018-06-12",7.4
"1342","2018-06-13",7.36
"1343","2018-06-14",7.42
"1344","2018-06-15",7.38
"1345","2018-06-18",7.49
"1346","2018-06-19",7.46
"1347","2018-06-20",7.65
"1348","2018-06-21",7.69
"1349","2018-06-22",7.77
"1350","2018-06-25",7.72
"1351","2018-06-26",7.74
"1352","2018-06-27",7.57
"1353","2018-06-28",7.5
"1354","2018-06-29",7.52
"1355","2018-07-02",7.52
"1356","2018-07-03",7.66
"1357","2018-07-05",7.67
"1358","2018-07-06",7.73
"1359","2018-07-09",7.7
"1360","2018-07-10",7.72
"1361","2018-07-11",7.78
"1362","2018-07-12",7.77
"1363","2018-07-13",7.78
"1364","2018-07-16",7.94
"1365","2018-07-17",8.02
"1366","2018-07-18",7.98
"1367","2018-07-19",8.12
"1368","2018-07-20",8.04
"1369","2018-07-23",8.1
"1370","2018-07-24",8.16
"1371","2018-07-25",8.29
"1372","2018-07-26",8.23
"1373","2018-07-27",8.12
"1374","2018-07-30",8.09
"1375","2018-07-31",8.13
"1376","2018-08-01",8.07
"1377","2018-08-02",8.07
"1378","2018-08-03",8.03
"1379","2018-08-06",8
"1380","2018-08-07",7.93
"1381","2018-08-08",7.96
"1382","2018-08-09",8.02
"1383","2018-08-10",7.98
"1384","2018-08-13",8.06
"1385","2018-08-14",8.08
"1386","2018-08-15",8.08
"1387","2018-08-16",7.75
"1388","2018-08-17",7.8
"1389","2018-08-20",7.82
"1390","2018-08-21",7.92
"1391","2018-08-22",7.88
"1392","2018-08-23",7.91
"1393","2018-08-24",7.96
"1394","2018-08-27",7.95
"1395","2018-08-28",7.99
"1396","2018-08-29",8.03
"1397","2018-08-30",7.97
"1398","2018-08-31",7.94
"1399","2018-09-04",7.91
"1400","2018-09-05",7.94
"1401","2018-09-06",7.94
"1402","2018-09-07",7.95
"1403","2018-09-10",7.88
"1404","2018-09-11",7.78
"1405","2018-09-12",7.64
"1406","2018-09-13",7.5
"1407","2018-09-14",7.29
"1408","2018-09-17",7.52
"1409","2018-09-18",7.5
"1410","2018-09-19",7.45
"1411","2018-09-20",7.48
"1412","2018-09-21",7.51
"1413","2018-09-24",7.47
"1414","2018-09-25",7.5
"1415","2018-09-26",7.42
"1416","2018-09-27",7.25
"1417","2018-09-28",7.25
"1418","2018-10-01",7.27
"1419","2018-10-02",7.22
"1420","2018-10-03",7.12
"1421","2018-10-04",6.94
"1422","2018-10-05",6.96
"1423","2018-10-08",6.99
"1424","2018-10-09",7.04
"1425","2018-10-10",7.05
"1426","2018-10-11",6.81
"1427","2018-10-12",6.66
"1428","2018-10-15",6.85
"1429","2018-10-16",6.99
"1430","2018-10-17",6.94
"1431","2018-10-18",6.9
"1432","2018-10-19",6.91
"1433","2018-10-22",6.86
"1434","2018-10-23",6.78
"1435","2018-10-24",6.85
"1436","2018-10-25",6.92
"1437","2018-10-26",6.59
"1438","2018-10-29",6.55
"1439","2018-10-30",6.38
"1440","2018-10-31",6.54
"1441","2018-11-01",6.6
"1442","2018-11-02",6.6
"1443","2018-11-05",6.58
"1444","2018-11-06",6.61
"1445","2018-11-07",6.65
"1446","2018-11-08",6.62
"1447","2018-11-09",6.63
"1448","2018-11-12",6.57
"1449","2018-11-13",6.59
"1450","2018-11-14",6.62
"1451","2018-11-15",6.62
"1452","2018-11-16",6.7
"1453","2018-11-19",6.74
"1454","2018-11-20",6.68
"1455","2018-11-21",6.76
"1456","2018-11-23",6.7
"1457","2018-11-26",6.69
"1458","2018-11-27",6.74
"1459","2018-11-28",6.8
"1460","2018-11-29",6.79
"1461","2018-11-30",6.77
"1462","2018-12-03",6.74
"1463","2018-12-04",6.57
"1464","2018-12-06",6.61
"1465","2018-12-07",6.61
"1466","2018-12-10",6.51
"1467","2018-12-11",6.58
"1468","2018-12-12",6.55
"1469","2018-12-13",6.58
"1470","2018-12-14",6.59
"1471","2018-12-17",6.07
"1472","2018-12-18",6.25
"1473","2018-12-19",6.19
"1474","2018-12-20",5.92
"1475","2018-12-21",5.98
"1476","2018-12-24",5.97
"1477","2018-12-26",6.34
"1478","2018-12-27",6.45
"1479","2018-12-28",6.44
"1480","2018-12-31",6.39
"1481","2019-01-02",6.4
"1482","2019-01-03",6.49
"1483","2019-01-04",6.66
"1484","2019-01-07",6.78
"1485","2019-01-08",6.77
"1486","2019-01-09",6.74
"1487","2019-01-10",6.79
"1488","2019-01-11",6.75
"1489","2019-01-14",6.71
"1490","2019-01-15",6.72
"1491","2019-01-16",6.81
"1492","2019-01-17",6.75
"1493","2019-01-18",6.79
"1494","2019-01-22",6.79
"1495","2019-01-23",6.82
"1496","2019-01-24",6.85
"1497","2019-01-25",6.94
"1498","2019-01-28",6.99
"1499","2019-01-29",7.04
"1500","2019-01-30",6.99
"1501","2019-01-31",6.94
"1502","2019-02-01",6.98
"1503","2019-02-04",7
"1504","2019-02-05",7.01
"1505","2019-02-06",7.01
"1506","2019-02-07",6.96
"1507","2019-02-08",6.94
"1508","2019-02-11",7.02
"1509","2019-02-12",7.12
"1510","2019-02-13",7.1
"1511","2019-02-14",7.07
"1512","2019-02-15",7.07
"1513","2019-02-19",7.08
"1514","2019-02-20",7.04
"1515","2019-02-21",7.02
"1516","2019-02-22",7
"1517","2019-02-25",6.97
"1518","2019-02-26",6.96
"1519","2019-02-27",6.74
"1520","2019-02-28",6.68
"1521","2019-03-01",6.73
"1522","2019-03-04",6.68
"1523","2019-03-05",6.7
"1524","2019-03-06",6.66
"1525","2019-03-07",6.63
"1526","2019-03-08",6.68
"1527","2019-03-11",6.75
"1528","2019-03-12",6.73
"1529","2019-03-13",6.72
"1530","2019-03-14",6.7
"1531","2019-03-15",6.78
"1532","2019-03-18",6.86
"1533","2019-03-19",6.81
"1534","2019-03-20",6.75
"1535","2019-03-21",6.82
"1536","2019-03-22",6.77
"1537","2019-03-25",6.79
"1538","2019-03-26",6.79
"1539","2019-03-27",6.74
"1540","2019-03-28",6.58
"1541","2019-03-29",6.58
"1542","2019-04-01",6.56
"1543","2019-04-02",6.56
"1544","2019-04-03",6.56
"1545","2019-04-04",6.57
"1546","2019-04-05",6.57
"1547","2019-04-08",6.64
"1548","2019-04-09",6.68
"1549","2019-04-10",6.7
"1550","2019-04-11",6.68
"1551","2019-04-12",6.7
"1552","2019-04-15",6.73
"1553","2019-04-16",6.8
"1554","2019-04-17",6.88
"1555","2019-04-18",6.83
"1556","2019-04-22",6.82
"1557","2019-04-23",6.85
"1558","2019-04-24",6.89
"1559","2019-04-25",6.73
"1560","2019-04-26",6.82
"1561","2019-04-29",6.63
"1562","2019-04-30",6.57
"1563","2019-05-01",6.56
"1564","2019-05-02",6.49
"1565","2019-05-03",6.54
"1566","2019-05-06",6.54
"1567","2019-05-07",6.52
"1568","2019-05-08",6.47
"1569","2019-05-09",6.45
"1570","2019-05-10",6.44
"1571","2019-05-13",6.37
"1572","2019-05-14",6.4
"1573","2019-05-15",6.43
"1574","2019-05-16",6.51
"1575","2019-05-17",6.46
"1576","2019-05-20",6.43
"1577","2019-05-21",6.51
"1578","2019-05-22",6.51
"1579","2019-05-23",6.53
"1580","2019-05-24",6.55
"1581","2019-05-28",6.45
"1582","2019-05-29",6.38
"1583","2019-05-30",6.14
"1584","2019-05-31",6.08
"1585","2019-06-03",6.2
"1586","2019-06-04",6.25
"1587","2019-06-05",6.24
"1588","2019-06-06",6.24
"1589","2019-06-07",6.24
"1590","2019-06-10",6.21
"1591","2019-06-11",6.2
"1592","2019-06-12",6.29
"1593","2019-06-13",6.34
"1594","2019-06-14",6.4
"1595","2019-06-17",6.39
"1596","2019-06-18",6.4
"1597","2019-06-19",6.4
"1598","2019-06-20",6.4
"1599","2019-06-21",6.35
"1600","2019-06-24",6.35
"1601","2019-06-25",6.35
"1602","2019-06-26",6.38
"1603","2019-06-27",6.37
"1604","2019-06-28",6.36
"1605","2019-07-01",6.36
"1606","2019-07-02",6.31
"1607","2019-07-03",6.35
"1608","2019-07-05",6.35
"1609","2019-07-08",6.35
"1610","2019-07-09",6.39
"1611","2019-07-10",6.43
"1612","2019-07-11",6.41
"1613","2019-07-12",6.47
"1614","2019-07-15",6.54
"1615","2019-07-16",6.56
"1616","2019-07-17",6.56
"1617","2019-07-18",6.58
"1618","2019-07-19",6.63
"1619","2019-07-22",6.74
"1620","2019-07-23",6.72
"1621","2019-07-24",6.78
"1622","2019-07-25",6.76
"1623","2019-07-26",6.82
"1624","2019-07-29",6.88
"1625","2019-07-30",6.82
"1626","2019-07-31",6.19
"1627","2019-08-01",6.2
"1628","2019-08-02",6.13
"1629","2019-08-05",6.11
"1630","2019-08-06",6.16
"1631","2019-08-07",6.17
"1632","2019-08-08",6.24
"1633","2019-08-09",6.2
"1634","2019-08-12",6.16
"1635","2019-08-13",6.16
"1636","2019-08-14",5.93
"1637","2019-08-15",5.97
"1638","2019-08-16",6.09
"1639","2019-08-19",6.14
"1640","2019-08-20",6.13
"1641","2019-08-21",6.05
"1642","2019-08-22",6.01
"1643","2019-08-23",5.9
"1644","2019-08-26",5.98
"1645","2019-08-27",5.96
"1646","2019-08-28",5.84
"1647","2019-08-29",5.59
"1648","2019-08-30",5.43
"1649","2019-09-03",5.2
"1650","2019-09-04",5.25
"1651","2019-09-05",5.3
"1652","2019-09-06",5.29
"1653","2019-09-09",5.34
"1654","2019-09-10",5.41
"1655","2019-09-11",5.57
"1656","2019-09-12",5.58
"1657","2019-09-13",5.63
"1658","2019-09-16",5.67
"1659","2019-09-17",5.64
"1660","2019-09-18",5.66
"1661","2019-09-19",5.66
"1662","2019-09-20",5.78
"1663","2019-09-23",5.83
"1664","2019-09-24",5.78
"1665","2019-09-25",5.82
"1666","2019-09-26",5.86
"1667","2019-09-27",5.65
"1668","2019-09-30",5.75
"1669","2019-10-01",5.68
"1670","2019-10-02",5.68
"1671","2019-10-03",5.74
"1672","2019-10-04",5.84
"1673","2019-10-07",5.82
"1674","2019-10-08",5.79
"1675","2019-10-09",5.8
"1676","2019-10-10",5.88
"1677","2019-10-11",5.98
"1678","2019-10-14",5.96
"1679","2019-10-15",5.89
"1680","2019-10-16",5.88
"1681","2019-10-17",5.89
"1682","2019-10-18",5.79
"1683","2019-10-21",5.84
"1684","2019-10-22",5.84
"1685","2019-10-23",5.85
"1686","2019-10-24",5.75
"1687","2019-10-25",5.61
"1688","2019-10-28",5.61
"1689","2019-10-29",5.63
"1690","2019-10-30",5.53
"1691","2019-10-31",5.57
"1692","2019-11-01",5.65
"1693","2019-11-04",5.63
"1694","2019-11-05",5.55
"1695","2019-11-06",5.58
"1696","2019-11-07",5.64
"1697","2019-11-08",5.67
"1698","2019-11-11",5.67
"1699","2019-11-12",5.61
"1700","2019-11-13",5.54
"1701","2019-11-14",5.54
"1702","2019-11-15",5.57
"1703","2019-11-18",5.67
"1704","2019-11-19",5.61
"1705","2019-11-20",5.64
"1706","2019-11-21",5.65
"1707","2019-11-22",5.68
"1708","2019-11-25",5.73
"1709","2019-11-26",5.77
"1710","2019-11-27",5.65
"1711","2019-11-29",5.68
"1712","2019-12-02",5.68
"1713","2019-12-03",5.68
"1714","2019-12-04",5.68
"1715","2019-12-05",5.62
"1716","2019-12-06",5.69
"1717","2019-12-09",5.67
"1718","2019-12-10",5.7
"1719","2019-12-11",5.69
"1720","2019-12-12",5.71
"1721","2019-12-13",5.78
"1722","2019-12-16",5.77
"1723","2019-12-17",5.81
"1724","2019-12-18",5.8
"1725","2019-12-19",5.84
"1726","2019-12-20",5.86
"1727","2019-12-23",5.9
"1728","2019-12-24",5.91
"1729","2019-12-26",5.98
"1730","2019-12-27",5.96
"1731","2019-12-30",5.84
"1732","2019-12-31",5.85
"1733","2020-01-02",5.84
"1734","2020-01-03",5.83
"1735","2020-01-06",5.91
"1736","2020-01-07",5.95
"1737","2020-01-08",5.91
"1738","2020-01-09",5.97
"1739","2020-01-10",5.97
"1740","2020-01-13",6.1
"1741","2020-01-14",6.13
"1742","2020-01-15",6.14
"1743","2020-01-16",6.18
"1744","2020-01-17",6.23
"1745","2020-01-21",6.29
"1746","2020-01-22",6.31
"1747","2020-01-23",6.35
"1748","2020-01-24",6.2
"1749","2020-01-27",6.17
"1750","2020-01-28",6.21
"1751","2020-01-29",6.22
"1752","2020-01-30",6.08
"1753","2020-01-31",6.04
"1754","2020-02-03",6.06
"1755","2020-02-04",6.07
"1756","2020-02-05",6.13
"1757","2020-02-06",6.11
"1758","2020-02-07",6.08
"1759","2020-02-10",6.07
"1760","2020-02-11",6.2
"1761","2020-02-12",6.19
"1762","2020-02-13",6.22
"1763","2020-02-14",6.27
"1764","2020-02-18",6.5
"1765","2020-02-19",6.48
"1766","2020-02-20",6.56
"1767","2020-02-21",6.69
"1768","2020-02-24",6.5
"1769","2020-02-25",6.34
"1770","2020-02-26",6.24
"1771","2020-02-27",5.92
"1772","2020-02-28",5.73
"1773","2020-03-02",6
"1774","2020-03-03",6
"1775","2020-03-04",6.07
"1776","2020-03-05",6.04
"1777","2020-03-06",5.92
"1778","2020-03-09",5.5
"1779","2020-03-10",5.45
"1780","2020-03-11",5.16
"1781","2020-03-12",4.05
"1782","2020-03-13",3.86
"1783","2020-03-16",3.54
"1784","2020-03-17",3.74
"1785","2020-03-18",1.88
"1786","2020-03-19",2.33
"1787","2020-03-20",2.63
"1788","2020-03-23",2.47
"1789","2020-03-24",2.51
"1790","2020-03-25",2.76
"1791","2020-03-26",3.68
"1792","2020-03-27",3.57
"1793","2020-03-30",2.95
"1794","2020-03-31",2.95
"1795","2020-04-01",2.58
"1796","2020-04-02",2.6
"1797","2020-04-03",2.36
"1798","2020-04-06",2.63
"1799","2020-04-07",2.82
"1800","2020-04-08",3.53
"1801","2020-04-09",3.64
"1802","2020-04-13",3.62
"1803","2020-04-14",3.48
"1804","2020-04-15",3.36
"1805","2020-04-16",3.22
"1806","2020-04-17",3.69
"1807","2020-04-20",3.6
"1808","2020-04-21",3.65
"1809","2020-04-22",3.59
"1810","2020-04-23",3.64
"1811","2020-04-24",3.71
"1812","2020-04-27",3.81
"1813","2020-04-28",4.07
"1814","2020-04-29",4.09
"1815","2020-04-30",3.94
"1816","2020-05-01",3.88
"1817","2020-05-04",3.86
"1818","2020-05-05",3.81
"1819","2020-05-06",3.63
"1820","2020-05-07",3.73
"1821","2020-05-08",3.9
"1822","2020-05-11",3.76
"1823","2020-05-12",3.6
"1824","2020-05-13",3.42
"1825","2020-05-14",3.83
"1826","2020-05-15",3.91
"1827","2020-05-18",4.01
"1828","2020-05-19",3.96
"1829","2020-05-20",4.17
"1830","2020-05-21",4.1
"1831","2020-05-22",4.17
"1832","2020-05-26",4.4
"1833","2020-05-27",4.49
"1834","2020-05-28",4.23
"1835","2020-05-29",4.17
"1836","2020-06-01",4.22
"1837","2020-06-02",4.21
"1838","2020-06-03",4.4
"1839","2020-06-04",4.56
"1840","2020-06-05",4.54
"1841","2020-06-08",4.9
"1842","2020-06-09",4.8
"1843","2020-06-10",4.59
"1844","2020-06-11",4.3
"1845","2020-06-12",4.54
"1846","2020-06-15",4.63
"1847","2020-06-16",4.64
"1848","2020-06-17",4.68
"1849","2020-06-18",4.67
"1850","2020-06-19",4.52
"1851","2020-06-22",4.53
"1852","2020-06-23",4.67
"1853","2020-06-24",4.59
"1854","2020-06-25",4.72
"1855","2020-06-26",4.63
"1856","2020-06-29",4.7
"1857","2020-06-30",4.71
"1858","2020-07-01",4.56
"1859","2020-07-02",4.53
"1860","2020-07-06",4.55
"1861","2020-07-07",4.51
"1862","2020-07-08",4.52
"1863","2020-07-09",4.36
"1864","2020-07-10",4.43
"1865","2020-07-13",4.35
"1866","2020-07-14",4.52
"1867","2020-07-15",4.75
"1868","2020-07-16",5
"1869","2020-07-17",4.96
"1870","2020-07-20",4.98
"1871","2020-07-21",5.1
"1872","2020-07-22",5.17
"1873","2020-07-23",5.1
"1874","2020-07-24",4.91
"1875","2020-07-27",4.94
"1876","2020-07-28",4.99
"1877","2020-07-29",5.08
"1878","2020-07-30",5.05
"1879","2020-07-31",5.14
"1880","2020-08-03",5.04
"1881","2020-08-04",4.97
"1882","2020-08-05",5.06
"1883","2020-08-06",4.97
"1884","2020-08-07",5.02
"1885","2020-08-10",5.1
"1886","2020-08-11",5.03
"1887","2020-08-12",5.03
"1888","2020-08-13",5.04
"1889","2020-08-14",5.15
"1890","2020-08-17",5.08
"1891","2020-08-18",5.11
"1892","2020-08-19",5.11
"1893","2020-08-20",5.23
"1894","2020-08-21",5.09
"1895","2020-08-24",5.23
"1896","2020-08-25",5.13
"1897","2020-08-26",5.1
"1898","2020-08-27",5.1
"1899","2020-08-28",5.15
"1900","2020-08-31",5.11
"1901","2020-09-01",5.11
"1902","2020-09-02",5.11
"1903","2020-09-03",5.05
"1904","2020-09-04",5.09
"1905","2020-09-08",5.08
"1906","2020-09-09",5.12
"1907","2020-09-10",5.06
"1908","2020-09-11",5.04
"1909","2020-09-14",5.15
"1910","2020-09-15",5.1
"1911","2020-09-16",5.16
"1912","2020-09-17",5.19
"1913","2020-09-18",5.19
"1914","2020-09-21",5.05
"1915","2020-09-22",5.06
"1916","2020-09-23",4.9
"1917","2020-09-24",4.97
"1918","2020-09-25",5.13
"1919","2020-09-28",5.26
"1920","2020-09-29",5.05
"1921","2020-09-30",5.01
"1922","2020-10-01",5.08
"1923","2020-10-02",5.19
"1924","2020-10-05",5.13
"1925","2020-10-06",5.09
"1926","2020-10-07",5.11
"1927","2020-10-08",5.26
"1928","2020-10-09",5.15
"1929","2020-10-12",5.17
"1930","2020-10-13",5.19
"1931","2020-10-14",5.15
"1932","2020-10-15",5.18
"1933","2020-10-16",5.19
