"","date","WORX"
"985","2020-09-03",1.47
"986","2020-09-04",1.52
"987","2020-09-08",1.86
"988","2020-09-09",1.69
"989","2020-09-10",1.54
"990","2020-09-11",1.54
"991","2020-09-14",1.49
"992","2020-09-15",1.46
"993","2020-09-16",1.53
"994","2020-09-17",1.51
"995","2020-09-18",1.5
"996","2020-09-21",1.42
"997","2020-09-22",1.46
"998","2020-09-23",1.41
"999","2020-09-24",1.32
"1000","2020-09-25",1.29
"1001","2020-09-28",1.31
"1002","2020-09-29",1.32
"1003","2020-09-30",1.515
"1004","2020-10-01",1.43
"1005","2020-10-02",1.42
"1006","2020-10-05",1.4
"1007","2020-10-06",1.39
"1008","2020-10-07",1.47
"1009","2020-10-08",1.44
"1010","2020-10-09",1.59
"1011","2020-10-12",1.47
"1012","2020-10-13",1.45
"1013","2020-10-14",1.46
"1014","2020-10-15",1.436
"1015","2020-10-16",1.47
"1016","2020-10-19",1.45
"1017","2020-10-20",1.41
"1018","2020-10-21",1.34
"1019","2020-10-22",1.31
"1020","2020-10-23",1.33
"1021","2020-10-26",1.31
"1022","2020-10-27",1.31
"1023","2020-10-28",1.19
"1024","2020-10-29",1.13
"1025","2020-10-30",1.07
"1026","2020-11-02",1.027
"1027","2020-11-03",1.06
"1028","2020-11-04",1.03
"1029","2020-11-05",1.07
"1030","2020-11-06",1.05
"1031","2020-11-09",1.12
"1032","2020-11-10",1.08
"1033","2020-11-11",1.12
"1034","2020-11-12",1.11
"1035","2020-11-13",1.12
"1036","2020-11-16",1.08
"1037","2020-11-17",1.1
"1038","2020-11-18",1.11
"1039","2020-11-19",1.1
"1040","2020-11-20",1.08
"1041","2020-11-23",1.11
"1042","2020-11-24",1.16
"1043","2020-11-25",1.25
"1044","2020-11-27",2.22
