"","date","OESX"
"1938","2015-08-31",2.08
"1939","2015-09-01",2.05
"1940","2015-09-02",2.09
"1941","2015-09-03",2.1
"1942","2015-09-04",2.06
"1943","2015-09-08",2.09
"1944","2015-09-09",2.08
"1945","2015-09-10",2.05
"1946","2015-09-11",2.03
"1947","2015-09-14",2.08
"1948","2015-09-15",2.08
"1949","2015-09-16",2.09
"1950","2015-09-17",2.09
"1951","2015-09-18",2.09
"1952","2015-09-21",2.05
"1953","2015-09-22",2.07
"1954","2015-09-23",1.99
"1955","2015-09-24",2
"1956","2015-09-25",1.95
"1957","2015-09-28",1.86
"1958","2015-09-29",1.86
"1959","2015-09-30",1.8
"1960","2015-10-01",1.82
"1961","2015-10-02",1.87
"1962","2015-10-05",2.04
"1963","2015-10-06",2.12
"1964","2015-10-07",2.25
"1965","2015-10-08",2.23
"1966","2015-10-09",2.25
"1967","2015-10-12",2.02
"1968","2015-10-13",2
"1969","2015-10-14",1.99
"1970","2015-10-15",1.99
"1971","2015-10-16",1.96
"1972","2015-10-19",1.98
"1973","2015-10-20",2
"1974","2015-10-21",1.93
"1975","2015-10-22",1.95
"1976","2015-10-23",1.92
"1977","2015-10-26",1.87
"1978","2015-10-27",1.79
"1979","2015-10-28",1.82
"1980","2015-10-29",1.89
"1981","2015-10-30",1.81
"1982","2015-11-02",1.82
"1983","2015-11-03",1.97
"1984","2015-11-04",1.83
"1985","2015-11-05",1.68
"1986","2015-11-06",1.76
"1987","2015-11-09",1.69
"1988","2015-11-10",1.96
"1989","2015-11-11",1.96
"1990","2015-11-12",2.03
"1991","2015-11-13",1.96
"1992","2015-11-16",2
"1993","2015-11-17",1.96
"1994","2015-11-18",2
"1995","2015-11-19",2.05
"1996","2015-11-20",2.09
"1997","2015-11-23",2.15
"1998","2015-11-24",2.22
"1999","2015-11-25",2.25
"2000","2015-11-27",2.16
"2001","2015-11-30",2.26
"2002","2015-12-01",2.4
"2003","2015-12-02",2.31
"2004","2015-12-03",2.28
"2005","2015-12-04",2.27
"2006","2015-12-07",2.21
"2007","2015-12-08",2.2
"2008","2015-12-09",2.14
"2009","2015-12-10",2.18
"2010","2015-12-11",2.11
"2011","2015-12-14",2.03
"2012","2015-12-15",1.92
"2013","2015-12-16",1.93
"2014","2015-12-17",1.89
"2015","2015-12-18",1.93
"2016","2015-12-21",1.92
"2017","2015-12-22",2.16
"2018","2015-12-23",2.28
"2019","2015-12-24",2.28
"2020","2015-12-28",2.16
"2021","2015-12-29",2.05
"2022","2015-12-30",2
"2023","2015-12-31",2.17
"2024","2016-01-04",2.19
"2025","2016-01-05",2.12
"2026","2016-01-06",2.1
"2027","2016-01-07",2.01
"2028","2016-01-08",2
"2029","2016-01-11",2
"2030","2016-01-12",2
"2031","2016-01-13",1.85
"2032","2016-01-14",1.94
"2033","2016-01-15",1.88
"2034","2016-01-19",1.89
"2035","2016-01-20",1.93
"2036","2016-01-21",1.95
"2037","2016-01-22",2.06
"2038","2016-01-25",1.97
"2039","2016-01-26",1.92
"2040","2016-01-27",1.92
"2041","2016-01-28",1.94
"2042","2016-01-29",2.03
"2043","2016-02-01",2.06
"2044","2016-02-02",2.06
"2045","2016-02-03",2.15
"2046","2016-02-04",2.15
"2047","2016-02-05",2.18
"2048","2016-02-08",2.15
"2049","2016-02-09",2.1
"2050","2016-02-10",1.37
"2051","2016-02-11",1.24
"2052","2016-02-12",1.2
"2053","2016-02-16",1.33
"2054","2016-02-17",1.3
"2055","2016-02-18",1.24
"2056","2016-02-19",1.25
"2057","2016-02-22",1.22
"2058","2016-02-23",1.3
"2059","2016-02-24",1.33
"2060","2016-02-25",1.36
"2061","2016-02-26",1.37
"2062","2016-02-29",1.41
"2063","2016-03-01",1.37
"2064","2016-03-02",1.37
"2065","2016-03-03",1.36
"2066","2016-03-04",1.34
"2067","2016-03-07",1.42
"2068","2016-03-08",1.39
"2069","2016-03-09",1.38
"2070","2016-03-10",1.27
"2071","2016-03-11",1.34
"2072","2016-03-14",1.33
"2073","2016-03-15",1.33
"2074","2016-03-16",1.37
"2075","2016-03-17",1.46
"2076","2016-03-18",1.45
"2077","2016-03-21",1.46
"2078","2016-03-22",1.46
"2079","2016-03-23",1.4
"2080","2016-03-24",1.46
"2081","2016-03-28",1.46
"2082","2016-03-29",1.4
"2083","2016-03-30",1.4
"2084","2016-03-31",1.39
"2085","2016-04-01",1.38
"2086","2016-04-04",1.43
"2087","2016-04-05",1.46
"2088","2016-04-06",1.42
"2089","2016-04-07",1.36
"2090","2016-04-08",1.36
"2091","2016-04-11",1.44
"2092","2016-04-12",1.44
"2093","2016-04-13",1.4
"2094","2016-04-14",1.47
"2095","2016-04-15",1.48
"2096","2016-04-18",1.53
"2097","2016-04-19",1.55
"2098","2016-04-20",1.52
"2099","2016-04-21",1.46
"2100","2016-04-22",1.51
"2101","2016-04-25",1.5
"2102","2016-04-26",1.48
"2103","2016-04-27",1.45
"2104","2016-04-28",1.46
"2105","2016-04-29",1.48
"2106","2016-05-02",1.45
"2107","2016-05-03",1.34
"2108","2016-05-04",1.35
"2109","2016-05-05",1.38
"2110","2016-05-06",1.38
"2111","2016-05-09",1.37
"2112","2016-05-10",1.38
"2113","2016-05-11",1.4
"2114","2016-05-12",1.34
"2115","2016-05-13",1.31
"2116","2016-05-16",1.29
"2117","2016-05-17",1.26
"2118","2016-05-18",1.3
"2119","2016-05-19",1.27
"2120","2016-05-20",1.3
"2121","2016-05-23",1.29
"2122","2016-05-24",1.4
"2123","2016-05-25",1.35
"2124","2016-05-26",1.33
"2125","2016-05-27",1.36
"2126","2016-05-31",1.31
"2127","2016-06-01",1.24
"2128","2016-06-02",1.27
"2129","2016-06-03",1.29
"2130","2016-06-06",1.32
"2131","2016-06-07",1.38
"2132","2016-06-08",1.43
"2133","2016-06-09",1.35
"2134","2016-06-10",1.27
"2135","2016-06-13",1.27
"2136","2016-06-14",1.28
"2137","2016-06-15",1.29
"2138","2016-06-16",1.23
"2139","2016-06-17",1.22
"2140","2016-06-20",1.22
"2141","2016-06-21",1.15
"2142","2016-06-22",1.18
"2143","2016-06-23",1.2
"2144","2016-06-24",1.15
"2145","2016-06-27",1.13
"2146","2016-06-28",1.19
"2147","2016-06-29",1.19
"2148","2016-06-30",1.16
"2149","2016-07-01",1.18
"2150","2016-07-05",1.28
"2151","2016-07-06",1.22
"2152","2016-07-07",1.19
"2153","2016-07-08",1.19
"2154","2016-07-11",1.24
"2155","2016-07-12",1.21
"2156","2016-07-13",1.18
"2157","2016-07-14",1.19
"2158","2016-07-15",1.2
"2159","2016-07-18",1.22
"2160","2016-07-19",1.33
"2161","2016-07-20",1.36
"2162","2016-07-21",1.44
"2163","2016-07-22",1.45
"2164","2016-07-25",1.43
"2165","2016-07-26",1.4
"2166","2016-07-27",1.4
"2167","2016-07-28",1.42
"2168","2016-07-29",1.4
"2169","2016-08-01",1.45
"2170","2016-08-02",1.45
"2171","2016-08-03",1.41
"2172","2016-08-04",1.4
"2173","2016-08-05",1.42
"2174","2016-08-08",1.36
"2175","2016-08-09",1.34
"2176","2016-08-10",1.4
"2177","2016-08-11",1.41
"2178","2016-08-12",1.43
"2179","2016-08-15",1.42
"2180","2016-08-16",1.38
"2181","2016-08-17",1.33
"2182","2016-08-18",1.35
"2183","2016-08-19",1.35
"2184","2016-08-22",1.3
"2185","2016-08-23",1.33
"2186","2016-08-24",1.29
"2187","2016-08-25",1.32
"2188","2016-08-26",1.29
"2189","2016-08-29",1.31
"2190","2016-08-30",1.32
"2191","2016-08-31",1.31
"2192","2016-09-01",1.31
"2193","2016-09-02",1.34
"2194","2016-09-06",1.39
"2195","2016-09-07",1.36
"2196","2016-09-08",1.36
"2197","2016-09-09",1.32
"2198","2016-09-12",1.32
"2199","2016-09-13",1.31
"2200","2016-09-14",1.32
"2201","2016-09-15",1.35
"2202","2016-09-16",1.38
"2203","2016-09-19",1.35
"2204","2016-09-20",1.37
"2205","2016-09-21",1.37
"2206","2016-09-22",1.37
"2207","2016-09-23",1.4
"2208","2016-09-26",1.36
"2209","2016-09-27",1.36
"2210","2016-09-28",1.35
"2211","2016-09-29",1.34
"2212","2016-09-30",1.33
"2213","2016-10-03",1.33
"2214","2016-10-04",1.36
"2215","2016-10-05",1.48
"2216","2016-10-06",1.45
"2217","2016-10-07",1.47
"2218","2016-10-10",1.4
"2219","2016-10-11",1.4
"2220","2016-10-12",1.36
"2221","2016-10-13",1.35
"2222","2016-10-14",1.36
"2223","2016-10-17",1.33
"2224","2016-10-18",1.37
"2225","2016-10-19",1.38
"2226","2016-10-20",1.41
"2227","2016-10-21",1.4
"2228","2016-10-24",1.33
"2229","2016-10-25",1.34
"2230","2016-10-26",1.28
"2231","2016-10-27",1.22
"2232","2016-10-28",1.18
"2233","2016-10-31",1.19
"2234","2016-11-01",1.21
"2235","2016-11-02",1.17
"2236","2016-11-03",1.36
"2237","2016-11-04",1.34
"2238","2016-11-07",1.42
"2239","2016-11-08",1.46
"2240","2016-11-09",1.51
"2241","2016-11-10",1.5
"2242","2016-11-11",1.58
"2243","2016-11-14",1.8
"2244","2016-11-15",1.81
"2245","2016-11-16",1.81
"2246","2016-11-17",1.8
"2247","2016-11-18",1.81
"2248","2016-11-21",1.77
"2249","2016-11-22",1.8
"2250","2016-11-23",1.78
"2251","2016-11-25",1.79
"2252","2016-11-28",1.78
"2253","2016-11-29",1.91
"2254","2016-11-30",1.97
"2255","2016-12-01",1.97
"2256","2016-12-02",2.19
"2257","2016-12-05",2.17
"2258","2016-12-06",2.18
"2259","2016-12-07",2.22
"2260","2016-12-08",2.17
"2261","2016-12-09",2.13
"2262","2016-12-12",2.13
"2263","2016-12-13",2.14
"2264","2016-12-14",2.2
"2265","2016-12-15",2.35
"2266","2016-12-16",2.49
"2267","2016-12-19",2.45
"2268","2016-12-20",2.42
"2269","2016-12-21",2.39
"2270","2016-12-22",2.28
"2271","2016-12-23",2.24
"2272","2016-12-27",2.23
"2273","2016-12-28",2.11
"2274","2016-12-29",2.11
"2275","2016-12-30",2.17
"2276","2017-01-03",2.25
"2277","2017-01-04",2.31
"2278","2017-01-05",2.28
"2279","2017-01-06",2.27
"2280","2017-01-09",2.07
"2281","2017-01-10",2.11
"2282","2017-01-11",2.1
"2283","2017-01-12",2.08
"2284","2017-01-13",2.1
"2285","2017-01-17",2.1
"2286","2017-01-18",2.18
"2287","2017-01-19",2.25
"2288","2017-01-20",2.22
"2289","2017-01-23",2.19
"2290","2017-01-24",2.16
"2291","2017-01-25",2.18
"2292","2017-01-26",2.09
"2293","2017-01-27",2.13
"2294","2017-01-30",2.05
"2295","2017-01-31",2.07
"2296","2017-02-01",2
"2297","2017-02-02",1.83
"2298","2017-02-03",1.79
"2299","2017-02-06",1.94
"2300","2017-02-07",1.97
"2301","2017-02-08",1.96
"2302","2017-02-09",1.82
"2303","2017-02-10",1.84
"2304","2017-02-13",1.85
"2305","2017-02-14",1.89
"2306","2017-02-15",1.89
"2307","2017-02-16",1.83
"2308","2017-02-17",1.81
"2309","2017-02-21",1.76
"2310","2017-02-22",1.77
"2311","2017-02-23",1.78
"2312","2017-02-24",1.8
"2313","2017-02-27",1.91
"2314","2017-02-28",1.94
"2315","2017-03-01",1.97
"2316","2017-03-02",1.9
"2317","2017-03-03",1.91
"2318","2017-03-06",1.98
"2319","2017-03-07",2
"2320","2017-03-08",2
"2321","2017-03-09",2.06
"2322","2017-03-10",2.05
"2323","2017-03-13",2.07
"2324","2017-03-14",2.06
"2325","2017-03-15",2.06
"2326","2017-03-16",1.99
"2327","2017-03-17",1.96
"2328","2017-03-20",1.94
"2329","2017-03-21",1.88
"2330","2017-03-22",1.89
"2331","2017-03-23",1.89
"2332","2017-03-24",1.89
"2333","2017-03-27",1.87
"2334","2017-03-28",1.9
"2335","2017-03-29",1.94
"2336","2017-03-30",1.95
"2337","2017-03-31",1.98
"2338","2017-04-03",1.95
"2339","2017-04-04",1.94
"2340","2017-04-05",1.92
"2341","2017-04-06",1.95
"2342","2017-04-07",1.87
"2343","2017-04-10",1.88
"2344","2017-04-11",1.84
"2345","2017-04-12",1.82
"2346","2017-04-13",1.83
"2347","2017-04-17",1.82
"2348","2017-04-18",1.8
"2349","2017-04-19",1.78
"2350","2017-04-20",1.76
"2351","2017-04-21",1.74
"2352","2017-04-24",1.83
"2353","2017-04-25",1.79
"2354","2017-04-26",1.62
"2355","2017-04-27",1.55
"2356","2017-04-28",1.49
"2357","2017-05-01",1.39
"2358","2017-05-02",1.37
"2359","2017-05-03",1.31
"2360","2017-05-04",1.29
"2361","2017-05-05",1.33
"2362","2017-05-08",1.33
"2363","2017-05-09",1.38
"2364","2017-05-10",1.41
"2365","2017-05-11",1.51
"2366","2017-05-12",1.47
"2367","2017-05-15",1.5
"2368","2017-05-16",1.36
"2369","2017-05-17",1.38
"2370","2017-05-18",1.35
"2371","2017-05-19",1.39
"2372","2017-05-22",1.3
"2373","2017-05-23",1.3
"2374","2017-05-24",1.31
"2375","2017-05-25",1.33
"2376","2017-05-26",1.32
"2377","2017-05-30",1.36
"2378","2017-05-31",1.38
"2379","2017-06-01",1.36
"2380","2017-06-02",1.41
"2381","2017-06-05",1.35
"2382","2017-06-06",1.35
"2383","2017-06-07",1.32
"2384","2017-06-08",1.35
"2385","2017-06-09",1.3
"2386","2017-06-12",1.35
"2387","2017-06-13",1.38
"2388","2017-06-14",1.35
"2389","2017-06-15",1.34
"2390","2017-06-16",1.34
"2391","2017-06-19",1.34
"2392","2017-06-20",1.33
"2393","2017-06-21",1.3
"2394","2017-06-22",1.29
"2395","2017-06-23",1.28
"2396","2017-06-26",1.29
"2397","2017-06-27",1.27
"2398","2017-06-28",1.24
"2399","2017-06-29",1.29
"2400","2017-06-30",1.28
"2401","2017-07-03",1.28
"2402","2017-07-05",1.32
"2403","2017-07-06",1.28
"2404","2017-07-07",1.29
"2405","2017-07-10",1.2
"2406","2017-07-11",1.15
"2407","2017-07-12",1.19
"2408","2017-07-13",1.18
"2409","2017-07-14",1.16
"2410","2017-07-17",1.14
"2411","2017-07-18",1.1
"2412","2017-07-19",1.08
"2413","2017-07-20",1.06
"2414","2017-07-21",1.11
"2415","2017-07-24",1.06
"2416","2017-07-25",1.04
"2417","2017-07-26",1.03
"2418","2017-07-27",1.03
"2419","2017-07-28",1.08
"2420","2017-07-31",1.12
"2421","2017-08-01",1.12
"2422","2017-08-02",1.05
"2423","2017-08-03",1.03
"2424","2017-08-04",1.01
"2425","2017-08-07",1.05
"2426","2017-08-08",1
"2427","2017-08-09",0.97
"2428","2017-08-10",0.95
"2429","2017-08-11",0.96
"2430","2017-08-14",0.92
"2431","2017-08-15",0.92
"2432","2017-08-16",0.94
"2433","2017-08-17",0.89
"2434","2017-08-18",0.92
"2435","2017-08-21",0.91
"2436","2017-08-22",0.87
"2437","2017-08-23",0.85
"2438","2017-08-24",0.85
"2439","2017-08-25",0.93
"2440","2017-08-28",0.86
"2441","2017-08-29",0.86
"2442","2017-08-30",0.93
"2443","2017-08-31",0.92
"2444","2017-09-01",1.08
"2445","2017-09-05",1.11
"2446","2017-09-06",1.11
"2447","2017-09-07",1.16
"2448","2017-09-08",1.15
"2449","2017-09-11",1.18
"2450","2017-09-12",1.18
"2451","2017-09-13",1.15
"2452","2017-09-14",1.18
"2453","2017-09-15",1.19
"2454","2017-09-18",1.14
"2455","2017-09-19",1.14
"2456","2017-09-20",1.13
"2457","2017-09-21",1.1
"2458","2017-09-22",1.16
"2459","2017-09-25",1.11
"2460","2017-09-26",1.11
"2461","2017-09-27",1.15
"2462","2017-09-28",1.14
"2463","2017-09-29",1.12
"2464","2017-10-02",1.06
"2465","2017-10-03",1.08
"2466","2017-10-04",1.06
"2467","2017-10-05",1.05
"2468","2017-10-06",1.03
"2469","2017-10-09",1.04
"2470","2017-10-10",1.02
"2471","2017-10-11",1.03
"2472","2017-10-12",1.01
"2473","2017-10-13",1.08
"2474","2017-10-16",1
"2475","2017-10-17",1
"2476","2017-10-18",1
"2477","2017-10-19",0.98
"2478","2017-10-20",0.95
"2479","2017-10-23",0.9
"2480","2017-10-24",0.89
"2481","2017-10-25",0.85
"2482","2017-10-26",0.88
"2483","2017-10-27",0.85
"2484","2017-10-30",0.83
"2485","2017-10-31",0.85
"2486","2017-11-01",0.86
"2487","2017-11-02",0.86
"2488","2017-11-03",0.91
"2489","2017-11-06",0.89
"2490","2017-11-07",0.88
"2491","2017-11-08",0.88
"2492","2017-11-09",0.88
"2493","2017-11-10",0.9
"2494","2017-11-13",0.93
"2495","2017-11-14",0.9
"2496","2017-11-15",0.91
"2497","2017-11-16",0.88
"2498","2017-11-17",0.88
"2499","2017-11-20",0.91
"2500","2017-11-21",0.89
"2501","2017-11-22",0.9
"2502","2017-11-24",0.93
"2503","2017-11-27",0.91
"2504","2017-11-28",0.91
"2505","2017-11-29",0.92
"2506","2017-11-30",0.93
"2507","2017-12-01",0.92
"2508","2017-12-04",0.92
"2509","2017-12-05",0.94
"2510","2017-12-06",0.88
"2511","2017-12-07",0.9
"2512","2017-12-08",0.88
"2513","2017-12-11",0.89
"2514","2017-12-12",0.91
"2515","2017-12-13",0.9
"2516","2017-12-14",0.89
"2517","2017-12-15",0.85
"2518","2017-12-18",0.86
"2519","2017-12-19",0.85
"2520","2017-12-20",0.84
"2521","2017-12-21",0.87
"2522","2017-12-22",0.87
"2523","2017-12-26",0.87
"2524","2017-12-27",0.87
"2525","2017-12-28",0.87
"2526","2017-12-29",0.88
"2527","2018-01-02",0.89
"2528","2018-01-03",0.87
"2529","2018-01-04",0.87
"2530","2018-01-05",0.87
"2531","2018-01-08",0.86
"2532","2018-01-09",0.85
"2533","2018-01-10",0.85
"2534","2018-01-11",0.85
"2535","2018-01-12",0.85
"2536","2018-01-16",0.87
"2537","2018-01-17",0.84
"2538","2018-01-18",0.83
"2539","2018-01-19",0.83
"2540","2018-01-22",0.85
"2541","2018-01-23",0.83
"2542","2018-01-24",0.81
"2543","2018-01-25",0.8
"2544","2018-01-26",0.81
"2545","2018-01-29",0.8
"2546","2018-01-30",0.8
"2547","2018-01-31",0.78
"2548","2018-02-01",0.78
"2549","2018-02-02",0.79
"2550","2018-02-05",0.8
"2551","2018-02-06",0.79
"2552","2018-02-07",0.78
"2553","2018-02-08",0.77
"2554","2018-02-09",0.8
"2555","2018-02-12",0.8
"2556","2018-02-13",0.81
"2557","2018-02-14",0.85
"2558","2018-02-15",0.84
"2559","2018-02-16",0.82
"2560","2018-02-20",0.83
"2561","2018-02-21",0.85
"2562","2018-02-22",0.84
"2563","2018-02-23",0.85
"2564","2018-02-26",0.83
"2565","2018-02-27",0.83
"2566","2018-02-28",0.85
"2567","2018-03-01",0.85
"2568","2018-03-02",0.93
"2569","2018-03-05",0.91
"2570","2018-03-06",0.9
"2571","2018-03-07",0.89
"2572","2018-03-08",0.92
"2573","2018-03-09",0.88
"2574","2018-03-12",0.88
"2575","2018-03-13",0.88
"2576","2018-03-14",0.86
"2577","2018-03-15",0.86
"2578","2018-03-16",0.87
"2579","2018-03-19",0.87
"2580","2018-03-20",0.88
"2581","2018-03-21",0.88
"2582","2018-03-22",0.87
"2583","2018-03-23",0.88
"2584","2018-03-26",0.86
"2585","2018-03-27",0.83
"2586","2018-03-28",0.83
"2587","2018-03-29",0.85
"2588","2018-04-02",0.83
"2589","2018-04-03",0.82
"2590","2018-04-04",0.8
"2591","2018-04-05",0.83
"2592","2018-04-06",0.8
"2593","2018-04-09",0.8
"2594","2018-04-10",0.77
"2595","2018-04-11",0.8
"2596","2018-04-12",0.8
"2597","2018-04-13",0.81
"2598","2018-04-16",0.8
"2599","2018-04-17",0.82
"2600","2018-04-18",0.8
"2601","2018-04-19",0.81
"2602","2018-04-20",0.81
"2603","2018-04-23",0.78
"2604","2018-04-24",0.8
"2605","2018-04-25",0.79
"2606","2018-04-26",0.78
"2607","2018-04-27",0.79
"2608","2018-04-30",0.79
"2609","2018-05-01",0.75
"2610","2018-05-02",0.75
"2611","2018-05-03",0.78
"2612","2018-05-04",0.78
"2613","2018-05-07",0.79
"2614","2018-05-08",0.79
"2615","2018-05-09",0.8
"2616","2018-05-10",0.8
"2617","2018-05-11",0.8
"2618","2018-05-14",0.8
"2619","2018-05-15",0.8
"2620","2018-05-16",0.79
"2621","2018-05-17",0.82
"2622","2018-05-18",0.82
"2623","2018-05-21",0.82
"2624","2018-05-22",0.83
"2625","2018-05-23",0.87
"2626","2018-05-24",0.9
"2627","2018-05-25",0.87
"2628","2018-05-29",0.83
"2629","2018-05-30",0.85
"2630","2018-05-31",0.89
"2631","2018-06-01",0.87
"2632","2018-06-04",0.86
"2633","2018-06-05",0.86
"2634","2018-06-06",0.82
"2635","2018-06-07",0.84
"2636","2018-06-08",0.87
"2637","2018-06-11",0.89
"2638","2018-06-12",0.91
"2639","2018-06-13",0.93
"2640","2018-06-14",1.04
"2641","2018-06-15",1.07
"2642","2018-06-18",1.02
"2643","2018-06-19",1.07
"2644","2018-06-20",1.2
"2645","2018-06-21",1.12
"2646","2018-06-22",1.05
"2647","2018-06-25",1.06
"2648","2018-06-26",1.11
"2649","2018-06-27",1.09
"2650","2018-06-28",1.08
"2651","2018-06-29",1.1
"2652","2018-07-02",1.08
"2653","2018-07-03",1.08
"2654","2018-07-05",1.11
"2655","2018-07-06",1.08
"2656","2018-07-09",1
"2657","2018-07-10",1.02
"2658","2018-07-11",1.04
"2659","2018-07-12",1.05
"2660","2018-07-13",1.07
"2661","2018-07-16",1.06
"2662","2018-07-17",1.06
"2663","2018-07-18",1.07
"2664","2018-07-19",1.06
"2665","2018-07-20",1.05
"2666","2018-07-23",1.04
"2667","2018-07-24",1.03
"2668","2018-07-25",1.02
"2669","2018-07-26",1.03
"2670","2018-07-27",0.98
"2671","2018-07-30",1.03
"2672","2018-07-31",1
"2673","2018-08-01",1.04
"2674","2018-08-02",1.05
"2675","2018-08-03",1
"2676","2018-08-06",1.05
"2677","2018-08-07",1.04
"2678","2018-08-08",0.97
"2679","2018-08-09",0.97
"2680","2018-08-10",0.95
"2681","2018-08-13",0.98
"2682","2018-08-14",0.98
"2683","2018-08-15",0.96
"2684","2018-08-16",0.96
"2685","2018-08-17",0.97
"2686","2018-08-20",1
"2687","2018-08-21",0.96
"2688","2018-08-22",1
"2689","2018-08-23",1
"2690","2018-08-24",0.97
"2691","2018-08-27",0.95
"2692","2018-08-28",0.92
"2693","2018-08-29",0.92
"2694","2018-08-30",0.96
"2695","2018-08-31",0.95
"2696","2018-09-04",0.97
"2697","2018-09-05",0.88
"2698","2018-09-06",0.98
"2699","2018-09-07",0.94
"2700","2018-09-10",0.9
"2701","2018-09-11",0.94
"2702","2018-09-12",1
"2703","2018-09-13",0.98
"2704","2018-09-14",1.01
"2705","2018-09-17",0.95
"2706","2018-09-18",0.97
"2707","2018-09-19",0.96
"2708","2018-09-20",0.96
"2709","2018-09-21",1.01
"2710","2018-09-24",1
"2711","2018-09-25",0.99
"2712","2018-09-26",0.96
"2713","2018-09-27",0.97
"2714","2018-09-28",0.96
"2715","2018-10-01",1.02
"2716","2018-10-02",1.06
"2717","2018-10-03",1.15
"2718","2018-10-04",1.17
"2719","2018-10-05",1.12
"2720","2018-10-08",1.12
"2721","2018-10-09",1.1
"2722","2018-10-10",1.06
"2723","2018-10-11",1.1
"2724","2018-10-12",1.06
"2725","2018-10-15",1.03
"2726","2018-10-16",0.99
"2727","2018-10-17",0.98
"2728","2018-10-18",0.95
"2729","2018-10-19",0.92
"2730","2018-10-22",0.91
"2731","2018-10-23",0.91
"2732","2018-10-24",0.96
"2733","2018-10-25",0.93
"2734","2018-10-26",0.92
"2735","2018-10-29",0.88
"2736","2018-10-30",0.85
"2737","2018-10-31",0.81
"2738","2018-11-01",0.86
"2739","2018-11-02",0.88
"2740","2018-11-05",0.85
"2741","2018-11-06",0.88
"2742","2018-11-07",0.88
"2743","2018-11-08",0.88
"2744","2018-11-09",0.88
"2745","2018-11-12",0.84
"2746","2018-11-13",0.81
"2747","2018-11-14",0.8
"2748","2018-11-15",0.75
"2749","2018-11-16",0.75
"2750","2018-11-19",0.82
"2751","2018-11-20",0.81
"2752","2018-11-21",0.8
"2753","2018-11-23",0.78
"2754","2018-11-26",0.76
"2755","2018-11-27",0.76
"2756","2018-11-28",0.77
"2757","2018-11-29",0.8
"2758","2018-11-30",0.76
"2759","2018-12-03",0.78
"2760","2018-12-04",0.73
"2761","2018-12-06",0.74
"2762","2018-12-07",0.74
"2763","2018-12-10",0.72
"2764","2018-12-11",0.73
"2765","2018-12-12",0.7
"2766","2018-12-13",0.69
"2767","2018-12-14",0.68
"2768","2018-12-17",0.64
"2769","2018-12-18",0.62
"2770","2018-12-19",0.61
"2771","2018-12-20",0.58
"2772","2018-12-21",0.55
"2773","2018-12-24",0.57
"2774","2018-12-26",0.56
"2775","2018-12-27",0.59
"2776","2018-12-28",0.59
"2777","2018-12-31",0.57
"2778","2019-01-02",0.67
"2779","2019-01-03",0.72
"2780","2019-01-04",0.7
"2781","2019-01-07",0.75
"2782","2019-01-08",0.81
"2783","2019-01-09",0.81
"2784","2019-01-10",0.8
"2785","2019-01-11",0.84
"2786","2019-01-14",0.86
"2787","2019-01-15",0.9
"2788","2019-01-16",0.99
"2789","2019-01-17",0.95
"2790","2019-01-18",0.95
"2791","2019-01-22",0.92
"2792","2019-01-23",0.91
"2793","2019-01-24",0.89
"2794","2019-01-25",0.9
"2795","2019-01-28",0.9
"2796","2019-01-29",0.9
"2797","2019-01-30",0.89
"2798","2019-01-31",0.88
"2799","2019-02-01",0.86
"2800","2019-02-04",0.88
"2801","2019-02-05",0.9
"2802","2019-02-06",1
"2803","2019-02-07",0.93
"2804","2019-02-08",0.96
"2805","2019-02-11",0.93
"2806","2019-02-12",0.92
"2807","2019-02-13",0.93
"2808","2019-02-14",0.89
"2809","2019-02-15",0.95
"2810","2019-02-19",0.97
"2811","2019-02-20",0.95
"2812","2019-02-21",1.02
"2813","2019-02-22",1.02
"2814","2019-02-25",1.02
"2815","2019-02-26",1
"2816","2019-02-27",1.04
"2817","2019-02-28",1.04
"2818","2019-03-01",1.02
"2819","2019-03-04",1.01
"2820","2019-03-05",1
"2821","2019-03-06",1
"2822","2019-03-07",1
"2823","2019-03-08",0.99
"2824","2019-03-11",0.97
"2825","2019-03-12",0.97
"2826","2019-03-13",0.99
"2827","2019-03-14",0.97
"2828","2019-03-15",0.97
"2829","2019-03-18",0.95
"2830","2019-03-19",0.95
"2831","2019-03-20",0.97
"2832","2019-03-21",0.96
"2833","2019-03-22",0.9
"2834","2019-03-25",0.92
"2835","2019-03-26",0.92
"2836","2019-03-27",0.9
"2837","2019-03-28",0.9
"2838","2019-03-29",0.89
"2839","2019-04-01",0.91
"2840","2019-04-02",0.96
"2841","2019-04-03",1.24
"2842","2019-04-04",1.27
"2843","2019-04-05",1.32
"2844","2019-04-08",1.44
"2845","2019-04-09",1.58
"2846","2019-04-10",1.61
"2847","2019-04-11",1.57
"2848","2019-04-12",1.61
"2849","2019-04-15",1.6
"2850","2019-04-16",1.62
"2851","2019-04-17",1.6
"2852","2019-04-18",1.62
"2853","2019-04-22",1.6
"2854","2019-04-23",1.59
"2855","2019-04-24",1.58
"2856","2019-04-25",1.6
"2857","2019-04-26",1.59
"2858","2019-04-29",1.59
"2859","2019-04-30",1.6
"2860","2019-05-01",1.63
"2861","2019-05-02",1.61
"2862","2019-05-03",1.64
"2863","2019-05-06",1.63
"2864","2019-05-07",1.63
"2865","2019-05-08",1.64
"2866","2019-05-09",1.61
"2867","2019-05-10",1.64
"2868","2019-05-13",1.59
"2869","2019-05-14",1.47
"2870","2019-05-15",1.5
"2871","2019-05-16",1.51
"2872","2019-05-17",1.49
"2873","2019-05-20",2.09
