"","date","ASGN"
"1001","2010-12-21",8.65
"1002","2010-12-22",8.73
"1003","2010-12-23",8.73
"1004","2010-12-27",8.82
"1005","2010-12-28",8.62
"1006","2010-12-29",8.52
"1007","2010-12-30",8.47
"1008","2010-12-31",8.15
"1009","2011-01-03",8.51
"1010","2011-01-04",8.16
"1011","2011-01-05",8.4
"1012","2011-01-06",8.63
"1013","2011-01-07",8.71
"1014","2011-01-10",8.84
"1015","2011-01-11",8.69
"1016","2011-01-12",8.7
"1017","2011-01-13",8.6
"1018","2011-01-14",8.81
"1019","2011-01-18",8.89
"1020","2011-01-19",8.26
"1021","2011-01-20",7.9
"1022","2011-01-21",7.92
"1023","2011-01-24",8.01
"1024","2011-01-25",8.12
"1025","2011-01-26",8.28
"1026","2011-01-27",8.42
"1027","2011-01-28",7.77
"1028","2011-01-31",7.9
"1029","2011-02-01",8.31
"1030","2011-02-02",8.52
"1031","2011-02-03",8.53
"1032","2011-02-04",8.6
"1033","2011-02-07",8.85
"1034","2011-02-08",8.97
"1035","2011-02-09",8.97
"1036","2011-02-10",9.02
"1037","2011-02-11",9.12
"1038","2011-02-14",8.98
"1039","2011-02-15",8.64
"1040","2011-02-16",8.78
"1041","2011-02-17",8.89
"1042","2011-02-18",10.41
"1043","2011-02-22",10.34
"1044","2011-02-23",9.99
"1045","2011-02-24",10.06
"1046","2011-02-25",10.51
"1047","2011-02-28",10.5
"1048","2011-03-01",10.33
"1049","2011-03-02",10.39
"1050","2011-03-03",10.62
"1051","2011-03-04",10.29
"1052","2011-03-07",9.91
"1053","2011-03-08",10.03
"1054","2011-03-09",9.97
"1055","2011-03-10",9.7
"1056","2011-03-11",9.62
"1057","2011-03-14",9.24
"1058","2011-03-15",9.25
"1059","2011-03-16",8.92
"1060","2011-03-17",8.88
"1061","2011-03-18",9.07
"1062","2011-03-21",9.78
"1063","2011-03-22",9.39
"1064","2011-03-23",9.19
"1065","2011-03-24",9.14
"1066","2011-03-25",8.92
"1067","2011-03-28",8.81
"1068","2011-03-29",9
"1069","2011-03-30",9.4
"1070","2011-03-31",9.46
"1071","2011-04-01",9.99
"1072","2011-04-04",10.09
"1073","2011-04-05",9.87
"1074","2011-04-06",10.02
"1075","2011-04-07",9.92
"1076","2011-04-08",9.64
"1077","2011-04-11",9.37
"1078","2011-04-12",8.82
"1079","2011-04-13",8.8
"1080","2011-04-14",8.93
"1081","2011-04-15",8.94
"1082","2011-04-18",8.2
"1083","2011-04-19",9.01
"1084","2011-04-20",9.39
"1085","2011-04-21",9.21
"1086","2011-04-25",8.95
"1087","2011-04-26",9.08
"1088","2011-04-27",9.13
"1089","2011-04-28",9.21
"1090","2011-04-29",10.99
"1091","2011-05-02",10.84
"1092","2011-05-03",10.64
"1093","2011-05-04",10.67
"1094","2011-05-05",10.44
"1095","2011-05-06",10.36
"1096","2011-05-09",11.02
"1097","2011-05-10",11.1
"1098","2011-05-11",10.54
"1099","2011-05-12",10.93
"1100","2011-05-13",10.62
"1101","2011-05-16",10.17
"1102","2011-05-17",10.21
"1103","2011-05-18",10.26
"1104","2011-05-19",10.24
"1105","2011-05-20",10.09
"1106","2011-05-23",9.75
"1107","2011-05-24",9.55
"1108","2011-05-25",9.74
"1109","2011-05-26",10.44
"1110","2011-05-27",10.95
"1111","2011-05-31",11.17
"1112","2011-06-01",10.51
"1113","2011-06-02",10.68
"1114","2011-06-03",9.98
"1115","2011-06-06",9.66
"1116","2011-06-07",9.66
"1117","2011-06-08",9.48
"1118","2011-06-09",9.32
"1119","2011-06-10",9.32
"1120","2011-06-13",9.22
"1121","2011-06-14",9.68
"1122","2011-06-15",9.08
"1123","2011-06-16",9.17
"1124","2011-06-17",9.31
"1125","2011-06-20",9.45
"1126","2011-06-21",9.57
"1127","2011-06-22",9.43
"1128","2011-06-23",9.38
"1129","2011-06-24",9.25
"1130","2011-06-27",9.75
"1131","2011-06-28",9.62
"1132","2011-06-29",9.46
"1133","2011-06-30",9.83
"1134","2011-07-01",10.28
"1135","2011-07-05",10.61
"1136","2011-07-06",10.59
"1137","2011-07-07",10.79
"1138","2011-07-08",10.42
"1139","2011-07-11",9.98
"1140","2011-07-12",10.05
"1141","2011-07-13",10.09
"1142","2011-07-14",9.65
"1143","2011-07-15",9.69
"1144","2011-07-18",9.71
"1145","2011-07-19",9.85
"1146","2011-07-20",9.61
"1147","2011-07-21",10.66
"1148","2011-07-22",10.91
"1149","2011-07-25",10.87
"1150","2011-07-26",10.75
"1151","2011-07-27",10.24
"1152","2011-07-28",10.32
"1153","2011-07-29",10.2
"1154","2011-08-01",10.15
"1155","2011-08-02",9.79
"1156","2011-08-03",10.09
"1157","2011-08-04",10.02
"1158","2011-08-05",9.77
"1159","2011-08-08",8.46
"1160","2011-08-09",8.8
"1161","2011-08-10",8.17
"1162","2011-08-11",8.47
"1163","2011-08-12",8.28
"1164","2011-08-15",8.32
"1165","2011-08-16",8.41
"1166","2011-08-17",8.38
"1167","2011-08-18",7.66
"1168","2011-08-19",7.31
"1169","2011-08-22",6.95
"1170","2011-08-23",7.38
"1171","2011-08-24",7.56
"1172","2011-08-25",7.03
"1173","2011-08-26",7.36
"1174","2011-08-29",7.39
"1175","2011-08-30",7.29
"1176","2011-08-31",7.6
"1177","2011-09-01",7.18
"1178","2011-09-02",6.88
"1179","2011-09-06",6.75
"1180","2011-09-07",7.11
"1181","2011-09-08",6.94
"1182","2011-09-09",6.72
"1183","2011-09-12",6.91
"1184","2011-09-13",7.25
"1185","2011-09-14",7.39
"1186","2011-09-15",7.54
"1187","2011-09-16",7.6
"1188","2011-09-19",7.43
"1189","2011-09-20",7.17
"1190","2011-09-21",6.79
"1191","2011-09-22",6.76
"1192","2011-09-23",7.01
"1193","2011-09-26",7.17
"1194","2011-09-27",7.37
"1195","2011-09-28",6.94
"1196","2011-09-29",7.2
"1197","2011-09-30",7.07
"1198","2011-10-03",6.75
"1199","2011-10-04",7.95
"1200","2011-10-05",8.64
"1201","2011-10-06",8.34
"1202","2011-10-07",8.34
"1203","2011-10-10",8.86
"1204","2011-10-11",8.84
"1205","2011-10-12",8.88
"1206","2011-10-13",8.93
"1207","2011-10-14",9.35
"1208","2011-10-17",9.17
"1209","2011-10-18",9.51
"1210","2011-10-19",9.69
"1211","2011-10-20",9.47
"1212","2011-10-21",9.83
"1213","2011-10-24",10.5
"1214","2011-10-25",9.97
"1215","2011-10-26",10.31
"1216","2011-10-27",10.91
"1217","2011-10-28",10.88
"1218","2011-10-31",10.75
"1219","2011-11-01",10.06
"1220","2011-11-02",10.31
"1221","2011-11-03",10.69
"1222","2011-11-04",10.56
"1223","2011-11-07",10.63
"1224","2011-11-08",10.97
"1225","2011-11-09",10.36
"1226","2011-11-10",10.81
"1227","2011-11-11",10.99
"1228","2011-11-14",10.86
"1229","2011-11-15",10.98
"1230","2011-11-16",10.56
"1231","2011-11-17",10.39
"1232","2011-11-18",10.75
"1233","2011-11-21",10.37
"1234","2011-11-22",10.48
"1235","2011-11-23",9.94
"1236","2011-11-25",9.35
"1237","2011-11-28",10.06
"1238","2011-11-29",9.88
"1239","2011-11-30",10.42
"1240","2011-12-01",10.01
"1241","2011-12-02",10.34
"1242","2011-12-05",10.6
"1243","2011-12-06",10.66
"1244","2011-12-07",10.46
"1245","2011-12-08",10.13
"1246","2011-12-09",10.62
"1247","2011-12-12",10.54
"1248","2011-12-13",10.63
"1249","2011-12-14",10.3
"1250","2011-12-15",10.37
"1251","2011-12-16",10.35
"1252","2011-12-19",10.3
"1253","2011-12-20",10.96
"1254","2011-12-21",11.42
"1255","2011-12-22",11.74
"1256","2011-12-23",11.6
"1257","2011-12-27",11.65
"1258","2011-12-28",11.25
"1259","2011-12-29",11.47
"1260","2011-12-30",11.18
"1261","2012-01-03",11.02
"1262","2012-01-04",11.05
"1263","2012-01-05",11.09
"1264","2012-01-06",11.08
"1265","2012-01-09",11.02
"1266","2012-01-10",11.2
"1267","2012-01-11",11.3
"1268","2012-01-12",11.3
"1269","2012-01-13",11.16
"1270","2012-01-17",11.11
"1271","2012-01-18",11.25
"1272","2012-01-19",11.07
"1273","2012-01-20",11.32
"1274","2012-01-23",11.44
"1275","2012-01-24",11.97
"1276","2012-01-25",11.83
"1277","2012-01-26",11.56
"1278","2012-01-27",11.6
"1279","2012-01-30",11.31
"1280","2012-01-31",11.21
"1281","2012-02-01",12.05
"1282","2012-02-02",11.32
"1283","2012-02-03",12.19
"1284","2012-02-06",12.19
"1285","2012-02-07",12.01
"1286","2012-02-08",11.86
"1287","2012-02-09",11.92
"1288","2012-02-10",11.85
"1289","2012-02-13",11.94
"1290","2012-02-14",13.67
"1291","2012-02-15",13.53
"1292","2012-02-16",13.91
"1293","2012-02-17",13.8
"1294","2012-02-21",13.77
"1295","2012-02-22",13.75
"1296","2012-02-23",13.93
"1297","2012-02-24",14
"1298","2012-02-27",14.15
"1299","2012-02-28",14.06
"1300","2012-02-29",13.88
"1301","2012-03-01",14.36
"1302","2012-03-02",13.83
"1303","2012-03-05",13.95
"1304","2012-03-06",13.29
"1305","2012-03-07",13.48
"1306","2012-03-08",13.52
"1307","2012-03-09",13.55
"1308","2012-03-12",13.4
"1309","2012-03-13",13.74
"1310","2012-03-14",13.68
"1311","2012-03-15",13.58
"1312","2012-03-16",14
"1313","2012-03-19",14.26
"1314","2012-03-20",13.68
"1315","2012-03-21",17.32
"1316","2012-03-22",17.059999
"1317","2012-03-23",17.09
"1318","2012-03-26",17.799999
"1319","2012-03-27",17.309999
"1320","2012-03-28",17.440001
"1321","2012-03-29",17.52
"1322","2012-03-30",17.469999
"1323","2012-04-02",18.18
"1324","2012-04-03",18.74
"1325","2012-04-04",18.129999
"1326","2012-04-05",18.5
"1327","2012-04-09",17.879999
"1328","2012-04-10",17.030001
"1329","2012-04-11",17.51
"1330","2012-04-12",17.82
"1331","2012-04-13",17.73
"1332","2012-04-16",17.42
"1333","2012-04-17",17.77
"1334","2012-04-18",17.84
"1335","2012-04-19",17.33
"1336","2012-04-20",17.41
"1337","2012-04-23",16.709999
"1338","2012-04-24",16.52
"1339","2012-04-25",17.299999
"1340","2012-04-26",17.530001
"1341","2012-04-27",18.98
"1342","2012-04-30",18.709999
"1343","2012-05-01",18
"1344","2012-05-02",18.049999
"1345","2012-05-03",17.25
"1346","2012-05-04",16.65
"1347","2012-05-07",16.450001
"1348","2012-05-08",16.709999
"1349","2012-05-09",16.49
"1350","2012-05-10",16.57
"1351","2012-05-11",16.379999
"1352","2012-05-14",15.95
"1353","2012-05-15",16.23
"1354","2012-05-16",16.5
"1355","2012-05-17",16.370001
"1356","2012-05-18",16.290001
"1357","2012-05-21",16.889999
"1358","2012-05-22",16.75
"1359","2012-05-23",17.1
"1360","2012-05-24",17.25
"1361","2012-05-25",16.639999
"1362","2012-05-29",16.73
"1363","2012-05-30",16.51
"1364","2012-05-31",16.66
"1365","2012-06-01",15.24
"1366","2012-06-04",15.4
"1367","2012-06-05",15.31
"1368","2012-06-06",15.82
"1369","2012-06-07",15.64
"1370","2012-06-08",15.92
"1371","2012-06-11",15.41
"1372","2012-06-12",15.74
"1373","2012-06-13",15.49
"1374","2012-06-14",15.21
"1375","2012-06-15",15.5
"1376","2012-06-18",15.76
"1377","2012-06-19",16.290001
"1378","2012-06-20",16.5
"1379","2012-06-21",15.72
"1380","2012-06-22",15.38
"1381","2012-06-25",15.11
"1382","2012-06-26",14.87
"1383","2012-06-27",15.2
"1384","2012-06-28",14.84
"1385","2012-06-29",15.96
"1386","2012-07-02",15.83
"1387","2012-07-03",16.459999
"1388","2012-07-05",17.030001
"1389","2012-07-06",16.690001
"1390","2012-07-09",16.540001
"1391","2012-07-10",16.709999
"1392","2012-07-11",16.5
"1393","2012-07-12",16.15
"1394","2012-07-13",16.559999
"1395","2012-07-16",16.139999
"1396","2012-07-17",16.200001
"1397","2012-07-18",16.610001
"1398","2012-07-19",16.5
"1399","2012-07-20",15.6
"1400","2012-07-23",15.19
"1401","2012-07-24",14.72
"1402","2012-07-25",14.82
"1403","2012-07-26",15.14
"1404","2012-07-27",15.93
"1405","2012-07-30",15.79
"1406","2012-07-31",15.59
"1407","2012-08-01",15.11
"1408","2012-08-02",14.94
"1409","2012-08-03",15.36
"1410","2012-08-06",15.9
"1411","2012-08-07",16.219999
"1412","2012-08-08",16.49
"1413","2012-08-09",16.51
"1414","2012-08-10",16.34
"1415","2012-08-13",15.84
"1416","2012-08-14",16.4
"1417","2012-08-15",16.34
"1418","2012-08-16",16.73
"1419","2012-08-17",17.200001
"1420","2012-08-20",16.59
"1421","2012-08-21",16.290001
"1422","2012-08-22",16.24
"1423","2012-08-23",15.97
"1424","2012-08-24",16.290001
"1425","2012-08-27",16.299999
"1426","2012-08-28",16.290001
"1427","2012-08-29",16.309999
"1428","2012-08-30",16.18
"1429","2012-08-31",16.51
"1430","2012-09-04",16.280001
"1431","2012-09-05",15.98
"1432","2012-09-06",16.76
"1433","2012-09-07",16.959999
"1434","2012-09-10",16.98
"1435","2012-09-11",16.709999
"1436","2012-09-12",16.940001
"1437","2012-09-13",17.190001
"1438","2012-09-14",19.09
"1439","2012-09-17",19.59
"1440","2012-09-18",19.370001
"1441","2012-09-19",19.93
"1442","2012-09-20",20.35
"1443","2012-09-21",20.59
"1444","2012-09-24",20.5
"1445","2012-09-25",20.26
"1446","2012-09-26",19.98
"1447","2012-09-27",20.049999
"1448","2012-09-28",19.92
"1449","2012-10-01",19.940001
"1450","2012-10-02",19.950001
"1451","2012-10-03",19.99
"1452","2012-10-04",20.15
"1453","2012-10-05",20.27
"1454","2012-10-08",20.1
"1455","2012-10-09",19.67
"1456","2012-10-10",19.540001
"1457","2012-10-11",19.68
"1458","2012-10-12",19.129999
"1459","2012-10-15",19.549999
"1460","2012-10-16",19.98
"1461","2012-10-17",20.17
"1462","2012-10-18",19.77
"1463","2012-10-19",19.190001
"1464","2012-10-22",19.280001
"1465","2012-10-23",19.17
"1466","2012-10-24",19.57
"1467","2012-10-25",19.48
"1468","2012-10-26",19.09
"1469","2012-10-31",19.08
"1470","2012-11-01",19.719999
"1471","2012-11-02",19.700001
"1472","2012-11-05",20
"1473","2012-11-06",20.629999
"1474","2012-11-07",19.5
"1475","2012-11-08",19.02
"1476","2012-11-09",19.09
"1477","2012-11-12",19.01
"1478","2012-11-13",18.700001
"1479","2012-11-14",18.17
"1480","2012-11-15",18.5
"1481","2012-11-16",18.290001
"1482","2012-11-19",18.76
"1483","2012-11-20",18.98
"1484","2012-11-21",19.290001
"1485","2012-11-23",19.469999
"1486","2012-11-26",19.559999
"1487","2012-11-27",19.370001
"1488","2012-11-28",19.68
"1489","2012-11-29",19.98
"1490","2012-11-30",19.93
"1491","2012-12-03",19.709999
"1492","2012-12-04",19.799999
"1493","2012-12-05",19.57
"1494","2012-12-06",19.549999
"1495","2012-12-07",19.41
"1496","2012-12-10",19.530001
"1497","2012-12-11",19.690001
"1498","2012-12-12",19.290001
"1499","2012-12-13",18.85
"1500","2012-12-14",19.09
"1501","2012-12-17",19.700001
"1502","2012-12-18",19.879999
"1503","2012-12-19",19.639999
"1504","2012-12-20",19.780001
"1505","2012-12-21",19.799999
"1506","2012-12-24",19.82
"1507","2012-12-26",19.52
"1508","2012-12-27",19.629999
"1509","2012-12-28",19.559999
"1510","2012-12-31",20.280001
"1511","2013-01-02",22
"1512","2013-01-03",22.26
"1513","2013-01-04",22.629999
"1514","2013-01-07",22.889999
"1515","2013-01-08",22.9
"1516","2013-01-09",22.77
"1517","2013-01-10",23.549999
"1518","2013-01-11",23.620001
"1519","2013-01-14",23.049999
"1520","2013-01-15",22.940001
"1521","2013-01-16",22.629999
"1522","2013-01-17",23.1
"1523","2013-01-18",23.209999
"1524","2013-01-22",23.299999
"1525","2013-01-23",23.41
"1526","2013-01-24",23.92
"1527","2013-01-25",23.91
"1528","2013-01-28",24.02
"1529","2013-01-29",23.74
"1530","2013-01-30",23.549999
"1531","2013-01-31",24.450001
"1532","2013-02-01",24.9
"1533","2013-02-04",24.290001
"1534","2013-02-05",24.66
"1535","2013-02-06",24.51
"1536","2013-02-07",24
"1537","2013-02-08",23.950001
"1538","2013-02-11",24.48
"1539","2013-02-12",24.6
"1540","2013-02-13",24.73
"1541","2013-02-14",24.66
"1542","2013-02-15",21.870001
"1543","2013-02-19",22.33
"1544","2013-02-20",21.639999
"1545","2013-02-21",20.719999
"1546","2013-02-22",20.91
"1547","2013-02-25",21.049999
"1548","2013-02-26",20.959999
"1549","2013-02-27",21.559999
"1550","2013-02-28",21.860001
"1551","2013-03-01",22.049999
"1552","2013-03-04",22.379999
"1553","2013-03-05",23.530001
"1554","2013-03-06",24
"1555","2013-03-07",23.91
"1556","2013-03-08",24.85
"1557","2013-03-11",24.889999
"1558","2013-03-12",24.82
"1559","2013-03-13",24.709999
"1560","2013-03-14",24.9
"1561","2013-03-15",24.540001
"1562","2013-03-18",24.26
"1563","2013-03-19",23.99
"1564","2013-03-20",25.66
"1565","2013-03-21",25.620001
"1566","2013-03-22",24.91
"1567","2013-03-25",24.85
"1568","2013-03-26",25.25
"1569","2013-03-27",25.040001
"1570","2013-03-28",25.309999
"1571","2013-04-01",24.84
"1572","2013-04-02",25.08
"1573","2013-04-03",24.17
"1574","2013-04-04",24.35
"1575","2013-04-05",23.57
"1576","2013-04-08",23.85
"1577","2013-04-09",24.08
"1578","2013-04-10",24.51
"1579","2013-04-11",24.110001
"1580","2013-04-12",24.24
"1581","2013-04-15",22.530001
"1582","2013-04-16",23.24
"1583","2013-04-17",22.76
"1584","2013-04-18",22.15
"1585","2013-04-19",22.299999
"1586","2013-04-22",22.620001
"1587","2013-04-23",22.73
"1588","2013-04-24",22.4
"1589","2013-04-25",24.290001
"1590","2013-04-26",24.24
"1591","2013-04-29",24.290001
"1592","2013-04-30",24.27
"1593","2013-05-01",23.139999
"1594","2013-05-02",23.459999
"1595","2013-05-03",24.549999
"1596","2013-05-06",24.73
"1597","2013-05-07",25.309999
"1598","2013-05-08",25.4
"1599","2013-05-09",25.299999
"1600","2013-05-10",26.200001
"1601","2013-05-13",26.120001
"1602","2013-05-14",26.709999
"1603","2013-05-15",26.190001
"1604","2013-05-16",25.719999
"1605","2013-05-17",25.889999
"1606","2013-05-20",25.99
"1607","2013-05-21",26.26
"1608","2013-05-22",26.5
"1609","2013-05-23",26.75
"1610","2013-05-24",26.620001
"1611","2013-05-28",27.27
"1612","2013-05-29",26.99
"1613","2013-05-30",26.610001
"1614","2013-05-31",26.040001
"1615","2013-06-03",25.719999
"1616","2013-06-04",25.4
"1617","2013-06-05",25.02
"1618","2013-06-06",25.790001
"1619","2013-06-07",26.190001
"1620","2013-06-10",26.58
"1621","2013-06-11",26.65
"1622","2013-06-12",26.4
"1623","2013-06-13",26.35
"1624","2013-06-14",26.24
"1625","2013-06-17",26.48
"1626","2013-06-18",27.049999
"1627","2013-06-19",26.639999
"1628","2013-06-20",25.75
"1629","2013-06-21",25.92
"1630","2013-06-24",25.440001
"1631","2013-06-25",25.709999
"1632","2013-06-26",25.889999
"1633","2013-06-27",26.879999
"1634","2013-06-28",26.719999
"1635","2013-07-01",27.26
"1636","2013-07-02",27.450001
"1637","2013-07-03",27.02
"1638","2013-07-05",27.870001
"1639","2013-07-08",28.440001
"1640","2013-07-09",29.040001
"1641","2013-07-10",29.629999
"1642","2013-07-11",29.49
"1643","2013-07-12",30.08
"1644","2013-07-15",29.84
"1645","2013-07-16",29.51
"1646","2013-07-17",29.799999
"1647","2013-07-18",30.49
"1648","2013-07-19",30.67
"1649","2013-07-22",29.76
"1650","2013-07-23",29.459999
"1651","2013-07-24",28.85
"1652","2013-07-25",32.540001
"1653","2013-07-26",32.23
"1654","2013-07-29",31.719999
"1655","2013-07-30",30.6
"1656","2013-07-31",30.530001
"1657","2013-08-01",30.690001
"1658","2013-08-02",30.59
"1659","2013-08-05",31
"1660","2013-08-06",31.42
"1661","2013-08-07",30.99
"1662","2013-08-08",31.190001
"1663","2013-08-09",31.25
"1664","2013-08-12",31.74
"1665","2013-08-13",31.82
"1666","2013-08-14",31.33
"1667","2013-08-15",30.67
"1668","2013-08-16",30.5
"1669","2013-08-19",30.299999
"1670","2013-08-20",30.67
"1671","2013-08-21",30.610001
"1672","2013-08-22",31.059999
"1673","2013-08-23",30.709999
"1674","2013-08-26",31.290001
"1675","2013-08-27",30.42
"1676","2013-08-28",30.450001
"1677","2013-08-29",30.93
"1678","2013-08-30",30.17
"1679","2013-09-03",30.690001
"1680","2013-09-04",31.309999
"1681","2013-09-05",31.66
"1682","2013-09-06",31.82
"1683","2013-09-09",32.830002
"1684","2013-09-10",33.040001
"1685","2013-09-11",32.68
"1686","2013-09-12",32.029999
"1687","2013-09-13",32.200001
"1688","2013-09-16",32.259998
"1689","2013-09-17",32.990002
"1690","2013-09-18",33.110001
"1691","2013-09-19",33.209999
"1692","2013-09-20",33.34
"1693","2013-09-23",33.040001
"1694","2013-09-24",33.599998
"1695","2013-09-25",33.009998
"1696","2013-09-26",33.07
"1697","2013-09-27",33.25
"1698","2013-09-30",33
"1699","2013-10-01",33.459999
"1700","2013-10-02",33.009998
"1701","2013-10-03",32.209999
"1702","2013-10-04",32.189999
"1703","2013-10-07",31.83
"1704","2013-10-08",30.98
"1705","2013-10-09",30.450001
"1706","2013-10-10",31.780001
"1707","2013-10-11",32.860001
"1708","2013-10-14",33.299999
"1709","2013-10-15",33.220001
"1710","2013-10-16",33.450001
"1711","2013-10-17",33.869999
"1712","2013-10-18",34.75
"1713","2013-10-21",34.540001
"1714","2013-10-22",34.900002
"1715","2013-10-23",34.450001
"1716","2013-10-24",33.049999
"1717","2013-10-25",33.330002
"1718","2013-10-28",34.23
"1719","2013-10-29",34.290001
"1720","2013-10-30",34
"1721","2013-10-31",33.790001
"1722","2013-11-01",33.150002
"1723","2013-11-04",33.700001
"1724","2013-11-05",33.459999
"1725","2013-11-06",33.23
"1726","2013-11-07",32.07
"1727","2013-11-08",33.07
"1728","2013-11-11",32.959999
"1729","2013-11-12",33.369999
"1730","2013-11-13",33.790001
"1731","2013-11-14",34.150002
"1732","2013-11-15",34.029999
"1733","2013-11-18",33.360001
"1734","2013-11-19",33.02
"1735","2013-11-20",32.529999
"1736","2013-11-21",33.869999
"1737","2013-11-22",33.759998
"1738","2013-11-25",33.75
"1739","2013-11-26",34.02
"1740","2013-11-27",34.029999
"1741","2013-11-29",34.029999
"1742","2013-12-02",33.52
"1743","2013-12-03",32.330002
"1744","2013-12-04",33.27
"1745","2013-12-05",32.639999
"1746","2013-12-06",32.91
"1747","2013-12-09",33.110001
"1748","2013-12-10",32.639999
"1749","2013-12-11",31.6
"1750","2013-12-12",32.009998
"1751","2013-12-13",32.240002
"1752","2013-12-16",32.849998
"1753","2013-12-17",32.580002
"1754","2013-12-18",32.490002
"1755","2013-12-19",31.98
"1756","2013-12-20",34.16
"1757","2013-12-23",34.66
"1758","2013-12-24",34.860001
"1759","2013-12-26",35.459999
"1760","2013-12-27",34.93
"1761","2013-12-30",34.16
"1762","2013-12-31",34.919998
"1763","2014-01-02",34.400002
"1764","2014-01-03",34.560001
"1765","2014-01-06",34.139999
"1766","2014-01-07",34.330002
"1767","2014-01-08",33.48
"1768","2014-01-09",33.139999
"1769","2014-01-10",33.82
"1770","2014-01-13",32.93
"1771","2014-01-14",33.009998
"1772","2014-01-15",33.16
"1773","2014-01-16",33.169998
"1774","2014-01-17",33.169998
"1775","2014-01-21",33.07
"1776","2014-01-22",33.240002
"1777","2014-01-23",32.419998
"1778","2014-01-24",30.690001
"1779","2014-01-27",29.98
"1780","2014-01-28",30.41
"1781","2014-01-29",30.09
"1782","2014-01-30",30.360001
"1783","2014-01-31",29.68
"1784","2014-02-03",29.809999
"1785","2014-02-04",30.370001
"1786","2014-02-05",30.059999
"1787","2014-02-06",30.219999
"1788","2014-02-07",30.82
"1789","2014-02-10",29.99
"1790","2014-02-11",29.43
"1791","2014-02-12",30.91
"1792","2014-02-13",31.07
"1793","2014-02-14",30.799999
"1794","2014-02-18",31.190001
"1795","2014-02-19",30.549999
"1796","2014-02-20",32.759998
"1797","2014-02-21",33.09
"1798","2014-02-24",33.759998
"1799","2014-02-25",33.369999
"1800","2014-02-26",33.98
"1801","2014-02-27",34.040001
"1802","2014-02-28",34.400002
"1803","2014-03-03",34.169998
"1804","2014-03-04",35.34
"1805","2014-03-05",35.209999
"1806","2014-03-06",35.650002
"1807","2014-03-07",36.599998
"1808","2014-03-10",36.5
"1809","2014-03-11",35.25
"1810","2014-03-12",35.18
"1811","2014-03-13",34.740002
"1812","2014-03-14",34.880001
"1813","2014-03-17",35.049999
"1814","2014-03-18",37.560001
"1815","2014-03-19",36.849998
"1816","2014-03-20",38.759998
"1817","2014-03-21",37.959999
"1818","2014-03-24",37.279999
"1819","2014-03-25",37.080002
"1820","2014-03-26",36.130001
"1821","2014-03-27",36.509998
"1822","2014-03-28",36.139999
"1823","2014-03-31",38.59
"1824","2014-04-01",38.919998
"1825","2014-04-02",38.779999
"1826","2014-04-03",38.419998
"1827","2014-04-04",37.09
"1828","2014-04-07",36.560001
"1829","2014-04-08",36.84
"1830","2014-04-09",38.130001
"1831","2014-04-10",37.09
"1832","2014-04-11",35.919998
"1833","2014-04-14",35.459999
"1834","2014-04-15",34.900002
"1835","2014-04-16",35.57
"1836","2014-04-17",35.880001
"1837","2014-04-21",36.220001
"1838","2014-04-22",36.549999
"1839","2014-04-23",36.27
"1840","2014-04-24",35.759998
"1841","2014-04-25",34.369999
"1842","2014-04-28",33.939999
"1843","2014-04-29",34.009998
"1844","2014-04-30",35
"1845","2014-05-01",35.09
"1846","2014-05-02",34.98
"1847","2014-05-05",34.57
"1848","2014-05-06",33.939999
"1849","2014-05-07",34.360001
"1850","2014-05-08",34.880001
"1851","2014-05-09",35.18
"1852","2014-05-12",36.669998
"1853","2014-05-13",36.369999
"1854","2014-05-14",35.709999
"1855","2014-05-15",35.09
"1856","2014-05-16",35.130001
"1857","2014-05-19",35.509998
"1858","2014-05-20",34.790001
"1859","2014-05-21",35.310001
"1860","2014-05-22",35.470001
"1861","2014-05-23",35.939999
"1862","2014-05-27",36.349998
"1863","2014-05-28",35.810001
"1864","2014-05-29",35.610001
"1865","2014-05-30",35.25
"1866","2014-06-02",35.889999
"1867","2014-06-03",34.970001
"1868","2014-06-04",35.389999
"1869","2014-06-05",36
"1870","2014-06-06",36.360001
"1871","2014-06-09",36.830002
"1872","2014-06-10",36.689999
"1873","2014-06-11",36.209999
"1874","2014-06-12",35.73
"1875","2014-06-13",35.25
"1876","2014-06-16",35.529999
"1877","2014-06-17",35.27
"1878","2014-06-18",35.470001
"1879","2014-06-19",35.630001
"1880","2014-06-20",36.119999
"1881","2014-06-23",35.91
"1882","2014-06-24",35.279999
"1883","2014-06-25",35.689999
"1884","2014-06-26",35.639999
"1885","2014-06-27",35.93
"1886","2014-06-30",35.57
"1887","2014-07-01",36.110001
"1888","2014-07-02",36.380001
"1889","2014-07-03",37.060001
"1890","2014-07-07",36.34
"1891","2014-07-08",35.900002
"1892","2014-07-09",35.82
"1893","2014-07-10",35.189999
"1894","2014-07-11",35.32
"1895","2014-07-14",36.060001
"1896","2014-07-15",35.950001
"1897","2014-07-16",35.830002
"1898","2014-07-17",35.139999
"1899","2014-07-18",35.889999
"1900","2014-07-21",35.040001
"1901","2014-07-22",35.349998
"1902","2014-07-23",35.07
"1903","2014-07-24",34.970001
"1904","2014-07-25",34.470001
"1905","2014-07-28",33.91
"1906","2014-07-29",35.169998
"1907","2014-07-30",34.900002
"1908","2014-07-31",27.01
"1909","2014-08-01",26.799999
"1910","2014-08-04",26.91
"1911","2014-08-05",27.75
"1912","2014-08-06",29.09
"1913","2014-08-07",28.780001
