"","date","GWGH"
"1009","2018-09-26",7.62
"1010","2018-09-27",7.6
"1011","2018-09-28",7.75
"1012","2018-10-01",7.65
"1013","2018-10-02",7.5
"1014","2018-10-03",6.93
"1015","2018-10-04",6.63
"1016","2018-10-05",6.774
"1017","2018-10-08",7.05
"1018","2018-10-09",7.15
"1019","2018-10-10",6.55
"1020","2018-10-11",6.91
"1021","2018-10-12",7
"1022","2018-10-15",6.57
"1023","2018-10-16",6.54
"1024","2018-10-17",6.72
"1025","2018-10-18",6.484
"1026","2018-10-19",6.4
"1027","2018-10-22",6.25
"1028","2018-10-23",5.94
"1029","2018-10-24",5.845
"1030","2018-10-25",5.843
"1031","2018-10-26",5.51
"1032","2018-10-29",5.56
"1033","2018-10-30",5.621
"1034","2018-10-31",5.835
"1035","2018-11-01",6.09
"1036","2018-11-02",5.75
"1037","2018-11-05",5.78
"1038","2018-11-06",5.9
"1039","2018-11-07",6.07
"1040","2018-11-08",6
"1041","2018-11-09",6.1
"1042","2018-11-12",5.97
"1043","2018-11-13",5.5
"1044","2018-11-14",5.793
"1045","2018-11-15",5.5
"1046","2018-11-16",5.57
"1047","2018-11-19",5.416
"1048","2018-11-20",5.36
"1049","2018-11-21",5.6
"1050","2018-11-23",5.6
"1051","2018-11-26",5.79
"1052","2018-11-27",6.233
"1053","2018-11-28",6.2
"1054","2018-11-29",6.11
"1055","2018-11-30",6.02
"1056","2018-12-03",6.04
"1057","2018-12-04",5.9
"1058","2018-12-06",5.9
"1059","2018-12-07",6.05
"1060","2018-12-10",6
"1061","2018-12-11",5.95
"1062","2018-12-12",5.953
"1063","2018-12-13",5.965
"1064","2018-12-14",6.456
"1065","2018-12-17",6.5
"1066","2018-12-18",6.305
"1067","2018-12-19",6.2
"1068","2018-12-20",6.68
"1069","2018-12-21",6.25
"1070","2018-12-24",6.94
"1071","2018-12-26",6.87
"1072","2018-12-27",9.09
"1073","2018-12-28",9.24
"1074","2018-12-31",8.83
"1075","2019-01-02",8.61
"1076","2019-01-03",8.45
"1077","2019-01-04",8.46
"1078","2019-01-07",9.23
"1079","2019-01-08",7.52
"1080","2019-01-09",7.63
"1081","2019-01-10",7.9
"1082","2019-01-11",7.897
"1083","2019-01-14",8.21
"1084","2019-01-15",9.23
"1085","2019-01-16",8.8
"1086","2019-01-17",8.53
"1087","2019-01-18",8.55
"1088","2019-01-22",8.48
"1089","2019-01-23",8.62
"1090","2019-01-24",8.3
"1091","2019-01-25",8.208
"1092","2019-01-28",9
"1093","2019-01-29",8.69
"1094","2019-01-30",8.69
"1095","2019-01-31",9.14
"1096","2019-02-01",9.17
"1097","2019-02-04",9.24
"1098","2019-02-05",9
"1099","2019-02-06",9
"1100","2019-02-07",8.85
"1101","2019-02-08",9.023
"1102","2019-02-11",9.05
"1103","2019-02-12",9.05
"1104","2019-02-13",8.9
"1105","2019-02-14",10.69
"1106","2019-02-15",10.55
"1107","2019-02-19",9.49
"1108","2019-02-20",10.06
"1109","2019-02-21",10.31
"1110","2019-02-22",10.75
"1111","2019-02-25",10.88
"1112","2019-02-26",10.83
"1113","2019-02-27",10.7
"1114","2019-02-28",10.82
"1115","2019-03-01",11.49
"1116","2019-03-04",12
"1117","2019-03-05",11.31
"1118","2019-03-06",11.26
"1119","2019-03-07",11.55
"1120","2019-03-08",11.59
"1121","2019-03-11",12.29
"1122","2019-03-12",12.25
"1123","2019-03-13",12.53
"1124","2019-03-14",10.89
"1125","2019-03-15",10.9
"1126","2019-03-18",11.11
"1127","2019-03-19",11.27
"1128","2019-03-20",11.4
"1129","2019-03-21",11.51
"1130","2019-03-22",11.96
"1131","2019-03-25",11.97
"1132","2019-03-26",11.97
"1133","2019-03-27",11.95
"1134","2019-03-28",11.97
"1135","2019-03-29",11.97
"1136","2019-04-01",11.96
"1137","2019-04-02",11.97
"1138","2019-04-03",11.31
"1139","2019-04-04",11.89
"1140","2019-04-05",11.55
"1141","2019-04-08",11.97
"1142","2019-04-09",11.55
"1143","2019-04-10",10.9
"1144","2019-04-11",11.6
"1145","2019-04-12",11.59
"1146","2019-04-15",11.135
"1147","2019-04-16",11.5
"1148","2019-04-17",11.08
"1149","2019-04-18",11.35
"1150","2019-04-22",11.05
"1151","2019-04-23",11.24
"1152","2019-04-24",11.7
"1153","2019-04-25",11.52
"1154","2019-04-26",11.32
"1155","2019-04-29",11.25
"1156","2019-04-30",11.66
"1157","2019-05-01",11.97
"1158","2019-05-02",12.33
"1159","2019-05-03",14.235
"1160","2019-05-06",15.51
"1161","2019-05-07",14.5
"1162","2019-05-08",15.87
"1163","2019-05-09",15.2
"1164","2019-05-10",15.8
"1165","2019-05-13",16.200001
"1166","2019-05-14",16.700001
"1167","2019-05-15",15.795
"1168","2019-05-16",15.85
"1169","2019-05-17",16.24
"1170","2019-05-20",15
"1171","2019-05-21",15.48
"1172","2019-05-22",15.11
"1173","2019-05-23",15.01
"1174","2019-05-24",13.98
"1175","2019-05-28",11
"1176","2019-05-29",10.09
"1177","2019-05-30",10.6
"1178","2019-05-31",9.6
"1179","2019-06-03",9.65
"1180","2019-06-04",9.99
"1181","2019-06-05",10
"1182","2019-06-06",10.29
"1183","2019-06-07",9.63
"1184","2019-06-10",10.21
"1185","2019-06-11",11.15
"1186","2019-06-12",11.07
"1187","2019-06-13",9.95
"1188","2019-06-14",9.61
"1189","2019-06-17",9.18
"1190","2019-06-18",9.11
"1191","2019-06-19",8.24
"1192","2019-06-20",7.8
"1193","2019-06-21",7.79
"1194","2019-06-24",7.84
"1195","2019-06-25",7.79
"1196","2019-06-26",6.78
"1197","2019-06-27",6.49
"1198","2019-06-28",7.14
"1199","2019-07-01",7.63
"1200","2019-07-02",7.65
"1201","2019-07-03",8
"1202","2019-07-05",7.47
"1203","2019-07-08",6.55
"1204","2019-07-09",6.56
"1205","2019-07-10",7.39
"1206","2019-07-11",7.13
"1207","2019-07-12",7.65
"1208","2019-07-15",7.95
"1209","2019-07-16",8.18
"1210","2019-07-17",8.93
"1211","2019-07-18",8.98
"1212","2019-07-19",8.95
"1213","2019-07-22",9
"1214","2019-07-23",9.9
"1215","2019-07-24",10.21
"1216","2019-07-25",10.35
"1217","2019-07-26",9.93
"1218","2019-07-29",9.87
"1219","2019-07-30",9.89
"1220","2019-07-31",10.86
"1221","2019-08-01",10.8
"1222","2019-08-02",10.71
"1223","2019-08-05",10.03
"1224","2019-08-06",10.4
"1225","2019-08-07",10.05
"1226","2019-08-08",10.22
"1227","2019-08-09",10.48
"1228","2019-08-12",10.37
"1229","2019-08-13",11.05
"1230","2019-08-14",10.6
"1231","2019-08-15",10.18
"1232","2019-08-16",9.9
"1233","2019-08-19",9.8
"1234","2019-08-20",9.37
"1235","2019-08-21",9.28
"1236","2019-08-22",9.27
"1237","2019-08-23",9.41
"1238","2019-08-26",9.4
"1239","2019-08-27",8.96
"1240","2019-08-28",8.99
"1241","2019-08-29",8.98
"1242","2019-08-30",9.5
"1243","2019-09-03",9.25
"1244","2019-09-04",8.93
"1245","2019-09-05",9.28
"1246","2019-09-06",8.85
"1247","2019-09-09",8.63
"1248","2019-09-10",8.465
"1249","2019-09-11",8.61
"1250","2019-09-12",8.75
"1251","2019-09-13",8.68
"1252","2019-09-16",8.54
"1253","2019-09-17",9.18
"1254","2019-09-18",9.7
"1255","2019-09-19",10.5
"1256","2019-09-20",10.7
"1257","2019-09-23",10.28
"1258","2019-09-24",10.48
"1259","2019-09-25",10.03
"1260","2019-09-26",9.78
"1261","2019-09-27",9.8
"1262","2019-09-30",9.98
"1263","2019-10-01",9.73
"1264","2019-10-02",9.65
"1265","2019-10-03",9.23
"1266","2019-10-04",9.11
"1267","2019-10-07",9.08
"1268","2019-10-08",9.15
"1269","2019-10-09",8.82
"1270","2019-10-10",8.91
"1271","2019-10-11",8.97
"1272","2019-10-14",9.02
"1273","2019-10-15",9.13
"1274","2019-10-16",8.95
"1275","2019-10-17",9.1
"1276","2019-10-18",9.07
"1277","2019-10-21",9.8
"1278","2019-10-22",9.97
"1279","2019-10-23",9.885
"1280","2019-10-24",9.92
"1281","2019-10-25",9.92
"1282","2019-10-28",9.91
"1283","2019-10-29",10.29
"1284","2019-10-30",10.25
"1285","2019-10-31",10.25
"1286","2019-11-01",10.38
"1287","2019-11-04",10.49
"1288","2019-11-05",10.49
"1289","2019-11-06",10.7
"1290","2019-11-07",10.47
"1291","2019-11-08",10.3
"1292","2019-11-11",10.23
"1293","2019-11-12",10.535
"1294","2019-11-13",10.12
"1295","2019-11-14",10.1
"1296","2019-11-15",9.8
"1297","2019-11-18",9.95
"1298","2019-11-19",9.81
"1299","2019-11-20",9.98
"1300","2019-11-21",10.23
"1301","2019-11-22",10.5
"1302","2019-11-25",10.4
"1303","2019-11-26",10.01
"1304","2019-11-27",10.22
"1305","2019-11-29",10.4
"1306","2019-12-02",9.92
"1307","2019-12-03",9.8
"1308","2019-12-04",9.84
"1309","2019-12-05",9.85
"1310","2019-12-06",9.9
"1311","2019-12-09",10.11
"1312","2019-12-10",10.15
"1313","2019-12-11",10.02
"1314","2019-12-12",10.13
"1315","2019-12-13",9.92
"1316","2019-12-16",9.98
"1317","2019-12-17",9.8
"1318","2019-12-18",9.92
"1319","2019-12-19",9.9
"1320","2019-12-20",9.5
"1321","2019-12-23",9.56
"1322","2019-12-24",9.5
"1323","2019-12-26",9.534
"1324","2019-12-27",9.82
"1325","2019-12-30",9.57
"1326","2019-12-31",9.82
"1327","2020-01-02",9.85
"1328","2020-01-03",9.52
"1329","2020-01-06",9.67
"1330","2020-01-07",9.68
"1331","2020-01-08",9.8
"1332","2020-01-09",9.51
"1333","2020-01-10",9.77
"1334","2020-01-13",9.8
"1335","2020-01-14",9.67
"1336","2020-01-15",9.75
"1337","2020-01-16",9.6
"1338","2020-01-17",9.5
"1339","2020-01-21",9.08
"1340","2020-01-22",9.31
"1341","2020-01-23",9.558
"1342","2020-01-24",9.53
"1343","2020-01-27",9.26
"1344","2020-01-28",9.55
"1345","2020-01-29",9.39
"1346","2020-01-30",9.55
"1347","2020-01-31",8.74
"1348","2020-02-03",8.8
"1349","2020-02-04",9.38
"1350","2020-02-05",9.25
"1351","2020-02-06",9.21
"1352","2020-02-07",9.15
"1353","2020-02-10",9.15
"1354","2020-02-11",9.49
"1355","2020-02-12",9.4
"1356","2020-02-13",9.5
"1357","2020-02-14",9.79
"1358","2020-02-18",9.65
"1359","2020-02-19",9.65
"1360","2020-02-20",9.81
"1361","2020-02-21",9.8
"1362","2020-02-24",9.54
"1363","2020-02-25",9.8
"1364","2020-02-26",9.65
"1365","2020-02-27",9.65
"1366","2020-02-28",9.33
"1367","2020-03-02",9.8
"1368","2020-03-03",9.56
"1369","2020-03-04",10.5
"1370","2020-03-05",9.59
"1371","2020-03-06",9.32
"1372","2020-03-09",9.02
"1373","2020-03-10",10.5
"1374","2020-03-11",10.08
"1375","2020-03-12",9.82
"1376","2020-03-13",9.5
"1377","2020-03-16",9.1
"1378","2020-03-17",10.09
"1379","2020-03-18",9.47
"1380","2020-03-19",10.07
"1381","2020-03-20",9.06
"1382","2020-03-23",8.67
"1383","2020-03-24",7.89
"1384","2020-03-25",7.87
"1385","2020-03-26",7.92
"1386","2020-03-27",8.17
"1387","2020-03-30",10
"1388","2020-03-31",10.16
"1389","2020-04-01",9.46
"1390","2020-04-02",9.48
"1391","2020-04-03",9.06
"1392","2020-04-06",9.24
"1393","2020-04-07",8.45
"1394","2020-04-08",7.98
"1395","2020-04-09",8.4
"1396","2020-04-13",8.38
"1397","2020-04-14",8.4
"1398","2020-04-15",8.27
"1399","2020-04-16",7.99
"1400","2020-04-17",8.21
"1401","2020-04-20",7.82
"1402","2020-04-21",7.25
"1403","2020-04-22",7.94
"1404","2020-04-23",8
"1405","2020-04-24",8.5
"1406","2020-04-27",8.5
"1407","2020-04-28",8.8
"1408","2020-04-29",9
"1409","2020-04-30",8.58
"1410","2020-05-01",8.19
"1411","2020-05-04",8.96
"1412","2020-05-05",8.52
"1413","2020-05-06",8.51
"1414","2020-05-07",8.63
"1415","2020-05-08",8.78
"1416","2020-05-11",8.51
"1417","2020-05-12",7.75
"1418","2020-05-13",7.87
"1419","2020-05-14",7.83
"1420","2020-05-15",8.69
"1421","2020-05-18",8.95
"1422","2020-05-19",8.29
"1423","2020-05-20",8.34
"1424","2020-05-21",8.25
"1425","2020-05-22",8.4
"1426","2020-05-26",8.3
"1427","2020-05-27",7.97
"1428","2020-05-28",7.92
"1429","2020-05-29",7.91
"1430","2020-06-01",7.57
"1431","2020-06-02",7.67
"1432","2020-06-03",8.16
"1433","2020-06-04",8.21
"1434","2020-06-05",8.17
"1435","2020-06-08",8.81
"1436","2020-06-09",8.66
"1437","2020-06-10",8.91
"1438","2020-06-11",8.3
"1439","2020-06-12",8.84
"1440","2020-06-15",8.95
"1441","2020-06-16",8.6
"1442","2020-06-17",8.26
"1443","2020-06-18",8.6
"1444","2020-06-19",8.13
"1445","2020-06-22",8.39
"1446","2020-06-23",8.36
"1447","2020-06-24",8.1
"1448","2020-06-25",8.1
"1449","2020-06-26",6.69
"1450","2020-06-29",8.06
"1451","2020-06-30",7.67
"1452","2020-07-01",7.51
"1453","2020-07-02",7.36
"1454","2020-07-06",7.63
"1455","2020-07-07",7.35
"1456","2020-07-08",7.49
"1457","2020-07-09",6.67
"1458","2020-07-10",7.15
"1459","2020-07-13",7.15
"1460","2020-07-14",7.21
"1461","2020-07-15",7.01
"1462","2020-07-16",6.82
"1463","2020-07-17",6.98
"1464","2020-07-20",6.94
"1465","2020-07-21",7.05
"1466","2020-07-22",6.81
"1467","2020-07-23",6.76
"1468","2020-07-24",6.73
"1469","2020-07-27",6.92
"1470","2020-07-28",6.77
"1471","2020-07-29",6.65
"1472","2020-07-30",6.85
"1473","2020-07-31",6.8
"1474","2020-08-03",6.9
"1475","2020-08-04",6.91
"1476","2020-08-05",7.17
"1477","2020-08-06",7.05
"1478","2020-08-07",7.35
"1479","2020-08-10",7.33
"1480","2020-08-11",7.42
"1481","2020-08-12",7.58
"1482","2020-08-13",7.55
"1483","2020-08-14",8.15
"1484","2020-08-17",8.23
"1485","2020-08-18",8.18
"1486","2020-08-19",8.19
"1487","2020-08-20",8
"1488","2020-08-21",7.99
"1489","2020-08-24",7.85
"1490","2020-08-25",7.98
"1491","2020-08-26",8
"1492","2020-08-27",8.22
"1493","2020-08-28",9
"1494","2020-08-31",8.74
"1495","2020-09-01",8.9
"1496","2020-09-02",9
"1497","2020-09-03",8.82
"1498","2020-09-04",8.59
"1499","2020-09-08",8.57
"1500","2020-09-09",8.6
"1501","2020-09-10",8.47
"1502","2020-09-11",8.44
"1503","2020-09-14",8.69
"1504","2020-09-15",8.43
"1505","2020-09-16",8.28
"1506","2020-09-17",8.25
"1507","2020-09-18",9.99
"1508","2020-09-21",8.73
"1509","2020-09-22",8.6
"1510","2020-09-23",8.43
"1511","2020-09-24",8.11
"1512","2020-09-25",8.33
"1513","2020-09-28",8.27
"1514","2020-09-29",8.55
"1515","2020-09-30",8.6
"1516","2020-10-01",8.69
"1517","2020-10-02",8.68
"1518","2020-10-05",9.12
"1519","2020-10-06",8.98
"1520","2020-10-07",9.02
"1521","2020-10-08",8.86
"1522","2020-10-09",9.02
"1523","2020-10-12",9.05
"1524","2020-10-13",9.02
"1525","2020-10-14",8.79
"1526","2020-10-15",9.07
"1527","2020-10-16",9.05
"1528","2020-10-19",8.89
"1529","2020-10-20",8.93
"1530","2020-10-21",8.88
"1531","2020-10-22",9
"1532","2020-10-23",8.95
"1533","2020-10-26",8.71
"1534","2020-10-27",8.77
"1535","2020-10-28",7.94
"1536","2020-10-29",7.41
"1537","2020-10-30",7.5
"1538","2020-11-02",7.6
"1539","2020-11-03",7.82
"1540","2020-11-04",7.24
"1541","2020-11-05",7.45
"1542","2020-11-06",7.3
"1543","2020-11-09",7.63
"1544","2020-11-10",7.77
"1545","2020-11-11",7.89
"1546","2020-11-12",7.35
"1547","2020-11-13",7.61
"1548","2020-11-16",7.92
"1549","2020-11-17",7.98
"1550","2020-11-18",8.03
"1551","2020-11-19",8.13
"1552","2020-11-20",7.89
"1553","2020-11-23",7.87
"1554","2020-11-24",8.05
"1555","2020-11-25",7.96
"1556","2020-11-27",7.73
