"","date","CYBE"
"1003","2010-12-23",8.3
"1004","2010-12-27",8.16
"1005","2010-12-28",8.46
"1006","2010-12-29",8.35
"1007","2010-12-30",8.48
"1008","2010-12-31",8.54
"1009","2011-01-03",8.6
"1010","2011-01-04",8.87
"1011","2011-01-05",8.55
"1012","2011-01-06",8.3
"1013","2011-01-07",8.55
"1014","2011-01-10",8.41
"1015","2011-01-11",8.53
"1016","2011-01-12",8.64
"1017","2011-01-13",8.9
"1018","2011-01-14",9.29
"1019","2011-01-18",9.75
"1020","2011-01-19",9.75
"1021","2011-01-20",9.69
"1022","2011-01-21",9.47
"1023","2011-01-24",9.6
"1024","2011-01-25",9.63
"1025","2011-01-26",9.64
"1026","2011-01-27",9.55
"1027","2011-01-28",9.49
"1028","2011-01-31",9.55
"1029","2011-02-01",9.55
"1030","2011-02-02",9.38
"1031","2011-02-03",9.23
"1032","2011-02-04",9.19
"1033","2011-02-07",9.1
"1034","2011-02-08",9.02
"1035","2011-02-09",8.9
"1036","2011-02-10",8.9
"1037","2011-02-11",8.87
"1038","2011-02-14",9
"1039","2011-02-15",9
"1040","2011-02-16",9.15
"1041","2011-02-17",9.06
"1042","2011-02-18",9
"1043","2011-02-22",8.87
"1044","2011-02-23",8.89
"1045","2011-02-24",8.81
"1046","2011-02-25",8.99
"1047","2011-02-28",9.22
"1048","2011-03-01",8.95
"1049","2011-03-02",8.99
"1050","2011-03-03",8.88
"1051","2011-03-04",8.92
"1052","2011-03-07",8.96
"1053","2011-03-08",8.89
"1054","2011-03-09",8.87
"1055","2011-03-10",8.8
"1056","2011-03-11",8.82
"1057","2011-03-14",8.8
"1058","2011-03-15",8.6
"1059","2011-03-16",8.6
"1060","2011-03-17",8.67
"1061","2011-03-18",8.57
"1062","2011-03-21",8.45
"1063","2011-03-22",8.4
"1064","2011-03-23",8.52
"1065","2011-03-24",8.54
"1066","2011-03-25",8.55
"1067","2011-03-28",8.53
"1068","2011-03-29",8.39
"1069","2011-03-30",8.4
"1070","2011-03-31",8.67
"1071","2011-04-01",8.81
"1072","2011-04-04",8.64
"1073","2011-04-05",8.92
"1074","2011-04-06",8.92
"1075","2011-04-07",8.75
"1076","2011-04-08",8.68
"1077","2011-04-11",8.71
"1078","2011-04-12",8.58
"1079","2011-04-13",8.67
"1080","2011-04-14",8.79
"1081","2011-04-15",8.85
"1082","2011-04-18",8.8
"1083","2011-04-19",8.87
"1084","2011-04-20",9.07
"1085","2011-04-21",9.11
"1086","2011-04-25",9.37
"1087","2011-04-26",9.95
"1088","2011-04-27",9.8
"1089","2011-04-28",9.9
"1090","2011-04-29",9.95
"1091","2011-05-02",10
"1092","2011-05-03",10
"1093","2011-05-04",9.8
"1094","2011-05-05",9.8
"1095","2011-05-06",9.84
"1096","2011-05-09",10.09
"1097","2011-05-10",10.12
"1098","2011-05-11",10
"1099","2011-05-12",10
"1100","2011-05-13",9.99
"1101","2011-05-16",9.95
"1102","2011-05-17",9.99
"1103","2011-05-18",9.86
"1104","2011-05-19",9.95
"1105","2011-05-20",10.02
"1106","2011-05-23",10.12
"1107","2011-05-24",10.14
"1108","2011-05-25",10.02
"1109","2011-05-26",10.07
"1110","2011-05-27",10.15
"1111","2011-05-31",9.97
"1112","2011-06-01",10.02
"1113","2011-06-02",9.96
"1114","2011-06-03",9.99
"1115","2011-06-06",9.83
"1116","2011-06-07",9.9
"1117","2011-06-08",9.74
"1118","2011-06-09",9.92
"1119","2011-06-10",9.9
"1120","2011-06-13",9.69
"1121","2011-06-14",9.51
"1122","2011-06-15",9.6
"1123","2011-06-16",9.58
"1124","2011-06-17",9.8
"1125","2011-06-20",9.48
"1126","2011-06-21",9.6
"1127","2011-06-22",9.6
"1128","2011-06-23",9.62
"1129","2011-06-24",9.63
"1130","2011-06-27",9.55
"1131","2011-06-28",9.81
"1132","2011-06-29",9.44
"1133","2011-06-30",9.69
"1134","2011-07-01",9.94
"1135","2011-07-05",10.03
"1136","2011-07-06",10
"1137","2011-07-07",10.14
"1138","2011-07-08",10.15
"1139","2011-07-11",9.9
"1140","2011-07-12",9.84
"1141","2011-07-13",9.46
"1142","2011-07-14",9.3
"1143","2011-07-15",9.3
"1144","2011-07-18",9.28
"1145","2011-07-19",9.33
"1146","2011-07-20",9.4
"1147","2011-07-21",9.2
"1148","2011-07-22",9.7
"1149","2011-07-25",9.58
"1150","2011-07-26",9.3
"1151","2011-07-27",9.05
"1152","2011-07-28",9.12
"1153","2011-07-29",9.43
"1154","2011-08-01",9.25
"1155","2011-08-02",8.91
"1156","2011-08-03",9.09
"1157","2011-08-04",8.89
"1158","2011-08-05",8.61
"1159","2011-08-08",8.22
"1160","2011-08-09",8.4
"1161","2011-08-10",8.3
"1162","2011-08-11",8.61
"1163","2011-08-12",8.45
"1164","2011-08-15",8.7
"1165","2011-08-16",8.75
"1166","2011-08-17",8.81
"1167","2011-08-18",8.1
"1168","2011-08-19",8.15
"1169","2011-08-22",8.5
"1170","2011-08-23",8.63
"1171","2011-08-24",8.48
"1172","2011-08-25",8.31
"1173","2011-08-26",8.38
"1174","2011-08-29",8.52
"1175","2011-08-30",8.54
"1176","2011-08-31",8.69
"1177","2011-09-01",8.2
"1178","2011-09-02",7.81
"1179","2011-09-06",7.39
"1180","2011-09-07",7.17
"1181","2011-09-08",7.02
"1182","2011-09-09",6.64
"1183","2011-09-12",6.77
"1184","2011-09-13",6.92
"1185","2011-09-14",7.13
"1186","2011-09-15",7
"1187","2011-09-16",7.11
"1188","2011-09-19",7
"1189","2011-09-20",6.95
"1190","2011-09-21",7
"1191","2011-09-22",7
"1192","2011-09-23",6.96
"1193","2011-09-26",7.17
"1194","2011-09-27",7.8
"1195","2011-09-28",7.85
"1196","2011-09-29",8
"1197","2011-09-30",7.9
"1198","2011-10-03",7.66
"1199","2011-10-04",7.9
"1200","2011-10-05",7.66
"1201","2011-10-06",7.6
"1202","2011-10-07",7.32
"1203","2011-10-10",7.79
"1204","2011-10-11",7.5
"1205","2011-10-12",7.68
"1206","2011-10-13",7.69
"1207","2011-10-14",7.69
"1208","2011-10-17",7.65
"1209","2011-10-18",7.67
"1210","2011-10-19",7.74
"1211","2011-10-20",7.83
"1212","2011-10-21",7.87
"1213","2011-10-24",7.89
"1214","2011-10-25",7.87
"1215","2011-10-26",7.94
"1216","2011-10-27",8.45
"1217","2011-10-28",8.12
"1218","2011-10-31",8.06
"1219","2011-11-01",7.82
"1220","2011-11-02",7.45
"1221","2011-11-03",7.41
"1222","2011-11-04",7.39
"1223","2011-11-07",7.15
"1224","2011-11-08",7.3
"1225","2011-11-09",7.19
"1226","2011-11-10",7.24
"1227","2011-11-11",7.32
"1228","2011-11-14",7.38
"1229","2011-11-15",7.45
"1230","2011-11-16",7.47
"1231","2011-11-17",7.78
"1232","2011-11-18",7.22
"1233","2011-11-21",6.9
"1234","2011-11-22",7.01
"1235","2011-11-23",7.1
"1236","2011-11-25",7.29
"1237","2011-11-28",7.24
"1238","2011-11-29",7.2
"1239","2011-11-30",7.78
"1240","2011-12-01",7.21
"1241","2011-12-02",7.11
"1242","2011-12-05",7.33
"1243","2011-12-06",7.01
"1244","2011-12-07",7
"1245","2011-12-08",7.1
"1246","2011-12-09",7.04
"1247","2011-12-12",7.09
"1248","2011-12-13",6.98
"1249","2011-12-14",7
"1250","2011-12-15",6.98
"1251","2011-12-16",7.01
"1252","2011-12-19",7.08
"1253","2011-12-20",7.35
"1254","2011-12-21",7.33
"1255","2011-12-22",7.25
"1256","2011-12-23",7.31
"1257","2011-12-27",7.35
"1258","2011-12-28",7.27
"1259","2011-12-29",7.45
"1260","2011-12-30",7.8
"1261","2012-01-03",7.7
"1262","2012-01-04",7.6
"1263","2012-01-05",7.65
"1264","2012-01-06",7.3
"1265","2012-01-09",7.37
"1266","2012-01-10",7.45
"1267","2012-01-11",7.49
"1268","2012-01-12",7.54
"1269","2012-01-13",8.01
"1270","2012-01-17",8.02
"1271","2012-01-18",8
"1272","2012-01-19",8.13
"1273","2012-01-20",8.09
"1274","2012-01-23",7.87
"1275","2012-01-24",7.86
"1276","2012-01-25",8.12
"1277","2012-01-26",8
"1278","2012-01-27",8.03
"1279","2012-01-30",8.08
"1280","2012-01-31",8.72
"1281","2012-02-01",8.66
"1282","2012-02-02",8.67
"1283","2012-02-03",8.75
"1284","2012-02-06",8.7
"1285","2012-02-07",8.95
"1286","2012-02-08",9.05
"1287","2012-02-09",9.06
"1288","2012-02-10",9.13
"1289","2012-02-13",9.15
"1290","2012-02-14",9.12
"1291","2012-02-15",9.15
"1292","2012-02-16",9.22
"1293","2012-02-17",9.46
"1294","2012-02-21",9.53
"1295","2012-02-22",9
"1296","2012-02-23",9
"1297","2012-02-24",9.05
"1298","2012-02-27",9.09
"1299","2012-02-28",9.02
"1300","2012-02-29",9.45
"1301","2012-03-01",9.29
"1302","2012-03-02",9.33
"1303","2012-03-05",9.21
"1304","2012-03-06",9.19
"1305","2012-03-07",9.15
"1306","2012-03-08",9.2
"1307","2012-03-09",9.38
"1308","2012-03-12",9.24
"1309","2012-03-13",9.37
"1310","2012-03-14",9.32
"1311","2012-03-15",9.15
"1312","2012-03-16",9.09
"1313","2012-03-19",9.13
"1314","2012-03-20",8.99
"1315","2012-03-21",9.01
"1316","2012-03-22",8.96
"1317","2012-03-23",8.95
"1318","2012-03-26",9.15
"1319","2012-03-27",9.08
"1320","2012-03-28",9.22
"1321","2012-03-29",9.34
"1322","2012-03-30",9.66
"1323","2012-04-02",9.83
"1324","2012-04-03",9.9
"1325","2012-04-04",9.97
"1326","2012-04-05",10.01
"1327","2012-04-09",9.96
"1328","2012-04-10",9.82
"1329","2012-04-11",10.15
"1330","2012-04-12",10.15
"1331","2012-04-13",10.11
"1332","2012-04-16",10.1
"1333","2012-04-17",10
"1334","2012-04-18",9.75
"1335","2012-04-19",9.85
"1336","2012-04-20",9.91
"1337","2012-04-23",9.75
"1338","2012-04-24",9.8
"1339","2012-04-25",9.86
"1340","2012-04-26",9.71
"1341","2012-04-27",9.8
"1342","2012-04-30",9.89
"1343","2012-05-01",9.59
"1344","2012-05-02",9.35
"1345","2012-05-03",9.39
"1346","2012-05-04",8.95
"1347","2012-05-07",8.55
"1348","2012-05-08",8.47
"1349","2012-05-09",8.67
"1350","2012-05-10",8.54
"1351","2012-05-11",8.35
"1352","2012-05-14",8.35
"1353","2012-05-15",8.3
"1354","2012-05-16",8.25
"1355","2012-05-17",8.3
"1356","2012-05-18",8.29
"1357","2012-05-21",8.17
"1358","2012-05-22",8.3
"1359","2012-05-23",8.24
"1360","2012-05-24",8.34
"1361","2012-05-25",8.34
"1362","2012-05-29",8.59
"1363","2012-05-30",8.83
"1364","2012-05-31",9.25
"1365","2012-06-01",8.4
"1366","2012-06-04",8.34
"1367","2012-06-05",8.34
"1368","2012-06-06",8.81
"1369","2012-06-07",8.5
"1370","2012-06-08",8.45
"1371","2012-06-11",8.29
"1372","2012-06-12",8.15
"1373","2012-06-13",8.06
"1374","2012-06-14",8.02
"1375","2012-06-15",8.04
"1376","2012-06-18",8
"1377","2012-06-19",7.86
"1378","2012-06-20",7.86
"1379","2012-06-21",7.96
"1380","2012-06-22",7.96
"1381","2012-06-25",8.05
"1382","2012-06-26",8.03
"1383","2012-06-27",8.17
"1384","2012-06-28",8.19
"1385","2012-06-29",8.45
"1386","2012-07-02",8.16
"1387","2012-07-03",8.15
"1388","2012-07-05",8.26
"1389","2012-07-06",8.05
"1390","2012-07-09",8
"1391","2012-07-10",7.9
"1392","2012-07-11",8
"1393","2012-07-12",8.09
"1394","2012-07-13",8.16
"1395","2012-07-16",8.08
"1396","2012-07-17",7.99
"1397","2012-07-18",8.01
"1398","2012-07-19",8.11
"1399","2012-07-20",8.11
"1400","2012-07-23",7.99
"1401","2012-07-24",7.75
"1402","2012-07-25",8.21
"1403","2012-07-26",8
"1404","2012-07-27",7.95
"1405","2012-07-30",7.89
"1406","2012-07-31",8.27
"1407","2012-08-01",7.91
"1408","2012-08-02",6.93
"1409","2012-08-03",6.58
"1410","2012-08-06",6.8
"1411","2012-08-07",6.73
"1412","2012-08-08",6.26
"1413","2012-08-09",6.15
"1414","2012-08-10",6.15
"1415","2012-08-13",6.24
"1416","2012-08-14",6.13
"1417","2012-08-15",6.19
"1418","2012-08-16",6.1
"1419","2012-08-17",6.11
"1420","2012-08-20",6.28
"1421","2012-08-21",6.13
"1422","2012-08-22",6.07
"1423","2012-08-23",6.14
"1424","2012-08-24",6.38
"1425","2012-08-27",6.34
"1426","2012-08-28",6.33
"1427","2012-08-29",6.33
"1428","2012-08-30",6.3
"1429","2012-08-31",6.48
"1430","2012-09-04",6.34
"1431","2012-09-05",6.35
"1432","2012-09-06",6.48
"1433","2012-09-07",6.3
"1434","2012-09-10",6.34
"1435","2012-09-11",6.26
"1436","2012-09-12",6.25
"1437","2012-09-13",6.2
"1438","2012-09-14",6.43
"1439","2012-09-17",6.4
"1440","2012-09-18",6.42
"1441","2012-09-19",6.41
"1442","2012-09-20",6.4
"1443","2012-09-21",6.43
"1444","2012-09-24",6.46
"1445","2012-09-25",6.56
"1446","2012-09-26",6.57
"1447","2012-09-27",6.65
"1448","2012-09-28",7.25
"1449","2012-10-01",6.82
"1450","2012-10-02",6.99
"1451","2012-10-03",6.99
"1452","2012-10-04",6.95
"1453","2012-10-05",6.89
"1454","2012-10-08",6.83
"1455","2012-10-09",6.83
"1456","2012-10-10",6.8
"1457","2012-10-11",6.9
"1458","2012-10-12",6.81
"1459","2012-10-15",6.81
"1460","2012-10-16",6.8
"1461","2012-10-17",6.78
"1462","2012-10-18",6.89
"1463","2012-10-19",6.99
"1464","2012-10-22",6.78
"1465","2012-10-23",6.81
"1466","2012-10-24",6.87
"1467","2012-10-25",6.81
"1468","2012-10-26",6.99
"1469","2012-10-31",7.5
"1470","2012-11-01",7
"1471","2012-11-02",7.59
"1472","2012-11-05",7.45
"1473","2012-11-06",7.52
"1474","2012-11-07",7.18
"1475","2012-11-08",7
"1476","2012-11-09",7
"1477","2012-11-12",7.12
"1478","2012-11-13",7.39
"1479","2012-11-14",7.66
"1480","2012-11-15",7.8
"1481","2012-11-16",7.75
"1482","2012-11-19",7.81
"1483","2012-11-20",7.64
"1484","2012-11-21",7.48
"1485","2012-11-23",7.71
"1486","2012-11-26",7.41
"1487","2012-11-27",7.5
"1488","2012-11-28",7.59
"1489","2012-11-29",7.6
"1490","2012-11-30",7.4
"1491","2012-12-03",7.41
"1492","2012-12-04",7.53
"1493","2012-12-05",7.45
"1494","2012-12-06",7.45
"1495","2012-12-07",7.32
"1496","2012-12-10",7.2
"1497","2012-12-11",7.2
"1498","2012-12-12",7.3
"1499","2012-12-13",7.3
"1500","2012-12-14",7.48
"1501","2012-12-17",7.53
"1502","2012-12-18",7.57
"1503","2012-12-19",7.45
"1504","2012-12-20",7.26
"1505","2012-12-21",7.35
"1506","2012-12-24",7.11
"1507","2012-12-26",7.13
"1508","2012-12-27",7.15
"1509","2012-12-28",6.81
"1510","2012-12-31",7.42
"1511","2013-01-02",7.3
"1512","2013-01-03",7.19
"1513","2013-01-04",7
"1514","2013-01-07",6.94
"1515","2013-01-08",6.87
"1516","2013-01-09",6.6
"1517","2013-01-10",6.45
"1518","2013-01-11",6.47
"1519","2013-01-14",6.5
"1520","2013-01-15",6.53
"1521","2013-01-16",6.75
"1522","2013-01-17",6.76
"1523","2013-01-18",6.76
"1524","2013-01-22",6.8
"1525","2013-01-23",6.68
"1526","2013-01-24",6.97
"1527","2013-01-25",7.05
"1528","2013-01-28",7.21
"1529","2013-01-29",7.25
"1530","2013-01-30",7.41
"1531","2013-01-31",7.5
"1532","2013-02-01",7.4
"1533","2013-02-04",7.18
"1534","2013-02-05",7.22
"1535","2013-02-06",7.1
"1536","2013-02-07",6.92
"1537","2013-02-08",6.58
"1538","2013-02-11",6.6
"1539","2013-02-12",6.63
"1540","2013-02-13",6.66
"1541","2013-02-14",6.59
"1542","2013-02-15",6.59
"1543","2013-02-19",6.5
"1544","2013-02-20",6.45
"1545","2013-02-21",6.5
"1546","2013-02-22",6.5
"1547","2013-02-25",6.5
"1548","2013-02-26",6.66
"1549","2013-02-27",6.5
"1550","2013-02-28",6.95
"1551","2013-03-01",6.87
"1552","2013-03-04",6.55
"1553","2013-03-05",6.55
"1554","2013-03-06",6.55
"1555","2013-03-07",6.53
"1556","2013-03-08",6.55
"1557","2013-03-11",6.4
"1558","2013-03-12",6.46
"1559","2013-03-13",6.29
"1560","2013-03-14",6.3
"1561","2013-03-15",6.3
"1562","2013-03-18",6.29
"1563","2013-03-19",6.38
"1564","2013-03-20",6.47
"1565","2013-03-21",6.57
"1566","2013-03-22",6.56
"1567","2013-03-25",6.16
"1568","2013-03-26",6.19
"1569","2013-03-27",6.34
"1570","2013-03-28",6.14
"1571","2013-04-01",6.11
"1572","2013-04-02",6.16
"1573","2013-04-03",5.95
"1574","2013-04-04",5.78
"1575","2013-04-05",5.8
"1576","2013-04-08",5.79
"1577","2013-04-09",5.97
"1578","2013-04-10",6.02
"1579","2013-04-11",6
"1580","2013-04-12",5.7
"1581","2013-04-15",5.4
"1582","2013-04-16",5.4
"1583","2013-04-17",5.4
"1584","2013-04-18",5.55
"1585","2013-04-19",5.49
"1586","2013-04-22",5.6
"1587","2013-04-23",5.53
"1588","2013-04-24",5.49
"1589","2013-04-25",5.45
"1590","2013-04-26",5.4
"1591","2013-04-29",5.5
"1592","2013-04-30",5.6
"1593","2013-05-01",5.46
"1594","2013-05-02",5.55
"1595","2013-05-03",5.69
"1596","2013-05-06",5.68
"1597","2013-05-07",5.75
"1598","2013-05-08",5.8
"1599","2013-05-09",5.68
"1600","2013-05-10",6.14
"1601","2013-05-13",6
"1602","2013-05-14",6.03
"1603","2013-05-15",5.95
"1604","2013-05-16",6.01
"1605","2013-05-17",6.08
"1606","2013-05-20",6.15
"1607","2013-05-21",6.28
"1608","2013-05-22",6.19
"1609","2013-05-23",6.23
"1610","2013-05-24",6.39
"1611","2013-05-28",6.47
"1612","2013-05-29",6.31
"1613","2013-05-30",6.33
"1614","2013-05-31",6.46
"1615","2013-06-03",6.38
"1616","2013-06-04",6.38
"1617","2013-06-05",6.09
"1618","2013-06-06",6.38
"1619","2013-06-07",6.21
"1620","2013-06-10",6.44
"1621","2013-06-11",6.27
"1622","2013-06-12",6.5
"1623","2013-06-13",6.3
"1624","2013-06-14",6.23
"1625","2013-06-17",6.03
"1626","2013-06-18",5.88
"1627","2013-06-19",5.86
"1628","2013-06-20",5.66
"1629","2013-06-21",5.9
"1630","2013-06-24",5.57
"1631","2013-06-25",5.85
"1632","2013-06-26",5.89
"1633","2013-06-27",5.8
"1634","2013-06-28",5.81
"1635","2013-07-01",5.67
"1636","2013-07-02",5.84
"1637","2013-07-03",5.85
"1638","2013-07-05",5.68
"1639","2013-07-08",5.76
"1640","2013-07-09",5.8
"1641","2013-07-10",6.11
"1642","2013-07-11",6.02
"1643","2013-07-12",6.06
"1644","2013-07-15",5.88
"1645","2013-07-16",5.87
"1646","2013-07-17",5.9
"1647","2013-07-18",5.78
"1648","2013-07-19",5.7
"1649","2013-07-22",5.63
"1650","2013-07-23",5.74
"1651","2013-07-24",5.72
"1652","2013-07-25",5.65
"1653","2013-07-26",5.69
"1654","2013-07-29",6.09
"1655","2013-07-30",5.91
"1656","2013-07-31",6
"1657","2013-08-01",5.98
"1658","2013-08-02",6
"1659","2013-08-05",6.03
"1660","2013-08-06",5.95
"1661","2013-08-07",5.95
"1662","2013-08-08",5.9
"1663","2013-08-09",5.95
"1664","2013-08-12",5.85
"1665","2013-08-13",6
"1666","2013-08-14",5.87
"1667","2013-08-15",5.77
"1668","2013-08-16",5.75
"1669","2013-08-19",5.76
"1670","2013-08-20",5.99
"1671","2013-08-21",5.96
"1672","2013-08-22",5.98
"1673","2013-08-23",5.9
"1674","2013-08-26",5.79
"1675","2013-08-27",5.83
"1676","2013-08-28",5.89
"1677","2013-08-29",5.85
"1678","2013-08-30",5.85
"1679","2013-09-03",5.89
"1680","2013-09-04",5.88
"1681","2013-09-05",5.76
"1682","2013-09-06",5.66
"1683","2013-09-09",5.84
"1684","2013-09-10",5.62
"1685","2013-09-11",5.67
"1686","2013-09-12",5.87
"1687","2013-09-13",5.89
"1688","2013-09-16",6.08
"1689","2013-09-17",6
"1690","2013-09-18",5.94
"1691","2013-09-19",6.29
"1692","2013-09-20",6.31
"1693","2013-09-23",6.4
"1694","2013-09-24",6.45
"1695","2013-09-25",6.56
"1696","2013-09-26",6.34
"1697","2013-09-27",6.49
"1698","2013-09-30",6.24
"1699","2013-10-01",6.42
"1700","2013-10-02",6.44
"1701","2013-10-03",6.48
"1702","2013-10-04",6.47
"1703","2013-10-07",6.3
"1704","2013-10-08",5.7
"1705","2013-10-09",5.68
"1706","2013-10-10",5.69
"1707","2013-10-11",5.63
"1708","2013-10-14",5.53
"1709","2013-10-15",5.53
"1710","2013-10-16",5.47
"1711","2013-10-17",5.56
"1712","2013-10-18",5.55
"1713","2013-10-21",5.56
"1714","2013-10-22",5.45
"1715","2013-10-23",5.46
"1716","2013-10-24",5.6
"1717","2013-10-25",5.3
"1718","2013-10-28",5.15
"1719","2013-10-29",5.11
"1720","2013-10-30",5.2
"1721","2013-10-31",5.07
"1722","2013-11-01",5.09
"1723","2013-11-04",5.04
"1724","2013-11-05",5.05
"1725","2013-11-06",5.01
"1726","2013-11-07",5.13
"1727","2013-11-08",5.06
"1728","2013-11-11",5.1
"1729","2013-11-12",5.09
"1730","2013-11-13",5.1
"1731","2013-11-14",5.13
"1732","2013-11-15",4.97
"1733","2013-11-18",5.2
"1734","2013-11-19",5.2
"1735","2013-11-20",5
"1736","2013-11-21",4.94
"1737","2013-11-22",4.94
"1738","2013-11-25",5
"1739","2013-11-26",5.19
"1740","2013-11-27",5.3
"1741","2013-11-29",5.12
"1742","2013-12-02",5.19
"1743","2013-12-03",5.24
"1744","2013-12-04",5.25
"1745","2013-12-05",5.25
"1746","2013-12-06",5.39
"1747","2013-12-09",5.19
"1748","2013-12-10",5.35
"1749","2013-12-11",5.39
"1750","2013-12-12",5.36
"1751","2013-12-13",5.4
"1752","2013-12-16",5.56
"1753","2013-12-17",5.7
"1754","2013-12-18",5.76
"1755","2013-12-19",5.79
"1756","2013-12-20",6.27
"1757","2013-12-23",6.04
"1758","2013-12-24",6.17
"1759","2013-12-26",6.04
"1760","2013-12-27",5.86
"1761","2013-12-30",6.31
"1762","2013-12-31",6.39
"1763","2014-01-02",6.39
"1764","2014-01-03",6.49
"1765","2014-01-06",6.39
"1766","2014-01-07",6.35
"1767","2014-01-08",6.5
"1768","2014-01-09",6.55
"1769","2014-01-10",6.53
"1770","2014-01-13",6.46
"1771","2014-01-14",6.97
"1772","2014-01-15",7.89
"1773","2014-01-16",7.77
"1774","2014-01-17",7.88
"1775","2014-01-21",7.7
"1776","2014-01-22",7.36
"1777","2014-01-23",7.4
"1778","2014-01-24",7.14
"1779","2014-01-27",6.96
"1780","2014-01-28",7.16
"1781","2014-01-29",6.88
"1782","2014-01-30",7.08
"1783","2014-01-31",6.9
"1784","2014-02-03",6.66
"1785","2014-02-04",6.58
"1786","2014-02-05",6.26
"1787","2014-02-06",6.3
"1788","2014-02-07",6.35
"1789","2014-02-10",6.55
"1790","2014-02-11",6.7
"1791","2014-02-12",7.07
"1792","2014-02-13",7.14
"1793","2014-02-14",7.3
"1794","2014-02-18",7.23
"1795","2014-02-19",7.37
"1796","2014-02-20",7.43
"1797","2014-02-21",7.7
"1798","2014-02-24",7.5
"1799","2014-02-25",7.7
"1800","2014-02-26",7.73
"1801","2014-02-27",7.89
"1802","2014-02-28",8.4
"1803","2014-03-03",8.33
"1804","2014-03-04",8.28
"1805","2014-03-05",8.32
"1806","2014-03-06",8.34
"1807","2014-03-07",8.43
"1808","2014-03-10",8.42
"1809","2014-03-11",8.44
"1810","2014-03-12",8.5
"1811","2014-03-13",8.42
"1812","2014-03-14",8.5
"1813","2014-03-17",8.7
"1814","2014-03-18",8.66
"1815","2014-03-19",8.75
"1816","2014-03-20",8.64
"1817","2014-03-21",8.81
"1818","2014-03-24",8.71
"1819","2014-03-25",8.81
"1820","2014-03-26",8.49
"1821","2014-03-27",8
"1822","2014-03-28",8.05
"1823","2014-03-31",8.31
"1824","2014-04-01",8.36
"1825","2014-04-02",8.15
"1826","2014-04-03",8.06
"1827","2014-04-04",8.03
"1828","2014-04-07",8.15
"1829","2014-04-08",7.88
"1830","2014-04-09",7.96
"1831","2014-04-10",7.9
"1832","2014-04-11",7.84
"1833","2014-04-14",7.95
"1834","2014-04-15",8.11
"1835","2014-04-16",8.01
"1836","2014-04-17",7.99
"1837","2014-04-21",7.99
"1838","2014-04-22",7.89
"1839","2014-04-23",7.94
"1840","2014-04-24",7.9
"1841","2014-04-25",7.93
"1842","2014-04-28",7.81
"1843","2014-04-29",7.68
"1844","2014-04-30",7.52
"1845","2014-05-01",7.57
"1846","2014-05-02",7.75
"1847","2014-05-05",7.87
"1848","2014-05-06",7.99
"1849","2014-05-07",7.98
"1850","2014-05-08",7.96
"1851","2014-05-09",8.02
"1852","2014-05-12",8.02
"1853","2014-05-13",8.01
"1854","2014-05-14",8.03
"1855","2014-05-15",8.05
"1856","2014-05-16",8.02
"1857","2014-05-19",8.05
"1858","2014-05-20",8.04
"1859","2014-05-21",8.05
"1860","2014-05-22",8.05
"1861","2014-05-23",8.08
"1862","2014-05-27",8.16
"1863","2014-05-28",8.17
"1864","2014-05-29",7.94
"1865","2014-05-30",8.09
"1866","2014-06-02",8.01
"1867","2014-06-03",7.91
"1868","2014-06-04",7.94
"1869","2014-06-05",7.88
"1870","2014-06-06",7.81
"1871","2014-06-09",7.84
"1872","2014-06-10",7.86
"1873","2014-06-11",7.91
"1874","2014-06-12",7.95
"1875","2014-06-13",7.9
"1876","2014-06-16",7.87
"1877","2014-06-17",7.98
"1878","2014-06-18",7.91
"1879","2014-06-19",8.2
"1880","2014-06-20",8.16
"1881","2014-06-23",7.95
"1882","2014-06-24",7.87
"1883","2014-06-25",7.87
"1884","2014-06-26",7.87
"1885","2014-06-27",8.02
"1886","2014-06-30",7.99
"1887","2014-07-01",8.27
"1888","2014-07-02",8.16
"1889","2014-07-03",8.39
"1890","2014-07-07",8.24
"1891","2014-07-08",8.19
"1892","2014-07-09",8.27
"1893","2014-07-10",8.39
"1894","2014-07-11",8.38
"1895","2014-07-14",8.23
"1896","2014-07-15",8.33
"1897","2014-07-16",8.36
"1898","2014-07-17",8.29
"1899","2014-07-18",8.36
"1900","2014-07-21",8.48
"1901","2014-07-22",8.47
"1902","2014-07-23",8.41
"1903","2014-07-24",8.45
"1904","2014-07-25",8.5
"1905","2014-07-28",8.8
"1906","2014-07-29",8.81
"1907","2014-07-30",8.66
"1908","2014-07-31",8.25
"1909","2014-08-01",8.14
"1910","2014-08-04",8.09
"1911","2014-08-05",8.24
"1912","2014-08-06",8.57
"1913","2014-08-07",8.95
"1914","2014-08-08",9.04
"1915","2014-08-11",9.43
"1916","2014-08-12",9.48
"1917","2014-08-13",9.46
"1918","2014-08-14",9.27
"1919","2014-08-15",9.55
"1920","2014-08-18",9.72
"1921","2014-08-19",9.69
"1922","2014-08-20",10.43
"1923","2014-08-21",10.5
"1924","2014-08-22",11.17
"1925","2014-08-25",12.27
"1926","2014-08-26",11.99
"1927","2014-08-27",11.99
"1928","2014-08-28",12.09
"1929","2014-08-29",12.02
"1930","2014-09-02",11.99
"1931","2014-09-03",12.03
"1932","2014-09-04",11.93
"1933","2014-09-05",11.89
"1934","2014-09-08",11.97
"1935","2014-09-09",11.68
"1936","2014-09-10",11.99
"1937","2014-09-11",11.63
"1938","2014-09-12",11.5
"1939","2014-09-15",11.52
