"","date","MEDS"
"612","2016-07-12",0.8
"613","2016-07-13",0.8
"614","2016-07-14",0.8
"615","2016-07-15",0.8
"616","2016-07-18",0.65
"617","2016-07-19",0.65
"618","2016-07-20",0.65
"619","2016-07-21",0.65
"620","2016-07-22",0.65
"621","2016-07-25",0.65
"622","2016-07-26",0.65
"623","2016-07-27",0.65
"624","2016-07-28",0.65
"625","2016-07-29",0.61
"626","2016-08-01",1
"627","2016-08-02",1
"628","2016-08-03",1
"629","2016-08-04",1
"630","2016-08-05",1
"631","2016-08-08",1
"632","2016-08-09",1
"633","2016-08-10",1
"634","2016-08-11",1
"635","2016-08-12",1
"636","2016-08-15",1
"637","2016-08-16",1
"638","2016-08-17",1
"639","2016-08-18",1
"640","2016-08-19",1
"641","2016-08-22",1
"642","2016-08-23",0.887
"643","2016-08-24",0.887
"644","2016-08-25",0.83
"645","2016-08-26",0.698
"646","2016-08-29",0.73
"647","2016-08-30",0.64
"648","2016-08-31",0.73
"649","2016-09-01",0.73
"650","2016-09-02",0.73
"651","2016-09-06",0.633
"652","2016-09-07",0.689
"653","2016-09-08",0.73
"654","2016-09-09",0.73
"655","2016-09-12",0.73
"656","2016-09-13",0.73
"657","2016-09-14",0.61
"658","2016-09-15",0.61
"659","2016-09-16",0.7
"660","2016-09-19",0.7
"661","2016-09-20",0.7
"662","2016-09-21",0.7
"663","2016-09-22",0.7
"664","2016-09-23",0.7
"665","2016-09-26",0.7
"666","2016-09-27",0.7
"667","2016-09-28",0.7
"668","2016-09-29",0.7
"669","2016-09-30",0.56
"670","2016-10-03",0.56
"671","2016-10-04",0.56
"672","2016-10-05",0.7
"673","2016-10-06",0.7
"674","2016-10-07",0.7
"675","2016-10-10",0.7
"676","2016-10-11",0.7
"677","2016-10-12",0.7
"678","2016-10-13",0.7
"679","2016-10-14",0.7
"680","2016-10-17",0.7
"681","2016-10-18",0.7
"682","2016-10-19",0.7
"683","2016-10-20",0.7
"684","2016-10-21",0.7
"685","2016-10-24",0.7
"686","2016-10-25",0.7
"687","2016-10-26",0.7
"688","2016-10-27",0.7
"689","2016-10-28",0.7
"690","2016-10-31",0.65
"691","2016-11-01",0.65
"692","2016-11-02",0.65
"693","2016-11-03",0.65
"694","2016-11-04",0.65
"695","2016-11-07",0.65
"696","2016-11-08",0.46
"697","2016-11-09",0.46
"698","2016-11-10",0.66
"699","2016-11-11",0.66
"700","2016-11-14",0.66
"701","2016-11-15",0.66
"702","2016-11-16",0.66
"703","2016-11-17",0.66
"704","2016-11-18",0.66
"705","2016-11-21",0.7
"706","2016-11-22",0.7
"707","2016-11-23",0.7
"708","2016-11-25",0.7
"709","2016-11-28",0.7
"710","2016-11-29",0.7
"711","2016-11-30",0.7
"712","2016-12-01",0.7
"713","2016-12-02",0.7
"714","2016-12-05",0.7
"715","2016-12-06",0.7
"716","2016-12-07",0.7
"717","2016-12-08",0.7
"718","2016-12-09",0.7
"719","2016-12-12",0.7
"720","2016-12-13",0.7
"721","2016-12-14",0.7
"722","2016-12-15",0.7
"723","2016-12-16",0.7
"724","2016-12-19",0.7
"725","2016-12-20",0.7
"726","2016-12-21",0.7
"727","2016-12-22",0.7
"728","2016-12-23",0.7
"729","2016-12-27",0.46
"730","2016-12-28",0.46
"731","2016-12-29",0.46
"732","2016-12-30",0.46
"733","2017-01-03",0.46
"734","2017-01-04",0.46
"735","2017-01-05",0.46
"736","2017-01-06",0.645
"737","2017-01-09",0.32
"738","2017-01-10",0.348
"739","2017-01-11",0.348
"740","2017-01-12",0.348
"741","2017-01-13",0.64
"742","2017-01-17",0.64
"743","2017-01-18",0.64
"744","2017-01-19",0.64
"745","2017-01-20",0.64
"746","2017-01-23",0.64
"747","2017-01-24",0.64
"748","2017-01-25",0.64
"749","2017-01-26",0.4
"750","2017-01-27",0.4
"751","2017-01-30",0.4
"752","2017-01-31",0.4
"753","2017-02-01",0.4
"754","2017-02-02",0.4
"755","2017-02-03",0.566
"756","2017-02-06",0.64
"757","2017-02-07",0.64
"758","2017-02-08",0.64
"759","2017-02-09",0.8
"760","2017-02-10",0.8
"761","2017-02-13",0.85
"762","2017-02-14",0.85
"763","2017-02-15",0.85
"764","2017-02-16",0.85
"765","2017-02-17",0.85
"766","2017-02-21",0.85
"767","2017-02-22",0.85
"768","2017-02-23",0.85
"769","2017-02-24",0.85
"770","2017-02-27",0.85
"771","2017-02-28",0.85
"772","2017-03-01",0.85
"773","2017-03-02",0.85
"774","2017-03-03",0.85
"775","2017-03-06",0.85
"776","2017-03-07",0.3
"777","2017-03-08",0.3
"778","2017-03-09",0.3
"779","2017-03-10",0.85
"780","2017-03-13",0.85
"781","2017-03-14",0.85
"782","2017-03-15",0.25
"783","2017-03-16",0.25
"784","2017-03-17",0.25
"785","2017-03-20",0.25
"786","2017-03-21",0.25
"787","2017-03-22",0.25
"788","2017-03-23",0.75
"789","2017-03-24",0.75
"790","2017-03-27",0.255
"791","2017-03-28",0.255
"792","2017-03-29",0.255
"793","2017-03-30",0.255
"794","2017-03-31",0.75
"795","2017-04-03",0.75
"796","2017-04-04",0.75
"797","2017-04-05",0.65
"798","2017-04-06",0.65
"799","2017-04-07",0.65
"800","2017-04-10",0.65
"801","2017-04-11",0.65
"802","2017-04-12",0.65
"803","2017-04-13",0.3
"804","2017-04-17",0.3
"805","2017-04-18",0.3
"806","2017-04-19",0.3
"807","2017-04-20",0.3
"808","2017-04-21",0.65
"809","2017-04-24",0.65
"810","2017-04-25",0.65
"811","2017-04-26",0.65
"812","2017-04-27",0.65
"813","2017-04-28",0.65
"814","2017-05-01",0.65
"815","2017-05-02",0.65
"816","2017-05-03",0.65
"817","2017-05-04",0.65
"818","2017-05-05",0.65
"819","2017-05-08",0.65
"820","2017-05-09",0.65
"821","2017-05-10",0.65
"822","2017-05-11",0.65
"823","2017-05-12",0.65
"824","2017-05-15",0.595
"825","2017-05-16",0.8
"826","2017-05-17",0.8
"827","2017-05-18",0.8
"828","2017-05-19",0.8
"829","2017-05-22",0.8
"830","2017-05-23",0.8
"831","2017-05-24",0.8
"832","2017-05-25",0.8
"833","2017-05-26",0.75
"834","2017-05-30",0.75
"835","2017-05-31",0.75
"836","2017-06-01",0.75
"837","2017-06-02",0.75
"838","2017-06-05",0.75
"839","2017-06-06",0.75
"840","2017-06-07",0.75
"841","2017-06-08",0.75
"842","2017-06-09",0.75
"843","2017-06-12",0.75
"844","2017-06-13",0.75
"845","2017-06-14",0.75
"846","2017-06-15",0.75
"847","2017-06-16",0.75
"848","2017-06-19",0.75
"849","2017-06-20",0.75
"850","2017-06-21",0.75
"851","2017-06-22",0.75
"852","2017-06-23",0.75
"853","2017-06-26",0.55
"854","2017-06-27",0.55
"855","2017-06-28",0.55
"856","2017-06-29",0.55
"857","2017-06-30",0.55
"858","2017-07-03",0.55
"859","2017-07-05",0.55
"860","2017-07-06",0.55
"861","2017-07-07",0.55
"862","2017-07-10",0.55
"863","2017-07-11",0.55
"864","2017-07-12",0.55
"865","2017-07-13",0.55
"866","2017-07-14",0.55
"867","2017-07-17",0.55
"868","2017-07-18",0.55
"869","2017-07-19",0.55
"870","2017-07-20",0.45
"871","2017-07-21",0.477
"872","2017-07-24",0.518
"873","2017-07-25",0.518
"874","2017-07-26",0.518
"875","2017-07-27",0.518
"876","2017-07-28",0.518
"877","2017-07-31",0.518
"878","2017-08-01",0.518
"879","2017-08-02",0.518
"880","2017-08-03",0.518
"881","2017-08-04",0.518
"882","2017-08-07",0.518
"883","2017-08-08",0.518
"884","2017-08-09",0.518
"885","2017-08-10",0.518
"886","2017-08-11",0.518
"887","2017-08-14",0.518
"888","2017-08-15",0.518
"889","2017-08-16",0.518
"890","2017-08-17",0.518
"891","2017-08-18",0.518
"892","2017-08-21",0.518
"893","2017-08-22",0.518
"894","2017-08-23",0.518
"895","2017-08-24",0.518
"896","2017-08-25",0.518
"897","2017-08-28",0.518
"898","2017-08-29",0.518
"899","2017-08-30",0.518
"900","2017-08-31",0.518
"901","2017-09-01",0.518
"902","2017-09-05",0.518
"903","2017-09-06",0.41
"904","2017-09-07",0.41
"905","2017-09-08",0.41
"906","2017-09-11",0.41
"907","2017-09-12",0.41
"908","2017-09-13",0.41
"909","2017-09-14",0.41
"910","2017-09-15",0.41
"911","2017-09-18",0.41
"912","2017-09-19",0.41
"913","2017-09-20",0.41
"914","2017-09-21",0.41
"915","2017-09-22",0.41
"916","2017-09-25",0.41
"917","2017-09-26",0.41
"918","2017-09-27",0.41
"919","2017-09-28",0.41
"920","2017-09-29",0.41
"921","2017-10-02",0.41
"922","2017-10-03",0.41
"923","2017-10-04",0.45
"924","2017-10-05",0.41
"925","2017-10-06",0.41
"926","2017-10-09",0.41
"927","2017-10-10",0.41
"928","2017-10-11",0.41
"929","2017-10-12",0.41
"930","2017-10-13",0.262
"931","2017-10-16",0.262
"932","2017-10-17",0.262
"933","2017-10-18",0.262
"934","2017-10-19",0.262
"935","2017-10-20",0.262
"936","2017-10-23",0.262
"937","2017-10-24",0.262
"938","2017-10-25",0.262
"939","2017-10-26",0.22
"940","2017-10-27",0.22
"941","2017-10-30",0.22
"942","2017-10-31",0.22
"943","2017-11-01",0.22
"944","2017-11-02",0.22
"945","2017-11-03",0.22
"946","2017-11-06",0.22
"947","2017-11-07",0.22
"948","2017-11-08",0.22
"949","2017-11-09",0.22
"950","2017-11-10",0.221
"951","2017-11-13",0.221
"952","2017-11-14",0.221
"953","2017-11-15",0.221
"954","2017-11-16",0.221
"955","2017-11-17",0.221
"956","2017-11-20",0.221
"957","2017-11-21",0.221
"958","2017-11-22",0.221
"959","2017-11-24",0.221
"960","2017-11-27",0.221
"961","2017-11-28",0.221
"962","2017-11-29",0.221
"963","2017-11-30",0.221
"964","2017-12-01",0.221
"965","2017-12-04",0.221
"966","2017-12-05",0.25
"967","2017-12-06",0.351
"968","2017-12-07",0.65
"969","2017-12-08",0.69
"970","2017-12-11",0.69
"971","2017-12-12",0.69
"972","2017-12-13",0.69
"973","2017-12-14",0.65
"974","2017-12-15",0.65
"975","2017-12-18",0.45
"976","2017-12-19",0.45
"977","2017-12-20",0.4
"978","2017-12-21",0.45
"979","2017-12-22",0.45
"980","2017-12-26",0.45
"981","2017-12-27",0.45
"982","2017-12-28",0.45
"983","2017-12-29",0.45
"984","2018-01-02",0.45
"985","2018-01-03",0.45
"986","2018-01-04",0.45
"987","2018-01-05",0.45
"988","2018-01-08",0.34
"989","2018-01-09",0.34
"990","2018-01-10",0.34
"991","2018-01-11",0.34
"992","2018-01-12",0.34
"993","2018-01-16",0.34
"994","2018-01-17",0.34
"995","2018-01-18",0.34
"996","2018-01-19",0.34
"997","2018-01-22",0.34
"998","2018-01-23",0.34
"999","2018-01-24",0.38
"1000","2018-01-25",0.38
"1001","2018-01-26",0.38
"1002","2018-01-29",0.38
"1003","2018-01-30",0.38
"1004","2018-01-31",0.38
"1005","2018-02-01",0.45
"1006","2018-02-02",0.4
"1007","2018-02-05",0.4
"1008","2018-02-06",0.4
