"","date","HASI"
"1886","2020-10-12",45.860001
"1887","2020-10-13",45.470001
"1888","2020-10-14",46.169998
"1889","2020-10-15",45.950001
"1890","2020-10-16",45.540001
"1891","2020-10-19",44.259998
"1892","2020-10-20",44.779999
"1893","2020-10-21",44.490002
"1894","2020-10-22",44.610001
"1895","2020-10-23",44.32
"1896","2020-10-26",43.029999
"1897","2020-10-27",43.389999
"1898","2020-10-28",43.139999
"1899","2020-10-29",43.049999
"1900","2020-10-30",41.849998
"1901","2020-11-02",43.959999
"1902","2020-11-03",43.540001
"1903","2020-11-04",42.799999
"1904","2020-11-05",45.5
"1905","2020-11-06",47.209999
"1906","2020-11-09",47.029999
"1907","2020-11-10",47.740002
"1908","2020-11-11",50.27
"1909","2020-11-12",49.599998
"1910","2020-11-13",49.75
"1911","2020-11-16",51.77
"1912","2020-11-17",52.450001
"1913","2020-11-18",52.110001
"1914","2020-11-19",52.580002
"1915","2020-11-20",52.259998
"1916","2020-11-23",52.349998
"1917","2020-11-24",54.259998
"1918","2020-11-25",55.27
"1919","2020-11-27",54.619999
