"","date","SAVE"
"965","2015-03-27",76.639999
"966","2015-03-30",78.300003
"967","2015-03-31",77.360001
"968","2015-04-01",75.150002
"969","2015-04-02",75.709999
"970","2015-04-06",73.860001
"971","2015-04-07",74.050003
"972","2015-04-08",75.550003
"973","2015-04-09",74.589996
"974","2015-04-10",74.959999
"975","2015-04-13",75.610001
"976","2015-04-14",75.75
"977","2015-04-15",76.550003
"978","2015-04-16",75.720001
"979","2015-04-17",75.080002
"980","2015-04-20",75.970001
"981","2015-04-21",77.059998
"982","2015-04-22",77.260002
"983","2015-04-23",76.989998
"984","2015-04-24",77.419998
"985","2015-04-27",77.349998
"986","2015-04-28",77.879997
"987","2015-04-29",70.660004
"988","2015-04-30",68.470001
"989","2015-05-01",69.489998
"990","2015-05-04",69.07
"991","2015-05-05",66.790001
"992","2015-05-06",66.779999
"993","2015-05-07",68.089996
"994","2015-05-08",68.139999
"995","2015-05-11",68.019997
"996","2015-05-12",67.599998
"997","2015-05-13",66.82
"998","2015-05-14",67.949997
"999","2015-05-15",67.110001
"1000","2015-05-18",68.160004
"1001","2015-05-19",67.099998
"1002","2015-05-20",62.619999
"1003","2015-05-21",62.900002
"1004","2015-05-22",62.34
"1005","2015-05-26",59.98
"1006","2015-05-27",61.599998
"1007","2015-05-28",61.299999
"1008","2015-05-29",63.57
"1009","2015-06-01",65.360001
"1010","2015-06-02",64.43
"1011","2015-06-03",65.660004
"1012","2015-06-04",64.959999
"1013","2015-06-05",65.370003
"1014","2015-06-08",63.849998
"1015","2015-06-09",62.200001
"1016","2015-06-10",62.279999
"1017","2015-06-11",63.099998
"1018","2015-06-12",63.849998
"1019","2015-06-15",63.029999
"1020","2015-06-16",62.759998
"1021","2015-06-17",62.419998
"1022","2015-06-18",62.419998
"1023","2015-06-19",62.330002
"1024","2015-06-22",64.529999
"1025","2015-06-23",65.379997
"1026","2015-06-24",64.150002
"1027","2015-06-25",63.490002
"1028","2015-06-26",62.299999
"1029","2015-06-29",61.279999
"1030","2015-06-30",62.099998
"1031","2015-07-01",61.860001
"1032","2015-07-02",60.959999
"1033","2015-07-06",61
"1034","2015-07-07",61.73
"1035","2015-07-08",60.450001
"1036","2015-07-09",60.91
"1037","2015-07-10",63.279999
"1038","2015-07-13",63.540001
"1039","2015-07-14",58.810001
"1040","2015-07-15",59.349998
"1041","2015-07-16",59.470001
"1042","2015-07-17",60.16
"1043","2015-07-20",60.09
"1044","2015-07-21",60.009998
"1045","2015-07-22",60.049999
"1046","2015-07-23",61.369999
"1047","2015-07-24",60.330002
"1048","2015-07-27",59.779999
"1049","2015-07-28",61.200001
"1050","2015-07-29",60.529999
"1051","2015-07-30",59.709999
"1052","2015-07-31",59.82
"1053","2015-08-03",59.959999
"1054","2015-08-04",59.540001
"1055","2015-08-05",61.080002
"1056","2015-08-06",60.259998
"1057","2015-08-07",59.080002
"1058","2015-08-10",59.470001
"1059","2015-08-11",61.16
"1060","2015-08-12",60.540001
"1061","2015-08-13",59.959999
"1062","2015-08-14",60.27
"1063","2015-08-17",62.099998
"1064","2015-08-18",61.330002
"1065","2015-08-19",60.639999
"1066","2015-08-20",57.310001
"1067","2015-08-21",55.029999
"1068","2015-08-24",53.970001
"1069","2015-08-25",51.540001
"1070","2015-08-26",51.080002
"1071","2015-08-27",51.150002
"1072","2015-08-28",50.639999
"1073","2015-08-31",51.25
"1074","2015-09-01",50.41
"1075","2015-09-02",51.779999
"1076","2015-09-03",50.82
"1077","2015-09-04",51.200001
"1078","2015-09-08",51.139999
"1079","2015-09-09",50.580002
"1080","2015-09-10",49.5
"1081","2015-09-11",48.790001
"1082","2015-09-14",48.610001
"1083","2015-09-15",49.18
"1084","2015-09-16",49.209999
"1085","2015-09-17",52.490002
"1086","2015-09-18",50.700001
"1087","2015-09-21",50.759998
"1088","2015-09-22",49.5
"1089","2015-09-23",49.189999
"1090","2015-09-24",48.290001
"1091","2015-09-25",48.720001
"1092","2015-09-28",47.290001
"1093","2015-09-29",46.950001
"1094","2015-09-30",47.299999
"1095","2015-10-01",47.27
"1096","2015-10-02",47.700001
"1097","2015-10-05",48.720001
"1098","2015-10-06",47.41
"1099","2015-10-07",48.610001
"1100","2015-10-08",48.799999
"1101","2015-10-09",50.799999
"1102","2015-10-12",50.110001
"1103","2015-10-13",49.48
"1104","2015-10-14",50.16
"1105","2015-10-15",50.060001
"1106","2015-10-16",42.380001
"1107","2015-10-19",43.080002
"1108","2015-10-20",43.959999
"1109","2015-10-21",43.380001
"1110","2015-10-22",43.040001
"1111","2015-10-23",39.790001
"1112","2015-10-26",37.869999
"1113","2015-10-27",34.66
"1114","2015-10-28",34.639999
"1115","2015-10-29",37.130001
"1116","2015-10-30",37.119999
"1117","2015-11-02",35.23
"1118","2015-11-03",35.360001
"1119","2015-11-04",34.650002
"1120","2015-11-05",35.959999
"1121","2015-11-06",36.560001
"1122","2015-11-09",36.02
"1123","2015-11-10",35.220001
"1124","2015-11-11",34.650002
"1125","2015-11-12",34.299999
"1126","2015-11-13",33.77
"1127","2015-11-16",33.57
"1128","2015-11-17",35.259998
"1129","2015-11-18",35.84
"1130","2015-11-19",36.830002
"1131","2015-11-20",36.16
"1132","2015-11-23",36.759998
"1133","2015-11-24",35.630001
"1134","2015-11-25",36.009998
"1135","2015-11-27",36.200001
"1136","2015-11-30",36.77
"1137","2015-12-01",38.400002
"1138","2015-12-02",40.43
"1139","2015-12-03",41.59
"1140","2015-12-04",43.009998
"1141","2015-12-07",42.669998
"1142","2015-12-08",40.740002
"1143","2015-12-09",41.23
"1144","2015-12-10",42.380001
"1145","2015-12-11",41.59
"1146","2015-12-14",41.860001
"1147","2015-12-15",43.099998
"1148","2015-12-16",41.470001
"1149","2015-12-17",40.43
"1150","2015-12-18",40.41
"1151","2015-12-21",41.119999
"1152","2015-12-22",42.349998
"1153","2015-12-23",42.330002
"1154","2015-12-24",43.330002
"1155","2015-12-28",42.200001
"1156","2015-12-29",42.459999
"1157","2015-12-30",41.139999
"1158","2015-12-31",39.849998
"1159","2016-01-04",39.18
"1160","2016-01-05",41.5
"1161","2016-01-06",41.27
"1162","2016-01-07",40.07
"1163","2016-01-08",38.540001
"1164","2016-01-11",37.860001
"1165","2016-01-12",38.889999
"1166","2016-01-13",36.529999
"1167","2016-01-14",39
"1168","2016-01-15",38.580002
"1169","2016-01-19",37.900002
"1170","2016-01-20",42
"1171","2016-01-21",44.459999
"1172","2016-01-22",43.400002
"1173","2016-01-25",41.540001
"1174","2016-01-26",42.32
"1175","2016-01-27",41.060001
"1176","2016-01-28",39.5
"1177","2016-01-29",41.799999
"1178","2016-02-01",44.73
"1179","2016-02-02",42.459999
"1180","2016-02-03",43.610001
"1181","2016-02-04",45.400002
"1182","2016-02-05",42.43
"1183","2016-02-08",40.380001
"1184","2016-02-09",42.73
"1185","2016-02-10",43.16
"1186","2016-02-11",42.650002
"1187","2016-02-12",44.43
"1188","2016-02-16",46.02
"1189","2016-02-17",46.790001
"1190","2016-02-18",46.75
"1191","2016-02-19",46.869999
"1192","2016-02-22",47.540001
"1193","2016-02-23",46.689999
"1194","2016-02-24",47.029999
"1195","2016-02-25",47.5
"1196","2016-02-26",48.07
"1197","2016-02-29",47.75
"1198","2016-03-01",49.009998
"1199","2016-03-02",49.919998
"1200","2016-03-03",50.139999
"1201","2016-03-04",49.740002
"1202","2016-03-07",49.669998
"1203","2016-03-08",47.439999
"1204","2016-03-09",47.099998
"1205","2016-03-10",47.970001
"1206","2016-03-11",47.709999
"1207","2016-03-14",47.150002
"1208","2016-03-15",46.689999
"1209","2016-03-16",47.700001
"1210","2016-03-17",47.869999
"1211","2016-03-18",49.32
"1212","2016-03-21",48.950001
"1213","2016-03-22",47.549999
"1214","2016-03-23",47.09
"1215","2016-03-24",47.279999
"1216","2016-03-28",47.16
"1217","2016-03-29",48.450001
"1218","2016-03-30",48.330002
"1219","2016-03-31",47.98
"1220","2016-04-01",47
"1221","2016-04-04",48.419998
"1222","2016-04-05",46.709999
"1223","2016-04-06",46.259998
"1224","2016-04-07",45.91
"1225","2016-04-08",46.720001
"1226","2016-04-11",45.889999
"1227","2016-04-12",45.59
"1228","2016-04-13",48
"1229","2016-04-14",49.139999
"1230","2016-04-15",50.110001
"1231","2016-04-18",50.049999
"1232","2016-04-19",52.959999
"1233","2016-04-20",51.389999
"1234","2016-04-21",50.349998
"1235","2016-04-22",49.700001
"1236","2016-04-25",49.580002
"1237","2016-04-26",47.43
"1238","2016-04-27",46.240002
"1239","2016-04-28",44.669998
"1240","2016-04-29",43.93
"1241","2016-05-02",43.82
"1242","2016-05-03",43.150002
"1243","2016-05-04",41.349998
"1244","2016-05-05",41.889999
"1245","2016-05-06",41.080002
"1246","2016-05-09",40.84
"1247","2016-05-10",41.630001
"1248","2016-05-11",40.610001
"1249","2016-05-12",39.369999
"1250","2016-05-13",40.029999
"1251","2016-05-16",40.860001
"1252","2016-05-17",41.75
"1253","2016-05-18",41.950001
"1254","2016-05-19",41.82
"1255","2016-05-20",42.32
"1256","2016-05-23",41.720001
"1257","2016-05-24",42.639999
"1258","2016-05-25",42.790001
"1259","2016-05-26",42.689999
"1260","2016-05-27",43.540001
"1261","2016-05-31",43.470001
"1262","2016-06-01",43.419998
"1263","2016-06-02",43.77
"1264","2016-06-03",42.939999
"1265","2016-06-06",42.82
"1266","2016-06-07",44.200001
"1267","2016-06-08",45.490002
"1268","2016-06-09",46.779999
"1269","2016-06-10",45.810001
"1270","2016-06-13",44.299999
"1271","2016-06-14",42.759998
"1272","2016-06-15",42.939999
"1273","2016-06-16",42.330002
"1274","2016-06-17",42.48
"1275","2016-06-20",43.849998
"1276","2016-06-21",43.57
"1277","2016-06-22",43.98
"1278","2016-06-23",43.889999
"1279","2016-06-24",42.290001
"1280","2016-06-27",41.310001
"1281","2016-06-28",42.169998
"1282","2016-06-29",44.09
"1283","2016-06-30",44.869999
"1284","2016-07-01",46.060001
"1285","2016-07-05",44.310001
"1286","2016-07-06",43.639999
"1287","2016-07-07",45.18
"1288","2016-07-08",46.029999
"1289","2016-07-11",46.959999
"1290","2016-07-12",48.93
"1291","2016-07-13",47.540001
"1292","2016-07-14",47.549999
"1293","2016-07-15",47.459999
"1294","2016-07-18",47.810001
"1295","2016-07-19",44.889999
"1296","2016-07-20",43.810001
"1297","2016-07-21",42.25
"1298","2016-07-22",43.759998
"1299","2016-07-25",42.93
"1300","2016-07-26",44.009998
"1301","2016-07-27",43.73
"1302","2016-07-28",42.549999
"1303","2016-07-29",42.75
"1304","2016-08-01",41.59
"1305","2016-08-02",39.540001
"1306","2016-08-03",39.529999
"1307","2016-08-04",40.43
"1308","2016-08-05",40.91
"1309","2016-08-08",40.709999
"1310","2016-08-09",40.650002
"1311","2016-08-10",40.490002
"1312","2016-08-11",40.439999
"1313","2016-08-12",39.98
"1314","2016-08-15",40.27
"1315","2016-08-16",39.950001
"1316","2016-08-17",40.049999
"1317","2016-08-18",40.09
"1318","2016-08-19",39.75
"1319","2016-08-22",39.799999
"1320","2016-08-23",39.900002
"1321","2016-08-24",39.970001
"1322","2016-08-25",39.790001
"1323","2016-08-26",39.279999
"1324","2016-08-29",39.389999
"1325","2016-08-30",39.959999
"1326","2016-08-31",39.990002
"1327","2016-09-01",39.529999
"1328","2016-09-02",39.810001
"1329","2016-09-06",39.939999
"1330","2016-09-07",40.82
"1331","2016-09-08",40.389999
"1332","2016-09-09",38.360001
"1333","2016-09-12",39.209999
"1334","2016-09-13",38.41
"1335","2016-09-14",37.98
"1336","2016-09-15",37.880001
"1337","2016-09-16",37.23
"1338","2016-09-19",37.439999
"1339","2016-09-20",37.91
"1340","2016-09-21",38.25
"1341","2016-09-22",38.5
"1342","2016-09-23",39.720001
"1343","2016-09-26",41.130001
"1344","2016-09-27",41.950001
"1345","2016-09-28",41.880001
"1346","2016-09-29",41.66
"1347","2016-09-30",42.529999
"1348","2016-10-03",43.740002
"1349","2016-10-04",43.639999
"1350","2016-10-05",43.16
"1351","2016-10-06",42.990002
"1352","2016-10-07",42.240002
"1353","2016-10-10",42.880001
"1354","2016-10-11",42.119999
"1355","2016-10-12",42.169998
"1356","2016-10-13",43.580002
"1357","2016-10-14",43.779999
"1358","2016-10-17",43.82
"1359","2016-10-18",45.200001
"1360","2016-10-19",47.009998
"1361","2016-10-20",47.5
"1362","2016-10-21",47.509998
"1363","2016-10-24",46.84
"1364","2016-10-25",48.66
"1365","2016-10-26",48.09
"1366","2016-10-27",48.240002
"1367","2016-10-28",48.049999
"1368","2016-10-31",47.93
"1369","2016-11-01",47.82
"1370","2016-11-02",47.060001
"1371","2016-11-03",46.98
"1372","2016-11-04",47.02
"1373","2016-11-07",47.630001
"1374","2016-11-08",48.240002
"1375","2016-11-09",49.630001
"1376","2016-11-10",51.48
"1377","2016-11-11",51.900002
"1378","2016-11-14",53.389999
"1379","2016-11-15",52.880001
"1380","2016-11-16",53.310001
"1381","2016-11-17",53.869999
"1382","2016-11-18",53.740002
"1383","2016-11-21",52.900002
"1384","2016-11-22",53.599998
"1385","2016-11-23",54.299999
"1386","2016-11-25",54.220001
"1387","2016-11-28",53.540001
"1388","2016-11-29",54.52
"1389","2016-11-30",55.599998
"1390","2016-12-01",55.209999
"1391","2016-12-02",56.25
"1392","2016-12-05",55.599998
"1393","2016-12-06",57
"1394","2016-12-07",58.75
"1395","2016-12-08",58.700001
"1396","2016-12-09",59.060001
"1397","2016-12-12",56.98
"1398","2016-12-13",57.580002
"1399","2016-12-14",57.310001
"1400","2016-12-15",59.240002
"1401","2016-12-16",57.400002
"1402","2016-12-19",57.849998
"1403","2016-12-20",59.150002
"1404","2016-12-21",59.5
"1405","2016-12-22",58.509998
"1406","2016-12-23",58.779999
"1407","2016-12-27",58.509998
"1408","2016-12-28",57.720001
"1409","2016-12-29",57.41
"1410","2016-12-30",57.860001
"1411","2017-01-03",57.09
"1412","2017-01-04",58.099998
"1413","2017-01-05",58.07
"1414","2017-01-06",56.27
"1415","2017-01-09",56.130001
"1416","2017-01-10",58.049999
"1417","2017-01-11",56.080002
"1418","2017-01-12",56.32
"1419","2017-01-13",56.580002
"1420","2017-01-17",55.220001
"1421","2017-01-18",56.400002
"1422","2017-01-19",55.810001
"1423","2017-01-20",56.68
"1424","2017-01-23",55.82
"1425","2017-01-24",55.5
"1426","2017-01-25",56.080002
"1427","2017-01-26",57.009998
"1428","2017-01-27",54.25
"1429","2017-01-30",53.77
"1430","2017-01-31",54.040001
"1431","2017-02-01",53.880001
"1432","2017-02-02",53.299999
"1433","2017-02-03",54.939999
"1434","2017-02-06",55.66
"1435","2017-02-07",54.049999
"1436","2017-02-08",52.669998
"1437","2017-02-09",53.740002
"1438","2017-02-10",53.880001
"1439","2017-02-13",54.360001
"1440","2017-02-14",53.080002
"1441","2017-02-15",53.240002
"1442","2017-02-16",52.349998
"1443","2017-02-17",51.380001
"1444","2017-02-21",51.740002
"1445","2017-02-22",51.650002
"1446","2017-02-23",51.43
"1447","2017-02-24",51.919998
"1448","2017-02-27",53.16
"1449","2017-02-28",52.209999
"1450","2017-03-01",53.799999
"1451","2017-03-02",51.150002
"1452","2017-03-03",52.619999
"1453","2017-03-06",52.77
"1454","2017-03-07",51.41
"1455","2017-03-08",52.18
"1456","2017-03-09",51.52
"1457","2017-03-10",52.009998
"1458","2017-03-13",51.25
"1459","2017-03-14",49.529999
"1460","2017-03-15",50.830002
"1461","2017-03-16",51.110001
"1462","2017-03-17",50.91
"1463","2017-03-20",51.099998
"1464","2017-03-21",50.09
"1465","2017-03-22",50.48
"1466","2017-03-23",50.299999
"1467","2017-03-24",50.700001
"1468","2017-03-27",50.98
"1469","2017-03-28",52.02
"1470","2017-03-29",51.529999
"1471","2017-03-30",52.189999
"1472","2017-03-31",53.07
"1473","2017-04-03",53.16
"1474","2017-04-04",51.41
"1475","2017-04-05",50.900002
"1476","2017-04-06",51.75
"1477","2017-04-07",51.849998
"1478","2017-04-10",51.810001
"1479","2017-04-11",52.650002
"1480","2017-04-12",54.029999
"1481","2017-04-13",53.509998
"1482","2017-04-17",53.830002
"1483","2017-04-18",56.220001
"1484","2017-04-19",57.720001
"1485","2017-04-20",58.5
"1486","2017-04-21",58.459999
"1487","2017-04-24",58
"1488","2017-04-25",57.869999
"1489","2017-04-26",57.950001
"1490","2017-04-27",57.529999
"1491","2017-04-28",57.27
"1492","2017-05-01",57.599998
"1493","2017-05-02",59.509998
"1494","2017-05-03",59.740002
"1495","2017-05-04",59.279999
"1496","2017-05-05",59.189999
"1497","2017-05-08",57.43
"1498","2017-05-09",56.110001
"1499","2017-05-10",55.77
"1500","2017-05-11",55.32
"1501","2017-05-12",55.09
"1502","2017-05-15",55.48
"1503","2017-05-16",54.98
"1504","2017-05-17",53.630001
"1505","2017-05-18",53.759998
"1506","2017-05-19",53.82
"1507","2017-05-22",53
"1508","2017-05-23",53.119999
"1509","2017-05-24",52.07
"1510","2017-05-25",54.150002
"1511","2017-05-26",54.259998
"1512","2017-05-30",53.119999
"1513","2017-05-31",53.099998
"1514","2017-06-01",54.360001
"1515","2017-06-02",55.830002
"1516","2017-06-05",56.32
"1517","2017-06-06",56.419998
"1518","2017-06-07",55.41
"1519","2017-06-08",55.849998
"1520","2017-06-09",54.779999
"1521","2017-06-12",54.200001
"1522","2017-06-13",54.209999
"1523","2017-06-14",53.900002
"1524","2017-06-15",52.830002
"1525","2017-06-16",52.709999
"1526","2017-06-19",53.950001
"1527","2017-06-20",52.950001
"1528","2017-06-21",52.810001
"1529","2017-06-22",52.529999
"1530","2017-06-23",52.549999
"1531","2017-06-26",52.34
"1532","2017-06-27",52.580002
"1533","2017-06-28",52.369999
"1534","2017-06-29",52.09
"1535","2017-06-30",51.650002
"1536","2017-07-03",51.049999
"1537","2017-07-05",51.75
"1538","2017-07-06",51.259998
"1539","2017-07-07",53.459999
"1540","2017-07-10",52.18
"1541","2017-07-11",52.279999
"1542","2017-07-12",53.009998
"1543","2017-07-13",53.220001
"1544","2017-07-14",53.169998
"1545","2017-07-17",53.400002
"1546","2017-07-18",52.060001
"1547","2017-07-19",51.950001
"1548","2017-07-20",50.57
"1549","2017-07-21",50.119999
"1550","2017-07-24",49.02
"1551","2017-07-25",48.66
"1552","2017-07-26",48.849998
"1553","2017-07-27",40.07
"1554","2017-07-28",39.709999
"1555","2017-07-31",38.849998
"1556","2017-08-01",40.790001
"1557","2017-08-02",40.599998
"1558","2017-08-03",39.279999
"1559","2017-08-04",39.049999
"1560","2017-08-07",38.400002
"1561","2017-08-08",38.080002
"1562","2017-08-09",38
"1563","2017-08-10",37.610001
"1564","2017-08-11",38.25
"1565","2017-08-14",38.220001
"1566","2017-08-15",37.869999
"1567","2017-08-16",38.279999
"1568","2017-08-17",36.810001
"1569","2017-08-18",36.700001
"1570","2017-08-21",36.540001
"1571","2017-08-22",35.849998
"1572","2017-08-23",34.75
"1573","2017-08-24",34.34
"1574","2017-08-25",35.779999
"1575","2017-08-28",35.759998
"1576","2017-08-29",35.490002
"1577","2017-08-30",34.459999
"1578","2017-08-31",34.049999
"1579","2017-09-01",34.029999
"1580","2017-09-05",32.509998
"1581","2017-09-06",32.09
"1582","2017-09-07",32.32
"1583","2017-09-08",33.099998
"1584","2017-09-11",34.630001
"1585","2017-09-12",34.889999
"1586","2017-09-13",34.91
"1587","2017-09-14",34.830002
"1588","2017-09-15",33.689999
"1589","2017-09-18",32.950001
"1590","2017-09-19",32.630001
"1591","2017-09-20",32.700001
"1592","2017-09-21",34.009998
"1593","2017-09-22",33.709999
"1594","2017-09-25",34.150002
"1595","2017-09-26",33.669998
"1596","2017-09-27",33.5
"1597","2017-09-28",33.529999
"1598","2017-09-29",33.41
"1599","2017-10-02",33.669998
"1600","2017-10-03",36.060001
"1601","2017-10-04",35.560001
"1602","2017-10-05",35.189999
"1603","2017-10-06",35.240002
"1604","2017-10-09",35.02
"1605","2017-10-10",35
"1606","2017-10-11",34.650002
"1607","2017-10-12",33.84
"1608","2017-10-13",33.799999
"1609","2017-10-16",33.470001
"1610","2017-10-17",34.869999
"1611","2017-10-18",34.830002
"1612","2017-10-19",33.68
"1613","2017-10-20",33.810001
"1614","2017-10-23",34.110001
"1615","2017-10-24",34.41
"1616","2017-10-25",33.740002
"1617","2017-10-26",36.080002
"1618","2017-10-27",36.939999
"1619","2017-10-30",36.919998
"1620","2017-10-31",37.09
"1621","2017-11-01",36.639999
"1622","2017-11-02",35.52
"1623","2017-11-03",36.130001
"1624","2017-11-06",36.290001
"1625","2017-11-07",35.049999
"1626","2017-11-08",34.790001
"1627","2017-11-09",34.950001
"1628","2017-11-10",35.82
"1629","2017-11-13",35.279999
"1630","2017-11-14",36.259998
"1631","2017-11-15",37.240002
"1632","2017-11-16",37.16
"1633","2017-11-17",36.389999
"1634","2017-11-20",36.349998
"1635","2017-11-21",37.389999
"1636","2017-11-22",37.599998
"1637","2017-11-24",38.169998
"1638","2017-11-27",38.080002
"1639","2017-11-28",39.119999
"1640","2017-11-29",40.860001
"1641","2017-11-30",42.630001
"1642","2017-12-01",42.619999
"1643","2017-12-04",43.41
"1644","2017-12-05",42.869999
"1645","2017-12-06",42.200001
"1646","2017-12-07",42.889999
"1647","2017-12-08",43.639999
"1648","2017-12-11",42.889999
"1649","2017-12-12",43.330002
"1650","2017-12-13",43.299999
"1651","2017-12-14",42.84
"1652","2017-12-15",43.189999
"1653","2017-12-18",44.869999
"1654","2017-12-19",44.220001
"1655","2017-12-20",44.490002
"1656","2017-12-21",45.200001
"1657","2017-12-22",45.220001
"1658","2017-12-26",45.299999
"1659","2017-12-27",44.990002
"1660","2017-12-28",45.290001
"1661","2017-12-29",44.849998
"1662","2018-01-02",45.599998
"1663","2018-01-03",44.139999
"1664","2018-01-04",43.5
"1665","2018-01-05",43.630001
"1666","2018-01-08",43.23
"1667","2018-01-09",43.59
"1668","2018-01-10",44.91
"1669","2018-01-11",47.57
"1670","2018-01-12",48.259998
"1671","2018-01-16",46.209999
"1672","2018-01-17",44.889999
"1673","2018-01-18",44.959999
"1674","2018-01-19",45.189999
"1675","2018-01-22",43.330002
"1676","2018-01-23",44.59
"1677","2018-01-24",41.529999
"1678","2018-01-25",40.18
"1679","2018-01-26",41.48
"1680","2018-01-29",41.419998
"1681","2018-01-30",41.830002
"1682","2018-01-31",42.119999
"1683","2018-02-01",42.02
"1684","2018-02-02",41.07
"1685","2018-02-05",39.880001
"1686","2018-02-06",40.419998
"1687","2018-02-07",40.299999
"1688","2018-02-08",39.060001
"1689","2018-02-09",39.25
"1690","2018-02-12",39.91
"1691","2018-02-13",39.09
"1692","2018-02-14",39.52
"1693","2018-02-15",39.639999
"1694","2018-02-16",39.720001
"1695","2018-02-20",38.900002
"1696","2018-02-21",39.91
"1697","2018-02-22",39.48
"1698","2018-02-23",39.490002
"1699","2018-02-26",40.080002
"1700","2018-02-27",38.75
"1701","2018-02-28",39.84
"1702","2018-03-01",40.5
"1703","2018-03-02",41.849998
"1704","2018-03-05",41.720001
"1705","2018-03-06",42.16
"1706","2018-03-07",41.919998
"1707","2018-03-08",42.970001
"1708","2018-03-09",43
"1709","2018-03-12",43.279999
"1710","2018-03-13",45.09
"1711","2018-03-14",44.419998
"1712","2018-03-15",44.279999
"1713","2018-03-16",45.119999
"1714","2018-03-19",44.439999
"1715","2018-03-20",44.82
"1716","2018-03-21",43.189999
"1717","2018-03-22",41.27
"1718","2018-03-23",39.959999
"1719","2018-03-26",38.27
"1720","2018-03-27",37.189999
"1721","2018-03-28",36.990002
"1722","2018-03-29",37.779999
"1723","2018-04-02",36.349998
"1724","2018-04-03",37.220001
"1725","2018-04-04",37.700001
"1726","2018-04-05",38.299999
"1727","2018-04-06",37.740002
"1728","2018-04-09",35.75
"1729","2018-04-10",35.25
"1730","2018-04-11",35.75
"1731","2018-04-12",36.290001
"1732","2018-04-13",36.150002
"1733","2018-04-16",37.09
"1734","2018-04-17",36.84
"1735","2018-04-18",38.240002
"1736","2018-04-19",38
"1737","2018-04-20",38.43
"1738","2018-04-23",38.82
"1739","2018-04-24",38.240002
"1740","2018-04-25",37.630001
"1741","2018-04-26",35.400002
"1742","2018-04-27",35.490002
"1743","2018-04-30",35.720001
"1744","2018-05-01",36.369999
"1745","2018-05-02",35.73
"1746","2018-05-03",34.98
"1747","2018-05-04",36.389999
"1748","2018-05-07",36.740002
"1749","2018-05-08",36.77
"1750","2018-05-09",35.900002
"1751","2018-05-10",36.330002
"1752","2018-05-11",36.630001
"1753","2018-05-14",35.959999
"1754","2018-05-15",36.09
"1755","2018-05-16",36.939999
"1756","2018-05-17",37.130001
"1757","2018-05-18",37.150002
"1758","2018-05-21",37.369999
"1759","2018-05-22",36.389999
"1760","2018-05-23",36.389999
"1761","2018-05-24",36.68
"1762","2018-05-25",38.029999
"1763","2018-05-29",37.310001
"1764","2018-05-30",36.77
"1765","2018-05-31",36.689999
"1766","2018-06-01",37.040001
"1767","2018-06-04",37.91
"1768","2018-06-05",36.959999
"1769","2018-06-06",37.209999
"1770","2018-06-07",37.18
"1771","2018-06-08",37.049999
"1772","2018-06-11",37.830002
"1773","2018-06-12",37.639999
"1774","2018-06-13",37.439999
"1775","2018-06-14",38.169998
"1776","2018-06-15",39.610001
"1777","2018-06-18",39.419998
"1778","2018-06-19",38.549999
"1779","2018-06-20",38.790001
"1780","2018-06-21",38.630001
"1781","2018-06-22",38.599998
"1782","2018-06-25",36.330002
"1783","2018-06-26",35.59
"1784","2018-06-27",35.400002
"1785","2018-06-28",35.369999
"1786","2018-06-29",36.349998
"1787","2018-07-02",37.119999
"1788","2018-07-03",37.060001
"1789","2018-07-05",37.5
"1790","2018-07-06",37.66
"1791","2018-07-09",37.880001
"1792","2018-07-10",37.400002
"1793","2018-07-11",36.130001
"1794","2018-07-12",39.830002
"1795","2018-07-13",41.02
"1796","2018-07-16",39.040001
"1797","2018-07-17",40.060001
"1798","2018-07-18",41.009998
"1799","2018-07-19",40.490002
"1800","2018-07-20",40.279999
"1801","2018-07-23",41.639999
"1802","2018-07-24",40.57
"1803","2018-07-25",41.41
"1804","2018-07-26",42.849998
"1805","2018-07-27",42.939999
"1806","2018-07-30",42.689999
"1807","2018-07-31",43.439999
"1808","2018-08-01",42.669998
"1809","2018-08-02",43.110001
"1810","2018-08-03",42.599998
"1811","2018-08-06",43.310001
"1812","2018-08-07",43.330002
"1813","2018-08-08",43.880001
"1814","2018-08-09",43.849998
"1815","2018-08-10",43.939999
"1816","2018-08-13",43.799999
"1817","2018-08-14",44.549999
"1818","2018-08-15",44.57
"1819","2018-08-16",43.900002
"1820","2018-08-17",44.700001
"1821","2018-08-20",45.860001
"1822","2018-08-21",46.650002
"1823","2018-08-22",45.200001
"1824","2018-08-23",45.889999
"1825","2018-08-24",45.650002
"1826","2018-08-27",46.080002
"1827","2018-08-28",47.220001
"1828","2018-08-29",47.52
"1829","2018-08-30",47.549999
"1830","2018-08-31",47.52
"1831","2018-09-04",47.849998
"1832","2018-09-05",47.509998
"1833","2018-09-06",47.5
"1834","2018-09-07",47.59
"1835","2018-09-10",48.27
"1836","2018-09-11",48.470001
"1837","2018-09-12",48.790001
"1838","2018-09-13",49.09
"1839","2018-09-14",49.200001
"1840","2018-09-17",49.27
"1841","2018-09-18",48.330002
"1842","2018-09-19",49.009998
"1843","2018-09-20",48.48
"1844","2018-09-21",48.290001
"1845","2018-09-24",46.450001
"1846","2018-09-25",46.830002
"1847","2018-09-26",47.27
"1848","2018-09-27",47.580002
"1849","2018-09-28",46.970001
"1850","2018-10-01",45.540001
"1851","2018-10-02",44.540001
"1852","2018-10-03",44.849998
"1853","2018-10-04",44.43
"1854","2018-10-05",44.389999
"1855","2018-10-08",43.950001
"1856","2018-10-09",43.830002
"1857","2018-10-10",44.91
