"","date","CARA"
"996","2018-01-12",12.69
"997","2018-01-16",12.32
"998","2018-01-17",12.55
"999","2018-01-18",12.44
"1000","2018-01-19",13
"1001","2018-01-22",13.35
"1002","2018-01-23",13.72
"1003","2018-01-24",16.08
"1004","2018-01-25",15.36
"1005","2018-01-26",15.11
"1006","2018-01-29",15.49
"1007","2018-01-30",15.06
"1008","2018-01-31",14.67
"1009","2018-02-01",14.07
"1010","2018-02-02",13.39
"1011","2018-02-05",12.25
"1012","2018-02-06",12.86
"1013","2018-02-07",12.72
"1014","2018-02-08",12.2
"1015","2018-02-09",12.3
"1016","2018-02-12",13.7
"1017","2018-02-13",14.01
"1018","2018-02-14",14.48
"1019","2018-02-15",14.84
"1020","2018-02-16",14.48
"1021","2018-02-20",13.81
"1022","2018-02-21",13.81
"1023","2018-02-22",13.87
"1024","2018-02-23",14.33
"1025","2018-02-26",14.2
"1026","2018-02-27",14.08
"1027","2018-02-28",13.98
"1028","2018-03-01",13.69
"1029","2018-03-02",14.38
"1030","2018-03-05",14.32
"1031","2018-03-06",14.18
"1032","2018-03-07",14.36
"1033","2018-03-08",14.32
"1034","2018-03-09",14.39
"1035","2018-03-12",14.46
"1036","2018-03-13",14.29
"1037","2018-03-14",13.84
"1038","2018-03-15",13.305
"1039","2018-03-16",12.56
"1040","2018-03-19",12.04
"1041","2018-03-20",11.77
"1042","2018-03-21",12.32
"1043","2018-03-22",12.44
"1044","2018-03-23",12.09
"1045","2018-03-26",12.85
"1046","2018-03-27",12.26
"1047","2018-03-28",12.15
"1048","2018-03-29",12.38
"1049","2018-04-02",11.83
"1050","2018-04-03",11.76
"1051","2018-04-04",12.27
"1052","2018-04-05",12.05
"1053","2018-04-06",11.89
"1054","2018-04-09",11.89
"1055","2018-04-10",12.25
"1056","2018-04-11",12.37
"1057","2018-04-12",12.41
"1058","2018-04-13",12.44
"1059","2018-04-16",12.28
"1060","2018-04-17",12.65
"1061","2018-04-18",12.63
"1062","2018-04-19",12.34
"1063","2018-04-20",12.34
"1064","2018-04-23",12.36
"1065","2018-04-24",12.21
"1066","2018-04-25",12.48
"1067","2018-04-26",12.5
"1068","2018-04-27",12.76
"1069","2018-04-30",12.38
"1070","2018-05-01",12.95
"1071","2018-05-02",12.57
"1072","2018-05-03",12.42
"1073","2018-05-04",12.49
"1074","2018-05-07",12.84
"1075","2018-05-08",12.47
"1076","2018-05-09",12.93
"1077","2018-05-10",12.045
"1078","2018-05-11",12.14
"1079","2018-05-14",12.66
"1080","2018-05-15",12.38
"1081","2018-05-16",12.4
"1082","2018-05-17",12.39
"1083","2018-05-18",12.26
"1084","2018-05-21",11.7
"1085","2018-05-22",11.6
"1086","2018-05-23",16.559999
"1087","2018-05-24",15.56
"1088","2018-05-25",17.02
"1089","2018-05-29",15.84
"1090","2018-05-30",15.76
"1091","2018-05-31",15.64
"1092","2018-06-01",15.31
"1093","2018-06-04",15.54
"1094","2018-06-05",15.92
"1095","2018-06-06",16.07
"1096","2018-06-07",15.91
"1097","2018-06-08",16.26
"1098","2018-06-11",16.34
"1099","2018-06-12",16.790001
"1100","2018-06-13",16.860001
"1101","2018-06-14",16.76
"1102","2018-06-15",16.799999
"1103","2018-06-18",16.93
"1104","2018-06-19",16.620001
"1105","2018-06-20",16.639999
"1106","2018-06-21",16.860001
"1107","2018-06-22",16.59
"1108","2018-06-25",15.85
"1109","2018-06-26",16.440001
"1110","2018-06-27",18.059999
"1111","2018-06-28",19.27
"1112","2018-06-29",19.15
"1113","2018-07-02",19.809999
"1114","2018-07-03",20.1
"1115","2018-07-05",19.52
"1116","2018-07-06",20
"1117","2018-07-09",20.9
"1118","2018-07-10",20.719999
"1119","2018-07-11",21.52
"1120","2018-07-12",21.83
"1121","2018-07-13",21.719999
"1122","2018-07-16",21.16
"1123","2018-07-17",21.6
"1124","2018-07-18",19.82
"1125","2018-07-19",19.26
"1126","2018-07-20",19.059999
"1127","2018-07-23",19.299999
"1128","2018-07-24",18.65
"1129","2018-07-25",18.799999
"1130","2018-07-26",17.959999
"1131","2018-07-27",17.57
"1132","2018-07-30",17.889999
"1133","2018-07-31",17.93
"1134","2018-08-01",17.870001
"1135","2018-08-02",17.940001
"1136","2018-08-03",17.860001
"1137","2018-08-06",17.84
"1138","2018-08-07",17.969999
"1139","2018-08-08",18.91
"1140","2018-08-09",19.280001
"1141","2018-08-10",19.549999
"1142","2018-08-13",18.67
"1143","2018-08-14",18.42
"1144","2018-08-15",18.49
"1145","2018-08-16",18.85
"1146","2018-08-17",18.92
"1147","2018-08-20",18.92
"1148","2018-08-21",18.719999
"1149","2018-08-22",18.700001
"1150","2018-08-23",18.51
"1151","2018-08-24",18.42
"1152","2018-08-27",18.65
"1153","2018-08-28",19.620001
"1154","2018-08-29",19.940001
"1155","2018-08-30",20.01
"1156","2018-08-31",20.17
"1157","2018-09-04",20.02
"1158","2018-09-05",20.209999
"1159","2018-09-06",19.85
"1160","2018-09-07",19.93
"1161","2018-09-10",20.18
"1162","2018-09-11",20.74
"1163","2018-09-12",20.85
"1164","2018-09-13",21.440001
"1165","2018-09-14",21.790001
"1166","2018-09-17",21.200001
"1167","2018-09-18",22.379999
"1168","2018-09-19",22.200001
"1169","2018-09-20",23.92
"1170","2018-09-21",23.18
"1171","2018-09-24",23.709999
"1172","2018-09-25",23.450001
"1173","2018-09-26",23.17
"1174","2018-09-27",23.92
"1175","2018-09-28",23.950001
"1176","2018-10-01",23.469999
"1177","2018-10-02",22.700001
"1178","2018-10-03",22.620001
"1179","2018-10-04",20.530001
"1180","2018-10-05",20.719999
"1181","2018-10-08",20.200001
"1182","2018-10-09",19.82
"1183","2018-10-10",18.77
"1184","2018-10-11",18.99
"1185","2018-10-12",19.34
"1186","2018-10-15",19.4
"1187","2018-10-16",20.67
"1188","2018-10-17",20.370001
"1189","2018-10-18",19.959999
"1190","2018-10-19",19.67
"1191","2018-10-22",19.27
"1192","2018-10-23",18.690001
"1193","2018-10-24",17.799999
"1194","2018-10-25",18.92
"1195","2018-10-26",18.67
"1196","2018-10-29",17.98
"1197","2018-10-30",18.209999
"1198","2018-10-31",18.74
"1199","2018-11-01",19.809999
"1200","2018-11-02",19.690001
"1201","2018-11-05",19.549999
"1202","2018-11-06",19.719999
"1203","2018-11-07",19.709999
"1204","2018-11-08",20.43
"1205","2018-11-09",19.67
"1206","2018-11-12",18.92
"1207","2018-11-13",18.9
"1208","2018-11-14",18.110001
"1209","2018-11-15",18.76
"1210","2018-11-16",19.040001
"1211","2018-11-19",17.98
"1212","2018-11-20",17.75
"1213","2018-11-21",18.370001
"1214","2018-11-23",18.58
"1215","2018-11-26",18.790001
"1216","2018-11-27",18.35
"1217","2018-11-28",18.719999
"1218","2018-11-29",18.440001
"1219","2018-11-30",18.18
"1220","2018-12-03",18.709999
"1221","2018-12-04",17.76
"1222","2018-12-06",17.1
"1223","2018-12-07",16.07
"1224","2018-12-10",15.83
"1225","2018-12-11",15.7
"1226","2018-12-12",15.54
"1227","2018-12-13",14.08
"1228","2018-12-14",14.05
"1229","2018-12-17",13.98
"1230","2018-12-18",13.8
"1231","2018-12-19",13.36
"1232","2018-12-20",12.98
"1233","2018-12-21",12.65
"1234","2018-12-24",12.45
"1235","2018-12-26",13.19
"1236","2018-12-27",12.96
"1237","2018-12-28",12.7
"1238","2018-12-31",13
"1239","2019-01-02",14.56
"1240","2019-01-03",14.41
"1241","2019-01-04",15.18
"1242","2019-01-07",15.99
"1243","2019-01-08",15.45
"1244","2019-01-09",15.67
"1245","2019-01-10",15.77
"1246","2019-01-11",15.83
"1247","2019-01-14",15.13
"1248","2019-01-15",15.2
"1249","2019-01-16",15.25
"1250","2019-01-17",15.39
"1251","2019-01-18",15.35
"1252","2019-01-22",15.34
"1253","2019-01-23",15.02
"1254","2019-01-24",14.97
"1255","2019-01-25",15.44
"1256","2019-01-28",14.82
"1257","2019-01-29",14.68
"1258","2019-01-30",15.16
"1259","2019-01-31",15.25
"1260","2019-02-01",15.11
"1261","2019-02-04",15.37
"1262","2019-02-05",15.49
"1263","2019-02-06",15.58
"1264","2019-02-07",15.23
"1265","2019-02-08",16.799999
"1266","2019-02-11",16.370001
"1267","2019-02-12",16.559999
"1268","2019-02-13",16.73
"1269","2019-02-14",16.549999
"1270","2019-02-15",17.049999
"1271","2019-02-19",16.9
"1272","2019-02-20",16.540001
"1273","2019-02-21",16.639999
"1274","2019-02-22",16.950001
"1275","2019-02-25",17.139999
"1276","2019-02-26",16.91
"1277","2019-02-27",17.389999
"1278","2019-02-28",17.049999
"1279","2019-03-01",17.219999
"1280","2019-03-04",17.129999
"1281","2019-03-05",16.639999
"1282","2019-03-06",16.1
"1283","2019-03-07",16.35
"1284","2019-03-08",16.6
"1285","2019-03-11",17.129999
"1286","2019-03-12",17.43
"1287","2019-03-13",19.48
"1288","2019-03-14",18.950001
"1289","2019-03-15",18.370001
"1290","2019-03-18",19.059999
"1291","2019-03-19",19.52
"1292","2019-03-20",19.370001
"1293","2019-03-21",19.639999
"1294","2019-03-22",18.299999
"1295","2019-03-25",18.25
"1296","2019-03-26",18.99
"1297","2019-03-27",18.790001
"1298","2019-03-28",19.1
"1299","2019-03-29",19.620001
"1300","2019-04-01",19.59
"1301","2019-04-02",19.610001
"1302","2019-04-03",19.780001
"1303","2019-04-04",19.6
"1304","2019-04-05",19.67
"1305","2019-04-08",20.17
"1306","2019-04-09",20.459999
"1307","2019-04-10",20.34
"1308","2019-04-11",19.469999
"1309","2019-04-12",18.73
"1310","2019-04-15",19.440001
"1311","2019-04-16",19.280001
"1312","2019-04-17",18.07
"1313","2019-04-18",18.139999
"1314","2019-04-22",17.700001
"1315","2019-04-23",18.91
"1316","2019-04-24",19.040001
"1317","2019-04-25",19.4
"1318","2019-04-26",19.35
"1319","2019-04-29",19.469999
"1320","2019-04-30",19.08
"1321","2019-05-01",18.940001
"1322","2019-05-02",19.559999
"1323","2019-05-03",19.75
"1324","2019-05-06",20.15
"1325","2019-05-07",19
"1326","2019-05-08",19.129999
"1327","2019-05-09",19.280001
"1328","2019-05-10",18.809999
"1329","2019-05-13",17.68
"1330","2019-05-14",18.23
"1331","2019-05-15",18.709999
"1332","2019-05-16",19.16
"1333","2019-05-17",19.030001
"1334","2019-05-20",18.209999
"1335","2019-05-21",19
"1336","2019-05-22",18.950001
"1337","2019-05-23",18.43
"1338","2019-05-24",18.049999
"1339","2019-05-28",17.98
"1340","2019-05-29",21.57
"1341","2019-05-30",21.389999
"1342","2019-05-31",20.559999
"1343","2019-06-03",20.23
"1344","2019-06-04",20.469999
"1345","2019-06-05",20.440001
"1346","2019-06-06",20.07
"1347","2019-06-07",20.040001
"1348","2019-06-10",20.299999
"1349","2019-06-11",19.799999
"1350","2019-06-12",19.629999
"1351","2019-06-13",19.959999
"1352","2019-06-14",19.370001
"1353","2019-06-17",19.84
"1354","2019-06-18",19.83
"1355","2019-06-19",19.73
"1356","2019-06-20",20.27
"1357","2019-06-21",20.639999
"1358","2019-06-24",19.57
"1359","2019-06-25",19.73
"1360","2019-06-26",20.1
"1361","2019-06-27",21.15
"1362","2019-06-28",21.5
"1363","2019-07-01",22.370001
"1364","2019-07-02",22.25
"1365","2019-07-03",22.08
"1366","2019-07-05",21.809999
"1367","2019-07-08",21.52
"1368","2019-07-09",22
"1369","2019-07-10",22.440001
"1370","2019-07-11",22.709999
"1371","2019-07-12",24.280001
"1372","2019-07-15",25.42
"1373","2019-07-16",26.07
"1374","2019-07-17",26.91
"1375","2019-07-18",25.34
"1376","2019-07-19",25.91
"1377","2019-07-22",25.860001
"1378","2019-07-23",25.48
"1379","2019-07-24",26.27
"1380","2019-07-25",22.75
"1381","2019-07-26",23.040001
"1382","2019-07-29",22.879999
"1383","2019-07-30",23.75
"1384","2019-07-31",23.940001
"1385","2019-08-01",22.889999
"1386","2019-08-02",22.629999
"1387","2019-08-05",22.33
"1388","2019-08-06",22.219999
"1389","2019-08-07",22.629999
"1390","2019-08-08",24.040001
"1391","2019-08-09",23.370001
"1392","2019-08-12",23.030001
"1393","2019-08-13",23.4
"1394","2019-08-14",23.030001
"1395","2019-08-15",22.629999
"1396","2019-08-16",23.35
"1397","2019-08-19",23.780001
"1398","2019-08-20",23.73
"1399","2019-08-21",24.25
"1400","2019-08-22",23.99
"1401","2019-08-23",22.93
"1402","2019-08-26",22.959999
"1403","2019-08-27",22.52
"1404","2019-08-28",23
"1405","2019-08-29",23.74
"1406","2019-08-30",23.440001
"1407","2019-09-03",22.59
"1408","2019-09-04",22.969999
"1409","2019-09-05",23.629999
"1410","2019-09-06",23.549999
"1411","2019-09-09",22.82
"1412","2019-09-10",23.559999
"1413","2019-09-11",23.879999
"1414","2019-09-12",23.01
"1415","2019-09-13",23.299999
"1416","2019-09-16",23.709999
"1417","2019-09-17",23.73
"1418","2019-09-18",23.219999
"1419","2019-09-19",22.940001
"1420","2019-09-20",22.16
"1421","2019-09-23",22.01
"1422","2019-09-24",20.030001
"1423","2019-09-25",20.030001
"1424","2019-09-26",18.85
"1425","2019-09-27",18.639999
"1426","2019-09-30",18.280001
"1427","2019-10-01",17.9
"1428","2019-10-02",18.66
"1429","2019-10-03",19.07
"1430","2019-10-04",19.32
"1431","2019-10-07",19.040001
"1432","2019-10-08",18.325001
"1433","2019-10-09",18.030001
"1434","2019-10-10",18.620001
"1435","2019-10-11",18.844999
"1436","2019-10-14",18.860001
"1437","2019-10-15",19.379999
"1438","2019-10-16",19.34
"1439","2019-10-17",19.690001
"1440","2019-10-18",19.129999
"1441","2019-10-21",19.445
"1442","2019-10-22",19.33
"1443","2019-10-23",19.559999
"1444","2019-10-24",19.879999
"1445","2019-10-25",20.059999
"1446","2019-10-28",20.25
"1447","2019-10-29",20.360001
"1448","2019-10-30",20.35
"1449","2019-10-31",20.76
"1450","2019-11-01",21.15
"1451","2019-11-04",20.379999
"1452","2019-11-05",20.74
"1453","2019-11-06",19.41
"1454","2019-11-07",20.68
"1455","2019-11-08",21.18
"1456","2019-11-11",21.27
"1457","2019-11-12",21.690001
"1458","2019-11-13",21.43
"1459","2019-11-14",21.440001
"1460","2019-11-15",21.16
"1461","2019-11-18",21.17
"1462","2019-11-19",22.4
"1463","2019-11-20",22.549999
"1464","2019-11-21",23.32
"1465","2019-11-22",24.07
"1466","2019-11-25",24.450001
"1467","2019-11-26",24.549999
"1468","2019-11-27",25.940001
"1469","2019-11-29",25.98
"1470","2019-12-02",25.879999
"1471","2019-12-03",16.934999
"1472","2019-12-04",17.030001
"1473","2019-12-05",16.129999
"1474","2019-12-06",16.754999
"1475","2019-12-09",16.26
"1476","2019-12-10",16.870001
"1477","2019-12-11",16.35
"1478","2019-12-12",16.4
"1479","2019-12-13",16.57
"1480","2019-12-16",17.02
"1481","2019-12-17",17
"1482","2019-12-18",16.370001
"1483","2019-12-19",16.459999
"1484","2019-12-20",16.74
"1485","2019-12-23",16.99
"1486","2019-12-24",16.98
"1487","2019-12-26",16.51
"1488","2019-12-27",16.610001
"1489","2019-12-30",16.41
"1490","2019-12-31",16.110001
"1491","2020-01-02",15.44
"1492","2020-01-03",15.06
"1493","2020-01-06",15.19
"1494","2020-01-07",15.02
"1495","2020-01-08",15.01
"1496","2020-01-09",15.37
"1497","2020-01-10",15.71
"1498","2020-01-13",15.86
"1499","2020-01-14",16.18
"1500","2020-01-15",16.799999
"1501","2020-01-16",16.889999
"1502","2020-01-17",17.305
"1503","2020-01-21",16.870001
"1504","2020-01-22",16.290001
"1505","2020-01-23",16.34
"1506","2020-01-24",16.049999
"1507","2020-01-27",16.110001
"1508","2020-01-28",16.209999
"1509","2020-01-29",16.17
"1510","2020-01-30",16
"1511","2020-01-31",16.1
"1512","2020-02-03",16.309999
"1513","2020-02-04",16.68
"1514","2020-02-05",16.969999
"1515","2020-02-06",17.290001
"1516","2020-02-07",17.15
"1517","2020-02-10",17.434999
"1518","2020-02-11",17.280001
"1519","2020-02-12",17.49
"1520","2020-02-13",17.25
"1521","2020-02-14",17.780001
"1522","2020-02-18",17.184999
"1523","2020-02-19",17.18
"1524","2020-02-20",17.200001
"1525","2020-02-21",17.23
"1526","2020-02-24",16.360001
"1527","2020-02-25",15.99
"1528","2020-02-26",15.86
"1529","2020-02-27",15.35
"1530","2020-02-28",15.03
"1531","2020-03-02",15.56
"1532","2020-03-03",14.84
"1533","2020-03-04",15.94
"1534","2020-03-05",16
"1535","2020-03-06",15.28
"1536","2020-03-09",13.81
"1537","2020-03-10",13.98
"1538","2020-03-11",13.43
"1539","2020-03-12",11.04
"1540","2020-03-13",11.53
"1541","2020-03-16",9.89
"1542","2020-03-17",11.23
"1543","2020-03-18",9.12
"1544","2020-03-19",10.48
"1545","2020-03-20",10.52
"1546","2020-03-23",11.06
"1547","2020-03-24",12.21
"1548","2020-03-25",12.55
"1549","2020-03-26",13.34
"1550","2020-03-27",12.6
"1551","2020-03-30",13.26
"1552","2020-03-31",13.21
"1553","2020-04-01",12.39
"1554","2020-04-02",12.7
"1555","2020-04-03",12.82
"1556","2020-04-06",13.4
"1557","2020-04-07",13.36
"1558","2020-04-08",14.09
"1559","2020-04-09",13.72
"1560","2020-04-13",14.17
"1561","2020-04-14",14.58
"1562","2020-04-15",13.93
"1563","2020-04-16",14.1
"1564","2020-04-17",14.66
"1565","2020-04-20",14.82
"1566","2020-04-21",15.42
"1567","2020-04-22",15.71
"1568","2020-04-23",15.68
"1569","2020-04-24",15.84
"1570","2020-04-27",16.17
"1571","2020-04-28",15.58
"1572","2020-04-29",15.88
"1573","2020-04-30",14.82
"1574","2020-05-01",14.24
"1575","2020-05-04",14.53
"1576","2020-05-05",14.63
"1577","2020-05-06",14.99
"1578","2020-05-07",14.76
"1579","2020-05-08",14.17
"1580","2020-05-11",15.78
"1581","2020-05-12",15.13
"1582","2020-05-13",14.14
"1583","2020-05-14",15.08
"1584","2020-05-15",15.04
"1585","2020-05-18",15.07
"1586","2020-05-19",15.24
"1587","2020-05-20",16
"1588","2020-05-21",15.93
"1589","2020-05-22",16.459999
"1590","2020-05-26",16.309999
"1591","2020-05-27",16.07
"1592","2020-05-28",16.24
"1593","2020-05-29",15.87
"1594","2020-06-01",15.68
"1595","2020-06-02",15.86
"1596","2020-06-03",16.07
"1597","2020-06-04",15.62
"1598","2020-06-05",15.37
"1599","2020-06-08",16.360001
"1600","2020-06-09",16.049999
"1601","2020-06-10",16.450001
"1602","2020-06-11",14.97
"1603","2020-06-12",15.05
"1604","2020-06-15",15.52
"1605","2020-06-16",15.75
"1606","2020-06-17",15.84
"1607","2020-06-18",16.190001
"1608","2020-06-19",16.620001
"1609","2020-06-22",17.33
"1610","2020-06-23",17.299999
"1611","2020-06-24",16.780001
"1612","2020-06-25",17.299999
"1613","2020-06-26",17.030001
"1614","2020-06-29",16.780001
"1615","2020-06-30",17.1
"1616","2020-07-01",17.700001
"1617","2020-07-02",17.52
"1618","2020-07-06",17.57
"1619","2020-07-07",17.5
"1620","2020-07-08",17.73
"1621","2020-07-09",17.639999
"1622","2020-07-10",17.629999
"1623","2020-07-13",17.530001
"1624","2020-07-14",17.540001
"1625","2020-07-15",17.92
"1626","2020-07-16",17.68
"1627","2020-07-17",17.76
"1628","2020-07-20",17.860001
"1629","2020-07-21",17.620001
"1630","2020-07-22",17.65
"1631","2020-07-23",17.629999
"1632","2020-07-24",17.145
"1633","2020-07-27",17.360001
"1634","2020-07-28",17.040001
"1635","2020-07-29",16.889999
"1636","2020-07-30",16.950001
"1637","2020-07-31",16.440001
"1638","2020-08-03",17.145
"1639","2020-08-04",17.23
"1640","2020-08-05",17.200001
"1641","2020-08-06",16.98
"1642","2020-08-07",16.950001
"1643","2020-08-10",17.219999
"1644","2020-08-11",17.43
"1645","2020-08-12",17.01
"1646","2020-08-13",16.870001
"1647","2020-08-14",16.290001
"1648","2020-08-17",16.889999
"1649","2020-08-18",16.530001
"1650","2020-08-19",16.26
"1651","2020-08-20",16.34
"1652","2020-08-21",15.835
"1653","2020-08-24",15.42
"1654","2020-08-25",15.58
"1655","2020-08-26",15.32
"1656","2020-08-27",15.11
"1657","2020-08-28",15.37
"1658","2020-08-31",15.5
"1659","2020-09-01",15.08
"1660","2020-09-02",15.76
"1661","2020-09-03",15.78
"1662","2020-09-04",15.24
"1663","2020-09-08",15.47
"1664","2020-09-09",15.6
"1665","2020-09-10",15.11
"1666","2020-09-11",14.91
"1667","2020-09-14",15.5
"1668","2020-09-15",15.25
"1669","2020-09-16",15.11
"1670","2020-09-17",14.77
"1671","2020-09-18",14.53
"1672","2020-09-21",14.15
"1673","2020-09-22",14.16
"1674","2020-09-23",13.73
"1675","2020-09-24",13.34
"1676","2020-09-25",12.94
"1677","2020-09-28",12.4
"1678","2020-09-29",12.34
"1679","2020-09-30",12.725
"1680","2020-10-01",12.74
"1681","2020-10-02",13.18
"1682","2020-10-05",13.77
"1683","2020-10-06",13.59
"1684","2020-10-07",13.93
"1685","2020-10-08",14.11
"1686","2020-10-09",13.99
"1687","2020-10-12",14
"1688","2020-10-13",13.72
"1689","2020-10-14",13.39
"1690","2020-10-15",13.08
"1691","2020-10-16",14
"1692","2020-10-19",13.93
"1693","2020-10-20",14.86
"1694","2020-10-21",14.13
"1695","2020-10-22",14.29
"1696","2020-10-23",14.26
"1697","2020-10-26",13.93
"1698","2020-10-27",13.76
"1699","2020-10-28",13.22
"1700","2020-10-29",13.17
"1701","2020-10-30",13.26
"1702","2020-11-02",12.72
"1703","2020-11-03",13.17
"1704","2020-11-04",13.96
"1705","2020-11-05",13.89
"1706","2020-11-06",13.95
"1707","2020-11-09",14.51
"1708","2020-11-10",15.03
"1709","2020-11-11",15.67
"1710","2020-11-12",15.21
"1711","2020-11-13",15.41
"1712","2020-11-16",15.7
"1713","2020-11-17",16.16
"1714","2020-11-18",15.67
"1715","2020-11-19",15.93
"1716","2020-11-20",15.33
"1717","2020-11-23",14.99
"1718","2020-11-24",15.16
"1719","2020-11-25",15.05
"1720","2020-11-27",14.95
