"","date","AAME"
"1001","2010-12-21",1.99
"1002","2010-12-22",1.98
"1003","2010-12-23",2
"1004","2010-12-27",2
"1005","2010-12-28",2
"1006","2010-12-29",2
"1007","2010-12-30",2.05
"1008","2010-12-31",2.03
"1009","2011-01-03",2.06
"1010","2011-01-04",2.07
"1011","2011-01-05",2.06
"1012","2011-01-06",2.1
"1013","2011-01-07",2.06
"1014","2011-01-10",2.06
"1015","2011-01-11",1.98
"1016","2011-01-12",2
"1017","2011-01-13",2
"1018","2011-01-14",2.19
"1019","2011-01-18",2.02
"1020","2011-01-19",2.12
"1021","2011-01-20",2.17
"1022","2011-01-21",2.2
"1023","2011-01-24",2.18
"1024","2011-01-25",2.19
"1025","2011-01-26",2.14
"1026","2011-01-27",2.2
"1027","2011-01-28",2.2
"1028","2011-01-31",2.18
"1029","2011-02-01",2.2
"1030","2011-02-02",2.17
"1031","2011-02-03",2.22
"1032","2011-02-04",2.21
"1033","2011-02-07",2.22
"1034","2011-02-08",2.1
"1035","2011-02-09",2.18
"1036","2011-02-10",2.18
"1037","2011-02-11",2.1
"1038","2011-02-14",2.1
"1039","2011-02-15",2.14
"1040","2011-02-16",2.13
"1041","2011-02-17",2.11
"1042","2011-02-18",2.1
"1043","2011-02-22",2.1
"1044","2011-02-23",2.06
"1045","2011-02-24",2.04
"1046","2011-02-25",2.04
"1047","2011-02-28",2.04
"1048","2011-03-01",2
"1049","2011-03-02",2.09
"1050","2011-03-03",2.12
"1051","2011-03-04",2.12
"1052","2011-03-07",2.1
"1053","2011-03-08",2.01
"1054","2011-03-09",2.04
"1055","2011-03-10",2
"1056","2011-03-11",2.12
"1057","2011-03-14",2.11
"1058","2011-03-15",2.1
"1059","2011-03-16",2.05
"1060","2011-03-17",2.05
"1061","2011-03-18",2.07
"1062","2011-03-21",2.18
"1063","2011-03-22",2.2
"1064","2011-03-23",2.11
"1065","2011-03-24",2.14
"1066","2011-03-25",2.1
"1067","2011-03-28",2.13
"1068","2011-03-29",2.17
"1069","2011-03-30",2.18
"1070","2011-03-31",2.17
"1071","2011-04-01",2.18
"1072","2011-04-04",2.17
"1073","2011-04-05",2.13
"1074","2011-04-06",2.13
"1075","2011-04-07",2.08
"1076","2011-04-08",2.12
"1077","2011-04-11",2.12
"1078","2011-04-12",2.1
"1079","2011-04-13",2.1
"1080","2011-04-14",2.04
"1081","2011-04-15",2.04
"1082","2011-04-18",2.05
"1083","2011-04-19",2.04
"1084","2011-04-20",2.05
"1085","2011-04-21",2.06
"1086","2011-04-25",2.05
"1087","2011-04-26",2.05
"1088","2011-04-27",2.06
"1089","2011-04-28",2.09
"1090","2011-04-29",2.15
"1091","2011-05-02",2.1
"1092","2011-05-03",2.07
"1093","2011-05-04",2.06
"1094","2011-05-05",2.04
"1095","2011-05-06",2.07
"1096","2011-05-09",2.05
"1097","2011-05-10",2.07
"1098","2011-05-11",2.05
"1099","2011-05-12",2.1
"1100","2011-05-13",2.07
"1101","2011-05-16",2.06
"1102","2011-05-17",2.05
"1103","2011-05-18",2.05
"1104","2011-05-19",2.05
"1105","2011-05-20",2.05
"1106","2011-05-23",2
"1107","2011-05-24",2.03
"1108","2011-05-25",2.05
"1109","2011-05-26",2.05
"1110","2011-05-27",2.05
"1111","2011-05-31",2.05
"1112","2011-06-01",2.05
"1113","2011-06-02",2.05
"1114","2011-06-03",2.04
"1115","2011-06-06",2.04
"1116","2011-06-07",2.04
"1117","2011-06-08",2
"1118","2011-06-09",2.05
"1119","2011-06-10",2.04
"1120","2011-06-13",2.04
"1121","2011-06-14",2.05
"1122","2011-06-15",2.04
"1123","2011-06-16",2.04
"1124","2011-06-17",2.05
"1125","2011-06-20",2.04
"1126","2011-06-21",2.05
"1127","2011-06-22",2.05
"1128","2011-06-23",2.02
"1129","2011-06-24",1.91
"1130","2011-06-27",2.05
"1131","2011-06-28",2.01
"1132","2011-06-29",2.09
"1133","2011-06-30",2.05
"1134","2011-07-01",2.05
"1135","2011-07-05",2.11
"1136","2011-07-06",2.05
"1137","2011-07-07",2.02
"1138","2011-07-08",2.05
"1139","2011-07-11",2.05
"1140","2011-07-12",2.05
"1141","2011-07-13",2.05
"1142","2011-07-14",2.05
"1143","2011-07-15",2.05
"1144","2011-07-18",2.09
"1145","2011-07-19",2.05
"1146","2011-07-20",2.05
"1147","2011-07-21",2.05
"1148","2011-07-22",2.04
"1149","2011-07-25",2.05
"1150","2011-07-26",2.05
"1151","2011-07-27",2.04
"1152","2011-07-28",2.04
"1153","2011-07-29",2.01
"1154","2011-08-01",2.02
"1155","2011-08-02",1.95
"1156","2011-08-03",1.95
"1157","2011-08-04",1.91
"1158","2011-08-05",1.93
"1159","2011-08-08",1.95
"1160","2011-08-09",1.87
"1161","2011-08-10",1.85
"1162","2011-08-11",1.85
"1163","2011-08-12",1.88
"1164","2011-08-15",1.84
"1165","2011-08-16",1.9
"1166","2011-08-17",1.9
"1167","2011-08-18",1.81
"1168","2011-08-19",1.81
"1169","2011-08-22",1.87
"1170","2011-08-23",1.89
"1171","2011-08-24",1.91
"1172","2011-08-25",1.93
"1173","2011-08-26",1.99
"1174","2011-08-29",1.99
"1175","2011-08-30",1.99
"1176","2011-08-31",1.98
"1177","2011-09-01",1.93
"1178","2011-09-02",1.7
"1179","2011-09-06",1.97
"1180","2011-09-07",2
"1181","2011-09-08",2.03
"1182","2011-09-09",2.02
"1183","2011-09-12",2.04
"1184","2011-09-13",2.04
"1185","2011-09-14",2.04
"1186","2011-09-15",2
"1187","2011-09-16",1.95
"1188","2011-09-19",1.98
"1189","2011-09-20",1.99
"1190","2011-09-21",1.99
"1191","2011-09-22",2
"1192","2011-09-23",1.85
"1193","2011-09-26",1.88
"1194","2011-09-27",1.89
"1195","2011-09-28",1.89
"1196","2011-09-29",1.89
"1197","2011-09-30",1.9
"1198","2011-10-03",1.88
"1199","2011-10-04",1.86
"1200","2011-10-05",1.8
"1201","2011-10-06",1.8
"1202","2011-10-07",1.83
"1203","2011-10-10",1.83
"1204","2011-10-11",1.8
"1205","2011-10-12",1.8
"1206","2011-10-13",1.83
"1207","2011-10-14",1.85
"1208","2011-10-17",1.8
"1209","2011-10-18",1.83
"1210","2011-10-19",1.82
"1211","2011-10-20",1.84
"1212","2011-10-21",1.88
"1213","2011-10-24",1.89
"1214","2011-10-25",1.88
"1215","2011-10-26",1.88
"1216","2011-10-27",1.89
"1217","2011-10-28",1.85
"1218","2011-10-31",1.83
"1219","2011-11-01",1.8
"1220","2011-11-02",1.8
"1221","2011-11-03",1.79
"1222","2011-11-04",1.79
"1223","2011-11-07",1.8
"1224","2011-11-08",1.8
"1225","2011-11-09",1.8
"1226","2011-11-10",1.8
"1227","2011-11-11",1.8
"1228","2011-11-14",1.81
"1229","2011-11-15",2
"1230","2011-11-16",1.99
"1231","2011-11-17",1.9
"1232","2011-11-18",1.88
"1233","2011-11-21",1.88
"1234","2011-11-22",1.99
"1235","2011-11-23",1.99
"1236","2011-11-25",1.99
"1237","2011-11-28",2
"1238","2011-11-29",1.99
"1239","2011-11-30",1.99
"1240","2011-12-01",1.99
"1241","2011-12-02",1.98
"1242","2011-12-05",1.99
"1243","2011-12-06",1.98
"1244","2011-12-07",1.99
"1245","2011-12-08",1.98
"1246","2011-12-09",1.99
"1247","2011-12-12",2
"1248","2011-12-13",2.02
"1249","2011-12-14",2
"1250","2011-12-15",2
"1251","2011-12-16",1.98
"1252","2011-12-19",1.98
"1253","2011-12-20",2
"1254","2011-12-21",1.99
"1255","2011-12-22",2
"1256","2011-12-23",2.03
"1257","2011-12-27",1.89
"1258","2011-12-28",1.99
"1259","2011-12-29",1.99
"1260","2011-12-30",1.97
"1261","2012-01-03",1.97
"1262","2012-01-04",1.96
"1263","2012-01-05",2.03
"1264","2012-01-06",1.98
"1265","2012-01-09",2.02
"1266","2012-01-10",2.02
"1267","2012-01-11",2.02
"1268","2012-01-12",2
"1269","2012-01-13",1.97
"1270","2012-01-17",2.01
"1271","2012-01-18",2
"1272","2012-01-19",2.01
"1273","2012-01-20",1.99
"1274","2012-01-23",2.02
"1275","2012-01-24",2
"1276","2012-01-25",2.03
"1277","2012-01-26",2.03
"1278","2012-01-27",2.05
"1279","2012-01-30",2.05
"1280","2012-01-31",2.03
"1281","2012-02-01",2.04
"1282","2012-02-02",2.03
"1283","2012-02-03",2.05
"1284","2012-02-06",2.05
"1285","2012-02-07",2.05
"1286","2012-02-08",2.05
"1287","2012-02-09",2.05
"1288","2012-02-10",2.05
"1289","2012-02-13",2.25
"1290","2012-02-14",2.23
"1291","2012-02-15",2.24
"1292","2012-02-16",2.27
"1293","2012-02-17",2.29
"1294","2012-02-21",2.47
"1295","2012-02-22",2.35
"1296","2012-02-23",2.34
"1297","2012-02-24",2.2
"1298","2012-02-27",2.22
"1299","2012-02-28",2.71
"1300","2012-02-29",2.67
"1301","2012-03-01",2.7
"1302","2012-03-02",2.7
"1303","2012-03-05",2.79
"1304","2012-03-06",2.73
"1305","2012-03-07",2.76
"1306","2012-03-08",2.83
"1307","2012-03-09",2.9
"1308","2012-03-12",2.85
"1309","2012-03-13",2.85
"1310","2012-03-14",2.88
"1311","2012-03-15",2.98
"1312","2012-03-16",2.97
"1313","2012-03-19",2.85
"1314","2012-03-20",2.81
"1315","2012-03-21",2.89
"1316","2012-03-22",2.84
"1317","2012-03-23",2.8
"1318","2012-03-26",2.78
"1319","2012-03-27",2.66
"1320","2012-03-28",2.79
"1321","2012-03-29",2.85
"1322","2012-03-30",2.88
"1323","2012-04-02",2.89
"1324","2012-04-03",2.83
"1325","2012-04-04",2.89
"1326","2012-04-05",2.88
"1327","2012-04-09",2.88
"1328","2012-04-10",2.88
"1329","2012-04-11",2.9
"1330","2012-04-12",2.93
"1331","2012-04-13",2.92
"1332","2012-04-16",2.9
"1333","2012-04-17",2.94
"1334","2012-04-18",2.92
"1335","2012-04-19",2.93
"1336","2012-04-20",2.95
"1337","2012-04-23",2.96
"1338","2012-04-24",2.9
"1339","2012-04-25",2.93
"1340","2012-04-26",2.9
"1341","2012-04-27",2.89
"1342","2012-04-30",2.94
"1343","2012-05-01",2.96
"1344","2012-05-02",2.96
"1345","2012-05-03",2.91
"1346","2012-05-04",2.89
"1347","2012-05-07",2.89
"1348","2012-05-08",2.9
"1349","2012-05-09",2.9
"1350","2012-05-10",2.9
"1351","2012-05-11",2.87
"1352","2012-05-14",2.81
"1353","2012-05-15",2.75
"1354","2012-05-16",2.75
"1355","2012-05-17",2.73
"1356","2012-05-18",2.75
"1357","2012-05-21",2.85
"1358","2012-05-22",2.75
"1359","2012-05-23",2.6
"1360","2012-05-24",2.62
"1361","2012-05-25",2.7
"1362","2012-05-29",2.8
"1363","2012-05-30",2.78
"1364","2012-05-31",2.77
"1365","2012-06-01",2.78
"1366","2012-06-04",2.78
"1367","2012-06-05",2.8
"1368","2012-06-06",2.79
"1369","2012-06-07",2.77
"1370","2012-06-08",2.74
"1371","2012-06-11",2.74
"1372","2012-06-12",2.72
"1373","2012-06-13",2.65
"1374","2012-06-14",2.72
"1375","2012-06-15",2.72
"1376","2012-06-18",2.72
"1377","2012-06-19",2.72
"1378","2012-06-20",2.72
"1379","2012-06-21",2.72
"1380","2012-06-22",2.71
"1381","2012-06-25",2.7
"1382","2012-06-26",2.7
"1383","2012-06-27",2.7
"1384","2012-06-28",2.75
"1385","2012-06-29",2.75
"1386","2012-07-02",2.76
"1387","2012-07-03",2.74
"1388","2012-07-05",2.72
"1389","2012-07-06",2.72
"1390","2012-07-09",2.8
"1391","2012-07-10",2.78
"1392","2012-07-11",2.74
"1393","2012-07-12",2.77
"1394","2012-07-13",2.75
"1395","2012-07-16",2.8
"1396","2012-07-17",2.8
"1397","2012-07-18",2.75
"1398","2012-07-19",2.79
"1399","2012-07-20",2.8
"1400","2012-07-23",2.7
"1401","2012-07-24",2.69
"1402","2012-07-25",2.7
"1403","2012-07-26",2.69
"1404","2012-07-27",2.7
"1405","2012-07-30",2.7
"1406","2012-07-31",2.75
"1407","2012-08-01",2.7
"1408","2012-08-02",2.7
"1409","2012-08-03",2.69
"1410","2012-08-06",2.7
"1411","2012-08-07",2.7
"1412","2012-08-08",2.7
"1413","2012-08-09",2.7
"1414","2012-08-10",2.7
"1415","2012-08-13",2.7
"1416","2012-08-14",2.55
"1417","2012-08-15",2.58
"1418","2012-08-16",2.65
"1419","2012-08-17",2.63
"1420","2012-08-20",2.7
"1421","2012-08-21",2.7
"1422","2012-08-22",2.65
"1423","2012-08-23",2.68
"1424","2012-08-24",2.69
"1425","2012-08-27",2.64
"1426","2012-08-28",2.67
"1427","2012-08-29",2.72
"1428","2012-08-30",2.72
"1429","2012-08-31",2.75
"1430","2012-09-04",2.7
"1431","2012-09-05",2.7
"1432","2012-09-06",2.7
"1433","2012-09-07",2.67
"1434","2012-09-10",2.67
"1435","2012-09-11",2.74
"1436","2012-09-12",2.7
"1437","2012-09-13",2.63
"1438","2012-09-14",2.74
"1439","2012-09-17",2.75
"1440","2012-09-18",2.75
"1441","2012-09-19",2.75
"1442","2012-09-20",2.72
"1443","2012-09-21",2.65
"1444","2012-09-24",2.64
"1445","2012-09-25",2.75
"1446","2012-09-26",2.75
"1447","2012-09-27",2.75
"1448","2012-09-28",2.74
"1449","2012-10-01",2.78
"1450","2012-10-02",2.79
"1451","2012-10-03",2.78
"1452","2012-10-04",2.77
"1453","2012-10-05",2.79
"1454","2012-10-08",2.94
"1455","2012-10-09",3
"1456","2012-10-10",2.88
"1457","2012-10-11",2.75
"1458","2012-10-12",2.79
"1459","2012-10-15",2.82
"1460","2012-10-16",2.8
"1461","2012-10-17",2.8
"1462","2012-10-18",2.8
"1463","2012-10-19",2.75
"1464","2012-10-22",2.75
"1465","2012-10-23",2.89
"1466","2012-10-24",2.89
"1467","2012-10-25",2.95
"1468","2012-10-26",2.94
"1469","2012-10-31",2.86
"1470","2012-11-01",2.92
"1471","2012-11-02",2.93
"1472","2012-11-05",2.92
"1473","2012-11-06",2.94
"1474","2012-11-07",2.94
"1475","2012-11-08",2.92
"1476","2012-11-09",2.9
"1477","2012-11-12",2.92
"1478","2012-11-13",2.92
"1479","2012-11-14",2.92
"1480","2012-11-15",2.92
"1481","2012-11-16",2.94
"1482","2012-11-19",2.9
"1483","2012-11-20",2.94
"1484","2012-11-21",2.93
"1485","2012-11-23",2.93
"1486","2012-11-26",2.93
"1487","2012-11-27",2.94
"1488","2012-11-28",2.94
"1489","2012-11-29",2.94
"1490","2012-11-30",2.95
"1491","2012-12-03",2.94
"1492","2012-12-04",2.94
"1493","2012-12-05",2.93
"1494","2012-12-06",2.96
"1495","2012-12-07",2.94
"1496","2012-12-10",2.94
"1497","2012-12-11",2.94
"1498","2012-12-12",2.92
"1499","2012-12-13",2.95
"1500","2012-12-14",2.94
"1501","2012-12-17",2.94
"1502","2012-12-18",2.94
"1503","2012-12-19",2.92
"1504","2012-12-20",2.89
"1505","2012-12-21",2.85
"1506","2012-12-24",2.8
"1507","2012-12-26",2.83
"1508","2012-12-27",2.88
"1509","2012-12-28",2.95
"1510","2012-12-31",3.09
"1511","2013-01-02",3.2
"1512","2013-01-03",3.2
"1513","2013-01-04",3.2
"1514","2013-01-07",3.23
"1515","2013-01-08",3.2
"1516","2013-01-09",3.21
"1517","2013-01-10",3.22
"1518","2013-01-11",3.25
"1519","2013-01-14",3.24
"1520","2013-01-15",3.25
"1521","2013-01-16",3.28
"1522","2013-01-17",3.29
"1523","2013-01-18",3.28
"1524","2013-01-22",3.3
"1525","2013-01-23",3.3
"1526","2013-01-24",3.4
"1527","2013-01-25",3.3
"1528","2013-01-28",3.33
"1529","2013-01-29",3.33
"1530","2013-01-30",3.32
"1531","2013-01-31",3.35
"1532","2013-02-01",3.35
"1533","2013-02-04",3.35
"1534","2013-02-05",3.35
"1535","2013-02-06",3.4
"1536","2013-02-07",3.41
"1537","2013-02-08",3.42
"1538","2013-02-11",3.39
"1539","2013-02-12",3.42
"1540","2013-02-13",3.35
"1541","2013-02-14",3.29
"1542","2013-02-15",3.25
"1543","2013-02-19",3.21
"1544","2013-02-20",3.23
"1545","2013-02-21",3.2
"1546","2013-02-22",3.25
"1547","2013-02-25",3.23
"1548","2013-02-26",3.23
"1549","2013-02-27",3.33
"1550","2013-02-28",3.38
"1551","2013-03-01",3.4
"1552","2013-03-04",3.4
"1553","2013-03-05",3.4
"1554","2013-03-06",3.4
"1555","2013-03-07",3.42
"1556","2013-03-08",3.4
"1557","2013-03-11",3.4
"1558","2013-03-12",3.4
"1559","2013-03-13",3.44
"1560","2013-03-14",3.4
"1561","2013-03-15",3.37
"1562","2013-03-18",3.33
"1563","2013-03-19",3.34
"1564","2013-03-20",3.34
"1565","2013-03-21",3.3
"1566","2013-03-22",3.38
"1567","2013-03-25",3.35
"1568","2013-03-26",3.27
"1569","2013-03-27",3.3
"1570","2013-03-28",3.33
"1571","2013-04-01",3.36
"1572","2013-04-02",3.36
"1573","2013-04-03",3.39
"1574","2013-04-04",3.39
"1575","2013-04-05",3.39
"1576","2013-04-08",3.39
"1577","2013-04-09",3.39
"1578","2013-04-10",3.4
"1579","2013-04-11",3.28
"1580","2013-04-12",3.37
"1581","2013-04-15",3.39
"1582","2013-04-16",3.37
"1583","2013-04-17",3.34
"1584","2013-04-18",3.38
"1585","2013-04-19",3.4
"1586","2013-04-22",3.4
"1587","2013-04-23",3.4
"1588","2013-04-24",3.45
"1589","2013-04-25",3.48
"1590","2013-04-26",3.49
"1591","2013-04-29",3.55
"1592","2013-04-30",3.57
"1593","2013-05-01",3.4
"1594","2013-05-02",3.4
"1595","2013-05-03",3.55
"1596","2013-05-06",3.55
"1597","2013-05-07",3.52
"1598","2013-05-08",3.55
"1599","2013-05-09",3.43
"1600","2013-05-10",3.45
"1601","2013-05-13",3.54
"1602","2013-05-14",3.72
"1603","2013-05-15",3.73
"1604","2013-05-16",3.69
"1605","2013-05-17",3.69
"1606","2013-05-20",3.63
"1607","2013-05-21",3.63
"1608","2013-05-22",3.62
"1609","2013-05-23",3.68
"1610","2013-05-24",3.86
"1611","2013-05-28",3.89
"1612","2013-05-29",3.93
"1613","2013-05-30",3.93
"1614","2013-05-31",3.94
"1615","2013-06-03",3.94
"1616","2013-06-04",3.96
"1617","2013-06-05",3.94
"1618","2013-06-06",3.95
"1619","2013-06-07",3.94
"1620","2013-06-10",3.94
"1621","2013-06-11",3.82
"1622","2013-06-12",3.94
"1623","2013-06-13",3.97
"1624","2013-06-14",3.95
"1625","2013-06-17",3.96
"1626","2013-06-18",3.91
"1627","2013-06-19",3.92
"1628","2013-06-20",3.92
"1629","2013-06-21",3.92
"1630","2013-06-24",3.96
"1631","2013-06-25",3.91
"1632","2013-06-26",3.91
"1633","2013-06-27",3.89
"1634","2013-06-28",3.9
"1635","2013-07-01",3.82
"1636","2013-07-02",3.87
"1637","2013-07-03",3.78
"1638","2013-07-05",3.74
"1639","2013-07-08",3.81
"1640","2013-07-09",3.8
"1641","2013-07-10",3.79
"1642","2013-07-11",3.75
"1643","2013-07-12",3.77
"1644","2013-07-15",3.78
"1645","2013-07-16",3.75
"1646","2013-07-17",3.71
"1647","2013-07-18",3.7
"1648","2013-07-19",3.69
"1649","2013-07-22",3.69
"1650","2013-07-23",3.74
"1651","2013-07-24",3.65
"1652","2013-07-25",3.66
"1653","2013-07-26",3.79
"1654","2013-07-29",3.85
"1655","2013-07-30",3.85
"1656","2013-07-31",3.88
"1657","2013-08-01",3.89
"1658","2013-08-02",3.87
"1659","2013-08-05",3.84
"1660","2013-08-06",3.83
"1661","2013-08-07",3.84
"1662","2013-08-08",3.85
"1663","2013-08-09",3.88
"1664","2013-08-12",3.92
"1665","2013-08-13",3.9
"1666","2013-08-14",3.82
"1667","2013-08-15",3.82
"1668","2013-08-16",3.82
"1669","2013-08-19",3.82
"1670","2013-08-20",3.8
"1671","2013-08-21",3.8
"1672","2013-08-22",3.82
"1673","2013-08-23",3.91
"1674","2013-08-26",3.92
"1675","2013-08-27",3.82
"1676","2013-08-28",3.87
"1677","2013-08-29",3.93
"1678","2013-08-30",3.9
"1679","2013-09-03",3.94
"1680","2013-09-04",3.93
"1681","2013-09-05",3.89
"1682","2013-09-06",3.82
"1683","2013-09-09",3.94
"1684","2013-09-10",3.9
"1685","2013-09-11",3.89
"1686","2013-09-12",3.94
"1687","2013-09-13",3.93
"1688","2013-09-16",3.94
"1689","2013-09-17",4.01
"1690","2013-09-18",4.03
"1691","2013-09-19",4.01
"1692","2013-09-20",4.04
"1693","2013-09-23",4.03
"1694","2013-09-24",4.04
"1695","2013-09-25",4.01
"1696","2013-09-26",4.03
"1697","2013-09-27",4.05
"1698","2013-09-30",4.05
"1699","2013-10-01",4
"1700","2013-10-02",4
"1701","2013-10-03",4
"1702","2013-10-04",4.03
"1703","2013-10-07",3.97
"1704","2013-10-08",4.07
"1705","2013-10-09",4.04
"1706","2013-10-10",4.04
"1707","2013-10-11",4.03
"1708","2013-10-14",4.06
"1709","2013-10-15",4.03
"1710","2013-10-16",4.04
"1711","2013-10-17",4.04
"1712","2013-10-18",4.04
"1713","2013-10-21",4.05
"1714","2013-10-22",4.05
"1715","2013-10-23",4.06
"1716","2013-10-24",4.05
"1717","2013-10-25",4.04
"1718","2013-10-28",4.04
"1719","2013-10-29",4.06
"1720","2013-10-30",4.05
"1721","2013-10-31",4.05
"1722","2013-11-01",4.05
"1723","2013-11-04",4.05
"1724","2013-11-05",4.05
"1725","2013-11-06",4.04
"1726","2013-11-07",4.02
"1727","2013-11-08",4.02
"1728","2013-11-11",4.04
"1729","2013-11-12",4.04
"1730","2013-11-13",4.04
"1731","2013-11-14",4.03
"1732","2013-11-15",4.03
"1733","2013-11-18",4.03
"1734","2013-11-19",4.02
"1735","2013-11-20",4.05
"1736","2013-11-21",4.05
"1737","2013-11-22",4.04
"1738","2013-11-25",4
"1739","2013-11-26",4.02
"1740","2013-11-27",4.03
"1741","2013-11-29",4
"1742","2013-12-02",4.01
"1743","2013-12-03",4.03
"1744","2013-12-04",4.04
"1745","2013-12-05",4
"1746","2013-12-06",4.02
"1747","2013-12-09",4.03
"1748","2013-12-10",4.04
"1749","2013-12-11",4.04
"1750","2013-12-12",4.04
"1751","2013-12-13",4.04
"1752","2013-12-16",4.04
"1753","2013-12-17",3.98
"1754","2013-12-18",4
"1755","2013-12-19",4.01
"1756","2013-12-20",3.84
"1757","2013-12-23",3.92
"1758","2013-12-24",3.95
"1759","2013-12-26",4.01
"1760","2013-12-27",4.05
"1761","2013-12-30",3.9
"1762","2013-12-31",4.09
"1763","2014-01-02",3.98
"1764","2014-01-03",4.07
"1765","2014-01-06",4.03
"1766","2014-01-07",4.04
"1767","2014-01-08",4.01
"1768","2014-01-09",4.03
"1769","2014-01-10",4.02
"1770","2014-01-13",4.05
"1771","2014-01-14",4.05
"1772","2014-01-15",4.02
"1773","2014-01-16",4.04
"1774","2014-01-17",4.02
"1775","2014-01-21",4.03
"1776","2014-01-22",4
"1777","2014-01-23",4
"1778","2014-01-24",4
"1779","2014-01-27",3.99
"1780","2014-01-28",4
"1781","2014-01-29",3.97
"1782","2014-01-30",4
"1783","2014-01-31",3.97
"1784","2014-02-03",3.93
"1785","2014-02-04",3.95
"1786","2014-02-05",3.97
"1787","2014-02-06",3.96
"1788","2014-02-07",3.93
"1789","2014-02-10",3.95
"1790","2014-02-11",3.94
"1791","2014-02-12",3.93
"1792","2014-02-13",3.96
"1793","2014-02-14",3.94
"1794","2014-02-18",3.95
"1795","2014-02-19",3.94
"1796","2014-02-20",3.94
"1797","2014-02-21",3.95
"1798","2014-02-24",3.93
"1799","2014-02-25",3.93
"1800","2014-02-26",3.95
"1801","2014-02-27",3.94
"1802","2014-02-28",3.94
"1803","2014-03-03",3.91
"1804","2014-03-04",3.77
"1805","2014-03-05",3.87
"1806","2014-03-06",3.85
"1807","2014-03-07",3.92
"1808","2014-03-10",3.85
"1809","2014-03-11",3.87
"1810","2014-03-12",3.82
"1811","2014-03-13",3.7
"1812","2014-03-14",3.58
"1813","2014-03-17",3.56
"1814","2014-03-18",3.58
"1815","2014-03-19",3.51
"1816","2014-03-20",3.65
"1817","2014-03-21",3.74
"1818","2014-03-24",3.73
"1819","2014-03-25",3.7
"1820","2014-03-26",3.7
"1821","2014-03-27",3.7
"1822","2014-03-28",3.66
"1823","2014-03-31",3.64
"1824","2014-04-01",3.63
"1825","2014-04-02",3.68
"1826","2014-04-03",3.69
"1827","2014-04-04",3.65
"1828","2014-04-07",3.67
"1829","2014-04-08",3.59
"1830","2014-04-09",3.59
"1831","2014-04-10",3.58
"1832","2014-04-11",3.52
"1833","2014-04-14",3.53
"1834","2014-04-15",3.54
"1835","2014-04-16",3.53
"1836","2014-04-17",3.47
"1837","2014-04-21",3.58
"1838","2014-04-22",3.54
"1839","2014-04-23",3.54
"1840","2014-04-24",3.5
"1841","2014-04-25",3.47
"1842","2014-04-28",3.5
"1843","2014-04-29",3.55
"1844","2014-04-30",3.5
"1845","2014-05-01",3.45
"1846","2014-05-02",3.48
"1847","2014-05-05",3.48
"1848","2014-05-06",3.5
"1849","2014-05-07",3.48
"1850","2014-05-08",3.59
"1851","2014-05-09",3.5
"1852","2014-05-12",3.5
"1853","2014-05-13",3.5
"1854","2014-05-14",3.46
"1855","2014-05-15",3.56
"1856","2014-05-16",3.37
"1857","2014-05-19",3.48
"1858","2014-05-20",3.5
"1859","2014-05-21",3.48
"1860","2014-05-22",3.5
"1861","2014-05-23",3.59
"1862","2014-05-27",3.6
"1863","2014-05-28",3.6
"1864","2014-05-29",3.52
"1865","2014-05-30",3.6
"1866","2014-06-02",3.52
"1867","2014-06-03",3.63
"1868","2014-06-04",3.63
"1869","2014-06-05",3.63
"1870","2014-06-06",3.65
"1871","2014-06-09",3.68
"1872","2014-06-10",3.7
"1873","2014-06-11",3.7
"1874","2014-06-12",3.74
"1875","2014-06-13",3.84
"1876","2014-06-16",3.75
"1877","2014-06-17",3.84
"1878","2014-06-18",3.95
"1879","2014-06-19",3.94
"1880","2014-06-20",3.9
"1881","2014-06-23",3.93
"1882","2014-06-24",3.94
"1883","2014-06-25",3.93
"1884","2014-06-26",3.92
"1885","2014-06-27",3.94
"1886","2014-06-30",3.85
"1887","2014-07-01",3.97
"1888","2014-07-02",3.96
"1889","2014-07-03",3.96
"1890","2014-07-07",3.95
"1891","2014-07-08",3.96
"1892","2014-07-09",3.86
"1893","2014-07-10",3.97
"1894","2014-07-11",3.9
"1895","2014-07-14",4
"1896","2014-07-15",3.95
"1897","2014-07-16",3.82
"1898","2014-07-17",3.85
"1899","2014-07-18",4
"1900","2014-07-21",3.87
"1901","2014-07-22",3.86
"1902","2014-07-23",3.85
"1903","2014-07-24",4.04
"1904","2014-07-25",3.99
"1905","2014-07-28",4.07
"1906","2014-07-29",4.06
"1907","2014-07-30",4.09
"1908","2014-07-31",4.09
"1909","2014-08-01",4.08
"1910","2014-08-04",3.97
"1911","2014-08-05",4.31
"1912","2014-08-06",4.22
"1913","2014-08-07",4.25
"1914","2014-08-08",4.19
"1915","2014-08-11",4.25
"1916","2014-08-12",4.1
"1917","2014-08-13",4.21
"1918","2014-08-14",4.24
"1919","2014-08-15",4.16
"1920","2014-08-18",4.13
"1921","2014-08-19",4.17
"1922","2014-08-20",4.17
"1923","2014-08-21",4.17
"1924","2014-08-22",4.15
"1925","2014-08-25",4.15
"1926","2014-08-26",4.12
"1927","2014-08-27",4.01
"1928","2014-08-28",4.14
"1929","2014-08-29",4.08
"1930","2014-09-02",4.02
"1931","2014-09-03",4.06
"1932","2014-09-04",4.03
"1933","2014-09-05",4.07
"1934","2014-09-08",4.07
"1935","2014-09-09",4.07
"1936","2014-09-10",4.07
"1937","2014-09-11",3.99
