"","date","ASPN"
"1003","2018-06-06",5.05
"1004","2018-06-07",5.06
"1005","2018-06-08",5.05
"1006","2018-06-11",5.13
"1007","2018-06-12",5.13
"1008","2018-06-13",5.14
"1009","2018-06-14",5.12
"1010","2018-06-15",5.08
"1011","2018-06-18",5.2
"1012","2018-06-19",5.24
"1013","2018-06-20",5.27
"1014","2018-06-21",5.17
"1015","2018-06-22",5.19
"1016","2018-06-25",5.05
"1017","2018-06-26",4.88
"1018","2018-06-27",4.87
"1019","2018-06-28",4.87
"1020","2018-06-29",4.9
"1021","2018-07-02",4.83
"1022","2018-07-03",4.84
"1023","2018-07-05",4.89
"1024","2018-07-06",4.88
"1025","2018-07-09",5.03
"1026","2018-07-10",4.97
"1027","2018-07-11",4.99
"1028","2018-07-12",5.1
"1029","2018-07-13",5.04
"1030","2018-07-16",5.22
"1031","2018-07-17",5.19
"1032","2018-07-18",5.15
"1033","2018-07-19",5.12
"1034","2018-07-20",5.08
"1035","2018-07-23",5.01
"1036","2018-07-24",4.92
"1037","2018-07-25",4.91
"1038","2018-07-26",4.84
"1039","2018-07-27",5.22
"1040","2018-07-30",5.17
"1041","2018-07-31",5.08
"1042","2018-08-01",5.18
"1043","2018-08-02",5.14
"1044","2018-08-03",4.79
"1045","2018-08-06",4.79
"1046","2018-08-07",4.73
"1047","2018-08-08",4.81
"1048","2018-08-09",4.84
"1049","2018-08-10",5.05
"1050","2018-08-13",5.04
"1051","2018-08-14",4.9
"1052","2018-08-15",4.76
"1053","2018-08-16",4.8
"1054","2018-08-17",4.79
"1055","2018-08-20",4.82
"1056","2018-08-21",4.81
"1057","2018-08-22",4.91
"1058","2018-08-23",4.87
"1059","2018-08-24",4.79
"1060","2018-08-27",4.82
"1061","2018-08-28",4.88
"1062","2018-08-29",4.82
"1063","2018-08-30",4.87
"1064","2018-08-31",4.84
"1065","2018-09-04",4.66
"1066","2018-09-05",4.75
"1067","2018-09-06",4.85
"1068","2018-09-07",4.84
"1069","2018-09-10",4.84
"1070","2018-09-11",4.82
"1071","2018-09-12",4.83
"1072","2018-09-13",4.84
"1073","2018-09-14",4.83
"1074","2018-09-17",4.78
"1075","2018-09-18",4.87
"1076","2018-09-19",4.83
"1077","2018-09-20",4.76
"1078","2018-09-21",4.45
"1079","2018-09-24",4.38
"1080","2018-09-25",4.4
"1081","2018-09-26",4.29
"1082","2018-09-27",4.55
"1083","2018-09-28",4.57
"1084","2018-10-01",4.65
"1085","2018-10-02",4.75
"1086","2018-10-03",4.65
"1087","2018-10-04",4.61
"1088","2018-10-05",4.54
"1089","2018-10-08",4.29
"1090","2018-10-09",4.19
"1091","2018-10-10",4.18
"1092","2018-10-11",3.98
"1093","2018-10-12",3.97
"1094","2018-10-15",3.82
"1095","2018-10-16",3.805
"1096","2018-10-17",3.67
"1097","2018-10-18",3.58
"1098","2018-10-19",3.65
"1099","2018-10-22",3.6
"1100","2018-10-23",3.64
"1101","2018-10-24",3.69
"1102","2018-10-25",3.9
"1103","2018-10-26",3.86
"1104","2018-10-29",4.01
"1105","2018-10-30",3.91
"1106","2018-10-31",3.58
"1107","2018-11-01",3.8
"1108","2018-11-02",3.95
"1109","2018-11-05",3.94
"1110","2018-11-06",3.96
"1111","2018-11-07",4
"1112","2018-11-08",4.01
"1113","2018-11-09",4.02
"1114","2018-11-12",3.99
"1115","2018-11-13",3.83
"1116","2018-11-14",3.58
"1117","2018-11-15",3.5
"1118","2018-11-16",3.47
"1119","2018-11-19",3.45
"1120","2018-11-20",3.17
"1121","2018-11-21",3.25
"1122","2018-11-23",3.2
"1123","2018-11-26",3.2
"1124","2018-11-27",3.27
"1125","2018-11-28",3.38
"1126","2018-11-29",3.34
"1127","2018-11-30",3.36
"1128","2018-12-03",3.15
"1129","2018-12-04",2.7
"1130","2018-12-06",2.76
"1131","2018-12-07",2.86
"1132","2018-12-10",2.73
"1133","2018-12-11",2.68
"1134","2018-12-12",2.61
"1135","2018-12-13",2.6
"1136","2018-12-14",2.5
"1137","2018-12-17",2.55
"1138","2018-12-18",2.31
"1139","2018-12-19",2.25
"1140","2018-12-20",1.98
"1141","2018-12-21",1.96
"1142","2018-12-24",1.9
"1143","2018-12-26",1.61
"1144","2018-12-27",1.73
"1145","2018-12-28",2.17
"1146","2018-12-31",2.13
"1147","2019-01-02",2.22
"1148","2019-01-03",2.255
"1149","2019-01-04",2.41
"1150","2019-01-07",2.5
"1151","2019-01-08",2.54
"1152","2019-01-09",2.55
"1153","2019-01-10",2.46
"1154","2019-01-11",2.47
"1155","2019-01-14",2.4
"1156","2019-01-15",2.45
"1157","2019-01-16",2.75
"1158","2019-01-17",2.73
"1159","2019-01-18",2.74
"1160","2019-01-22",2.75
"1161","2019-01-23",2.7
"1162","2019-01-24",2.71
"1163","2019-01-25",2.75
"1164","2019-01-28",2.74
"1165","2019-01-29",2.73
"1166","2019-01-30",2.66
"1167","2019-01-31",2.72
"1168","2019-02-01",2.74
"1169","2019-02-04",2.67
"1170","2019-02-05",2.79
"1171","2019-02-06",3.3
"1172","2019-02-07",3.29
"1173","2019-02-08",3.25
"1174","2019-02-11",3.3
"1175","2019-02-12",3.38
"1176","2019-02-13",3.3
"1177","2019-02-14",3.33
"1178","2019-02-15",3.52
"1179","2019-02-19",3.52
"1180","2019-02-20",3.54
"1181","2019-02-21",3.6
"1182","2019-02-22",3.63
"1183","2019-02-25",3.71
"1184","2019-02-26",3.72
"1185","2019-02-27",3.63
"1186","2019-02-28",3.46
"1187","2019-03-01",3.52
"1188","2019-03-04",3.32
"1189","2019-03-05",3.3
"1190","2019-03-06",3.3
"1191","2019-03-07",3.21
"1192","2019-03-08",3.15
"1193","2019-03-11",3.14
"1194","2019-03-12",2.98
"1195","2019-03-13",3.1
"1196","2019-03-14",3.1
"1197","2019-03-15",3.12
"1198","2019-03-18",3.12
"1199","2019-03-19",3.03
"1200","2019-03-20",3.03
"1201","2019-03-21",2.96
"1202","2019-03-22",2.86
"1203","2019-03-25",2.72
"1204","2019-03-26",2.68
"1205","2019-03-27",2.605
"1206","2019-03-28",2.56
"1207","2019-03-29",2.55
"1208","2019-04-01",2.5
"1209","2019-04-02",2.51
"1210","2019-04-03",2.5
"1211","2019-04-04",2.5
"1212","2019-04-05",2.81
"1213","2019-04-08",2.92
"1214","2019-04-09",2.87
"1215","2019-04-10",2.93
"1216","2019-04-11",2.97
"1217","2019-04-12",2.95
"1218","2019-04-15",2.97
"1219","2019-04-16",2.94
"1220","2019-04-17",3.13
"1221","2019-04-18",3.24
"1222","2019-04-22",3.21
"1223","2019-04-23",3.18
"1224","2019-04-24",3.16
"1225","2019-04-25",3.62
"1226","2019-04-26",3.75
"1227","2019-04-29",4.01
"1228","2019-04-30",4.09
"1229","2019-05-01",4.2
"1230","2019-05-02",4.35
"1231","2019-05-03",4.45
"1232","2019-05-06",4.6
"1233","2019-05-07",4.59
"1234","2019-05-08",4.7
"1235","2019-05-09",4.7
"1236","2019-05-10",4.65
"1237","2019-05-13",4.7
"1238","2019-05-14",4.93
"1239","2019-05-15",4.92
"1240","2019-05-16",5.04
"1241","2019-05-17",4.94
"1242","2019-05-20",4.97
"1243","2019-05-21",4.96
"1244","2019-05-22",5
"1245","2019-05-23",4.76
"1246","2019-05-24",4.79
"1247","2019-05-28",4.78
"1248","2019-05-29",4.93
"1249","2019-05-30",4.92
"1250","2019-05-31",4.9
"1251","2019-06-03",5.1
"1252","2019-06-04",5.15
"1253","2019-06-05",5.05
"1254","2019-06-06",4.96
"1255","2019-06-07",4.93
"1256","2019-06-10",5
"1257","2019-06-11",5.15
"1258","2019-06-12",5.35
"1259","2019-06-13",6.25
"1260","2019-06-14",5.99
"1261","2019-06-17",6.12
"1262","2019-06-18",6.02
"1263","2019-06-19",6.08
"1264","2019-06-20",6.08
"1265","2019-06-21",6.4
"1266","2019-06-24",6.37
"1267","2019-06-25",6.28
"1268","2019-06-26",6.47
"1269","2019-06-27",6.58
"1270","2019-06-28",7.13
"1271","2019-07-01",7
"1272","2019-07-02",6.85
"1273","2019-07-03",6.95
"1274","2019-07-05",6.94
"1275","2019-07-08",6.54
"1276","2019-07-09",6.6
"1277","2019-07-10",6.57
"1278","2019-07-11",6.37
"1279","2019-07-12",6.46
"1280","2019-07-15",6.58
"1281","2019-07-16",6.64
"1282","2019-07-17",6.54
"1283","2019-07-18",6.4
"1284","2019-07-19",6.39
"1285","2019-07-22",6.83
"1286","2019-07-23",6.98
"1287","2019-07-24",6.948
"1288","2019-07-25",6.76
"1289","2019-07-26",6.81
"1290","2019-07-29",6.4
"1291","2019-07-30",6.43
"1292","2019-07-31",6.6
"1293","2019-08-01",6.18
"1294","2019-08-02",6.27
"1295","2019-08-05",6.2
"1296","2019-08-06",6.47
"1297","2019-08-07",6.415
"1298","2019-08-08",6.44
"1299","2019-08-09",6.58
"1300","2019-08-12",6.66
"1301","2019-08-13",6.75
"1302","2019-08-14",6.37
"1303","2019-08-15",6.22
"1304","2019-08-16",6.4
"1305","2019-08-19",6.37
"1306","2019-08-20",6.35
"1307","2019-08-21",6.46
"1308","2019-08-22",6.62
"1309","2019-08-23",6.34
"1310","2019-08-26",6.23
"1311","2019-08-27",6.03
"1312","2019-08-28",6.14
"1313","2019-08-29",6.2
"1314","2019-08-30",6.04
"1315","2019-09-03",6
"1316","2019-09-04",6.11
"1317","2019-09-05",5.9
"1318","2019-09-06",5.87
"1319","2019-09-09",5.95
"1320","2019-09-10",5.97
"1321","2019-09-11",6.01
"1322","2019-09-12",5.96
"1323","2019-09-13",5.97
"1324","2019-09-16",5.91
"1325","2019-09-17",6.14
"1326","2019-09-18",6.12
"1327","2019-09-19",6.2
"1328","2019-09-20",6.27
"1329","2019-09-23",6.21
"1330","2019-09-24",6.05
"1331","2019-09-25",6.12
"1332","2019-09-26",6.05
"1333","2019-09-27",5.95
"1334","2019-09-30",5.92
"1335","2019-10-01",5.77
"1336","2019-10-02",5.65
"1337","2019-10-03",5.82
"1338","2019-10-04",5.91
"1339","2019-10-07",5.88
"1340","2019-10-08",6.02
"1341","2019-10-09",5.88
"1342","2019-10-10",5.77
"1343","2019-10-11",6.02
"1344","2019-10-14",6
"1345","2019-10-15",6.05
"1346","2019-10-16",6.13
"1347","2019-10-17",6.05
"1348","2019-10-18",6.06
"1349","2019-10-21",5.96
"1350","2019-10-22",5.73
"1351","2019-10-23",5.85
"1352","2019-10-24",5.88
"1353","2019-10-25",6.09
"1354","2019-10-28",6.05
"1355","2019-10-29",6
"1356","2019-10-30",5.92
"1357","2019-10-31",5.83
"1358","2019-11-01",6.7
"1359","2019-11-04",6.72
"1360","2019-11-05",6.6
"1361","2019-11-06",6.68
"1362","2019-11-07",6.52
"1363","2019-11-08",6.62
"1364","2019-11-11",6.55
"1365","2019-11-12",6.76
"1366","2019-11-13",7.45
"1367","2019-11-14",7.36
"1368","2019-11-15",7.38
"1369","2019-11-18",7.19
"1370","2019-11-19",7.33
"1371","2019-11-20",7.13
"1372","2019-11-21",7.2
"1373","2019-11-22",6.99
"1374","2019-11-25",7.1
"1375","2019-11-26",7
"1376","2019-11-27",6.93
"1377","2019-11-29",6.81
"1378","2019-12-02",7.01
"1379","2019-12-03",7.28
"1380","2019-12-04",7.66
"1381","2019-12-05",7.95
"1382","2019-12-06",7.93
"1383","2019-12-09",7.94
"1384","2019-12-10",7.89
"1385","2019-12-11",7.95
"1386","2019-12-12",7.99
"1387","2019-12-13",8.08
"1388","2019-12-16",8.13
"1389","2019-12-17",8.39
"1390","2019-12-18",8.29
"1391","2019-12-19",8.26
"1392","2019-12-20",8.31
"1393","2019-12-23",8.29
"1394","2019-12-24",8.28
"1395","2019-12-26",7.79
"1396","2019-12-27",7.74
"1397","2019-12-30",7.79
"1398","2019-12-31",7.76
"1399","2020-01-02",7.7
"1400","2020-01-03",7.53
"1401","2020-01-06",7.61
"1402","2020-01-07",7.67
"1403","2020-01-08",7.99
"1404","2020-01-09",8.05
"1405","2020-01-10",8.72
"1406","2020-01-13",9.44
"1407","2020-01-14",9.58
"1408","2020-01-15",9.74
"1409","2020-01-16",9.93
"1410","2020-01-17",9.98
"1411","2020-01-21",9.97
"1412","2020-01-22",10.33
"1413","2020-01-23",10.27
"1414","2020-01-24",10.1
"1415","2020-01-27",9.87
"1416","2020-01-28",8.71
"1417","2020-01-29",8.63
"1418","2020-01-30",8.34
"1419","2020-01-31",8.27
"1420","2020-02-03",8.85
"1421","2020-02-04",9.3
"1422","2020-02-05",9.33
"1423","2020-02-06",9.38
"1424","2020-02-07",9.36
"1425","2020-02-10",9.25
"1426","2020-02-11",9.37
"1427","2020-02-12",10.01
"1428","2020-02-13",9.6
"1429","2020-02-14",9.7
"1430","2020-02-18",9.13
"1431","2020-02-19",10.06
"1432","2020-02-20",10.62
"1433","2020-02-21",9.81
"1434","2020-02-24",8.75
"1435","2020-02-25",8.24
"1436","2020-02-26",8.02
"1437","2020-02-27",7.92
"1438","2020-02-28",7.95
"1439","2020-03-02",8.16
"1440","2020-03-03",8.5
"1441","2020-03-04",8.54
"1442","2020-03-05",7.84
"1443","2020-03-06",7.93
"1444","2020-03-09",7.13
"1445","2020-03-10",7.28
"1446","2020-03-11",6.5
"1447","2020-03-12",6
"1448","2020-03-13",6.17
"1449","2020-03-16",4.94
"1450","2020-03-17",5.42
"1451","2020-03-18",5.01
"1452","2020-03-19",5.13
"1453","2020-03-20",5.21
"1454","2020-03-23",5.15
"1455","2020-03-24",5.45
"1456","2020-03-25",5.59
"1457","2020-03-26",5.84
"1458","2020-03-27",5.96
"1459","2020-03-30",6.25
"1460","2020-03-31",6.14
"1461","2020-04-01",5.93
"1462","2020-04-02",6.29
"1463","2020-04-03",6.16
"1464","2020-04-06",6.3
"1465","2020-04-07",5.8
"1466","2020-04-08",6.17
"1467","2020-04-09",6.45
"1468","2020-04-13",6.3
"1469","2020-04-14",6.31
"1470","2020-04-15",6.16
"1471","2020-04-16",6.16
"1472","2020-04-17",6.5
"1473","2020-04-20",6.12
"1474","2020-04-21",5.28
"1475","2020-04-22",5.9
"1476","2020-04-23",5.89
"1477","2020-04-24",5.58
"1478","2020-04-27",5.6
"1479","2020-04-28",5.59
"1480","2020-04-29",5.74
"1481","2020-04-30",5.6
"1482","2020-05-01",6.07
"1483","2020-05-04",6.92
"1484","2020-05-05",6.76
"1485","2020-05-06",6.36
"1486","2020-05-07",5.87
"1487","2020-05-08",6.69
"1488","2020-05-11",6.59
"1489","2020-05-12",6.56
"1490","2020-05-13",5.97
"1491","2020-05-14",5.92
"1492","2020-05-15",5.89
"1493","2020-05-18",6.28
"1494","2020-05-19",6.46
"1495","2020-05-20",6.21
"1496","2020-05-21",5.96
"1497","2020-05-22",5.86
"1498","2020-05-26",6.31
"1499","2020-05-27",6.75
"1500","2020-05-28",6.38
"1501","2020-05-29",6.2
"1502","2020-06-01",6.3
"1503","2020-06-02",6.37
"1504","2020-06-03",6.45
"1505","2020-06-04",6.6
"1506","2020-06-05",6.99
"1507","2020-06-08",7.95
"1508","2020-06-09",7.69
"1509","2020-06-10",7.46
"1510","2020-06-11",6.71
"1511","2020-06-12",6.81
"1512","2020-06-15",7.27
"1513","2020-06-16",7.36
"1514","2020-06-17",7.07
"1515","2020-06-18",6.79
"1516","2020-06-19",6.67
"1517","2020-06-22",7.02
"1518","2020-06-23",6.89
"1519","2020-06-24",7.41
"1520","2020-06-25",7.11
"1521","2020-06-26",6.48
"1522","2020-06-29",6.55
"1523","2020-06-30",6.58
"1524","2020-07-01",6.42
"1525","2020-07-02",6.34
"1526","2020-07-06",6.59
"1527","2020-07-07",6.25
"1528","2020-07-08",6.09
"1529","2020-07-09",6.04
"1530","2020-07-10",6.04
"1531","2020-07-13",5.93
"1532","2020-07-14",5.95
"1533","2020-07-15",6.21
"1534","2020-07-16",6.27
"1535","2020-07-17",6.51
"1536","2020-07-20",6.32
"1537","2020-07-21",6.52
"1538","2020-07-22",6.53
"1539","2020-07-23",6.33
"1540","2020-07-24",6.21
"1541","2020-07-27",6.15
"1542","2020-07-28",6.12
"1543","2020-07-29",6.29
"1544","2020-07-30",6.62
"1545","2020-07-31",6.35
"1546","2020-08-03",6.34
"1547","2020-08-04",6.05
"1548","2020-08-05",6.16
"1549","2020-08-06",6.33
"1550","2020-08-07",6.47
"1551","2020-08-10",7.12
"1552","2020-08-11",7.37
"1553","2020-08-12",7.49
"1554","2020-08-13",7.26
"1555","2020-08-14",7.82
"1556","2020-08-17",8.85
"1557","2020-08-18",8.5
"1558","2020-08-19",8.5
"1559","2020-08-20",8.62
"1560","2020-08-21",8.43
"1561","2020-08-24",8.39
"1562","2020-08-25",8.57
"1563","2020-08-26",8.53
"1564","2020-08-27",8.6
"1565","2020-08-28",8.92
"1566","2020-08-31",8.5
"1567","2020-09-01",8.54
"1568","2020-09-02",8.65
"1569","2020-09-03",8.65
"1570","2020-09-04",8.23
"1571","2020-09-08",8.47
"1572","2020-09-09",8.94
"1573","2020-09-10",9.08
"1574","2020-09-11",9.14
"1575","2020-09-14",9.88
"1576","2020-09-15",9.86
"1577","2020-09-16",11.04
"1578","2020-09-17",10.99
"1579","2020-09-18",10.76
"1580","2020-09-21",10.34
"1581","2020-09-22",10.41
"1582","2020-09-23",9.53
"1583","2020-09-24",9.75
"1584","2020-09-25",10.4
"1585","2020-09-28",10.73
"1586","2020-09-29",10.99
"1587","2020-09-30",10.95
"1588","2020-10-01",11.57
"1589","2020-10-02",11.03
"1590","2020-10-05",11.41
"1591","2020-10-06",10.84
"1592","2020-10-07",11.17
"1593","2020-10-08",11.05
"1594","2020-10-09",11.21
"1595","2020-10-12",10.53
"1596","2020-10-13",10.54
"1597","2020-10-14",11.02
"1598","2020-10-15",12.34
"1599","2020-10-16",11.9
"1600","2020-10-19",11.75
"1601","2020-10-20",12.17
"1602","2020-10-21",11.72
"1603","2020-10-22",12.45
"1604","2020-10-23",12.64
"1605","2020-10-26",11.98
"1606","2020-10-27",11.75
"1607","2020-10-28",10.58
"1608","2020-10-29",11.27
"1609","2020-10-30",11.3
"1610","2020-11-02",11.31
"1611","2020-11-03",11.47
"1612","2020-11-04",11.24
"1613","2020-11-05",10.97
"1614","2020-11-06",11.2
"1615","2020-11-09",11.26
"1616","2020-11-10",11.74
"1617","2020-11-11",11.7
"1618","2020-11-12",11.45
"1619","2020-11-13",11.16
"1620","2020-11-16",11.39
"1621","2020-11-17",11.4
"1622","2020-11-18",11.7
"1623","2020-11-19",11.79
"1624","2020-11-20",11.67
"1625","2020-11-23",12
"1626","2020-11-24",13.15
"1627","2020-11-25",14.86
"1628","2020-11-27",14.92
