"","date","SANW"
"1938","2018-02-22",3.55
"1939","2018-02-23",3.55
"1940","2018-02-26",3.5
"1941","2018-02-27",3.5
"1942","2018-02-28",3.5
"1943","2018-03-01",3.45
"1944","2018-03-02",3.5
"1945","2018-03-05",3.6
"1946","2018-03-06",3.5
"1947","2018-03-07",3.5
"1948","2018-03-08",3.63
"1949","2018-03-09",3.55
"1950","2018-03-12",3.75
"1951","2018-03-13",3.75
"1952","2018-03-14",3.8
"1953","2018-03-15",3.75
"1954","2018-03-16",3.75
"1955","2018-03-19",3.6
"1956","2018-03-20",3.65
"1957","2018-03-21",3.68
"1958","2018-03-22",3.6
"1959","2018-03-23",3.45
"1960","2018-03-26",3.5
"1961","2018-03-27",3.65
"1962","2018-03-28",3.58
"1963","2018-03-29",3.6
"1964","2018-04-02",3.4
"1965","2018-04-03",3.43
"1966","2018-04-04",3.55
"1967","2018-04-05",3.53
"1968","2018-04-06",3.5
"1969","2018-04-09",3.6
"1970","2018-04-10",3.55
"1971","2018-04-11",3.55
"1972","2018-04-12",3.6
"1973","2018-04-13",3.5
"1974","2018-04-16",3.7
"1975","2018-04-17",3.75
"1976","2018-04-18",3.75
"1977","2018-04-19",3.75
"1978","2018-04-20",3.55
"1979","2018-04-23",3.45
"1980","2018-04-24",3.45
"1981","2018-04-25",3.5
"1982","2018-04-26",3.5
"1983","2018-04-27",3.7
"1984","2018-04-30",3.55
"1985","2018-05-01",3.7
"1986","2018-05-02",3.7
"1987","2018-05-03",3.55
"1988","2018-05-04",3.7
"1989","2018-05-07",3.6
"1990","2018-05-08",3.6
"1991","2018-05-09",3.55
"1992","2018-05-10",3.35
"1993","2018-05-11",3.5
"1994","2018-05-14",3.45
"1995","2018-05-15",3.4
"1996","2018-05-16",3.4
"1997","2018-05-17",3.45
"1998","2018-05-18",3.43
"1999","2018-05-21",3.45
"2000","2018-05-22",3.45
"2001","2018-05-23",3.5
"2002","2018-05-24",3.55
"2003","2018-05-25",3.5
"2004","2018-05-29",3.35
"2005","2018-05-30",3.35
"2006","2018-05-31",3.45
"2007","2018-06-01",3.5
"2008","2018-06-04",3.45
"2009","2018-06-05",3.4
"2010","2018-06-06",3.3
"2011","2018-06-07",3.4
"2012","2018-06-08",3.35
"2013","2018-06-11",3.35
"2014","2018-06-12",3.4
"2015","2018-06-13",3.3
"2016","2018-06-14",3.38
"2017","2018-06-15",3.4
"2018","2018-06-18",3.15
"2019","2018-06-19",3.15
"2020","2018-06-20",3.35
"2021","2018-06-21",3.25
"2022","2018-06-22",3.3
"2023","2018-06-25",3.2
"2024","2018-06-26",3.15
"2025","2018-06-27",3.2
"2026","2018-06-28",3.15
"2027","2018-06-29",3.25
"2028","2018-07-02",3.27
"2029","2018-07-03",3.3
"2030","2018-07-05",3.3
"2031","2018-07-06",3.15
"2032","2018-07-09",3.25
"2033","2018-07-10",3.3
"2034","2018-07-11",3.35
"2035","2018-07-12",3.2
"2036","2018-07-13",3.2
"2037","2018-07-16",3.25
"2038","2018-07-17",3.2
"2039","2018-07-18",3.15
"2040","2018-07-19",3.3
"2041","2018-07-20",3.35
"2042","2018-07-23",3.3
"2043","2018-07-24",3.05
"2044","2018-07-25",3.1
"2045","2018-07-26",3.1
"2046","2018-07-27",3.15
"2047","2018-07-30",3.15
"2048","2018-07-31",3.1
"2049","2018-08-01",3.05
"2050","2018-08-02",3.1
"2051","2018-08-03",3.1
"2052","2018-08-06",3.05
"2053","2018-08-07",3.15
"2054","2018-08-08",3.13
"2055","2018-08-09",3.3
"2056","2018-08-10",3.2
"2057","2018-08-13",3.15
"2058","2018-08-14",3.15
"2059","2018-08-15",3.13
"2060","2018-08-16",3.16
"2061","2018-08-17",3.15
"2062","2018-08-20",3.25
"2063","2018-08-21",3.1
"2064","2018-08-22",3.1
"2065","2018-08-23",3.15
"2066","2018-08-24",3.05
"2067","2018-08-27",3.05
"2068","2018-08-28",3.05
"2069","2018-08-29",3.2
"2070","2018-08-30",3.05
"2071","2018-08-31",3.2
"2072","2018-09-04",3.12
"2073","2018-09-05",3.13
"2074","2018-09-06",3.2
"2075","2018-09-07",3.2
"2076","2018-09-10",3.15
"2077","2018-09-11",3.05
"2078","2018-09-12",3.15
"2079","2018-09-13",3.1
"2080","2018-09-14",3.05
"2081","2018-09-17",3.05
"2082","2018-09-18",3.05
"2083","2018-09-19",3.05
"2084","2018-09-20",2.83
"2085","2018-09-21",2.9
"2086","2018-09-24",2.7
"2087","2018-09-25",2.75
"2088","2018-09-26",2.75
"2089","2018-09-27",2.55
"2090","2018-09-28",2.45
"2091","2018-10-01",2.69
"2092","2018-10-02",2.75
"2093","2018-10-03",2.75
"2094","2018-10-04",2.72
"2095","2018-10-05",2.76
"2096","2018-10-08",2.71
"2097","2018-10-09",2.68
"2098","2018-10-10",2.65
"2099","2018-10-11",2.65
"2100","2018-10-12",2.8
"2101","2018-10-15",2.86
"2102","2018-10-16",2.9
"2103","2018-10-17",2.85
"2104","2018-10-18",2.83
"2105","2018-10-19",2.79
"2106","2018-10-22",2.72
"2107","2018-10-23",2.78
"2108","2018-10-24",2.75
"2109","2018-10-25",2.73
"2110","2018-10-26",2.76
"2111","2018-10-29",2.79
"2112","2018-10-30",2.84
"2113","2018-10-31",2.8
"2114","2018-11-01",3.09
"2115","2018-11-02",3.04
"2116","2018-11-05",2.97
"2117","2018-11-06",2.98
"2118","2018-11-07",3.05
"2119","2018-11-08",3.09
"2120","2018-11-09",3.03
"2121","2018-11-12",3.02
"2122","2018-11-13",3.1
"2123","2018-11-14",3.01
"2124","2018-11-15",3.11
"2125","2018-11-16",3.04
"2126","2018-11-19",3.05
"2127","2018-11-20",3.05
"2128","2018-11-21",3.05
"2129","2018-11-23",3.03
"2130","2018-11-26",3.03
"2131","2018-11-27",3.05
"2132","2018-11-28",2.8
"2133","2018-11-29",2.75
"2134","2018-11-30",2.75
"2135","2018-12-03",2.79
"2136","2018-12-04",2.8
"2137","2018-12-06",2.75
"2138","2018-12-07",2.67
"2139","2018-12-10",2.58
"2140","2018-12-11",2.56
"2141","2018-12-12",2.56
"2142","2018-12-13",2.53
"2143","2018-12-14",2.6
"2144","2018-12-17",2.6
"2145","2018-12-18",2.61
"2146","2018-12-19",2.55
"2147","2018-12-20",2.55
"2148","2018-12-21",2.48
"2149","2018-12-24",2.37
"2150","2018-12-26",2.14
"2151","2018-12-27",1.96
"2152","2018-12-28",1.91
"2153","2018-12-31",1.81
"2154","2019-01-02",1.97
"2155","2019-01-03",2.05
"2156","2019-01-04",2.21
"2157","2019-01-07",1.95
"2158","2019-01-08",1.99
"2159","2019-01-09",1.84
"2160","2019-01-10",2
"2161","2019-01-11",2.06
"2162","2019-01-14",2.01
"2163","2019-01-15",2.03
"2164","2019-01-16",2.19
"2165","2019-01-17",2.16
"2166","2019-01-18",2.25
"2167","2019-01-22",2.25
"2168","2019-01-23",2.35
"2169","2019-01-24",2.34
"2170","2019-01-25",2.33
"2171","2019-01-28",2.3
"2172","2019-01-29",2.28
"2173","2019-01-30",2.3
"2174","2019-01-31",2.34
"2175","2019-02-01",2.4
"2176","2019-02-04",2.53
"2177","2019-02-05",2.51
"2178","2019-02-06",2.6
"2179","2019-02-07",2.62
"2180","2019-02-08",2.65
"2181","2019-02-11",2.6
"2182","2019-02-12",2.69
"2183","2019-02-13",2.6
"2184","2019-02-14",2.58
"2185","2019-02-15",2.57
"2186","2019-02-19",2.61
"2187","2019-02-20",2.78
"2188","2019-02-21",2.83
"2189","2019-02-22",2.85
"2190","2019-02-25",2.85
"2191","2019-02-26",2.86
"2192","2019-02-27",3
"2193","2019-02-28",2.91
"2194","2019-03-01",3.13
"2195","2019-03-04",3.05
"2196","2019-03-05",3.02
"2197","2019-03-06",2.91
"2198","2019-03-07",2.75
"2199","2019-03-08",2.7
"2200","2019-03-11",2.9
"2201","2019-03-12",2.78
"2202","2019-03-13",2.76
"2203","2019-03-14",2.68
"2204","2019-03-15",2.72
"2205","2019-03-18",2.61
"2206","2019-03-19",2.68
"2207","2019-03-20",2.72
"2208","2019-03-21",2.74
"2209","2019-03-22",2.77
"2210","2019-03-25",2.72
"2211","2019-03-26",2.75
"2212","2019-03-27",2.67
"2213","2019-03-28",2.74
"2214","2019-03-29",2.68
"2215","2019-04-01",2.69
"2216","2019-04-02",2.71
"2217","2019-04-03",2.7
"2218","2019-04-04",2.77
"2219","2019-04-05",2.79
"2220","2019-04-08",2.65
"2221","2019-04-09",2.57
"2222","2019-04-10",2.44
"2223","2019-04-11",2.45
"2224","2019-04-12",2.47
"2225","2019-04-15",2.51
"2226","2019-04-16",2.5
"2227","2019-04-17",2.8
"2228","2019-04-18",2.99
"2229","2019-04-22",2.9
"2230","2019-04-23",2.96
"2231","2019-04-24",2.82
"2232","2019-04-25",2.84
"2233","2019-04-26",2.87
"2234","2019-04-29",2.88
"2235","2019-04-30",2.94
"2236","2019-05-01",2.97
"2237","2019-05-02",2.94
"2238","2019-05-03",2.92
"2239","2019-05-06",2.93
"2240","2019-05-07",2.96
"2241","2019-05-08",2.85
"2242","2019-05-09",2.63
"2243","2019-05-10",2.55
"2244","2019-05-13",2.57
"2245","2019-05-14",2.49
"2246","2019-05-15",2.45
"2247","2019-05-16",2.48
"2248","2019-05-17",2.37
"2249","2019-05-20",2.35
"2250","2019-05-21",2.5
"2251","2019-05-22",2.5
"2252","2019-05-23",2.94
"2253","2019-05-24",2.69
"2254","2019-05-28",2.91
"2255","2019-05-29",2.98
"2256","2019-05-30",2.98
"2257","2019-05-31",2.95
"2258","2019-06-03",2.93
"2259","2019-06-04",2.9
"2260","2019-06-05",2.9
"2261","2019-06-06",2.67
"2262","2019-06-07",2.69
"2263","2019-06-10",2.83
"2264","2019-06-11",2.85
"2265","2019-06-12",2.8
"2266","2019-06-13",2.8
"2267","2019-06-14",2.67
"2268","2019-06-17",2.65
"2269","2019-06-18",2.66
"2270","2019-06-19",2.67
"2271","2019-06-20",2.66
"2272","2019-06-21",2.6
"2273","2019-06-24",2.6
"2274","2019-06-25",2.58
"2275","2019-06-26",2.57
"2276","2019-06-27",2.64
"2277","2019-06-28",2.64
"2278","2019-07-01",2.67
"2279","2019-07-02",2.74
"2280","2019-07-03",2.71
"2281","2019-07-05",2.83
"2282","2019-07-08",2.81
"2283","2019-07-09",2.9
"2284","2019-07-10",3.04
"2285","2019-07-11",3.1
"2286","2019-07-12",2.93
"2287","2019-07-15",2.98
"2288","2019-07-16",2.98
"2289","2019-07-17",2.8
"2290","2019-07-18",2.83
"2291","2019-07-19",2.98
"2292","2019-07-22",2.88
"2293","2019-07-23",2.91
"2294","2019-07-24",2.84
"2295","2019-07-25",2.93
"2296","2019-07-26",3
"2297","2019-07-29",2.99
"2298","2019-07-30",2.96
"2299","2019-07-31",2.96
"2300","2019-08-01",2.75
"2301","2019-08-02",2.63
"2302","2019-08-05",2.61
"2303","2019-08-06",2.67
"2304","2019-08-07",2.62
"2305","2019-08-08",2.65
"2306","2019-08-09",2.55
"2307","2019-08-12",2.6
"2308","2019-08-13",2.6
"2309","2019-08-14",2.5
"2310","2019-08-15",2.5
"2311","2019-08-16",2.39
"2312","2019-08-19",2.52
"2313","2019-08-20",2.52
"2314","2019-08-21",2.52
"2315","2019-08-22",2.69
"2316","2019-08-23",2.45
"2317","2019-08-26",2.46
"2318","2019-08-27",2.42
"2319","2019-08-28",2.55
"2320","2019-08-29",2.4
"2321","2019-08-30",2.65
"2322","2019-09-03",2.65
"2323","2019-09-04",2.65
"2324","2019-09-05",2.57
"2325","2019-09-06",2.56
"2326","2019-09-09",2.48
"2327","2019-09-10",2.35
"2328","2019-09-11",2.36
"2329","2019-09-12",2.25
"2330","2019-09-13",2.5
"2331","2019-09-16",2.35
"2332","2019-09-17",2.34
"2333","2019-09-18",2.45
"2334","2019-09-19",2.48
"2335","2019-09-20",2.42
"2336","2019-09-23",2.48
"2337","2019-09-24",2.46
"2338","2019-09-25",2.4
"2339","2019-09-26",2.4
"2340","2019-09-27",2.4
"2341","2019-09-30",2.38
"2342","2019-10-01",2.39
"2343","2019-10-02",2.33
"2344","2019-10-03",2.42
"2345","2019-10-04",2.45
"2346","2019-10-07",2.3
"2347","2019-10-08",2.28
"2348","2019-10-09",2.29
"2349","2019-10-10",2.25
"2350","2019-10-11",2.34
"2351","2019-10-14",2.36
"2352","2019-10-15",2.37
"2353","2019-10-16",2.31
"2354","2019-10-17",2.37
"2355","2019-10-18",2.39
"2356","2019-10-21",2.35
"2357","2019-10-22",2.29
"2358","2019-10-23",2.3
"2359","2019-10-24",2.29
"2360","2019-10-25",2.25
"2361","2019-10-28",2.27
"2362","2019-10-29",2.27
"2363","2019-10-30",2.33
"2364","2019-10-31",2.26
"2365","2019-11-01",2.31
"2366","2019-11-04",2.31
"2367","2019-11-05",2.25
"2368","2019-11-06",2.13
"2369","2019-11-07",2.11
"2370","2019-11-08",2.2
"2371","2019-11-11",2.21
"2372","2019-11-12",2.17
"2373","2019-11-13",2.26
"2374","2019-11-14",2.31
"2375","2019-11-15",2.57
"2376","2019-11-18",2.45
"2377","2019-11-19",2.35
"2378","2019-11-20",2.25
"2379","2019-11-21",2.22
"2380","2019-11-22",2.21
"2381","2019-11-25",2.25
"2382","2019-11-26",2.36
"2383","2019-11-27",2.25
"2384","2019-11-29",2.26
"2385","2019-12-02",2.43
"2386","2019-12-03",2.43
"2387","2019-12-04",2.3
"2388","2019-12-05",2.35
"2389","2019-12-06",2.31
"2390","2019-12-09",2.15
"2391","2019-12-10",2.1
"2392","2019-12-11",2.08
"2393","2019-12-12",2.24
"2394","2019-12-13",2.28
"2395","2019-12-16",2.4
"2396","2019-12-17",2.32
"2397","2019-12-18",2.25
"2398","2019-12-19",2.22
"2399","2019-12-20",2.21
"2400","2019-12-23",2.21
"2401","2019-12-24",2.18
"2402","2019-12-26",2.1
"2403","2019-12-27",1.98
"2404","2019-12-30",1.99
"2405","2019-12-31",2.1
"2406","2020-01-02",2.19
"2407","2020-01-03",2.12
"2408","2020-01-06",2.12
"2409","2020-01-07",2.12
"2410","2020-01-08",2.15
"2411","2020-01-09",2.14
"2412","2020-01-10",2.15
"2413","2020-01-13",2.15
"2414","2020-01-14",2.13
"2415","2020-01-15",2.14
"2416","2020-01-16",2.28
"2417","2020-01-17",2.28
"2418","2020-01-21",2.27
"2419","2020-01-22",2.23
"2420","2020-01-23",2.32
"2421","2020-01-24",2.18
"2422","2020-01-27",2.26
"2423","2020-01-28",2.29
"2424","2020-01-29",2.24
"2425","2020-01-30",2.25
"2426","2020-01-31",2.15
"2427","2020-02-03",2.1
"2428","2020-02-04",2.16
"2429","2020-02-05",2.19
"2430","2020-02-06",2.18
"2431","2020-02-07",2.19
"2432","2020-02-10",2.19
"2433","2020-02-11",2.29
"2434","2020-02-12",2.3
"2435","2020-02-13",2.24
"2436","2020-02-14",2.27
"2437","2020-02-18",2.26
"2438","2020-02-19",2.27
"2439","2020-02-20",2.46
"2440","2020-02-21",2.54
"2441","2020-02-24",2.97
"2442","2020-02-25",2.81
"2443","2020-02-26",2.8
"2444","2020-02-27",2.75
"2445","2020-02-28",2.95
"2446","2020-03-02",2.84
"2447","2020-03-03",2.9
"2448","2020-03-04",2.97
"2449","2020-03-05",2.91
"2450","2020-03-06",2.65
"2451","2020-03-09",2.5
"2452","2020-03-10",2.68
"2453","2020-03-11",2.45
"2454","2020-03-12",2.18
"2455","2020-03-13",2.19
"2456","2020-03-16",2.1
"2457","2020-03-17",2.1
"2458","2020-03-18",1.95
"2459","2020-03-19",2.07
"2460","2020-03-20",2.19
"2461","2020-03-23",1.85
"2462","2020-03-24",1.9
"2463","2020-03-25",2
"2464","2020-03-26",2.1
"2465","2020-03-27",2.1
"2466","2020-03-30",2.14
"2467","2020-03-31",2.05
"2468","2020-04-01",1.92
"2469","2020-04-02",2.01
"2470","2020-04-03",2.01
"2471","2020-04-06",2
"2472","2020-04-07",1.99
"2473","2020-04-08",2.01
"2474","2020-04-09",1.99
"2475","2020-04-13",1.89
"2476","2020-04-14",1.95
"2477","2020-04-15",1.88
"2478","2020-04-16",1.87
"2479","2020-04-17",1.92
"2480","2020-04-20",1.91
"2481","2020-04-21",1.94
"2482","2020-04-22",1.9
"2483","2020-04-23",1.95
"2484","2020-04-24",1.91
"2485","2020-04-27",1.93
"2486","2020-04-28",1.91
"2487","2020-04-29",1.95
"2488","2020-04-30",1.9
"2489","2020-05-01",1.87
"2490","2020-05-04",1.83
"2491","2020-05-05",1.87
"2492","2020-05-06",1.9
"2493","2020-05-07",1.86
"2494","2020-05-08",1.91
"2495","2020-05-11",1.85
"2496","2020-05-12",1.81
"2497","2020-05-13",1.79
"2498","2020-05-14",1.79
"2499","2020-05-15",1.9
"2500","2020-05-18",1.87
"2501","2020-05-19",1.93
"2502","2020-05-20",2.09
"2503","2020-05-21",2.24
"2504","2020-05-22",2.25
"2505","2020-05-26",2.34
"2506","2020-05-27",2.25
"2507","2020-05-28",2.26
"2508","2020-05-29",2.13
"2509","2020-06-01",2.3
"2510","2020-06-02",2.2
"2511","2020-06-03",2.18
"2512","2020-06-04",2.23
"2513","2020-06-05",2.37
"2514","2020-06-08",2.4
"2515","2020-06-09",2.27
"2516","2020-06-10",2.38
"2517","2020-06-11",2.42
"2518","2020-06-12",2.38
"2519","2020-06-15",2.32
"2520","2020-06-16",2.31
"2521","2020-06-17",2.28
"2522","2020-06-18",2.21
"2523","2020-06-19",2.25
"2524","2020-06-22",2.21
"2525","2020-06-23",2.25
"2526","2020-06-24",2.22
"2527","2020-06-25",2.23
"2528","2020-06-26",2.26
"2529","2020-06-29",2.36
"2530","2020-06-30",2.28
"2531","2020-07-01",2.36
"2532","2020-07-02",2.79
"2533","2020-07-06",3.41
"2534","2020-07-07",3.22
"2535","2020-07-08",2.85
"2536","2020-07-09",2.8
"2537","2020-07-10",2.84
"2538","2020-07-13",2.5
"2539","2020-07-14",2.56
"2540","2020-07-15",2.76
"2541","2020-07-16",2.68
"2542","2020-07-17",2.6
"2543","2020-07-20",2.41
"2544","2020-07-21",2.65
"2545","2020-07-22",2.53
"2546","2020-07-23",2.52
"2547","2020-07-24",2.52
"2548","2020-07-27",2.56
"2549","2020-07-28",2.4
"2550","2020-07-29",2.3
"2551","2020-07-30",2.29
"2552","2020-07-31",2.33
"2553","2020-08-03",2.31
"2554","2020-08-04",2.35
"2555","2020-08-05",2.44
"2556","2020-08-06",2.26
"2557","2020-08-07",2.35
"2558","2020-08-10",2.34
"2559","2020-08-11",2.37
"2560","2020-08-12",2.36
"2561","2020-08-13",2.35
"2562","2020-08-14",2.36
"2563","2020-08-17",2.48
"2564","2020-08-18",2.57
"2565","2020-08-19",2.46
"2566","2020-08-20",2.39
"2567","2020-08-21",2.41
"2568","2020-08-24",2.35
"2569","2020-08-25",2.5
"2570","2020-08-26",2.41
"2571","2020-08-27",2.43
"2572","2020-08-28",2.42
"2573","2020-08-31",2.35
"2574","2020-09-01",2.25
"2575","2020-09-02",2.33
"2576","2020-09-03",2.33
"2577","2020-09-04",2.31
"2578","2020-09-08",2.86
"2579","2020-09-09",2.94
"2580","2020-09-10",2.79
"2581","2020-09-11",2.93
"2582","2020-09-14",3.06
"2583","2020-09-15",3
"2584","2020-09-16",2.94
"2585","2020-09-17",3.42
"2586","2020-09-18",3.05
"2587","2020-09-21",3.12
"2588","2020-09-22",2.83
"2589","2020-09-23",2.65
"2590","2020-09-24",2.61
"2591","2020-09-25",2.52
"2592","2020-09-28",2.5
"2593","2020-09-29",2.5
"2594","2020-09-30",2.48
"2595","2020-10-01",2.41
"2596","2020-10-02",2.45
"2597","2020-10-05",2.41
"2598","2020-10-06",2.38
"2599","2020-10-07",2.39
"2600","2020-10-08",2.35
"2601","2020-10-09",2.35
"2602","2020-10-12",2.4
"2603","2020-10-13",2.4
"2604","2020-10-14",2.36
"2605","2020-10-15",2.36
"2606","2020-10-16",2.31
"2607","2020-10-19",2.28
"2608","2020-10-20",2.29
"2609","2020-10-21",2.41
"2610","2020-10-22",2.64
"2611","2020-10-23",2.48
"2612","2020-10-26",2.44
"2613","2020-10-27",2.39
"2614","2020-10-28",2.35
"2615","2020-10-29",2.37
"2616","2020-10-30",2.28
"2617","2020-11-02",2.27
"2618","2020-11-03",2.31
"2619","2020-11-04",2.35
"2620","2020-11-05",2.34
"2621","2020-11-06",2.32
"2622","2020-11-09",2.31
"2623","2020-11-10",2.33
"2624","2020-11-11",2.32
"2625","2020-11-12",2.26
"2626","2020-11-13",2.27
"2627","2020-11-16",2.26
"2628","2020-11-17",2.24
"2629","2020-11-18",2.22
"2630","2020-11-19",2.18
"2631","2020-11-20",2.2
"2632","2020-11-23",2.3
"2633","2020-11-24",2.47
"2634","2020-11-25",2.4
"2635","2020-11-27",2.68
