"","date","ISTR"
"995","2018-06-12",28.35
"996","2018-06-13",28.200001
"997","2018-06-14",28.25
"998","2018-06-15",28.25
"999","2018-06-18",28.049999
"1000","2018-06-19",27.950001
"1001","2018-06-20",28.5
"1002","2018-06-21",28.15
"1003","2018-06-22",28
"1004","2018-06-25",28.15
"1005","2018-06-26",28.15
"1006","2018-06-27",28.4
"1007","2018-06-28",28.299999
"1008","2018-06-29",27.65
"1009","2018-07-02",28.25
"1010","2018-07-03",28.450001
"1011","2018-07-05",28.15
"1012","2018-07-06",29.5
"1013","2018-07-09",29.25
"1014","2018-07-10",28.5
"1015","2018-07-11",28.299999
"1016","2018-07-12",28.5
"1017","2018-07-13",27.6
"1018","2018-07-16",27.4
"1019","2018-07-17",27.299999
"1020","2018-07-18",27.15
"1021","2018-07-19",27.25
"1022","2018-07-20",27.200001
"1023","2018-07-23",27.25
"1024","2018-07-24",27.15
"1025","2018-07-25",25.700001
"1026","2018-07-26",26.950001
"1027","2018-07-27",26.1
"1028","2018-07-30",26.549999
"1029","2018-07-31",26.799999
"1030","2018-08-01",27.1
"1031","2018-08-02",27.299999
"1032","2018-08-03",27.1
"1033","2018-08-06",27.15
"1034","2018-08-07",27.200001
"1035","2018-08-08",27.200001
"1036","2018-08-09",27.15
"1037","2018-08-10",27.200001
"1038","2018-08-13",27.15
"1039","2018-08-14",27
"1040","2018-08-15",26.65
"1041","2018-08-16",27.15
"1042","2018-08-17",26.85
"1043","2018-08-20",27.1
"1044","2018-08-21",27.049999
"1045","2018-08-22",28.049999
"1046","2018-08-23",27.9
"1047","2018-08-24",28.200001
"1048","2018-08-27",27.299999
"1049","2018-08-28",27.450001
"1050","2018-08-29",27.6
"1051","2018-08-30",27.6
"1052","2018-08-31",27.450001
"1053","2018-09-04",27.5
"1054","2018-09-05",27.4
"1055","2018-09-06",27.200001
"1056","2018-09-07",27.200001
"1057","2018-09-10",27.25
"1058","2018-09-11",27.35
"1059","2018-09-12",26.75
"1060","2018-09-13",25.85
"1061","2018-09-14",26
"1062","2018-09-17",25.5
"1063","2018-09-18",25.299999
"1064","2018-09-19",26.049999
"1065","2018-09-20",26.75
"1066","2018-09-21",27
"1067","2018-09-24",26.200001
"1068","2018-09-25",26.700001
"1069","2018-09-26",26.6
"1070","2018-09-27",27.1
"1071","2018-09-28",26.85
"1072","2018-10-01",27.5
"1073","2018-10-02",26.040001
"1074","2018-10-03",26.43
"1075","2018-10-04",26.540001
"1076","2018-10-05",26.5
"1077","2018-10-08",26.709999
"1078","2018-10-09",25.809999
"1079","2018-10-10",26.07
"1080","2018-10-11",25.09
"1081","2018-10-12",25.219999
"1082","2018-10-15",24.719999
"1083","2018-10-16",26.42
"1084","2018-10-17",25.200001
"1085","2018-10-18",25.73
"1086","2018-10-19",24.75
"1087","2018-10-22",25.08
"1088","2018-10-23",23.690001
"1089","2018-10-24",22.6
"1090","2018-10-25",23.969999
"1091","2018-10-26",23.35
"1092","2018-10-29",24.360001
"1093","2018-10-30",25.200001
"1094","2018-10-31",26.09
"1095","2018-11-01",25.610001
"1096","2018-11-02",26.08
"1097","2018-11-05",25.559999
"1098","2018-11-06",25.08
"1099","2018-11-07",25.709999
"1100","2018-11-08",25.280001
"1101","2018-11-09",25.24
"1102","2018-11-12",25.43
"1103","2018-11-13",24.700001
"1104","2018-11-14",24.99
"1105","2018-11-15",24.92
"1106","2018-11-16",25.049999
"1107","2018-11-19",24.32
"1108","2018-11-20",24.75
"1109","2018-11-21",25.26
"1110","2018-11-23",25.75
"1111","2018-11-26",25.34
"1112","2018-11-27",25.1
"1113","2018-11-28",24.639999
"1114","2018-11-29",25.540001
"1115","2018-11-30",25.129999
"1116","2018-12-03",25.9
"1117","2018-12-04",24.92
"1118","2018-12-06",25.5
"1119","2018-12-07",25.299999
"1120","2018-12-10",25.33
"1121","2018-12-11",24.07
"1122","2018-12-12",25.5
"1123","2018-12-13",24.540001
"1124","2018-12-14",23.799999
"1125","2018-12-17",24.15
"1126","2018-12-18",24.389999
"1127","2018-12-19",23.620001
"1128","2018-12-20",22.219999
"1129","2018-12-21",21.790001
"1130","2018-12-24",22.959999
"1131","2018-12-26",23.950001
"1132","2018-12-27",24.610001
"1133","2018-12-28",24.690001
"1134","2018-12-31",24.799999
"1135","2019-01-02",24.309999
"1136","2019-01-03",23.700001
"1137","2019-01-04",23.6
"1138","2019-01-07",23.799999
"1139","2019-01-08",23.809999
"1140","2019-01-09",23.58
"1141","2019-01-10",23.67
"1142","2019-01-11",24.1
"1143","2019-01-14",23.799999
"1144","2019-01-15",23.77
"1145","2019-01-16",23.450001
"1146","2019-01-17",22.809999
"1147","2019-01-18",23.02
"1148","2019-01-22",22.75
"1149","2019-01-23",23.200001
"1150","2019-01-24",22.280001
"1151","2019-01-25",23.530001
"1152","2019-01-28",24.040001
"1153","2019-01-29",22.9
"1154","2019-01-30",23.48
"1155","2019-01-31",23.059999
"1156","2019-02-01",23.92
"1157","2019-02-04",23.379999
"1158","2019-02-05",23.799999
"1159","2019-02-06",23.58
"1160","2019-02-07",23.32
"1161","2019-02-08",23.16
"1162","2019-02-11",23.66
"1163","2019-02-12",23.68
"1164","2019-02-13",24.16
"1165","2019-02-14",24.75
"1166","2019-02-15",24.76
"1167","2019-02-19",24.969999
"1168","2019-02-20",24.469999
"1169","2019-02-21",24.780001
"1170","2019-02-22",25.049999
"1171","2019-02-25",24.379999
"1172","2019-02-26",24.620001
"1173","2019-02-27",24.620001
"1174","2019-02-28",24.34
"1175","2019-03-01",24.4
"1176","2019-03-04",23.77
"1177","2019-03-05",23.620001
"1178","2019-03-06",23.51
"1179","2019-03-07",23.209999
"1180","2019-03-08",23.200001
"1181","2019-03-11",23.6
"1182","2019-03-12",23.530001
"1183","2019-03-13",23.4
"1184","2019-03-14",23.27
"1185","2019-03-15",23
"1186","2019-03-18",23.07
"1187","2019-03-19",22.610001
"1188","2019-03-20",23.27
"1189","2019-03-21",23.02
"1190","2019-03-22",22.280001
"1191","2019-03-25",22.370001
"1192","2019-03-26",22.6
"1193","2019-03-27",22.940001
"1194","2019-03-28",23.24
"1195","2019-03-29",22.709999
"1196","2019-04-01",22.85
"1197","2019-04-02",22.309999
"1198","2019-04-03",22.35
"1199","2019-04-04",22.549999
"1200","2019-04-05",22.549999
"1201","2019-04-08",22.459999
"1202","2019-04-09",22.35
"1203","2019-04-10",22.549999
"1204","2019-04-11",23.07
"1205","2019-04-12",23.299999
"1206","2019-04-15",22.834999
"1207","2019-04-16",22.879999
"1208","2019-04-17",23.200001
"1209","2019-04-18",23
"1210","2019-04-22",22.559999
"1211","2019-04-23",22.5
"1212","2019-04-24",22.299999
"1213","2019-04-25",22.799999
"1214","2019-04-26",22.9
"1215","2019-04-29",23.139999
"1216","2019-04-30",23.280001
"1217","2019-05-01",22.950001
"1218","2019-05-02",23.18
"1219","2019-05-03",23.389999
"1220","2019-05-06",23.809999
"1221","2019-05-07",23.65
"1222","2019-05-08",23.790001
"1223","2019-05-09",23.709999
"1224","2019-05-10",23.950001
"1225","2019-05-13",23.5
"1226","2019-05-14",23.700001
"1227","2019-05-15",23.67
"1228","2019-05-16",23.639999
"1229","2019-05-17",23.6
"1230","2019-05-20",23.780001
"1231","2019-05-21",23.92
"1232","2019-05-22",23.700001
"1233","2019-05-23",23.65
"1234","2019-05-24",24.040001
"1235","2019-05-28",24.120001
"1236","2019-05-29",23.35
"1237","2019-05-30",24.200001
"1238","2019-05-31",23.889999
"1239","2019-06-03",23.620001
"1240","2019-06-04",23.74
"1241","2019-06-05",23.389999
"1242","2019-06-06",23.450001
"1243","2019-06-07",23.35
"1244","2019-06-10",23.530001
"1245","2019-06-11",23.549999
"1246","2019-06-12",23.549999
"1247","2019-06-13",23.325001
"1248","2019-06-14",23.5
"1249","2019-06-17",23.395
"1250","2019-06-18",23.41
"1251","2019-06-19",23.34
"1252","2019-06-20",23.09
"1253","2019-06-21",23.450001
"1254","2019-06-24",23
"1255","2019-06-25",23.219999
"1256","2019-06-26",23.219999
"1257","2019-06-27",23.370001
"1258","2019-06-28",23.85
"1259","2019-07-01",23.549999
"1260","2019-07-02",24
"1261","2019-07-03",24
"1262","2019-07-05",23.620001
"1263","2019-07-08",24
"1264","2019-07-09",24
"1265","2019-07-10",23.82
"1266","2019-07-11",23.889999
"1267","2019-07-12",23.82
"1268","2019-07-15",23.9
"1269","2019-07-16",23.9
"1270","2019-07-17",23.799999
"1271","2019-07-18",23.66
"1272","2019-07-19",23.299999
"1273","2019-07-22",23.360001
"1274","2019-07-23",23.620001
"1275","2019-07-24",23.629999
"1276","2019-07-25",23.25
"1277","2019-07-26",24.26
"1278","2019-07-29",24.1
"1279","2019-07-30",24.25
"1280","2019-07-31",24.110001
"1281","2019-08-01",23.85
"1282","2019-08-02",23.700001
"1283","2019-08-05",23.25
"1284","2019-08-06",23.35
"1285","2019-08-07",23.059999
"1286","2019-08-08",23.299999
"1287","2019-08-09",23.15
"1288","2019-08-12",23.209999
"1289","2019-08-13",23.799999
"1290","2019-08-14",23.059999
"1291","2019-08-15",22.74
"1292","2019-08-16",23.25
"1293","2019-08-19",23.73
"1294","2019-08-20",23.200001
"1295","2019-08-21",23.059999
"1296","2019-08-22",23.049999
"1297","2019-08-23",22.02
"1298","2019-08-26",22.879999
"1299","2019-08-27",22.58
"1300","2019-08-28",22.879999
"1301","2019-08-29",22.75
"1302","2019-08-30",23.219999
"1303","2019-09-03",22.889999
"1304","2019-09-04",22.98
"1305","2019-09-05",23.02
"1306","2019-09-06",22.870001
"1307","2019-09-09",23.110001
"1308","2019-09-10",23.33
"1309","2019-09-11",23.5
"1310","2019-09-12",23.629999
"1311","2019-09-13",23.83
"1312","2019-09-16",24.1
"1313","2019-09-17",24.219999
"1314","2019-09-18",24.09
"1315","2019-09-19",23.959999
"1316","2019-09-20",23.6
"1317","2019-09-23",23.940001
"1318","2019-09-24",23.719999
"1319","2019-09-25",23.799999
"1320","2019-09-26",23.68
"1321","2019-09-27",23.610001
"1322","2019-09-30",23.799999
"1323","2019-10-01",23.65
"1324","2019-10-02",23.469999
"1325","2019-10-03",23.67
"1326","2019-10-04",23.57
"1327","2019-10-07",23.440001
"1328","2019-10-08",23.370001
"1329","2019-10-09",23.98
"1330","2019-10-10",23.76
"1331","2019-10-11",23.799999
"1332","2019-10-14",23.9
"1333","2019-10-15",23.92
"1334","2019-10-16",24
"1335","2019-10-17",23.959999
"1336","2019-10-18",23.84
"1337","2019-10-21",24
"1338","2019-10-22",24
"1339","2019-10-23",23.92
"1340","2019-10-24",23.9
"1341","2019-10-25",23.879999
"1342","2019-10-28",24.290001
"1343","2019-10-29",24.969999
"1344","2019-10-30",24.74
"1345","2019-10-31",24.809999
"1346","2019-11-01",24.940001
"1347","2019-11-04",25
"1348","2019-11-05",25.15
"1349","2019-11-06",25.030001
"1350","2019-11-07",25.209999
"1351","2019-11-08",25.299999
"1352","2019-11-11",25.200001
"1353","2019-11-12",25.16
"1354","2019-11-13",24.709999
"1355","2019-11-14",25.299999
"1356","2019-11-15",25.16
"1357","2019-11-18",25.370001
"1358","2019-11-19",25.4
"1359","2019-11-20",24.809999
"1360","2019-11-21",24
"1361","2019-11-22",24.219999
"1362","2019-11-25",25.17
"1363","2019-11-26",25.48
"1364","2019-11-27",25.299999
"1365","2019-11-29",25.02
"1366","2019-12-02",24.6
"1367","2019-12-03",24.43
"1368","2019-12-04",24.459999
"1369","2019-12-05",24.690001
"1370","2019-12-06",25.610001
"1371","2019-12-09",24.299999
"1372","2019-12-10",25.280001
"1373","2019-12-11",25.49
"1374","2019-12-12",25.629999
"1375","2019-12-13",25.92
"1376","2019-12-16",25.629999
"1377","2019-12-17",25.360001
"1378","2019-12-18",25.620001
"1379","2019-12-19",25.32
"1380","2019-12-20",25.209999
"1381","2019-12-23",24.67
"1382","2019-12-24",24.24
"1383","2019-12-26",24.18
"1384","2019-12-27",24.120001
"1385","2019-12-30",24.09
"1386","2019-12-31",24
"1387","2020-01-02",24.139999
"1388","2020-01-03",24.200001
"1389","2020-01-06",24.049999
"1390","2020-01-07",24
"1391","2020-01-08",24
"1392","2020-01-09",24.09
"1393","2020-01-10",24.030001
"1394","2020-01-13",24.370001
"1395","2020-01-14",24
"1396","2020-01-15",24.1
"1397","2020-01-16",24.23
"1398","2020-01-17",23.959999
"1399","2020-01-21",23.719999
"1400","2020-01-22",24.030001
"1401","2020-01-23",23.6
"1402","2020-01-24",23.24
"1403","2020-01-27",22.629999
"1404","2020-01-28",22.98
"1405","2020-01-29",22.690001
"1406","2020-01-30",22.83
"1407","2020-01-31",22.110001
"1408","2020-02-03",22.040001
"1409","2020-02-04",22.139999
"1410","2020-02-05",23
"1411","2020-02-06",23.110001
"1412","2020-02-07",23.26
"1413","2020-02-10",23.860001
"1414","2020-02-11",23.93
"1415","2020-02-12",23.74
"1416","2020-02-13",23.9
"1417","2020-02-14",23.07
"1418","2020-02-18",22.809999
"1419","2020-02-19",22.91
"1420","2020-02-20",22.5
"1421","2020-02-21",22.48
"1422","2020-02-24",22.41
"1423","2020-02-25",22.280001
"1424","2020-02-26",22.559999
"1425","2020-02-27",22
"1426","2020-02-28",21.360001
"1427","2020-03-02",21.459999
"1428","2020-03-03",21
"1429","2020-03-04",21.5
"1430","2020-03-05",20.84
"1431","2020-03-06",18.879999
"1432","2020-03-09",16.76
"1433","2020-03-10",18.25
"1434","2020-03-11",17.42
"1435","2020-03-12",16.620001
"1436","2020-03-13",16.75
"1437","2020-03-16",12.51
"1438","2020-03-17",13
"1439","2020-03-18",11.94
"1440","2020-03-19",12.22
"1441","2020-03-20",11.6
"1442","2020-03-23",9.25
"1443","2020-03-24",10.36
"1444","2020-03-25",10.98
"1445","2020-03-26",12.07
"1446","2020-03-27",11.04
"1447","2020-03-30",12.51
"1448","2020-03-31",12.77
"1449","2020-04-01",12.32
"1450","2020-04-02",12.12
"1451","2020-04-03",10.97
"1452","2020-04-06",12.18
"1453","2020-04-07",12.25
"1454","2020-04-08",12.21
"1455","2020-04-09",12.87
"1456","2020-04-13",12.03
"1457","2020-04-14",11.15
"1458","2020-04-15",10.94
"1459","2020-04-16",10.27
"1460","2020-04-17",11.24
"1461","2020-04-20",10.9
"1462","2020-04-21",10.6
"1463","2020-04-22",10.57
"1464","2020-04-23",11.19
"1465","2020-04-24",11.8
"1466","2020-04-27",12.43
"1467","2020-04-28",13.85
"1468","2020-04-29",14.28
"1469","2020-04-30",12.55
"1470","2020-05-01",12.01
"1471","2020-05-04",12.34
"1472","2020-05-05",11.61
"1473","2020-05-06",11.26
"1474","2020-05-07",11.48
"1475","2020-05-08",12.4
"1476","2020-05-11",11.75
"1477","2020-05-12",11.25
"1478","2020-05-13",10.85
"1479","2020-05-14",10.59
"1480","2020-05-15",10.97
"1481","2020-05-18",12.18
"1482","2020-05-19",11.25
"1483","2020-05-20",12.19
"1484","2020-05-21",12.05
"1485","2020-05-22",12.2
"1486","2020-05-26",13.07
"1487","2020-05-27",13.82
"1488","2020-05-28",13.2
"1489","2020-05-29",13.05
"1490","2020-06-01",13.08
"1491","2020-06-02",12.65
"1492","2020-06-03",13.96
"1493","2020-06-04",13.83
"1494","2020-06-05",15.5
"1495","2020-06-08",16.290001
"1496","2020-06-09",16.02
"1497","2020-06-10",15.56
"1498","2020-06-11",13.77
"1499","2020-06-12",14.25
"1500","2020-06-15",14.69
"1501","2020-06-16",14.94
"1502","2020-06-17",13.88
"1503","2020-06-18",14.34
"1504","2020-06-19",14.57
"1505","2020-06-22",14.1
"1506","2020-06-23",13.52
"1507","2020-06-24",13.25
"1508","2020-06-25",13.85
"1509","2020-06-26",13.48
"1510","2020-06-29",14.46
"1511","2020-06-30",14.5
"1512","2020-07-01",15.21
"1513","2020-07-02",14.16
"1514","2020-07-06",14.23
"1515","2020-07-07",13.51
"1516","2020-07-08",13.12
"1517","2020-07-09",12.68
"1518","2020-07-10",13.31
"1519","2020-07-13",13.22
"1520","2020-07-14",13.3
"1521","2020-07-15",14.2
"1522","2020-07-16",13.89
"1523","2020-07-17",13.13
"1524","2020-07-20",13.32
"1525","2020-07-21",14.17
"1526","2020-07-22",13.71
"1527","2020-07-23",13.6
"1528","2020-07-24",13.65
"1529","2020-07-27",13.69
"1530","2020-07-28",13.32
"1531","2020-07-29",14.12
"1532","2020-07-30",13.38
"1533","2020-07-31",13.33
"1534","2020-08-03",13.4
"1535","2020-08-04",13.39
"1536","2020-08-05",14.12
"1537","2020-08-06",13.68
"1538","2020-08-07",14.15
"1539","2020-08-10",13.95
"1540","2020-08-11",14.03
"1541","2020-08-12",14.19
"1542","2020-08-13",14.11
"1543","2020-08-14",14.1
"1544","2020-08-17",14.05
"1545","2020-08-18",13.72
"1546","2020-08-19",13.87
"1547","2020-08-20",13.81
"1548","2020-08-21",13.55
"1549","2020-08-24",13.72
"1550","2020-08-25",13.88
"1551","2020-08-26",13.65
"1552","2020-08-27",13.93
"1553","2020-08-28",14
"1554","2020-08-31",13.6
"1555","2020-09-01",13.95
"1556","2020-09-02",14.09
"1557","2020-09-03",14.09
"1558","2020-09-04",13.98
"1559","2020-09-08",13.95
"1560","2020-09-09",13.89
"1561","2020-09-10",13.91
"1562","2020-09-11",13.75
"1563","2020-09-14",13.82
"1564","2020-09-15",13.81
"1565","2020-09-16",13.88
"1566","2020-09-17",13.84
"1567","2020-09-18",13.6
"1568","2020-09-21",12.81
"1569","2020-09-22",12.7
"1570","2020-09-23",12.52
"1571","2020-09-24",12.46
"1572","2020-09-25",12.6
"1573","2020-09-28",12.94
"1574","2020-09-29",12.99
"1575","2020-09-30",12.82
"1576","2020-10-01",12.86
"1577","2020-10-02",12.96
"1578","2020-10-05",13.99
"1579","2020-10-06",13.49
"1580","2020-10-07",14.35
"1581","2020-10-08",14.45
"1582","2020-10-09",14.2
"1583","2020-10-12",13.81
"1584","2020-10-13",13.97
"1585","2020-10-14",13.81
"1586","2020-10-15",13.84
"1587","2020-10-16",13.94
"1588","2020-10-19",13.83
"1589","2020-10-20",13.8
"1590","2020-10-21",13.56
"1591","2020-10-22",14.01
"1592","2020-10-23",14.18
"1593","2020-10-26",13.53
"1594","2020-10-27",13.55
"1595","2020-10-28",13.4
"1596","2020-10-29",13.1
"1597","2020-10-30",13.94
"1598","2020-11-02",14.29
"1599","2020-11-03",14.52
"1600","2020-11-04",14.06
"1601","2020-11-05",13.86
"1602","2020-11-06",13.16
"1603","2020-11-09",14.8
"1604","2020-11-10",15
"1605","2020-11-11",16.360001
"1606","2020-11-12",15.76
"1607","2020-11-13",15.85
"1608","2020-11-16",16.59
"1609","2020-11-17",16.639999
"1610","2020-11-18",16.41
"1611","2020-11-19",16.379999
"1612","2020-11-20",15.97
"1613","2020-11-23",16.129999
"1614","2020-11-24",17.200001
"1615","2020-11-25",16.9
"1616","2020-11-27",17.040001
