"","date","ADNT"
"959","2020-08-07",15.3
"960","2020-08-10",16.450001
"961","2020-08-11",17.120001
"962","2020-08-12",17.639999
"963","2020-08-13",17.67
"964","2020-08-14",18.24
"965","2020-08-17",18.35
"966","2020-08-18",17.620001
"967","2020-08-19",17.450001
"968","2020-08-20",17.48
"969","2020-08-21",17.360001
"970","2020-08-24",17.719999
"971","2020-08-25",17.58
"972","2020-08-26",17.389999
"973","2020-08-27",17.51
"974","2020-08-28",17.74
"975","2020-08-31",17.34
"976","2020-09-01",17.73
"977","2020-09-02",18.68
"978","2020-09-03",17.92
"979","2020-09-04",17.870001
"980","2020-09-08",17.42
"981","2020-09-09",18.24
"982","2020-09-10",17.93
"983","2020-09-11",18.040001
"984","2020-09-14",18.639999
"985","2020-09-15",18.52
"986","2020-09-16",17.58
"987","2020-09-17",17.700001
"988","2020-09-18",17.110001
"989","2020-09-21",16.73
"990","2020-09-22",16.469999
"991","2020-09-23",16.65
"992","2020-09-24",16.309999
"993","2020-09-25",16.07
"994","2020-09-28",17.16
"995","2020-09-29",17.129999
"996","2020-09-30",17.33
"997","2020-10-01",19.41
"998","2020-10-02",19.76
"999","2020-10-05",21.33
"1000","2020-10-06",21.059999
"1001","2020-10-07",21.879999
"1002","2020-10-08",22.110001
"1003","2020-10-09",21.709999
"1004","2020-10-12",21.65
"1005","2020-10-13",21.5
"1006","2020-10-14",20.870001
"1007","2020-10-15",21.280001
"1008","2020-10-16",21.540001
"1009","2020-10-19",21.299999
"1010","2020-10-20",21.889999
"1011","2020-10-21",22.75
"1012","2020-10-22",23.58
"1013","2020-10-23",24.1
"1014","2020-10-26",22.809999
"1015","2020-10-27",22.75
"1016","2020-10-28",22.299999
"1017","2020-10-29",22.24
"1018","2020-10-30",21.219999
"1019","2020-11-02",21.629999
"1020","2020-11-03",23.200001
"1021","2020-11-04",23.1
"1022","2020-11-05",24.66
"1023","2020-11-06",25.030001
"1024","2020-11-09",26.549999
"1025","2020-11-10",27.73
"1026","2020-11-11",27.299999
"1027","2020-11-12",26.68
"1028","2020-11-13",27.08
"1029","2020-11-16",29.049999
"1030","2020-11-17",28
"1031","2020-11-18",27.91
"1032","2020-11-19",27.84
"1033","2020-11-20",27.440001
"1034","2020-11-23",29.57
"1035","2020-11-24",32.189999
"1036","2020-11-25",30.799999
"1037","2020-11-27",31.98
