"","date","MBT"
"835","2010-04-27",22.552
"836","2010-04-28",22.464001
"837","2010-04-29",22.360001
"838","2010-04-30",22.1
"839","2010-05-03",22.620001
"840","2010-05-04",21.889999
"841","2010-05-05",20.99
"842","2010-05-06",19.799999
"843","2010-05-07",19.549999
"844","2010-05-10",21.459999
"845","2010-05-11",20.65
"846","2010-05-12",20.91
"847","2010-05-13",20.309999
"848","2010-05-14",20.18
"849","2010-05-17",19.85
"850","2010-05-18",19.200001
"851","2010-05-19",19.01
"852","2010-05-20",18.43
"853","2010-05-21",19.120001
"854","2010-05-24",18.799999
"855","2010-05-25",18.690001
"856","2010-05-26",18.98
"857","2010-05-27",20
"858","2010-05-28",19.23
"859","2010-06-01",18.870001
"860","2010-06-02",19.92
"861","2010-06-03",20.129999
"862","2010-06-04",19.26
"863","2010-06-07",18.83
"864","2010-06-08",18.59
"865","2010-06-09",18.530001
"866","2010-06-10",18.99
"867","2010-06-11",19.200001
"868","2010-06-14",19.34
"869","2010-06-15",20.24
"870","2010-06-16",20.450001
"871","2010-06-17",20.049999
"872","2010-06-18",20.1
"873","2010-06-21",20.24
"874","2010-06-22",19.879999
"875","2010-06-23",20.23
"876","2010-06-24",20.219999
"877","2010-06-25",20.530001
"878","2010-06-28",20.190001
"879","2010-06-29",19.5
"880","2010-06-30",19.16
"881","2010-07-01",19.209999
"882","2010-07-02",19.25
"883","2010-07-06",19.48
"884","2010-07-07",20.379999
"885","2010-07-08",20.389999
"886","2010-07-09",20.58
"887","2010-07-12",20.540001
"888","2010-07-13",20.860001
"889","2010-07-14",21.110001
"890","2010-07-15",21.1
"891","2010-07-16",20.35
"892","2010-07-19",20.629999
"893","2010-07-20",20.549999
"894","2010-07-21",21.379999
"895","2010-07-22",21.84
"896","2010-07-23",21.93
"897","2010-07-26",22.299999
"898","2010-07-27",22.09
"899","2010-07-28",22.09
"900","2010-07-29",21.969999
"901","2010-07-30",22.200001
"902","2010-08-02",23.110001
"903","2010-08-03",22.639999
"904","2010-08-04",22.389999
"905","2010-08-05",22.799999
"906","2010-08-06",22.389999
"907","2010-08-09",22.49
"908","2010-08-10",22.280001
"909","2010-08-11",21.549999
"910","2010-08-12",22.07
"911","2010-08-13",21.51
"912","2010-08-16",22.389999
"913","2010-08-17",22.209999
"914","2010-08-18",22
"915","2010-08-19",21.84
"916","2010-08-20",21.92
"917","2010-08-23",22.16
"918","2010-08-24",21.4
"919","2010-08-25",21.440001
"920","2010-08-26",21.02
"921","2010-08-27",20.92
"922","2010-08-30",20.66
"923","2010-08-31",20.879999
"924","2010-09-01",21.15
"925","2010-09-02",21.190001
"926","2010-09-03",21.469999
"927","2010-09-07",20.92
"928","2010-09-08",20.860001
"929","2010-09-09",21.02
"930","2010-09-10",21.15
"931","2010-09-13",21.559999
"932","2010-09-14",21.799999
"933","2010-09-15",21.74
"934","2010-09-16",21.209999
"935","2010-09-17",19.91
"936","2010-09-20",20.790001
"937","2010-09-21",20.25
"938","2010-09-22",20.5
"939","2010-09-23",20.440001
"940","2010-09-24",21.08
"941","2010-09-27",20.700001
"942","2010-09-28",20.83
"943","2010-09-29",21.02
"944","2010-09-30",21.23
"945","2010-10-01",21.620001
"946","2010-10-04",22.299999
"947","2010-10-05",22.75
"948","2010-10-06",22.940001
"949","2010-10-07",22.67
"950","2010-10-08",22.59
"951","2010-10-11",22.959999
"952","2010-10-12",22.360001
"953","2010-10-13",23.129999
"954","2010-10-14",23.07
"955","2010-10-15",23.040001
"956","2010-10-18",23.07
"957","2010-10-19",22.26
"958","2010-10-20",22.190001
"959","2010-10-21",22.32
"960","2010-10-22",22
"961","2010-10-25",21.74
"962","2010-10-26",22.24
"963","2010-10-27",21.299999
"964","2010-10-28",21.52
"965","2010-10-29",21.65
"966","2010-11-01",22.32
"967","2010-11-02",22.49
"968","2010-11-03",22.459999
"969","2010-11-04",23.33
"970","2010-11-05",23.280001
"971","2010-11-08",22.74
