"","date","IAG"
"995","2010-12-13",17.549999
"996","2010-12-14",17.389999
"997","2010-12-15",17.33
"998","2010-12-16",17.23
"999","2010-12-17",17.549999
"1000","2010-12-20",18.040001
"1001","2010-12-21",17.83
"1002","2010-12-22",17.719999
"1003","2010-12-23",17.639999
"1004","2010-12-27",17.469999
"1005","2010-12-28",17.790001
"1006","2010-12-29",17.93
"1007","2010-12-30",17.74
"1008","2010-12-31",17.799999
"1009","2011-01-03",17.950001
"1010","2011-01-04",17.82
"1011","2011-01-05",17.99
"1012","2011-01-06",17.969999
"1013","2011-01-07",18.23
"1014","2011-01-10",17.940001
"1015","2011-01-11",18.299999
"1016","2011-01-12",18.41
"1017","2011-01-13",17.870001
"1018","2011-01-14",17.42
"1019","2011-01-18",18.16
"1020","2011-01-19",18.370001
"1021","2011-01-20",18.530001
"1022","2011-01-21",18.84
"1023","2011-01-24",18.5
"1024","2011-01-25",18.35
"1025","2011-01-26",19.610001
"1026","2011-01-27",19.17
"1027","2011-01-28",19.629999
"1028","2011-01-31",19.02
"1029","2011-02-01",19.709999
"1030","2011-02-02",19.530001
"1031","2011-02-03",20.65
"1032","2011-02-04",20.76
"1033","2011-02-07",20.4
"1034","2011-02-08",21.219999
"1035","2011-02-09",20.6
"1036","2011-02-10",20.49
"1037","2011-02-11",20.34
"1038","2011-02-14",20.49
"1039","2011-02-15",21.27
"1040","2011-02-16",21.549999
"1041","2011-02-17",21.82
"1042","2011-02-18",21.5
"1043","2011-02-22",21.030001
"1044","2011-02-23",20.91
"1045","2011-02-24",19.74
"1046","2011-02-25",20.940001
"1047","2011-02-28",21.200001
"1048","2011-03-01",22.059999
"1049","2011-03-02",22.17
"1050","2011-03-03",22.209999
"1051","2011-03-04",22.190001
"1052","2011-03-07",21.969999
"1053","2011-03-08",21.540001
"1054","2011-03-09",21.52
"1055","2011-03-10",20.66
"1056","2011-03-11",20.93
"1057","2011-03-14",21.02
"1058","2011-03-15",20.52
"1059","2011-03-16",19.870001
"1060","2011-03-17",20.58
"1061","2011-03-18",21.18
"1062","2011-03-21",21.879999
"1063","2011-03-22",21.870001
"1064","2011-03-23",22.9
"1065","2011-03-24",22.969999
"1066","2011-03-25",22.5
"1067","2011-03-28",21.780001
"1068","2011-03-29",21.68
"1069","2011-03-30",22.15
"1070","2011-03-31",22.02
"1071","2011-04-01",21.74
"1072","2011-04-04",21.74
"1073","2011-04-05",22.9
"1074","2011-04-06",23.040001
"1075","2011-04-07",22.940001
"1076","2011-04-08",23.1
"1077","2011-04-11",22.57
"1078","2011-04-12",21.93
"1079","2011-04-13",21.5
"1080","2011-04-14",21.92
"1081","2011-04-15",20.07
"1082","2011-04-18",20.030001
"1083","2011-04-19",20.690001
"1084","2011-04-20",20.08
"1085","2011-04-21",20.51
"1086","2011-04-25",20.120001
"1087","2011-04-26",19.809999
"1088","2011-04-27",20.57
"1089","2011-04-28",20.48
"1090","2011-04-29",20.75
"1091","2011-05-02",20.440001
"1092","2011-05-03",19.639999
"1093","2011-05-04",20.59
"1094","2011-05-05",19.700001
"1095","2011-05-06",19.719999
"1096","2011-05-09",20.049999
"1097","2011-05-10",20.07
"1098","2011-05-11",19.200001
"1099","2011-05-12",18.809999
"1100","2011-05-13",18.76
"1101","2011-05-16",19.139999
"1102","2011-05-17",19.48
"1103","2011-05-18",20.07
"1104","2011-05-19",20.66
"1105","2011-05-20",20.950001
"1106","2011-05-23",20.57
"1107","2011-05-24",20.6
"1108","2011-05-25",20.75
"1109","2011-05-26",20.66
"1110","2011-05-27",20.77
"1111","2011-05-31",21.049999
"1112","2011-06-01",20.51
"1113","2011-06-02",20.690001
"1114","2011-06-03",20.540001
"1115","2011-06-06",20.309999
"1116","2011-06-07",20.33
"1117","2011-06-08",20.379999
"1118","2011-06-09",20.969999
"1119","2011-06-10",20.41
"1120","2011-06-13",19.809999
"1121","2011-06-14",20.33
"1122","2011-06-15",19.75
"1123","2011-06-16",18.51
"1124","2011-06-17",18.549999
"1125","2011-06-20",18.99
"1126","2011-06-21",19.889999
"1127","2011-06-22",19.549999
"1128","2011-06-23",18.959999
"1129","2011-06-24",17.959999
"1130","2011-06-27",17.940001
"1131","2011-06-28",18.139999
"1132","2011-06-29",18.9
"1133","2011-06-30",18.76
"1134","2011-07-01",18.440001
"1135","2011-07-05",19.209999
"1136","2011-07-06",19.25
"1137","2011-07-07",19.360001
"1138","2011-07-08",19.41
"1139","2011-07-11",19.35
"1140","2011-07-12",20.25
"1141","2011-07-13",20.98
"1142","2011-07-14",20.940001
"1143","2011-07-15",21.16
"1144","2011-07-18",21.450001
"1145","2011-07-19",21.02
"1146","2011-07-20",21.540001
"1147","2011-07-21",21.379999
"1148","2011-07-22",21.85
"1149","2011-07-25",21.59
"1150","2011-07-26",21.43
"1151","2011-07-27",20.77
"1152","2011-07-28",20.950001
"1153","2011-07-29",20
"1154","2011-08-01",20.32
"1155","2011-08-02",20.59
"1156","2011-08-03",21.01
"1157","2011-08-04",19.66
"1158","2011-08-05",19.290001
"1159","2011-08-08",18.92
"1160","2011-08-09",19.83
"1161","2011-08-10",20.120001
"1162","2011-08-11",19.07
"1163","2011-08-12",19.1
"1164","2011-08-15",19.530001
"1165","2011-08-16",19.1
"1166","2011-08-17",19.25
"1167","2011-08-18",18.75
"1168","2011-08-19",19.48
"1169","2011-08-22",20.559999
"1170","2011-08-23",20.209999
"1171","2011-08-24",19.719999
"1172","2011-08-25",20.15
"1173","2011-08-26",20.57
"1174","2011-08-29",20.450001
"1175","2011-08-30",20.82
"1176","2011-08-31",20.6
"1177","2011-09-01",21.1
"1178","2011-09-02",21.42
"1179","2011-09-06",21.82
"1180","2011-09-07",22.07
"1181","2011-09-08",22.9
"1182","2011-09-09",22.49
"1183","2011-09-12",21.91
"1184","2011-09-13",22.02
"1185","2011-09-14",21.68
"1186","2011-09-15",21.33
"1187","2011-09-16",22.09
"1188","2011-09-19",22.23
"1189","2011-09-20",23.25
"1190","2011-09-21",22.59
"1191","2011-09-22",21.059999
"1192","2011-09-23",20.16
"1193","2011-09-26",20.530001
"1194","2011-09-27",20.26
"1195","2011-09-28",19.459999
"1196","2011-09-29",19.889999
"1197","2011-09-30",19.780001
"1198","2011-10-03",18.799999
"1199","2011-10-04",17.809999
"1200","2011-10-05",18.889999
"1201","2011-10-06",19.5
"1202","2011-10-07",18.92
"1203","2011-10-10",19.549999
"1204","2011-10-11",19.77
"1205","2011-10-12",19.92
"1206","2011-10-13",20.25
"1207","2011-10-14",20.700001
"1208","2011-10-17",20.219999
"1209","2011-10-18",20.27
"1210","2011-10-19",18.65
"1211","2011-10-20",18.780001
"1212","2011-10-21",19.02
"1213","2011-10-24",19.809999
"1214","2011-10-25",20.129999
"1215","2011-10-26",21.200001
"1216","2011-10-27",21.780001
"1217","2011-10-28",22.120001
"1218","2011-10-31",21.5
"1219","2011-11-01",21.809999
"1220","2011-11-02",22.41
"1221","2011-11-03",23
"1222","2011-11-04",22.73
"1223","2011-11-07",23.09
"1224","2011-11-08",22.639999
"1225","2011-11-09",21.33
"1226","2011-11-10",20.959999
"1227","2011-11-11",21.639999
"1228","2011-11-14",21.360001
"1229","2011-11-15",21.129999
"1230","2011-11-16",20.889999
"1231","2011-11-17",19.629999
"1232","2011-11-18",19.299999
"1233","2011-11-21",19.02
"1234","2011-11-22",18.860001
"1235","2011-11-23",18.790001
"1236","2011-11-25",18.139999
"1237","2011-11-28",18.91
"1238","2011-11-29",18.540001
"1239","2011-11-30",20.18
"1240","2011-12-01",20.41
"1241","2011-12-02",19.34
"1242","2011-12-05",19.02
"1243","2011-12-06",18.969999
"1244","2011-12-07",19.49
"1245","2011-12-08",18.85
"1246","2011-12-09",19.219999
"1247","2011-12-12",18.459999
"1248","2011-12-13",17.76
"1249","2011-12-14",16.91
"1250","2011-12-15",16.17
"1251","2011-12-16",16.4
"1252","2011-12-19",15.73
"1253","2011-12-20",16.219999
"1254","2011-12-21",16.030001
"1255","2011-12-22",16.030001
"1256","2011-12-23",16.23
"1257","2011-12-27",15.92
"1258","2011-12-28",15.2
"1259","2011-12-29",15.68
"1260","2011-12-30",15.85
"1261","2012-01-03",16.51
"1262","2012-01-04",16.57
"1263","2012-01-05",17.129999
"1264","2012-01-06",16.540001
"1265","2012-01-09",17.049999
"1266","2012-01-10",17.370001
"1267","2012-01-11",17.1
"1268","2012-01-12",17.17
"1269","2012-01-13",16.91
"1270","2012-01-17",16.24
"1271","2012-01-18",16.23
"1272","2012-01-19",15.55
"1273","2012-01-20",15.61
"1274","2012-01-23",15.75
"1275","2012-01-24",15.43
"1276","2012-01-25",16.950001
"1277","2012-01-26",16.67
"1278","2012-01-27",17.040001
"1279","2012-01-30",16.620001
"1280","2012-01-31",16.74
"1281","2012-02-01",16.82
"1282","2012-02-02",17.41
"1283","2012-02-03",17.309999
"1284","2012-02-06",17.190001
"1285","2012-02-07",16.99
"1286","2012-02-08",16.75
"1287","2012-02-09",16.68
"1288","2012-02-10",16.32
"1289","2012-02-13",16.530001
"1290","2012-02-14",16.24
"1291","2012-02-15",16
"1292","2012-02-16",16.280001
"1293","2012-02-17",16.309999
"1294","2012-02-21",16.84
"1295","2012-02-22",17.360001
"1296","2012-02-23",17.450001
"1297","2012-02-24",15.9
"1298","2012-02-27",15.52
"1299","2012-02-28",15.47
"1300","2012-02-29",15.12
"1301","2012-03-01",15.01
"1302","2012-03-02",14.7
"1303","2012-03-05",14.24
"1304","2012-03-06",14.29
"1305","2012-03-07",14.31
"1306","2012-03-08",14.46
"1307","2012-03-09",14.43
"1308","2012-03-12",14.08
"1309","2012-03-13",13.83
"1310","2012-03-14",13.35
"1311","2012-03-15",13.37
"1312","2012-03-16",13.29
"1313","2012-03-19",13.24
"1314","2012-03-20",13.4
"1315","2012-03-21",13.41
"1316","2012-03-22",13.19
"1317","2012-03-23",13.22
"1318","2012-03-26",13.46
"1319","2012-03-27",13.32
"1320","2012-03-28",13.11
"1321","2012-03-29",13.2
"1322","2012-03-30",13.29
"1323","2012-04-02",13.6
"1324","2012-04-03",12.98
"1325","2012-04-04",12.38
"1326","2012-04-05",12.1
"1327","2012-04-09",12.05
"1328","2012-04-10",12.3
"1329","2012-04-11",12.28
"1330","2012-04-12",12.83
"1331","2012-04-13",12.72
"1332","2012-04-16",12.41
"1333","2012-04-17",12.65
"1334","2012-04-18",12.65
"1335","2012-04-19",12.7
"1336","2012-04-20",12.3
"1337","2012-04-23",11.9
"1338","2012-04-24",11.96
"1339","2012-04-25",12.45
"1340","2012-04-26",12.58
"1341","2012-04-27",12.53
"1342","2012-04-30",12.4
"1343","2012-05-01",12.51
"1344","2012-05-02",12.42
"1345","2012-05-03",11.75
"1346","2012-05-04",11.51
"1347","2012-05-07",11.2
"1348","2012-05-08",10.87
"1349","2012-05-09",10.78
"1350","2012-05-10",10.93
"1351","2012-05-11",10.85
"1352","2012-05-14",9.99
"1353","2012-05-15",9.42
"1354","2012-05-16",9.25
"1355","2012-05-17",9.73
"1356","2012-05-18",9.74
"1357","2012-05-21",9.94
"1358","2012-05-22",9.75
"1359","2012-05-23",10.18
"1360","2012-05-24",10.73
"1361","2012-05-25",10.87
"1362","2012-05-29",10.71
"1363","2012-05-30",10.83
"1364","2012-05-31",10.67
"1365","2012-06-01",11.65
"1366","2012-06-04",11.7
"1367","2012-06-05",12.2
"1368","2012-06-06",12.47
"1369","2012-06-07",11.98
"1370","2012-06-08",12.11
"1371","2012-06-11",11.86
"1372","2012-06-12",12.43
"1373","2012-06-13",12.53
"1374","2012-06-14",12.56
"1375","2012-06-15",12.39
"1376","2012-06-18",12.84
"1377","2012-06-19",12.85
"1378","2012-06-20",12.55
"1379","2012-06-21",11.8
"1380","2012-06-22",11.71
"1381","2012-06-25",11.79
"1382","2012-06-26",11.61
"1383","2012-06-27",11.84
"1384","2012-06-28",11.46
"1385","2012-06-29",11.8
"1386","2012-07-02",11.86
"1387","2012-07-03",12.25
"1388","2012-07-05",12.13
"1389","2012-07-06",11.32
"1390","2012-07-09",11.26
"1391","2012-07-10",10.75
"1392","2012-07-11",10.8
"1393","2012-07-12",10.84
"1394","2012-07-13",10.98
"1395","2012-07-16",10.86
"1396","2012-07-17",10.67
"1397","2012-07-18",10.58
"1398","2012-07-19",10.93
"1399","2012-07-20",10.93
"1400","2012-07-23",10.36
"1401","2012-07-24",10.21
"1402","2012-07-25",10.4
"1403","2012-07-26",10.98
"1404","2012-07-27",11.18
"1405","2012-07-30",11.35
"1406","2012-07-31",11.14
"1407","2012-08-01",10.79
"1408","2012-08-02",10.56
"1409","2012-08-03",11.01
"1410","2012-08-06",11.65
"1411","2012-08-07",11.7
"1412","2012-08-08",11.28
"1413","2012-08-09",11.32
"1414","2012-08-10",11.47
"1415","2012-08-13",11.23
"1416","2012-08-14",11.44
"1417","2012-08-15",11.34
"1418","2012-08-16",11.81
"1419","2012-08-17",11.98
"1420","2012-08-20",12.3
"1421","2012-08-21",12.49
"1422","2012-08-22",12.92
"1423","2012-08-23",13.17
"1424","2012-08-24",13.1
"1425","2012-08-27",13.03
"1426","2012-08-28",13.11
"1427","2012-08-29",13.03
"1428","2012-08-30",12.77
"1429","2012-08-31",13.1
"1430","2012-09-04",13.24
"1431","2012-09-05",13.15
"1432","2012-09-06",13.51
"1433","2012-09-07",14.06
"1434","2012-09-10",13.74
"1435","2012-09-11",14.02
"1436","2012-09-12",13.94
"1437","2012-09-13",14.69
"1438","2012-09-14",15.79
"1439","2012-09-17",15.59
"1440","2012-09-18",15.83
"1441","2012-09-19",16.16
"1442","2012-09-20",16.059999
"1443","2012-09-21",16.33
"1444","2012-09-24",15.4
"1445","2012-09-25",15.12
"1446","2012-09-26",15.38
"1447","2012-09-27",15.86
"1448","2012-09-28",15.81
"1449","2012-10-01",16.35
"1450","2012-10-02",16.34
"1451","2012-10-03",15.75
"1452","2012-10-04",16.370001
"1453","2012-10-05",16.450001
"1454","2012-10-08",16.24
"1455","2012-10-09",15.76
"1456","2012-10-10",15.85
"1457","2012-10-11",15.96
"1458","2012-10-12",15.64
"1459","2012-10-15",15.61
"1460","2012-10-16",16.030001
"1461","2012-10-17",16.209999
"1462","2012-10-18",15.46
"1463","2012-10-19",15.53
"1464","2012-10-22",15.8
"1465","2012-10-23",15.32
"1466","2012-10-24",15.17
"1467","2012-10-25",15.33
"1468","2012-10-26",15.23
"1469","2012-10-31",15.59
"1470","2012-11-01",15.47
"1471","2012-11-02",14.86
"1472","2012-11-05",14.69
"1473","2012-11-06",15.33
"1474","2012-11-07",15.3
"1475","2012-11-08",15.76
"1476","2012-11-09",15.38
"1477","2012-11-12",15.09
"1478","2012-11-13",14.86
"1479","2012-11-14",11.97
"1480","2012-11-15",11.81
"1481","2012-11-16",11.73
"1482","2012-11-19",11.87
"1483","2012-11-20",11.75
"1484","2012-11-21",11.94
"1485","2012-11-23",12.24
"1486","2012-11-26",12.13
"1487","2012-11-27",11.84
"1488","2012-11-28",12.03
"1489","2012-11-29",11.85
"1490","2012-11-30",11.83
"1491","2012-12-03",11.68
"1492","2012-12-04",11.54
"1493","2012-12-05",10.74
"1494","2012-12-06",10.66
"1495","2012-12-07",10.74
"1496","2012-12-10",11.02
"1497","2012-12-11",11.2
"1498","2012-12-12",11.69
"1499","2012-12-13",11.46
"1500","2012-12-14",11.74
"1501","2012-12-17",11.68
"1502","2012-12-18",11.51
"1503","2012-12-19",11.33
"1504","2012-12-20",11.03
"1505","2012-12-21",11.21
"1506","2012-12-24",11.09
"1507","2012-12-26",11.19
"1508","2012-12-27",11.13
"1509","2012-12-28",11.03
"1510","2012-12-31",11.47
"1511","2013-01-02",11.78
"1512","2013-01-03",11.14
"1513","2013-01-04",11.08
"1514","2013-01-07",10.86
"1515","2013-01-08",10.8
"1516","2013-01-09",10.66
"1517","2013-01-10",10.88
"1518","2013-01-11",11.05
"1519","2013-01-14",11
"1520","2013-01-15",11
"1521","2013-01-16",10.97
"1522","2013-01-17",10.84
"1523","2013-01-18",11
"1524","2013-01-22",10.87
"1525","2013-01-23",9.23
"1526","2013-01-24",8.75
"1527","2013-01-25",8.39
"1528","2013-01-28",8.43
"1529","2013-01-29",8.49
"1530","2013-01-30",8.27
"1531","2013-01-31",8.25
"1532","2013-02-01",8.36
"1533","2013-02-04",8.5
"1534","2013-02-05",8.59
"1535","2013-02-06",8.7
"1536","2013-02-07",8.76
"1537","2013-02-08",8.7
"1538","2013-02-11",8.71
"1539","2013-02-12",8.58
"1540","2013-02-13",8.42
"1541","2013-02-14",8.31
"1542","2013-02-15",7.92
"1543","2013-02-19",7.96
"1544","2013-02-20",7.42
"1545","2013-02-21",7.71
"1546","2013-02-22",7.36
"1547","2013-02-25",7.48
"1548","2013-02-26",7.46
"1549","2013-02-27",7.12
"1550","2013-02-28",6.74
"1551","2013-03-01",6.55
"1552","2013-03-04",6.15
"1553","2013-03-05",6.16
"1554","2013-03-06",6.28
"1555","2013-03-07",6.22
"1556","2013-03-08",6.55
"1557","2013-03-11",6.66
"1558","2013-03-12",7.28
"1559","2013-03-13",6.68
"1560","2013-03-14",6.7
"1561","2013-03-15",6.92
"1562","2013-03-18",6.95
"1563","2013-03-19",6.95
"1564","2013-03-20",6.92
"1565","2013-03-21",7.18
"1566","2013-03-22",7.24
"1567","2013-03-25",7.36
"1568","2013-03-26",7.1
"1569","2013-03-27",7.26
"1570","2013-03-28",7.2
"1571","2013-04-01",7.11
"1572","2013-04-02",6.77
"1573","2013-04-03",6.44
"1574","2013-04-04",6.66
"1575","2013-04-05",6.54
"1576","2013-04-08",6.4
"1577","2013-04-09",6.72
"1578","2013-04-10",6.42
"1579","2013-04-11",6.2
"1580","2013-04-12",5.77
"1581","2013-04-15",5.21
"1582","2013-04-16",4.97
"1583","2013-04-17",4.66
"1584","2013-04-18",4.82
"1585","2013-04-19",4.87
"1586","2013-04-22",4.94
"1587","2013-04-23",4.97
"1588","2013-04-24",5.32
"1589","2013-04-25",5.34
"1590","2013-04-26",5.15
"1591","2013-04-29",5.23
"1592","2013-04-30",5.37
"1593","2013-05-01",5.48
"1594","2013-05-02",5.46
"1595","2013-05-03",5.56
"1596","2013-05-06",5.5
"1597","2013-05-07",5.38
"1598","2013-05-08",6.02
"1599","2013-05-09",5.83
"1600","2013-05-10",5.68
"1601","2013-05-13",5.47
"1602","2013-05-14",5.32
"1603","2013-05-15",5.04
"1604","2013-05-16",4.92
"1605","2013-05-17",4.68
"1606","2013-05-20",5.24
"1607","2013-05-21",4.93
"1608","2013-05-22",5.05
"1609","2013-05-23",5.14
"1610","2013-05-24",5.08
"1611","2013-05-28",5
"1612","2013-05-29",5.34
"1613","2013-05-30",5.64
"1614","2013-05-31",5.28
"1615","2013-06-03",5.49
"1616","2013-06-04",5.37
"1617","2013-06-05",5.5
"1618","2013-06-06",5.55
"1619","2013-06-07",5.29
"1620","2013-06-10",5.39
"1621","2013-06-11",5.17
"1622","2013-06-12",5.28
"1623","2013-06-13",5.25
"1624","2013-06-14",5.19
"1625","2013-06-17",5.24
"1626","2013-06-18",5.09
"1627","2013-06-19",4.92
"1628","2013-06-20",4.47
"1629","2013-06-21",4.36
"1630","2013-06-24",4.1
"1631","2013-06-25",4.14
"1632","2013-06-26",3.82
"1633","2013-06-27",4.09
"1634","2013-06-28",4.33
"1635","2013-07-01",4.41
"1636","2013-07-02",4.03
"1637","2013-07-03",4.03
"1638","2013-07-05",3.99
"1639","2013-07-08",3.92
"1640","2013-07-09",3.95
"1641","2013-07-10",4.02
"1642","2013-07-11",4.41
"1643","2013-07-12",4.33
"1644","2013-07-15",4.35
"1645","2013-07-16",4.67
"1646","2013-07-17",4.41
"1647","2013-07-18",4.44
"1648","2013-07-19",4.69
"1649","2013-07-22",5.09
"1650","2013-07-23",5.44
"1651","2013-07-24",5.15
"1652","2013-07-25",5.32
"1653","2013-07-26",5.34
"1654","2013-07-29",5.27
"1655","2013-07-30",5.26
"1656","2013-07-31",5.18
"1657","2013-08-01",5.02
"1658","2013-08-02",4.81
"1659","2013-08-05",4.78
"1660","2013-08-06",4.39
"1661","2013-08-07",4.29
"1662","2013-08-08",5
"1663","2013-08-09",5.01
"1664","2013-08-12",5.34
"1665","2013-08-13",5.44
"1666","2013-08-14",5.83
"1667","2013-08-15",6.46
"1668","2013-08-16",6.31
"1669","2013-08-19",6.16
"1670","2013-08-20",6.45
"1671","2013-08-21",6.22
"1672","2013-08-22",6.35
"1673","2013-08-23",6.71
"1674","2013-08-26",6.79
"1675","2013-08-27",6.43
"1676","2013-08-28",6.16
"1677","2013-08-29",6.17
"1678","2013-08-30",6.02
"1679","2013-09-03",6.04
"1680","2013-09-04",6.1
"1681","2013-09-05",5.84
"1682","2013-09-06",5.95
"1683","2013-09-09",5.89
"1684","2013-09-10",5.62
"1685","2013-09-11",5.56
"1686","2013-09-12",5.18
"1687","2013-09-13",5.37
"1688","2013-09-16",5.17
"1689","2013-09-17",5.37
"1690","2013-09-18",5.89
"1691","2013-09-19",5.79
"1692","2013-09-20",5.1
"1693","2013-09-23",4.85
"1694","2013-09-24",4.86
"1695","2013-09-25",4.89
"1696","2013-09-26",4.83
"1697","2013-09-27",4.77
"1698","2013-09-30",4.75
"1699","2013-10-01",4.63
"1700","2013-10-02",4.63
"1701","2013-10-03",4.56
"1702","2013-10-04",4.53
"1703","2013-10-07",4.64
"1704","2013-10-08",4.5
"1705","2013-10-09",4.51
"1706","2013-10-10",4.47
"1707","2013-10-11",4.38
"1708","2013-10-14",4.36
"1709","2013-10-15",4.58
"1710","2013-10-16",4.44
"1711","2013-10-17",4.72
"1712","2013-10-18",4.76
"1713","2013-10-21",4.98
"1714","2013-10-22",5.22
"1715","2013-10-23",5.07
"1716","2013-10-24",5.37
"1717","2013-10-25",5.45
"1718","2013-10-28",5.49
"1719","2013-10-29",5.29
"1720","2013-10-30",5.4
"1721","2013-10-31",5.1
"1722","2013-11-01",5.01
"1723","2013-11-04",5.18
"1724","2013-11-05",4.94
"1725","2013-11-06",4.89
"1726","2013-11-07",4.61
"1727","2013-11-08",4.6
"1728","2013-11-11",4.63
"1729","2013-11-12",4.58
"1730","2013-11-13",4.53
"1731","2013-11-14",4.61
"1732","2013-11-15",4.58
"1733","2013-11-18",4.47
"1734","2013-11-19",4.45
"1735","2013-11-20",4.32
"1736","2013-11-21",4.29
"1737","2013-11-22",4.24
"1738","2013-11-25",4.27
"1739","2013-11-26",4.13
"1740","2013-11-27",4.17
"1741","2013-11-29",4.36
"1742","2013-12-02",4.11
"1743","2013-12-03",4.01
"1744","2013-12-04",4.05
"1745","2013-12-05",3.9
"1746","2013-12-06",3.87
"1747","2013-12-09",3.91
"1748","2013-12-10",4.07
"1749","2013-12-11",3.84
"1750","2013-12-12",3.42
"1751","2013-12-13",3.43
"1752","2013-12-16",3.5
"1753","2013-12-17",3.48
"1754","2013-12-18",3.34
"1755","2013-12-19",3.27
"1756","2013-12-20",3.24
"1757","2013-12-23",3.2
"1758","2013-12-24",3.27
"1759","2013-12-26",3.35
"1760","2013-12-27",3.47
"1761","2013-12-30",3.28
"1762","2013-12-31",3.33
"1763","2014-01-02",3.53
"1764","2014-01-03",3.5
"1765","2014-01-06",3.49
"1766","2014-01-07",3.5
"1767","2014-01-08",3.47
"1768","2014-01-09",3.44
"1769","2014-01-10",3.5
"1770","2014-01-13",3.83
"1771","2014-01-14",3.79
"1772","2014-01-15",3.81
"1773","2014-01-16",3.89
"1774","2014-01-17",4.06
"1775","2014-01-21",4.1
"1776","2014-01-22",3.61
"1777","2014-01-23",3.72
"1778","2014-01-24",3.7
"1779","2014-01-27",3.61
"1780","2014-01-28",3.64
"1781","2014-01-29",3.76
"1782","2014-01-30",3.65
"1783","2014-01-31",3.65
"1784","2014-02-03",3.58
"1785","2014-02-04",3.69
"1786","2014-02-05",3.54
"1787","2014-02-06",3.49
"1788","2014-02-07",3.67
"1789","2014-02-10",3.81
"1790","2014-02-11",4.01
"1791","2014-02-12",3.88
"1792","2014-02-13",4.03
"1793","2014-02-14",4.18
"1794","2014-02-18",4.19
"1795","2014-02-19",4.06
"1796","2014-02-20",4.06
"1797","2014-02-21",4
"1798","2014-02-24",3.94
"1799","2014-02-25",3.87
"1800","2014-02-26",3.81
"1801","2014-02-27",3.78
"1802","2014-02-28",3.71
"1803","2014-03-03",3.82
"1804","2014-03-04",3.76
"1805","2014-03-05",3.88
"1806","2014-03-06",3.93
"1807","2014-03-07",3.84
"1808","2014-03-10",3.76
"1809","2014-03-11",3.72
"1810","2014-03-12",3.95
"1811","2014-03-13",4.2
"1812","2014-03-14",4.17
"1813","2014-03-17",3.95
"1814","2014-03-18",3.85
"1815","2014-03-19",3.74
"1816","2014-03-20",3.75
"1817","2014-03-21",3.75
"1818","2014-03-24",3.6
"1819","2014-03-25",3.63
"1820","2014-03-26",3.46
"1821","2014-03-27",3.53
"1822","2014-03-28",3.63
"1823","2014-03-31",3.52
"1824","2014-04-01",3.44
"1825","2014-04-02",3.52
"1826","2014-04-03",3.52
"1827","2014-04-04",3.52
"1828","2014-04-07",3.47
"1829","2014-04-08",3.51
"1830","2014-04-09",3.57
"1831","2014-04-10",3.61
"1832","2014-04-11",3.5
"1833","2014-04-14",3.63
"1834","2014-04-15",3.5
"1835","2014-04-16",3.47
"1836","2014-04-17",3.44
"1837","2014-04-21",3.43
"1838","2014-04-22",3.45
"1839","2014-04-23",3.55
"1840","2014-04-24",3.47
"1841","2014-04-25",3.54
"1842","2014-04-28",3.44
"1843","2014-04-29",3.52
"1844","2014-04-30",3.49
"1845","2014-05-01",3.45
"1846","2014-05-02",3.51
"1847","2014-05-05",3.51
"1848","2014-05-06",3.51
"1849","2014-05-07",3.39
"1850","2014-05-08",3.38
"1851","2014-05-09",3.34
"1852","2014-05-12",3.38
"1853","2014-05-13",3.38
"1854","2014-05-14",3.4
"1855","2014-05-15",3.32
"1856","2014-05-16",3.29
"1857","2014-05-19",3.28
"1858","2014-05-20",3.26
"1859","2014-05-21",3.25
"1860","2014-05-22",3.29
"1861","2014-05-23",3.29
"1862","2014-05-27",3.15
"1863","2014-05-28",3.04
"1864","2014-05-29",3.08
"1865","2014-05-30",3.05
"1866","2014-06-02",3.03
"1867","2014-06-03",3.41
"1868","2014-06-04",3.46
"1869","2014-06-05",3.57
"1870","2014-06-06",3.54
"1871","2014-06-09",3.66
"1872","2014-06-10",3.77
"1873","2014-06-11",3.9
"1874","2014-06-12",4.05
"1875","2014-06-13",3.94
"1876","2014-06-16",3.95
"1877","2014-06-17",3.89
"1878","2014-06-18",4.05
"1879","2014-06-19",4.1
"1880","2014-06-20",4.19
"1881","2014-06-23",4.18
"1882","2014-06-24",4.06
"1883","2014-06-25",3.98
"1884","2014-06-26",4.01
"1885","2014-06-27",4.04
"1886","2014-06-30",4.12
"1887","2014-07-01",4.05
"1888","2014-07-02",4.05
"1889","2014-07-03",4.07
"1890","2014-07-07",3.95
"1891","2014-07-08",3.95
"1892","2014-07-09",4.17
"1893","2014-07-10",3.96
"1894","2014-07-11",4.05
"1895","2014-07-14",3.94
"1896","2014-07-15",3.76
"1897","2014-07-16",3.81
"1898","2014-07-17",3.91
"1899","2014-07-18",3.88
"1900","2014-07-21",3.87
"1901","2014-07-22",3.81
"1902","2014-07-23",3.75
"1903","2014-07-24",3.64
"1904","2014-07-25",3.76
"1905","2014-07-28",3.8
"1906","2014-07-29",3.79
"1907","2014-07-30",3.77
"1908","2014-07-31",3.69
"1909","2014-08-01",3.74
"1910","2014-08-04",3.54
"1911","2014-08-05",3.62
"1912","2014-08-06",3.77
"1913","2014-08-07",3.74
"1914","2014-08-08",3.74
"1915","2014-08-11",3.75
"1916","2014-08-12",3.81
"1917","2014-08-13",3.85
"1918","2014-08-14",3.96
"1919","2014-08-15",4.03
