"","date","NK"
"998","2019-07-15",1.12
"999","2019-07-16",1.29
"1000","2019-07-17",1.27
"1001","2019-07-18",1.26
"1002","2019-07-19",1.23
"1003","2019-07-22",1.25
"1004","2019-07-23",1.27
"1005","2019-07-24",1.21
"1006","2019-07-25",1.18
"1007","2019-07-26",1.26
"1008","2019-07-29",1.25
"1009","2019-07-30",1.32
"1010","2019-07-31",1.38
"1011","2019-08-01",1.26
"1012","2019-08-02",1.27
"1013","2019-08-05",1.2
"1014","2019-08-06",1.23
"1015","2019-08-07",1.3
"1016","2019-08-08",1.34
"1017","2019-08-09",1.36
"1018","2019-08-12",1.31
"1019","2019-08-13",1.29
"1020","2019-08-14",1.28
"1021","2019-08-15",1.24
"1022","2019-08-16",1.25
"1023","2019-08-19",1.26
"1024","2019-08-20",1.27
"1025","2019-08-21",1.34
"1026","2019-08-22",1.33
"1027","2019-08-23",1.27
"1028","2019-08-26",1.21
"1029","2019-08-27",1.18
"1030","2019-08-28",1.28
"1031","2019-08-29",1.24
"1032","2019-08-30",1.3
"1033","2019-09-03",1.2
"1034","2019-09-04",1.24
"1035","2019-09-05",1.25
"1036","2019-09-06",1.22
"1037","2019-09-09",1.29
"1038","2019-09-10",1.37
"1039","2019-09-11",1.39
"1040","2019-09-12",1.33
"1041","2019-09-13",1.35
"1042","2019-09-16",1.3
"1043","2019-09-17",1.34
"1044","2019-09-18",1.36
"1045","2019-09-19",1.32
"1046","2019-09-20",1.29
"1047","2019-09-23",1.18
"1048","2019-09-24",1.16
"1049","2019-09-25",1.19
"1050","2019-09-26",1.158
"1051","2019-09-27",1.08
"1052","2019-09-30",1.22
"1053","2019-10-01",1.16
"1054","2019-10-02",1.11
"1055","2019-10-03",1.19
"1056","2019-10-04",1.21
"1057","2019-10-07",1.22
"1058","2019-10-08",1.23
"1059","2019-10-09",1.27
"1060","2019-10-10",1.27
"1061","2019-10-11",1.25
"1062","2019-10-14",1.2
"1063","2019-10-15",1.26
"1064","2019-10-16",1.24
"1065","2019-10-17",1.21
"1066","2019-10-18",1.16
"1067","2019-10-21",1.11
"1068","2019-10-22",1.15
"1069","2019-10-23",1.15
"1070","2019-10-24",1.16
"1071","2019-10-25",1.181
"1072","2019-10-28",1.15
"1073","2019-10-29",1.18
"1074","2019-10-30",1.16
"1075","2019-10-31",1.05
"1076","2019-11-01",1.14
"1077","2019-11-04",1.08
"1078","2019-11-05",1.11
"1079","2019-11-06",1.11
"1080","2019-11-07",1.09
"1081","2019-11-08",1.12
"1082","2019-11-11",1.14
"1083","2019-11-12",1.11
"1084","2019-11-13",1.11
"1085","2019-11-14",1.12
"1086","2019-11-15",1.1
"1087","2019-11-18",1.14
"1088","2019-11-19",1.15
"1089","2019-11-20",1.18
"1090","2019-11-21",1.18
"1091","2019-11-22",1.23
"1092","2019-11-25",1.306
"1093","2019-11-26",1.36
"1094","2019-11-27",1.53
"1095","2019-11-29",1.72
"1096","2019-12-02",1.51
"1097","2019-12-03",1.41
"1098","2019-12-04",1.53
"1099","2019-12-05",1.5
"1100","2019-12-06",1.58
"1101","2019-12-09",1.68
"1102","2019-12-10",1.73
"1103","2019-12-11",1.92
"1104","2019-12-12",2.2
"1105","2019-12-13",2.88
"1106","2019-12-16",3.19
"1107","2019-12-17",3.82
"1108","2019-12-18",3.45
"1109","2019-12-19",3.5
"1110","2019-12-20",3.29
"1111","2019-12-23",3.4
"1112","2019-12-24",3.83
"1113","2019-12-26",3.81
"1114","2019-12-27",3.74
"1115","2019-12-30",3.84
"1116","2019-12-31",3.79
"1117","2020-01-02",3.96
"1118","2020-01-03",4.04
"1119","2020-01-06",3.81
"1120","2020-01-07",3.49
"1121","2020-01-08",3.7
"1122","2020-01-09",3.48
"1123","2020-01-10",3.56
"1124","2020-01-13",6.8
"1125","2020-01-14",4.9
"1126","2020-01-15",5.3
"1127","2020-01-16",7.38
"1128","2020-01-17",7.35
"1129","2020-01-21",6.26
"1130","2020-01-22",7.23
"1131","2020-01-23",6.77
"1132","2020-01-24",6.53
"1133","2020-01-27",6.18
"1134","2020-01-28",6.71
"1135","2020-01-29",6.76
"1136","2020-01-30",6.59
"1137","2020-01-31",6.32
"1138","2020-02-03",6.69
"1139","2020-02-04",6.8
"1140","2020-02-05",6.49
"1141","2020-02-06",6.42
"1142","2020-02-07",6.44
"1143","2020-02-10",6.69
"1144","2020-02-11",6.64
"1145","2020-02-12",6.46
"1146","2020-02-13",6.2
"1147","2020-02-14",6.3
"1148","2020-02-18",5.94
"1149","2020-02-19",6.07
"1150","2020-02-20",5.96
"1151","2020-02-21",5.75
"1152","2020-02-24",5.4
"1153","2020-02-25",4.89
"1154","2020-02-26",4.93
"1155","2020-02-27",4.68
"1156","2020-02-28",4.84
"1157","2020-03-02",5.1
"1158","2020-03-03",5.02
"1159","2020-03-04",5.43
"1160","2020-03-05",5.07
"1161","2020-03-06",4.89
"1162","2020-03-09",4.4
"1163","2020-03-10",4.17
"1164","2020-03-11",3.52
"1165","2020-03-12",2.9
"1166","2020-03-13",3.09
"1167","2020-03-16",3
"1168","2020-03-17",3.28
"1169","2020-03-18",2.73
"1170","2020-03-19",2.91
"1171","2020-03-20",2.87
"1172","2020-03-23",2.82
"1173","2020-03-24",2.98
"1174","2020-03-25",2.99
"1175","2020-03-26",3.47
"1176","2020-03-27",3.15
"1177","2020-03-30",3.14
"1178","2020-03-31",2.88
"1179","2020-04-01",2.72
"1180","2020-04-02",2.65
"1181","2020-04-03",2.6
"1182","2020-04-06",3
"1183","2020-04-07",2.85
"1184","2020-04-08",2.95
"1185","2020-04-09",2.99
"1186","2020-04-13",3.14
"1187","2020-04-14",3.39
"1188","2020-04-15",3.29
"1189","2020-04-16",3.33
"1190","2020-04-17",3.3
"1191","2020-04-20",3.56
"1192","2020-04-21",3.54
"1193","2020-04-22",3.41
"1194","2020-04-23",3.55
"1195","2020-04-24",3.63
"1196","2020-04-27",3.89
"1197","2020-04-28",3.57
"1198","2020-04-29",3.78
"1199","2020-04-30",3.9
"1200","2020-05-01",3.63
"1201","2020-05-04",3.96
"1202","2020-05-05",3.9
"1203","2020-05-06",4.2
"1204","2020-05-07",4.2
"1205","2020-05-08",4.23
"1206","2020-05-11",5.16
"1207","2020-05-12",4.97
"1208","2020-05-13",4.88
"1209","2020-05-14",5.15
"1210","2020-05-15",4.355
"1211","2020-05-18",4.83
"1212","2020-05-19",4.77
"1213","2020-05-20",5.05
"1214","2020-05-21",5.72
"1215","2020-05-22",5.58
"1216","2020-05-26",5.45
"1217","2020-05-27",7.58
"1218","2020-05-28",6.61
"1219","2020-05-29",6.74
"1220","2020-06-01",7.5
"1221","2020-06-02",7.49
"1222","2020-06-03",7.4
"1223","2020-06-04",6.21
"1224","2020-06-05",5.54
"1225","2020-06-08",5.84
"1226","2020-06-09",5.65
"1227","2020-06-10",6.21
"1228","2020-06-11",6.675
"1229","2020-06-12",6.88
"1230","2020-06-15",8.32
"1231","2020-06-16",8.05
"1232","2020-06-17",7.695
"1233","2020-06-18",8.15
"1234","2020-06-19",8.84
"1235","2020-06-22",11.13
"1236","2020-06-23",11.8
"1237","2020-06-24",12.14
"1238","2020-06-25",11.12
"1239","2020-06-26",9.95
"1240","2020-06-29",10.82
"1241","2020-06-30",12.28
"1242","2020-07-01",11.74
"1243","2020-07-02",11.99
"1244","2020-07-06",11.86
"1245","2020-07-07",12.26
"1246","2020-07-08",14.99
"1247","2020-07-09",14.09
"1248","2020-07-10",13.8
"1249","2020-07-13",13.21
"1250","2020-07-14",13.52
"1251","2020-07-15",13.77
"1252","2020-07-16",13.45
"1253","2020-07-17",13.83
"1254","2020-07-20",15.36
"1255","2020-07-21",15.18
"1256","2020-07-22",14.97
"1257","2020-07-23",13.66
"1258","2020-07-24",13.24
"1259","2020-07-27",13.49
"1260","2020-07-28",12.82
"1261","2020-07-29",13.11
"1262","2020-07-30",13.43
"1263","2020-07-31",11.18
"1264","2020-08-03",12.04
"1265","2020-08-04",11.07
"1266","2020-08-05",10.89
"1267","2020-08-06",10.51
"1268","2020-08-07",10.52
"1269","2020-08-10",11.27
"1270","2020-08-11",9.45
"1271","2020-08-12",9.31
"1272","2020-08-13",9.28
"1273","2020-08-14",8.85
"1274","2020-08-17",8.91
"1275","2020-08-18",8.75
"1276","2020-08-19",8.92
"1277","2020-08-20",8.63
"1278","2020-08-21",8.04
"1279","2020-08-24",7.77
"1280","2020-08-25",7.84
"1281","2020-08-26",7.39
"1282","2020-08-27",7.31
"1283","2020-08-28",7.31
"1284","2020-08-31",7.3
"1285","2020-09-01",6.67
"1286","2020-09-02",6.97
"1287","2020-09-03",6.67
"1288","2020-09-04",6.41
"1289","2020-09-08",6.37
"1290","2020-09-09",6.58
"1291","2020-09-10",6.54
"1292","2020-09-11",6.6
"1293","2020-09-14",8.09
"1294","2020-09-15",7.72
"1295","2020-09-16",8.21
"1296","2020-09-17",8.33
"1297","2020-09-18",8.49
"1298","2020-09-21",8.05
"1299","2020-09-22",7.74
"1300","2020-09-23",7
"1301","2020-09-24",6.85
"1302","2020-09-25",7.18
"1303","2020-09-28",7.19
"1304","2020-09-29",7.18
"1305","2020-09-30",6.935
"1306","2020-10-01",7.055
"1307","2020-10-02",7.04
"1308","2020-10-05",7.89
"1309","2020-10-06",7.65
"1310","2020-10-07",8.53
"1311","2020-10-08",8.26
"1312","2020-10-09",8.74
"1313","2020-10-12",8.54
"1314","2020-10-13",9.44
"1315","2020-10-14",9.05
"1316","2020-10-15",9.62
"1317","2020-10-16",9.22
"1318","2020-10-19",8.65
"1319","2020-10-20",8.45
"1320","2020-10-21",7.61
"1321","2020-10-22",8.035
"1322","2020-10-23",8.58
"1323","2020-10-26",9.03
"1324","2020-10-27",8.35
"1325","2020-10-28",7.46
"1326","2020-10-29",8.04
"1327","2020-10-30",7.51
"1328","2020-11-02",7.53
"1329","2020-11-03",7.96
"1330","2020-11-04",8.18
"1331","2020-11-05",8.36
"1332","2020-11-06",8.11
"1333","2020-11-09",7.11
"1334","2020-11-10",7.83
"1335","2020-11-11",7.87
"1336","2020-11-12",8.08
"1337","2020-11-13",8.05
"1338","2020-11-16",8.38
"1339","2020-11-17",8.27
"1340","2020-11-18",8.26
"1341","2020-11-19",8.5
"1342","2020-11-20",8.32
"1343","2020-11-23",7.87
"1344","2020-11-24",7.59
"1345","2020-11-25",7.54
"1346","2020-11-27",9.67
