"","date","THTX"
"1935","2016-10-19",2.43
"1936","2016-10-20",2.47
"1937","2016-10-21",2.47
"1938","2016-10-24",2.55
"1939","2016-10-25",2.47
"1940","2016-10-26",2.45
"1941","2016-10-27",2.45
"1942","2016-10-28",2.52
"1943","2016-10-31",2.44
"1944","2016-11-01",2.6
"1945","2016-11-02",2.58
"1946","2016-11-03",2.5
"1947","2016-11-04",2.41
"1948","2016-11-07",2.32
"1949","2016-11-08",2.24
"1950","2016-11-09",2.3
"1951","2016-11-10",2.52
"1952","2016-11-11",2.54
"1953","2016-11-14",2.53
"1954","2016-11-15",2.29
"1955","2016-11-16",2.29
"1956","2016-11-17",2.3
"1957","2016-11-18",2.3
"1958","2016-11-21",2.31
"1959","2016-11-22",2.29
"1960","2016-11-23",2.29
"1961","2016-11-25",2.29
"1962","2016-11-28",2.2
"1963","2016-11-29",2.25
"1964","2016-11-30",2.28
"1965","2016-12-01",2.26
"1966","2016-12-02",2.25
"1967","2016-12-05",2.25
"1968","2016-12-06",2.2
"1969","2016-12-07",2.21
"1970","2016-12-08",2.21
"1971","2016-12-09",2.18
"1972","2016-12-12",2.1
"1973","2016-12-13",2.12
"1974","2016-12-14",2.12
"1975","2016-12-15",2.08
"1976","2016-12-16",2
"1977","2016-12-19",1.96
"1978","2016-12-20",1.95
"1979","2016-12-21",1.97
"1980","2016-12-22",2.03
"1981","2016-12-23",2.05
"1982","2016-12-27",2.05
"1983","2016-12-28",2.07
"1984","2016-12-29",2.08
"1985","2016-12-30",2.08
"1986","2017-01-03",2.09
"1987","2017-01-04",2.21
"1988","2017-01-05",2.23
"1989","2017-01-06",2.2
"1990","2017-01-09",2.24
"1991","2017-01-10",2.24
"1992","2017-01-11",2.24
"1993","2017-01-12",2.24
"1994","2017-01-13",2.25
"1995","2017-01-17",2.27
"1996","2017-01-18",2.24
"1997","2017-01-19",2.24
"1998","2017-01-20",2.31
"1999","2017-01-23",2.35
"2000","2017-01-24",2.4
"2001","2017-01-25",2.45
"2002","2017-01-26",2.48
"2003","2017-01-27",2.52
"2004","2017-01-30",2.45
"2005","2017-01-31",2.48
"2006","2017-02-01",2.5
"2007","2017-02-02",2.51
"2008","2017-02-03",2.51
"2009","2017-02-06",2.53
"2010","2017-02-07",2.54
"2011","2017-02-08",2.6
"2012","2017-02-09",2.63
"2013","2017-02-10",2.75
"2014","2017-02-13",2.93
"2015","2017-02-14",2.97
"2016","2017-02-15",3.23
"2017","2017-02-16",3.24
"2018","2017-02-17",3.15
"2019","2017-02-21",2.98
"2020","2017-02-22",3.07
"2021","2017-02-23",3.21
"2022","2017-02-24",3.21
"2023","2017-02-27",3.17
"2024","2017-02-28",3.39
"2025","2017-03-01",3.32
"2026","2017-03-02",3.34
"2027","2017-03-03",3.56
"2028","2017-03-06",3.68
"2029","2017-03-07",3.71
"2030","2017-03-08",3.72
"2031","2017-03-09",3.7
"2032","2017-03-10",3.81
"2033","2017-03-13",4.09
"2034","2017-03-14",4.15
"2035","2017-03-15",4.23
"2036","2017-03-16",4.37
"2037","2017-03-17",4.33
"2038","2017-03-20",4.28
"2039","2017-03-21",4.04
"2040","2017-03-22",3.99
"2041","2017-03-23",4.26
"2042","2017-03-24",4.33
"2043","2017-03-27",4.31
"2044","2017-03-28",4.3
"2045","2017-03-29",4.45
"2046","2017-03-30",4.63
"2047","2017-03-31",4.6
"2048","2017-04-03",4.49
"2049","2017-04-04",4.47
"2050","2017-04-05",4.52
"2051","2017-04-06",4.47
"2052","2017-04-07",4.36
"2053","2017-04-10",4.39
"2054","2017-04-11",4.4
"2055","2017-04-12",4.48
"2056","2017-04-13",4.46
"2057","2017-04-17",4.52
"2058","2017-04-18",4.47
"2059","2017-04-19",4.4
"2060","2017-04-20",4.54
"2061","2017-04-21",4.62
"2062","2017-04-24",4.61
"2063","2017-04-25",4.76
"2064","2017-04-26",4.99
"2065","2017-04-27",4.88
"2066","2017-04-28",4.82
"2067","2017-05-01",4.91
"2068","2017-05-02",4.77
"2069","2017-05-03",4.74
"2070","2017-05-04",4.94
"2071","2017-05-05",4.97
"2072","2017-05-08",4.99
"2073","2017-05-09",5
"2074","2017-05-10",4.94
"2075","2017-05-11",4.87
"2076","2017-05-12",4.9
"2077","2017-05-15",4.97
"2078","2017-05-16",4.99
"2079","2017-05-17",4.9
"2080","2017-05-18",4.83
"2081","2017-05-19",4.85
"2082","2017-05-22",4.97
"2083","2017-05-23",4.75
"2084","2017-05-24",4.87
"2085","2017-05-25",4.99
"2086","2017-05-26",5.16
"2087","2017-05-30",5.28
"2088","2017-05-31",5.25
"2089","2017-06-01",5.2
"2090","2017-06-02",5.33
"2091","2017-06-05",5.54
"2092","2017-06-06",5.59
"2093","2017-06-07",5.59
"2094","2017-06-08",5.72
"2095","2017-06-09",5.57
"2096","2017-06-12",5.7
"2097","2017-06-13",5.47
"2098","2017-06-14",5.63
"2099","2017-06-15",5.45
"2100","2017-06-16",5.44
"2101","2017-06-19",5.59
"2102","2017-06-20",5.6
"2103","2017-06-21",5.84
"2104","2017-06-22",5.87
"2105","2017-06-23",5.99
"2106","2017-06-26",6.32
"2107","2017-06-27",6.33
"2108","2017-06-28",6.18
"2109","2017-06-29",6.25
"2110","2017-06-30",6.59
"2111","2017-07-03",6.9
"2112","2017-07-05",6.4
"2113","2017-07-06",6.24
"2114","2017-07-07",6.41
"2115","2017-07-10",6.45
"2116","2017-07-11",6.28
"2117","2017-07-12",6.28
"2118","2017-07-13",6.39
"2119","2017-07-14",6.25
"2120","2017-07-17",5.79
"2121","2017-07-18",5.85
"2122","2017-07-19",5.95
"2123","2017-07-20",5.91
"2124","2017-07-21",5.92
"2125","2017-07-24",6.01
"2126","2017-07-25",6.36
"2127","2017-07-26",6.25
"2128","2017-07-27",6.27
"2129","2017-07-28",6.44
"2130","2017-07-31",6.24
"2131","2017-08-01",6.23
"2132","2017-08-02",6.17
"2133","2017-08-03",6.15
"2134","2017-08-04",6.26
"2135","2017-08-07",6.16
"2136","2017-08-08",6.09
"2137","2017-08-09",5.91
"2138","2017-08-10",5.74
"2139","2017-08-11",5.64
"2140","2017-08-14",5.99
"2141","2017-08-15",5.93
"2142","2017-08-16",5.8
"2143","2017-08-17",5.87
"2144","2017-08-18",5.91
"2145","2017-08-21",6.1
"2146","2017-08-22",6.17
"2147","2017-08-23",6.09
"2148","2017-08-24",6.18
"2149","2017-08-25",6.24
"2150","2017-08-28",6.13
"2151","2017-08-29",6.1
"2152","2017-08-30",6.13
"2153","2017-08-31",6.16
"2154","2017-09-01",6.24
"2155","2017-09-05",6.11
"2156","2017-09-06",6.07
"2157","2017-09-07",6.13
"2158","2017-09-08",6.11
"2159","2017-09-11",6.07
"2160","2017-09-12",5.95
"2161","2017-09-13",5.94
"2162","2017-09-14",5.97
"2163","2017-09-15",6.07
"2164","2017-09-18",5.98
"2165","2017-09-19",5.95
"2166","2017-09-20",6.1
"2167","2017-09-21",5.98
"2168","2017-09-22",6.1
"2169","2017-09-25",6.04
"2170","2017-09-26",6.11
"2171","2017-09-27",6.05
"2172","2017-09-28",6
"2173","2017-09-29",6.04
"2174","2017-10-02",6.08
"2175","2017-10-03",6.18
"2176","2017-10-04",6.32
"2177","2017-10-05",6.21
"2178","2017-10-06",6.31
"2179","2017-10-09",6.33
"2180","2017-10-10",6.34
"2181","2017-10-11",6.43
"2182","2017-10-12",6.38
"2183","2017-10-13",6.27
"2184","2017-10-16",6.3
"2185","2017-10-17",6.21
"2186","2017-10-18",6.31
"2187","2017-10-19",6.22
"2188","2017-10-20",6.23
"2189","2017-10-23",6.1
"2190","2017-10-24",6.14
"2191","2017-10-25",6.02
"2192","2017-10-26",5.91
"2193","2017-10-27",5.86
"2194","2017-10-30",5.89
"2195","2017-10-31",5.93
"2196","2017-11-01",5.99
"2197","2017-11-02",5.97
"2198","2017-11-03",5.99
"2199","2017-11-06",5.99
"2200","2017-11-07",6.03
"2201","2017-11-08",6
"2202","2017-11-09",6.01
"2203","2017-11-10",5.95
"2204","2017-11-13",5.78
"2205","2017-11-14",5.17
"2206","2017-11-15",5.08
"2207","2017-11-16",5.1
"2208","2017-11-17",5.05
"2209","2017-11-20",5.41
"2210","2017-11-21",5.85
"2211","2017-11-22",5.75
"2212","2017-11-24",5.72
"2213","2017-11-27",5.75
"2214","2017-11-28",5.54
"2215","2017-11-29",5.4
"2216","2017-11-30",5.36
"2217","2017-12-01",5.48
"2218","2017-12-04",5.29
"2219","2017-12-05",5.34
"2220","2017-12-06",5.23
"2221","2017-12-07",5.22
"2222","2017-12-08",5.14
"2223","2017-12-11",5.12
"2224","2017-12-12",5.28
"2225","2017-12-13",5.31
"2226","2017-12-14",5.39
"2227","2017-12-15",5.39
"2228","2017-12-18",5.37
"2229","2017-12-19",5.36
"2230","2017-12-20",5.3
"2231","2017-12-21",5.24
"2232","2017-12-22",5.29
"2233","2017-12-26",5.67
"2234","2017-12-27",5.56
"2235","2017-12-28",5.72
"2236","2017-12-29",5.73
"2237","2018-01-02",5.94
"2238","2018-01-03",6.1
"2239","2018-01-04",6.39
"2240","2018-01-05",6.49
"2241","2018-01-08",6.52
"2242","2018-01-09",6.46
"2243","2018-01-10",6.47
"2244","2018-01-11",6.43
"2245","2018-01-12",6.29
"2246","2018-01-16",6.38
"2247","2018-01-17",6.45
"2248","2018-01-18",6.5
"2249","2018-01-19",6.55
"2250","2018-01-22",6.67
"2251","2018-01-23",6.64
"2252","2018-01-24",6.33
"2253","2018-01-25",6.48
"2254","2018-01-26",6.39
"2255","2018-01-29",6.4
"2256","2018-01-30",6.35
"2257","2018-01-31",6.45
"2258","2018-02-01",6.25
"2259","2018-02-02",6.09
"2260","2018-02-05",5.7
"2261","2018-02-06",5.9
"2262","2018-02-07",5.74
"2263","2018-02-08",5.67
"2264","2018-02-09",5.55
"2265","2018-02-12",5.44
"2266","2018-02-13",5.43
"2267","2018-02-14",5.79
"2268","2018-02-15",5.75
"2269","2018-02-16",5.75
"2270","2018-02-20",5.61
"2271","2018-02-21",5.67
"2272","2018-02-22",5.52
"2273","2018-02-23",5.57
"2274","2018-02-26",5.71
"2275","2018-02-27",5.6
"2276","2018-02-28",5.5
"2277","2018-03-01",5.45
"2278","2018-03-02",5.36
"2279","2018-03-05",5.47
"2280","2018-03-06",7.12
"2281","2018-03-07",7.12
"2282","2018-03-08",7.4
"2283","2018-03-09",7.74
"2284","2018-03-12",7.62
"2285","2018-03-13",7.62
"2286","2018-03-14",7.69
"2287","2018-03-15",7.55
"2288","2018-03-16",7.46
"2289","2018-03-19",7.48
"2290","2018-03-20",7.21
"2291","2018-03-21",7.45
"2292","2018-03-22",7.26
"2293","2018-03-23",7.1
"2294","2018-03-26",7.16
"2295","2018-03-27",7.04
"2296","2018-03-28",6.93
"2297","2018-03-29",7.25
"2298","2018-04-02",7.54
"2299","2018-04-03",7.48
"2300","2018-04-04",7.43
"2301","2018-04-05",7.45
"2302","2018-04-06",7.44
"2303","2018-04-09",7.49
"2304","2018-04-10",7.4
"2305","2018-04-11",7.31
"2306","2018-04-12",7.36
"2307","2018-04-13",7.28
"2308","2018-04-16",7.36
"2309","2018-04-17",7.35
"2310","2018-04-18",7.36
"2311","2018-04-19",7.26
"2312","2018-04-20",7.21
"2313","2018-04-23",7.31
"2314","2018-04-24",7.26
"2315","2018-04-25",7.19
"2316","2018-04-26",7.23
"2317","2018-04-27",7.24
"2318","2018-04-30",7.09
"2319","2018-05-01",7.36
"2320","2018-05-02",7.5
"2321","2018-05-03",7.62
"2322","2018-05-04",8.52
"2323","2018-05-07",8.68
"2324","2018-05-08",8.65
"2325","2018-05-09",8.75
"2326","2018-05-10",8.83
"2327","2018-05-11",9
"2328","2018-05-14",10.21
"2329","2018-05-15",10.11
"2330","2018-05-16",10.88
"2331","2018-05-17",10.7
"2332","2018-05-18",10.73
"2333","2018-05-21",10.9
"2334","2018-05-22",10.51
"2335","2018-05-23",10.84
"2336","2018-05-24",10.83
"2337","2018-05-25",11.24
"2338","2018-05-29",10.95
"2339","2018-05-30",10.85
"2340","2018-05-31",10.41
"2341","2018-06-01",10.64
"2342","2018-06-04",10.44
"2343","2018-06-05",10.5
"2344","2018-06-06",10.41
"2345","2018-06-07",10.27
"2346","2018-06-08",10.41
"2347","2018-06-11",10.33
"2348","2018-06-12",10.3
"2349","2018-06-13",10.15
"2350","2018-06-14",10.22
"2351","2018-06-15",10.61
"2352","2018-06-18",10.11
"2353","2018-06-19",10.09
"2354","2018-06-20",10.03
"2355","2018-06-21",9.95
"2356","2018-06-22",9.64
"2357","2018-06-25",9.05
"2358","2018-06-26",8.82
"2359","2018-06-27",8.8
"2360","2018-06-28",9.93
"2361","2018-06-29",9.62
"2362","2018-07-02",9.8
"2363","2018-07-03",9.2
"2364","2018-07-05",9.09
"2365","2018-07-06",9.43
"2366","2018-07-09",9.01
"2367","2018-07-10",8.48
"2368","2018-07-11",8.4
"2369","2018-07-12",8.45
"2370","2018-07-13",7.68
"2371","2018-07-16",8.13
"2372","2018-07-17",7.92
"2373","2018-07-18",7.98
"2374","2018-07-19",7.81
"2375","2018-07-20",7.95
"2376","2018-07-23",7.55
"2377","2018-07-24",7.22
"2378","2018-07-25",7.52
"2379","2018-07-26",7.21
"2380","2018-07-27",7.47
"2381","2018-07-30",7.34
"2382","2018-07-31",7.63
"2383","2018-08-01",7.4
"2384","2018-08-02",7.45
"2385","2018-08-03",7.3
"2386","2018-08-06",7.37
"2387","2018-08-07",7.08
"2388","2018-08-08",6.9
"2389","2018-08-09",6.84
"2390","2018-08-10",6.71
"2391","2018-08-13",6.75
"2392","2018-08-14",6.73
"2393","2018-08-15",6.92
"2394","2018-08-16",6.84
"2395","2018-08-17",7.33
"2396","2018-08-20",7.35
"2397","2018-08-21",7.36
"2398","2018-08-22",7.44
"2399","2018-08-23",7.27
"2400","2018-08-24",7.33
"2401","2018-08-27",7.47
"2402","2018-08-28",7.81
"2403","2018-08-29",8.53
"2404","2018-08-30",8.61
"2405","2018-08-31",8.28
"2406","2018-09-04",7.55
"2407","2018-09-05",7.42
"2408","2018-09-06",7.34
"2409","2018-09-07",7.33
"2410","2018-09-10",7.3
"2411","2018-09-11",7.3
"2412","2018-09-12",7.23
"2413","2018-09-13",6.87
"2414","2018-09-14",7.05
"2415","2018-09-17",6.93
"2416","2018-09-18",6.75
"2417","2018-09-19",6.95
"2418","2018-09-20",6.9
"2419","2018-09-21",6.82
"2420","2018-09-24",6.6
"2421","2018-09-25",6.6
"2422","2018-09-26",6.56
"2423","2018-09-27",6.6
"2424","2018-09-28",6.74
"2425","2018-10-01",6.8
"2426","2018-10-02",7.14
"2427","2018-10-03",6.69
"2428","2018-10-04",7.38
"2429","2018-10-05",7.23
"2430","2018-10-08",7.14
"2431","2018-10-09",6.83
"2432","2018-10-10",6.57
"2433","2018-10-11",6.65
"2434","2018-10-12",6.73
"2435","2018-10-15",6.67
"2436","2018-10-16",6.43
"2437","2018-10-17",6.07
"2438","2018-10-18",5.53
"2439","2018-10-19",5.41
"2440","2018-10-22",5.42
"2441","2018-10-23",5.6
"2442","2018-10-24",5.51
"2443","2018-10-25",5.53
"2444","2018-10-26",5.92
"2445","2018-10-29",5.94
"2446","2018-10-30",6.3
"2447","2018-10-31",6.51
"2448","2018-11-01",6.47
"2449","2018-11-02",6.55
"2450","2018-11-05",6.83
"2451","2018-11-06",6.29
"2452","2018-11-07",6.47
"2453","2018-11-08",6.43
"2454","2018-11-09",5.97
"2455","2018-11-12",5.96
"2456","2018-11-13",5.8
"2457","2018-11-14",5.67
"2458","2018-11-15",5.49
"2459","2018-11-16",5.63
"2460","2018-11-19",5.57
"2461","2018-11-20",5.61
"2462","2018-11-21",5.61
"2463","2018-11-23",5.57
"2464","2018-11-26",5.57
"2465","2018-11-27",5.62
"2466","2018-11-28",5.85
"2467","2018-11-29",5.83
"2468","2018-11-30",6.16
"2469","2018-12-03",6.39
"2470","2018-12-04",6.26
"2471","2018-12-06",6.29
"2472","2018-12-07",6.37
"2473","2018-12-10",6.28
"2474","2018-12-11",6.3
"2475","2018-12-12",6.35
"2476","2018-12-13",6.27
"2477","2018-12-14",6.49
"2478","2018-12-17",6.31
"2479","2018-12-18",6.17
"2480","2018-12-19",6.07
"2481","2018-12-20",5.96
"2482","2018-12-21",6.03
"2483","2018-12-24",5.77
"2484","2018-12-26",5.78
"2485","2018-12-27",5.55
"2486","2018-12-28",5.78
"2487","2018-12-31",6.1
"2488","2019-01-02",6.6
"2489","2019-01-03",6.6
"2490","2019-01-04",7.09
"2491","2019-01-07",6.85
"2492","2019-01-08",6.88
"2493","2019-01-09",6.69
"2494","2019-01-10",5.85
"2495","2019-01-11",6.1
"2496","2019-01-14",6.03
"2497","2019-01-15",6.24
"2498","2019-01-16",6.12
"2499","2019-01-17",6.37
"2500","2019-01-18",6.29
"2501","2019-01-22",6.46
"2502","2019-01-23",6.34
"2503","2019-01-24",6.15
"2504","2019-01-25",6.04
"2505","2019-01-28",5.87
"2506","2019-01-29",5.8
"2507","2019-01-30",5.98
"2508","2019-01-31",6.06
"2509","2019-02-01",6.42
"2510","2019-02-04",6.15
"2511","2019-02-05",6.15
"2512","2019-02-06",6
"2513","2019-02-07",5.85
"2514","2019-02-08",5.99
"2515","2019-02-11",5.75
"2516","2019-02-12",5.67
"2517","2019-02-13",5.89
"2518","2019-02-14",5.8
"2519","2019-02-15",5.95
"2520","2019-02-19",5.98
"2521","2019-02-20",5.73
"2522","2019-02-21",6.26
"2523","2019-02-22",6.3
"2524","2019-02-25",6.67
"2525","2019-02-26",6.98
"2526","2019-02-27",7.01
"2527","2019-02-28",7.05
"2528","2019-03-01",6.84
"2529","2019-03-04",6.35
"2530","2019-03-05",5.93
"2531","2019-03-06",5.93
"2532","2019-03-07",5.81
"2533","2019-03-08",5.72
"2534","2019-03-11",5.7
"2535","2019-03-12",5.61
"2536","2019-03-13",5.47
"2537","2019-03-14",5.36
"2538","2019-03-15",5.2
"2539","2019-03-18",5.2
"2540","2019-03-19",5.18
"2541","2019-03-20",5.69
"2542","2019-03-21",5.37
"2543","2019-03-22",5.32
"2544","2019-03-25",5.4
"2545","2019-03-26",5.53
"2546","2019-03-27",5.4
"2547","2019-03-28",5.32
"2548","2019-03-29",5.7
"2549","2019-04-01",6.43
"2550","2019-04-02",6.11
"2551","2019-04-03",6.56
"2552","2019-04-04",6.18
"2553","2019-04-05",6.18
"2554","2019-04-08",6.16
"2555","2019-04-09",6
"2556","2019-04-10",6
"2557","2019-04-11",5.98
"2558","2019-04-12",5.95
"2559","2019-04-15",5.61
"2560","2019-04-16",5.49
"2561","2019-04-17",5.35
"2562","2019-04-18",5.27
"2563","2019-04-22",5.25
"2564","2019-04-23",5.05
"2565","2019-04-24",5.15
"2566","2019-04-25",5.04
"2567","2019-04-26",5.09
"2568","2019-04-29",5.08
"2569","2019-04-30",4.93
"2570","2019-05-01",5.29
"2571","2019-05-02",5.25
"2572","2019-05-03",5.28
"2573","2019-05-06",5.27
"2574","2019-05-07",5.25
"2575","2019-05-08",5.08
"2576","2019-05-09",4.96
"2577","2019-05-10",4.97
"2578","2019-05-13",4.64
"2579","2019-05-14",4.63
"2580","2019-05-15",4.58
"2581","2019-05-16",4.56
"2582","2019-05-17",4.47
"2583","2019-05-20",4.69
"2584","2019-05-21",4.48
"2585","2019-05-22",4.12
"2586","2019-05-23",4.44
"2587","2019-05-24",4.53
"2588","2019-05-28",5.18
"2589","2019-05-29",5.23
"2590","2019-05-30",5
"2591","2019-05-31",4.8
"2592","2019-06-03",4.61
"2593","2019-06-04",4.95
"2594","2019-06-05",4.9
"2595","2019-06-06",4.75
"2596","2019-06-07",4.75
"2597","2019-06-10",4.96
"2598","2019-06-11",5.18
"2599","2019-06-12",5.1
"2600","2019-06-13",5.22
"2601","2019-06-14",5.6
"2602","2019-06-17",5.23
"2603","2019-06-18",5.18
"2604","2019-06-19",5.1
"2605","2019-06-20",5.41
"2606","2019-06-21",5.49
"2607","2019-06-24",5.41
"2608","2019-06-25",5.47
"2609","2019-06-26",5.48
"2610","2019-06-27",5.48
"2611","2019-06-28",5.34
"2612","2019-07-01",5.34
"2613","2019-07-02",5.25
"2614","2019-07-03",5.14
"2615","2019-07-05",5.2
"2616","2019-07-08",5.07
"2617","2019-07-09",5
"2618","2019-07-10",4.83
"2619","2019-07-11",4.7
"2620","2019-07-12",4.56
"2621","2019-07-15",4.29
"2622","2019-07-16",4.26
"2623","2019-07-17",4.29
"2624","2019-07-18",4.3
"2625","2019-07-19",4.16
"2626","2019-07-22",4.03
"2627","2019-07-23",4
"2628","2019-07-24",4.14
"2629","2019-07-25",4.15
"2630","2019-07-26",4.34
"2631","2019-07-29",4.45
"2632","2019-07-30",4.4
"2633","2019-07-31",4.21
"2634","2019-08-01",4.17
"2635","2019-08-02",4.09
"2636","2019-08-05",4.05
"2637","2019-08-06",4.39
"2638","2019-08-07",4.3
"2639","2019-08-08",4.1
"2640","2019-08-09",4.08
"2641","2019-08-12",3.99
"2642","2019-08-13",4.2
"2643","2019-08-14",4.02
"2644","2019-08-15",4
"2645","2019-08-16",4.05
"2646","2019-08-19",4.11
"2647","2019-08-20",4.13
"2648","2019-08-21",4.14
"2649","2019-08-22",4.25
"2650","2019-08-23",4.15
"2651","2019-08-26",4.03
"2652","2019-08-27",3.96
"2653","2019-08-28",3.88
"2654","2019-08-29",3.88
"2655","2019-08-30",3.76
"2656","2019-09-03",3.75
"2657","2019-09-04",3.75
"2658","2019-09-05",3.8
"2659","2019-09-06",3.79
"2660","2019-09-09",3.8
"2661","2019-09-10",3.89
"2662","2019-09-11",4.01
"2663","2019-09-12",4.22
"2664","2019-09-13",4.3
"2665","2019-09-16",4.5
"2666","2019-09-17",4.24
"2667","2019-09-18",4.25
"2668","2019-09-19",4.42
"2669","2019-09-20",4.36
"2670","2019-09-23",4.3
"2671","2019-09-24",4.16
"2672","2019-09-25",4.12
"2673","2019-09-26",4.26
"2674","2019-09-27",4.2
"2675","2019-09-30",4.33
"2676","2019-10-01",4.2
"2677","2019-10-02",4.02
"2678","2019-10-03",4.07
"2679","2019-10-04",4.08
"2680","2019-10-07",4.16
"2681","2019-10-08",3.63
"2682","2019-10-09",3.8
"2683","2019-10-10",3.7
"2684","2019-10-11",3.7
"2685","2019-10-14",3.78
"2686","2019-10-15",3.66
"2687","2019-10-16",3.47
"2688","2019-10-17",3.42
"2689","2019-10-18",3.61
"2690","2019-10-21",3.78
"2691","2019-10-22",3.68
"2692","2019-10-23",3.97
"2693","2019-10-24",3.98
"2694","2019-10-25",4
"2695","2019-10-28",3.95
"2696","2019-10-29",3.99
"2697","2019-10-30",4
"2698","2019-10-31",3.97
"2699","2019-11-01",3.93
"2700","2019-11-04",3.94
"2701","2019-11-05",3.88
"2702","2019-11-06",3.63
"2703","2019-11-07",3.61
"2704","2019-11-08",3.95
"2705","2019-11-11",3.93
"2706","2019-11-12",3.89
"2707","2019-11-13",3.69
"2708","2019-11-14",3.63
"2709","2019-11-15",3.59
"2710","2019-11-18",3.15
"2711","2019-11-19",3.4
"2712","2019-11-20",3.34
"2713","2019-11-21",3.2
"2714","2019-11-22",3.07
"2715","2019-11-25",2.99
"2716","2019-11-26",2.95
"2717","2019-11-27",3.08
"2718","2019-11-29",3.16
"2719","2019-12-02",3
"2720","2019-12-03",3
"2721","2019-12-04",2.9
"2722","2019-12-05",2.83
"2723","2019-12-06",2.87
"2724","2019-12-09",3.07
"2725","2019-12-10",3.04
"2726","2019-12-11",3.05
"2727","2019-12-12",3.02
"2728","2019-12-13",3.04
"2729","2019-12-16",2.88
"2730","2019-12-17",2.85
"2731","2019-12-18",2.75
"2732","2019-12-19",2.75
"2733","2019-12-20",2.76
"2734","2019-12-23",2.79
"2735","2019-12-24",2.74
"2736","2019-12-26",2.8
"2737","2019-12-27",2.98
"2738","2019-12-30",2.97
"2739","2019-12-31",3.3
"2740","2020-01-02",3.23
"2741","2020-01-03",3.08
"2742","2020-01-06",2.9
"2743","2020-01-07",2.89
"2744","2020-01-08",2.77
"2745","2020-01-09",2.62
"2746","2020-01-10",2.77
"2747","2020-01-13",2.87
"2748","2020-01-14",2.91
"2749","2020-01-15",3.06
"2750","2020-01-16",2.93
"2751","2020-01-17",2.83
"2752","2020-01-21",2.73
"2753","2020-01-22",2.86
"2754","2020-01-23",2.85
"2755","2020-01-24",2.78
"2756","2020-01-27",2.76
"2757","2020-01-28",2.84
"2758","2020-01-29",2.81
"2759","2020-01-30",2.74
"2760","2020-01-31",2.68
"2761","2020-02-03",2.7
"2762","2020-02-04",2.84
"2763","2020-02-05",3.04
"2764","2020-02-06",2.82
"2765","2020-02-07",2.86
"2766","2020-02-10",2.78
"2767","2020-02-11",2.8
"2768","2020-02-12",2.82
"2769","2020-02-13",2.73
"2770","2020-02-14",2.79
"2771","2020-02-18",2.74
"2772","2020-02-19",2.75
"2773","2020-02-20",2.71
"2774","2020-02-21",2.69
"2775","2020-02-24",2.45
"2776","2020-02-25",2.42
"2777","2020-02-26",2.42
"2778","2020-02-27",2.35
"2779","2020-02-28",2.41
"2780","2020-03-02",2.4
"2781","2020-03-03",2.83
"2782","2020-03-04",3.21
"2783","2020-03-05",3.09
"2784","2020-03-06",2.91
"2785","2020-03-09",2.55
"2786","2020-03-10",2.33
"2787","2020-03-11",2.19
"2788","2020-03-12",1.65
"2789","2020-03-13",2.12
"2790","2020-03-16",1.74
"2791","2020-03-17",1.73
"2792","2020-03-18",1.43
"2793","2020-03-19",1.54
"2794","2020-03-20",1.6
"2795","2020-03-23",1.64
"2796","2020-03-24",1.71
"2797","2020-03-25",1.61
"2798","2020-03-26",1.61
"2799","2020-03-27",1.53
"2800","2020-03-30",1.57
"2801","2020-03-31",1.6
"2802","2020-04-01",1.58
"2803","2020-04-02",1.76
"2804","2020-04-03",1.67
"2805","2020-04-06",1.68
"2806","2020-04-07",1.6
"2807","2020-04-08",1.66
"2808","2020-04-09",1.72
"2809","2020-04-13",1.82
"2810","2020-04-14",2.03
"2811","2020-04-15",1.92
"2812","2020-04-16",2.05
"2813","2020-04-17",2.11
"2814","2020-04-20",2.38
"2815","2020-04-21",2.58
"2816","2020-04-22",2.77
"2817","2020-04-23",2.86
"2818","2020-04-24",2.67
"2819","2020-04-27",2.65
"2820","2020-04-28",2.5
"2821","2020-04-29",2.54
"2822","2020-04-30",2.5
"2823","2020-05-01",2.36
"2824","2020-05-04",2.38
"2825","2020-05-05",2.41
"2826","2020-05-06",2.34
"2827","2020-05-07",2.26
"2828","2020-05-08",2.39
"2829","2020-05-11",2.33
"2830","2020-05-12",2.32
"2831","2020-05-13",2.07
"2832","2020-05-14",2.12
"2833","2020-05-15",2.08
"2834","2020-05-18",2.19
"2835","2020-05-19",2.01
"2836","2020-05-20",2.05
"2837","2020-05-21",2.12
"2838","2020-05-22",2.07
"2839","2020-05-26",2.05
"2840","2020-05-27",2.07
"2841","2020-05-28",2.02
"2842","2020-05-29",1.8
"2843","2020-06-01",1.72
"2844","2020-06-02",1.82
"2845","2020-06-03",1.75
"2846","2020-06-04",1.71
"2847","2020-06-05",1.76
"2848","2020-06-08",2.07
"2849","2020-06-09",1.95
"2850","2020-06-10",1.93
"2851","2020-06-11",1.82
"2852","2020-06-12",1.86
"2853","2020-06-15",1.9
"2854","2020-06-16",1.94
"2855","2020-06-17",1.9
"2856","2020-06-18",1.91
"2857","2020-06-19",1.87
"2858","2020-06-22",2.24
"2859","2020-06-23",2.35
"2860","2020-06-24",2.33
"2861","2020-06-25",2.21
"2862","2020-06-26",2.1
"2863","2020-06-29",2
"2864","2020-06-30",2.01
"2865","2020-07-01",1.96
"2866","2020-07-02",1.97
"2867","2020-07-06",2.04
"2868","2020-07-07",2.06
"2869","2020-07-08",2.21
