"","date","SPI"
"1005","2020-01-15",1.925
"1006","2020-01-16",2.03
"1007","2020-01-17",2.05
"1008","2020-01-21",2.041
"1009","2020-01-22",2.245
"1010","2020-01-23",2.2
"1011","2020-01-24",2.1
"1012","2020-01-27",1.959
"1013","2020-01-28",2.05
"1014","2020-01-29",1.87
"1015","2020-01-30",1.92
"1016","2020-01-31",1.76
"1017","2020-02-03",1.759
"1018","2020-02-04",1.555
"1019","2020-02-05",1.56
"1020","2020-02-06",1.5
"1021","2020-02-07",1.36
"1022","2020-02-10",1.23
"1023","2020-02-11",1.25
"1024","2020-02-12",1.3
"1025","2020-02-13",1.28
"1026","2020-02-14",1.33
"1027","2020-02-18",1.36
"1028","2020-02-19",1.376
"1029","2020-02-20",1.51
"1030","2020-02-21",1.41
"1031","2020-02-24",1.34
"1032","2020-02-25",1.28
"1033","2020-02-26",1.25
"1034","2020-02-27",1.205
"1035","2020-02-28",1
"1036","2020-03-02",1.05
"1037","2020-03-03",1.02
"1038","2020-03-04",1.073
"1039","2020-03-05",1.06
"1040","2020-03-06",1.147
"1041","2020-03-09",1.052
"1042","2020-03-10",1.1
"1043","2020-03-11",1.02
"1044","2020-03-12",0.817
"1045","2020-03-13",1.03
"1046","2020-03-16",0.85
"1047","2020-03-17",0.85
"1048","2020-03-18",0.653
"1049","2020-03-19",0.641
"1050","2020-03-20",0.663
"1051","2020-03-23",0.601
"1052","2020-03-24",0.666
"1053","2020-03-25",0.786
"1054","2020-03-26",0.742
"1055","2020-03-27",0.69
"1056","2020-03-30",0.66
"1057","2020-03-31",0.66
"1058","2020-04-01",0.625
"1059","2020-04-02",0.7
"1060","2020-04-03",0.68
"1061","2020-04-06",0.693
"1062","2020-04-07",0.693
"1063","2020-04-08",0.661
"1064","2020-04-09",0.641
"1065","2020-04-13",0.68
"1066","2020-04-14",0.67
"1067","2020-04-15",0.63
"1068","2020-04-16",0.874
"1069","2020-04-17",0.83
"1070","2020-04-20",0.758
"1071","2020-04-21",0.722
"1072","2020-04-22",0.73
"1073","2020-04-23",0.72
"1074","2020-04-24",0.73
"1075","2020-04-27",0.719
"1076","2020-04-28",0.69
"1077","2020-04-29",0.69
"1078","2020-04-30",0.93
"1079","2020-05-01",1.26
"1080","2020-05-04",1.1
"1081","2020-05-05",1.07
"1082","2020-05-06",0.963
"1083","2020-05-07",0.903
"1084","2020-05-08",0.878
"1085","2020-05-11",0.83
"1086","2020-05-12",0.76
"1087","2020-05-13",0.759
"1088","2020-05-14",0.7
"1089","2020-05-15",0.748
"1090","2020-05-18",0.805
"1091","2020-05-19",0.82
"1092","2020-05-20",0.89
"1093","2020-05-21",0.976
"1094","2020-05-22",0.979
"1095","2020-05-26",0.95
"1096","2020-05-27",0.943
"1097","2020-05-28",0.922
"1098","2020-05-29",0.841
"1099","2020-06-01",0.883
"1100","2020-06-02",0.893
"1101","2020-06-03",0.908
"1102","2020-06-04",0.89
"1103","2020-06-05",0.946
"1104","2020-06-08",1
"1105","2020-06-09",1
"1106","2020-06-10",1.01
"1107","2020-06-11",0.932
"1108","2020-06-12",0.93
"1109","2020-06-15",0.949
"1110","2020-06-16",0.965
"1111","2020-06-17",0.991
"1112","2020-06-18",0.99
"1113","2020-06-19",0.975
"1114","2020-06-22",1.09
"1115","2020-06-23",1.35
"1116","2020-06-24",1.14
"1117","2020-06-25",1.1
"1118","2020-06-26",1.03
"1119","2020-06-29",1.06
"1120","2020-06-30",1.05
"1121","2020-07-01",1.05
"1122","2020-07-02",1.07
"1123","2020-07-06",1.07
"1124","2020-07-07",1.06
"1125","2020-07-08",1.1
"1126","2020-07-09",1.18
"1127","2020-07-10",1.2
"1128","2020-07-13",1.11
"1129","2020-07-14",1.09
"1130","2020-07-15",1.19
"1131","2020-07-16",1.16
"1132","2020-07-17",1.2
"1133","2020-07-20",1.24
"1134","2020-07-21",1.28
"1135","2020-07-22",1.56
"1136","2020-07-23",1.53
"1137","2020-07-24",1.425
"1138","2020-07-27",1.5
"1139","2020-07-28",1.5
"1140","2020-07-29",1.45
"1141","2020-07-30",1.39
"1142","2020-07-31",1.4
"1143","2020-08-03",1.54
"1144","2020-08-04",1.53
"1145","2020-08-05",1.59
"1146","2020-08-06",1.64
"1147","2020-08-07",1.74
"1148","2020-08-10",1.74
"1149","2020-08-11",1.53
"1150","2020-08-12",1.55
"1151","2020-08-13",1.56
"1152","2020-08-14",1.5
"1153","2020-08-17",1.46
"1154","2020-08-18",1.488
"1155","2020-08-19",1.482
"1156","2020-08-20",1.47
"1157","2020-08-21",1.36
"1158","2020-08-24",1.37
"1159","2020-08-25",1.37
"1160","2020-08-26",1.36
"1161","2020-08-27",1.32
"1162","2020-08-28",1.29
"1163","2020-08-31",1.15
"1164","2020-09-01",1.18
"1165","2020-09-02",1.105
"1166","2020-09-03",1.03
"1167","2020-09-04",1.02
"1168","2020-09-08",1.01
"1169","2020-09-09",1.03
"1170","2020-09-10",1.01
"1171","2020-09-11",1.01
"1172","2020-09-14",1.06
"1173","2020-09-15",1.21
"1174","2020-09-16",1.2
"1175","2020-09-17",1.13
"1176","2020-09-18",1.14
"1177","2020-09-21",1.07
"1178","2020-09-22",1.048
"1179","2020-09-23",14
"1180","2020-09-24",13.1
"1181","2020-09-25",9.99
"1182","2020-09-28",10.24
"1183","2020-09-29",7.46
"1184","2020-09-30",7.2
"1185","2020-10-01",5.71
"1186","2020-10-02",5.68
"1187","2020-10-05",6.86
"1188","2020-10-06",7.77
"1189","2020-10-07",8.35
"1190","2020-10-08",8.1
"1191","2020-10-09",7.41
"1192","2020-10-12",7.1
"1193","2020-10-13",7.38
"1194","2020-10-14",7.18
"1195","2020-10-15",9.14
"1196","2020-10-16",8.79
"1197","2020-10-19",9.22
"1198","2020-10-20",8.7
"1199","2020-10-21",8.01
"1200","2020-10-22",8.17
"1201","2020-10-23",8.3
"1202","2020-10-26",7.94
"1203","2020-10-27",8.82
"1204","2020-10-28",8.77
"1205","2020-10-29",8.47
"1206","2020-10-30",7.85
"1207","2020-11-02",7.79
"1208","2020-11-03",7.92
"1209","2020-11-04",7.9
"1210","2020-11-05",8.07
"1211","2020-11-06",7.84
"1212","2020-11-09",7.91
"1213","2020-11-10",7.71
"1214","2020-11-11",7.67
"1215","2020-11-12",7.73
"1216","2020-11-13",7.87
"1217","2020-11-16",8.7
"1218","2020-11-17",8.25
"1219","2020-11-18",7.97
"1220","2020-11-19",8.72
"1221","2020-11-20",9.56
"1222","2020-11-23",10.72
"1223","2020-11-24",11.88
"1224","2020-11-25",11.51
"1225","2020-11-27",11.91
