"","date","MGIC"
"1001","2010-12-21",7.14
"1002","2010-12-22",7.07
"1003","2010-12-23",6.92
"1004","2010-12-27",6.67
"1005","2010-12-28",6.31
"1006","2010-12-29",6.1
"1007","2010-12-30",6.37
"1008","2010-12-31",6.18
"1009","2011-01-03",6.56
"1010","2011-01-04",6.87
"1011","2011-01-05",7.27
"1012","2011-01-06",7.06
"1013","2011-01-07",6.86
"1014","2011-01-10",7.23
"1015","2011-01-11",7.11
"1016","2011-01-12",6.99
"1017","2011-01-13",7.21
"1018","2011-01-14",7.84
"1019","2011-01-18",8.17
"1020","2011-01-19",7.8
"1021","2011-01-20",8.1
"1022","2011-01-21",7.94
"1023","2011-01-24",8.57
"1024","2011-01-25",8.32
"1025","2011-01-26",8.36
"1026","2011-01-27",8.39
"1027","2011-01-28",8.23
"1028","2011-01-31",8.06
"1029","2011-02-01",8.12
"1030","2011-02-02",9.34
"1031","2011-02-03",9.29
"1032","2011-02-04",9.11
"1033","2011-02-07",9.19
"1034","2011-02-08",9.28
"1035","2011-02-09",9.26
"1036","2011-02-10",8.94
"1037","2011-02-11",8.99
"1038","2011-02-14",9.16
"1039","2011-02-15",8.97
"1040","2011-02-16",8.54
"1041","2011-02-17",8.27
"1042","2011-02-18",8.1
"1043","2011-02-22",7.75
"1044","2011-02-23",7.01
"1045","2011-02-24",7.21
"1046","2011-02-25",7.5
"1047","2011-02-28",7.6
"1048","2011-03-01",7.01
"1049","2011-03-02",6.61
"1050","2011-03-03",6.98
"1051","2011-03-04",6.71
"1052","2011-03-07",6.46
"1053","2011-03-08",6.59
"1054","2011-03-09",6.4
"1055","2011-03-10",6.11
"1056","2011-03-11",5.73
"1057","2011-03-14",5.55
"1058","2011-03-15",5.42
"1059","2011-03-16",5.45
"1060","2011-03-17",5.43
"1061","2011-03-18",5.53
"1062","2011-03-21",5.59
"1063","2011-03-22",5.42
"1064","2011-03-23",5.92
"1065","2011-03-24",6.03
"1066","2011-03-25",6.28
"1067","2011-03-28",6.45
"1068","2011-03-29",6.69
"1069","2011-03-30",7.46
"1070","2011-03-31",7.55
"1071","2011-04-01",7.45
"1072","2011-04-04",7.17
"1073","2011-04-05",6.77
"1074","2011-04-06",6.87
"1075","2011-04-07",6.78
"1076","2011-04-08",6.73
"1077","2011-04-11",6.77
"1078","2011-04-12",6.36
"1079","2011-04-13",6.18
"1080","2011-04-14",6.22
"1081","2011-04-15",6.53
"1082","2011-04-18",6.19
"1083","2011-04-19",6.33
"1084","2011-04-20",6.46
"1085","2011-04-21",6.66
"1086","2011-04-25",6.93
"1087","2011-04-26",7.37
"1088","2011-04-27",7.31
"1089","2011-04-28",6.67
"1090","2011-04-29",6.5
"1091","2011-05-02",6.22
"1092","2011-05-03",6
"1093","2011-05-04",5.89
"1094","2011-05-05",5.55
"1095","2011-05-06",5.99
"1096","2011-05-09",5.88
"1097","2011-05-10",5.69
"1098","2011-05-11",5.86
"1099","2011-05-12",5.98
"1100","2011-05-13",5.78
"1101","2011-05-16",5.59
"1102","2011-05-17",5.73
"1103","2011-05-18",5.76
"1104","2011-05-19",5.64
"1105","2011-05-20",5.61
"1106","2011-05-23",5.28
"1107","2011-05-24",5.09
"1108","2011-05-25",5.17
"1109","2011-05-26",5.17
"1110","2011-05-27",5.3
"1111","2011-05-31",5.46
"1112","2011-06-01",5.19
"1113","2011-06-02",5.13
"1114","2011-06-03",4.96
"1115","2011-06-06",4.81
"1116","2011-06-07",4.67
"1117","2011-06-08",4.43
"1118","2011-06-09",4.54
"1119","2011-06-10",4.38
"1120","2011-06-13",4.62
"1121","2011-06-14",4.95
"1122","2011-06-15",4.58
"1123","2011-06-16",4.56
"1124","2011-06-17",4.75
"1125","2011-06-20",4.9
"1126","2011-06-21",5.02
"1127","2011-06-22",4.87
"1128","2011-06-23",4.9
"1129","2011-06-24",4.81
"1130","2011-06-27",4.71
"1131","2011-06-28",4.64
"1132","2011-06-29",4.76
"1133","2011-06-30",4.98
"1134","2011-07-01",5.09
"1135","2011-07-05",5.18
"1136","2011-07-06",5.39
"1137","2011-07-07",6.26
"1138","2011-07-08",6.2
"1139","2011-07-11",5.84
"1140","2011-07-12",5.94
"1141","2011-07-13",6.12
"1142","2011-07-14",5.97
"1143","2011-07-15",6.09
"1144","2011-07-18",5.9
"1145","2011-07-19",6
"1146","2011-07-20",5.92
"1147","2011-07-21",5.72
"1148","2011-07-22",5.73
"1149","2011-07-25",5.52
"1150","2011-07-26",5.2
"1151","2011-07-27",4.93
"1152","2011-07-28",5.1
"1153","2011-07-29",5.19
"1154","2011-08-01",5.38
"1155","2011-08-02",5.31
"1156","2011-08-03",5.52
"1157","2011-08-04",5.04
"1158","2011-08-05",5
"1159","2011-08-08",4.43
"1160","2011-08-09",4.48
"1161","2011-08-10",4.1
"1162","2011-08-11",4.46
"1163","2011-08-12",4.25
"1164","2011-08-15",4.52
"1165","2011-08-16",4.39
"1166","2011-08-17",4.37
"1167","2011-08-18",4.08
"1168","2011-08-19",4.07
"1169","2011-08-22",4.05
"1170","2011-08-23",4.24
"1171","2011-08-24",4.24
"1172","2011-08-25",4.05
"1173","2011-08-26",4.16
"1174","2011-08-29",4.36
"1175","2011-08-30",4.39
"1176","2011-08-31",4.47
"1177","2011-09-01",4.28
"1178","2011-09-02",4.21
"1179","2011-09-06",4.14
"1180","2011-09-07",4.25
"1181","2011-09-08",4.06
"1182","2011-09-09",4.08
"1183","2011-09-12",4.08
"1184","2011-09-13",4.16
"1185","2011-09-14",4.21
"1186","2011-09-15",4.18
"1187","2011-09-16",4.09
"1188","2011-09-19",4.12
"1189","2011-09-20",4.1
"1190","2011-09-21",4.24
"1191","2011-09-22",4.2
"1192","2011-09-23",4.21
"1193","2011-09-26",4.27
"1194","2011-09-27",4.48
"1195","2011-09-28",4.34
"1196","2011-09-29",4.28
"1197","2011-09-30",4.11
"1198","2011-10-03",4.04
"1199","2011-10-04",4
"1200","2011-10-05",4.05
"1201","2011-10-06",4.14
"1202","2011-10-07",4
"1203","2011-10-10",4.22
"1204","2011-10-11",4.17
"1205","2011-10-12",4.4
"1206","2011-10-13",4.54
"1207","2011-10-14",4.53
"1208","2011-10-17",4.43
"1209","2011-10-18",4.43
"1210","2011-10-19",4.44
"1211","2011-10-20",4.38
"1212","2011-10-21",4.3
"1213","2011-10-24",4.38
"1214","2011-10-25",4.33
"1215","2011-10-26",4.45
"1216","2011-10-27",4.77
"1217","2011-10-28",4.94
"1218","2011-10-31",5.1
"1219","2011-11-01",4.86
"1220","2011-11-02",5.29
"1221","2011-11-03",5.27
"1222","2011-11-04",5.45
"1223","2011-11-07",5.58
"1224","2011-11-08",5.68
"1225","2011-11-09",5.4
"1226","2011-11-10",6
"1227","2011-11-11",6.05
"1228","2011-11-14",5.96
"1229","2011-11-15",5.97
"1230","2011-11-16",5.81
"1231","2011-11-17",5.8
"1232","2011-11-18",5.65
"1233","2011-11-21",5.43
"1234","2011-11-22",5.25
"1235","2011-11-23",4.95
"1236","2011-11-25",4.92
"1237","2011-11-28",5.15
"1238","2011-11-29",5.11
"1239","2011-11-30",5.23
"1240","2011-12-01",5.29
"1241","2011-12-02",5.35
"1242","2011-12-05",5.56
"1243","2011-12-06",5.55
"1244","2011-12-07",5.68
"1245","2011-12-08",5.46
"1246","2011-12-09",5.6
"1247","2011-12-12",5.51
"1248","2011-12-13",5.53
"1249","2011-12-14",5.41
"1250","2011-12-15",5.37
"1251","2011-12-16",5.42
"1252","2011-12-19",5.31
"1253","2011-12-20",5.44
"1254","2011-12-21",5.42
"1255","2011-12-22",5.23
"1256","2011-12-23",5.36
"1257","2011-12-27",5.38
"1258","2011-12-28",5.26
"1259","2011-12-29",5.19
"1260","2011-12-30",5.17
"1261","2012-01-03",5.07
"1262","2012-01-04",5.08
"1263","2012-01-05",5.3
"1264","2012-01-06",5.25
"1265","2012-01-09",5.25
"1266","2012-01-10",5.27
"1267","2012-01-11",5.57
"1268","2012-01-12",5.7
"1269","2012-01-13",5.87
"1270","2012-01-17",6.25
"1271","2012-01-18",6.32
"1272","2012-01-19",6.26
"1273","2012-01-20",6.08
"1274","2012-01-23",6.02
"1275","2012-01-24",6.07
"1276","2012-01-25",6.22
"1277","2012-01-26",6.27
"1278","2012-01-27",6.24
"1279","2012-01-30",6.23
"1280","2012-01-31",6.16
"1281","2012-02-01",6.26
"1282","2012-02-02",6.21
"1283","2012-02-03",6.84
"1284","2012-02-06",6.88
"1285","2012-02-07",6.76
"1286","2012-02-08",6.7
"1287","2012-02-09",6.57
"1288","2012-02-10",6.53
"1289","2012-02-13",6.93
"1290","2012-02-14",6.48
"1291","2012-02-15",6.5
"1292","2012-02-16",6.63
"1293","2012-02-17",6.6
"1294","2012-02-21",6.78
"1295","2012-02-22",6.68
"1296","2012-02-23",6.75
"1297","2012-02-24",6.71
"1298","2012-02-27",6.84
"1299","2012-02-28",6.87
"1300","2012-02-29",6.78
"1301","2012-03-01",6.84
"1302","2012-03-02",6.75
"1303","2012-03-05",6.69
"1304","2012-03-06",6.3
"1305","2012-03-07",6.36
"1306","2012-03-08",6.32
"1307","2012-03-09",6.57
"1308","2012-03-12",6.78
"1309","2012-03-13",6.84
"1310","2012-03-14",6.69
"1311","2012-03-15",6.6
"1312","2012-03-16",6.56
"1313","2012-03-19",6.6
"1314","2012-03-20",6.56
"1315","2012-03-21",6.54
"1316","2012-03-22",6.55
"1317","2012-03-23",6.57
"1318","2012-03-26",6.6
"1319","2012-03-27",6.6
"1320","2012-03-28",6.43
"1321","2012-03-29",6.48
"1322","2012-03-30",6.42
"1323","2012-04-02",6.44
"1324","2012-04-03",6.43
"1325","2012-04-04",6.34
"1326","2012-04-05",6.35
"1327","2012-04-09",6.08
"1328","2012-04-10",5.82
"1329","2012-04-11",5.93
"1330","2012-04-12",6.22
"1331","2012-04-13",6.06
"1332","2012-04-16",6.02
"1333","2012-04-17",6.28
"1334","2012-04-18",6.13
"1335","2012-04-19",6.08
"1336","2012-04-20",6.14
"1337","2012-04-23",5.97
"1338","2012-04-24",6
"1339","2012-04-25",6.16
"1340","2012-04-26",6.21
"1341","2012-04-27",6.27
"1342","2012-04-30",6.44
"1343","2012-05-01",6.53
"1344","2012-05-02",6.52
"1345","2012-05-03",6.36
"1346","2012-05-04",6.21
"1347","2012-05-07",6.23
"1348","2012-05-08",6.14
"1349","2012-05-09",6
"1350","2012-05-10",5.85
"1351","2012-05-11",5.85
"1352","2012-05-14",5.88
"1353","2012-05-15",5.91
"1354","2012-05-16",5.88
"1355","2012-05-17",5.61
"1356","2012-05-18",5.51
"1357","2012-05-21",5.77
"1358","2012-05-22",5.62
"1359","2012-05-23",5.6
"1360","2012-05-24",5.64
"1361","2012-05-25",5.63
"1362","2012-05-29",5.72
"1363","2012-05-30",5.78
"1364","2012-05-31",5.8
"1365","2012-06-01",5.6
"1366","2012-06-04",5.55
"1367","2012-06-05",5.61
"1368","2012-06-06",5.71
"1369","2012-06-07",5.64
"1370","2012-06-08",5.72
"1371","2012-06-11",5.82
"1372","2012-06-12",5.89
"1373","2012-06-13",5.88
"1374","2012-06-14",5.9
"1375","2012-06-15",5.94
"1376","2012-06-18",5.91
"1377","2012-06-19",5.94
"1378","2012-06-20",5.95
"1379","2012-06-21",5.75
"1380","2012-06-22",5.68
"1381","2012-06-25",5.63
"1382","2012-06-26",5.55
"1383","2012-06-27",5.54
"1384","2012-06-28",5.43
"1385","2012-06-29",5.55
"1386","2012-07-02",5.59
"1387","2012-07-03",5.6
"1388","2012-07-05",5.45
"1389","2012-07-06",5.35
"1390","2012-07-09",5.16
"1391","2012-07-10",4.92
"1392","2012-07-11",5.07
"1393","2012-07-12",5.05
"1394","2012-07-13",5.18
"1395","2012-07-16",5.11
"1396","2012-07-17",4.8
"1397","2012-07-18",4.75
"1398","2012-07-19",4.75
"1399","2012-07-20",4.78
"1400","2012-07-23",4.48
"1401","2012-07-24",4.46
"1402","2012-07-25",4.4
"1403","2012-07-26",4.31
"1404","2012-07-27",4.42
"1405","2012-07-30",4.36
"1406","2012-07-31",4.47
"1407","2012-08-01",4.37
"1408","2012-08-02",4.31
"1409","2012-08-03",4.39
"1410","2012-08-06",4.58
"1411","2012-08-07",4.71
"1412","2012-08-08",4.3
"1413","2012-08-09",4.21
"1414","2012-08-10",4.1
"1415","2012-08-13",4.07
"1416","2012-08-14",4.29
"1417","2012-08-15",4.55
"1418","2012-08-16",4.69
"1419","2012-08-17",4.63
"1420","2012-08-20",4.65
"1421","2012-08-21",4.72
"1422","2012-08-22",4.71
"1423","2012-08-23",4.66
"1424","2012-08-24",4.6
"1425","2012-08-27",4.54
"1426","2012-08-28",4.53
"1427","2012-08-29",4.5
"1428","2012-08-30",4.53
"1429","2012-08-31",4.7
"1430","2012-09-04",4.62
"1431","2012-09-05",4.67
"1432","2012-09-06",4.58
"1433","2012-09-07",4.52
"1434","2012-09-10",4.49
"1435","2012-09-11",4.75
"1436","2012-09-12",4.98
"1437","2012-09-13",4.92
"1438","2012-09-14",4.91
"1439","2012-09-17",4.84
"1440","2012-09-18",4.92
"1441","2012-09-19",4.95
"1442","2012-09-20",4.87
"1443","2012-09-21",4.86
"1444","2012-09-24",4.91
"1445","2012-09-25",4.71
"1446","2012-09-26",4.66
"1447","2012-09-27",4.7
"1448","2012-09-28",4.4
"1449","2012-10-01",4.39
"1450","2012-10-02",4.42
"1451","2012-10-03",4.49
"1452","2012-10-04",4.45
"1453","2012-10-05",4.53
"1454","2012-10-08",4.47
"1455","2012-10-09",4.37
"1456","2012-10-10",4.29
"1457","2012-10-11",4.35
"1458","2012-10-12",4.36
"1459","2012-10-15",4.43
"1460","2012-10-16",4.43
"1461","2012-10-17",4.47
"1462","2012-10-18",4.36
"1463","2012-10-19",4.29
"1464","2012-10-22",4.36
"1465","2012-10-23",4.4
"1466","2012-10-24",4.49
"1467","2012-10-25",4.52
"1468","2012-10-26",4.55
"1469","2012-10-31",4.55
"1470","2012-11-01",4.63
"1471","2012-11-02",4.54
"1472","2012-11-05",4.4
"1473","2012-11-06",4.38
"1474","2012-11-07",4.25
"1475","2012-11-08",4.2
"1476","2012-11-09",4.24
"1477","2012-11-12",4.16
"1478","2012-11-13",4.1
"1479","2012-11-14",4.07
"1480","2012-11-15",3.9
"1481","2012-11-16",3.9
"1482","2012-11-19",4.04
"1483","2012-11-20",4.05
"1484","2012-11-21",4.06
"1485","2012-11-23",4.21
"1486","2012-11-26",4.41
"1487","2012-11-27",4.37
"1488","2012-11-28",4.39
"1489","2012-11-29",4.49
"1490","2012-11-30",4.41
"1491","2012-12-03",4.49
"1492","2012-12-04",4.68
"1493","2012-12-05",4.81
"1494","2012-12-06",4.57
"1495","2012-12-07",4.66
"1496","2012-12-10",4.69
"1497","2012-12-11",4.69
"1498","2012-12-12",4.75
"1499","2012-12-13",4.67
"1500","2012-12-14",4.63
"1501","2012-12-17",4.7
"1502","2012-12-18",4.76
"1503","2012-12-19",4.7
"1504","2012-12-20",4.67
"1505","2012-12-21",4.67
"1506","2012-12-24",4.61
"1507","2012-12-26",4.49
"1508","2012-12-27",4.46
"1509","2012-12-28",4.49
"1510","2012-12-31",4.7
"1511","2013-01-02",4.87
"1512","2013-01-03",4.9
"1513","2013-01-04",4.86
"1514","2013-01-07",4.76
"1515","2013-01-08",4.84
"1516","2013-01-09",4.8
"1517","2013-01-10",4.81
"1518","2013-01-11",4.82
"1519","2013-01-14",4.83
"1520","2013-01-15",4.73
"1521","2013-01-16",4.73
"1522","2013-01-17",4.8
"1523","2013-01-18",4.71
"1524","2013-01-22",4.66
"1525","2013-01-23",4.64
"1526","2013-01-24",4.72
"1527","2013-01-25",4.67
"1528","2013-01-28",4.53
"1529","2013-01-29",4.69
"1530","2013-01-30",4.56
"1531","2013-01-31",4.57
"1532","2013-02-01",4.64
"1533","2013-02-04",4.78
"1534","2013-02-05",4.76
"1535","2013-02-06",4.83
"1536","2013-02-07",4.79
"1537","2013-02-08",4.84
"1538","2013-02-11",4.83
"1539","2013-02-12",4.84
"1540","2013-02-13",4.81
"1541","2013-02-14",4.79
"1542","2013-02-15",4.78
"1543","2013-02-19",4.9
"1544","2013-02-20",4.77
"1545","2013-02-21",4.68
"1546","2013-02-22",4.71
"1547","2013-02-25",4.64
"1548","2013-02-26",4.66
"1549","2013-02-27",4.69
"1550","2013-02-28",4.67
"1551","2013-03-01",4.68
"1552","2013-03-04",4.73
"1553","2013-03-05",4.83
"1554","2013-03-06",5.06
"1555","2013-03-07",5.47
"1556","2013-03-08",5.46
"1557","2013-03-11",5.29
"1558","2013-03-12",5.06
"1559","2013-03-13",5.08
"1560","2013-03-14",5.02
"1561","2013-03-15",5.16
"1562","2013-03-18",5.19
"1563","2013-03-19",5.3
"1564","2013-03-20",5.22
"1565","2013-03-21",5.19
"1566","2013-03-22",5.14
"1567","2013-03-25",5.13
"1568","2013-03-26",5.16
"1569","2013-03-27",5.28
"1570","2013-03-28",5.22
"1571","2013-04-01",5.14
"1572","2013-04-02",5.13
"1573","2013-04-03",5.05
"1574","2013-04-04",4.91
"1575","2013-04-05",4.91
"1576","2013-04-08",5
"1577","2013-04-09",4.94
"1578","2013-04-10",5.12
"1579","2013-04-11",5.31
"1580","2013-04-12",5.43
"1581","2013-04-15",5.34
"1582","2013-04-16",5.41
"1583","2013-04-17",5.3
"1584","2013-04-18",5.32
"1585","2013-04-19",5.3
"1586","2013-04-22",5.25
"1587","2013-04-23",5.42
"1588","2013-04-24",5.42
"1589","2013-04-25",5.42
"1590","2013-04-26",5.42
"1591","2013-04-29",5.47
"1592","2013-04-30",5.41
"1593","2013-05-01",5.49
"1594","2013-05-02",5.59
"1595","2013-05-03",5.58
"1596","2013-05-06",5.51
"1597","2013-05-07",5.36
"1598","2013-05-08",5.31
"1599","2013-05-09",5.37
"1600","2013-05-10",5.35
"1601","2013-05-13",5.25
"1602","2013-05-14",5.25
"1603","2013-05-15",5.21
"1604","2013-05-16",5.28
"1605","2013-05-17",5.24
"1606","2013-05-20",5.33
"1607","2013-05-21",5.42
"1608","2013-05-22",5.27
"1609","2013-05-23",5.24
"1610","2013-05-24",5.19
"1611","2013-05-28",5.3
"1612","2013-05-29",5.27
"1613","2013-05-30",5.42
"1614","2013-05-31",5.39
"1615","2013-06-03",5.36
"1616","2013-06-04",5.35
"1617","2013-06-05",5.24
"1618","2013-06-06",5.34
"1619","2013-06-07",5.33
"1620","2013-06-10",5.38
"1621","2013-06-11",5.37
"1622","2013-06-12",5.4
"1623","2013-06-13",5.4
"1624","2013-06-14",5.36
"1625","2013-06-17",5.51
"1626","2013-06-18",5.58
"1627","2013-06-19",5.5
"1628","2013-06-20",5.54
"1629","2013-06-21",5.45
"1630","2013-06-24",5.3
"1631","2013-06-25",5.38
"1632","2013-06-26",5.34
"1633","2013-06-27",5.32
"1634","2013-06-28",5.39
"1635","2013-07-01",5.42
"1636","2013-07-02",5.48
"1637","2013-07-03",5.4
"1638","2013-07-05",5.4
"1639","2013-07-08",5.55
"1640","2013-07-09",5.64
"1641","2013-07-10",5.77
"1642","2013-07-11",5.75
"1643","2013-07-12",5.8
"1644","2013-07-15",5.98
"1645","2013-07-16",6
"1646","2013-07-17",6.1
"1647","2013-07-18",6.1
"1648","2013-07-19",6.08
"1649","2013-07-22",6.08
"1650","2013-07-23",6.13
"1651","2013-07-24",6.11
"1652","2013-07-25",6.16
"1653","2013-07-26",6.19
"1654","2013-07-29",6.25
"1655","2013-07-30",6.25
"1656","2013-07-31",6.3
"1657","2013-08-01",6.44
"1658","2013-08-02",6.4
"1659","2013-08-05",6.5
"1660","2013-08-06",6.37
"1661","2013-08-07",6.03
"1662","2013-08-08",6
"1663","2013-08-09",5.96
"1664","2013-08-12",5.85
"1665","2013-08-13",6.08
"1666","2013-08-14",6.13
"1667","2013-08-15",6.17
"1668","2013-08-16",6.34
"1669","2013-08-19",6.37
"1670","2013-08-20",6.41
"1671","2013-08-21",6.44
"1672","2013-08-22",6.35
"1673","2013-08-23",6.62
"1674","2013-08-26",6.45
"1675","2013-08-27",6.38
"1676","2013-08-28",6.43
"1677","2013-08-29",6.58
"1678","2013-08-30",6.58
"1679","2013-09-03",6.61
"1680","2013-09-04",6.68
"1681","2013-09-05",6.66
"1682","2013-09-06",6.63
"1683","2013-09-09",6.67
"1684","2013-09-10",6.57
"1685","2013-09-11",6.59
"1686","2013-09-12",6.56
"1687","2013-09-13",6.57
"1688","2013-09-16",6.62
"1689","2013-09-17",6.67
"1690","2013-09-18",6.8
"1691","2013-09-19",6.85
"1692","2013-09-20",6.95
"1693","2013-09-23",6.94
"1694","2013-09-24",6.82
"1695","2013-09-25",6.85
"1696","2013-09-26",6.87
"1697","2013-09-27",6.91
"1698","2013-09-30",6.88
"1699","2013-10-01",6.92
"1700","2013-10-02",6.9
"1701","2013-10-03",6.86
"1702","2013-10-04",6.63
"1703","2013-10-07",6.6
"1704","2013-10-08",6.52
"1705","2013-10-09",6.4
"1706","2013-10-10",6.39
"1707","2013-10-11",6.31
"1708","2013-10-14",6.34
"1709","2013-10-15",6.12
"1710","2013-10-16",6.25
"1711","2013-10-17",6.46
"1712","2013-10-18",6.43
"1713","2013-10-21",6.48
"1714","2013-10-22",6.43
"1715","2013-10-23",6.41
"1716","2013-10-24",6.46
"1717","2013-10-25",6.4
"1718","2013-10-28",6.31
"1719","2013-10-29",6.3
"1720","2013-10-30",6.21
"1721","2013-10-31",6.16
"1722","2013-11-01",6.25
"1723","2013-11-04",6.36
"1724","2013-11-05",6.32
"1725","2013-11-06",6.44
"1726","2013-11-07",6.44
"1727","2013-11-08",6.5
"1728","2013-11-11",6.5
"1729","2013-11-12",6.54
"1730","2013-11-13",6.5
"1731","2013-11-14",6.48
"1732","2013-11-15",6.51
"1733","2013-11-18",6.52
"1734","2013-11-19",6.47
"1735","2013-11-20",6.51
"1736","2013-11-21",6.56
"1737","2013-11-22",6.51
"1738","2013-11-25",6.49
"1739","2013-11-26",6.56
"1740","2013-11-27",6.51
"1741","2013-11-29",6.55
"1742","2013-12-02",6.62
"1743","2013-12-03",6.63
"1744","2013-12-04",6.64
"1745","2013-12-05",6.85
"1746","2013-12-06",6.99
"1747","2013-12-09",7.15
"1748","2013-12-10",6.88
"1749","2013-12-11",6.87
"1750","2013-12-12",6.79
"1751","2013-12-13",6.8
"1752","2013-12-16",6.67
"1753","2013-12-17",6.95
"1754","2013-12-18",6.9
"1755","2013-12-19",6.99
"1756","2013-12-20",6.99
"1757","2013-12-23",7.14
"1758","2013-12-24",7.18
"1759","2013-12-26",7.15
"1760","2013-12-27",7.1
"1761","2013-12-30",7.05
"1762","2013-12-31",7.17
"1763","2014-01-02",7.12
"1764","2014-01-03",7.12
"1765","2014-01-06",7.4
"1766","2014-01-07",7.5
"1767","2014-01-08",7.43
"1768","2014-01-09",7.39
"1769","2014-01-10",7.42
"1770","2014-01-13",7.47
"1771","2014-01-14",7.55
"1772","2014-01-15",8.23
"1773","2014-01-16",8.57
"1774","2014-01-17",8.51
"1775","2014-01-21",8.75
"1776","2014-01-22",8.61
"1777","2014-01-23",8.65
"1778","2014-01-24",8.69
"1779","2014-01-27",8.02
"1780","2014-01-28",7.9
"1781","2014-01-29",7.98
"1782","2014-01-30",8.03
"1783","2014-01-31",8.01
"1784","2014-02-03",7.81
"1785","2014-02-04",7.75
"1786","2014-02-05",7.68
"1787","2014-02-06",7.76
"1788","2014-02-07",8
"1789","2014-02-10",8.26
"1790","2014-02-11",8.52
"1791","2014-02-12",8.38
"1792","2014-02-13",8.43
"1793","2014-02-14",8.45
"1794","2014-02-18",8.66
"1795","2014-02-19",8.64
"1796","2014-02-20",8.62
"1797","2014-02-21",8.73
"1798","2014-02-24",9.26
"1799","2014-02-25",9.03
"1800","2014-02-26",9.6
"1801","2014-02-27",9.49
"1802","2014-02-28",8.5
"1803","2014-03-03",8.69
"1804","2014-03-04",8.78
"1805","2014-03-05",8.82
"1806","2014-03-06",8.71
"1807","2014-03-07",8.66
"1808","2014-03-10",8.53
"1809","2014-03-11",8.42
"1810","2014-03-12",8.49
"1811","2014-03-13",8.33
"1812","2014-03-14",8.06
"1813","2014-03-17",8.24
"1814","2014-03-18",8.33
"1815","2014-03-19",8.34
"1816","2014-03-20",8.28
"1817","2014-03-21",8.14
"1818","2014-03-24",7.97
"1819","2014-03-25",7.95
"1820","2014-03-26",8.01
"1821","2014-03-27",7.89
"1822","2014-03-28",7.95
"1823","2014-03-31",8.06
"1824","2014-04-01",8.32
"1825","2014-04-02",8.58
"1826","2014-04-03",8.57
"1827","2014-04-04",8.5
"1828","2014-04-07",8.41
"1829","2014-04-08",8.45
"1830","2014-04-09",8.63
"1831","2014-04-10",8.39
"1832","2014-04-11",8.24
"1833","2014-04-14",8.24
"1834","2014-04-15",8.38
"1835","2014-04-16",8.34
"1836","2014-04-17",8.4
"1837","2014-04-21",8.39
"1838","2014-04-22",8.4
"1839","2014-04-23",8.41
"1840","2014-04-24",8.45
"1841","2014-04-25",8.26
"1842","2014-04-28",8.14
"1843","2014-04-29",8.1
"1844","2014-04-30",8.09
"1845","2014-05-01",8.16
"1846","2014-05-02",8.25
"1847","2014-05-05",8.24
"1848","2014-05-06",8.11
"1849","2014-05-07",8.01
"1850","2014-05-08",7.72
"1851","2014-05-09",7.71
"1852","2014-05-12",7.73
"1853","2014-05-13",7.78
"1854","2014-05-14",7.69
"1855","2014-05-15",7.84
"1856","2014-05-16",7.79
"1857","2014-05-19",7.83
"1858","2014-05-20",7.87
"1859","2014-05-21",7.92
"1860","2014-05-22",7.86
"1861","2014-05-23",8
"1862","2014-05-27",8.02
"1863","2014-05-28",7.95
"1864","2014-05-29",8.06
"1865","2014-05-30",7.92
"1866","2014-06-02",7.99
"1867","2014-06-03",7.83
"1868","2014-06-04",7.71
"1869","2014-06-05",7.72
"1870","2014-06-06",7.8
"1871","2014-06-09",7.8
"1872","2014-06-10",7.79
"1873","2014-06-11",7.75
"1874","2014-06-12",7.73
"1875","2014-06-13",7.72
"1876","2014-06-16",7.72
"1877","2014-06-17",7.7
"1878","2014-06-18",7.59
"1879","2014-06-19",7.37
"1880","2014-06-20",7.37
"1881","2014-06-23",7.17
"1882","2014-06-24",7.21
"1883","2014-06-25",7.29
"1884","2014-06-26",7.34
"1885","2014-06-27",7.46
"1886","2014-06-30",7.49
"1887","2014-07-01",7.54
"1888","2014-07-02",7.52
"1889","2014-07-03",7.56
"1890","2014-07-07",7.49
"1891","2014-07-08",7.25
"1892","2014-07-09",7.24
"1893","2014-07-10",7.21
"1894","2014-07-11",7.26
"1895","2014-07-14",7.26
"1896","2014-07-15",7.31
"1897","2014-07-16",7.28
"1898","2014-07-17",7.25
"1899","2014-07-18",7.33
"1900","2014-07-21",7.41
"1901","2014-07-22",7.61
"1902","2014-07-23",7.47
"1903","2014-07-24",7.43
"1904","2014-07-25",7.35
"1905","2014-07-28",7.35
"1906","2014-07-29",7.26
"1907","2014-07-30",7.31
"1908","2014-07-31",6.91
"1909","2014-08-01",6.86
"1910","2014-08-04",6.78
"1911","2014-08-05",6.75
"1912","2014-08-06",6.77
"1913","2014-08-07",6.68
"1914","2014-08-08",6.69
"1915","2014-08-11",7.11
"1916","2014-08-12",7.13
"1917","2014-08-13",7.01
"1918","2014-08-14",6.96
"1919","2014-08-15",7.01
"1920","2014-08-18",7.03
"1921","2014-08-19",7.05
"1922","2014-08-20",7.03
"1923","2014-08-21",7.05
"1924","2014-08-22",7.06
"1925","2014-08-25",7
"1926","2014-08-26",7.16
"1927","2014-08-27",7.28
"1928","2014-08-28",7.21
"1929","2014-08-29",7.2
"1930","2014-09-02",7.5
"1931","2014-09-03",7.62
"1932","2014-09-04",7.64
"1933","2014-09-05",7.63
"1934","2014-09-08",7.74
