"","date","RAVE"
"1004","2010-12-27",1.89
"1005","2010-12-28",1.92
"1006","2010-12-29",1.92
"1007","2010-12-30",1.91
"1008","2010-12-31",1.95
"1009","2011-01-03",1.91
"1010","2011-01-04",1.9
"1011","2011-01-05",1.97
"1012","2011-01-06",1.95
"1013","2011-01-07",2.12
"1014","2011-01-10",1.95
"1015","2011-01-11",1.93
"1016","2011-01-12",1.95
"1017","2011-01-13",1.95
"1018","2011-01-14",1.92
"1019","2011-01-18",1.98
"1020","2011-01-19",1.96
"1021","2011-01-20",1.95
"1022","2011-01-21",1.98
"1023","2011-01-24",1.95
"1024","2011-01-25",1.91
"1025","2011-01-26",1.96
"1026","2011-01-27",1.91
"1027","2011-01-28",1.91
"1028","2011-01-31",1.93
"1029","2011-02-01",1.94
"1030","2011-02-02",1.95
"1031","2011-02-03",1.95
"1032","2011-02-04",1.95
"1033","2011-02-07",1.92
"1034","2011-02-08",1.91
"1035","2011-02-09",1.91
"1036","2011-02-10",1.98
"1037","2011-02-11",1.88
"1038","2011-02-14",1.91
"1039","2011-02-15",1.92
"1040","2011-02-16",1.94
"1041","2011-02-17",1.95
"1042","2011-02-18",1.95
"1043","2011-02-22",1.94
"1044","2011-02-23",1.97
"1045","2011-02-24",1.99
"1046","2011-02-25",1.98
"1047","2011-02-28",1.98
"1048","2011-03-01",1.98
"1049","2011-03-02",1.98
"1050","2011-03-03",1.96
"1051","2011-03-04",1.98
"1052","2011-03-07",1.96
"1053","2011-03-08",2.01
"1054","2011-03-09",2
"1055","2011-03-10",2.01
"1056","2011-03-11",2.03
"1057","2011-03-14",1.98
"1058","2011-03-15",1.96
"1059","2011-03-16",2
"1060","2011-03-17",1.98
"1061","2011-03-18",2
"1062","2011-03-21",2
"1063","2011-03-22",2.01
"1064","2011-03-23",2.01
"1065","2011-03-24",2
"1066","2011-03-25",1.99
"1067","2011-03-28",2.03
"1068","2011-03-29",2.07
"1069","2011-03-30",2.05
"1070","2011-03-31",2.01
"1071","2011-04-01",2.01
"1072","2011-04-04",2.04
"1073","2011-04-05",2
"1074","2011-04-06",2.01
"1075","2011-04-07",2.06
"1076","2011-04-08",2.14
"1077","2011-04-11",2.18
"1078","2011-04-12",2.14
"1079","2011-04-13",2.13
"1080","2011-04-14",2.14
"1081","2011-04-15",2.1
"1082","2011-04-18",2.09
"1083","2011-04-19",2.11
"1084","2011-04-20",2.12
"1085","2011-04-21",2.12
"1086","2011-04-25",2.16
"1087","2011-04-26",2.11
"1088","2011-04-27",2.13
"1089","2011-04-28",2.07
"1090","2011-04-29",2.07
"1091","2011-05-02",2.12
"1092","2011-05-03",2.1
"1093","2011-05-04",2.15
"1094","2011-05-05",2.15
"1095","2011-05-06",2.25
"1096","2011-05-09",2.15
"1097","2011-05-10",2.37
"1098","2011-05-11",2.28
"1099","2011-05-12",2.33
"1100","2011-05-13",2.26
"1101","2011-05-16",2.3
"1102","2011-05-17",2.28
"1103","2011-05-18",2.25
"1104","2011-05-19",2.35
"1105","2011-05-20",2.35
"1106","2011-05-23",2.33
"1107","2011-05-24",2.32
"1108","2011-05-25",2.33
"1109","2011-05-26",2.33
"1110","2011-05-27",2.3
"1111","2011-05-31",2.3
"1112","2011-06-01",2.27
"1113","2011-06-02",2.28
"1114","2011-06-03",2.25
"1115","2011-06-06",2.23
"1116","2011-06-07",2.26
"1117","2011-06-08",2.3
"1118","2011-06-09",2.55
"1119","2011-06-10",2.5
"1120","2011-06-13",2.49
"1121","2011-06-14",2.47
"1122","2011-06-15",2.47
"1123","2011-06-16",2.32
"1124","2011-06-17",2.5
"1125","2011-06-20",2.45
"1126","2011-06-21",2.53
"1127","2011-06-22",2.5
"1128","2011-06-23",2.5
"1129","2011-06-24",2.67
"1130","2011-06-27",2.71
"1131","2011-06-28",2.88
"1132","2011-06-29",2.98
"1133","2011-06-30",2.98
"1134","2011-07-01",3.06
"1135","2011-07-05",3.2
"1136","2011-07-06",3.4
"1137","2011-07-07",3.35
"1138","2011-07-08",3.25
"1139","2011-07-11",3.35
"1140","2011-07-12",3.21
"1141","2011-07-13",3.17
"1142","2011-07-14",2.93
"1143","2011-07-15",2.95
"1144","2011-07-18",2.84
"1145","2011-07-19",2.88
"1146","2011-07-20",2.87
"1147","2011-07-21",2.93
"1148","2011-07-22",2.9
"1149","2011-07-25",2.88
"1150","2011-07-26",2.85
"1151","2011-07-27",2.89
"1152","2011-07-28",2.87
"1153","2011-07-29",2.88
"1154","2011-08-01",2.7
"1155","2011-08-02",2.6
"1156","2011-08-03",2.63
"1157","2011-08-04",2.5
"1158","2011-08-05",2.55
"1159","2011-08-08",2.48
"1160","2011-08-09",2.47
"1161","2011-08-10",2.45
"1162","2011-08-11",2.47
"1163","2011-08-12",2.8
"1164","2011-08-15",3.03
"1165","2011-08-16",2.9
"1166","2011-08-17",2.85
"1167","2011-08-18",3
"1168","2011-08-19",2.9
"1169","2011-08-22",3.02
"1170","2011-08-23",3.02
"1171","2011-08-24",2.99
"1172","2011-08-25",3.02
"1173","2011-08-26",3.02
"1174","2011-08-29",3
"1175","2011-08-30",2.93
"1176","2011-08-31",2.96
"1177","2011-09-01",2.92
"1178","2011-09-02",2.95
"1179","2011-09-06",2.98
"1180","2011-09-07",2.93
"1181","2011-09-08",2.9
"1182","2011-09-09",2.87
"1183","2011-09-12",2.83
"1184","2011-09-13",2.77
"1185","2011-09-14",2.83
"1186","2011-09-15",3.03
"1187","2011-09-16",3.14
"1188","2011-09-19",3.24
"1189","2011-09-20",3.39
"1190","2011-09-21",3.23
"1191","2011-09-22",3.16
"1192","2011-09-23",3.08
"1193","2011-09-26",3.2
"1194","2011-09-27",3.31
"1195","2011-09-28",3.4
"1196","2011-09-29",3.5
"1197","2011-09-30",3.38
"1198","2011-10-03",3.25
"1199","2011-10-04",3.16
"1200","2011-10-05",3.23
"1201","2011-10-06",3.25
"1202","2011-10-07",3.26
"1203","2011-10-10",3.25
"1204","2011-10-11",3.33
"1205","2011-10-12",3.28
"1206","2011-10-13",3.3
"1207","2011-10-14",3.5
"1208","2011-10-17",3.87
"1209","2011-10-18",4.18
"1210","2011-10-19",4.24
"1211","2011-10-20",4.62
"1212","2011-10-21",4.9
"1213","2011-10-24",4.57
"1214","2011-10-25",4.41
"1215","2011-10-26",4.67
"1216","2011-10-27",4.58
"1217","2011-10-28",4.55
"1218","2011-10-31",4.4
"1219","2011-11-01",4.21
"1220","2011-11-02",4.29
"1221","2011-11-03",4.6
"1222","2011-11-04",4.73
"1223","2011-11-07",4.88
"1224","2011-11-08",5.49
"1225","2011-11-09",5.1
"1226","2011-11-10",5.23
"1227","2011-11-11",6
"1228","2011-11-14",6.05
"1229","2011-11-15",5.91
"1230","2011-11-16",5.78
"1231","2011-11-17",5.15
"1232","2011-11-18",5.43
"1233","2011-11-21",5.66
"1234","2011-11-22",5.56
"1235","2011-11-23",5.41
"1236","2011-11-25",5.3
"1237","2011-11-28",5.55
"1238","2011-11-29",5.72
"1239","2011-11-30",5.64
"1240","2011-12-01",6.45
"1241","2011-12-02",6.28
"1242","2011-12-05",6.48
"1243","2011-12-06",6.57
"1244","2011-12-07",6.87
"1245","2011-12-08",6.7
"1246","2011-12-09",6.37
"1247","2011-12-12",5.8
"1248","2011-12-13",5.52
"1249","2011-12-14",5.34
"1250","2011-12-15",5.65
"1251","2011-12-16",5.57
"1252","2011-12-19",5.36
"1253","2011-12-20",5.36
"1254","2011-12-21",5.62
"1255","2011-12-22",5.39
"1256","2011-12-23",5.43
"1257","2011-12-27",5.35
"1258","2011-12-28",5.44
"1259","2011-12-29",5.55
"1260","2011-12-30",5.5
"1261","2012-01-03",5.51
"1262","2012-01-04",5.38
"1263","2012-01-05",5.43
"1264","2012-01-06",5.57
"1265","2012-01-09",5.63
"1266","2012-01-10",5.55
"1267","2012-01-11",5.37
"1268","2012-01-12",5.51
"1269","2012-01-13",5.55
"1270","2012-01-17",5.46
"1271","2012-01-18",5.59
"1272","2012-01-19",5.56
"1273","2012-01-20",5.51
"1274","2012-01-23",5.45
"1275","2012-01-24",5.38
"1276","2012-01-25",5.53
"1277","2012-01-26",5.42
"1278","2012-01-27",5.63
"1279","2012-01-30",5.55
"1280","2012-01-31",5.47
"1281","2012-02-01",5.46
"1282","2012-02-02",5.55
"1283","2012-02-03",5.57
"1284","2012-02-06",5.46
"1285","2012-02-07",6.12
"1286","2012-02-08",6.19
"1287","2012-02-09",4.71
"1288","2012-02-10",4.87
"1289","2012-02-13",5
"1290","2012-02-14",4.92
"1291","2012-02-15",4.82
"1292","2012-02-16",4.37
"1293","2012-02-17",4.56
"1294","2012-02-21",4.47
"1295","2012-02-22",4.48
"1296","2012-02-23",4.42
"1297","2012-02-24",4.4
"1298","2012-02-27",4.35
"1299","2012-02-28",4.45
"1300","2012-02-29",4.71
"1301","2012-03-01",4.7
"1302","2012-03-02",4.61
"1303","2012-03-05",4.58
"1304","2012-03-06",4.55
"1305","2012-03-07",4.55
"1306","2012-03-08",4.7
"1307","2012-03-09",4.81
"1308","2012-03-12",4.93
"1309","2012-03-13",4.9
"1310","2012-03-14",4.77
"1311","2012-03-15",4.6
"1312","2012-03-16",4.61
"1313","2012-03-19",4.64
"1314","2012-03-20",4.67
"1315","2012-03-21",4.74
"1316","2012-03-22",4.76
"1317","2012-03-23",4.83
"1318","2012-03-26",4.83
"1319","2012-03-27",4.86
"1320","2012-03-28",4.8
"1321","2012-03-29",4.88
"1322","2012-03-30",4.82
"1323","2012-04-02",4.87
"1324","2012-04-03",4.74
"1325","2012-04-04",4.61
"1326","2012-04-05",4.64
"1327","2012-04-09",4.65
"1328","2012-04-10",4.44
"1329","2012-04-11",4.49
"1330","2012-04-12",4.52
"1331","2012-04-13",4.4
"1332","2012-04-16",4.56
"1333","2012-04-17",4.29
"1334","2012-04-18",4.29
"1335","2012-04-19",4.22
"1336","2012-04-20",4.14
"1337","2012-04-23",4.07
"1338","2012-04-24",3.98
"1339","2012-04-25",3.73
"1340","2012-04-26",3.52
"1341","2012-04-27",3.22
"1342","2012-04-30",3.3
"1343","2012-05-01",3.45
"1344","2012-05-02",3.51
"1345","2012-05-03",3.55
"1346","2012-05-04",3.4
"1347","2012-05-07",3.41
"1348","2012-05-08",3.31
"1349","2012-05-09",3.15
"1350","2012-05-10",2.93
"1351","2012-05-11",3.05
"1352","2012-05-14",3.02
"1353","2012-05-15",3
"1354","2012-05-16",2.96
"1355","2012-05-17",2.94
"1356","2012-05-18",2.6
"1357","2012-05-21",2.56
"1358","2012-05-22",2.55
"1359","2012-05-23",2.5
"1360","2012-05-24",2.56
"1361","2012-05-25",2.47
"1362","2012-05-29",2.46
"1363","2012-05-30",2.44
"1364","2012-05-31",2.44
"1365","2012-06-01",2.32
"1366","2012-06-04",2.32
"1367","2012-06-05",2.3
"1368","2012-06-06",2.38
"1369","2012-06-07",2.3
"1370","2012-06-08",2.25
"1371","2012-06-11",2.36
"1372","2012-06-12",2.32
"1373","2012-06-13",2.27
"1374","2012-06-14",2.36
"1375","2012-06-15",2.41
"1376","2012-06-18",2.38
"1377","2012-06-19",2.41
"1378","2012-06-20",2.55
"1379","2012-06-21",3.06
"1380","2012-06-22",3.15
"1381","2012-06-25",3.11
"1382","2012-06-26",2.89
"1383","2012-06-27",2.6
"1384","2012-06-28",2.59
"1385","2012-06-29",2.73
"1386","2012-07-02",2.73
"1387","2012-07-03",2.75
"1388","2012-07-05",2.58
"1389","2012-07-06",2.5
"1390","2012-07-09",2.58
"1391","2012-07-10",2.49
"1392","2012-07-11",2.48
"1393","2012-07-12",2.49
"1394","2012-07-13",2.47
"1395","2012-07-16",2.38
"1396","2012-07-17",2.46
"1397","2012-07-18",2.39
"1398","2012-07-19",2.34
"1399","2012-07-20",2.27
"1400","2012-07-23",2.28
"1401","2012-07-24",2.3
"1402","2012-07-25",2.3
"1403","2012-07-26",2.36
"1404","2012-07-27",2.36
"1405","2012-07-30",2.36
"1406","2012-07-31",2.35
"1407","2012-08-01",2.32
"1408","2012-08-02",2.38
"1409","2012-08-03",2.35
"1410","2012-08-06",2.29
"1411","2012-08-07",2.48
"1412","2012-08-08",2.6
"1413","2012-08-09",2.98
"1414","2012-08-10",3.1
"1415","2012-08-13",3.63
"1416","2012-08-14",3.33
"1417","2012-08-15",3.35
"1418","2012-08-16",3.57
"1419","2012-08-17",3.6
"1420","2012-08-20",3.57
"1421","2012-08-21",3.42
"1422","2012-08-22",3.45
"1423","2012-08-23",3.28
"1424","2012-08-24",3.23
"1425","2012-08-27",3.35
"1426","2012-08-28",3.28
"1427","2012-08-29",3.3
"1428","2012-08-30",3.32
"1429","2012-08-31",3.44
"1430","2012-09-04",3.57
"1431","2012-09-05",3.42
"1432","2012-09-06",3.41
"1433","2012-09-07",3.43
"1434","2012-09-10",3.37
"1435","2012-09-11",3.43
"1436","2012-09-12",3.43
"1437","2012-09-13",3.44
"1438","2012-09-14",3.37
"1439","2012-09-17",3.22
"1440","2012-09-18",3.19
"1441","2012-09-19",3.37
"1442","2012-09-20",3.36
"1443","2012-09-21",3.33
"1444","2012-09-24",3.21
"1445","2012-09-25",2.94
"1446","2012-09-26",2.85
"1447","2012-09-27",2.95
"1448","2012-09-28",2.92
"1449","2012-10-01",2.91
"1450","2012-10-02",3
"1451","2012-10-03",2.96
"1452","2012-10-04",2.96
"1453","2012-10-05",2.9
"1454","2012-10-08",2.76
"1455","2012-10-09",2.68
"1456","2012-10-10",2.54
"1457","2012-10-11",2.62
"1458","2012-10-12",2.56
"1459","2012-10-15",2.71
"1460","2012-10-16",2.73
"1461","2012-10-17",2.65
"1462","2012-10-18",2.58
"1463","2012-10-19",2.69
"1464","2012-10-22",2.65
"1465","2012-10-23",2.63
"1466","2012-10-24",2.67
"1467","2012-10-25",2.63
"1468","2012-10-26",2.67
"1469","2012-10-31",2.65
"1470","2012-11-01",2.69
"1471","2012-11-02",2.69
"1472","2012-11-05",2.77
"1473","2012-11-06",2.84
"1474","2012-11-07",2.75
"1475","2012-11-08",2.56
"1476","2012-11-09",2.63
"1477","2012-11-12",3.18
"1478","2012-11-13",3.09
"1479","2012-11-14",2.91
"1480","2012-11-15",2.89
"1481","2012-11-16",3.14
"1482","2012-11-19",3.06
"1483","2012-11-20",3.07
"1484","2012-11-21",3.15
"1485","2012-11-23",3.19
"1486","2012-11-26",3.24
"1487","2012-11-27",3.4
"1488","2012-11-28",3.38
"1489","2012-11-29",3.2
"1490","2012-11-30",3.27
"1491","2012-12-03",3.4
"1492","2012-12-04",3.38
"1493","2012-12-05",3.39
"1494","2012-12-06",3.41
"1495","2012-12-07",3.44
"1496","2012-12-10",3.38
"1497","2012-12-11",3.41
"1498","2012-12-12",3.38
"1499","2012-12-13",3.41
"1500","2012-12-14",3.4
"1501","2012-12-17",3.43
"1502","2012-12-18",3.4
"1503","2012-12-19",3.4
"1504","2012-12-20",3.39
"1505","2012-12-21",3.39
"1506","2012-12-24",3.4
"1507","2012-12-26",3.42
"1508","2012-12-27",3.42
"1509","2012-12-28",3.41
"1510","2012-12-31",3.43
"1511","2013-01-02",3.44
"1512","2013-01-03",3.61
"1513","2013-01-04",3.75
"1514","2013-01-07",3.81
"1515","2013-01-08",3.87
"1516","2013-01-09",3.86
"1517","2013-01-10",3.78
"1518","2013-01-11",3.75
"1519","2013-01-14",3.75
"1520","2013-01-15",3.75
"1521","2013-01-16",3.8
"1522","2013-01-17",3.61
"1523","2013-01-18",3.68
"1524","2013-01-22",3.66
"1525","2013-01-23",3.69
"1526","2013-01-24",3.66
"1527","2013-01-25",3.61
"1528","2013-01-28",3.62
"1529","2013-01-29",3.79
"1530","2013-01-30",3.77
"1531","2013-01-31",3.8
"1532","2013-02-01",3.67
"1533","2013-02-04",3.64
"1534","2013-02-05",3.5
"1535","2013-02-06",3.52
"1536","2013-02-07",3.2
"1537","2013-02-08",3.27
"1538","2013-02-11",3.29
"1539","2013-02-12",3.26
"1540","2013-02-13",3.26
"1541","2013-02-14",3.21
"1542","2013-02-15",3.27
"1543","2013-02-19",3.29
"1544","2013-02-20",3.28
"1545","2013-02-21",3.18
"1546","2013-02-22",3.22
"1547","2013-02-25",3.26
"1548","2013-02-26",3.2
"1549","2013-02-27",3.19
"1550","2013-02-28",3.15
"1551","2013-03-01",3.1
"1552","2013-03-04",3.1
"1553","2013-03-05",3.04
"1554","2013-03-06",3.35
"1555","2013-03-07",3.41
"1556","2013-03-08",3.19
"1557","2013-03-11",3.4
"1558","2013-03-12",3.63
"1559","2013-03-13",3.8
"1560","2013-03-14",3.83
"1561","2013-03-15",3.8
"1562","2013-03-18",3.84
"1563","2013-03-19",3.8
"1564","2013-03-20",3.82
"1565","2013-03-21",3.81
"1566","2013-03-22",3.8
"1567","2013-03-25",3.8
"1568","2013-03-26",4.02
"1569","2013-03-27",4.22
"1570","2013-03-28",4.41
"1571","2013-04-01",4.7
"1572","2013-04-02",4.24
"1573","2013-04-03",4.31
"1574","2013-04-04",4.37
"1575","2013-04-05",4.21
"1576","2013-04-08",4.42
"1577","2013-04-09",5.1
"1578","2013-04-10",5.85
"1579","2013-04-11",5.99
"1580","2013-04-12",6.09
"1581","2013-04-15",5.94
"1582","2013-04-16",5.79
"1583","2013-04-17",5.19
"1584","2013-04-18",5.75
"1585","2013-04-19",5.85
"1586","2013-04-22",5.82
"1587","2013-04-23",5.84
"1588","2013-04-24",6.3
"1589","2013-04-25",7.14
"1590","2013-04-26",7.74
"1591","2013-04-29",7.52
"1592","2013-04-30",7.94
"1593","2013-05-01",7.74
"1594","2013-05-02",7.37
"1595","2013-05-03",7.79
"1596","2013-05-06",8.12
"1597","2013-05-07",8.7
"1598","2013-05-08",8.98
"1599","2013-05-09",6.03
"1600","2013-05-10",6.23
"1601","2013-05-13",6.31
"1602","2013-05-14",6.3
"1603","2013-05-15",5.83
"1604","2013-05-16",6.16
"1605","2013-05-17",5.91
"1606","2013-05-20",5.66
"1607","2013-05-21",5.28
"1608","2013-05-22",4.86
"1609","2013-05-23",4.93
"1610","2013-05-24",4.95
"1611","2013-05-28",4.81
"1612","2013-05-29",4.82
"1613","2013-05-30",5.05
"1614","2013-05-31",4.82
"1615","2013-06-03",4.87
"1616","2013-06-04",4.79
"1617","2013-06-05",4.72
"1618","2013-06-06",4.95
"1619","2013-06-07",4.93
"1620","2013-06-10",4.99
"1621","2013-06-11",5.4
"1622","2013-06-12",5.32
"1623","2013-06-13",5.17
"1624","2013-06-14",5.16
"1625","2013-06-17",5.16
"1626","2013-06-18",5.3
"1627","2013-06-19",5.12
"1628","2013-06-20",5.19
"1629","2013-06-21",5.15
"1630","2013-06-24",5.07
"1631","2013-06-25",5.13
"1632","2013-06-26",5.55
"1633","2013-06-27",5.65
"1634","2013-06-28",5.73
"1635","2013-07-01",5.74
"1636","2013-07-02",5.81
"1637","2013-07-03",5.74
"1638","2013-07-05",5.93
"1639","2013-07-08",5.75
"1640","2013-07-09",5.61
"1641","2013-07-10",5.8
"1642","2013-07-11",5.73
"1643","2013-07-12",5.76
"1644","2013-07-15",6.5
"1645","2013-07-16",6.39
"1646","2013-07-17",6.16
"1647","2013-07-18",6.09
"1648","2013-07-19",6.45
"1649","2013-07-22",6.51
"1650","2013-07-23",6.64
"1651","2013-07-24",6.41
"1652","2013-07-25",6.5
"1653","2013-07-26",6.51
"1654","2013-07-29",6.77
"1655","2013-07-30",7.01
"1656","2013-07-31",7.17
"1657","2013-08-01",7.13
"1658","2013-08-02",7.14
"1659","2013-08-05",7.14
"1660","2013-08-06",6.87
"1661","2013-08-07",6.85
"1662","2013-08-08",6.78
"1663","2013-08-09",7.05
"1664","2013-08-12",7.56
"1665","2013-08-13",7.8
"1666","2013-08-14",7.62
"1667","2013-08-15",7.2
"1668","2013-08-16",7.17
"1669","2013-08-19",7.02
"1670","2013-08-20",7.07
"1671","2013-08-21",7.21
"1672","2013-08-22",7.2
"1673","2013-08-23",7.31
"1674","2013-08-26",7.22
"1675","2013-08-27",7.22
"1676","2013-08-28",7.24
"1677","2013-08-29",7.38
"1678","2013-08-30",7.3
"1679","2013-09-03",7.37
"1680","2013-09-04",7.38
"1681","2013-09-05",7.44
"1682","2013-09-06",7.31
"1683","2013-09-09",7.25
"1684","2013-09-10",7.37
"1685","2013-09-11",7.34
"1686","2013-09-12",7.38
"1687","2013-09-13",7.3
"1688","2013-09-16",7.3
"1689","2013-09-17",7.39
"1690","2013-09-18",7.41
"1691","2013-09-19",7.35
"1692","2013-09-20",7.07
"1693","2013-09-23",6.9
"1694","2013-09-24",6.68
"1695","2013-09-25",7.03
"1696","2013-09-26",7.28
"1697","2013-09-27",7.89
"1698","2013-09-30",7.8
"1699","2013-10-01",7.87
"1700","2013-10-02",7.85
"1701","2013-10-03",7.46
"1702","2013-10-04",7.73
"1703","2013-10-07",7.52
"1704","2013-10-08",7.32
"1705","2013-10-09",7.44
"1706","2013-10-10",7.65
"1707","2013-10-11",8.16
"1708","2013-10-14",7.99
"1709","2013-10-15",7.96
"1710","2013-10-16",7.95
"1711","2013-10-17",8
"1712","2013-10-18",7.96
"1713","2013-10-21",8.47
"1714","2013-10-22",8.3
"1715","2013-10-23",8.66
"1716","2013-10-24",8.69
"1717","2013-10-25",8.42
"1718","2013-10-28",8.33
"1719","2013-10-29",8.35
"1720","2013-10-30",8.13
"1721","2013-10-31",8.19
"1722","2013-11-01",8.2
"1723","2013-11-04",8.22
"1724","2013-11-05",8.21
"1725","2013-11-06",8.16
"1726","2013-11-07",8.12
"1727","2013-11-08",8.22
"1728","2013-11-11",8.56
"1729","2013-11-12",8.36
"1730","2013-11-13",8.51
"1731","2013-11-14",8.49
"1732","2013-11-15",8.79
"1733","2013-11-18",8.93
"1734","2013-11-19",8.84
"1735","2013-11-20",8.76
"1736","2013-11-21",8.69
"1737","2013-11-22",8.7
"1738","2013-11-25",8.53
"1739","2013-11-26",8.5
"1740","2013-11-27",8.52
"1741","2013-11-29",8.79
"1742","2013-12-02",8.63
"1743","2013-12-03",8.11
"1744","2013-12-04",8.28
"1745","2013-12-05",8.35
"1746","2013-12-06",8.25
"1747","2013-12-09",8.34
"1748","2013-12-10",8.39
"1749","2013-12-11",8.32
"1750","2013-12-12",8.3
"1751","2013-12-13",8.24
"1752","2013-12-16",8.15
"1753","2013-12-17",8.18
"1754","2013-12-18",8.19
"1755","2013-12-19",7.92
"1756","2013-12-20",7.69
"1757","2013-12-23",8.19
"1758","2013-12-24",7.92
"1759","2013-12-26",8.22
"1760","2013-12-27",8.28
"1761","2013-12-30",8.17
"1762","2013-12-31",8.06
"1763","2014-01-02",8.09
"1764","2014-01-03",7.99
"1765","2014-01-06",7.98
"1766","2014-01-07",7.95
"1767","2014-01-08",8.05
"1768","2014-01-09",7.98
"1769","2014-01-10",8
"1770","2014-01-13",8
"1771","2014-01-14",7.97
"1772","2014-01-15",8.04
"1773","2014-01-16",8.09
"1774","2014-01-17",8.03
"1775","2014-01-21",7.95
"1776","2014-01-22",7.94
"1777","2014-01-23",7.89
"1778","2014-01-24",7.55
"1779","2014-01-27",7.39
"1780","2014-01-28",7.36
"1781","2014-01-29",7.11
"1782","2014-01-30",6.38
"1783","2014-01-31",6.34
"1784","2014-02-03",6.13
"1785","2014-02-04",6.45
"1786","2014-02-05",6.29
"1787","2014-02-06",6.43
"1788","2014-02-07",6.26
"1789","2014-02-10",6.32
"1790","2014-02-11",6.17
"1791","2014-02-12",6.07
"1792","2014-02-13",6.35
"1793","2014-02-14",6.5
"1794","2014-02-18",6.53
"1795","2014-02-19",6.4
"1796","2014-02-20",6.38
"1797","2014-02-21",6.41
"1798","2014-02-24",6.46
"1799","2014-02-25",6.5
"1800","2014-02-26",6.54
"1801","2014-02-27",6.62
"1802","2014-02-28",6.4
"1803","2014-03-03",6.49
"1804","2014-03-04",6.48
"1805","2014-03-05",6.17
"1806","2014-03-06",6.12
"1807","2014-03-07",5.89
"1808","2014-03-10",6.02
"1809","2014-03-11",5.99
"1810","2014-03-12",5.98
"1811","2014-03-13",6.02
"1812","2014-03-14",6.04
"1813","2014-03-17",5.98
"1814","2014-03-18",6.04
"1815","2014-03-19",6.02
"1816","2014-03-20",5.8
"1817","2014-03-21",5.55
"1818","2014-03-24",5.55
"1819","2014-03-25",5.6
"1820","2014-03-26",5.63
"1821","2014-03-27",5.58
"1822","2014-03-28",5.69
"1823","2014-03-31",6.04
"1824","2014-04-01",6.12
"1825","2014-04-02",6.13
"1826","2014-04-03",6.06
"1827","2014-04-04",5.98
"1828","2014-04-07",6.01
"1829","2014-04-08",5.85
"1830","2014-04-09",5.89
"1831","2014-04-10",5.95
"1832","2014-04-11",5.75
"1833","2014-04-14",5.76
"1834","2014-04-15",5.65
"1835","2014-04-16",5.78
"1836","2014-04-17",5.74
"1837","2014-04-21",5.85
"1838","2014-04-22",5.82
"1839","2014-04-23",5.79
"1840","2014-04-24",5.68
"1841","2014-04-25",5.61
"1842","2014-04-28",5.68
"1843","2014-04-29",5.62
"1844","2014-04-30",5.94
"1845","2014-05-01",5.84
"1846","2014-05-02",5.96
"1847","2014-05-05",6.03
"1848","2014-05-06",5.89
"1849","2014-05-07",5.81
"1850","2014-05-08",5.98
"1851","2014-05-09",6.03
"1852","2014-05-12",5.98
"1853","2014-05-13",6.35
"1854","2014-05-14",6.55
"1855","2014-05-15",6.34
"1856","2014-05-16",6.39
"1857","2014-05-19",6.3
"1858","2014-05-20",6.1
"1859","2014-05-21",6.15
"1860","2014-05-22",6.11
"1861","2014-05-23",6.1
"1862","2014-05-27",6.21
"1863","2014-05-28",6.16
"1864","2014-05-29",6.14
"1865","2014-05-30",6.05
"1866","2014-06-02",5.97
"1867","2014-06-03",5.93
"1868","2014-06-04",5.91
"1869","2014-06-05",5.95
"1870","2014-06-06",5.94
"1871","2014-06-09",5.96
"1872","2014-06-10",5.98
"1873","2014-06-11",6.04
"1874","2014-06-12",6.13
"1875","2014-06-13",6.09
"1876","2014-06-16",6.19
"1877","2014-06-17",6.2
"1878","2014-06-18",6.15
"1879","2014-06-19",6.07
"1880","2014-06-20",6.15
"1881","2014-06-23",6.16
"1882","2014-06-24",6.13
"1883","2014-06-25",6.1
"1884","2014-06-26",6.07
"1885","2014-06-27",6.2
"1886","2014-06-30",6.23
"1887","2014-07-01",6.22
"1888","2014-07-02",6.19
"1889","2014-07-03",6.2
"1890","2014-07-07",6.15
"1891","2014-07-08",6.01
"1892","2014-07-09",6.01
"1893","2014-07-10",5.97
"1894","2014-07-11",6.15
"1895","2014-07-14",6.2
"1896","2014-07-15",6.28
"1897","2014-07-16",6.32
"1898","2014-07-17",6.42
"1899","2014-07-18",7.3
"1900","2014-07-21",7.21
"1901","2014-07-22",6.85
"1902","2014-07-23",7
"1903","2014-07-24",7.51
"1904","2014-07-25",7.45
"1905","2014-07-28",7.41
"1906","2014-07-29",7.44
"1907","2014-07-30",7.64
"1908","2014-07-31",7.47
"1909","2014-08-01",7.45
"1910","2014-08-04",7.49
"1911","2014-08-05",7.45
"1912","2014-08-06",7.46
"1913","2014-08-07",7.45
"1914","2014-08-08",7.56
"1915","2014-08-11",7.68
"1916","2014-08-12",7.76
"1917","2014-08-13",8.21
"1918","2014-08-14",8.1
"1919","2014-08-15",7.99
"1920","2014-08-18",8.12
"1921","2014-08-19",8.12
"1922","2014-08-20",8
"1923","2014-08-21",7.99
"1924","2014-08-22",8.03
"1925","2014-08-25",8.06
"1926","2014-08-26",8.15
"1927","2014-08-27",8.15
"1928","2014-08-28",8.07
"1929","2014-08-29",8.02
"1930","2014-09-02",8.04
"1931","2014-09-03",7.93
"1932","2014-09-04",7.67
"1933","2014-09-05",7.47
"1934","2014-09-08",7.7
"1935","2014-09-09",7.57
"1936","2014-09-10",7.57
"1937","2014-09-11",7.73
