"","date","SXC"
"984","2015-06-18",14.63
"985","2015-06-19",14.2
"986","2015-06-22",14.21
"987","2015-06-23",14.4
"988","2015-06-24",14.2
"989","2015-06-25",13.84
"990","2015-06-26",13.8
"991","2015-06-29",13.45
"992","2015-06-30",13
"993","2015-07-01",13.09
"994","2015-07-02",12.65
"995","2015-07-06",12.5
"996","2015-07-07",12.59
"997","2015-07-08",12.17
"998","2015-07-09",12.36
"999","2015-07-10",12.01
"1000","2015-07-13",12.45
"1001","2015-07-14",12.42
"1002","2015-07-15",11.97
"1003","2015-07-16",11.98
"1004","2015-07-17",11.88
"1005","2015-07-20",11.4
"1006","2015-07-21",12.48
"1007","2015-07-22",12.2
"1008","2015-07-23",12.32
"1009","2015-07-24",12.02
"1010","2015-07-27",12.11
"1011","2015-07-28",12.45
"1012","2015-07-29",12.62
"1013","2015-07-30",12.34
"1014","2015-07-31",12.29
"1015","2015-08-03",12.02
"1016","2015-08-04",12.24
"1017","2015-08-05",12.17
"1018","2015-08-06",12.41
"1019","2015-08-07",11.71
"1020","2015-08-10",12.13
"1021","2015-08-11",11.81
"1022","2015-08-12",11.8
"1023","2015-08-13",11.45
"1024","2015-08-14",11.13
"1025","2015-08-17",11.1
"1026","2015-08-18",10.94
"1027","2015-08-19",10.92
"1028","2015-08-20",10.69
"1029","2015-08-21",10.78
"1030","2015-08-24",10.12
"1031","2015-08-25",10.13
"1032","2015-08-26",10.45
"1033","2015-08-27",10.9
"1034","2015-08-28",11.02
"1035","2015-08-31",11.48
"1036","2015-09-01",10.67
"1037","2015-09-02",11.24
"1038","2015-09-03",11.29
"1039","2015-09-04",10.95
"1040","2015-09-08",10.92
"1041","2015-09-09",10.58
"1042","2015-09-10",10.11
"1043","2015-09-11",10
"1044","2015-09-14",9.94
"1045","2015-09-15",10.2
"1046","2015-09-16",10.65
"1047","2015-09-17",10.42
"1048","2015-09-18",10.44
"1049","2015-09-21",10.45
"1050","2015-09-22",9.69
"1051","2015-09-23",8.51
"1052","2015-09-24",8.38
"1053","2015-09-25",8.15
"1054","2015-09-28",7.73
"1055","2015-09-29",7.81
"1056","2015-09-30",7.78
"1057","2015-10-01",8.37
"1058","2015-10-02",8.77
"1059","2015-10-05",9.12
"1060","2015-10-06",9.39
"1061","2015-10-07",9.2
"1062","2015-10-08",9.63
"1063","2015-10-09",9.75
"1064","2015-10-12",7.01
"1065","2015-10-13",6.32
"1066","2015-10-14",6.38
"1067","2015-10-15",6.34
"1068","2015-10-16",5.8
"1069","2015-10-19",5.6
"1070","2015-10-20",5.35
"1071","2015-10-21",5.42
"1072","2015-10-22",5.46
"1073","2015-10-23",5.36
"1074","2015-10-26",5.03
"1075","2015-10-27",4.71
"1076","2015-10-28",5.05
"1077","2015-10-29",4.91
"1078","2015-10-30",4.96
"1079","2015-11-02",4.99
"1080","2015-11-03",5.24
"1081","2015-11-04",5.01
"1082","2015-11-05",4.92
"1083","2015-11-06",4.88
"1084","2015-11-09",5
"1085","2015-11-10",4.51
"1086","2015-11-11",4.02
"1087","2015-11-12",4.22
"1088","2015-11-13",3.92
"1089","2015-11-16",4.03
"1090","2015-11-17",3.89
"1091","2015-11-18",3.79
"1092","2015-11-19",3.84
"1093","2015-11-20",3.83
"1094","2015-11-23",3.7
"1095","2015-11-24",3.69
"1096","2015-11-25",3.69
"1097","2015-11-27",3.6
"1098","2015-11-30",3.78
"1099","2015-12-01",3.63
"1100","2015-12-02",3.49
"1101","2015-12-03",3.49
"1102","2015-12-04",3.29
"1103","2015-12-07",3.04
"1104","2015-12-08",3.16
"1105","2015-12-09",2.95
"1106","2015-12-10",3.07
"1107","2015-12-11",2.99
"1108","2015-12-14",2.89
"1109","2015-12-15",2.91
"1110","2015-12-16",3.05
"1111","2015-12-17",3.51
"1112","2015-12-18",3.64
"1113","2015-12-21",3.59
"1114","2015-12-22",3.76
"1115","2015-12-23",3.9
"1116","2015-12-24",3.85
"1117","2015-12-28",3.5
"1118","2015-12-29",3.58
"1119","2015-12-30",3.5
"1120","2015-12-31",3.47
"1121","2016-01-04",3.79
"1122","2016-01-05",3.78
"1123","2016-01-06",3.45
"1124","2016-01-07",3.11
"1125","2016-01-08",2.96
"1126","2016-01-11",2.68
"1127","2016-01-12",2.59
"1128","2016-01-13",2.56
"1129","2016-01-14",2.5
"1130","2016-01-15",2.54
"1131","2016-01-19",2.2
"1132","2016-01-20",2.26
"1133","2016-01-21",2.31
"1134","2016-01-22",2.35
"1135","2016-01-25",2.46
"1136","2016-01-26",2.54
"1137","2016-01-27",2.3
"1138","2016-01-28",3.51
"1139","2016-01-29",3.78
"1140","2016-02-01",3.57
"1141","2016-02-02",3.32
"1142","2016-02-03",3.29
"1143","2016-02-04",3.56
"1144","2016-02-05",3.45
"1145","2016-02-08",3.34
"1146","2016-02-09",3.2
"1147","2016-02-10",3.06
"1148","2016-02-11",3.08
"1149","2016-02-12",3.37
"1150","2016-02-16",3.3
"1151","2016-02-17",3.8
"1152","2016-02-18",3.78
"1153","2016-02-19",3.79
"1154","2016-02-22",4.04
"1155","2016-02-23",4.09
"1156","2016-02-24",4.14
"1157","2016-02-25",3.9
"1158","2016-02-26",4.16
"1159","2016-02-29",4.73
"1160","2016-03-01",5.01
"1161","2016-03-02",5.56
"1162","2016-03-03",5.9
"1163","2016-03-04",5.67
"1164","2016-03-07",6.28
"1165","2016-03-08",5.85
"1166","2016-03-09",5.87
"1167","2016-03-10",5.99
"1168","2016-03-11",6.33
"1169","2016-03-14",6.26
"1170","2016-03-15",5.86
"1171","2016-03-16",6.03
"1172","2016-03-17",6.38
"1173","2016-03-18",6.4
"1174","2016-03-21",6.22
"1175","2016-03-22",6.32
"1176","2016-03-23",5.78
"1177","2016-03-24",6.09
"1178","2016-03-28",6.12
"1179","2016-03-29",6.16
"1180","2016-03-30",6.09
"1181","2016-03-31",6.5
"1182","2016-04-01",6.12
"1183","2016-04-04",5.98
"1184","2016-04-05",5.98
"1185","2016-04-06",5.97
"1186","2016-04-07",5.99
"1187","2016-04-08",6.37
"1188","2016-04-11",6.77
"1189","2016-04-12",7.02
"1190","2016-04-13",7.31
"1191","2016-04-14",7.19
"1192","2016-04-15",7.12
"1193","2016-04-18",7.34
"1194","2016-04-19",7.67
"1195","2016-04-20",7.7
"1196","2016-04-21",7.38
"1197","2016-04-22",7.36
"1198","2016-04-25",6.89
"1199","2016-04-26",7.52
"1200","2016-04-27",7.27
"1201","2016-04-28",7.59
"1202","2016-04-29",7.43
"1203","2016-05-02",7.41
"1204","2016-05-03",7
"1205","2016-05-04",7.16
"1206","2016-05-05",6.9
"1207","2016-05-06",6.89
"1208","2016-05-09",5.68
"1209","2016-05-10",5.99
"1210","2016-05-11",5.9
"1211","2016-05-12",5.64
"1212","2016-05-13",5.46
"1213","2016-05-16",5.51
"1214","2016-05-17",5.64
"1215","2016-05-18",5.4
"1216","2016-05-19",5.4
"1217","2016-05-20",5.55
"1218","2016-05-23",5.59
"1219","2016-05-24",5.63
"1220","2016-05-25",5.97
"1221","2016-05-26",5.88
"1222","2016-05-27",5.79
"1223","2016-05-31",6.05
"1224","2016-06-01",6.12
"1225","2016-06-02",6.23
"1226","2016-06-03",6.46
"1227","2016-06-06",6.58
"1228","2016-06-07",6.47
"1229","2016-06-08",6.73
"1230","2016-06-09",6.56
"1231","2016-06-10",6.31
"1232","2016-06-13",5.74
"1233","2016-06-14",5.51
"1234","2016-06-15",5.62
"1235","2016-06-16",5.74
"1236","2016-06-17",5.77
"1237","2016-06-20",5.97
"1238","2016-06-21",5.92
"1239","2016-06-22",5.77
"1240","2016-06-23",6.05
"1241","2016-06-24",5.78
"1242","2016-06-27",5.24
"1243","2016-06-28",5.46
"1244","2016-06-29",5.62
"1245","2016-06-30",5.82
"1246","2016-07-01",6.11
"1247","2016-07-05",6.03
"1248","2016-07-06",6.23
"1249","2016-07-07",6.11
"1250","2016-07-08",6.52
"1251","2016-07-11",6.71
"1252","2016-07-12",7.06
"1253","2016-07-13",7.17
"1254","2016-07-14",7.06
"1255","2016-07-15",7.16
"1256","2016-07-18",7.25
"1257","2016-07-19",6.98
"1258","2016-07-20",6.99
"1259","2016-07-21",7.05
"1260","2016-07-22",7.15
"1261","2016-07-25",7.31
"1262","2016-07-26",7.6
"1263","2016-07-27",8.01
"1264","2016-07-28",7.06
"1265","2016-07-29",7.63
"1266","2016-08-01",7.25
"1267","2016-08-02",7.12
"1268","2016-08-03",7.52
"1269","2016-08-04",7.57
"1270","2016-08-05",7.66
"1271","2016-08-08",7.71
"1272","2016-08-09",7.59
"1273","2016-08-10",7.34
"1274","2016-08-11",7.36
"1275","2016-08-12",7.07
"1276","2016-08-15",7.25
"1277","2016-08-16",7.25
"1278","2016-08-17",7.06
"1279","2016-08-18",7.18
"1280","2016-08-19",6.78
"1281","2016-08-22",6.9
"1282","2016-08-23",6.83
"1283","2016-08-24",6.55
"1284","2016-08-25",6.57
"1285","2016-08-26",6.54
"1286","2016-08-29",6.62
"1287","2016-08-30",6.59
"1288","2016-08-31",6.52
"1289","2016-09-01",6.46
"1290","2016-09-02",6.67
"1291","2016-09-06",7.01
"1292","2016-09-07",7.1
"1293","2016-09-08",7.12
"1294","2016-09-09",6.75
"1295","2016-09-12",6.97
"1296","2016-09-13",6.47
"1297","2016-09-14",6.39
"1298","2016-09-15",6.84
"1299","2016-09-16",6.47
"1300","2016-09-19",6.6
"1301","2016-09-20",6.56
"1302","2016-09-21",6.78
"1303","2016-09-22",7
"1304","2016-09-23",7.25
"1305","2016-09-26",7.31
"1306","2016-09-27",7.33
"1307","2016-09-28",7.82
"1308","2016-09-29",7.6
"1309","2016-09-30",8.02
"1310","2016-10-03",7.95
"1311","2016-10-04",7.98
"1312","2016-10-05",7.86
"1313","2016-10-06",7.9
"1314","2016-10-07",7.82
"1315","2016-10-10",8.12
"1316","2016-10-11",7.83
"1317","2016-10-12",7.79
"1318","2016-10-13",7.33
"1319","2016-10-14",7.28
"1320","2016-10-17",7.45
"1321","2016-10-18",7.75
"1322","2016-10-19",8.33
"1323","2016-10-20",8.96
"1324","2016-10-21",9.2
"1325","2016-10-24",9.72
"1326","2016-10-25",9.78
"1327","2016-10-26",9.97
"1328","2016-10-27",10.61
"1329","2016-10-28",10.76
"1330","2016-10-31",10.21
"1331","2016-11-01",10.18
"1332","2016-11-02",9.86
"1333","2016-11-03",10.4
"1334","2016-11-04",10.49
"1335","2016-11-07",10.66
"1336","2016-11-08",10.29
"1337","2016-11-09",11.16
"1338","2016-11-10",10.74
"1339","2016-11-11",11.41
"1340","2016-11-14",12.36
"1341","2016-11-15",12.46
"1342","2016-11-16",11.8
"1343","2016-11-17",11.49
"1344","2016-11-18",11.58
"1345","2016-11-21",11.59
"1346","2016-11-22",12.25
"1347","2016-11-23",12.26
"1348","2016-11-25",11.81
"1349","2016-11-28",11.6
"1350","2016-11-29",11.48
"1351","2016-11-30",11.42
"1352","2016-12-01",11.68
"1353","2016-12-02",12.15
"1354","2016-12-05",12.57
"1355","2016-12-06",12.67
"1356","2016-12-07",12.96
"1357","2016-12-08",12.75
"1358","2016-12-09",12.54
"1359","2016-12-12",11.77
"1360","2016-12-13",11.6
"1361","2016-12-14",11.82
"1362","2016-12-15",11.87
"1363","2016-12-16",11.82
"1364","2016-12-19",11.94
"1365","2016-12-20",11.9
"1366","2016-12-21",11.9
"1367","2016-12-22",11.4
"1368","2016-12-23",11.67
"1369","2016-12-27",11.69
"1370","2016-12-28",11.86
"1371","2016-12-29",11.67
"1372","2016-12-30",11.34
"1373","2017-01-03",11.3
"1374","2017-01-04",11.78
"1375","2017-01-05",11.61
"1376","2017-01-06",11.24
"1377","2017-01-09",10.95
"1378","2017-01-10",11.6
"1379","2017-01-11",11.62
"1380","2017-01-12",11.48
"1381","2017-01-13",11.41
"1382","2017-01-17",11.06
"1383","2017-01-18",11.22
"1384","2017-01-19",10.92
"1385","2017-01-20",10.3
"1386","2017-01-23",10.43
"1387","2017-01-24",10.65
"1388","2017-01-25",10.64
"1389","2017-01-26",9.9
"1390","2017-01-27",9.77
"1391","2017-01-30",9.32
"1392","2017-01-31",8.82
"1393","2017-02-01",8.91
"1394","2017-02-02",9.02
"1395","2017-02-03",9.09
"1396","2017-02-06",9.03
"1397","2017-02-07",9.13
"1398","2017-02-08",9.2
"1399","2017-02-09",9.38
"1400","2017-02-10",9.85
"1401","2017-02-13",9.92
"1402","2017-02-14",10.01
"1403","2017-02-15",9.85
"1404","2017-02-16",10
"1405","2017-02-17",9.99
"1406","2017-02-21",10.03
"1407","2017-02-22",9.9
"1408","2017-02-23",9.79
"1409","2017-02-24",9.55
"1410","2017-02-27",9.85
"1411","2017-02-28",9.75
"1412","2017-03-01",10.09
"1413","2017-03-02",9.88
"1414","2017-03-03",9.88
"1415","2017-03-06",9.72
"1416","2017-03-07",9.07
"1417","2017-03-08",8.66
"1418","2017-03-09",8.33
"1419","2017-03-10",8.3
"1420","2017-03-13",8.72
"1421","2017-03-14",8.9
"1422","2017-03-15",9.27
"1423","2017-03-16",10.09
"1424","2017-03-17",8.96
"1425","2017-03-20",8.93
"1426","2017-03-21",8.24
"1427","2017-03-22",8.67
"1428","2017-03-23",9.06
"1429","2017-03-24",8.58
"1430","2017-03-27",8.9
"1431","2017-03-28",9.15
"1432","2017-03-29",9.26
"1433","2017-03-30",9.01
"1434","2017-03-31",8.96
"1435","2017-04-03",9.17
"1436","2017-04-04",9.34
"1437","2017-04-05",9.08
"1438","2017-04-06",8.99
"1439","2017-04-07",9.17
"1440","2017-04-10",9.38
"1441","2017-04-11",9.54
"1442","2017-04-12",8.91
"1443","2017-04-13",8.5
"1444","2017-04-17",8.5
"1445","2017-04-18",8.51
"1446","2017-04-19",8.31
"1447","2017-04-20",10.01
"1448","2017-04-21",9.87
"1449","2017-04-24",9.85
"1450","2017-04-25",9.75
"1451","2017-04-26",9.64
"1452","2017-04-27",9.32
"1453","2017-04-28",9.17
"1454","2017-05-01",9.11
"1455","2017-05-02",8.89
"1456","2017-05-03",8.39
"1457","2017-05-04",7.93
"1458","2017-05-05",8.06
"1459","2017-05-08",7.93
"1460","2017-05-09",8.12
"1461","2017-05-10",8.12
"1462","2017-05-11",8.18
"1463","2017-05-12",7.98
"1464","2017-05-15",8.15
"1465","2017-05-16",8.21
"1466","2017-05-17",8.35
"1467","2017-05-18",8.36
"1468","2017-05-19",8.63
"1469","2017-05-22",8.71
"1470","2017-05-23",9.14
"1471","2017-05-24",9
"1472","2017-05-25",8.9
"1473","2017-05-26",9.07
"1474","2017-05-30",8.8
"1475","2017-05-31",8.74
"1476","2017-06-01",9
"1477","2017-06-02",9.02
"1478","2017-06-05",9.19
"1479","2017-06-06",9.18
"1480","2017-06-07",9.02
"1481","2017-06-08",9.59
"1482","2017-06-09",9.54
"1483","2017-06-12",9.7
"1484","2017-06-13",9.75
"1485","2017-06-14",9.75
"1486","2017-06-15",9.46
"1487","2017-06-16",9.55
"1488","2017-06-19",9.77
"1489","2017-06-20",9.4
"1490","2017-06-21",9.56
"1491","2017-06-22",9.88
"1492","2017-06-23",9.84
"1493","2017-06-26",9.9
"1494","2017-06-27",10.61
"1495","2017-06-28",11
"1496","2017-06-29",10.93
"1497","2017-06-30",10.9
"1498","2017-07-03",10.95
"1499","2017-07-05",11.01
"1500","2017-07-06",11.02
"1501","2017-07-07",10.98
"1502","2017-07-10",10.96
"1503","2017-07-11",10.97
"1504","2017-07-12",10.97
"1505","2017-07-13",10.9
"1506","2017-07-14",10.84
"1507","2017-07-17",10.9
"1508","2017-07-18",10.75
"1509","2017-07-19",10.76
"1510","2017-07-20",10.67
"1511","2017-07-21",10.55
"1512","2017-07-24",10.54
"1513","2017-07-25",10.8
"1514","2017-07-26",10.73
"1515","2017-07-27",9.31
"1516","2017-07-28",9.17
"1517","2017-07-31",8.95
"1518","2017-08-01",8.62
"1519","2017-08-02",8.43
"1520","2017-08-03",8.41
"1521","2017-08-04",8.55
"1522","2017-08-07",8.37
"1523","2017-08-08",8.36
"1524","2017-08-09",8.4
"1525","2017-08-10",8.47
"1526","2017-08-11",8.56
"1527","2017-08-14",8.66
"1528","2017-08-15",8.54
"1529","2017-08-16",8.74
"1530","2017-08-17",8.67
"1531","2017-08-18",8.64
"1532","2017-08-21",8.83
"1533","2017-08-22",8.92
"1534","2017-08-23",9.13
"1535","2017-08-24",9.15
"1536","2017-08-25",9.15
"1537","2017-08-28",9.4
"1538","2017-08-29",9.56
"1539","2017-08-30",9.47
"1540","2017-08-31",9.32
"1541","2017-09-01",9.61
"1542","2017-09-05",9.45
"1543","2017-09-06",9.34
"1544","2017-09-07",9.4
"1545","2017-09-08",9.1
"1546","2017-09-11",8.71
"1547","2017-09-12",8.77
"1548","2017-09-13",8.7
"1549","2017-09-14",8.51
"1550","2017-09-15",8.44
"1551","2017-09-18",8.83
"1552","2017-09-19",8.7
"1553","2017-09-20",8.78
"1554","2017-09-21",8.73
"1555","2017-09-22",8.62
"1556","2017-09-25",8.72
"1557","2017-09-26",8.69
"1558","2017-09-27",9.04
"1559","2017-09-28",8.97
"1560","2017-09-29",9.14
"1561","2017-10-02",9.34
"1562","2017-10-03",9.5
"1563","2017-10-04",9.6
"1564","2017-10-05",9.74
"1565","2017-10-06",9.43
"1566","2017-10-09",9.14
"1567","2017-10-10",9.12
"1568","2017-10-11",9.17
"1569","2017-10-12",9.38
"1570","2017-10-13",9.6
"1571","2017-10-16",9.81
"1572","2017-10-17",9.94
"1573","2017-10-18",9.93
"1574","2017-10-19",10.2
"1575","2017-10-20",10.28
"1576","2017-10-23",10.26
"1577","2017-10-24",10.35
"1578","2017-10-25",10.61
"1579","2017-10-26",11.55
"1580","2017-10-27",11.2
"1581","2017-10-30",11.18
"1582","2017-10-31",11.09
"1583","2017-11-01",11.06
"1584","2017-11-02",11
"1585","2017-11-03",10.84
"1586","2017-11-06",10.84
"1587","2017-11-07",10.67
"1588","2017-11-08",10.75
"1589","2017-11-09",10.78
"1590","2017-11-10",10.73
"1591","2017-11-13",10.71
"1592","2017-11-14",10.52
"1593","2017-11-15",10.47
"1594","2017-11-16",10.69
"1595","2017-11-17",10.8
"1596","2017-11-20",10.97
"1597","2017-11-21",11.18
"1598","2017-11-22",11.26
"1599","2017-11-24",11.4
"1600","2017-11-27",11.05
"1601","2017-11-28",11.25
"1602","2017-11-29",11.39
"1603","2017-11-30",11.39
"1604","2017-12-01",11.39
"1605","2017-12-04",11.37
"1606","2017-12-05",10.96
"1607","2017-12-06",10.8
"1608","2017-12-07",11.03
"1609","2017-12-08",11.1
"1610","2017-12-11",11.2
"1611","2017-12-12",11.22
"1612","2017-12-13",11.35
"1613","2017-12-14",11.07
"1614","2017-12-15",11.21
"1615","2017-12-18",11.4
"1616","2017-12-19",11.35
"1617","2017-12-20",11.36
"1618","2017-12-21",11.42
"1619","2017-12-22",12.17
"1620","2017-12-26",12.47
"1621","2017-12-27",12.15
"1622","2017-12-28",12.11
"1623","2017-12-29",11.99
"1624","2018-01-02",12.14
"1625","2018-01-03",12.13
"1626","2018-01-04",12.09
"1627","2018-01-05",12.06
"1628","2018-01-08",12.13
"1629","2018-01-09",12.15
"1630","2018-01-10",12.1
"1631","2018-01-11",13.35
"1632","2018-01-12",13.05
"1633","2018-01-16",12.51
"1634","2018-01-17",12.5
"1635","2018-01-18",12.47
"1636","2018-01-19",12.36
"1637","2018-01-22",12.62
"1638","2018-01-23",12.68
"1639","2018-01-24",12.47
"1640","2018-01-25",12.51
"1641","2018-01-26",12.63
"1642","2018-01-29",12.22
"1643","2018-01-30",11.92
"1644","2018-01-31",11.1
"1645","2018-02-01",10.37
"1646","2018-02-02",9.75
"1647","2018-02-05",9.6
"1648","2018-02-06",10
"1649","2018-02-07",10.02
"1650","2018-02-08",9.43
"1651","2018-02-09",9.84
"1652","2018-02-12",10.06
"1653","2018-02-13",10.08
"1654","2018-02-14",10.49
"1655","2018-02-15",10.61
"1656","2018-02-16",10.8
"1657","2018-02-20",10.68
"1658","2018-02-21",10.68
"1659","2018-02-22",10.7
"1660","2018-02-23",10.55
"1661","2018-02-26",10.97
"1662","2018-02-27",10.84
"1663","2018-02-28",10.68
"1664","2018-03-01",10.79
"1665","2018-03-02",10.94
"1666","2018-03-05",10.95
"1667","2018-03-06",11.75
"1668","2018-03-07",12.02
"1669","2018-03-08",11.92
"1670","2018-03-09",11.98
"1671","2018-03-12",11.71
"1672","2018-03-13",11.79
"1673","2018-03-14",11.59
"1674","2018-03-15",11.59
"1675","2018-03-16",11.63
"1676","2018-03-19",11.34
"1677","2018-03-20",11.23
"1678","2018-03-21",11.43
"1679","2018-03-22",10.98
"1680","2018-03-23",10.71
"1681","2018-03-26",10.94
"1682","2018-03-27",10.61
"1683","2018-03-28",10.55
"1684","2018-03-29",10.76
"1685","2018-04-02",10.71
"1686","2018-04-03",10.91
"1687","2018-04-04",10.85
"1688","2018-04-05",11.03
"1689","2018-04-06",10.53
"1690","2018-04-09",10.47
"1691","2018-04-10",10.79
"1692","2018-04-11",10.7
"1693","2018-04-12",10.7
"1694","2018-04-13",10.61
"1695","2018-04-16",10.57
"1696","2018-04-17",10.84
"1697","2018-04-18",11.03
"1698","2018-04-19",10.9
"1699","2018-04-20",10.76
"1700","2018-04-23",10.7
"1701","2018-04-24",10.67
"1702","2018-04-25",10.72
"1703","2018-04-26",11.92
"1704","2018-04-27",11.52
"1705","2018-04-30",11.49
"1706","2018-05-01",11.34
"1707","2018-05-02",11.49
"1708","2018-05-03",11.74
"1709","2018-05-04",11.89
"1710","2018-05-07",12.08
"1711","2018-05-08",12.03
"1712","2018-05-09",12.25
"1713","2018-05-10",12.36
"1714","2018-05-11",12.5
"1715","2018-05-14",12.48
"1716","2018-05-15",12.76
"1717","2018-05-16",13
"1718","2018-05-17",13.21
"1719","2018-05-18",13.18
"1720","2018-05-21",13.18
"1721","2018-05-22",13.22
"1722","2018-05-23",13.26
"1723","2018-05-24",13.29
"1724","2018-05-25",13.08
"1725","2018-05-29",13.32
"1726","2018-05-30",13.55
"1727","2018-05-31",13.54
"1728","2018-06-01",13.66
"1729","2018-06-04",13.75
"1730","2018-06-05",13.89
"1731","2018-06-06",13.75
"1732","2018-06-07",13.72
"1733","2018-06-08",13.51
"1734","2018-06-11",13.59
"1735","2018-06-12",13.98
"1736","2018-06-13",13.9
"1737","2018-06-14",14.14
"1738","2018-06-15",13.85
"1739","2018-06-18",14.09
"1740","2018-06-19",13.55
"1741","2018-06-20",13.64
"1742","2018-06-21",13.27
"1743","2018-06-22",13.52
"1744","2018-06-25",13.36
"1745","2018-06-26",13.38
"1746","2018-06-27",13.23
"1747","2018-06-28",13.26
"1748","2018-06-29",13.4
"1749","2018-07-02",13.67
"1750","2018-07-03",13.35
"1751","2018-07-05",13.8
"1752","2018-07-06",13.8
"1753","2018-07-09",13.86
"1754","2018-07-10",12.95
"1755","2018-07-11",12.98
"1756","2018-07-12",13.12
"1757","2018-07-13",13.01
"1758","2018-07-16",13.09
"1759","2018-07-17",13.11
"1760","2018-07-18",13.42
"1761","2018-07-19",13.42
"1762","2018-07-20",13.37
"1763","2018-07-23",13.56
"1764","2018-07-24",13.59
"1765","2018-07-25",13.11
"1766","2018-07-26",12.39
"1767","2018-07-27",11.89
"1768","2018-07-30",11.5
"1769","2018-07-31",11.41
"1770","2018-08-01",11.14
"1771","2018-08-02",11.13
"1772","2018-08-03",11.13
"1773","2018-08-06",11.28
"1774","2018-08-07",11.65
"1775","2018-08-08",11.49
"1776","2018-08-09",11.41
"1777","2018-08-10",11.21
"1778","2018-08-13",11.05
"1779","2018-08-14",10.97
"1780","2018-08-15",10.39
"1781","2018-08-16",10.65
"1782","2018-08-17",10.86
"1783","2018-08-20",10.99
"1784","2018-08-21",11.15
"1785","2018-08-22",11.28
"1786","2018-08-23",11.11
"1787","2018-08-24",11.29
"1788","2018-08-27",11.48
"1789","2018-08-28",11.35
"1790","2018-08-29",11.42
"1791","2018-08-30",11.32
"1792","2018-08-31",11.16
"1793","2018-09-04",11.16
"1794","2018-09-05",11.2
"1795","2018-09-06",11.24
"1796","2018-09-07",11.24
"1797","2018-09-10",11.08
"1798","2018-09-11",11.01
"1799","2018-09-12",11.48
"1800","2018-09-13",11.26
"1801","2018-09-14",11.26
"1802","2018-09-17",11.34
"1803","2018-09-18",11.77
"1804","2018-09-19",11.7
"1805","2018-09-20",11.79
"1806","2018-09-21",11.6
"1807","2018-09-24",11.64
"1808","2018-09-25",11.8
"1809","2018-09-26",11.74
"1810","2018-09-27",11.6
"1811","2018-09-28",11.62
"1812","2018-10-01",11.53
"1813","2018-10-02",11.56
"1814","2018-10-03",11.77
"1815","2018-10-04",11.72
"1816","2018-10-05",11.62
"1817","2018-10-08",11.69
"1818","2018-10-09",11.67
"1819","2018-10-10",11.21
"1820","2018-10-11",10.97
"1821","2018-10-12",11.06
"1822","2018-10-15",10.91
"1823","2018-10-16",11.28
"1824","2018-10-17",11.32
"1825","2018-10-18",11.08
"1826","2018-10-19",10.88
"1827","2018-10-22",10.87
"1828","2018-10-23",10.58
"1829","2018-10-24",9.83
"1830","2018-10-25",11.08
"1831","2018-10-26",11.13
"1832","2018-10-29",11.16
"1833","2018-10-30",11.06
"1834","2018-10-31",11.2
"1835","2018-11-01",11.29
"1836","2018-11-02",11.35
"1837","2018-11-05",11.63
"1838","2018-11-06",11.54
"1839","2018-11-07",11.66
"1840","2018-11-08",11.43
"1841","2018-11-09",10.86
"1842","2018-11-12",10.54
"1843","2018-11-13",10.52
"1844","2018-11-14",10.46
"1845","2018-11-15",10.51
"1846","2018-11-16",10.64
"1847","2018-11-19",10.7
"1848","2018-11-20",10.26
"1849","2018-11-21",10.37
"1850","2018-11-23",9.97
"1851","2018-11-26",10.05
"1852","2018-11-27",9.53
"1853","2018-11-28",9.74
"1854","2018-11-29",9.63
"1855","2018-11-30",9.76
"1856","2018-12-03",10.01
"1857","2018-12-04",9.5
"1858","2018-12-06",9.37
"1859","2018-12-07",8.99
"1860","2018-12-10",8.96
"1861","2018-12-11",8.8
"1862","2018-12-12",8.96
"1863","2018-12-13",8.85
"1864","2018-12-14",8.55
"1865","2018-12-17",8.73
"1866","2018-12-18",8.62
"1867","2018-12-19",8.35
"1868","2018-12-20",8.25
"1869","2018-12-21",8.19
"1870","2018-12-24",7.76
"1871","2018-12-26",8.23
"1872","2018-12-27",8.45
"1873","2018-12-28",8.5
"1874","2018-12-31",8.55
"1875","2019-01-02",8.77
"1876","2019-01-03",8.35
"1877","2019-01-04",8.82
"1878","2019-01-07",8.94
"1879","2019-01-08",9.27
"1880","2019-01-09",9.53
"1881","2019-01-10",9.71
"1882","2019-01-11",9.79
"1883","2019-01-14",9.76
"1884","2019-01-15",9.75
"1885","2019-01-16",9.89
"1886","2019-01-17",10.47
"1887","2019-01-18",10.76
"1888","2019-01-22",10.68
"1889","2019-01-23",10.63
"1890","2019-01-24",10.61
"1891","2019-01-25",10.93
"1892","2019-01-28",10.72
"1893","2019-01-29",10.69
"1894","2019-01-30",11.18
"1895","2019-01-31",11.24
"1896","2019-02-01",10.91
"1897","2019-02-04",10.93
"1898","2019-02-05",10.11
"1899","2019-02-06",10.21
"1900","2019-02-07",10.15
"1901","2019-02-08",9.93
"1902","2019-02-11",9.92
"1903","2019-02-12",10.01
"1904","2019-02-13",9.87
"1905","2019-02-14",9.61
"1906","2019-02-15",9.87
"1907","2019-02-19",10.06
"1908","2019-02-20",10.32
"1909","2019-02-21",10.09
"1910","2019-02-22",10.07
"1911","2019-02-25",10.07
"1912","2019-02-26",10.22
"1913","2019-02-27",10.23
"1914","2019-02-28",9.92
"1915","2019-03-01",9.91
"1916","2019-03-04",9.85
"1917","2019-03-05",9.48
"1918","2019-03-06",8.96
