"","date","MTZ"
"1002","2010-12-22",14.35
"1003","2010-12-23",14.35
"1004","2010-12-27",14.54
"1005","2010-12-28",14.68
"1006","2010-12-29",14.54
"1007","2010-12-30",14.62
"1008","2010-12-31",14.59
"1009","2011-01-03",14.47
"1010","2011-01-04",14.37
"1011","2011-01-05",14.15
"1012","2011-01-06",14.51
"1013","2011-01-07",14.56
"1014","2011-01-10",14.45
"1015","2011-01-11",14.77
"1016","2011-01-12",15.35
"1017","2011-01-13",15.46
"1018","2011-01-14",15.32
"1019","2011-01-18",15.28
"1020","2011-01-19",15.05
"1021","2011-01-20",15.32
"1022","2011-01-21",15.11
"1023","2011-01-24",15.74
"1024","2011-01-25",15.59
"1025","2011-01-26",15.91
"1026","2011-01-27",15.54
"1027","2011-01-28",14.93
"1028","2011-01-31",15.22
"1029","2011-02-01",15.96
"1030","2011-02-02",15.77
"1031","2011-02-03",15.63
"1032","2011-02-04",15.22
"1033","2011-02-07",15.82
"1034","2011-02-08",15.47
"1035","2011-02-09",15.43
"1036","2011-02-10",15.47
"1037","2011-02-11",15.55
"1038","2011-02-14",16.35
"1039","2011-02-15",16.059999
"1040","2011-02-16",16.290001
"1041","2011-02-17",16.9
"1042","2011-02-18",16.67
"1043","2011-02-22",16.27
"1044","2011-02-23",15.97
"1045","2011-02-24",17.379999
"1046","2011-02-25",17.879999
"1047","2011-02-28",18.620001
"1048","2011-03-01",18.299999
"1049","2011-03-02",18.6
"1050","2011-03-03",18.83
"1051","2011-03-04",18.969999
"1052","2011-03-07",19.41
"1053","2011-03-08",19.959999
"1054","2011-03-09",19.85
"1055","2011-03-10",19.16
"1056","2011-03-11",20.1
"1057","2011-03-14",19.9
"1058","2011-03-15",19.4
"1059","2011-03-16",18.719999
"1060","2011-03-17",19.42
"1061","2011-03-18",19.790001
"1062","2011-03-21",20.75
"1063","2011-03-22",20.26
"1064","2011-03-23",20.17
"1065","2011-03-24",20.440001
"1066","2011-03-25",20.629999
"1067","2011-03-28",20.02
"1068","2011-03-29",20.360001
"1069","2011-03-30",20.85
"1070","2011-03-31",20.799999
"1071","2011-04-01",20.99
"1072","2011-04-04",21.83
"1073","2011-04-05",21.76
"1074","2011-04-06",21.780001
"1075","2011-04-07",21.290001
"1076","2011-04-08",21.209999
"1077","2011-04-11",20.43
"1078","2011-04-12",20.35
"1079","2011-04-13",19.799999
"1080","2011-04-14",19.780001
"1081","2011-04-15",20.620001
"1082","2011-04-18",20.219999
"1083","2011-04-19",20.67
"1084","2011-04-20",21.4
"1085","2011-04-21",22.59
"1086","2011-04-25",22.99
"1087","2011-04-26",22.559999
"1088","2011-04-27",22.26
"1089","2011-04-28",22.59
"1090","2011-04-29",22.68
"1091","2011-05-02",21.93
"1092","2011-05-03",21.549999
"1093","2011-05-04",20.99
"1094","2011-05-05",20.66
"1095","2011-05-06",20.93
"1096","2011-05-09",21.700001
"1097","2011-05-10",21.9
"1098","2011-05-11",21.370001
"1099","2011-05-12",21.549999
"1100","2011-05-13",21.200001
"1101","2011-05-16",21.09
"1102","2011-05-17",21.299999
"1103","2011-05-18",21.870001
"1104","2011-05-19",21.92
"1105","2011-05-20",21.27
"1106","2011-05-23",20.459999
"1107","2011-05-24",19.139999
"1108","2011-05-25",19.879999
"1109","2011-05-26",20.200001
"1110","2011-05-27",20.41
"1111","2011-05-31",21.049999
"1112","2011-06-01",19.57
"1113","2011-06-02",19.65
"1114","2011-06-03",19.049999
"1115","2011-06-06",18.49
"1116","2011-06-07",18.91
"1117","2011-06-08",18.25
"1118","2011-06-09",18.27
"1119","2011-06-10",17.85
"1120","2011-06-13",17.66
"1121","2011-06-14",18.450001
"1122","2011-06-15",17.530001
"1123","2011-06-16",17.360001
"1124","2011-06-17",17.65
"1125","2011-06-20",18.219999
"1126","2011-06-21",18.65
"1127","2011-06-22",18.51
"1128","2011-06-23",18.82
"1129","2011-06-24",18.24
"1130","2011-06-27",18.58
"1131","2011-06-28",19.200001
"1132","2011-06-29",19.200001
"1133","2011-06-30",19.719999
"1134","2011-07-01",20.139999
"1135","2011-07-05",20.15
"1136","2011-07-06",20.58
"1137","2011-07-07",21.129999
"1138","2011-07-08",21.15
"1139","2011-07-11",20.5
"1140","2011-07-12",20.08
"1141","2011-07-13",20.709999
"1142","2011-07-14",20.65
"1143","2011-07-15",20.700001
"1144","2011-07-18",20.940001
"1145","2011-07-19",21.610001
"1146","2011-07-20",21.700001
"1147","2011-07-21",21.92
"1148","2011-07-22",22.059999
"1149","2011-07-25",22.120001
"1150","2011-07-26",21.950001
"1151","2011-07-27",21.02
"1152","2011-07-28",21.02
"1153","2011-07-29",20.879999
"1154","2011-08-01",20.59
"1155","2011-08-02",19.75
"1156","2011-08-03",20.5
"1157","2011-08-04",18.01
"1158","2011-08-05",18.35
"1159","2011-08-08",17.059999
"1160","2011-08-09",17.41
"1161","2011-08-10",16.68
"1162","2011-08-11",18.34
"1163","2011-08-12",19.129999
"1164","2011-08-15",19.43
"1165","2011-08-16",18.84
"1166","2011-08-17",18.780001
"1167","2011-08-18",17.459999
"1168","2011-08-19",17.809999
"1169","2011-08-22",17.469999
"1170","2011-08-23",19.09
"1171","2011-08-24",19.940001
"1172","2011-08-25",19.389999
"1173","2011-08-26",20.58
"1174","2011-08-29",21.690001
"1175","2011-08-30",21.530001
"1176","2011-08-31",22.200001
"1177","2011-09-01",21.07
"1178","2011-09-02",20.16
"1179","2011-09-06",20.26
"1180","2011-09-07",21.059999
"1181","2011-09-08",20.66
"1182","2011-09-09",19.639999
"1183","2011-09-12",19.190001
"1184","2011-09-13",20.040001
"1185","2011-09-14",20.440001
"1186","2011-09-15",20.48
"1187","2011-09-16",20.1
"1188","2011-09-19",19.91
"1189","2011-09-20",19.41
"1190","2011-09-21",18.450001
"1191","2011-09-22",17.15
"1192","2011-09-23",17.23
"1193","2011-09-26",18.49
"1194","2011-09-27",18.82
"1195","2011-09-28",17.969999
"1196","2011-09-29",18.610001
"1197","2011-09-30",17.610001
"1198","2011-10-03",16.93
"1199","2011-10-04",18.57
"1200","2011-10-05",19.26
"1201","2011-10-06",19.860001
"1202","2011-10-07",18.950001
"1203","2011-10-10",19.75
"1204","2011-10-11",19.209999
"1205","2011-10-12",19.360001
"1206","2011-10-13",19.860001
"1207","2011-10-14",20.530001
"1208","2011-10-17",19.75
"1209","2011-10-18",20.389999
"1210","2011-10-19",19.5
"1211","2011-10-20",20.08
"1212","2011-10-21",20.190001
"1213","2011-10-24",21.129999
"1214","2011-10-25",20.389999
"1215","2011-10-26",20.93
"1216","2011-10-27",21.889999
"1217","2011-10-28",22
"1218","2011-10-31",21.620001
"1219","2011-11-01",20.57
"1220","2011-11-02",21.370001
"1221","2011-11-03",21.91
"1222","2011-11-04",17.52
"1223","2011-11-07",16.75
"1224","2011-11-08",16.58
"1225","2011-11-09",15.97
"1226","2011-11-10",16.450001
"1227","2011-11-11",17.07
"1228","2011-11-14",16.82
"1229","2011-11-15",16.860001
"1230","2011-11-16",16.51
"1231","2011-11-17",16.57
"1232","2011-11-18",16.5
"1233","2011-11-21",16.190001
"1234","2011-11-22",16.15
"1235","2011-11-23",15.88
"1236","2011-11-25",15.65
"1237","2011-11-28",15.95
"1238","2011-11-29",15.55
"1239","2011-11-30",16.01
"1240","2011-12-01",15.85
"1241","2011-12-02",16.129999
"1242","2011-12-05",16.27
"1243","2011-12-06",15.98
"1244","2011-12-07",16.01
"1245","2011-12-08",15.44
"1246","2011-12-09",15.74
"1247","2011-12-12",15.11
"1248","2011-12-13",14.45
"1249","2011-12-14",13.95
"1250","2011-12-15",14.52
"1251","2011-12-16",15.62
"1252","2011-12-19",15.08
"1253","2011-12-20",16.27
"1254","2011-12-21",16.559999
"1255","2011-12-22",17.25
"1256","2011-12-23",17.48
"1257","2011-12-27",17.559999
"1258","2011-12-28",17.110001
"1259","2011-12-29",17.200001
"1260","2011-12-30",17.370001
"1261","2012-01-03",17.540001
"1262","2012-01-04",17.4
"1263","2012-01-05",17.59
"1264","2012-01-06",17.709999
"1265","2012-01-09",17.549999
"1266","2012-01-10",17.76
"1267","2012-01-11",18.129999
"1268","2012-01-12",18.450001
"1269","2012-01-13",18.51
"1270","2012-01-17",18.120001
"1271","2012-01-18",18.26
"1272","2012-01-19",18.559999
"1273","2012-01-20",18.16
"1274","2012-01-23",16.469999
"1275","2012-01-24",15.84
"1276","2012-01-25",16.379999
"1277","2012-01-26",16.379999
"1278","2012-01-27",16.33
"1279","2012-01-30",16.5
"1280","2012-01-31",16.290001
"1281","2012-02-01",17.110001
"1282","2012-02-02",17.4
"1283","2012-02-03",17.51
"1284","2012-02-06",17.67
"1285","2012-02-07",17.99
"1286","2012-02-08",17.940001
"1287","2012-02-09",18.299999
"1288","2012-02-10",17.75
"1289","2012-02-13",18
"1290","2012-02-14",17.790001
"1291","2012-02-15",17.6
"1292","2012-02-16",17.719999
"1293","2012-02-17",17.85
"1294","2012-02-21",17.82
"1295","2012-02-22",17.549999
"1296","2012-02-23",18.01
"1297","2012-02-24",17.99
"1298","2012-02-27",18.370001
"1299","2012-02-28",17.809999
"1300","2012-02-29",17.59
"1301","2012-03-01",19.700001
"1302","2012-03-02",18.940001
"1303","2012-03-05",18.549999
"1304","2012-03-06",17.879999
"1305","2012-03-07",18.059999
"1306","2012-03-08",18.120001
"1307","2012-03-09",18.299999
"1308","2012-03-12",18.4
"1309","2012-03-13",19.01
"1310","2012-03-14",18.75
"1311","2012-03-15",18.780001
"1312","2012-03-16",18.77
"1313","2012-03-19",18.57
"1314","2012-03-20",18.280001
"1315","2012-03-21",18.34
"1316","2012-03-22",18.059999
"1317","2012-03-23",18.66
"1318","2012-03-26",19.110001
"1319","2012-03-27",19.049999
"1320","2012-03-28",18.16
"1321","2012-03-29",18.469999
"1322","2012-03-30",18.09
"1323","2012-04-02",18.43
"1324","2012-04-03",18.34
"1325","2012-04-04",18
"1326","2012-04-05",17.959999
"1327","2012-04-09",17.200001
"1328","2012-04-10",16.700001
"1329","2012-04-11",16.6
"1330","2012-04-12",16.84
"1331","2012-04-13",16.889999
"1332","2012-04-16",16.98
"1333","2012-04-17",17.110001
"1334","2012-04-18",16.58
"1335","2012-04-19",16.48
"1336","2012-04-20",16.940001
"1337","2012-04-23",16.66
"1338","2012-04-24",16.67
"1339","2012-04-25",17.200001
"1340","2012-04-26",17.290001
"1341","2012-04-27",17.68
"1342","2012-04-30",17.389999
"1343","2012-05-01",17.129999
"1344","2012-05-02",17.120001
"1345","2012-05-03",16.690001
"1346","2012-05-04",17.75
"1347","2012-05-07",17.48
"1348","2012-05-08",17.48
"1349","2012-05-09",16.870001
"1350","2012-05-10",16.870001
"1351","2012-05-11",16.690001
"1352","2012-05-14",16.629999
"1353","2012-05-15",16.370001
"1354","2012-05-16",16.09
"1355","2012-05-17",15.3
"1356","2012-05-18",15.45
"1357","2012-05-21",16.190001
"1358","2012-05-22",16.07
"1359","2012-05-23",16.299999
"1360","2012-05-24",16.49
"1361","2012-05-25",16.41
"1362","2012-05-29",16.75
"1363","2012-05-30",16.200001
"1364","2012-05-31",16.35
"1365","2012-06-01",15.86
"1366","2012-06-04",15.77
"1367","2012-06-05",15.83
"1368","2012-06-06",16.32
"1369","2012-06-07",16.309999
"1370","2012-06-08",15.91
"1371","2012-06-11",15.33
"1372","2012-06-12",15.59
"1373","2012-06-13",15.9
"1374","2012-06-14",16.48
"1375","2012-06-15",16.290001
"1376","2012-06-18",16.049999
"1377","2012-06-19",16.09
"1378","2012-06-20",15.86
"1379","2012-06-21",14.77
"1380","2012-06-22",14.8
"1381","2012-06-25",14.21
"1382","2012-06-26",13.93
"1383","2012-06-27",14
"1384","2012-06-28",14.09
"1385","2012-06-29",15.04
"1386","2012-07-02",15.6
"1387","2012-07-03",16.209999
"1388","2012-07-05",16.040001
"1389","2012-07-06",16.01
"1390","2012-07-09",16.08
"1391","2012-07-10",16.049999
"1392","2012-07-11",16.040001
"1393","2012-07-12",15.98
"1394","2012-07-13",15.98
"1395","2012-07-16",15.95
"1396","2012-07-17",16.030001
"1397","2012-07-18",16.040001
"1398","2012-07-19",15.91
"1399","2012-07-20",15.71
"1400","2012-07-23",15.7
"1401","2012-07-24",15.44
"1402","2012-07-25",15.56
"1403","2012-07-26",15.74
"1404","2012-07-27",16.08
"1405","2012-07-30",16.09
"1406","2012-07-31",15.96
"1407","2012-08-01",15.36
"1408","2012-08-02",15.98
"1409","2012-08-03",18.09
"1410","2012-08-06",18.049999
"1411","2012-08-07",17.889999
"1412","2012-08-08",17.93
"1413","2012-08-09",18.290001
"1414","2012-08-10",18.07
"1415","2012-08-13",18.08
"1416","2012-08-14",18.25
"1417","2012-08-15",18.459999
"1418","2012-08-16",19.059999
"1419","2012-08-17",19.469999
"1420","2012-08-20",19.379999
"1421","2012-08-21",19.15
"1422","2012-08-22",18.879999
"1423","2012-08-23",18.700001
"1424","2012-08-24",18.709999
"1425","2012-08-27",18.549999
"1426","2012-08-28",18.889999
"1427","2012-08-29",18.450001
"1428","2012-08-30",18.1
"1429","2012-08-31",18.24
"1430","2012-09-04",18.360001
"1431","2012-09-05",18.27
"1432","2012-09-06",18.629999
"1433","2012-09-07",18.620001
"1434","2012-09-10",18.799999
"1435","2012-09-11",19.01
"1436","2012-09-12",19.690001
"1437","2012-09-13",19.870001
"1438","2012-09-14",20.17
"1439","2012-09-17",19.68
"1440","2012-09-18",20.33
"1441","2012-09-19",20.190001
"1442","2012-09-20",20.42
"1443","2012-09-21",20.09
"1444","2012-09-24",20.309999
"1445","2012-09-25",20.24
"1446","2012-09-26",20.01
"1447","2012-09-27",20.200001
"1448","2012-09-28",19.700001
"1449","2012-10-01",20.07
"1450","2012-10-02",20.549999
"1451","2012-10-03",20.73
"1452","2012-10-04",21.299999
"1453","2012-10-05",21.1
"1454","2012-10-08",21.219999
"1455","2012-10-09",21.01
"1456","2012-10-10",20.67
"1457","2012-10-11",20.83
"1458","2012-10-12",20.85
"1459","2012-10-15",20.809999
"1460","2012-10-16",21.1
"1461","2012-10-17",21.620001
"1462","2012-10-18",21.77
"1463","2012-10-19",21.450001
"1464","2012-10-22",21.559999
"1465","2012-10-23",21.1
"1466","2012-10-24",21.01
"1467","2012-10-25",21.719999
"1468","2012-10-26",21.75
"1469","2012-10-31",22.559999
"1470","2012-11-01",22.59
"1471","2012-11-02",23.18
"1472","2012-11-05",23.469999
"1473","2012-11-06",24.040001
"1474","2012-11-07",23.99
"1475","2012-11-08",22.58
"1476","2012-11-09",22.74
"1477","2012-11-12",22.940001
"1478","2012-11-13",22.32
"1479","2012-11-14",22.07
"1480","2012-11-15",21.700001
"1481","2012-11-16",21.6
"1482","2012-11-19",21.76
"1483","2012-11-20",22.139999
"1484","2012-11-21",22.540001
"1485","2012-11-23",22.719999
"1486","2012-11-26",22.690001
"1487","2012-11-27",22.68
"1488","2012-11-28",22.719999
"1489","2012-11-29",22.709999
"1490","2012-11-30",22.84
"1491","2012-12-03",22.870001
"1492","2012-12-04",22.700001
"1493","2012-12-05",22.620001
"1494","2012-12-06",22.889999
"1495","2012-12-07",23.790001
"1496","2012-12-10",23.66
"1497","2012-12-11",23.75
"1498","2012-12-12",23.780001
"1499","2012-12-13",23.6
"1500","2012-12-14",23.4
"1501","2012-12-17",23.809999
"1502","2012-12-18",24.07
"1503","2012-12-19",23.66
"1504","2012-12-20",24.719999
"1505","2012-12-21",24.440001
"1506","2012-12-24",24.42
"1507","2012-12-26",24.51
"1508","2012-12-27",24.73
"1509","2012-12-28",24.5
"1510","2012-12-31",24.93
"1511","2013-01-02",25.58
"1512","2013-01-03",25.540001
"1513","2013-01-04",26.129999
"1514","2013-01-07",25.780001
"1515","2013-01-08",25.57
"1516","2013-01-09",25.719999
"1517","2013-01-10",25.940001
"1518","2013-01-11",25.91
"1519","2013-01-14",25.969999
"1520","2013-01-15",26.26
"1521","2013-01-16",26.6
"1522","2013-01-17",26.82
"1523","2013-01-18",26.85
"1524","2013-01-22",28.33
"1525","2013-01-23",27.92
"1526","2013-01-24",28.120001
"1527","2013-01-25",28.07
"1528","2013-01-28",28.280001
"1529","2013-01-29",28.700001
"1530","2013-01-30",28.139999
"1531","2013-01-31",28.299999
"1532","2013-02-01",28.299999
"1533","2013-02-04",27.77
"1534","2013-02-05",28.549999
"1535","2013-02-06",28.870001
"1536","2013-02-07",28.799999
"1537","2013-02-08",28.959999
"1538","2013-02-11",29.030001
"1539","2013-02-12",29.219999
"1540","2013-02-13",29.709999
"1541","2013-02-14",30
"1542","2013-02-15",29.879999
"1543","2013-02-19",29.85
"1544","2013-02-20",29.73
"1545","2013-02-21",29.92
"1546","2013-02-22",30.610001
"1547","2013-02-25",29.57
"1548","2013-02-26",29.98
"1549","2013-02-27",30.200001
"1550","2013-02-28",30.09
"1551","2013-03-01",30.780001
"1552","2013-03-04",29.99
"1553","2013-03-05",30.42
"1554","2013-03-06",30.290001
"1555","2013-03-07",30.370001
"1556","2013-03-08",30.389999
"1557","2013-03-11",30.190001
"1558","2013-03-12",29.940001
"1559","2013-03-13",29.870001
"1560","2013-03-14",30.32
"1561","2013-03-15",29.91
"1562","2013-03-18",29.809999
"1563","2013-03-19",28.9
"1564","2013-03-20",29.440001
"1565","2013-03-21",29.23
"1566","2013-03-22",29.49
"1567","2013-03-25",29.469999
"1568","2013-03-26",29.76
"1569","2013-03-27",29.27
"1570","2013-03-28",29.15
"1571","2013-04-01",28.370001
"1572","2013-04-02",27.93
"1573","2013-04-03",27.1
"1574","2013-04-04",27.34
"1575","2013-04-05",28.02
"1576","2013-04-08",28.780001
"1577","2013-04-09",28.68
"1578","2013-04-10",28.92
"1579","2013-04-11",28.879999
"1580","2013-04-12",28.690001
"1581","2013-04-15",27.73
"1582","2013-04-16",28.209999
"1583","2013-04-17",27.370001
"1584","2013-04-18",26.620001
"1585","2013-04-19",27.43
"1586","2013-04-22",27.860001
"1587","2013-04-23",28.26
"1588","2013-04-24",28.700001
"1589","2013-04-25",28.700001
"1590","2013-04-26",28.32
"1591","2013-04-29",28.02
"1592","2013-04-30",27.799999
"1593","2013-05-01",26.559999
"1594","2013-05-02",27.73
"1595","2013-05-03",30.49
"1596","2013-05-06",30.040001
"1597","2013-05-07",30.1
"1598","2013-05-08",30.01
"1599","2013-05-09",30.110001
"1600","2013-05-10",30
"1601","2013-05-13",30.01
"1602","2013-05-14",31.02
"1603","2013-05-15",32.48
"1604","2013-05-16",32.150002
"1605","2013-05-17",33.040001
"1606","2013-05-20",33.299999
"1607","2013-05-21",33.48
"1608","2013-05-22",32.470001
"1609","2013-05-23",32.169998
"1610","2013-05-24",31.59
"1611","2013-05-28",32.060001
"1612","2013-05-29",31.02
"1613","2013-05-30",31.790001
"1614","2013-05-31",31.799999
"1615","2013-06-03",31.08
"1616","2013-06-04",30.68
"1617","2013-06-05",30.09
"1618","2013-06-06",30.469999
"1619","2013-06-07",31
"1620","2013-06-10",30.629999
"1621","2013-06-11",30.09
"1622","2013-06-12",30.219999
"1623","2013-06-13",30.940001
"1624","2013-06-14",31.68
"1625","2013-06-17",32.040001
"1626","2013-06-18",32.91
"1627","2013-06-19",32.470001
"1628","2013-06-20",31.889999
"1629","2013-06-21",31.4
"1630","2013-06-24",30.91
"1631","2013-06-25",31.379999
"1632","2013-06-26",31.73
"1633","2013-06-27",32.549999
"1634","2013-06-28",32.900002
"1635","2013-07-01",32.549999
"1636","2013-07-02",32.599998
"1637","2013-07-03",32.580002
"1638","2013-07-05",32.93
"1639","2013-07-08",32.790001
"1640","2013-07-09",33.279999
"1641","2013-07-10",33.529999
"1642","2013-07-11",34.060001
"1643","2013-07-12",34.23
"1644","2013-07-15",34.209999
"1645","2013-07-16",33.889999
"1646","2013-07-17",33.950001
"1647","2013-07-18",34.049999
"1648","2013-07-19",34.57
"1649","2013-07-22",34.189999
"1650","2013-07-23",33.869999
"1651","2013-07-24",33.639999
"1652","2013-07-25",34.150002
"1653","2013-07-26",34.029999
"1654","2013-07-29",32.990002
"1655","2013-07-30",32.619999
"1656","2013-07-31",33
"1657","2013-08-01",34.279999
"1658","2013-08-02",34.82
"1659","2013-08-05",35.16
"1660","2013-08-06",34.330002
"1661","2013-08-07",33.880001
"1662","2013-08-08",34.099998
"1663","2013-08-09",34.220001
"1664","2013-08-12",34.200001
"1665","2013-08-13",33.639999
"1666","2013-08-14",33.32
"1667","2013-08-15",32.360001
"1668","2013-08-16",32.580002
"1669","2013-08-19",32.029999
"1670","2013-08-20",32.279999
"1671","2013-08-21",32.41
"1672","2013-08-22",33.630001
"1673","2013-08-23",33.41
"1674","2013-08-26",32.91
"1675","2013-08-27",31.99
"1676","2013-08-28",31.73
"1677","2013-08-29",32.200001
"1678","2013-08-30",31.799999
"1679","2013-09-03",31.940001
"1680","2013-09-04",32.529999
"1681","2013-09-05",32.419998
"1682","2013-09-06",32.279999
"1683","2013-09-09",32.709999
"1684","2013-09-10",32.889999
"1685","2013-09-11",32.990002
"1686","2013-09-12",32.66
"1687","2013-09-13",32.669998
"1688","2013-09-16",30.610001
"1689","2013-09-17",30.68
"1690","2013-09-18",31.360001
"1691","2013-09-19",31.42
"1692","2013-09-20",31
"1693","2013-09-23",30.959999
"1694","2013-09-24",31.1
"1695","2013-09-25",31.110001
"1696","2013-09-26",30.99
"1697","2013-09-27",30.459999
"1698","2013-09-30",30.299999
"1699","2013-10-01",31.15
"1700","2013-10-02",30.540001
"1701","2013-10-03",30.75
"1702","2013-10-04",31.24
"1703","2013-10-07",30.02
"1704","2013-10-08",30.02
"1705","2013-10-09",30.51
"1706","2013-10-10",31.18
"1707","2013-10-11",32.110001
"1708","2013-10-14",32.240002
"1709","2013-10-15",31.76
"1710","2013-10-16",32.66
"1711","2013-10-17",32.860001
"1712","2013-10-18",33.290001
"1713","2013-10-21",33.16
"1714","2013-10-22",33.189999
"1715","2013-10-23",32.810001
"1716","2013-10-24",32.75
"1717","2013-10-25",32.490002
"1718","2013-10-28",32.82
"1719","2013-10-29",33.169998
"1720","2013-10-30",32.830002
"1721","2013-10-31",31.969999
"1722","2013-11-01",32.560001
"1723","2013-11-04",33.09
"1724","2013-11-05",32.77
"1725","2013-11-06",32.27
"1726","2013-11-07",31.059999
"1727","2013-11-08",30.98
"1728","2013-11-11",30.83
"1729","2013-11-12",31.030001
"1730","2013-11-13",31.4
"1731","2013-11-14",31.700001
"1732","2013-11-15",31.65
"1733","2013-11-18",31.809999
"1734","2013-11-19",31.24
"1735","2013-11-20",30.799999
"1736","2013-11-21",30.809999
"1737","2013-11-22",30.76
"1738","2013-11-25",30.83
"1739","2013-11-26",31.34
"1740","2013-11-27",31.719999
"1741","2013-11-29",31.65
"1742","2013-12-02",31.35
"1743","2013-12-03",31.200001
"1744","2013-12-04",30.9
"1745","2013-12-05",30.889999
"1746","2013-12-06",31.26
"1747","2013-12-09",31.77
"1748","2013-12-10",32.34
"1749","2013-12-11",31.700001
"1750","2013-12-12",31.540001
"1751","2013-12-13",31.290001
"1752","2013-12-16",31.26
"1753","2013-12-17",30.6
"1754","2013-12-18",30
"1755","2013-12-19",30.32
"1756","2013-12-20",31.42
"1757","2013-12-23",31.51
"1758","2013-12-24",31.469999
"1759","2013-12-26",32.119999
"1760","2013-12-27",32.200001
"1761","2013-12-30",32.259998
"1762","2013-12-31",32.720001
"1763","2014-01-02",32.439999
"1764","2014-01-03",32.59
"1765","2014-01-06",32.490002
"1766","2014-01-07",32.59
"1767","2014-01-08",32.939999
"1768","2014-01-09",33.849998
"1769","2014-01-10",34.610001
"1770","2014-01-13",34.259998
"1771","2014-01-14",34.77
"1772","2014-01-15",35.200001
"1773","2014-01-16",35.259998
"1774","2014-01-17",35.619999
"1775","2014-01-21",35.549999
"1776","2014-01-22",36.279999
"1777","2014-01-23",36.23
"1778","2014-01-24",35.709999
"1779","2014-01-27",35.09
"1780","2014-01-28",35.57
"1781","2014-01-29",35.869999
"1782","2014-01-30",35.810001
"1783","2014-01-31",35.939999
"1784","2014-02-03",34.93
"1785","2014-02-04",35.57
"1786","2014-02-05",34.959999
"1787","2014-02-06",35.16
"1788","2014-02-07",35.77
"1789","2014-02-10",35.700001
"1790","2014-02-11",36.150002
"1791","2014-02-12",36.619999
"1792","2014-02-13",36.700001
"1793","2014-02-14",36.580002
"1794","2014-02-18",35.610001
"1795","2014-02-19",35.330002
"1796","2014-02-20",37.380001
"1797","2014-02-21",37.18
"1798","2014-02-24",37.439999
"1799","2014-02-25",37.509998
"1800","2014-02-26",38.220001
"1801","2014-02-27",38.07
"1802","2014-02-28",40.939999
"1803","2014-03-03",41.59
"1804","2014-03-04",42.400002
"1805","2014-03-05",42.25
"1806","2014-03-06",43
"1807","2014-03-07",42.18
"1808","2014-03-10",41.77
"1809","2014-03-11",41.330002
"1810","2014-03-12",41.849998
"1811","2014-03-13",41.459999
"1812","2014-03-14",41.57
"1813","2014-03-17",41.84
"1814","2014-03-18",42.560001
"1815","2014-03-19",42.23
"1816","2014-03-20",42.439999
"1817","2014-03-21",42.669998
"1818","2014-03-24",43.25
"1819","2014-03-25",43.380001
"1820","2014-03-26",43.110001
"1821","2014-03-27",43.580002
"1822","2014-03-28",42.990002
"1823","2014-03-31",43.439999
"1824","2014-04-01",43.349998
"1825","2014-04-02",44.23
"1826","2014-04-03",44.139999
"1827","2014-04-04",42.84
"1828","2014-04-07",41.200001
"1829","2014-04-08",42.139999
"1830","2014-04-09",43.080002
"1831","2014-04-10",42.080002
"1832","2014-04-11",41.419998
"1833","2014-04-14",41.52
"1834","2014-04-15",41.200001
"1835","2014-04-16",41.470001
"1836","2014-04-17",42.009998
"1837","2014-04-21",43.110001
"1838","2014-04-22",42.689999
"1839","2014-04-23",42.080002
"1840","2014-04-24",42.450001
"1841","2014-04-25",40.759998
"1842","2014-04-28",40.759998
"1843","2014-04-29",40.59
"1844","2014-04-30",39.580002
"1845","2014-05-01",40.23
"1846","2014-05-02",39.689999
"1847","2014-05-05",39.130001
"1848","2014-05-06",38.049999
"1849","2014-05-07",38.380001
"1850","2014-05-08",38.630001
"1851","2014-05-09",39.02
"1852","2014-05-12",40.18
"1853","2014-05-13",40.57
"1854","2014-05-14",39.68
"1855","2014-05-15",39.060001
"1856","2014-05-16",39.5
"1857","2014-05-19",39.560001
"1858","2014-05-20",38.57
"1859","2014-05-21",38.259998
"1860","2014-05-22",38.380001
"1861","2014-05-23",38.68
"1862","2014-05-27",39.57
"1863","2014-05-28",39.439999
"1864","2014-05-29",38.82
"1865","2014-05-30",36
"1866","2014-06-02",32.060001
"1867","2014-06-03",32.950001
"1868","2014-06-04",32.48
"1869","2014-06-05",32.889999
"1870","2014-06-06",33.43
"1871","2014-06-09",33.810001
"1872","2014-06-10",34.02
"1873","2014-06-11",33.959999
"1874","2014-06-12",32.759998
"1875","2014-06-13",32.860001
"1876","2014-06-16",31.950001
"1877","2014-06-17",32.220001
"1878","2014-06-18",31.85
"1879","2014-06-19",32.18
"1880","2014-06-20",31.940001
"1881","2014-06-23",30.940001
"1882","2014-06-24",29.85
"1883","2014-06-25",29.639999
"1884","2014-06-26",29.049999
"1885","2014-06-27",29.92
"1886","2014-06-30",30.82
"1887","2014-07-01",30.83
"1888","2014-07-02",30.6
"1889","2014-07-03",31.16
"1890","2014-07-07",30.41
"1891","2014-07-08",30.700001
"1892","2014-07-09",30.219999
"1893","2014-07-10",29.629999
"1894","2014-07-11",30.049999
"1895","2014-07-14",30.209999
"1896","2014-07-15",29.98
"1897","2014-07-16",29.85
"1898","2014-07-17",29.93
"1899","2014-07-18",30.07
"1900","2014-07-21",30.309999
"1901","2014-07-22",30.639999
"1902","2014-07-23",30.690001
"1903","2014-07-24",28.35
"1904","2014-07-25",28.370001
"1905","2014-07-28",28.120001
"1906","2014-07-29",27.68
