"","date","FPRX"
"973","2017-07-28",28.84
"974","2017-07-31",28.139999
"975","2017-08-01",27.120001
"976","2017-08-02",27.07
"977","2017-08-03",27.33
"978","2017-08-04",29.43
"979","2017-08-07",29.879999
"980","2017-08-08",29.200001
"981","2017-08-09",28.51
"982","2017-08-10",26.620001
"983","2017-08-11",27.83
"984","2017-08-14",27.83
"985","2017-08-15",27.76
"986","2017-08-16",28.51
"987","2017-08-17",28.5
"988","2017-08-18",28.059999
"989","2017-08-21",28.01
"990","2017-08-22",30.09
"991","2017-08-23",29.610001
"992","2017-08-24",30.860001
"993","2017-08-25",30.67
"994","2017-08-28",33.049999
"995","2017-08-29",31.950001
"996","2017-08-30",31.940001
"997","2017-08-31",33.919998
"998","2017-09-01",34.34
"999","2017-09-05",32.98
"1000","2017-09-06",32.049999
"1001","2017-09-07",33.720001
"1002","2017-09-08",33.830002
"1003","2017-09-11",36.549999
"1004","2017-09-12",35.619999
"1005","2017-09-13",35.450001
"1006","2017-09-14",35.130001
"1007","2017-09-15",35.810001
"1008","2017-09-18",36.73
"1009","2017-09-19",35.330002
"1010","2017-09-20",35.740002
"1011","2017-09-21",35.240002
"1012","2017-09-22",35.34
"1013","2017-09-25",35.830002
"1014","2017-09-26",35.860001
"1015","2017-09-27",37.200001
"1016","2017-09-28",39.029999
"1017","2017-09-29",40.91
"1018","2017-10-02",40.290001
"1019","2017-10-03",38.189999
"1020","2017-10-04",37.59
"1021","2017-10-05",37.369999
"1022","2017-10-06",38.84
"1023","2017-10-09",38.02
"1024","2017-10-10",39.130001
"1025","2017-10-11",40.970001
"1026","2017-10-12",43.52
"1027","2017-10-13",43.439999
"1028","2017-10-16",46.740002
"1029","2017-10-17",46.630001
"1030","2017-10-18",46.029999
"1031","2017-10-19",46.259998
"1032","2017-10-20",46.799999
"1033","2017-10-23",45.91
"1034","2017-10-24",44.84
"1035","2017-10-25",43.48
"1036","2017-10-26",43.830002
"1037","2017-10-27",45.939999
"1038","2017-10-30",46.290001
"1039","2017-10-31",44.860001
"1040","2017-11-01",43.32
"1041","2017-11-02",43.52
"1042","2017-11-03",45.049999
"1043","2017-11-06",43.759998
"1044","2017-11-07",25.860001
"1045","2017-11-08",30.440001
"1046","2017-11-09",27.77
"1047","2017-11-10",28.83
"1048","2017-11-13",25.959999
"1049","2017-11-14",25.459999
"1050","2017-11-15",25.459999
"1051","2017-11-16",25.76
"1052","2017-11-17",25.559999
"1053","2017-11-20",26.32
"1054","2017-11-21",26.99
"1055","2017-11-22",26.969999
"1056","2017-11-24",27.01
"1057","2017-11-27",26.52
"1058","2017-11-28",26.809999
"1059","2017-11-29",25.549999
"1060","2017-11-30",26.35
"1061","2017-12-01",25.48
"1062","2017-12-04",24.93
"1063","2017-12-05",24.57
"1064","2017-12-06",23.639999
"1065","2017-12-07",23.139999
"1066","2017-12-08",22.860001
"1067","2017-12-11",23.610001
"1068","2017-12-12",22.110001
"1069","2017-12-13",21.98
"1070","2017-12-14",20.889999
"1071","2017-12-15",20.049999
"1072","2017-12-18",20.77
"1073","2017-12-19",20.959999
"1074","2017-12-20",21.719999
"1075","2017-12-21",22.5
"1076","2017-12-22",22.27
"1077","2017-12-26",22.870001
"1078","2017-12-27",22.969999
"1079","2017-12-28",22.51
"1080","2017-12-29",21.92
"1081","2018-01-02",22.49
"1082","2018-01-03",21.93
"1083","2018-01-04",21.93
"1084","2018-01-05",21.84
"1085","2018-01-08",21.66
"1086","2018-01-09",21.959999
"1087","2018-01-10",22.129999
"1088","2018-01-11",21.76
"1089","2018-01-12",21.190001
"1090","2018-01-16",20.540001
"1091","2018-01-17",21.719999
"1092","2018-01-18",21.82
"1093","2018-01-19",21.959999
"1094","2018-01-22",22.290001
"1095","2018-01-23",22.43
"1096","2018-01-24",20.139999
"1097","2018-01-25",21.51
"1098","2018-01-26",22.129999
"1099","2018-01-29",22.059999
"1100","2018-01-30",20.889999
"1101","2018-01-31",20
"1102","2018-02-01",19.73
"1103","2018-02-02",19.049999
"1104","2018-02-05",18.42
"1105","2018-02-06",19.24
"1106","2018-02-07",19.549999
"1107","2018-02-08",18.379999
"1108","2018-02-09",18.27
"1109","2018-02-12",18.73
"1110","2018-02-13",19.17
"1111","2018-02-14",19.09
"1112","2018-02-15",18.75
"1113","2018-02-16",18.34
"1114","2018-02-20",18.889999
"1115","2018-02-21",17.68
"1116","2018-02-22",17.690001
"1117","2018-02-23",18.200001
"1118","2018-02-26",18.690001
"1119","2018-02-27",18.58
"1120","2018-02-28",21.26
"1121","2018-03-01",20.6
"1122","2018-03-02",19.799999
"1123","2018-03-05",19.549999
"1124","2018-03-06",19.52
"1125","2018-03-07",19.549999
"1126","2018-03-08",20.02
"1127","2018-03-09",19.299999
"1128","2018-03-12",19.23
"1129","2018-03-13",19.15
"1130","2018-03-14",18.440001
"1131","2018-03-15",16.370001
"1132","2018-03-16",16.120001
"1133","2018-03-19",16.450001
"1134","2018-03-20",16.26
"1135","2018-03-21",16.52
"1136","2018-03-22",16.02
"1137","2018-03-23",16.639999
"1138","2018-03-26",17.58
"1139","2018-03-27",17.280001
"1140","2018-03-28",16.25
"1141","2018-03-29",17.18
"1142","2018-04-02",17.5
"1143","2018-04-03",18.17
"1144","2018-04-04",19.73
"1145","2018-04-05",18.51
"1146","2018-04-06",17.1
"1147","2018-04-09",16.51
"1148","2018-04-10",17.18
"1149","2018-04-11",17.379999
"1150","2018-04-12",16.9
"1151","2018-04-13",17.1
"1152","2018-04-16",17.059999
"1153","2018-04-17",17.35
"1154","2018-04-18",16.879999
"1155","2018-04-19",16.040001
"1156","2018-04-20",16.139999
"1157","2018-04-23",16.450001
"1158","2018-04-24",17
"1159","2018-04-25",16.84
"1160","2018-04-26",16.76
"1161","2018-04-27",16.719999
"1162","2018-04-30",16.75
"1163","2018-05-01",17.09
"1164","2018-05-02",17.09
"1165","2018-05-03",17.24
"1166","2018-05-04",17.74
"1167","2018-05-07",17.879999
"1168","2018-05-08",16.860001
"1169","2018-05-09",17.940001
"1170","2018-05-10",17.27
"1171","2018-05-11",17.959999
"1172","2018-05-14",17.790001
"1173","2018-05-15",17.75
"1174","2018-05-16",18.75
"1175","2018-05-17",18.9
"1176","2018-05-18",18.639999
"1177","2018-05-21",18.67
"1178","2018-05-22",19.469999
"1179","2018-05-23",18.4
"1180","2018-05-24",18.41
"1181","2018-05-25",18.49
"1182","2018-05-29",18.129999
"1183","2018-05-30",18.02
"1184","2018-05-31",17.559999
"1185","2018-06-01",18.27
"1186","2018-06-04",16.84
"1187","2018-06-05",17.48
"1188","2018-06-06",17.66
"1189","2018-06-07",17.34
"1190","2018-06-08",17.08
"1191","2018-06-11",17.200001
"1192","2018-06-12",17.23
"1193","2018-06-13",17.27
"1194","2018-06-14",17.639999
"1195","2018-06-15",17.01
"1196","2018-06-18",17
"1197","2018-06-19",17.309999
"1198","2018-06-20",17.68
"1199","2018-06-21",17.129999
"1200","2018-06-22",17.379999
"1201","2018-06-25",17.27
"1202","2018-06-26",17.77
"1203","2018-06-27",16.790001
"1204","2018-06-28",15.55
"1205","2018-06-29",15.81
"1206","2018-07-02",16.110001
"1207","2018-07-03",16.32
"1208","2018-07-05",16.32
"1209","2018-07-06",17.030001
"1210","2018-07-09",16.700001
"1211","2018-07-10",16.870001
"1212","2018-07-11",17.23
"1213","2018-07-12",17.559999
"1214","2018-07-13",17.26
"1215","2018-07-16",17.26
"1216","2018-07-17",17.459999
"1217","2018-07-18",17.24
"1218","2018-07-19",17.16
"1219","2018-07-20",16.969999
"1220","2018-07-23",16.77
"1221","2018-07-24",16.24
"1222","2018-07-25",15.71
"1223","2018-07-26",15.79
"1224","2018-07-27",14.77
"1225","2018-07-30",15.04
"1226","2018-07-31",14.9
"1227","2018-08-01",14.91
"1228","2018-08-02",15.19
"1229","2018-08-03",15.19
"1230","2018-08-06",15.19
"1231","2018-08-07",15.38
"1232","2018-08-08",15.47
"1233","2018-08-09",14.7
"1234","2018-08-10",14.09
"1235","2018-08-13",14.31
"1236","2018-08-14",13.86
"1237","2018-08-15",13.59
"1238","2018-08-16",13.75
"1239","2018-08-17",13.18
"1240","2018-08-20",13.3
"1241","2018-08-21",13.42
"1242","2018-08-22",13.93
"1243","2018-08-23",13.55
"1244","2018-08-24",14
"1245","2018-08-27",14.3
"1246","2018-08-28",14.22
"1247","2018-08-29",14.06
"1248","2018-08-30",14.14
"1249","2018-08-31",14
"1250","2018-09-04",14.16
"1251","2018-09-05",14.17
"1252","2018-09-06",13.53
"1253","2018-09-07",13.1
"1254","2018-09-10",13.06
"1255","2018-09-11",13.59
"1256","2018-09-12",14.38
"1257","2018-09-13",13.53
"1258","2018-09-14",13.53
"1259","2018-09-17",13.56
"1260","2018-09-18",13.82
"1261","2018-09-19",14.24
"1262","2018-09-20",14.12
"1263","2018-09-21",13.88
"1264","2018-09-24",13.8
"1265","2018-09-25",14.28
"1266","2018-09-26",13.81
"1267","2018-09-27",13.94
"1268","2018-09-28",13.92
"1269","2018-10-01",14.05
"1270","2018-10-02",13.77
"1271","2018-10-03",14.01
"1272","2018-10-04",13.87
"1273","2018-10-05",13.45
"1274","2018-10-08",13.18
"1275","2018-10-09",12.8
"1276","2018-10-10",12.82
"1277","2018-10-11",13.17
"1278","2018-10-12",13.1
"1279","2018-10-15",13.1
"1280","2018-10-16",13.91
"1281","2018-10-17",14.39
"1282","2018-10-18",14.24
"1283","2018-10-19",14.3
"1284","2018-10-22",13.34
"1285","2018-10-23",12.85
"1286","2018-10-24",12.3
"1287","2018-10-25",12.52
"1288","2018-10-26",12.62
"1289","2018-10-29",11.9
"1290","2018-10-30",12.33
"1291","2018-10-31",12.14
"1292","2018-11-01",12.99
"1293","2018-11-02",12.83
"1294","2018-11-05",12.42
"1295","2018-11-06",12.11
"1296","2018-11-07",11.13
"1297","2018-11-08",11.49
"1298","2018-11-09",11.57
"1299","2018-11-12",11.23
"1300","2018-11-13",11.26
"1301","2018-11-14",10.97
"1302","2018-11-15",11.57
"1303","2018-11-16",11.88
"1304","2018-11-19",11.44
"1305","2018-11-20",11.37
"1306","2018-11-21",11.96
"1307","2018-11-23",12.04
"1308","2018-11-26",12.47
"1309","2018-11-27",12.21
"1310","2018-11-28",12.86
"1311","2018-11-29",12.63
"1312","2018-11-30",12.84
"1313","2018-12-03",13.6
"1314","2018-12-04",12.72
"1315","2018-12-06",12.9
"1316","2018-12-07",12.19
"1317","2018-12-10",12.09
"1318","2018-12-11",12.03
"1319","2018-12-12",12.05
"1320","2018-12-13",9.81
"1321","2018-12-14",9.64
"1322","2018-12-17",9.42
"1323","2018-12-18",9.2
"1324","2018-12-19",8.62
"1325","2018-12-20",8.6
"1326","2018-12-21",8.12
"1327","2018-12-24",8.3
"1328","2018-12-26",8.17
"1329","2018-12-27",8.49
"1330","2018-12-28",8.97
"1331","2018-12-31",9.3
"1332","2019-01-02",9.36
"1333","2019-01-03",8.69
"1334","2019-01-04",9.03
"1335","2019-01-07",9.23
"1336","2019-01-08",9.43
"1337","2019-01-09",9.62
"1338","2019-01-10",9.64
"1339","2019-01-11",9.6
"1340","2019-01-14",9.36
"1341","2019-01-15",10.24
"1342","2019-01-16",10.04
"1343","2019-01-17",10.64
"1344","2019-01-18",11.19
"1345","2019-01-22",10.93
"1346","2019-01-23",10.53
"1347","2019-01-24",10.35
"1348","2019-01-25",11.64
"1349","2019-01-28",10.66
"1350","2019-01-29",11.03
"1351","2019-01-30",11.29
"1352","2019-01-31",11.25
"1353","2019-02-01",11.41
"1354","2019-02-04",11.56
"1355","2019-02-05",11.43
"1356","2019-02-06",11.55
"1357","2019-02-07",11.65
"1358","2019-02-08",11.38
"1359","2019-02-11",11.42
"1360","2019-02-12",11.51
"1361","2019-02-13",11.62
"1362","2019-02-14",11.5
"1363","2019-02-15",11.58
"1364","2019-02-19",11.66
"1365","2019-02-20",11.86
"1366","2019-02-21",11.58
"1367","2019-02-22",11.77
"1368","2019-02-25",11.97
"1369","2019-02-26",11.95
"1370","2019-02-27",12.74
"1371","2019-02-28",11.58
"1372","2019-03-01",11.81
"1373","2019-03-04",12.05
"1374","2019-03-05",11.78
"1375","2019-03-06",11.11
"1376","2019-03-07",11.07
"1377","2019-03-08",11
"1378","2019-03-11",11.43
"1379","2019-03-12",11.47
"1380","2019-03-13",11.97
"1381","2019-03-14",12.4
"1382","2019-03-15",12.72
"1383","2019-03-18",12.99
"1384","2019-03-19",12.93
"1385","2019-03-20",13.14
"1386","2019-03-21",13.61
"1387","2019-03-22",13.07
"1388","2019-03-25",12.59
"1389","2019-03-26",12.97
"1390","2019-03-27",13.1
"1391","2019-03-28",13.7
"1392","2019-03-29",13.4
"1393","2019-04-01",13.32
"1394","2019-04-02",13.47
"1395","2019-04-03",13.39
"1396","2019-04-04",13.37
"1397","2019-04-05",13.58
"1398","2019-04-08",13.56
"1399","2019-04-09",12.74
"1400","2019-04-10",13.05
"1401","2019-04-11",12.74
"1402","2019-04-12",12.72
"1403","2019-04-15",12.41
"1404","2019-04-16",12.56
"1405","2019-04-17",12
"1406","2019-04-18",11.91
"1407","2019-04-22",11.83
"1408","2019-04-23",12.52
"1409","2019-04-24",11.97
"1410","2019-04-25",11.94
"1411","2019-04-26",12.03
"1412","2019-04-29",11.94
"1413","2019-04-30",11.08
"1414","2019-05-01",10.94
"1415","2019-05-02",11.04
"1416","2019-05-03",11.55
"1417","2019-05-06",11.6
"1418","2019-05-07",11.18
"1419","2019-05-08",10.94
"1420","2019-05-09",10.39
"1421","2019-05-10",9.88
"1422","2019-05-13",9.1
"1423","2019-05-14",9.2
"1424","2019-05-15",9.17
"1425","2019-05-16",9.51
"1426","2019-05-17",9.21
"1427","2019-05-20",8.83
"1428","2019-05-21",9.37
"1429","2019-05-22",8.86
"1430","2019-05-23",8.81
"1431","2019-05-24",9.05
"1432","2019-05-28",8.73
"1433","2019-05-29",8.64
"1434","2019-05-30",8.46
"1435","2019-05-31",8.4
"1436","2019-06-03",6.82
"1437","2019-06-04",6.65
"1438","2019-06-05",6.41
"1439","2019-06-06",6.11
"1440","2019-06-07",6.1
"1441","2019-06-10",6.09
"1442","2019-06-11",6.21
"1443","2019-06-12",6.28
"1444","2019-06-13",6.38
"1445","2019-06-14",5.9
"1446","2019-06-17",6.44
"1447","2019-06-18",6.53
"1448","2019-06-19",6.51
"1449","2019-06-20",6.45
"1450","2019-06-21",6.3
"1451","2019-06-24",6.14
"1452","2019-06-25",6.09
"1453","2019-06-26",5.87
"1454","2019-06-27",6.05
"1455","2019-06-28",6.03
"1456","2019-07-01",6.31
"1457","2019-07-02",6.11
"1458","2019-07-03",6.25
"1459","2019-07-05",6.12
"1460","2019-07-08",5.88
"1461","2019-07-09",5.77
"1462","2019-07-10",5.86
"1463","2019-07-11",5.68
"1464","2019-07-12",5.66
"1465","2019-07-15",5.59
"1466","2019-07-16",5.66
"1467","2019-07-17",5.48
"1468","2019-07-18",5.59
"1469","2019-07-19",5.59
"1470","2019-07-22",5.5
"1471","2019-07-23",5.37
"1472","2019-07-24",5.3
"1473","2019-07-25",5.14
"1474","2019-07-26",5.14
"1475","2019-07-29",5.06
"1476","2019-07-30",5.23
"1477","2019-07-31",5.11
"1478","2019-08-01",5.1
"1479","2019-08-02",5.1
"1480","2019-08-05",5.02
"1481","2019-08-06",5.22
"1482","2019-08-07",5.25
"1483","2019-08-08",5.55
"1484","2019-08-09",5.5
"1485","2019-08-12",5.54
"1486","2019-08-13",5.75
"1487","2019-08-14",5.59
"1488","2019-08-15",5.73
"1489","2019-08-16",5.81
"1490","2019-08-19",5.88
"1491","2019-08-20",5.78
"1492","2019-08-21",5.79
"1493","2019-08-22",5.75
"1494","2019-08-23",5.56
"1495","2019-08-26",5.59
"1496","2019-08-27",5.26
"1497","2019-08-28",5.39
"1498","2019-08-29",5.63
"1499","2019-08-30",5.43
"1500","2019-09-03",5.31
"1501","2019-09-04",5.64
"1502","2019-09-05",5.78
"1503","2019-09-06",5.55
"1504","2019-09-09",5.76
"1505","2019-09-10",6.11
"1506","2019-09-11",6.3
"1507","2019-09-12",5.85
"1508","2019-09-13",5.72
"1509","2019-09-16",5.66
"1510","2019-09-17",5.49
"1511","2019-09-18",5.34
"1512","2019-09-19",5.44
"1513","2019-09-20",5.23
"1514","2019-09-23",5.27
"1515","2019-09-24",4.92
"1516","2019-09-25",4.77
"1517","2019-09-26",4.25
"1518","2019-09-27",4.28
"1519","2019-09-30",3.88
"1520","2019-10-01",3.69
"1521","2019-10-02",3.88
"1522","2019-10-03",3.64
"1523","2019-10-04",3.79
"1524","2019-10-07",3.75
"1525","2019-10-08",3.69
"1526","2019-10-09",4.34
"1527","2019-10-10",4.24
"1528","2019-10-11",4.14
"1529","2019-10-14",4.09
"1530","2019-10-15",4.13
"1531","2019-10-16",4.05
"1532","2019-10-17",4.08
"1533","2019-10-18",3.99
"1534","2019-10-21",4.09
"1535","2019-10-22",3.76
"1536","2019-10-23",3.8
"1537","2019-10-24",3.74
"1538","2019-10-25",3.84
"1539","2019-10-28",4.04
"1540","2019-10-29",3.88
"1541","2019-10-30",4.01
"1542","2019-10-31",3.95
"1543","2019-11-01",4.2
"1544","2019-11-04",4.16
"1545","2019-11-05",4.11
"1546","2019-11-06",4.01
"1547","2019-11-07",3.89
"1548","2019-11-08",3.89
"1549","2019-11-11",3.92
"1550","2019-11-12",3.91
"1551","2019-11-13",3.75
"1552","2019-11-14",3.66
"1553","2019-11-15",3.51
"1554","2019-11-18",3.2
"1555","2019-11-19",3.23
"1556","2019-11-20",3.28
"1557","2019-11-21",3.32
"1558","2019-11-22",3.54
"1559","2019-11-25",3.88
"1560","2019-11-26",3.77
"1561","2019-11-27",3.78
"1562","2019-11-29",3.92
"1563","2019-12-02",3.94
"1564","2019-12-03",4
"1565","2019-12-04",4
"1566","2019-12-05",3.77
"1567","2019-12-06",3.89
"1568","2019-12-09",3.89
"1569","2019-12-10",4.09
"1570","2019-12-11",4.51
"1571","2019-12-12",4.68
"1572","2019-12-13",4.31
"1573","2019-12-16",4.06
"1574","2019-12-17",4.02
"1575","2019-12-18",3.85
"1576","2019-12-19",3.94
"1577","2019-12-20",4.05
"1578","2019-12-23",4.37
"1579","2019-12-24",4.59
"1580","2019-12-26",4.56
"1581","2019-12-27",4.51
"1582","2019-12-30",4.3
"1583","2019-12-31",4.59
"1584","2020-01-02",4.47
"1585","2020-01-03",4.37
"1586","2020-01-06",5.01
"1587","2020-01-07",5.18
"1588","2020-01-08",5.11
"1589","2020-01-09",5.5
"1590","2020-01-10",5.17
"1591","2020-01-13",4.96
"1592","2020-01-14",5.08
"1593","2020-01-15",4.96
"1594","2020-01-16",5.15
"1595","2020-01-17",5.31
"1596","2020-01-21",6.04
"1597","2020-01-22",5.69
"1598","2020-01-23",5.83
"1599","2020-01-24",5.57
"1600","2020-01-27",5.36
"1601","2020-01-28",5.09
"1602","2020-01-29",5.24
"1603","2020-01-30",4.82
"1604","2020-01-31",4.72
"1605","2020-02-03",5.17
"1606","2020-02-04",5.12
"1607","2020-02-05",5.13
"1608","2020-02-06",5.08
"1609","2020-02-07",4.77
"1610","2020-02-10",5.15
"1611","2020-02-11",5.18
"1612","2020-02-12",4.93
"1613","2020-02-13",4.53
"1614","2020-02-14",4.53
"1615","2020-02-18",4.42
"1616","2020-02-19",5.23
"1617","2020-02-20",5.36
"1618","2020-02-21",5.36
"1619","2020-02-24",5.25
"1620","2020-02-25",4.87
"1621","2020-02-26",4.83
"1622","2020-02-27",4.32
"1623","2020-02-28",3.83
"1624","2020-03-02",3.98
"1625","2020-03-03",4.06
"1626","2020-03-04",3.84
"1627","2020-03-05",3.62
"1628","2020-03-06",3.73
"1629","2020-03-09",3.31
"1630","2020-03-10",3.3
"1631","2020-03-11",2.93
"1632","2020-03-12",2.49
"1633","2020-03-13",2.39
"1634","2020-03-16",1.95
"1635","2020-03-17",2.17
"1636","2020-03-18",1.86
"1637","2020-03-19",2.22
"1638","2020-03-20",2.3
"1639","2020-03-23",2.42
"1640","2020-03-24",2.75
"1641","2020-03-25",2.54
"1642","2020-03-26",2.56
"1643","2020-03-27",2.33
"1644","2020-03-30",2.41
"1645","2020-03-31",2.27
"1646","2020-04-01",2
"1647","2020-04-02",2.11
"1648","2020-04-03",2.14
"1649","2020-04-06",2.36
"1650","2020-04-07",2.38
"1651","2020-04-08",2.45
"1652","2020-04-09",2.7
"1653","2020-04-13",2.72
"1654","2020-04-14",2.92
"1655","2020-04-15",2.81
"1656","2020-04-16",2.64
"1657","2020-04-17",2.8
"1658","2020-04-20",2.79
"1659","2020-04-21",2.8
"1660","2020-04-22",2.93
"1661","2020-04-23",2.84
"1662","2020-04-24",3.02
"1663","2020-04-27",3.23
"1664","2020-04-28",3.08
"1665","2020-04-29",3.29
"1666","2020-04-30",3.28
"1667","2020-05-01",2.9
"1668","2020-05-04",3.23
"1669","2020-05-05",3.33
"1670","2020-05-06",3.5
"1671","2020-05-07",3.89
"1672","2020-05-08",4.11
"1673","2020-05-11",3.95
"1674","2020-05-12",3.96
"1675","2020-05-13",4.08
"1676","2020-05-14",4.14
"1677","2020-05-15",4.03
"1678","2020-05-18",4.45
"1679","2020-05-19",4.47
"1680","2020-05-20",5.08
"1681","2020-05-21",5.3
"1682","2020-05-22",5.43
"1683","2020-05-26",5.99
"1684","2020-05-27",5.94
"1685","2020-05-28",5.01
"1686","2020-05-29",5.3
"1687","2020-06-01",5.18
"1688","2020-06-02",5.28
"1689","2020-06-03",4.89
"1690","2020-06-04",4.69
"1691","2020-06-05",4.92
"1692","2020-06-08",4.62
"1693","2020-06-09",4.5
"1694","2020-06-10",4.12
"1695","2020-06-11",4.41
"1696","2020-06-12",4.29
"1697","2020-06-15",4.45
"1698","2020-06-16",4.46
"1699","2020-06-17",4.37
"1700","2020-06-18",4.16
"1701","2020-06-19",4.39
"1702","2020-06-22",6.39
"1703","2020-06-23",5.87
"1704","2020-06-24",6.95
"1705","2020-06-25",6.56
"1706","2020-06-26",6.82
"1707","2020-06-29",6.7
"1708","2020-06-30",6.1
"1709","2020-07-01",6.41
"1710","2020-07-02",6.12
"1711","2020-07-06",6.08
"1712","2020-07-07",6.23
"1713","2020-07-08",6.45
"1714","2020-07-09",6.49
"1715","2020-07-10",6.08
"1716","2020-07-13",5.89
"1717","2020-07-14",5.99
"1718","2020-07-15",6.14
"1719","2020-07-16",6.17
"1720","2020-07-17",7.07
"1721","2020-07-20",6.78
"1722","2020-07-21",6.68
"1723","2020-07-22",6.16
"1724","2020-07-23",5.91
"1725","2020-07-24",5.55
"1726","2020-07-27",5.38
"1727","2020-07-28",5.4
"1728","2020-07-29",5.4
"1729","2020-07-30",5.74
"1730","2020-07-31",5.9
"1731","2020-08-03",6.07
"1732","2020-08-04",6.07
"1733","2020-08-05",6.01
"1734","2020-08-06",6.12
"1735","2020-08-07",5.62
"1736","2020-08-10",5.17
"1737","2020-08-11",4.76
"1738","2020-08-12",4.79
"1739","2020-08-13",4.76
"1740","2020-08-14",5.04
"1741","2020-08-17",4.88
"1742","2020-08-18",4.62
"1743","2020-08-19",4.78
"1744","2020-08-20",4.69
"1745","2020-08-21",4.56
"1746","2020-08-24",4.34
"1747","2020-08-25",4.6
"1748","2020-08-26",4.39
"1749","2020-08-27",4.21
"1750","2020-08-28",4.34
"1751","2020-08-31",4.27
"1752","2020-09-01",4.27
"1753","2020-09-02",4.23
"1754","2020-09-03",4.15
"1755","2020-09-04",4.06
"1756","2020-09-08",3.99
"1757","2020-09-09",3.88
"1758","2020-09-10",3.92
"1759","2020-09-11",3.81
"1760","2020-09-14",4.15
"1761","2020-09-15",4.2
"1762","2020-09-16",4
"1763","2020-09-17",3.97
"1764","2020-09-18",4.03
"1765","2020-09-21",3.83
"1766","2020-09-22",3.85
"1767","2020-09-23",4.08
"1768","2020-09-24",4.2
"1769","2020-09-25",4.49
"1770","2020-09-28",4.56
"1771","2020-09-29",4.58
"1772","2020-09-30",4.7
"1773","2020-10-01",4.92
"1774","2020-10-02",4.86
"1775","2020-10-05",4.86
"1776","2020-10-06",5.02
"1777","2020-10-07",5.46
"1778","2020-10-08",5.12
"1779","2020-10-09",5.38
"1780","2020-10-12",6.09
"1781","2020-10-13",5.93
"1782","2020-10-14",5.95
"1783","2020-10-15",5.83
"1784","2020-10-16",5.96
"1785","2020-10-19",6
"1786","2020-10-20",5.68
"1787","2020-10-21",5.49
"1788","2020-10-22",5.46
"1789","2020-10-23",5.57
"1790","2020-10-26",5.47
"1791","2020-10-27",5.52
"1792","2020-10-28",4.88
"1793","2020-10-29",4.89
"1794","2020-10-30",4.56
"1795","2020-11-02",4.64
"1796","2020-11-03",4.82
"1797","2020-11-04",5.13
"1798","2020-11-05",5.15
"1799","2020-11-06",5
"1800","2020-11-09",5.49
"1801","2020-11-10",5.34
"1802","2020-11-11",18
"1803","2020-11-12",22.43
"1804","2020-11-13",21.41
"1805","2020-11-16",20.83
"1806","2020-11-17",20.200001
"1807","2020-11-18",19.77
"1808","2020-11-19",18.17
"1809","2020-11-20",17.75
"1810","2020-11-23",17.459999
"1811","2020-11-24",18.459999
"1812","2020-11-25",18.450001
"1813","2020-11-27",19.07
