"","date","UA"
"966","2019-05-02",20.389999
"967","2019-05-03",20.24
"968","2019-05-06",19.860001
"969","2019-05-07",19.51
"970","2019-05-08",19.799999
"971","2019-05-09",19.610001
"972","2019-05-10",19.23
"973","2019-05-13",18.530001
"974","2019-05-14",19.129999
"975","2019-05-15",18.950001
"976","2019-05-16",19.360001
"977","2019-05-17",20.700001
"978","2019-05-20",20.860001
"979","2019-05-21",21.16
"980","2019-05-22",21.370001
"981","2019-05-23",20.85
"982","2019-05-24",20.91
"983","2019-05-28",20.959999
"984","2019-05-29",20.32
"985","2019-05-30",20.440001
"986","2019-05-31",20.23
"987","2019-06-03",20.719999
"988","2019-06-04",21.700001
"989","2019-06-05",22.6
"990","2019-06-06",22.530001
"991","2019-06-07",22.889999
"992","2019-06-10",22.690001
"993","2019-06-11",23.1
"994","2019-06-12",22.92
"995","2019-06-13",23.49
"996","2019-06-14",23.85
"997","2019-06-17",23.52
"998","2019-06-18",24
"999","2019-06-19",23.75
"1000","2019-06-20",23.49
"1001","2019-06-21",23.1
"1002","2019-06-24",22.450001
"1003","2019-06-25",21.860001
"1004","2019-06-26",22.07
"1005","2019-06-27",22.15
"1006","2019-06-28",22.200001
"1007","2019-07-01",22.07
"1008","2019-07-02",22.33
"1009","2019-07-03",22.700001
"1010","2019-07-05",22.65
"1011","2019-07-08",23.129999
"1012","2019-07-09",23.209999
"1013","2019-07-10",23.02
"1014","2019-07-11",23.219999
"1015","2019-07-12",23.98
"1016","2019-07-15",24.299999
"1017","2019-07-16",24.26
"1018","2019-07-17",23.83
"1019","2019-07-18",23.91
"1020","2019-07-19",23.950001
"1021","2019-07-22",23.610001
"1022","2019-07-23",24.16
"1023","2019-07-24",24.23
"1024","2019-07-25",24.139999
"1025","2019-07-26",24.17
"1026","2019-07-29",24.389999
"1027","2019-07-30",21.049999
"1028","2019-07-31",20.34
"1029","2019-08-01",19.120001
"1030","2019-08-02",19.190001
"1031","2019-08-05",18.4
"1032","2019-08-06",18.969999
"1033","2019-08-07",18.84
"1034","2019-08-08",18.799999
"1035","2019-08-09",18.15
"1036","2019-08-12",17.700001
"1037","2019-08-13",17.83
"1038","2019-08-14",16.959999
"1039","2019-08-15",16.5
"1040","2019-08-16",16.790001
"1041","2019-08-19",16.85
"1042","2019-08-20",16.74
"1043","2019-08-21",16.92
"1044","2019-08-22",17.139999
"1045","2019-08-23",16.15
"1046","2019-08-26",16.309999
"1047","2019-08-27",16.120001
"1048","2019-08-28",16.5
"1049","2019-08-29",16.959999
"1050","2019-08-30",16.92
"1051","2019-09-03",16.879999
"1052","2019-09-04",17.24
"1053","2019-09-05",17.91
"1054","2019-09-06",17.780001
"1055","2019-09-09",18.32
"1056","2019-09-10",18.6
"1057","2019-09-11",19.139999
"1058","2019-09-12",19.23
"1059","2019-09-13",19.07
"1060","2019-09-16",19.02
"1061","2019-09-17",19.02
"1062","2019-09-18",18.889999
"1063","2019-09-19",18.42
"1064","2019-09-20",17.98
"1065","2019-09-23",17.99
"1066","2019-09-24",17.66
"1067","2019-09-25",17.85
"1068","2019-09-26",17.969999
"1069","2019-09-27",17.790001
"1070","2019-09-30",18.129999
"1071","2019-10-01",18.01
"1072","2019-10-02",17.52
"1073","2019-10-03",17.5
"1074","2019-10-04",17.59
"1075","2019-10-07",17.469999
"1076","2019-10-08",17.35
"1077","2019-10-09",17.75
"1078","2019-10-10",17.85
"1079","2019-10-11",18.26
"1080","2019-10-14",18.23
"1081","2019-10-15",18.459999
"1082","2019-10-16",18.360001
"1083","2019-10-17",18.459999
"1084","2019-10-18",17.809999
"1085","2019-10-21",18.17
"1086","2019-10-22",19.42
"1087","2019-10-23",19.01
"1088","2019-10-24",19.01
"1089","2019-10-25",19.059999
"1090","2019-10-28",19.040001
"1091","2019-10-29",18.719999
"1092","2019-10-30",18.620001
"1093","2019-10-31",18.5
"1094","2019-11-01",18.91
"1095","2019-11-04",15.44
"1096","2019-11-05",16.309999
"1097","2019-11-06",16.51
"1098","2019-11-07",16.08
"1099","2019-11-08",15.88
"1100","2019-11-11",15.96
"1101","2019-11-12",15.58
"1102","2019-11-13",15.67
"1103","2019-11-14",15.56
"1104","2019-11-15",15.97
"1105","2019-11-18",15.72
"1106","2019-11-19",15.61
"1107","2019-11-20",15.43
"1108","2019-11-21",15.24
"1109","2019-11-22",15.66
"1110","2019-11-25",15.67
"1111","2019-11-26",16.469999
"1112","2019-11-27",17.49
"1113","2019-11-29",17.299999
"1114","2019-12-02",16.870001
"1115","2019-12-03",16.629999
"1116","2019-12-04",17.01
"1117","2019-12-05",17.200001
"1118","2019-12-06",17.440001
"1119","2019-12-09",17.690001
"1120","2019-12-10",17.690001
"1121","2019-12-11",17.51
"1122","2019-12-12",17.51
"1123","2019-12-13",17.780001
"1124","2019-12-16",18.59
"1125","2019-12-17",18.690001
"1126","2019-12-18",19.030001
"1127","2019-12-19",19.01
"1128","2019-12-20",19.299999
"1129","2019-12-23",19.370001
"1130","2019-12-24",19.4
"1131","2019-12-26",19.549999
"1132","2019-12-27",19.25
"1133","2019-12-30",18.99
"1134","2019-12-31",19.18
"1135","2020-01-02",19.24
"1136","2020-01-03",19.27
"1137","2020-01-06",18.370001
"1138","2020-01-07",18.59
"1139","2020-01-08",18.16
"1140","2020-01-09",17.780001
"1141","2020-01-10",17.77
"1142","2020-01-13",18.040001
"1143","2020-01-14",18.76
"1144","2020-01-15",18.9
"1145","2020-01-16",19.02
"1146","2020-01-17",18.370001
"1147","2020-01-21",18.09
"1148","2020-01-22",18.309999
"1149","2020-01-23",18.780001
"1150","2020-01-24",18.610001
"1151","2020-01-27",18.450001
"1152","2020-01-28",18.68
"1153","2020-01-29",18.68
"1154","2020-01-30",18.549999
"1155","2020-01-31",17.959999
"1156","2020-02-03",17.98
"1157","2020-02-04",18.42
"1158","2020-02-05",18.5
"1159","2020-02-06",18.4
"1160","2020-02-07",17.969999
"1161","2020-02-10",18.15
"1162","2020-02-11",15.12
"1163","2020-02-12",15.45
"1164","2020-02-13",15.13
"1165","2020-02-14",15.45
"1166","2020-02-18",15
"1167","2020-02-19",14.96
"1168","2020-02-20",14.94
"1169","2020-02-21",14.57
"1170","2020-02-24",14.14
"1171","2020-02-25",13.46
"1172","2020-02-26",13.04
"1173","2020-02-27",12.55
"1174","2020-02-28",12.48
"1175","2020-03-02",12.49
"1176","2020-03-03",12.2
"1177","2020-03-04",12.39
"1178","2020-03-05",11.73
"1179","2020-03-06",11.14
"1180","2020-03-09",9.91
"1181","2020-03-10",10.29
"1182","2020-03-11",9.99
"1183","2020-03-12",8.75
"1184","2020-03-13",9.48
"1185","2020-03-16",8.33
"1186","2020-03-17",8.96
"1187","2020-03-18",7.39
"1188","2020-03-19",8.01
"1189","2020-03-20",7.23
"1190","2020-03-23",7.14
"1191","2020-03-24",8.01
"1192","2020-03-25",8.24
"1193","2020-03-26",8.76
"1194","2020-03-27",8.32
"1195","2020-03-30",8.41
"1196","2020-03-31",8.06
"1197","2020-04-01",7.45
"1198","2020-04-02",6.89
"1199","2020-04-03",7.48
"1200","2020-04-06",8
"1201","2020-04-07",8.39
"1202","2020-04-08",8.64
"1203","2020-04-09",9.35
"1204","2020-04-13",8.73
"1205","2020-04-14",8.97
"1206","2020-04-15",8.65
"1207","2020-04-16",8.36
"1208","2020-04-17",8.89
"1209","2020-04-20",8.64
"1210","2020-04-21",8.52
"1211","2020-04-22",8.56
"1212","2020-04-23",8.74
"1213","2020-04-24",8.97
"1214","2020-04-27",9.35
"1215","2020-04-28",9.64
"1216","2020-04-29",9.79
"1217","2020-04-30",9.27
"1218","2020-05-01",8.76
"1219","2020-05-04",8.71
"1220","2020-05-05",8.46
"1221","2020-05-06",8.23
"1222","2020-05-07",8.61
"1223","2020-05-08",8.94
"1224","2020-05-11",8
"1225","2020-05-12",7.68
"1226","2020-05-13",6.93
"1227","2020-05-14",6.91
"1228","2020-05-15",6.91
"1229","2020-05-18",7.3
"1230","2020-05-19",7.08
"1231","2020-05-20",7.47
"1232","2020-05-21",7.7
"1233","2020-05-22",7.38
"1234","2020-05-26",7.86
"1235","2020-05-27",8.51
"1236","2020-05-28",8.12
"1237","2020-05-29",7.86
"1238","2020-06-01",8.26
"1239","2020-06-02",8.41
"1240","2020-06-03",9.19
"1241","2020-06-04",9.3
"1242","2020-06-05",9.84
"1243","2020-06-08",10.22
"1244","2020-06-09",9.71
"1245","2020-06-10",9.42
"1246","2020-06-11",8.52
"1247","2020-06-12",8.68
"1248","2020-06-15",8.8
"1249","2020-06-16",9.28
"1250","2020-06-17",8.85
"1251","2020-06-18",8.81
"1252","2020-06-19",8.6
"1253","2020-06-22",8.58
"1254","2020-06-23",8.93
"1255","2020-06-24",8.58
"1256","2020-06-25",8.67
"1257","2020-06-26",8.26
"1258","2020-06-29",8.88
"1259","2020-06-30",8.84
"1260","2020-07-01",8.65
"1261","2020-07-02",8.68
"1262","2020-07-06",9
"1263","2020-07-07",8.6
"1264","2020-07-08",8.64
"1265","2020-07-09",8.29
"1266","2020-07-10",8.63
"1267","2020-07-13",8.46
"1268","2020-07-14",8.49
"1269","2020-07-15",9.18
"1270","2020-07-16",9.19
"1271","2020-07-17",9.13
"1272","2020-07-20",8.82
"1273","2020-07-21",9.44
"1274","2020-07-22",9.42
"1275","2020-07-23",9.78
"1276","2020-07-24",9.83
"1277","2020-07-27",9.95
"1278","2020-07-28",10.03
"1279","2020-07-29",10.33
"1280","2020-07-30",10.18
"1281","2020-07-31",9.49
"1282","2020-08-03",8.79
"1283","2020-08-04",8.94
"1284","2020-08-05",9.44
"1285","2020-08-06",9.04
"1286","2020-08-07",9.2
"1287","2020-08-10",9.6
"1288","2020-08-11",9.8
"1289","2020-08-12",9.77
"1290","2020-08-13",9.66
"1291","2020-08-14",9.6
"1292","2020-08-17",9.41
"1293","2020-08-18",9.23
"1294","2020-08-19",9.02
"1295","2020-08-20",8.79
"1296","2020-08-21",8.77
"1297","2020-08-24",9.19
"1298","2020-08-25",9.11
"1299","2020-08-26",8.89
"1300","2020-08-27",8.96
"1301","2020-08-28",9.14
"1302","2020-08-31",8.85
"1303","2020-09-01",9.17
"1304","2020-09-02",9.38
"1305","2020-09-03",9.38
"1306","2020-09-04",9.32
"1307","2020-09-08",9.74
"1308","2020-09-09",9.36
"1309","2020-09-10",9.48
"1310","2020-09-11",9.9
"1311","2020-09-14",10.3
"1312","2020-09-15",10.25
"1313","2020-09-16",10.7
"1314","2020-09-17",10.44
"1315","2020-09-18",10.06
"1316","2020-09-21",9.36
"1317","2020-09-22",9.53
"1318","2020-09-23",10
"1319","2020-09-24",9.67
"1320","2020-09-25",9.82
"1321","2020-09-28",10.04
"1322","2020-09-29",9.77
"1323","2020-09-30",9.84
"1324","2020-10-01",10.35
"1325","2020-10-02",10.54
"1326","2020-10-05",10.59
"1327","2020-10-06",10.2
"1328","2020-10-07",10.61
"1329","2020-10-08",10.96
"1330","2020-10-09",10.97
"1331","2020-10-12",11.06
"1332","2020-10-13",11.11
"1333","2020-10-14",10.93
"1334","2020-10-15",11.26
"1335","2020-10-16",11.3
"1336","2020-10-19",11.56
"1337","2020-10-20",11.78
"1338","2020-10-21",12.11
"1339","2020-10-22",12.43
"1340","2020-10-23",12.74
"1341","2020-10-26",12.23
"1342","2020-10-27",11.93
"1343","2020-10-28",11.66
"1344","2020-10-29",12.04
"1345","2020-10-30",12.23
"1346","2020-11-02",12.78
"1347","2020-11-03",13.01
"1348","2020-11-04",12.77
"1349","2020-11-05",13.18
"1350","2020-11-06",13.03
"1351","2020-11-09",13.52
"1352","2020-11-10",13.27
"1353","2020-11-11",12.82
"1354","2020-11-12",12.61
"1355","2020-11-13",13.15
"1356","2020-11-16",13.86
"1357","2020-11-17",14.17
"1358","2020-11-18",14.37
"1359","2020-11-19",14.69
"1360","2020-11-20",14.64
"1361","2020-11-23",14.5
"1362","2020-11-24",14.93
"1363","2020-11-25",14.82
"1364","2020-11-27",14.71
