"","date","ETSY"
"982","2019-03-11",70.660004
"983","2019-03-12",71.150002
"984","2019-03-13",70.150002
"985","2019-03-14",69.910004
"986","2019-03-15",69.889999
"987","2019-03-18",69.550003
"988","2019-03-19",68.5
"989","2019-03-20",68.900002
"990","2019-03-21",69.440002
"991","2019-03-22",66.019997
"992","2019-03-25",67.860001
"993","2019-03-26",67.739998
"994","2019-03-27",65.510002
"995","2019-03-28",67.129997
"996","2019-03-29",67.220001
"997","2019-04-01",68.160004
"998","2019-04-02",69.730003
"999","2019-04-03",69.459999
"1000","2019-04-04",68.300003
"1001","2019-04-05",68.220001
"1002","2019-04-08",67.650002
"1003","2019-04-09",66.690002
"1004","2019-04-10",68.209999
"1005","2019-04-11",67.650002
"1006","2019-04-12",65.379997
"1007","2019-04-15",66.199997
"1008","2019-04-16",66.279999
"1009","2019-04-17",64.25
"1010","2019-04-18",63.400002
"1011","2019-04-22",63.509998
"1012","2019-04-23",65.220001
"1013","2019-04-24",66.080002
"1014","2019-04-25",67.849998
"1015","2019-04-26",67.709999
"1016","2019-04-29",69.410004
"1017","2019-04-30",67.540001
"1018","2019-05-01",66.790001
"1019","2019-05-02",68.07
"1020","2019-05-03",69.650002
"1021","2019-05-06",69.029999
"1022","2019-05-07",66.970001
"1023","2019-05-08",68.080002
"1024","2019-05-09",60.759998
"1025","2019-05-10",61.799999
"1026","2019-05-13",57.23
"1027","2019-05-14",58.82
"1028","2019-05-15",61.889999
"1029","2019-05-16",63.650002
"1030","2019-05-17",62.779999
"1031","2019-05-20",63.119999
"1032","2019-05-21",65.209999
"1033","2019-05-22",64.010002
"1034","2019-05-23",63.32
"1035","2019-05-24",64.709999
"1036","2019-05-28",65.029999
"1037","2019-05-29",62.130001
"1038","2019-05-30",62.950001
"1039","2019-05-31",62.310001
"1040","2019-06-03",61.07
"1041","2019-06-04",61.25
"1042","2019-06-05",61.490002
"1043","2019-06-06",61.959999
"1044","2019-06-07",63.889999
"1045","2019-06-10",65.309998
"1046","2019-06-11",67.18
"1047","2019-06-12",69.169998
"1048","2019-06-13",70.050003
"1049","2019-06-14",67.800003
"1050","2019-06-17",68.459999
"1051","2019-06-18",66.949997
"1052","2019-06-19",68.139999
"1053","2019-06-20",68.830002
"1054","2019-06-21",65.779999
"1055","2019-06-24",63.93
"1056","2019-06-25",61.790001
"1057","2019-06-26",60.360001
"1058","2019-06-27",62.360001
"1059","2019-06-28",61.369999
"1060","2019-07-01",62.060001
"1061","2019-07-02",62.639999
"1062","2019-07-03",64.279999
"1063","2019-07-05",63.380001
"1064","2019-07-08",64.010002
"1065","2019-07-09",66.860001
"1066","2019-07-10",66.449997
"1067","2019-07-11",64.989998
"1068","2019-07-12",64.599998
"1069","2019-07-15",65.550003
"1070","2019-07-16",64.209999
"1071","2019-07-17",63.419998
"1072","2019-07-18",65.199997
"1073","2019-07-19",65.849998
"1074","2019-07-22",68.529999
"1075","2019-07-23",67.82
"1076","2019-07-24",68.050003
"1077","2019-07-25",68.730003
"1078","2019-07-26",70.860001
"1079","2019-07-29",69.120003
"1080","2019-07-30",68
"1081","2019-07-31",67.019997
"1082","2019-08-01",68.139999
"1083","2019-08-02",59.709999
"1084","2019-08-05",53.939999
"1085","2019-08-06",55.389999
"1086","2019-08-07",56.060001
"1087","2019-08-08",58.040001
"1088","2019-08-09",56.43
"1089","2019-08-12",54.970001
"1090","2019-08-13",55.740002
"1091","2019-08-14",52.84
"1092","2019-08-15",51.709999
"1093","2019-08-16",52.610001
"1094","2019-08-19",52.41
"1095","2019-08-20",52.889999
"1096","2019-08-21",54.25
"1097","2019-08-22",55.400002
"1098","2019-08-23",54.09
"1099","2019-08-26",53.580002
"1100","2019-08-27",53.41
"1101","2019-08-28",54.34
"1102","2019-08-29",54.400002
"1103","2019-08-30",52.790001
"1104","2019-09-03",50.299999
"1105","2019-09-04",50.150002
"1106","2019-09-05",50.099998
"1107","2019-09-06",47.98
"1108","2019-09-09",50.5
"1109","2019-09-10",50.529999
"1110","2019-09-11",52.669998
"1111","2019-09-12",54.880001
"1112","2019-09-13",56.860001
"1113","2019-09-16",57.84
"1114","2019-09-17",59.849998
"1115","2019-09-18",59.450001
"1116","2019-09-19",59.07
"1117","2019-09-20",60.41
"1118","2019-09-23",60.540001
"1119","2019-09-24",56.900002
"1120","2019-09-25",55
"1121","2019-09-26",54.400002
"1122","2019-09-27",54.810001
"1123","2019-09-30",56.5
"1124","2019-10-01",55.299999
"1125","2019-10-02",53.91
"1126","2019-10-03",55.82
"1127","2019-10-04",56.48
"1128","2019-10-07",55.919998
"1129","2019-10-08",55.209999
"1130","2019-10-09",57.205002
"1131","2019-10-10",57.77
"1132","2019-10-11",59.259998
"1133","2019-10-14",59.110001
"1134","2019-10-15",60.02
"1135","2019-10-16",58.549999
"1136","2019-10-17",60.419998
"1137","2019-10-18",57.610001
"1138","2019-10-21",58.040001
"1139","2019-10-22",56.830002
"1140","2019-10-23",56.639999
"1141","2019-10-24",57.75
"1142","2019-10-25",58.669998
"1143","2019-10-28",57.32
"1144","2019-10-29",54.41
"1145","2019-10-30",52.799999
"1146","2019-10-31",44.490002
"1147","2019-11-01",45.654999
"1148","2019-11-04",44.740002
"1149","2019-11-05",43.23
"1150","2019-11-06",42.619999
"1151","2019-11-07",41.860001
"1152","2019-11-08",41.990002
"1153","2019-11-11",40.830002
"1154","2019-11-12",40.799999
"1155","2019-11-13",40.68
"1156","2019-11-14",41.84
"1157","2019-11-15",42
"1158","2019-11-18",41.990002
"1159","2019-11-19",40.860001
"1160","2019-11-20",40.639999
"1161","2019-11-21",41.48
"1162","2019-11-22",41.84
"1163","2019-11-25",42.77
"1164","2019-11-26",43.380001
"1165","2019-11-27",44.424999
"1166","2019-11-29",43.389999
"1167","2019-12-02",43.119999
"1168","2019-12-03",42.630001
"1169","2019-12-04",42.139999
"1170","2019-12-05",41.07
"1171","2019-12-06",41.23
"1172","2019-12-09",41.16
"1173","2019-12-10",40.509998
"1174","2019-12-11",41.029999
"1175","2019-12-12",41.98
"1176","2019-12-13",42.290001
"1177","2019-12-16",43.099998
"1178","2019-12-17",43.049999
"1179","2019-12-18",42.34
"1180","2019-12-19",43.939999
"1181","2019-12-20",44.060001
"1182","2019-12-23",44.779999
"1183","2019-12-24",44.669998
"1184","2019-12-26",45.41
"1185","2019-12-27",44.98
"1186","2019-12-30",44.470001
"1187","2019-12-31",44.299999
"1188","2020-01-02",45.189999
"1189","2020-01-03",44.900002
"1190","2020-01-06",44.834999
"1191","2020-01-07",45.779999
"1192","2020-01-08",45.005001
"1193","2020-01-09",46.43
"1194","2020-01-10",46.130001
"1195","2020-01-13",47.959999
"1196","2020-01-14",49.150002
"1197","2020-01-15",48.860001
"1198","2020-01-16",50.900002
"1199","2020-01-17",51.439999
"1200","2020-01-21",50.700001
"1201","2020-01-22",50.240002
"1202","2020-01-23",50.23
"1203","2020-01-24",50.52
"1204","2020-01-27",49.32
"1205","2020-01-28",49.830002
"1206","2020-01-29",50.150002
"1207","2020-01-30",50.290001
"1208","2020-01-31",48.810001
"1209","2020-02-03",49.360001
"1210","2020-02-04",50.720001
"1211","2020-02-05",49.57
"1212","2020-02-06",49.48
"1213","2020-02-07",49.639999
"1214","2020-02-10",50.369999
"1215","2020-02-11",50.560001
"1216","2020-02-12",52.25
"1217","2020-02-13",52.970001
"1218","2020-02-14",53.16
"1219","2020-02-18",53.32
"1220","2020-02-19",53.18
"1221","2020-02-20",54.389999
"1222","2020-02-21",53.700001
"1223","2020-02-24",51.330002
"1224","2020-02-25",49.889999
"1225","2020-02-26",50.689999
"1226","2020-02-27",57.919998
"1227","2020-02-28",57.810001
"1228","2020-03-02",58.84
"1229","2020-03-03",58.209999
"1230","2020-03-04",62.459999
"1231","2020-03-05",62.130001
"1232","2020-03-06",60.650002
"1233","2020-03-09",58.5
"1234","2020-03-10",57.970001
"1235","2020-03-11",50.23
"1236","2020-03-12",44.040001
"1237","2020-03-13",49.009998
"1238","2020-03-16",41.650002
"1239","2020-03-17",42.119999
"1240","2020-03-18",39.25
"1241","2020-03-19",34.66
"1242","2020-03-20",31.690001
"1243","2020-03-23",33.029999
"1244","2020-03-24",38.130001
"1245","2020-03-25",41.290001
"1246","2020-03-26",41.880001
"1247","2020-03-27",38.669998
"1248","2020-03-30",38.669998
"1249","2020-03-31",38.439999
"1250","2020-04-01",35.450001
"1251","2020-04-02",34.799999
"1252","2020-04-03",38.150002
"1253","2020-04-06",46.459999
"1254","2020-04-07",47.689999
"1255","2020-04-08",51
"1256","2020-04-09",53.68
"1257","2020-04-13",55.439999
"1258","2020-04-14",57.66
"1259","2020-04-15",56.720001
"1260","2020-04-16",59.720001
"1261","2020-04-17",61.060001
"1262","2020-04-20",65.050003
"1263","2020-04-21",61.369999
"1264","2020-04-22",62.75
"1265","2020-04-23",62.849998
"1266","2020-04-24",66.190002
"1267","2020-04-27",69.279999
"1268","2020-04-28",66.25
"1269","2020-04-29",68.330002
"1270","2020-04-30",64.870003
"1271","2020-05-01",64.445
"1272","2020-05-04",67.690002
"1273","2020-05-05",72.790001
"1274","2020-05-06",78.239998
"1275","2020-05-07",76.589996
"1276","2020-05-08",80.709999
"1277","2020-05-11",80.279999
"1278","2020-05-12",79.019997
"1279","2020-05-13",81.550003
"1280","2020-05-14",81.629997
"1281","2020-05-15",85.629997
"1282","2020-05-18",78.18
"1283","2020-05-19",77.084999
"1284","2020-05-20",75.294998
"1285","2020-05-21",74.309998
"1286","2020-05-22",77.480003
"1287","2020-05-26",74.080002
"1288","2020-05-27",76.239998
"1289","2020-05-28",77.809998
"1290","2020-05-29",80.980003
"1291","2020-06-01",78.589996
"1292","2020-06-02",81.860001
"1293","2020-06-03",80.660004
"1294","2020-06-04",80.300003
"1295","2020-06-05",78.720001
"1296","2020-06-08",76.470001
"1297","2020-06-09",76.370003
"1298","2020-06-10",79.809998
"1299","2020-06-11",77.519997
"1300","2020-06-12",79.760002
"1301","2020-06-15",83.910004
"1302","2020-06-16",84.550003
"1303","2020-06-17",86.32
"1304","2020-06-18",87
"1305","2020-06-19",95.389999
"1306","2020-06-22",96.300003
"1307","2020-06-23",101.220001
"1308","2020-06-24",98.169998
"1309","2020-06-25",101.279999
"1310","2020-06-26",102.540001
"1311","2020-06-29",102.889999
"1312","2020-06-30",106.230003
"1313","2020-07-01",111.209999
"1314","2020-07-02",110.68
"1315","2020-07-06",112.970001
"1316","2020-07-07",112.209999
"1317","2020-07-08",111.900002
"1318","2020-07-09",114.510002
"1319","2020-07-10",111.290001
"1320","2020-07-13",104.57
"1321","2020-07-14",103.739998
"1322","2020-07-15",101.970001
"1323","2020-07-16",103.339996
"1324","2020-07-17",102.709999
"1325","2020-07-20",106.690002
"1326","2020-07-21",104.650002
"1327","2020-07-22",104.230003
"1328","2020-07-23",102.459999
"1329","2020-07-24",101.589996
"1330","2020-07-27",105.949997
"1331","2020-07-28",102.449997
"1332","2020-07-29",108.690002
"1333","2020-07-30",112.379997
"1334","2020-07-31",118.379997
"1335","2020-08-03",126.620003
"1336","2020-08-04",129.800003
"1337","2020-08-05",135.520004
"1338","2020-08-06",130.660004
"1339","2020-08-07",135.059998
"1340","2020-08-10",134.720001
"1341","2020-08-11",127.5
"1342","2020-08-12",122.050003
"1343","2020-08-13",128.729996
"1344","2020-08-14",129.259995
"1345","2020-08-17",129.720001
"1346","2020-08-18",133.009995
"1347","2020-08-19",131.130005
"1348","2020-08-20",130.089996
"1349","2020-08-21",130.369995
"1350","2020-08-24",128.740005
"1351","2020-08-25",125.480003
"1352","2020-08-26",126.910004
"1353","2020-08-27",122.370003
"1354","2020-08-28",119.660004
"1355","2020-08-31",119.699997
"1356","2020-09-01",125.050003
"1357","2020-09-02",124.370003
"1358","2020-09-03",116.199997
"1359","2020-09-04",112.040001
"1360","2020-09-08",110.559998
"1361","2020-09-09",112.709999
"1362","2020-09-10",110.57
"1363","2020-09-11",110.769997
"1364","2020-09-14",112.550003
"1365","2020-09-15",111.004997
"1366","2020-09-16",108.800003
"1367","2020-09-17",109.230003
"1368","2020-09-18",111.75
"1369","2020-09-21",116.010002
"1370","2020-09-22",119.349998
"1371","2020-09-23",115.089996
"1372","2020-09-24",113.68
"1373","2020-09-25",118.279999
"1374","2020-09-28",123.690002
"1375","2020-09-29",123.230003
"1376","2020-09-30",121.629997
"1377","2020-10-01",131.690002
"1378","2020-10-02",131.630005
"1379","2020-10-05",136.690002
"1380","2020-10-06",134.559998
"1381","2020-10-07",142.660004
"1382","2020-10-08",139.539993
"1383","2020-10-09",146.669998
"1384","2020-10-12",147.380005
"1385","2020-10-13",153.199997
"1386","2020-10-14",149.970001
"1387","2020-10-15",150.669998
"1388","2020-10-16",147.589996
"1389","2020-10-19",148.369995
"1390","2020-10-20",144.789993
"1391","2020-10-21",133.009995
"1392","2020-10-22",135.940002
"1393","2020-10-23",137.845001
"1394","2020-10-26",139.729996
"1395","2020-10-27",145.779999
"1396","2020-10-28",139.639999
"1397","2020-10-29",132.419998
"1398","2020-10-30",121.589996
"1399","2020-11-02",126.440002
"1400","2020-11-03",130.449997
"1401","2020-11-04",136.199997
"1402","2020-11-05",143.639999
"1403","2020-11-06",146.279999
"1404","2020-11-09",121.199997
"1405","2020-11-10",119.43
"1406","2020-11-11",130.589996
"1407","2020-11-12",127.029999
"1408","2020-11-13",124.919998
"1409","2020-11-16",125.620003
"1410","2020-11-17",128.820007
"1411","2020-11-18",127.010002
"1412","2020-11-19",134.5
"1413","2020-11-20",140.059998
"1414","2020-11-23",140.199997
"1415","2020-11-24",137.600006
"1416","2020-11-25",145.089996
"1417","2020-11-27",160.550003
