"","date","WINS"
"1000","2018-10-23",36.52
"1001","2018-10-24",36.325001
"1002","2018-10-25",35
"1003","2018-10-26",41.900002
"1004","2018-10-29",38.5
"1005","2018-10-30",38
"1006","2018-10-31",36.5
"1007","2018-11-01",49.5
"1008","2018-11-02",40.610001
"1009","2018-11-05",36.009998
"1010","2018-11-06",38
"1011","2018-11-07",41
"1012","2018-11-08",41.085999
"1013","2018-11-09",38
"1014","2018-11-12",38
"1015","2018-11-13",36.200001
"1016","2018-11-14",36
"1017","2018-11-15",35
"1018","2018-11-16",33.678001
"1019","2018-11-19",30.5
"1020","2018-11-20",27.15
"1021","2018-11-21",28
"1022","2018-11-23",26
"1023","2018-11-26",26
"1024","2018-11-27",34.793999
"1025","2018-11-28",30
"1026","2018-11-29",27.478001
"1027","2018-11-30",28
"1028","2018-12-03",30
"1029","2018-12-04",28.5
"1030","2018-12-06",27.610001
"1031","2018-12-07",25
"1032","2018-12-10",25.27
"1033","2018-12-11",26.299999
"1034","2018-12-12",25.1
"1035","2018-12-13",25
"1036","2018-12-14",26
"1037","2018-12-17",26
"1038","2018-12-18",24.290001
"1039","2018-12-19",24.290001
"1040","2018-12-20",22.98
"1041","2018-12-21",22.98
"1042","2018-12-24",23
"1043","2018-12-26",23
"1044","2018-12-27",22.483
"1045","2018-12-28",22
"1046","2018-12-31",21.51
"1047","2019-01-02",22.030001
"1048","2019-01-03",22.450001
"1049","2019-01-04",22.042
"1050","2019-01-07",22
"1051","2019-01-08",21.700001
"1052","2019-01-09",52.25
"1053","2019-01-10",41.830002
"1054","2019-01-11",35.5
"1055","2019-01-14",32.150002
"1056","2019-01-15",30.5
"1057","2019-01-16",29
"1058","2019-01-17",28.860001
"1059","2019-01-18",26
"1060","2019-01-22",26.5
"1061","2019-01-23",24.85
"1062","2019-01-24",24.884001
"1063","2019-01-25",25
"1064","2019-01-28",25
"1065","2019-01-29",25
"1066","2019-01-30",24.941
"1067","2019-01-31",24
"1068","2019-02-01",29
"1069","2019-02-04",29
"1070","2019-02-05",26.530001
"1071","2019-02-06",26.25
"1072","2019-02-07",25
"1073","2019-02-08",24.6
"1074","2019-02-11",23.799999
"1075","2019-02-12",24.450001
"1076","2019-02-13",24.790001
"1077","2019-02-14",23.9
"1078","2019-02-15",24.909
"1079","2019-02-19",24.25
"1080","2019-02-20",23.35
"1081","2019-02-21",24.799999
"1082","2019-02-22",25.73
"1083","2019-02-25",25.950001
"1084","2019-02-26",24.5
"1085","2019-02-27",24.85
"1086","2019-02-28",24.9
"1087","2019-03-01",23.718
"1088","2019-03-04",24.368999
"1089","2019-03-05",24.5
"1090","2019-03-06",25.99
"1091","2019-03-07",24
"1092","2019-03-08",25
"1093","2019-03-11",26.011
"1094","2019-03-12",25.200001
"1095","2019-03-13",25.799999
"1096","2019-03-14",25.059999
"1097","2019-03-15",24.1
"1098","2019-03-18",25
"1099","2019-03-19",24.299999
"1100","2019-03-20",24.5
"1101","2019-03-21",24.995001
"1102","2019-03-22",24.700001
"1103","2019-03-25",23.57
"1104","2019-03-26",27.5
"1105","2019-03-27",25.877001
"1106","2019-03-28",25.6
"1107","2019-03-29",24.5
"1108","2019-04-01",24.610001
"1109","2019-04-02",24.98
"1110","2019-04-03",24.030001
"1111","2019-04-04",23.620001
"1112","2019-04-05",24.280001
"1113","2019-04-08",23.940001
"1114","2019-04-09",23.782
"1115","2019-04-10",23.5
"1116","2019-04-11",23.059999
"1117","2019-04-12",23.059999
"1118","2019-04-15",22.493999
"1119","2019-04-16",22.389999
"1120","2019-04-17",21.91
"1121","2019-04-18",21.91
"1122","2019-04-22",21.709999
"1123","2019-04-23",21.799999
"1124","2019-04-24",21.9
"1125","2019-04-25",21.75
"1126","2019-04-26",21.75
"1127","2019-04-29",20.43
"1128","2019-04-30",21.4
"1129","2019-05-01",21.4
"1130","2019-05-02",21.4
"1131","2019-05-03",20.6
"1132","2019-05-06",20.799999
"1133","2019-05-07",21.105
"1134","2019-05-08",21
"1135","2019-05-09",20.708
"1136","2019-05-10",19
"1137","2019-05-13",16.75
"1138","2019-05-14",17.299999
"1139","2019-05-15",17.110001
"1140","2019-05-16",16.639999
"1141","2019-05-17",16.879999
"1142","2019-05-20",16.556
"1143","2019-05-21",17
"1144","2019-05-22",17
"1145","2019-05-23",16.75
"1146","2019-05-24",16.040001
"1147","2019-05-28",16.040001
"1148","2019-05-29",15.05
"1149","2019-05-30",15.52
"1150","2019-05-31",15.64
"1151","2019-06-03",15.85
"1152","2019-06-04",15.85
"1153","2019-06-05",15
"1154","2019-06-06",15
"1155","2019-06-07",15
"1156","2019-06-10",15.25
"1157","2019-06-11",15.25
"1158","2019-06-12",15.52
"1159","2019-06-13",15.21
"1160","2019-06-14",15.21
"1161","2019-06-17",15.21
"1162","2019-06-18",16.99
"1163","2019-06-19",15.59
"1164","2019-06-20",16.903
"1165","2019-06-21",16.9
"1166","2019-06-24",15.53
"1167","2019-06-25",16.15
"1168","2019-06-26",15.61
"1169","2019-06-27",15.61
"1170","2019-06-28",15.61
"1171","2019-07-01",15.42
"1172","2019-07-02",15.3
"1173","2019-07-03",15.06
"1174","2019-07-05",13.85
"1175","2019-07-08",13.85
"1176","2019-07-09",13.7
"1177","2019-07-10",13.71
"1178","2019-07-11",13.7
"1179","2019-07-12",14
"1180","2019-07-15",14
"1181","2019-07-16",14
"1182","2019-07-17",14
"1183","2019-07-18",14
"1184","2019-07-19",14
"1185","2019-07-22",15
"1186","2019-07-23",14.33
"1187","2019-07-24",14.33
"1188","2019-07-25",14.33
"1189","2019-07-26",14.33
"1190","2019-07-29",14.887
"1191","2019-07-30",14
"1192","2019-07-31",13.5
"1193","2019-08-01",14
"1194","2019-08-02",14
"1195","2019-08-05",14
"1196","2019-08-06",13.316
"1197","2019-08-07",13
"1198","2019-08-08",13.49
"1199","2019-08-09",12
"1200","2019-08-12",11.1
"1201","2019-08-13",11.1
"1202","2019-08-14",11.15
"1203","2019-08-15",10.2
"1204","2019-08-16",9.64
"1205","2019-08-19",9.65
"1206","2019-08-20",9
"1207","2019-08-21",8.7
"1208","2019-08-22",8.69
"1209","2019-08-23",8.69
"1210","2019-08-26",7.95
"1211","2019-08-27",7.85
"1212","2019-08-28",7.85
"1213","2019-08-29",7.4
"1214","2019-08-30",7.7
"1215","2019-09-03",8.64
"1216","2019-09-04",9.5
"1217","2019-09-05",8.98
"1218","2019-09-06",8.01
"1219","2019-09-09",8.42
"1220","2019-09-10",8.15
"1221","2019-09-11",8.05
"1222","2019-09-12",8.297
"1223","2019-09-13",16.98
"1224","2019-09-16",27.4
"1225","2019-09-17",20
"1226","2019-09-18",15
"1227","2019-09-19",16.440001
"1228","2019-09-20",15.49
"1229","2019-09-23",13.24
"1230","2019-09-24",13.363
"1231","2019-09-25",12.44
"1232","2019-09-26",11.02
"1233","2019-09-27",10.95
"1234","2019-09-30",10.93
"1235","2019-10-01",10.75
"1236","2019-10-02",11
"1237","2019-10-03",10.98
"1238","2019-10-04",10.63
"1239","2019-10-07",11.914
"1240","2019-10-08",11.308
"1241","2019-10-09",11.85
"1242","2019-10-10",11.578
"1243","2019-10-11",11.79
"1244","2019-10-14",11.45
"1245","2019-10-15",11.378
"1246","2019-10-16",11.06
"1247","2019-10-17",11.311
"1248","2019-10-18",10.6
"1249","2019-10-21",10.24
"1250","2019-10-22",10.1
"1251","2019-10-23",10.113
"1252","2019-10-24",10.11
"1253","2019-10-25",10.1
"1254","2019-10-28",10.07
"1255","2019-10-29",14.05
"1256","2019-10-30",11.14
"1257","2019-10-31",11.9
"1258","2019-11-01",11.2
"1259","2019-11-04",11.02
"1260","2019-11-05",11.537
"1261","2019-11-06",11.155
"1262","2019-11-07",11.2
"1263","2019-11-08",11.2
"1264","2019-11-11",11.1
"1265","2019-11-12",11.49
"1266","2019-11-13",11.468
"1267","2019-11-14",11.383
"1268","2019-11-15",11
"1269","2019-11-18",10.53
"1270","2019-11-19",10.814
"1271","2019-11-20",10.7
"1272","2019-11-21",10.7
"1273","2019-11-22",11
"1274","2019-11-25",10.77
"1275","2019-11-26",10.75
"1276","2019-11-27",11.2
"1277","2019-11-29",11.24
"1278","2019-12-02",11.908
"1279","2019-12-03",11.954
"1280","2019-12-04",11.954
"1281","2019-12-05",11.16
"1282","2019-12-06",11.16
"1283","2019-12-09",11.17
"1284","2019-12-10",11.17
"1285","2019-12-11",11.2
"1286","2019-12-12",11.18
"1287","2019-12-13",11.16
"1288","2019-12-16",11.3
"1289","2019-12-17",11.002
"1290","2019-12-18",11.002
"1291","2019-12-19",11.002
"1292","2019-12-20",11.35
"1293","2019-12-23",10.42
"1294","2019-12-24",10.42
"1295","2019-12-26",10.94
"1296","2019-12-27",10.903
"1297","2019-12-30",11
"1298","2019-12-31",10.51
"1299","2020-01-02",11.03
"1300","2020-01-03",11.124
"1301","2020-01-06",11.185
"1302","2020-01-07",11.06
"1303","2020-01-08",11.32
"1304","2020-01-09",11.06
"1305","2020-01-10",11.8
"1306","2020-01-13",11.39
"1307","2020-01-14",14.253
"1308","2020-01-15",12.604
"1309","2020-01-16",14
"1310","2020-01-17",13
"1311","2020-01-21",12.43
"1312","2020-01-22",12.7
"1313","2020-01-23",12
"1314","2020-01-24",11.508
"1315","2020-01-27",11.42
"1316","2020-01-28",11.42
"1317","2020-01-29",11.48
"1318","2020-01-30",11.283
"1319","2020-01-31",11.55
"1320","2020-02-03",11.55
"1321","2020-02-04",11.575
"1322","2020-02-05",12.85
"1323","2020-02-06",12.85
"1324","2020-02-07",12.85
"1325","2020-02-10",12.85
"1326","2020-02-11",11.585
"1327","2020-02-12",11.55
"1328","2020-02-13",11.55
"1329","2020-02-14",11.55
"1330","2020-02-18",11.55
"1331","2020-02-19",11.905
"1332","2020-02-20",11.22
"1333","2020-02-21",11.22
"1334","2020-02-24",11.685
"1335","2020-02-25",10.869
"1336","2020-02-26",10.25
"1337","2020-02-27",10.02
"1338","2020-02-28",9.87
"1339","2020-03-02",10.85
"1340","2020-03-03",10.45
"1341","2020-03-04",10.45
"1342","2020-03-05",10.13
"1343","2020-03-06",9.5
"1344","2020-03-09",9.1
"1345","2020-03-10",9.784
"1346","2020-03-11",9.99
"1347","2020-03-12",8.5
"1348","2020-03-13",8.924
"1349","2020-03-16",9.49
"1350","2020-03-17",11.5
"1351","2020-03-18",9.25
"1352","2020-03-19",10.81
"1353","2020-03-20",10.81
"1354","2020-03-23",10.47
"1355","2020-03-24",10.04
"1356","2020-03-25",10.04
"1357","2020-03-26",10.034
"1358","2020-03-27",10.15
"1359","2020-03-30",10.68
"1360","2020-03-31",10.93
"1361","2020-04-01",9.9
"1362","2020-04-02",9.44
"1363","2020-04-03",9.45
"1364","2020-04-06",9.626
"1365","2020-04-07",9.4
"1366","2020-04-08",9.31
"1367","2020-04-09",9.31
"1368","2020-04-13",9.31
"1369","2020-04-14",9.01
"1370","2020-04-15",9.504
"1371","2020-04-16",9.55
"1372","2020-04-17",9.68
"1373","2020-04-20",9.67
"1374","2020-04-21",10.22
"1375","2020-04-22",11.7
"1376","2020-04-23",10.9
"1377","2020-04-24",10.76
"1378","2020-04-27",10.1
"1379","2020-04-28",9.8
"1380","2020-04-29",10.65
"1381","2020-04-30",10.61
"1382","2020-05-01",10.47
"1383","2020-05-04",10.47
"1384","2020-05-05",10.47
"1385","2020-05-06",10.5
"1386","2020-05-07",10.879
"1387","2020-05-08",10.879
"1388","2020-05-11",10.879
"1389","2020-05-12",10.879
"1390","2020-05-13",10.879
"1391","2020-05-14",10.04
"1392","2020-05-15",10.03
"1393","2020-05-18",9.95
"1394","2020-05-19",10.7
"1395","2020-05-20",10.141
"1396","2020-05-21",10.04
"1397","2020-05-22",10.06
"1398","2020-05-26",7.81
"1399","2020-05-27",7.2
"1400","2020-05-28",6.96
"1401","2020-05-29",7.07
"1402","2020-06-01",7.06
"1403","2020-06-02",6.981
"1404","2020-06-03",6.9
"1405","2020-06-04",7.02
"1406","2020-06-05",7.18
"1407","2020-06-08",6.9
"1408","2020-06-09",7.5
"1409","2020-06-10",20.309999
"1410","2020-06-11",50
"1411","2020-06-12",35.990002
"1412","2020-06-15",33.330002
"1413","2020-06-16",26.450001
"1414","2020-06-17",31
"1415","2020-06-18",29
"1416","2020-06-19",27.24
"1417","2020-06-22",23.469999
"1418","2020-06-23",19.66
"1419","2020-06-24",43
"1420","2020-06-25",46.009998
"1421","2020-06-26",35.700001
"1422","2020-06-29",39.950001
"1423","2020-06-30",39.599998
"1424","2020-07-01",37.029999
"1425","2020-07-02",34.650002
"1426","2020-07-06",33.764999
"1427","2020-07-07",31.700001
"1428","2020-07-08",29.5
"1429","2020-07-09",29.92
"1430","2020-07-10",29.43
"1431","2020-07-13",27.1
"1432","2020-07-14",29.1
"1433","2020-07-15",30.5
"1434","2020-07-16",29.870001
"1435","2020-07-17",29.25
"1436","2020-07-20",30.5
"1437","2020-07-21",32.740002
"1438","2020-07-22",30.620001
"1439","2020-07-23",30.01
"1440","2020-07-24",29.84
"1441","2020-07-27",29.450001
"1442","2020-07-28",28.33
"1443","2020-07-29",28.5
"1444","2020-07-30",27.110001
"1445","2020-07-31",28.1
"1446","2020-08-03",28.219999
"1447","2020-08-04",28.299999
"1448","2020-08-05",28.790001
"1449","2020-08-06",27.99
"1450","2020-08-07",26.629999
"1451","2020-08-10",27.629999
"1452","2020-08-11",27.75
"1453","2020-08-12",26.959999
"1454","2020-08-13",26.474001
"1455","2020-08-14",25.02
"1456","2020-08-17",26.25
"1457","2020-08-18",25.48
"1458","2020-08-19",25
"1459","2020-08-20",24.82
"1460","2020-08-21",24.6
"1461","2020-08-24",24.77
"1462","2020-08-25",24.940001
"1463","2020-08-26",24.110001
"1464","2020-08-27",24.49
"1465","2020-08-28",23.24
"1466","2020-08-31",22.99
"1467","2020-09-01",22.049999
"1468","2020-09-02",21.700001
"1469","2020-09-03",19.975
"1470","2020-09-04",21.799999
"1471","2020-09-08",20.863001
"1472","2020-09-09",21.110001
"1473","2020-09-10",20.59
"1474","2020-09-11",20.591999
"1475","2020-09-14",19
"1476","2020-09-15",19
"1477","2020-09-16",19.700001
"1478","2020-09-17",18.98
"1479","2020-09-18",19.969999
"1480","2020-09-21",20.459999
"1481","2020-09-22",19.709999
"1482","2020-09-23",19.540001
"1483","2020-09-24",19.059999
"1484","2020-09-25",19.75
"1485","2020-09-28",19.02
"1486","2020-09-29",18.700001
"1487","2020-09-30",18.75
"1488","2020-10-01",20
"1489","2020-10-02",18.719999
"1490","2020-10-05",19
"1491","2020-10-06",18.68
"1492","2020-10-07",18.879999
"1493","2020-10-08",18.85
"1494","2020-10-09",18.620001
"1495","2020-10-12",17.84
"1496","2020-10-13",18.504999
"1497","2020-10-14",18.15
"1498","2020-10-15",18.1
"1499","2020-10-16",18.02
"1500","2020-10-19",18.421
"1501","2020-10-20",14.21
"1502","2020-10-21",NA
"1503","2020-10-22",6.6
"1504","2020-10-23",5.12
"1505","2020-10-26",6.2
"1506","2020-10-27",6
"1507","2020-10-28",5.95
"1508","2020-10-29",5.25
"1509","2020-10-30",4.7
"1510","2020-11-02",5.24
"1511","2020-11-03",4.65
"1512","2020-11-04",5.2
"1513","2020-11-05",5.24
"1514","2020-11-06",5.24
"1515","2020-11-09",4.2
"1516","2020-11-10",5.42
"1517","2020-11-11",4.79
"1518","2020-11-12",5.08
"1519","2020-11-13",4.25
"1520","2020-11-16",4.79
"1521","2020-11-17",4.2
"1522","2020-11-18",4.4
"1523","2020-11-19",4.35
"1524","2020-11-20",4.33
"1525","2020-11-23",4.2
"1526","2020-11-24",4.8
"1527","2020-11-25",4.8
"1528","2020-11-27",4.55
