"","date","GNL"
"454","2017-03-20",23.809999
"455","2017-03-21",23.620001
"456","2017-03-22",23.58
"457","2017-03-23",23.700001
"458","2017-03-24",23.639999
"459","2017-03-27",23.559999
"460","2017-03-28",23.77
"461","2017-03-29",23.84
"462","2017-03-30",23.9
"463","2017-03-31",24.08
"464","2017-04-03",24.049999
"465","2017-04-04",24.16
"466","2017-04-05",23.860001
"467","2017-04-06",24.17
"468","2017-04-07",24.16
"469","2017-04-10",24.16
"470","2017-04-11",24.02
"471","2017-04-12",23.99
"472","2017-04-13",23.889999
"473","2017-04-17",24.09
"474","2017-04-18",24.16
"475","2017-04-19",24.110001
"476","2017-04-20",24.17
"477","2017-04-21",24.15
"478","2017-04-24",23.98
"479","2017-04-25",24.139999
"480","2017-04-26",24.110001
"481","2017-04-27",24
"482","2017-04-28",23.629999
"483","2017-05-01",23.790001
"484","2017-05-02",23.639999
"485","2017-05-03",23.110001
"486","2017-05-04",22.299999
"487","2017-05-05",22.66
"488","2017-05-08",22.540001
"489","2017-05-09",22.16
"490","2017-05-10",22.41
"491","2017-05-11",22.02
"492","2017-05-12",21.860001
"493","2017-05-15",21.91
"494","2017-05-16",21.950001
"495","2017-05-17",22.08
"496","2017-05-18",22.280001
"497","2017-05-19",22.25
"498","2017-05-22",22.370001
"499","2017-05-23",22.540001
"500","2017-05-24",22.75
"501","2017-05-25",22.709999
"502","2017-05-26",22.65
"503","2017-05-30",22.5
"504","2017-05-31",22.540001
"505","2017-06-01",22.790001
"506","2017-06-02",22.92
"507","2017-06-05",22.66
"508","2017-06-06",22.33
"509","2017-06-07",22.42
"510","2017-06-08",22.450001
"511","2017-06-09",22.709999
"512","2017-06-12",22.790001
"513","2017-06-13",22.75
"514","2017-06-14",22.76
"515","2017-06-15",22.77
"516","2017-06-16",22.690001
"517","2017-06-19",22.6
"518","2017-06-20",22.35
"519","2017-06-21",22.290001
"520","2017-06-22",22.23
"521","2017-06-23",22.24
"522","2017-06-26",22.360001
"523","2017-06-27",22.17
"524","2017-06-28",22.450001
"525","2017-06-29",22.1
"526","2017-06-30",22.24
"527","2017-07-03",22.59
"528","2017-07-05",21.879999
"529","2017-07-06",21.620001
"530","2017-07-07",21.76
"531","2017-07-10",21.4
"532","2017-07-11",21.540001
"533","2017-07-12",22.01
"534","2017-07-13",21.799999
"535","2017-07-14",22.030001
"536","2017-07-17",22.200001
"537","2017-07-18",22.059999
"538","2017-07-19",22.370001
"539","2017-07-20",22.110001
"540","2017-07-21",22.139999
"541","2017-07-24",22.030001
"542","2017-07-25",21.99
"543","2017-07-26",22.1
"544","2017-07-27",22.08
"545","2017-07-28",22.049999
"546","2017-07-31",22
"547","2017-08-01",22.040001
"548","2017-08-02",21.889999
"549","2017-08-03",21.700001
"550","2017-08-04",21.459999
"551","2017-08-07",21.35
"552","2017-08-08",21.27
"553","2017-08-09",21.049999
"554","2017-08-10",21.030001
"555","2017-08-11",20.950001
"556","2017-08-14",21.299999
"557","2017-08-15",21.290001
"558","2017-08-16",21.59
"559","2017-08-17",21.440001
"560","2017-08-18",21.370001
"561","2017-08-21",21.59
"562","2017-08-22",21.67
"563","2017-08-23",21.549999
"564","2017-08-24",21.559999
"565","2017-08-25",21.43
"566","2017-08-28",21.290001
"567","2017-08-29",21.280001
"568","2017-08-30",21.51
"569","2017-08-31",21.66
"570","2017-09-01",21.49
"571","2017-09-05",21.6
"572","2017-09-06",21.73
"573","2017-09-07",21.34
"574","2017-09-08",21.27
"575","2017-09-11",21.450001
"576","2017-09-12",21.24
"577","2017-09-13",21.48
"578","2017-09-14",21.5
"579","2017-09-15",21.57
"580","2017-09-18",21.77
"581","2017-09-19",21.73
"582","2017-09-20",21.639999
"583","2017-09-21",21.59
"584","2017-09-22",21.42
"585","2017-09-25",21.610001
"586","2017-09-26",21.629999
"587","2017-09-27",21.790001
"588","2017-09-28",21.92
"589","2017-09-29",21.889999
"590","2017-10-02",21.950001
"591","2017-10-03",22.08
"592","2017-10-04",22.040001
"593","2017-10-05",22.049999
"594","2017-10-06",21.889999
"595","2017-10-09",21.84
"596","2017-10-10",22.040001
"597","2017-10-11",22.15
"598","2017-10-12",22.219999
"599","2017-10-13",22.290001
"600","2017-10-16",22.219999
"601","2017-10-17",22.16
"602","2017-10-18",22.129999
"603","2017-10-19",22.040001
"604","2017-10-20",22.049999
"605","2017-10-23",22.02
"606","2017-10-24",21.76
"607","2017-10-25",21.549999
"608","2017-10-26",21.469999
"609","2017-10-27",21.73
"610","2017-10-30",21.48
"611","2017-10-31",21.6
"612","2017-11-01",21.68
"613","2017-11-02",21.92
"614","2017-11-03",21.799999
"615","2017-11-06",21.950001
"616","2017-11-07",21.33
"617","2017-11-08",21.48
"618","2017-11-09",21.379999
"619","2017-11-10",21.43
"620","2017-11-13",21.58
"621","2017-11-14",21.58
"622","2017-11-15",21.42
"623","2017-11-16",21.440001
"624","2017-11-17",21.49
"625","2017-11-20",21.469999
"626","2017-11-21",21.67
"627","2017-11-22",21.799999
"628","2017-11-24",21.719999
"629","2017-11-27",21.719999
"630","2017-11-28",21.709999
"631","2017-11-29",21.68
"632","2017-11-30",21.629999
"633","2017-12-01",21.66
"634","2017-12-04",21.51
"635","2017-12-05",21.370001
"636","2017-12-06",21.379999
"637","2017-12-07",21.200001
"638","2017-12-08",21.17
"639","2017-12-11",21.09
"640","2017-12-12",21.110001
"641","2017-12-13",21.49
"642","2017-12-14",21.34
"643","2017-12-15",21.42
"644","2017-12-18",21.200001
"645","2017-12-19",20.68
"646","2017-12-20",20.43
"647","2017-12-21",20.26
"648","2017-12-22",20.24
"649","2017-12-26",20.42
"650","2017-12-27",20.620001
"651","2017-12-28",20.77
"652","2017-12-29",20.58
"653","2018-01-02",20.57
"654","2018-01-03",20.459999
"655","2018-01-04",20.26
"656","2018-01-05",20
"657","2018-01-08",20.02
"658","2018-01-09",19.84
"659","2018-01-10",19.52
"660","2018-01-11",19.549999
"661","2018-01-12",19.32
"662","2018-01-16",19.190001
"663","2018-01-17",19.360001
"664","2018-01-18",18.85
"665","2018-01-19",19.030001
"666","2018-01-22",19.25
"667","2018-01-23",19.27
"668","2018-01-24",18.99
"669","2018-01-25",18.780001
"670","2018-01-26",18.48
"671","2018-01-29",18.120001
"672","2018-01-30",18.16
"673","2018-01-31",18.34
"674","2018-02-01",17.790001
"675","2018-02-02",17.540001
"676","2018-02-05",16.83
"677","2018-02-06",17.190001
"678","2018-02-07",16.9
"679","2018-02-08",16.33
"680","2018-02-09",16.4
"681","2018-02-12",16.4
"682","2018-02-13",16.41
"683","2018-02-14",16.129999
"684","2018-02-15",16.360001
"685","2018-02-16",16.59
"686","2018-02-20",16.139999
"687","2018-02-21",15.97
"688","2018-02-22",16.049999
"689","2018-02-23",16.4
"690","2018-02-26",16.41
"691","2018-02-27",15.67
"692","2018-02-28",15.64
"693","2018-03-01",15.78
"694","2018-03-02",15.81
"695","2018-03-05",17.299999
"696","2018-03-06",17.57
"697","2018-03-07",18.02
"698","2018-03-08",17.52
"699","2018-03-09",17.4
"700","2018-03-12",17.26
"701","2018-03-13",17.120001
"702","2018-03-14",16.77
"703","2018-03-15",16.610001
"704","2018-03-16",16.85
"705","2018-03-19",16.57
"706","2018-03-20",16.610001
"707","2018-03-21",16.57
"708","2018-03-22",16.629999
"709","2018-03-23",16.25
"710","2018-03-26",16.700001
"711","2018-03-27",16.450001
"712","2018-03-28",16.9
"713","2018-03-29",16.879999
"714","2018-04-02",17.1
"715","2018-04-03",17.42
"716","2018-04-04",17.610001
"717","2018-04-05",17.280001
"718","2018-04-06",17.299999
"719","2018-04-09",17.190001
"720","2018-04-10",17.370001
"721","2018-04-11",17.57
"722","2018-04-12",17.25
"723","2018-04-13",17.35
"724","2018-04-16",17.74
"725","2018-04-17",17.940001
"726","2018-04-18",17.940001
"727","2018-04-19",17.66
"728","2018-04-20",17.58
"729","2018-04-23",17.68
"730","2018-04-24",17.879999
"731","2018-04-25",18.08
"732","2018-04-26",18.26
"733","2018-04-27",18.68
"734","2018-04-30",18.610001
"735","2018-05-01",19
"736","2018-05-02",19.030001
"737","2018-05-03",19.110001
"738","2018-05-04",19.25
"739","2018-05-07",19.34
"740","2018-05-08",20.08
"741","2018-05-09",19.690001
"742","2018-05-10",19.23
"743","2018-05-11",18.92
"744","2018-05-14",18.75
"745","2018-05-15",18.34
"746","2018-05-16",18.530001
"747","2018-05-17",18.530001
"748","2018-05-18",18.58
"749","2018-05-21",18.889999
"750","2018-05-22",18.93
"751","2018-05-23",19.280001
"752","2018-05-24",19.360001
"753","2018-05-25",19.52
"754","2018-05-29",19.719999
"755","2018-05-30",19.879999
"756","2018-05-31",19.74
"757","2018-06-01",19.57
"758","2018-06-04",19.76
"759","2018-06-05",19.66
"760","2018-06-06",19.67
"761","2018-06-07",19.5
"762","2018-06-08",19.43
"763","2018-06-11",19.610001
"764","2018-06-12",19.58
"765","2018-06-13",19.190001
"766","2018-06-14",19.389999
"767","2018-06-15",19.48
"768","2018-06-18",19.620001
"769","2018-06-19",19.540001
"770","2018-06-20",19.65
"771","2018-06-21",19.790001
"772","2018-06-22",20.1
"773","2018-06-25",20.25
"774","2018-06-26",20.290001
"775","2018-06-27",20.309999
"776","2018-06-28",20.6
"777","2018-06-29",20.43
"778","2018-07-02",20.35
"779","2018-07-03",20.629999
"780","2018-07-05",21
"781","2018-07-06",21.440001
"782","2018-07-09",21.1
"783","2018-07-10",20.959999
"784","2018-07-11",20.83
"785","2018-07-12",20.73
"786","2018-07-13",20.700001
"787","2018-07-16",20.700001
"788","2018-07-17",20.58
"789","2018-07-18",20.629999
"790","2018-07-19",21.030001
"791","2018-07-20",20.860001
"792","2018-07-23",20.84
"793","2018-07-24",20.84
"794","2018-07-25",20.84
"795","2018-07-26",21.030001
"796","2018-07-27",20.6
"797","2018-07-30",20.74
"798","2018-07-31",21.16
"799","2018-08-01",21
"800","2018-08-02",21.08
"801","2018-08-03",21.280001
"802","2018-08-06",21.24
"803","2018-08-07",21.33
"804","2018-08-08",22.219999
"805","2018-08-09",22.09
"806","2018-08-10",21.719999
"807","2018-08-13",21.790001
"808","2018-08-14",22.08
"809","2018-08-15",22.09
"810","2018-08-16",20.98
"811","2018-08-17",21.34
"812","2018-08-20",21.629999
"813","2018-08-21",21.530001
"814","2018-08-22",21.57
"815","2018-08-23",21.389999
"816","2018-08-24",21.299999
"817","2018-08-27",21.18
"818","2018-08-28",21.370001
"819","2018-08-29",21.549999
"820","2018-08-30",21.5
"821","2018-08-31",21.690001
"822","2018-09-04",21.469999
"823","2018-09-05",21.67
"824","2018-09-06",21.629999
"825","2018-09-07",21.16
"826","2018-09-10",21.33
"827","2018-09-11",21.25
"828","2018-09-12",20.860001
"829","2018-09-13",21.129999
"830","2018-09-14",21.129999
"831","2018-09-17",21.23
"832","2018-09-18",21
"833","2018-09-19",20.43
"834","2018-09-20",20.780001
"835","2018-09-21",20.700001
"836","2018-09-24",20.34
"837","2018-09-25",20.469999
"838","2018-09-26",20.219999
"839","2018-09-27",20.34
"840","2018-09-28",20.85
"841","2018-10-01",20.690001
"842","2018-10-02",20.450001
"843","2018-10-03",20.34
"844","2018-10-04",19.620001
"845","2018-10-05",19.59
"846","2018-10-08",20.139999
"847","2018-10-09",20.129999
"848","2018-10-10",19.690001
"849","2018-10-11",19.02
"850","2018-10-12",18.75
"851","2018-10-15",18.82
"852","2018-10-16",19.469999
"853","2018-10-17",19.49
"854","2018-10-18",19.370001
"855","2018-10-19",19.65
"856","2018-10-22",19.379999
"857","2018-10-23",19.66
"858","2018-10-24",19.98
"859","2018-10-25",20.58
"860","2018-10-26",20
"861","2018-10-29",20.41
"862","2018-10-30",20.59
"863","2018-10-31",20.25
"864","2018-11-01",20.200001
"865","2018-11-02",20.049999
"866","2018-11-05",20.219999
"867","2018-11-06",20.379999
"868","2018-11-07",21.34
"869","2018-11-08",21.459999
"870","2018-11-09",21.18
"871","2018-11-12",21.25
"872","2018-11-13",21.040001
"873","2018-11-14",21.09
"874","2018-11-15",21.370001
"875","2018-11-16",21.52
"876","2018-11-19",21.629999
"877","2018-11-20",21.52
"878","2018-11-21",21.59
"879","2018-11-23",21.790001
"880","2018-11-26",21.129999
"881","2018-11-27",21.469999
"882","2018-11-28",20.129999
"883","2018-11-29",20.129999
"884","2018-11-30",20.190001
"885","2018-12-03",20.16
"886","2018-12-04",19.68
"887","2018-12-06",20.209999
"888","2018-12-07",20.01
"889","2018-12-10",19.870001
"890","2018-12-11",19.809999
"891","2018-12-12",19.459999
"892","2018-12-13",19.440001
"893","2018-12-14",19.379999
"894","2018-12-17",18.469999
"895","2018-12-18",18.76
"896","2018-12-19",18.52
"897","2018-12-20",18.09
"898","2018-12-21",17.59
"899","2018-12-24",17.07
"900","2018-12-26",17.809999
"901","2018-12-27",17.690001
"902","2018-12-28",17.59
"903","2018-12-31",17.620001
"904","2019-01-02",17.620001
"905","2019-01-03",17.870001
"906","2019-01-04",18.4
"907","2019-01-07",19.040001
"908","2019-01-08",19.559999
"909","2019-01-09",19.74
"910","2019-01-10",19.719999
"911","2019-01-11",19.629999
"912","2019-01-14",19.450001
"913","2019-01-15",19.59
"914","2019-01-16",20.040001
"915","2019-01-17",20.42
"916","2019-01-18",20.209999
"917","2019-01-22",19.959999
"918","2019-01-23",20.09
"919","2019-01-24",20.030001
"920","2019-01-25",19.809999
"921","2019-01-28",19.809999
"922","2019-01-29",19.75
"923","2019-01-30",19.200001
"924","2019-01-31",19.389999
"925","2019-02-01",19.620001
"926","2019-02-04",19.790001
"927","2019-02-05",19.73
"928","2019-02-06",19.57
"929","2019-02-07",19.57
"930","2019-02-08",19.5
"931","2019-02-11",19.42
"932","2019-02-12",18.950001
"933","2019-02-13",19.01
"934","2019-02-14",19.01
"935","2019-02-15",19.059999
"936","2019-02-19",19.370001
"937","2019-02-20",19.6
"938","2019-02-21",19.620001
"939","2019-02-22",19.67
"940","2019-02-25",19.59
"941","2019-02-26",19.440001
"942","2019-02-27",18
"943","2019-02-28",17.84
"944","2019-03-01",17.99
"945","2019-03-04",18.32
"946","2019-03-05",18.200001
"947","2019-03-06",18.190001
"948","2019-03-07",17.959999
"949","2019-03-08",17.809999
"950","2019-03-11",18.200001
"951","2019-03-12",18.389999
"952","2019-03-13",18.459999
"953","2019-03-14",18.34
"954","2019-03-15",18.469999
"955","2019-03-18",18.370001
"956","2019-03-19",18.52
"957","2019-03-20",18.639999
"958","2019-03-21",19.110001
"959","2019-03-22",18.75
"960","2019-03-25",18.549999
"961","2019-03-26",18.84
"962","2019-03-27",18.93
"963","2019-03-28",19.280001
"964","2019-03-29",18.9
"965","2019-04-01",18.93
"966","2019-04-02",19.15
"967","2019-04-03",19.040001
"968","2019-04-04",18.969999
