"","date","CTRA"
"1006","2020-08-17",4.51
"1007","2020-08-18",4.75
"1008","2020-08-19",4.6
"1009","2020-08-20",4.69
"1010","2020-08-21",4.49
"1011","2020-08-24",4.52
"1012","2020-08-25",4.32
"1013","2020-08-26",3.97
"1014","2020-08-27",3.84
"1015","2020-08-28",4.33
"1016","2020-08-31",4.14
"1017","2020-09-01",4.18
"1018","2020-09-02",4.12
"1019","2020-09-03",4.23
"1020","2020-09-04",4.04
"1021","2020-09-08",3.98
"1022","2020-09-09",4
"1023","2020-09-10",4.12
"1024","2020-09-11",4.28
"1025","2020-09-14",4.69
"1026","2020-09-15",5.37
"1027","2020-09-16",6.01
"1028","2020-09-17",6
"1029","2020-09-18",8.14
"1030","2020-09-21",7.77
"1031","2020-09-22",8.66
"1032","2020-09-23",9.1
"1033","2020-09-24",7.93
"1034","2020-09-25",8.27
"1035","2020-09-28",8.18
"1036","2020-09-29",7.33
"1037","2020-09-30",7.32
"1038","2020-10-01",7.42
"1039","2020-10-02",7.92
"1040","2020-10-05",7.81
"1041","2020-10-06",7.89
"1042","2020-10-07",8.2
"1043","2020-10-08",8.71
"1044","2020-10-09",8.06
"1045","2020-10-12",8
"1046","2020-10-13",7.62
"1047","2020-10-14",7.81
"1048","2020-10-15",7.37
"1049","2020-10-16",7.35
"1050","2020-10-19",7.33
"1051","2020-10-20",7.58
"1052","2020-10-21",7.65
"1053","2020-10-22",8.13
"1054","2020-10-23",8.38
"1055","2020-10-26",8.04
"1056","2020-10-27",7.95
"1057","2020-10-28",7.48
"1058","2020-10-29",6.85
"1059","2020-10-30",6.45
"1060","2020-11-02",6.94
"1061","2020-11-03",7.59
"1062","2020-11-04",6.64
"1063","2020-11-05",7.26
"1064","2020-11-06",7.53
"1065","2020-11-09",7.98
"1066","2020-11-10",8.32
"1067","2020-11-11",8.31
"1068","2020-11-12",8.03
"1069","2020-11-13",8.31
"1070","2020-11-16",8.25
"1071","2020-11-17",8.1
"1072","2020-11-18",7.75
"1073","2020-11-19",7.54
"1074","2020-11-20",7.21
"1075","2020-11-23",7.14
"1076","2020-11-24",7.69
"1077","2020-11-25",7.79
"1078","2020-11-27",7.99
