"","date","KNSL"
"953","2020-05-11",135.160004
"954","2020-05-12",131.839996
"955","2020-05-13",131.110001
"956","2020-05-14",130.410004
"957","2020-05-15",133.020004
"958","2020-05-18",139.139999
"959","2020-05-19",137.089996
"960","2020-05-20",142.559998
"961","2020-05-21",144.669998
"962","2020-05-22",150.050003
"963","2020-05-26",148.449997
"964","2020-05-27",151.429993
"965","2020-05-28",148.089996
"966","2020-05-29",149.320007
"967","2020-06-01",150.729996
"968","2020-06-02",151.210007
"969","2020-06-03",155.830002
"970","2020-06-04",154.410004
"971","2020-06-05",157.210007
"972","2020-06-08",158.820007
"973","2020-06-09",158.100006
"974","2020-06-10",158.119995
"975","2020-06-11",151.380005
"976","2020-06-12",151.940002
"977","2020-06-15",153.970001
"978","2020-06-16",156.210007
"979","2020-06-17",156.860001
"980","2020-06-18",152.330002
"981","2020-06-19",152.520004
"982","2020-06-22",155.940002
"983","2020-06-23",151.574997
"984","2020-06-24",149.039993
"985","2020-06-25",149.820007
"986","2020-06-26",145.210007
"987","2020-06-29",151.770004
"988","2020-06-30",155.210007
"989","2020-07-01",156.949997
"990","2020-07-02",153.75
"991","2020-07-06",155.580002
"992","2020-07-07",154.960007
"993","2020-07-08",157.990005
"994","2020-07-09",154.369995
"995","2020-07-10",158.240005
"996","2020-07-13",156.860001
"997","2020-07-14",157.570007
"998","2020-07-15",159.350006
"999","2020-07-16",162.009995
"1000","2020-07-17",162.070007
"1001","2020-07-20",162.460007
"1002","2020-07-21",163.639999
"1003","2020-07-22",164.880005
"1004","2020-07-23",168.020004
"1005","2020-07-24",166.110001
"1006","2020-07-27",169.100006
"1007","2020-07-28",164.380005
"1008","2020-07-29",166.630005
"1009","2020-07-30",165.910004
"1010","2020-07-31",194.899994
"1011","2020-08-03",195.630005
"1012","2020-08-04",194.419998
"1013","2020-08-05",207.910004
"1014","2020-08-06",206.449997
"1015","2020-08-07",205.729996
"1016","2020-08-10",201.470001
"1017","2020-08-11",197.389999
"1018","2020-08-12",194.839996
"1019","2020-08-13",202.600006
"1020","2020-08-14",196.929993
"1021","2020-08-17",198.050003
"1022","2020-08-18",198.399994
"1023","2020-08-19",201.190002
"1024","2020-08-20",202.669998
"1025","2020-08-21",205.229996
"1026","2020-08-24",203.669998
"1027","2020-08-25",203.089996
"1028","2020-08-26",203.970001
"1029","2020-08-27",208.570007
"1030","2020-08-28",204.570007
"1031","2020-08-31",207.229996
"1032","2020-09-01",209.979996
"1033","2020-09-02",209.059998
"1034","2020-09-03",199.199997
"1035","2020-09-04",188.710007
"1036","2020-09-08",191.050003
"1037","2020-09-09",195
"1038","2020-09-10",189.800003
"1039","2020-09-11",187.929993
"1040","2020-09-14",190.929993
"1041","2020-09-15",191.940002
"1042","2020-09-16",190.339996
"1043","2020-09-17",188.339996
"1044","2020-09-18",182.160004
"1045","2020-09-21",176.710007
"1046","2020-09-22",179.789993
"1047","2020-09-23",175.809998
"1048","2020-09-24",173.800003
"1049","2020-09-25",175.690002
"1050","2020-09-28",182.770004
"1051","2020-09-29",186.279999
"1052","2020-09-30",190.179993
"1053","2020-10-01",189.649994
"1054","2020-10-02",195.899994
"1055","2020-10-05",203.080002
"1056","2020-10-06",201.380005
"1057","2020-10-07",207.279999
"1058","2020-10-08",205.729996
"1059","2020-10-09",208.199997
"1060","2020-10-12",213.089996
"1061","2020-10-13",210.979996
"1062","2020-10-14",208.110001
"1063","2020-10-15",209.649994
"1064","2020-10-16",210.619995
"1065","2020-10-19",204.899994
"1066","2020-10-20",207.139999
"1067","2020-10-21",210.800003
"1068","2020-10-22",211.470001
"1069","2020-10-23",211.259995
"1070","2020-10-26",207.899994
"1071","2020-10-27",208
"1072","2020-10-28",203.550003
"1073","2020-10-29",208.259995
"1074","2020-10-30",187.470001
"1075","2020-11-02",198.399994
"1076","2020-11-03",203.270004
"1077","2020-11-04",199.389999
"1078","2020-11-05",204.850006
"1079","2020-11-06",207.610001
"1080","2020-11-09",211.279999
"1081","2020-11-10",217.649994
"1082","2020-11-11",222.710007
"1083","2020-11-12",210.440002
"1084","2020-11-13",212.660004
"1085","2020-11-16",223.660004
"1086","2020-11-17",232.619995
"1087","2020-11-18",232.729996
"1088","2020-11-19",232.600006
"1089","2020-11-20",232.270004
"1090","2020-11-23",231.910004
"1091","2020-11-24",236.360001
"1092","2020-11-25",238.410004
"1093","2020-11-27",240.75
