"","date","GIB"
"1000","2010-12-20",16.299999
"1001","2010-12-21",16.48
"1002","2010-12-22",16.610001
"1003","2010-12-23",16.84
"1004","2010-12-27",16.700001
"1005","2010-12-28",16.709999
"1006","2010-12-29",16.879999
"1007","2010-12-30",16.98
"1008","2010-12-31",17.26
"1009","2011-01-03",17.540001
"1010","2011-01-04",17.07
"1011","2011-01-05",17.139999
"1012","2011-01-06",17.219999
"1013","2011-01-07",17.35
"1014","2011-01-10",17.200001
"1015","2011-01-11",17.73
"1016","2011-01-12",18.25
"1017","2011-01-13",18.059999
"1018","2011-01-14",18.219999
"1019","2011-01-18",18.530001
"1020","2011-01-19",18.629999
"1021","2011-01-20",18.41
"1022","2011-01-21",18.42
"1023","2011-01-24",18.74
"1024","2011-01-25",18.799999
"1025","2011-01-26",19.74
"1026","2011-01-27",19.43
"1027","2011-01-28",19.17
"1028","2011-01-31",19.26
"1029","2011-02-01",19.690001
"1030","2011-02-02",19.950001
"1031","2011-02-03",20.25
"1032","2011-02-04",20.24
"1033","2011-02-07",20.33
"1034","2011-02-08",20.34
"1035","2011-02-09",20.15
"1036","2011-02-10",20.09
"1037","2011-02-11",20.25
"1038","2011-02-14",19.860001
"1039","2011-02-15",19.709999
"1040","2011-02-16",20.07
"1041","2011-02-17",19.959999
"1042","2011-02-18",19.91
"1043","2011-02-22",19.66
"1044","2011-02-23",19.639999
"1045","2011-02-24",19.76
"1046","2011-02-25",19.84
"1047","2011-02-28",19.950001
"1048","2011-03-01",19.76
"1049","2011-03-02",19.950001
"1050","2011-03-03",19.84
"1051","2011-03-04",19.879999
"1052","2011-03-07",19.48
"1053","2011-03-08",19.559999
"1054","2011-03-09",19.59
"1055","2011-03-10",19.309999
"1056","2011-03-11",19.629999
"1057","2011-03-14",19.629999
"1058","2011-03-15",19.26
"1059","2011-03-16",19.370001
"1060","2011-03-17",19.290001
"1061","2011-03-18",19.780001
"1062","2011-03-21",20.23
"1063","2011-03-22",20.190001
"1064","2011-03-23",20.34
"1065","2011-03-24",20.5
"1066","2011-03-25",20.41
"1067","2011-03-28",20.530001
"1068","2011-03-29",20.59
"1069","2011-03-30",20.950001
"1070","2011-03-31",20.93
"1071","2011-04-01",21.68
"1072","2011-04-04",21.700001
"1073","2011-04-05",21.51
"1074","2011-04-06",21.48
"1075","2011-04-07",21.09
"1076","2011-04-08",21.07
"1077","2011-04-11",20.969999
"1078","2011-04-12",20.959999
"1079","2011-04-13",21.059999
"1080","2011-04-14",21.68
"1081","2011-04-15",21.6
"1082","2011-04-18",21.4
"1083","2011-04-19",21.799999
"1084","2011-04-20",21.32
"1085","2011-04-21",21.32
"1086","2011-04-25",21.68
"1087","2011-04-26",21.48
"1088","2011-04-27",21.09
"1089","2011-04-28",21.75
"1090","2011-04-29",21.9
"1091","2011-05-02",21.77
"1092","2011-05-03",21.389999
"1093","2011-05-04",21.059999
"1094","2011-05-05",20.57
"1095","2011-05-06",20.75
"1096","2011-05-09",21.27
"1097","2011-05-10",21.700001
"1098","2011-05-11",21.65
"1099","2011-05-12",21.629999
"1100","2011-05-13",21.389999
"1101","2011-05-16",21.08
"1102","2011-05-17",21.25
"1103","2011-05-18",21.24
"1104","2011-05-19",21.5
"1105","2011-05-20",21.389999
"1106","2011-05-23",20.92
"1107","2011-05-24",21.25
"1108","2011-05-25",21.59
"1109","2011-05-26",21.83
"1110","2011-05-27",22.280001
"1111","2011-05-31",22.99
"1112","2011-06-01",23.049999
"1113","2011-06-02",23.15
"1114","2011-06-03",23.1
"1115","2011-06-06",22.92
"1116","2011-06-07",22.92
"1117","2011-06-08",22.83
"1118","2011-06-09",22.77
"1119","2011-06-10",22.639999
"1120","2011-06-13",22.459999
"1121","2011-06-14",22.549999
"1122","2011-06-15",22.26
"1123","2011-06-16",22.040001
"1124","2011-06-17",21.91
"1125","2011-06-20",22.18
"1126","2011-06-21",22.450001
"1127","2011-06-22",22.68
"1128","2011-06-23",22.57
"1129","2011-06-24",22.33
"1130","2011-06-27",22.51
"1131","2011-06-28",22.860001
"1132","2011-06-29",23.709999
"1133","2011-06-30",24.65
"1134","2011-07-01",25.57
"1135","2011-07-05",23.860001
"1136","2011-07-06",24.09
"1137","2011-07-07",24.200001
"1138","2011-07-08",23.9
"1139","2011-07-11",23.17
"1140","2011-07-12",23.870001
"1141","2011-07-13",23.57
"1142","2011-07-14",23.35
"1143","2011-07-15",23.17
"1144","2011-07-18",23.219999
"1145","2011-07-19",23.559999
"1146","2011-07-20",23.450001
"1147","2011-07-21",23.41
"1148","2011-07-22",22.620001
"1149","2011-07-25",22.620001
"1150","2011-07-26",22.780001
"1151","2011-07-27",21.780001
"1152","2011-07-28",21.540001
"1153","2011-07-29",21.48
"1154","2011-08-01",21.16
"1155","2011-08-02",20.629999
"1156","2011-08-03",21.25
"1157","2011-08-04",20.200001
"1158","2011-08-05",20.18
"1159","2011-08-08",18.809999
"1160","2011-08-09",20.120001
"1161","2011-08-10",19.440001
"1162","2011-08-11",19.67
"1163","2011-08-12",19.91
"1164","2011-08-15",20.16
"1165","2011-08-16",19.9
"1166","2011-08-17",19.77
"1167","2011-08-18",18.860001
"1168","2011-08-19",18.889999
"1169","2011-08-22",18.9
"1170","2011-08-23",19.73
"1171","2011-08-24",19.34
"1172","2011-08-25",18.799999
"1173","2011-08-26",19.469999
"1174","2011-08-29",19.969999
"1175","2011-08-30",19.950001
"1176","2011-08-31",20.299999
"1177","2011-09-01",19.51
"1178","2011-09-02",19.07
"1179","2011-09-06",18.4
"1180","2011-09-07",18.780001
"1181","2011-09-08",18.379999
"1182","2011-09-09",17.870001
"1183","2011-09-12",18.01
"1184","2011-09-13",18.129999
"1185","2011-09-14",18.24
"1186","2011-09-15",18.690001
"1187","2011-09-16",18.58
"1188","2011-09-19",18.469999
"1189","2011-09-20",18.4
"1190","2011-09-21",17.74
"1191","2011-09-22",17.370001
"1192","2011-09-23",17.6
"1193","2011-09-26",17.98
"1194","2011-09-27",19.1
"1195","2011-09-28",18.85
"1196","2011-09-29",19.459999
"1197","2011-09-30",18.809999
"1198","2011-10-03",17.91
"1199","2011-10-04",17.620001
"1200","2011-10-05",17.82
"1201","2011-10-06",18.16
"1202","2011-10-07",18.15
"1203","2011-10-10",18.83
"1204","2011-10-11",18.4
"1205","2011-10-12",19.07
"1206","2011-10-13",19.42
"1207","2011-10-14",19.73
"1208","2011-10-17",19.200001
"1209","2011-10-18",19.48
"1210","2011-10-19",19.059999
"1211","2011-10-20",18.940001
"1212","2011-10-21",19.26
"1213","2011-10-24",20.309999
"1214","2011-10-25",19.83
"1215","2011-10-26",19.83
"1216","2011-10-27",20.459999
"1217","2011-10-28",20.92
"1218","2011-10-31",20.530001
"1219","2011-11-01",19.67
"1220","2011-11-02",20.110001
"1221","2011-11-03",20.540001
"1222","2011-11-04",20.299999
"1223","2011-11-07",20.42
"1224","2011-11-08",20.35
"1225","2011-11-09",19.67
"1226","2011-11-10",19.76
"1227","2011-11-11",19.74
"1228","2011-11-14",19.280001
"1229","2011-11-15",19.23
"1230","2011-11-16",19.139999
"1231","2011-11-17",18.639999
"1232","2011-11-18",18.49
"1233","2011-11-21",18.299999
"1234","2011-11-22",18.049999
"1235","2011-11-23",17.799999
"1236","2011-11-25",17.530001
"1237","2011-11-28",17.99
"1238","2011-11-29",18.23
"1239","2011-11-30",18.43
"1240","2011-12-01",19.030001
"1241","2011-12-02",18.809999
"1242","2011-12-05",18.85
"1243","2011-12-06",18.959999
"1244","2011-12-07",18.780001
"1245","2011-12-08",18.23
"1246","2011-12-09",18.370001
"1247","2011-12-12",18.27
"1248","2011-12-13",18.26
"1249","2011-12-14",17.690001
"1250","2011-12-15",17.809999
"1251","2011-12-16",18.280001
"1252","2011-12-19",18.440001
"1253","2011-12-20",18.809999
"1254","2011-12-21",18.540001
"1255","2011-12-22",18.6
"1256","2011-12-23",18.639999
"1257","2011-12-27",18.75
"1258","2011-12-28",18.549999
"1259","2011-12-29",18.73
"1260","2011-12-30",18.85
"1261","2012-01-03",19.16
"1262","2012-01-04",19.16
"1263","2012-01-05",18.530001
"1264","2012-01-06",18.360001
"1265","2012-01-09",18.17
"1266","2012-01-10",18.120001
"1267","2012-01-11",18.360001
"1268","2012-01-12",18.049999
"1269","2012-01-13",17.85
"1270","2012-01-17",18.49
"1271","2012-01-18",19.030001
"1272","2012-01-19",19.41
"1273","2012-01-20",19.15
"1274","2012-01-23",18.92
"1275","2012-01-24",19.24
"1276","2012-01-25",19.209999
"1277","2012-01-26",19.33
"1278","2012-01-27",19.219999
"1279","2012-01-30",19.58
"1280","2012-01-31",20.18
"1281","2012-02-01",20.889999
"1282","2012-02-02",20.67
"1283","2012-02-03",20.719999
"1284","2012-02-06",20.52
"1285","2012-02-07",20.559999
"1286","2012-02-08",20.34
"1287","2012-02-09",20.48
"1288","2012-02-10",20.389999
"1289","2012-02-13",20.809999
"1290","2012-02-14",20.67
"1291","2012-02-15",20.639999
"1292","2012-02-16",20.950001
"1293","2012-02-17",20.91
"1294","2012-02-21",21
"1295","2012-02-22",21.040001
"1296","2012-02-23",21.059999
"1297","2012-02-24",20.98
"1298","2012-02-27",21.01
"1299","2012-02-28",21.09
"1300","2012-02-29",21.440001
"1301","2012-03-01",21.17
"1302","2012-03-02",20.74
"1303","2012-03-05",20.459999
"1304","2012-03-06",20.17
"1305","2012-03-07",20.379999
"1306","2012-03-08",21.09
"1307","2012-03-09",21.219999
"1308","2012-03-12",21.6
"1309","2012-03-13",21.969999
"1310","2012-03-14",21.969999
"1311","2012-03-15",21.75
"1312","2012-03-16",21.620001
"1313","2012-03-19",21.969999
"1314","2012-03-20",21.58
"1315","2012-03-21",21.950001
"1316","2012-03-22",21.65
"1317","2012-03-23",21.790001
"1318","2012-03-26",22.17
"1319","2012-03-27",22.059999
"1320","2012-03-28",22.01
"1321","2012-03-29",21.879999
"1322","2012-03-30",22.290001
"1323","2012-04-02",22.299999
"1324","2012-04-03",21.950001
"1325","2012-04-04",21.65
"1326","2012-04-05",21.85
"1327","2012-04-09",21.66
"1328","2012-04-10",21.219999
"1329","2012-04-11",21.48
"1330","2012-04-12",21.790001
"1331","2012-04-13",21.16
"1332","2012-04-16",21.4
"1333","2012-04-17",21.889999
"1334","2012-04-18",21.799999
"1335","2012-04-19",21.41
"1336","2012-04-20",21.34
"1337","2012-04-23",20.9
"1338","2012-04-24",20.790001
"1339","2012-04-25",21.969999
"1340","2012-04-26",22.32
"1341","2012-04-27",22.549999
"1342","2012-04-30",22.440001
"1343","2012-05-01",22.540001
"1344","2012-05-02",22.17
"1345","2012-05-03",22.27
"1346","2012-05-04",21.959999
"1347","2012-05-07",21.85
"1348","2012-05-08",21.6
"1349","2012-05-09",21.280001
"1350","2012-05-10",21.35
"1351","2012-05-11",21.209999
"1352","2012-05-14",20.879999
"1353","2012-05-15",20.700001
"1354","2012-05-16",20.209999
"1355","2012-05-17",20.549999
"1356","2012-05-18",20.27
"1357","2012-05-21",20.34
"1358","2012-05-22",20.309999
"1359","2012-05-23",20.23
"1360","2012-05-24",20.23
"1361","2012-05-25",20.18
"1362","2012-05-29",20.530001
"1363","2012-05-30",20.42
"1364","2012-05-31",23.209999
"1365","2012-06-01",22.42
"1366","2012-06-04",22.280001
"1367","2012-06-05",22.120001
"1368","2012-06-06",22.879999
"1369","2012-06-07",22.809999
"1370","2012-06-08",22.709999
"1371","2012-06-11",22.58
"1372","2012-06-12",22.59
"1373","2012-06-13",22.74
"1374","2012-06-14",22.57
"1375","2012-06-15",22.540001
"1376","2012-06-18",22.559999
"1377","2012-06-19",23.209999
"1378","2012-06-20",22.98
"1379","2012-06-21",22.059999
"1380","2012-06-22",22.549999
"1381","2012-06-25",22.07
"1382","2012-06-26",22.559999
"1383","2012-06-27",22.52
"1384","2012-06-28",23.1
"1385","2012-06-29",23.99
"1386","2012-07-02",23.99
"1387","2012-07-03",24.540001
"1388","2012-07-05",23.73
"1389","2012-07-06",23.440001
"1390","2012-07-09",23.43
"1391","2012-07-10",22.84
"1392","2012-07-11",23.040001
"1393","2012-07-12",22.530001
"1394","2012-07-13",22.610001
"1395","2012-07-16",22.83
"1396","2012-07-17",23.360001
"1397","2012-07-18",23.74
"1398","2012-07-19",24.110001
"1399","2012-07-20",23.51
"1400","2012-07-23",23.559999
"1401","2012-07-24",23.360001
"1402","2012-07-25",23.08
"1403","2012-07-26",23.73
"1404","2012-07-27",23.889999
"1405","2012-07-30",23.889999
"1406","2012-07-31",23.57
"1407","2012-08-01",23.57
"1408","2012-08-02",23.309999
"1409","2012-08-03",23.74
"1410","2012-08-06",23.76
"1411","2012-08-07",23.93
"1412","2012-08-08",24.139999
"1413","2012-08-09",24.09
"1414","2012-08-10",24.139999
"1415","2012-08-13",24.1
"1416","2012-08-14",24.27
"1417","2012-08-15",24.209999
"1418","2012-08-16",24.379999
"1419","2012-08-17",24.66
"1420","2012-08-20",24.459999
"1421","2012-08-21",25.34
"1422","2012-08-22",26.049999
"1423","2012-08-23",25.959999
"1424","2012-08-24",25.83
"1425","2012-08-27",25.809999
"1426","2012-08-28",25.690001
"1427","2012-08-29",25.99
"1428","2012-08-30",25.790001
"1429","2012-08-31",26.110001
"1430","2012-09-04",26.42
"1431","2012-09-05",26.48
"1432","2012-09-06",26.860001
"1433","2012-09-07",26.84
"1434","2012-09-10",27.129999
"1435","2012-09-11",27.23
"1436","2012-09-12",27.34
"1437","2012-09-13",27.360001
"1438","2012-09-14",26.77
"1439","2012-09-17",26.82
"1440","2012-09-18",27.34
"1441","2012-09-19",27.469999
"1442","2012-09-20",27.469999
"1443","2012-09-21",27.209999
"1444","2012-09-24",27.42
"1445","2012-09-25",27.32
"1446","2012-09-26",26.76
"1447","2012-09-27",26.99
"1448","2012-09-28",26.860001
"1449","2012-10-01",26.76
"1450","2012-10-02",26.99
"1451","2012-10-03",26.9
"1452","2012-10-04",27.08
"1453","2012-10-05",26.889999
"1454","2012-10-08",26.700001
"1455","2012-10-09",26.559999
"1456","2012-10-10",26.610001
"1457","2012-10-11",26.620001
"1458","2012-10-12",26.58
"1459","2012-10-15",26.799999
"1460","2012-10-16",26.76
"1461","2012-10-17",26.799999
"1462","2012-10-18",26.59
"1463","2012-10-19",25.77
"1464","2012-10-22",25.690001
"1465","2012-10-23",25.629999
"1466","2012-10-24",25.5
"1467","2012-10-25",26.15
"1468","2012-10-26",25.26
"1469","2012-10-31",26.1
"1470","2012-11-01",26.33
"1471","2012-11-02",26.139999
"1472","2012-11-05",26.08
"1473","2012-11-06",24.85
"1474","2012-11-07",24.68
"1475","2012-11-08",24.469999
"1476","2012-11-09",24.33
"1477","2012-11-12",24.07
"1478","2012-11-13",23.57
"1479","2012-11-14",23.530001
"1480","2012-11-15",23.540001
"1481","2012-11-16",23.77
"1482","2012-11-19",24.200001
"1483","2012-11-20",24.07
"1484","2012-11-21",24.08
"1485","2012-11-23",24.200001
"1486","2012-11-26",23.82
"1487","2012-11-27",24.219999
"1488","2012-11-28",23.290001
"1489","2012-11-29",23.110001
"1490","2012-11-30",22.99
"1491","2012-12-03",23.459999
"1492","2012-12-04",23.120001
"1493","2012-12-05",23.07
"1494","2012-12-06",23.030001
"1495","2012-12-07",22.83
"1496","2012-12-10",22.99
"1497","2012-12-11",23.209999
"1498","2012-12-12",23.35
"1499","2012-12-13",23.309999
"1500","2012-12-14",23.52
"1501","2012-12-17",23.639999
"1502","2012-12-18",24.379999
"1503","2012-12-19",24.540001
"1504","2012-12-20",23.959999
"1505","2012-12-21",23.98
"1506","2012-12-24",24
"1507","2012-12-26",23.799999
"1508","2012-12-27",23.34
"1509","2012-12-28",23.030001
"1510","2012-12-31",23.129999
"1511","2013-01-02",23.360001
"1512","2013-01-03",23.200001
"1513","2013-01-04",23.34
"1514","2013-01-07",23.07
"1515","2013-01-08",24.110001
"1516","2013-01-09",23.84
"1517","2013-01-10",24.08
"1518","2013-01-11",24.639999
"1519","2013-01-14",24.969999
"1520","2013-01-15",24.65
"1521","2013-01-16",24.48
"1522","2013-01-17",25.18
"1523","2013-01-18",24.629999
"1524","2013-01-22",24.139999
"1525","2013-01-23",24.290001
"1526","2013-01-24",24.35
"1527","2013-01-25",24.76
"1528","2013-01-28",24.309999
"1529","2013-01-29",24.26
"1530","2013-01-30",26.27
"1531","2013-01-31",26.83
"1532","2013-02-01",26.68
"1533","2013-02-04",26.58
"1534","2013-02-05",26.940001
"1535","2013-02-06",27.01
"1536","2013-02-07",27.16
"1537","2013-02-08",27.459999
"1538","2013-02-11",27.700001
"1539","2013-02-12",28.26
"1540","2013-02-13",27.059999
"1541","2013-02-14",27.08
"1542","2013-02-15",27.32
"1543","2013-02-19",27.51
"1544","2013-02-20",27.42
"1545","2013-02-21",26.52
"1546","2013-02-22",26.549999
"1547","2013-02-25",26.26
"1548","2013-02-26",25.75
"1549","2013-02-27",26.280001
"1550","2013-02-28",26.35
"1551","2013-03-01",26.370001
"1552","2013-03-04",26.25
"1553","2013-03-05",25.92
"1554","2013-03-06",25.959999
"1555","2013-03-07",26.5
"1556","2013-03-08",25.85
"1557","2013-03-11",26.290001
"1558","2013-03-12",26.040001
"1559","2013-03-13",25.809999
"1560","2013-03-14",26.030001
"1561","2013-03-15",26.02
"1562","2013-03-18",25.66
"1563","2013-03-19",25.709999
"1564","2013-03-20",26
"1565","2013-03-21",26.030001
"1566","2013-03-22",25.99
"1567","2013-03-25",26.08
"1568","2013-03-26",26.27
"1569","2013-03-27",26.709999
"1570","2013-03-28",27.16
"1571","2013-04-01",26.4
"1572","2013-04-02",26.26
"1573","2013-04-03",25.91
"1574","2013-04-04",26.01
"1575","2013-04-05",26.379999
"1576","2013-04-08",26.110001
"1577","2013-04-09",26.08
"1578","2013-04-10",26.799999
"1579","2013-04-11",26.85
"1580","2013-04-12",25.84
"1581","2013-04-15",25.83
"1582","2013-04-16",26.1
"1583","2013-04-17",25.879999
"1584","2013-04-18",25.73
"1585","2013-04-19",25.77
"1586","2013-04-22",25.780001
"1587","2013-04-23",25.85
"1588","2013-04-24",26.450001
"1589","2013-04-25",27.09
"1590","2013-04-26",26.83
"1591","2013-04-29",26.73
"1592","2013-04-30",31.66
"1593","2013-05-01",31.58
"1594","2013-05-02",31.32
"1595","2013-05-03",31.08
"1596","2013-05-06",31.120001
"1597","2013-05-07",31.16
"1598","2013-05-08",31.1
"1599","2013-05-09",31.540001
"1600","2013-05-10",31.889999
"1601","2013-05-13",32.189999
"1602","2013-05-14",31.860001
"1603","2013-05-15",32.009998
"1604","2013-05-16",31.23
"1605","2013-05-17",31.879999
"1606","2013-05-20",31.969999
"1607","2013-05-21",31.67
"1608","2013-05-22",31.02
"1609","2013-05-23",30.83
"1610","2013-05-24",30.76
"1611","2013-05-28",30.690001
"1612","2013-05-29",30.67
"1613","2013-05-30",30.68
"1614","2013-05-31",30.559999
"1615","2013-06-03",30.93
"1616","2013-06-04",30.610001
"1617","2013-06-05",30.01
"1618","2013-06-06",30.15
"1619","2013-06-07",30.85
"1620","2013-06-10",30.26
"1621","2013-06-11",29.549999
"1622","2013-06-12",29.290001
"1623","2013-06-13",30.23
"1624","2013-06-14",29.549999
"1625","2013-06-17",30.290001
"1626","2013-06-18",30.610001
"1627","2013-06-19",30.530001
"1628","2013-06-20",29.67
"1629","2013-06-21",29.309999
"1630","2013-06-24",28.879999
"1631","2013-06-25",29.52
"1632","2013-06-26",30.17
"1633","2013-06-27",30.530001
"1634","2013-06-28",29.290001
"1635","2013-07-01",29.52
"1636","2013-07-02",29.459999
"1637","2013-07-03",29.17
"1638","2013-07-05",29.33
"1639","2013-07-08",29.25
"1640","2013-07-09",28.9
"1641","2013-07-10",29.290001
"1642","2013-07-11",29.889999
"1643","2013-07-12",29.66
"1644","2013-07-15",29.75
"1645","2013-07-16",29.459999
"1646","2013-07-17",29.43
"1647","2013-07-18",29.870001
"1648","2013-07-19",29.66
"1649","2013-07-22",29.110001
"1650","2013-07-23",28.969999
"1651","2013-07-24",30.190001
"1652","2013-07-25",30.18
"1653","2013-07-26",30.25
"1654","2013-07-29",31.219999
"1655","2013-07-30",31.379999
"1656","2013-07-31",34.610001
"1657","2013-08-01",34.299999
"1658","2013-08-02",33.880001
"1659","2013-08-05",34.450001
"1660","2013-08-06",33.740002
"1661","2013-08-07",33.650002
"1662","2013-08-08",33.82
"1663","2013-08-09",34.060001
"1664","2013-08-12",34.439999
"1665","2013-08-13",34.990002
"1666","2013-08-14",34.880001
"1667","2013-08-15",35.040001
"1668","2013-08-16",34.98
"1669","2013-08-19",34.509998
"1670","2013-08-20",34.209999
"1671","2013-08-21",33.740002
"1672","2013-08-22",33.950001
"1673","2013-08-23",33.959999
"1674","2013-08-26",33.889999
"1675","2013-08-27",32.889999
"1676","2013-08-28",32.889999
"1677","2013-08-29",33
"1678","2013-08-30",33.259998
"1679","2013-09-03",31.790001
"1680","2013-09-04",31.41
"1681","2013-09-05",32.150002
"1682","2013-09-06",32.18
"1683","2013-09-09",32.299999
"1684","2013-09-10",32.709999
"1685","2013-09-11",33.18
"1686","2013-09-12",32.650002
"1687","2013-09-13",32.419998
"1688","2013-09-16",34.209999
"1689","2013-09-17",35.369999
"1690","2013-09-18",35.349998
"1691","2013-09-19",35.380001
"1692","2013-09-20",35.130001
"1693","2013-09-23",35.290001
"1694","2013-09-24",35.669998
"1695","2013-09-25",35.77
"1696","2013-09-26",35.189999
"1697","2013-09-27",35.009998
"1698","2013-09-30",35.099998
"1699","2013-10-01",35.400002
"1700","2013-10-02",35.919998
"1701","2013-10-03",35.799999
"1702","2013-10-04",35.66
"1703","2013-10-07",35.790001
"1704","2013-10-08",35.66
"1705","2013-10-09",35.009998
"1706","2013-10-10",35.459999
"1707","2013-10-11",36.259998
"1708","2013-10-14",36.549999
"1709","2013-10-15",36.939999
"1710","2013-10-16",37.16
"1711","2013-10-17",36.18
"1712","2013-10-18",36.02
"1713","2013-10-21",35.029999
"1714","2013-10-22",35.060001
"1715","2013-10-23",33.639999
"1716","2013-10-24",34.400002
"1717","2013-10-25",34.009998
"1718","2013-10-28",33.509998
"1719","2013-10-29",33.599998
"1720","2013-10-30",33.869999
"1721","2013-10-31",33.560001
"1722","2013-11-01",33.240002
"1723","2013-11-04",33.259998
"1724","2013-11-05",33.77
"1725","2013-11-06",33.98
"1726","2013-11-07",33.740002
"1727","2013-11-08",34.040001
"1728","2013-11-11",34.509998
"1729","2013-11-12",35.389999
"1730","2013-11-13",35.970001
"1731","2013-11-14",37.509998
"1732","2013-11-15",37.919998
"1733","2013-11-18",38.169998
"1734","2013-11-19",37.650002
"1735","2013-11-20",38.080002
"1736","2013-11-21",38.470001
"1737","2013-11-22",38.57
"1738","2013-11-25",38.59
"1739","2013-11-26",37.720001
"1740","2013-11-27",37.59
"1741","2013-11-29",36.889999
"1742","2013-12-02",36.509998
"1743","2013-12-03",36.169998
"1744","2013-12-04",34.66
"1745","2013-12-05",34.540001
"1746","2013-12-06",33.939999
"1747","2013-12-09",33.75
"1748","2013-12-10",34.98
"1749","2013-12-11",34.200001
"1750","2013-12-12",33.720001
"1751","2013-12-13",33.75
"1752","2013-12-16",33.720001
"1753","2013-12-17",34.720001
"1754","2013-12-18",34.689999
"1755","2013-12-19",35.610001
"1756","2013-12-20",35.310001
"1757","2013-12-23",35.619999
"1758","2013-12-24",35.279999
"1759","2013-12-26",35.630001
"1760","2013-12-27",34.240002
"1761","2013-12-30",33.990002
"1762","2013-12-31",33.459999
"1763","2014-01-02",32.720001
"1764","2014-01-03",32.880001
"1765","2014-01-06",32.66
"1766","2014-01-07",32.09
"1767","2014-01-08",31.889999
"1768","2014-01-09",32.509998
"1769","2014-01-10",31.58
"1770","2014-01-13",31.67
"1771","2014-01-14",31.370001
"1772","2014-01-15",31.860001
"1773","2014-01-16",32.59
"1774","2014-01-17",32.259998
"1775","2014-01-21",31.58
"1776","2014-01-22",31.27
"1777","2014-01-23",31.219999
"1778","2014-01-24",31.43
"1779","2014-01-27",30.67
"1780","2014-01-28",31.540001
"1781","2014-01-29",29.950001
"1782","2014-01-30",30.32
"1783","2014-01-31",30.639999
"1784","2014-02-03",30.049999
"1785","2014-02-04",30.040001
"1786","2014-02-05",29.67
"1787","2014-02-06",30.07
"1788","2014-02-07",30.15
"1789","2014-02-10",29.76
"1790","2014-02-11",31.17
"1791","2014-02-12",31.07
"1792","2014-02-13",31.35
"1793","2014-02-14",32.27
"1794","2014-02-18",32.27
"1795","2014-02-19",32.240002
"1796","2014-02-20",33.529999
"1797","2014-02-21",32.790001
"1798","2014-02-24",32.689999
"1799","2014-02-25",32.279999
"1800","2014-02-26",32.759998
"1801","2014-02-27",32.860001
"1802","2014-02-28",32.700001
"1803","2014-03-03",31.629999
"1804","2014-03-04",32.130001
"1805","2014-03-05",32.779999
"1806","2014-03-06",33.099998
"1807","2014-03-07",32.439999
"1808","2014-03-10",32.889999
"1809","2014-03-11",31.549999
"1810","2014-03-12",32.060001
"1811","2014-03-13",31.549999
"1812","2014-03-14",30.84
"1813","2014-03-17",31.4
"1814","2014-03-18",31.16
"1815","2014-03-19",31.27
"1816","2014-03-20",31.459999
"1817","2014-03-21",30.65
"1818","2014-03-24",30.73
"1819","2014-03-25",31.209999
"1820","2014-03-26",30.879999
"1821","2014-03-27",30.790001
"1822","2014-03-28",30.75
"1823","2014-03-31",30.92
"1824","2014-04-01",30.99
"1825","2014-04-02",31.51
"1826","2014-04-03",31.959999
"1827","2014-04-04",31.639999
"1828","2014-04-07",31.059999
"1829","2014-04-08",31.74
"1830","2014-04-09",33.049999
"1831","2014-04-10",31.98
"1832","2014-04-11",32.07
"1833","2014-04-14",32.189999
"1834","2014-04-15",32.779999
"1835","2014-04-16",32.860001
"1836","2014-04-17",32.98
"1837","2014-04-21",33.09
"1838","2014-04-22",33.169998
"1839","2014-04-23",33.5
"1840","2014-04-24",34.150002
"1841","2014-04-25",34.580002
"1842","2014-04-28",34.369999
"1843","2014-04-29",34.830002
"1844","2014-04-30",36.07
"1845","2014-05-01",35.66
"1846","2014-05-02",35.57
"1847","2014-05-05",34.740002
"1848","2014-05-06",34.41
"1849","2014-05-07",34.52
"1850","2014-05-08",34.299999
"1851","2014-05-09",34.330002
"1852","2014-05-12",34.689999
"1853","2014-05-13",34.779999
"1854","2014-05-14",33.84
"1855","2014-05-15",33.799999
"1856","2014-05-16",33.529999
"1857","2014-05-19",33.799999
"1858","2014-05-20",33.509998
"1859","2014-05-21",34.189999
"1860","2014-05-22",33.75
"1861","2014-05-23",34.23
"1862","2014-05-27",34.290001
"1863","2014-05-28",34.029999
"1864","2014-05-29",33.959999
"1865","2014-05-30",33.939999
"1866","2014-06-02",33.5
"1867","2014-06-03",33.43
"1868","2014-06-04",33.310001
"1869","2014-06-05",33.540001
"1870","2014-06-06",33.91
"1871","2014-06-09",33.82
"1872","2014-06-10",33.810001
"1873","2014-06-11",34.009998
"1874","2014-06-12",33.630001
"1875","2014-06-13",34.380001
"1876","2014-06-16",34.369999
"1877","2014-06-17",34.34
"1878","2014-06-18",34.650002
"1879","2014-06-19",33.900002
"1880","2014-06-20",34.07
"1881","2014-06-23",34.029999
"1882","2014-06-24",33.860001
"1883","2014-06-25",33.82
"1884","2014-06-26",34.610001
"1885","2014-06-27",35.48
"1886","2014-06-30",35.48
"1887","2014-07-01",36.029999
"1888","2014-07-02",36
"1889","2014-07-03",35.93
"1890","2014-07-07",35.23
"1891","2014-07-08",34.919998
"1892","2014-07-09",35.68
"1893","2014-07-10",35.43
"1894","2014-07-11",35.439999
"1895","2014-07-14",35.869999
"1896","2014-07-15",35.580002
"1897","2014-07-16",35.669998
"1898","2014-07-17",35.389999
"1899","2014-07-18",35.700001
"1900","2014-07-21",35.23
"1901","2014-07-22",35.380001
