"","date","NVR"
"993","2010-12-09",663.359985
"994","2010-12-10",669.5
"995","2010-12-13",674.859985
"996","2010-12-14",675.179993
"997","2010-12-15",673.01001
"998","2010-12-16",678.450012
"999","2010-12-17",676
"1000","2010-12-20",688.049988
"1001","2010-12-21",689.099976
"1002","2010-12-22",694.349976
"1003","2010-12-23",691.909973
"1004","2010-12-27",692.460022
"1005","2010-12-28",689
"1006","2010-12-29",688.01001
"1007","2010-12-30",691
"1008","2010-12-31",691.02002
"1009","2011-01-03",685
"1010","2011-01-04",684.640015
"1011","2011-01-05",692.690002
"1012","2011-01-06",718.400024
"1013","2011-01-07",735.150024
"1014","2011-01-10",749.960022
"1015","2011-01-11",751.900024
"1016","2011-01-12",766.02002
"1017","2011-01-13",777.210022
"1018","2011-01-14",797.97998
"1019","2011-01-18",804.320007
"1020","2011-01-19",797.359985
"1021","2011-01-20",787.719971
"1022","2011-01-21",780
"1023","2011-01-24",778
"1024","2011-01-25",784.72998
"1025","2011-01-26",784.219971
"1026","2011-01-27",793.130005
"1027","2011-01-28",787.309998
"1028","2011-01-31",765
"1029","2011-02-01",771.559998
"1030","2011-02-02",767.929993
"1031","2011-02-03",756.400024
"1032","2011-02-04",760.609985
"1033","2011-02-07",765.549988
"1034","2011-02-08",766.539978
"1035","2011-02-09",764.549988
"1036","2011-02-10",759
"1037","2011-02-11",760
"1038","2011-02-14",755
"1039","2011-02-15",751
"1040","2011-02-16",759.679993
"1041","2011-02-17",760.150024
"1042","2011-02-18",754.460022
"1043","2011-02-22",731.789978
"1044","2011-02-23",718.830017
"1045","2011-02-24",714.460022
"1046","2011-02-25",728.059998
"1047","2011-02-28",727.859985
"1048","2011-03-01",722.570007
"1049","2011-03-02",739.530029
"1050","2011-03-03",747.780029
"1051","2011-03-04",746
"1052","2011-03-07",740.590027
"1053","2011-03-08",764.900024
"1054","2011-03-09",777.5
"1055","2011-03-10",763.719971
"1056","2011-03-11",756.710022
"1057","2011-03-14",745
"1058","2011-03-15",754.73999
"1059","2011-03-16",746.119995
"1060","2011-03-17",749.400024
"1061","2011-03-18",753.97998
"1062","2011-03-21",758.400024
"1063","2011-03-22",752.51001
"1064","2011-03-23",753.5
"1065","2011-03-24",760
"1066","2011-03-25",766
"1067","2011-03-28",769.109985
"1068","2011-03-29",767.440002
"1069","2011-03-30",763.809998
"1070","2011-03-31",756
"1071","2011-04-01",756.419983
"1072","2011-04-04",754.429993
"1073","2011-04-05",751.590027
"1074","2011-04-06",759.039978
"1075","2011-04-07",759.799988
"1076","2011-04-08",767.349976
"1077","2011-04-11",763.97998
"1078","2011-04-12",758.75
"1079","2011-04-13",756.969971
"1080","2011-04-14",756.179993
"1081","2011-04-15",761.859985
"1082","2011-04-18",760.150024
"1083","2011-04-19",770.179993
"1084","2011-04-20",773.309998
"1085","2011-04-21",725
"1086","2011-04-25",716.609985
"1087","2011-04-26",718.5
"1088","2011-04-27",735.830017
"1089","2011-04-28",735.27002
"1090","2011-04-29",739.330017
"1091","2011-05-02",735
"1092","2011-05-03",736.039978
"1093","2011-05-04",734
"1094","2011-05-05",741.400024
"1095","2011-05-06",736.5
"1096","2011-05-09",733
"1097","2011-05-10",734.090027
"1098","2011-05-11",727.219971
"1099","2011-05-12",728.330017
"1100","2011-05-13",718.01001
"1101","2011-05-16",727.48999
"1102","2011-05-17",723.140015
"1103","2011-05-18",733.419983
"1104","2011-05-19",733.039978
"1105","2011-05-20",737.549988
"1106","2011-05-23",731.349976
"1107","2011-05-24",725.469971
"1108","2011-05-25",732
"1109","2011-05-26",739.090027
"1110","2011-05-27",745.169983
"1111","2011-05-31",746
"1112","2011-06-01",734.650024
"1113","2011-06-02",736.98999
"1114","2011-06-03",729.200012
"1115","2011-06-06",719.460022
"1116","2011-06-07",722.369995
"1117","2011-06-08",714.02002
"1118","2011-06-09",711.070007
"1119","2011-06-10",704.619995
"1120","2011-06-13",707.469971
"1121","2011-06-14",710.700012
"1122","2011-06-15",704.419983
"1123","2011-06-16",714.5
"1124","2011-06-17",726.799988
"1125","2011-06-20",719.630005
"1126","2011-06-21",730.599976
"1127","2011-06-22",732.97998
"1128","2011-06-23",733.119995
"1129","2011-06-24",723.5
"1130","2011-06-27",714.460022
"1131","2011-06-28",721
"1132","2011-06-29",727.799988
"1133","2011-06-30",725.47998
"1134","2011-07-01",744.710022
"1135","2011-07-05",742.679993
"1136","2011-07-06",744.049988
"1137","2011-07-07",758.359985
"1138","2011-07-08",750.409973
"1139","2011-07-11",726.700012
"1140","2011-07-12",726.630005
"1141","2011-07-13",723.840027
"1142","2011-07-14",727.200012
"1143","2011-07-15",710.650024
"1144","2011-07-18",702.849976
"1145","2011-07-19",708.799988
"1146","2011-07-20",714.200012
"1147","2011-07-21",719
"1148","2011-07-22",703.309998
"1149","2011-07-25",704.23999
"1150","2011-07-26",696.219971
"1151","2011-07-27",680.869995
"1152","2011-07-28",679
"1153","2011-07-29",680.090027
"1154","2011-08-01",682.73999
"1155","2011-08-02",663.109985
"1156","2011-08-03",649.539978
"1157","2011-08-04",621.47998
"1158","2011-08-05",629.289978
"1159","2011-08-08",592.580017
"1160","2011-08-09",596.590027
"1161","2011-08-10",577.280029
"1162","2011-08-11",588.219971
"1163","2011-08-12",601.820007
"1164","2011-08-15",613.179993
"1165","2011-08-16",620.849976
"1166","2011-08-17",621.679993
"1167","2011-08-18",600
"1168","2011-08-19",587.5
"1169","2011-08-22",597.169983
"1170","2011-08-23",599.599976
"1171","2011-08-24",608
"1172","2011-08-25",615.119995
"1173","2011-08-26",616.5
"1174","2011-08-29",618.299988
"1175","2011-08-30",636.75
"1176","2011-08-31",636.5
"1177","2011-09-01",644
"1178","2011-09-02",634.940002
"1179","2011-09-06",623.309998
"1180","2011-09-07",630.169983
"1181","2011-09-08",633.5
"1182","2011-09-09",614
"1183","2011-09-12",615.849976
"1184","2011-09-13",616.5
"1185","2011-09-14",631.159973
"1186","2011-09-15",630.72998
"1187","2011-09-16",623.5
"1188","2011-09-19",642.109985
"1189","2011-09-20",635.630005
"1190","2011-09-21",618.419983
"1191","2011-09-22",606
"1192","2011-09-23",609.02002
"1193","2011-09-26",618.400024
"1194","2011-09-27",620.97998
"1195","2011-09-28",611.5
"1196","2011-09-29",614.159973
"1197","2011-09-30",603.97998
"1198","2011-10-03",575.280029
"1199","2011-10-04",587.369995
"1200","2011-10-05",603
"1201","2011-10-06",593.75
"1202","2011-10-07",607.700012
"1203","2011-10-10",629.23999
"1204","2011-10-11",626.200012
"1205","2011-10-12",634.900024
"1206","2011-10-13",632
"1207","2011-10-14",634.119995
"1208","2011-10-17",624.98999
"1209","2011-10-18",655
"1210","2011-10-19",649.140015
"1211","2011-10-20",642.830017
"1212","2011-10-21",646.75
"1213","2011-10-24",653.460022
"1214","2011-10-25",633.72998
"1215","2011-10-26",629.75
"1216","2011-10-27",650.159973
"1217","2011-10-28",652
"1218","2011-10-31",642.75
"1219","2011-11-01",629.02002
"1220","2011-11-02",632
"1221","2011-11-03",636
"1222","2011-11-04",632.799988
"1223","2011-11-07",637.799988
"1224","2011-11-08",642.950012
"1225","2011-11-09",626
"1226","2011-11-10",636.669983
"1227","2011-11-11",643.640015
"1228","2011-11-14",638.429993
"1229","2011-11-15",637.809998
"1230","2011-11-16",639.609985
"1231","2011-11-17",637.299988
"1232","2011-11-18",630.469971
"1233","2011-11-21",626.349976
"1234","2011-11-22",641.409973
"1235","2011-11-23",625.929993
"1236","2011-11-25",626.880005
"1237","2011-11-28",631.75
"1238","2011-11-29",643.159973
"1239","2011-11-30",669.849976
"1240","2011-12-01",664.549988
"1241","2011-12-02",671.23999
"1242","2011-12-05",682.099976
"1243","2011-12-06",687.080017
"1244","2011-12-07",684.080017
"1245","2011-12-08",665.640015
"1246","2011-12-09",676.200012
"1247","2011-12-12",665.849976
"1248","2011-12-13",645.109985
"1249","2011-12-14",629.02002
"1250","2011-12-15",640.150024
"1251","2011-12-16",656.289978
"1252","2011-12-19",641.179993
"1253","2011-12-20",660
"1254","2011-12-21",675.539978
"1255","2011-12-22",676.01001
"1256","2011-12-23",675
"1257","2011-12-27",672.26001
"1258","2011-12-28",666.130005
"1259","2011-12-29",685
"1260","2011-12-30",686
"1261","2012-01-03",703.159973
"1262","2012-01-04",705.01001
"1263","2012-01-05",715
"1264","2012-01-06",711.630005
"1265","2012-01-09",712.559998
"1266","2012-01-10",711
"1267","2012-01-11",717.25
"1268","2012-01-12",717.25
"1269","2012-01-13",724.830017
"1270","2012-01-17",723.179993
"1271","2012-01-18",752.700012
"1272","2012-01-19",755.080017
"1273","2012-01-20",744.690002
"1274","2012-01-23",738.880005
"1275","2012-01-24",739.280029
"1276","2012-01-25",746.840027
"1277","2012-01-26",700.650024
"1278","2012-01-27",698.26001
"1279","2012-01-30",702
"1280","2012-01-31",693.25
"1281","2012-02-01",716.630005
"1282","2012-02-02",712.5
"1283","2012-02-03",728.01001
"1284","2012-02-06",722.150024
"1285","2012-02-07",723
"1286","2012-02-08",719.23999
"1287","2012-02-09",717
"1288","2012-02-10",703.640015
"1289","2012-02-13",721.47998
"1290","2012-02-14",722.52002
"1291","2012-02-15",718.070007
"1292","2012-02-16",715.960022
"1293","2012-02-17",714
"1294","2012-02-21",711.419983
"1295","2012-02-22",699.070007
"1296","2012-02-23",698.97998
"1297","2012-02-24",679.530029
"1298","2012-02-27",693.570007
"1299","2012-02-28",684.099976
"1300","2012-02-29",692
"1301","2012-03-01",690.01001
"1302","2012-03-02",688.51001
"1303","2012-03-05",689.140015
"1304","2012-03-06",671
"1305","2012-03-07",695.880005
"1306","2012-03-08",703.570007
"1307","2012-03-09",721.460022
"1308","2012-03-12",723.900024
"1309","2012-03-13",740.72998
"1310","2012-03-14",736.150024
"1311","2012-03-15",741.700012
"1312","2012-03-16",743.400024
"1313","2012-03-19",741.02002
"1314","2012-03-20",731
"1315","2012-03-21",735
"1316","2012-03-22",736.75
"1317","2012-03-23",727
"1318","2012-03-26",735.200012
"1319","2012-03-27",744.200012
"1320","2012-03-28",745.27002
"1321","2012-03-29",740.590027
"1322","2012-03-30",726.330017
"1323","2012-04-02",719.799988
"1324","2012-04-03",734.25
"1325","2012-04-04",736.200012
"1326","2012-04-05",737
"1327","2012-04-09",734.049988
"1328","2012-04-10",723.690002
"1329","2012-04-11",742.700012
"1330","2012-04-12",757.22998
"1331","2012-04-13",748.780029
"1332","2012-04-16",750.530029
"1333","2012-04-17",762.030029
"1334","2012-04-18",758.549988
"1335","2012-04-19",756.969971
"1336","2012-04-20",773.580017
"1337","2012-04-23",763
"1338","2012-04-24",761.380005
"1339","2012-04-25",774.950012
"1340","2012-04-26",783.880005
"1341","2012-04-27",796.880005
"1342","2012-04-30",783.940002
"1343","2012-05-01",792
"1344","2012-05-02",813.98999
"1345","2012-05-03",796.75
"1346","2012-05-04",798.700012
"1347","2012-05-07",813.900024
"1348","2012-05-08",815.099976
"1349","2012-05-09",805
"1350","2012-05-10",792
"1351","2012-05-11",812.25
"1352","2012-05-14",816.109985
"1353","2012-05-15",828.419983
"1354","2012-05-16",814.440002
"1355","2012-05-17",779.690002
"1356","2012-05-18",765.710022
"1357","2012-05-21",776.02002
"1358","2012-05-22",792.469971
"1359","2012-05-23",808
"1360","2012-05-24",820.630005
"1361","2012-05-25",832.530029
"1362","2012-05-29",834.200012
"1363","2012-05-30",801.5
"1364","2012-05-31",804.799988
"1365","2012-06-01",774
"1366","2012-06-04",750.75
"1367","2012-06-05",760.900024
"1368","2012-06-06",779.919983
"1369","2012-06-07",788.72998
"1370","2012-06-08",792.909973
"1371","2012-06-11",775.400024
"1372","2012-06-12",779.669983
"1373","2012-06-13",768.119995
"1374","2012-06-14",789.919983
"1375","2012-06-15",783.210022
"1376","2012-06-18",798.849976
"1377","2012-06-19",802.940002
"1378","2012-06-20",802.75
"1379","2012-06-21",792.900024
"1380","2012-06-22",810
"1381","2012-06-25",800.549988
"1382","2012-06-26",818
"1383","2012-06-27",829
"1384","2012-06-28",838.369995
"1385","2012-06-29",850
"1386","2012-07-02",851.01001
"1387","2012-07-03",846.849976
"1388","2012-07-05",859.580017
"1389","2012-07-06",865
"1390","2012-07-09",857.960022
"1391","2012-07-10",855.309998
"1392","2012-07-11",847.440002
"1393","2012-07-12",847.679993
"1394","2012-07-13",864.820007
"1395","2012-07-16",868
"1396","2012-07-17",866.219971
"1397","2012-07-18",866.429993
"1398","2012-07-19",744.849976
"1399","2012-07-20",761.950012
"1400","2012-07-23",745.51001
"1401","2012-07-24",728
"1402","2012-07-25",737
"1403","2012-07-26",764.710022
"1404","2012-07-27",779.130005
"1405","2012-07-30",778
"1406","2012-07-31",773.97998
"1407","2012-08-01",791.150024
"1408","2012-08-02",793.549988
"1409","2012-08-03",792.700012
"1410","2012-08-06",803.559998
"1411","2012-08-07",817.080017
"1412","2012-08-08",831.969971
"1413","2012-08-09",834.97998
"1414","2012-08-10",830.599976
"1415","2012-08-13",833.23999
"1416","2012-08-14",824.159973
"1417","2012-08-15",824.25
"1418","2012-08-16",839.099976
"1419","2012-08-17",843.76001
"1420","2012-08-20",813.169983
"1421","2012-08-21",805.900024
"1422","2012-08-22",802.950012
"1423","2012-08-23",804.150024
"1424","2012-08-24",821.460022
"1425","2012-08-27",814.700012
"1426","2012-08-28",820.210022
"1427","2012-08-29",817
"1428","2012-08-30",820.409973
"1429","2012-08-31",828.179993
"1430","2012-09-04",847.349976
"1431","2012-09-05",844.090027
"1432","2012-09-06",851.820007
"1433","2012-09-07",853.809998
"1434","2012-09-10",848.559998
"1435","2012-09-11",846.780029
"1436","2012-09-12",845.690002
"1437","2012-09-13",864.98999
"1438","2012-09-14",872.549988
"1439","2012-09-17",864
"1440","2012-09-18",857.409973
"1441","2012-09-19",866.650024
"1442","2012-09-20",860.130005
"1443","2012-09-21",860.299988
"1444","2012-09-24",858.25
"1445","2012-09-25",861.780029
"1446","2012-09-26",841.950012
"1447","2012-09-27",848.23999
"1448","2012-09-28",844.5
"1449","2012-10-01",843.289978
"1450","2012-10-02",851.789978
"1451","2012-10-03",861.5
"1452","2012-10-04",872.909973
"1453","2012-10-05",881.059998
"1454","2012-10-08",875.200012
"1455","2012-10-09",864.140015
"1456","2012-10-10",872.210022
"1457","2012-10-11",864.299988
"1458","2012-10-12",865
"1459","2012-10-15",879.320007
"1460","2012-10-16",877.619995
"1461","2012-10-17",875.98999
"1462","2012-10-18",906.929993
"1463","2012-10-19",905
"1464","2012-10-22",900.599976
"1465","2012-10-23",902.98999
"1466","2012-10-24",902.01001
"1467","2012-10-25",899
"1468","2012-10-26",902.72998
"1469","2012-10-31",903.73999
"1470","2012-11-01",918.98999
"1471","2012-11-02",905.390015
"1472","2012-11-05",911.599976
"1473","2012-11-06",913.01001
"1474","2012-11-07",914.690002
"1475","2012-11-08",914.5
"1476","2012-11-09",891.539978
"1477","2012-11-12",874.299988
"1478","2012-11-13",866
"1479","2012-11-14",848.77002
"1480","2012-11-15",847.590027
"1481","2012-11-16",869.419983
"1482","2012-11-19",876.840027
"1483","2012-11-20",891.200012
"1484","2012-11-21",895.72998
"1485","2012-11-23",907.799988
"1486","2012-11-26",895.960022
"1487","2012-11-27",893.950012
"1488","2012-11-28",892.070007
"1489","2012-11-29",893.679993
"1490","2012-11-30",899.840027
"1491","2012-12-03",888.150024
"1492","2012-12-04",909.320007
"1493","2012-12-05",892.469971
"1494","2012-12-06",886
"1495","2012-12-07",895.299988
"1496","2012-12-10",902.059998
"1497","2012-12-11",910.859985
"1498","2012-12-12",929.98999
"1499","2012-12-13",926.450012
"1500","2012-12-14",917.52002
"1501","2012-12-17",938.549988
"1502","2012-12-18",956.619995
"1503","2012-12-19",950.98999
"1504","2012-12-20",959.25
"1505","2012-12-21",943.02002
"1506","2012-12-24",942.909973
"1507","2012-12-26",931.049988
"1508","2012-12-27",933.830017
"1509","2012-12-28",932.5
"1510","2012-12-31",920
"1511","2013-01-02",930.130005
"1512","2013-01-03",949
"1513","2013-01-04",954.48999
"1514","2013-01-07",966.890015
"1515","2013-01-08",974.5
"1516","2013-01-09",981.630005
"1517","2013-01-10",969.919983
"1518","2013-01-11",971.330017
"1519","2013-01-14",968.400024
"1520","2013-01-15",978.650024
"1521","2013-01-16",973.580017
"1522","2013-01-17",978
"1523","2013-01-18",970
"1524","2013-01-22",968.549988
"1525","2013-01-23",981.690002
"1526","2013-01-24",1000.890015
"1527","2013-01-25",1034.400024
"1528","2013-01-28",1024
"1529","2013-01-29",1031.48999
"1530","2013-01-30",1040.859985
"1531","2013-01-31",1029.660034
"1532","2013-02-01",1023
"1533","2013-02-04",1009.929993
"1534","2013-02-05",1013.75
"1535","2013-02-06",1006.97998
"1536","2013-02-07",1006.469971
"1537","2013-02-08",1004.169983
"1538","2013-02-11",1011
"1539","2013-02-12",1032
"1540","2013-02-13",1038.910034
"1541","2013-02-14",1030.26001
"1542","2013-02-15",1039.699951
"1543","2013-02-19",1019.73999
"1544","2013-02-20",980
"1545","2013-02-21",981.419983
"1546","2013-02-22",998.530029
"1547","2013-02-25",982
"1548","2013-02-26",1001.409973
"1549","2013-02-27",1024.069946
"1550","2013-02-28",1009.200012
"1551","2013-03-01",1014.390015
"1552","2013-03-04",1023.799988
"1553","2013-03-05",1040.219971
"1554","2013-03-06",1044
"1555","2013-03-07",1043.900024
"1556","2013-03-08",1046
"1557","2013-03-11",1045.560059
"1558","2013-03-12",1038.599976
"1559","2013-03-13",1035
"1560","2013-03-14",1045.359985
"1561","2013-03-15",1044.609985
"1562","2013-03-18",1046.949951
"1563","2013-03-19",1075.449951
"1564","2013-03-20",1080.079956
"1565","2013-03-21",1049.25
"1566","2013-03-22",1056
"1567","2013-03-25",1063.900024
"1568","2013-03-26",1068.47998
"1569","2013-03-27",1077.550049
"1570","2013-03-28",1080.109985
"1571","2013-04-01",1070.349976
"1572","2013-04-02",1061.969971
"1573","2013-04-03",1033.949951
"1574","2013-04-04",1041.98999
"1575","2013-04-05",1046.75
"1576","2013-04-08",1063.319946
"1577","2013-04-09",1053.109985
"1578","2013-04-10",1038
"1579","2013-04-11",1042.790039
"1580","2013-04-12",1014
"1581","2013-04-15",992.25
"1582","2013-04-16",1016.780029
"1583","2013-04-17",1009
"1584","2013-04-18",995.969971
"1585","2013-04-19",1006.130005
"1586","2013-04-22",983.5
"1587","2013-04-23",1002.98999
"1588","2013-04-24",990
"1589","2013-04-25",1000.390015
"1590","2013-04-26",1018.460022
"1591","2013-04-29",1018.359985
"1592","2013-04-30",1030
"1593","2013-05-01",1015.590027
"1594","2013-05-02",1023.690002
"1595","2013-05-03",1022.200012
"1596","2013-05-06",1017.859985
"1597","2013-05-07",1002.640015
"1598","2013-05-08",1003.280029
"1599","2013-05-09",997
"1600","2013-05-10",1004.419983
"1601","2013-05-13",996
"1602","2013-05-14",997.400024
"1603","2013-05-15",1010.950012
"1604","2013-05-16",1001.830017
"1605","2013-05-17",1006
"1606","2013-05-20",1001.450012
"1607","2013-05-21",1000.119995
"1608","2013-05-22",1001.349976
"1609","2013-05-23",1004
"1610","2013-05-24",995.309998
"1611","2013-05-28",1007.219971
"1612","2013-05-29",986.940002
"1613","2013-05-30",984.51001
"1614","2013-05-31",983.309998
"1615","2013-06-03",983.349976
"1616","2013-06-04",964
"1617","2013-06-05",950.900024
"1618","2013-06-06",972.97998
"1619","2013-06-07",983
"1620","2013-06-10",966.219971
"1621","2013-06-11",952.359985
"1622","2013-06-12",939.049988
"1623","2013-06-13",956.890015
"1624","2013-06-14",963.599976
"1625","2013-06-17",983.340027
"1626","2013-06-18",987.289978
"1627","2013-06-19",969.98999
"1628","2013-06-20",939.330017
"1629","2013-06-21",915.25
"1630","2013-06-24",916.150024
"1631","2013-06-25",913.98999
"1632","2013-06-26",907.22998
"1633","2013-06-27",930
"1634","2013-06-28",922
"1635","2013-07-01",935.900024
"1636","2013-07-02",936.900024
"1637","2013-07-03",937.969971
"1638","2013-07-05",924.140015
"1639","2013-07-08",917.659973
"1640","2013-07-09",930.789978
"1641","2013-07-10",925.51001
"1642","2013-07-11",962.400024
"1643","2013-07-12",955.969971
"1644","2013-07-15",942.950012
"1645","2013-07-16",930.26001
"1646","2013-07-17",941.450012
"1647","2013-07-18",940.98999
"1648","2013-07-19",940.650024
"1649","2013-07-22",922.97998
"1650","2013-07-23",937.460022
"1651","2013-07-24",912.75
"1652","2013-07-25",908.109985
"1653","2013-07-26",900.76001
"1654","2013-07-29",896.98999
"1655","2013-07-30",896.330017
"1656","2013-07-31",925.599976
"1657","2013-08-01",934.75
"1658","2013-08-02",940
"1659","2013-08-05",924
"1660","2013-08-06",899
"1661","2013-08-07",881.27002
"1662","2013-08-08",893.599976
"1663","2013-08-09",889.099976
"1664","2013-08-12",894
"1665","2013-08-13",876.710022
"1666","2013-08-14",858.809998
"1667","2013-08-15",882.109985
"1668","2013-08-16",873.98999
"1669","2013-08-19",849.98999
"1670","2013-08-20",882.5
"1671","2013-08-21",882.049988
"1672","2013-08-22",897.330017
"1673","2013-08-23",872.119995
"1674","2013-08-26",874.77002
"1675","2013-08-27",856
"1676","2013-08-28",851.349976
"1677","2013-08-29",850.099976
"1678","2013-08-30",855.809998
"1679","2013-09-03",840.159973
"1680","2013-09-04",843.039978
"1681","2013-09-05",835.73999
"1682","2013-09-06",855
"1683","2013-09-09",880.97998
"1684","2013-09-10",874.799988
"1685","2013-09-11",889.719971
"1686","2013-09-12",902.070007
"1687","2013-09-13",897.150024
"1688","2013-09-16",909.349976
"1689","2013-09-17",909.76001
"1690","2013-09-18",945.530029
"1691","2013-09-19",935.72998
"1692","2013-09-20",939.130005
"1693","2013-09-23",936
"1694","2013-09-24",937.299988
"1695","2013-09-25",937.880005
"1696","2013-09-26",935.030029
"1697","2013-09-27",926.789978
"1698","2013-09-30",919.190002
"1699","2013-10-01",927.280029
"1700","2013-10-02",934.5
"1701","2013-10-03",921.659973
"1702","2013-10-04",916.640015
"1703","2013-10-07",918.070007
"1704","2013-10-08",907.98999
"1705","2013-10-09",890.049988
"1706","2013-10-10",900.380005
"1707","2013-10-11",912.119995
"1708","2013-10-14",911
"1709","2013-10-15",894.669983
"1710","2013-10-16",906
"1711","2013-10-17",925.73999
"1712","2013-10-18",931.710022
"1713","2013-10-21",892
"1714","2013-10-22",908.950012
"1715","2013-10-23",912.619995
"1716","2013-10-24",940
"1717","2013-10-25",937.909973
"1718","2013-10-28",932.380005
"1719","2013-10-29",946
"1720","2013-10-30",920.98999
"1721","2013-10-31",917.320007
"1722","2013-11-01",922.25
"1723","2013-11-04",932.820007
"1724","2013-11-05",934
"1725","2013-11-06",941.75
"1726","2013-11-07",931.840027
"1727","2013-11-08",932.440002
"1728","2013-11-11",925.409973
"1729","2013-11-12",924.75
"1730","2013-11-13",925.530029
"1731","2013-11-14",932.679993
"1732","2013-11-15",940.98999
"1733","2013-11-18",943.450012
"1734","2013-11-19",948.950012
"1735","2013-11-20",964.27002
"1736","2013-11-21",974.76001
"1737","2013-11-22",973.76001
"1738","2013-11-25",975.460022
"1739","2013-11-26",984.320007
"1740","2013-11-27",988.059998
"1741","2013-11-29",969.97998
"1742","2013-12-02",960.119995
"1743","2013-12-03",954.080017
"1744","2013-12-04",952.469971
"1745","2013-12-05",962.030029
"1746","2013-12-06",972.799988
"1747","2013-12-09",979.159973
"1748","2013-12-10",969
"1749","2013-12-11",952.98999
"1750","2013-12-12",955.25
"1751","2013-12-13",949.25
"1752","2013-12-16",960
"1753","2013-12-17",968.169983
"1754","2013-12-18",991.140015
"1755","2013-12-19",987.859985
"1756","2013-12-20",996.650024
"1757","2013-12-23",1020
"1758","2013-12-24",1025.150024
"1759","2013-12-26",1031.949951
"1760","2013-12-27",1040.380005
"1761","2013-12-30",1032.839966
"1762","2013-12-31",1026.01001
"1763","2014-01-02",1017.099976
"1764","2014-01-03",1019.349976
"1765","2014-01-06",1025.630005
"1766","2014-01-07",1013.880005
"1767","2014-01-08",1009.900024
"1768","2014-01-09",1015
"1769","2014-01-10",1010.219971
"1770","2014-01-13",997.48999
"1771","2014-01-14",1011.02002
"1772","2014-01-15",1017.099976
"1773","2014-01-16",1016.169983
"1774","2014-01-17",1014.320007
"1775","2014-01-21",1015.909973
"1776","2014-01-22",1025.599976
"1777","2014-01-23",1020.049988
"1778","2014-01-24",1008.359985
"1779","2014-01-27",1061.290039
"1780","2014-01-28",1112.589966
"1781","2014-01-29",1112.349976
"1782","2014-01-30",1120.199951
"1783","2014-01-31",1153.410034
"1784","2014-02-03",1137
"1785","2014-02-04",1164.02002
"1786","2014-02-05",1170.150024
"1787","2014-02-06",1175.98999
"1788","2014-02-07",1187.569946
"1789","2014-02-10",1178.73999
"1790","2014-02-11",1161.109985
"1791","2014-02-12",1154.48999
"1792","2014-02-13",1172.670044
"1793","2014-02-14",1182.449951
"1794","2014-02-18",1169.650024
"1795","2014-02-19",1156.839966
"1796","2014-02-20",1159.680054
"1797","2014-02-21",1168.640015
"1798","2014-02-24",1159.430054
"1799","2014-02-25",1159.98999
"1800","2014-02-26",1187.890015
"1801","2014-02-27",1190.540039
"1802","2014-02-28",1192
"1803","2014-03-03",1199.900024
"1804","2014-03-04",1220.949951
"1805","2014-03-05",1199.969971
"1806","2014-03-06",1196.410034
"1807","2014-03-07",1188.790039
"1808","2014-03-10",1171.98999
"1809","2014-03-11",1182.920044
"1810","2014-03-12",1191.859985
"1811","2014-03-13",1177.400024
"1812","2014-03-14",1187.22998
"1813","2014-03-17",1173.719971
"1814","2014-03-18",1180.810059
"1815","2014-03-19",1179.089966
"1816","2014-03-20",1174.180054
"1817","2014-03-21",1153.949951
"1818","2014-03-24",1157
"1819","2014-03-25",1147.790039
"1820","2014-03-26",1134.47998
"1821","2014-03-27",1142.290039
"1822","2014-03-28",1141.849976
"1823","2014-03-31",1147
"1824","2014-04-01",1148.97998
"1825","2014-04-02",1142.900024
"1826","2014-04-03",1161.920044
"1827","2014-04-04",1162.859985
"1828","2014-04-07",1162.800049
"1829","2014-04-08",1154
"1830","2014-04-09",1154.849976
"1831","2014-04-10",1149.959961
"1832","2014-04-11",1146
"1833","2014-04-14",1138.790039
"1834","2014-04-15",1135
"1835","2014-04-16",1133.949951
"1836","2014-04-17",1116.619995
"1837","2014-04-21",1070.540039
"1838","2014-04-22",1045
"1839","2014-04-23",1034.400024
"1840","2014-04-24",1068.209961
"1841","2014-04-25",1070.98999
"1842","2014-04-28",1073.130005
"1843","2014-04-29",1080.880005
"1844","2014-04-30",1077
"1845","2014-05-01",1086.800049
"1846","2014-05-02",1107.329956
"1847","2014-05-05",1100.180054
"1848","2014-05-06",1084.47998
"1849","2014-05-07",1090.949951
"1850","2014-05-08",1087.140015
"1851","2014-05-09",1090.130005
"1852","2014-05-12",1103.27002
"1853","2014-05-13",1094.219971
"1854","2014-05-14",1089.449951
"1855","2014-05-15",1091.23999
"1856","2014-05-16",1104.160034
"1857","2014-05-19",1098.459961
"1858","2014-05-20",1095.030029
"1859","2014-05-21",1080
"1860","2014-05-22",1098.72998
"1861","2014-05-23",1113.410034
"1862","2014-05-27",1115.810059
"1863","2014-05-28",1114.449951
"1864","2014-05-29",1129.02002
"1865","2014-05-30",1113.640015
"1866","2014-06-02",1117.829956
"1867","2014-06-03",1121.599976
"1868","2014-06-04",1118.98999
"1869","2014-06-05",1117.72998
"1870","2014-06-06",1137.890015
"1871","2014-06-09",1145
"1872","2014-06-10",1144.25
"1873","2014-06-11",1134.02002
"1874","2014-06-12",1119.050049
"1875","2014-06-13",1115.050049
"1876","2014-06-16",1121.51001
"1877","2014-06-17",1119.300049
"1878","2014-06-18",1136.099976
"1879","2014-06-19",1132
"1880","2014-06-20",1133.410034
"1881","2014-06-23",1139.800049
"1882","2014-06-24",1153.140015
