"","date","IROQ"
"993","2015-06-18",17
"994","2015-06-19",16.370001
"995","2015-06-22",16.75
"996","2015-06-23",16.65
"997","2015-06-24",16.65
"998","2015-06-25",16.629999
"999","2015-06-26",16.74
"1000","2015-06-29",16.73
"1001","2015-06-30",16.530001
"1002","2015-07-01",16.530001
"1003","2015-07-02",16.690001
"1004","2015-07-06",16.620001
"1005","2015-07-07",16.42
"1006","2015-07-08",16.379999
"1007","2015-07-09",16.549999
"1008","2015-07-10",16.68
"1009","2015-07-13",16.41
"1010","2015-07-14",16.4
"1011","2015-07-15",16.4
"1012","2015-07-16",16.42
"1013","2015-07-17",16.4
"1014","2015-07-20",16.530001
"1015","2015-07-21",16.629999
"1016","2015-07-22",16.629999
"1017","2015-07-23",16.65
"1018","2015-07-24",16.65
"1019","2015-07-27",16.65
"1020","2015-07-28",16.629999
"1021","2015-07-29",16.559999
"1022","2015-07-30",16.610001
"1023","2015-07-31",16.5
"1024","2015-08-03",16.5
"1025","2015-08-04",16.5
"1026","2015-08-05",16.57
"1027","2015-08-06",16.57
"1028","2015-08-07",16.549999
"1029","2015-08-10",16.549999
"1030","2015-08-11",16.75
"1031","2015-08-12",16.620001
"1032","2015-08-13",16.719999
"1033","2015-08-14",16.6
"1034","2015-08-17",16.6
"1035","2015-08-18",16.6
"1036","2015-08-19",16.6
"1037","2015-08-20",16.51
"1038","2015-08-21",16.5
"1039","2015-08-24",16.5
"1040","2015-08-25",16.75
"1041","2015-08-26",16.77
"1042","2015-08-27",16.5
"1043","2015-08-28",16.700001
"1044","2015-08-31",16.85
"1045","2015-09-01",16.969999
"1046","2015-09-02",16.91
"1047","2015-09-03",16.790001
"1048","2015-09-04",16.969999
"1049","2015-09-08",16.709999
"1050","2015-09-09",16.99
"1051","2015-09-10",17.23
"1052","2015-09-11",16.76
"1053","2015-09-14",16.809999
"1054","2015-09-15",16.91
"1055","2015-09-16",16.9
"1056","2015-09-17",16.92
"1057","2015-09-18",17.299999
"1058","2015-09-21",17.129999
"1059","2015-09-22",16.9
"1060","2015-09-23",17.25
"1061","2015-09-24",16.92
"1062","2015-09-25",16.92
"1063","2015-09-28",16.92
"1064","2015-09-29",17.200001
"1065","2015-09-30",17.139999
"1066","2015-10-01",17.190001
"1067","2015-10-02",17.08
"1068","2015-10-05",17.08
"1069","2015-10-06",17.08
"1070","2015-10-07",16.959999
"1071","2015-10-08",16.959999
"1072","2015-10-09",17.25
"1073","2015-10-12",17.040001
"1074","2015-10-13",17.040001
"1075","2015-10-14",17.059999
"1076","2015-10-15",17.15
"1077","2015-10-16",17.15
"1078","2015-10-19",17.200001
"1079","2015-10-20",17.379999
"1080","2015-10-21",17.379999
"1081","2015-10-22",17.379999
"1082","2015-10-23",17.200001
"1083","2015-10-26",17.299999
"1084","2015-10-27",17.209999
"1085","2015-10-28",17.23
"1086","2015-10-29",17.25
"1087","2015-10-30",17.309999
"1088","2015-11-02",17.43
"1089","2015-11-03",17.43
"1090","2015-11-04",17.35
"1091","2015-11-05",17.35
"1092","2015-11-06",17.35
"1093","2015-11-09",17.35
"1094","2015-11-10",17.35
"1095","2015-11-11",17.200001
"1096","2015-11-12",17.35
"1097","2015-11-13",17.4
"1098","2015-11-16",17.35
"1099","2015-11-17",17.35
"1100","2015-11-18",17.370001
"1101","2015-11-19",17.370001
"1102","2015-11-20",17.43
"1103","2015-11-23",17.49
"1104","2015-11-24",17.549999
"1105","2015-11-25",17.549999
"1106","2015-11-27",17.549999
"1107","2015-11-30",17.549999
"1108","2015-12-01",17.549999
"1109","2015-12-02",17.5
"1110","2015-12-03",17.6
"1111","2015-12-04",17.57
"1112","2015-12-07",17.57
"1113","2015-12-08",17.5
"1114","2015-12-09",17.5
"1115","2015-12-10",17.52
"1116","2015-12-11",17.799999
"1117","2015-12-14",17.82
"1118","2015-12-15",18
"1119","2015-12-16",18.25
"1120","2015-12-17",17.98
"1121","2015-12-18",18.65
"1122","2015-12-21",17.93
"1123","2015-12-22",17.700001
"1124","2015-12-23",17.469999
"1125","2015-12-24",17.65
"1126","2015-12-28",17.66
"1127","2015-12-29",17.66
"1128","2015-12-30",17.799999
"1129","2015-12-31",18.5
"1130","2016-01-04",18.549999
"1131","2016-01-05",18.74
"1132","2016-01-06",18.75
"1133","2016-01-07",18.950001
"1134","2016-01-08",18.959999
"1135","2016-01-11",19.4
"1136","2016-01-12",19.65
"1137","2016-01-13",19.68
"1138","2016-01-14",18.77
"1139","2016-01-15",18.24
"1140","2016-01-19",18.15
"1141","2016-01-20",17.950001
"1142","2016-01-21",18.139999
"1143","2016-01-22",17.9
"1144","2016-01-25",17.9
"1145","2016-01-26",17.9
"1146","2016-01-27",17.9
"1147","2016-01-28",17.9
"1148","2016-01-29",18.02
"1149","2016-02-01",18.02
"1150","2016-02-02",18.02
"1151","2016-02-03",18.02
"1152","2016-02-04",17.559999
"1153","2016-02-05",17.459999
"1154","2016-02-08",17.309999
"1155","2016-02-09",17.290001
"1156","2016-02-10",17.25
"1157","2016-02-11",17.25
"1158","2016-02-12",17.25
"1159","2016-02-16",17.25
"1160","2016-02-17",17.27
"1161","2016-02-18",17.25
"1162","2016-02-19",17.25
"1163","2016-02-22",17.25
"1164","2016-02-23",17.299999
"1165","2016-02-24",17.25
"1166","2016-02-25",17.33
"1167","2016-02-26",17.709999
"1168","2016-02-29",17.75
"1169","2016-03-01",19
"1170","2016-03-02",19.049999
"1171","2016-03-03",18.9
"1172","2016-03-04",19.549999
"1173","2016-03-07",19.549999
"1174","2016-03-08",18.99
"1175","2016-03-09",18.99
"1176","2016-03-10",18.74
"1177","2016-03-11",19.049999
"1178","2016-03-14",19.4
"1179","2016-03-15",18.75
"1180","2016-03-16",18.75
"1181","2016-03-17",18.75
"1182","2016-03-18",19.030001
"1183","2016-03-21",18.5
"1184","2016-03-22",19.5
"1185","2016-03-23",19.5
"1186","2016-03-24",19.35
"1187","2016-03-28",19.35
"1188","2016-03-29",19.35
"1189","2016-03-30",18.809999
"1190","2016-03-31",18.52
"1191","2016-04-01",18.860001
"1192","2016-04-04",18.860001
"1193","2016-04-05",18.559999
"1194","2016-04-06",18.790001
"1195","2016-04-07",18.799999
"1196","2016-04-08",18.58
"1197","2016-04-11",18.58
"1198","2016-04-12",18.549999
"1199","2016-04-13",18.549999
"1200","2016-04-14",18.889999
"1201","2016-04-15",18.75
"1202","2016-04-18",18.200001
"1203","2016-04-19",18.18
"1204","2016-04-20",18.219999
"1205","2016-04-21",18.129999
"1206","2016-04-22",18.1
"1207","2016-04-25",18.1
"1208","2016-04-26",18.389999
"1209","2016-04-27",18.4
"1210","2016-04-28",18.4
"1211","2016-04-29",18.719999
"1212","2016-05-02",18.719999
"1213","2016-05-03",18.719999
"1214","2016-05-04",18.719999
"1215","2016-05-05",18.719999
"1216","2016-05-06",19
"1217","2016-05-09",18.5
"1218","2016-05-10",18.5
"1219","2016-05-11",17.93
"1220","2016-05-12",17.93
"1221","2016-05-13",17.93
"1222","2016-05-16",17.93
"1223","2016-05-17",17.85
"1224","2016-05-18",18.4
"1225","2016-05-19",18.4
"1226","2016-05-20",18.32
"1227","2016-05-23",18.32
"1228","2016-05-24",18.440001
"1229","2016-05-25",18.469999
"1230","2016-05-26",18.469999
"1231","2016-05-27",18.5
"1232","2016-05-31",18.709999
"1233","2016-06-01",18.709999
"1234","2016-06-02",18.709999
"1235","2016-06-03",18.4
"1236","2016-06-06",18.4
"1237","2016-06-07",18.4
"1238","2016-06-08",18.41
"1239","2016-06-09",18.620001
"1240","2016-06-10",18.620001
"1241","2016-06-13",18.43
"1242","2016-06-14",18.43
"1243","2016-06-15",18.209999
"1244","2016-06-16",18.639999
"1245","2016-06-17",19.01
"1246","2016-06-20",19.01
"1247","2016-06-21",18.639999
"1248","2016-06-22",19
"1249","2016-06-23",19
"1250","2016-06-24",19
"1251","2016-06-27",19
"1252","2016-06-28",18.65
"1253","2016-06-29",18.65
"1254","2016-06-30",18.34
"1255","2016-07-01",18.85
"1256","2016-07-05",19.049999
"1257","2016-07-06",19.18
"1258","2016-07-07",18.889999
"1259","2016-07-08",18.83
"1260","2016-07-11",19.07
"1261","2016-07-12",19.07
"1262","2016-07-13",19.07
"1263","2016-07-14",19.07
"1264","2016-07-15",18.9
"1265","2016-07-18",18.9
"1266","2016-07-19",18.799999
"1267","2016-07-20",18.799999
"1268","2016-07-21",18.799999
"1269","2016-07-22",18.58
"1270","2016-07-25",18.58
"1271","2016-07-26",18.530001
"1272","2016-07-27",18.51
"1273","2016-07-28",18.52
"1274","2016-07-29",18.540001
"1275","2016-08-01",18.6
"1276","2016-08-02",18.5
"1277","2016-08-03",18.5
"1278","2016-08-04",18.91
"1279","2016-08-05",18.91
"1280","2016-08-08",18.75
"1281","2016-08-09",18.75
"1282","2016-08-10",19.049999
"1283","2016-08-11",19.049999
"1284","2016-08-12",19.049999
"1285","2016-08-15",18.9
"1286","2016-08-16",18.9
"1287","2016-08-17",18.9
"1288","2016-08-18",18.9
"1289","2016-08-19",18.9
"1290","2016-08-22",18.9
"1291","2016-08-23",18.9
"1292","2016-08-24",18.9
"1293","2016-08-25",18.91
"1294","2016-08-26",18.91
"1295","2016-08-29",18.91
"1296","2016-08-30",18.91
"1297","2016-08-31",18.91
"1298","2016-09-01",18.9
"1299","2016-09-02",18.870001
"1300","2016-09-06",18.65
"1301","2016-09-07",18.700001
"1302","2016-09-08",18.700001
"1303","2016-09-09",18.700001
"1304","2016-09-12",18.700001
"1305","2016-09-13",18.700001
"1306","2016-09-14",18.700001
"1307","2016-09-15",18.700001
"1308","2016-09-16",18.6
"1309","2016-09-19",18.700001
"1310","2016-09-20",18.780001
"1311","2016-09-21",18.75
"1312","2016-09-22",18.690001
"1313","2016-09-23",18.66
"1314","2016-09-26",18.59
"1315","2016-09-27",18.450001
"1316","2016-09-28",18.450001
"1317","2016-09-29",18.52
"1318","2016-09-30",18.639999
"1319","2016-10-03",18.65
"1320","2016-10-04",18.75
"1321","2016-10-05",18.799999
"1322","2016-10-06",18.799999
"1323","2016-10-07",18.75
"1324","2016-10-10",18.75
"1325","2016-10-11",18.799999
"1326","2016-10-12",18.889999
"1327","2016-10-13",18.6
"1328","2016-10-14",18.6
"1329","2016-10-17",18.6
"1330","2016-10-18",18.6
"1331","2016-10-19",18.59
"1332","2016-10-20",18.59
"1333","2016-10-21",18.639999
"1334","2016-10-24",18.639999
"1335","2016-10-25",18.639999
"1336","2016-10-26",18.6
"1337","2016-10-27",18.6
"1338","2016-10-28",18.6
"1339","2016-10-31",18.65
"1340","2016-11-01",18.65
"1341","2016-11-02",18.65
"1342","2016-11-03",18.549999
"1343","2016-11-04",18.639999
"1344","2016-11-07",18.620001
"1345","2016-11-08",18.6
"1346","2016-11-09",18.6
"1347","2016-11-10",18.629999
"1348","2016-11-11",18.68
"1349","2016-11-14",18.6
"1350","2016-11-15",18.68
"1351","2016-11-16",19.700001
"1352","2016-11-17",19.139999
"1353","2016-11-18",19.139999
"1354","2016-11-21",19.139999
"1355","2016-11-22",19.139999
"1356","2016-11-23",19.1
"1357","2016-11-25",19.35
"1358","2016-11-28",19.35
"1359","2016-11-29",19.360001
"1360","2016-11-30",19.299999
"1361","2016-12-01",19.309999
"1362","2016-12-02",19.200001
"1363","2016-12-05",19.200001
"1364","2016-12-06",19.33
"1365","2016-12-07",19.059999
"1366","2016-12-08",19.02
"1367","2016-12-09",19
"1368","2016-12-12",19
"1369","2016-12-13",19.35
"1370","2016-12-14",19.35
"1371","2016-12-15",19.299999
"1372","2016-12-16",19.35
"1373","2016-12-19",19.25
"1374","2016-12-20",19.1
"1375","2016-12-21",18.610001
"1376","2016-12-22",18.65
"1377","2016-12-23",19.09
"1378","2016-12-27",18.629999
"1379","2016-12-28",18.6
"1380","2016-12-29",18.5
"1381","2016-12-30",18.5
"1382","2017-01-03",18.549999
"1383","2017-01-04",18.9
"1384","2017-01-05",18.99
"1385","2017-01-06",18.959999
"1386","2017-01-09",19.059999
"1387","2017-01-10",19.27
"1388","2017-01-11",19.32
"1389","2017-01-12",19.01
"1390","2017-01-13",19.1
"1391","2017-01-17",19.34
"1392","2017-01-18",19.049999
"1393","2017-01-19",19.1
"1394","2017-01-20",19.139999
"1395","2017-01-23",19.139999
"1396","2017-01-24",19.15
"1397","2017-01-25",19.15
"1398","2017-01-26",19.15
"1399","2017-01-27",19.15
"1400","2017-01-30",19.35
"1401","2017-01-31",19.35
"1402","2017-02-01",19.49
"1403","2017-02-02",19.799999
"1404","2017-02-03",19.799999
"1405","2017-02-06",19.950001
"1406","2017-02-07",19.9
"1407","2017-02-08",19.950001
"1408","2017-02-09",19.950001
"1409","2017-02-10",19.75
"1410","2017-02-13",19.860001
"1411","2017-02-14",19.940001
"1412","2017-02-15",20.440001
"1413","2017-02-16",20.290001
"1414","2017-02-17",20.280001
"1415","2017-02-21",20.280001
"1416","2017-02-22",20.4
"1417","2017-02-23",20.4
"1418","2017-02-24",20.4
"1419","2017-02-27",20.75
"1420","2017-02-28",20.75
"1421","2017-03-01",20.4
"1422","2017-03-02",20.35
"1423","2017-03-03",20.35
"1424","2017-03-06",19.809999
"1425","2017-03-07",19.799999
"1426","2017-03-08",19.950001
"1427","2017-03-09",19.85
"1428","2017-03-10",19.85
"1429","2017-03-13",19.879999
"1430","2017-03-14",19.98
"1431","2017-03-15",19.889999
"1432","2017-03-16",19.889999
"1433","2017-03-17",19.940001
"1434","2017-03-20",19.950001
"1435","2017-03-21",19.860001
"1436","2017-03-22",19.799999
"1437","2017-03-23",19.799999
"1438","2017-03-24",19.799999
"1439","2017-03-27",19.85
"1440","2017-03-28",19.870001
"1441","2017-03-29",19.870001
"1442","2017-03-30",19.9
"1443","2017-03-31",19.9
"1444","2017-04-03",19.940001
"1445","2017-04-04",19.940001
"1446","2017-04-05",19.940001
"1447","2017-04-06",19.950001
"1448","2017-04-07",19.91
"1449","2017-04-10",19.91
"1450","2017-04-11",19.799999
"1451","2017-04-12",19.799999
"1452","2017-04-13",19.799999
"1453","2017-04-17",19.99
"1454","2017-04-18",19.700001
"1455","2017-04-19",20
"1456","2017-04-20",19.799999
"1457","2017-04-21",19.879999
"1458","2017-04-24",19.950001
"1459","2017-04-25",19.950001
"1460","2017-04-26",20
"1461","2017-04-27",20
"1462","2017-04-28",20
"1463","2017-05-01",19.98
"1464","2017-05-02",19.9
"1465","2017-05-03",19.9
"1466","2017-05-04",19.99
"1467","2017-05-05",20
"1468","2017-05-08",20
"1469","2017-05-09",20
"1470","2017-05-10",20
"1471","2017-05-11",20
"1472","2017-05-12",20
"1473","2017-05-15",19.9
"1474","2017-05-16",19.85
"1475","2017-05-17",19.9
"1476","2017-05-18",19.85
"1477","2017-05-19",19.799999
"1478","2017-05-22",19.77
"1479","2017-05-23",19.780001
"1480","2017-05-24",19.75
"1481","2017-05-25",19.75
"1482","2017-05-26",19.77
"1483","2017-05-30",19.799999
"1484","2017-05-31",19.75
"1485","2017-06-01",19.700001
"1486","2017-06-02",19.700001
"1487","2017-06-05",19.860001
"1488","2017-06-06",19.860001
"1489","2017-06-07",19.860001
"1490","2017-06-08",19.700001
"1491","2017-06-09",19.700001
"1492","2017-06-12",19.84
"1493","2017-06-13",19.889999
"1494","2017-06-14",19.889999
"1495","2017-06-15",19.950001
"1496","2017-06-16",19.700001
"1497","2017-06-19",19.879999
"1498","2017-06-20",19.879999
"1499","2017-06-21",19.75
"1500","2017-06-22",19.6
"1501","2017-06-23",19.73
"1502","2017-06-26",19.700001
"1503","2017-06-27",19.459999
"1504","2017-06-28",19.67
"1505","2017-06-29",19.67
"1506","2017-06-30",19.5
"1507","2017-07-03",19.49
"1508","2017-07-05",19.5
"1509","2017-07-06",19.5
"1510","2017-07-07",19.5
"1511","2017-07-10",19.700001
"1512","2017-07-11",19.450001
"1513","2017-07-12",19.85
"1514","2017-07-13",20
"1515","2017-07-14",20
"1516","2017-07-17",20
"1517","2017-07-18",20
"1518","2017-07-19",20
"1519","2017-07-20",20
"1520","2017-07-21",20
"1521","2017-07-24",20.200001
"1522","2017-07-25",20.18
"1523","2017-07-26",20.299999
"1524","2017-07-27",19.799999
"1525","2017-07-28",19.799999
"1526","2017-07-31",20.15
"1527","2017-08-01",20.27
"1528","2017-08-02",20.34
"1529","2017-08-03",20.34
"1530","2017-08-04",20.34
"1531","2017-08-07",20.4
"1532","2017-08-08",20.4
"1533","2017-08-09",20.4
"1534","2017-08-10",20.23
"1535","2017-08-11",19.780001
"1536","2017-08-14",19.780001
"1537","2017-08-15",19.780001
"1538","2017-08-16",20
"1539","2017-08-17",20.040001
"1540","2017-08-18",20.02
"1541","2017-08-21",19.75
"1542","2017-08-22",19.75
"1543","2017-08-23",19.75
"1544","2017-08-24",19.68
"1545","2017-08-25",19.68
"1546","2017-08-28",19.700001
"1547","2017-08-29",19.85
"1548","2017-08-30",19.65
"1549","2017-08-31",19.450001
"1550","2017-09-01",19.469999
"1551","2017-09-05",19.639999
"1552","2017-09-06",19.34
"1553","2017-09-07",19.32
"1554","2017-09-08",19.59
"1555","2017-09-11",19.58
"1556","2017-09-12",19.58
"1557","2017-09-13",19.58
"1558","2017-09-14",19.58
"1559","2017-09-15",19.6
"1560","2017-09-18",19.6
"1561","2017-09-19",19.65
"1562","2017-09-20",19.66
"1563","2017-09-21",19.5
"1564","2017-09-22",19.549999
"1565","2017-09-25",19.450001
"1566","2017-09-26",19.450001
"1567","2017-09-27",19.450001
"1568","2017-09-28",19.389999
"1569","2017-09-29",19.4
"1570","2017-10-02",19.4
"1571","2017-10-03",19.4
"1572","2017-10-04",19.5
"1573","2017-10-05",19.49
"1574","2017-10-06",19.559999
"1575","2017-10-09",19.559999
"1576","2017-10-10",19.559999
"1577","2017-10-11",19.23
"1578","2017-10-12",19.219999
"1579","2017-10-13",19.4
"1580","2017-10-16",19.5
"1581","2017-10-17",19.450001
"1582","2017-10-18",19.299999
"1583","2017-10-19",19.299999
"1584","2017-10-20",19.299999
"1585","2017-10-23",19.5
"1586","2017-10-24",19.5
"1587","2017-10-25",19.5
"1588","2017-10-26",19.33
"1589","2017-10-27",19.27
"1590","2017-10-30",19.5
"1591","2017-10-31",19.5
"1592","2017-11-01",19.5
"1593","2017-11-02",19.6
"1594","2017-11-03",19.4
"1595","2017-11-06",19.49
"1596","2017-11-07",19.5
"1597","2017-11-08",19.6
"1598","2017-11-09",19.6
"1599","2017-11-10",19.5
"1600","2017-11-13",19.5
"1601","2017-11-14",19.52
"1602","2017-11-15",19.52
"1603","2017-11-16",19.99
"1604","2017-11-17",19.9
"1605","2017-11-20",19.92
"1606","2017-11-21",19.549999
"1607","2017-11-22",19.549999
"1608","2017-11-24",19.73
"1609","2017-11-27",19.73
"1610","2017-11-28",19.48
"1611","2017-11-29",19.65
"1612","2017-11-30",19.9
"1613","2017-12-01",19.870001
"1614","2017-12-04",19.85
"1615","2017-12-05",19.82
"1616","2017-12-06",19.65
"1617","2017-12-07",19.85
"1618","2017-12-08",19.85
"1619","2017-12-11",19.85
"1620","2017-12-12",19.65
"1621","2017-12-13",19.65
"1622","2017-12-14",19.6
"1623","2017-12-15",19.950001
"1624","2017-12-18",20
"1625","2017-12-19",20
"1626","2017-12-20",19.6
"1627","2017-12-21",19.620001
"1628","2017-12-22",19.620001
"1629","2017-12-26",19.59
"1630","2017-12-27",19.49
"1631","2017-12-28",19.5
"1632","2017-12-29",19.66
"1633","2018-01-02",19.4
"1634","2018-01-03",19.4
"1635","2018-01-04",19.709999
"1636","2018-01-05",19.780001
"1637","2018-01-08",19.799999
"1638","2018-01-09",19.799999
"1639","2018-01-10",19.76
"1640","2018-01-11",19.9
"1641","2018-01-12",19.75
"1642","2018-01-16",20.379999
"1643","2018-01-17",20.120001
"1644","2018-01-18",20.25
"1645","2018-01-19",20.23
"1646","2018-01-22",20.23
"1647","2018-01-23",20.200001
"1648","2018-01-24",20.299999
"1649","2018-01-25",20.299999
"1650","2018-01-26",20.299999
"1651","2018-01-29",20.299999
"1652","2018-01-30",20.26
"1653","2018-01-31",20.26
"1654","2018-02-01",20.059999
"1655","2018-02-02",20.200001
"1656","2018-02-05",20.15
"1657","2018-02-06",20.120001
"1658","2018-02-07",20.01
"1659","2018-02-08",20.01
"1660","2018-02-09",19.950001
"1661","2018-02-12",19.940001
"1662","2018-02-13",19.91
"1663","2018-02-14",19.799999
"1664","2018-02-15",19.85
"1665","2018-02-16",19.99
"1666","2018-02-20",19.98
"1667","2018-02-21",19.98
"1668","2018-02-22",19.98
"1669","2018-02-23",20.049999
"1670","2018-02-26",19.879999
"1671","2018-02-27",20.059999
"1672","2018-02-28",19.9
"1673","2018-03-01",19.99
"1674","2018-03-02",19.99
"1675","2018-03-05",20.200001
"1676","2018-03-06",19.9
"1677","2018-03-07",19.91
"1678","2018-03-08",20.1
"1679","2018-03-09",20.200001
"1680","2018-03-12",19.91
"1681","2018-03-13",20.450001
"1682","2018-03-14",20.049999
"1683","2018-03-15",20
"1684","2018-03-16",20
"1685","2018-03-19",20
"1686","2018-03-20",20
"1687","2018-03-21",20.059999
"1688","2018-03-22",20
"1689","2018-03-23",20
"1690","2018-03-26",20
"1691","2018-03-27",20.15
"1692","2018-03-28",20
"1693","2018-03-29",20
"1694","2018-04-02",20
"1695","2018-04-03",20
"1696","2018-04-04",20
"1697","2018-04-05",20
"1698","2018-04-06",20
"1699","2018-04-09",20
"1700","2018-04-10",20.110001
"1701","2018-04-11",20.110001
"1702","2018-04-12",20.200001
"1703","2018-04-13",20.200001
"1704","2018-04-16",20.120001
"1705","2018-04-17",20.120001
"1706","2018-04-18",20.049999
"1707","2018-04-19",20.120001
"1708","2018-04-20",20.110001
"1709","2018-04-23",20.110001
"1710","2018-04-24",20.200001
"1711","2018-04-25",20.200001
"1712","2018-04-26",20.200001
"1713","2018-04-27",20.200001
"1714","2018-04-30",20.030001
"1715","2018-05-01",20.26
"1716","2018-05-02",20.26
"1717","2018-05-03",20.26
"1718","2018-05-04",20.26
"1719","2018-05-07",20.209999
"1720","2018-05-08",20.25
"1721","2018-05-09",20.200001
"1722","2018-05-10",21.299999
"1723","2018-05-11",20.879999
"1724","2018-05-14",20.799999
"1725","2018-05-15",20.77
"1726","2018-05-16",20.51
"1727","2018-05-17",20.92
"1728","2018-05-18",20.92
"1729","2018-05-21",20.530001
"1730","2018-05-22",20.58
"1731","2018-05-23",20.65
"1732","2018-05-24",20.75
"1733","2018-05-25",20.52
"1734","2018-05-29",20.74
"1735","2018-05-30",20.33
"1736","2018-05-31",20.540001
"1737","2018-06-01",21.65
"1738","2018-06-04",21.040001
"1739","2018-06-05",21.379999
"1740","2018-06-06",21.299999
"1741","2018-06-07",22.049999
"1742","2018-06-08",21.360001
"1743","2018-06-11",21.33
"1744","2018-06-12",22.49
"1745","2018-06-13",22.809999
"1746","2018-06-14",23.469999
"1747","2018-06-15",24.16
"1748","2018-06-18",24.35
"1749","2018-06-19",24.6
"1750","2018-06-20",24.49
"1751","2018-06-21",24.15
"1752","2018-06-22",24.15
"1753","2018-06-25",23.57
"1754","2018-06-26",24.35
"1755","2018-06-27",24.120001
"1756","2018-06-28",24.290001
"1757","2018-06-29",23.9
"1758","2018-07-02",24.5
"1759","2018-07-03",24.5
"1760","2018-07-05",24.5
"1761","2018-07-06",24.77
"1762","2018-07-09",24.6
"1763","2018-07-10",24.43
"1764","2018-07-11",24.25
"1765","2018-07-12",24.25
"1766","2018-07-13",24.76
"1767","2018-07-16",24.5
"1768","2018-07-17",24.83
"1769","2018-07-18",24.83
"1770","2018-07-19",24.43
"1771","2018-07-20",24.799999
"1772","2018-07-23",24.5
"1773","2018-07-24",24.5
"1774","2018-07-25",24.5
"1775","2018-07-26",24.5
"1776","2018-07-27",25
"1777","2018-07-30",25
"1778","2018-07-31",24.360001
"1779","2018-08-01",24.690001
"1780","2018-08-02",24.700001
"1781","2018-08-03",24.370001
"1782","2018-08-06",24.370001
"1783","2018-08-07",24.370001
"1784","2018-08-08",24.370001
"1785","2018-08-09",24.370001
"1786","2018-08-10",24.290001
"1787","2018-08-13",24.18
"1788","2018-08-14",24.18
"1789","2018-08-15",24
"1790","2018-08-16",24.219999
"1791","2018-08-17",24.200001
"1792","2018-08-20",24.26
"1793","2018-08-21",24.26
"1794","2018-08-22",24.74
"1795","2018-08-23",24.299999
"1796","2018-08-24",24.85
"1797","2018-08-27",24.450001
"1798","2018-08-28",24.799999
"1799","2018-08-29",24.870001
"1800","2018-08-30",24.780001
"1801","2018-08-31",24.9
"1802","2018-09-04",24.92
"1803","2018-09-05",24.860001
"1804","2018-09-06",24.950001
"1805","2018-09-07",24.950001
"1806","2018-09-10",24.5
"1807","2018-09-11",24.58
"1808","2018-09-12",24.950001
"1809","2018-09-13",24.360001
"1810","2018-09-14",24.559999
"1811","2018-09-17",24.950001
"1812","2018-09-18",24.950001
"1813","2018-09-19",24.950001
"1814","2018-09-20",24.65
"1815","2018-09-21",23.73
"1816","2018-09-24",24.68
"1817","2018-09-25",23.66
"1818","2018-09-26",23.559999
"1819","2018-09-27",23.700001
"1820","2018-09-28",23.049999
"1821","2018-10-01",23.190001
"1822","2018-10-02",23.190001
"1823","2018-10-03",22.5
"1824","2018-10-04",22.5
"1825","2018-10-05",22.01
"1826","2018-10-08",22.01
"1827","2018-10-09",23
"1828","2018-10-10",22.5
"1829","2018-10-11",22.75
"1830","2018-10-12",22.75
"1831","2018-10-15",22.75
"1832","2018-10-16",23
"1833","2018-10-17",22.85
"1834","2018-10-18",22.85
"1835","2018-10-19",22.85
"1836","2018-10-22",23
"1837","2018-10-23",22.950001
"1838","2018-10-24",22.75
"1839","2018-10-25",22.120001
"1840","2018-10-26",21.66
"1841","2018-10-29",22
"1842","2018-10-30",21.200001
"1843","2018-10-31",21.620001
"1844","2018-11-01",22.190001
"1845","2018-11-02",22.1
"1846","2018-11-05",21.5
"1847","2018-11-06",21.5
"1848","2018-11-07",22
"1849","2018-11-08",22.110001
"1850","2018-11-09",22.110001
"1851","2018-11-12",22.110001
"1852","2018-11-13",22
"1853","2018-11-14",22.01
"1854","2018-11-15",22
"1855","2018-11-16",22
"1856","2018-11-19",22
"1857","2018-11-20",21.5
"1858","2018-11-21",21.5
"1859","2018-11-23",21.5
"1860","2018-11-26",21.809999
"1861","2018-11-27",21.5
"1862","2018-11-28",21.5
"1863","2018-11-29",22.23
"1864","2018-11-30",21.5
"1865","2018-12-03",21.5
"1866","2018-12-04",22.200001
"1867","2018-12-06",21.67
"1868","2018-12-07",21.559999
"1869","2018-12-10",21.540001
"1870","2018-12-11",21.01
"1871","2018-12-12",20.950001
"1872","2018-12-13",20.889999
"1873","2018-12-14",20.889999
"1874","2018-12-17",21.200001
"1875","2018-12-18",21.299999
"1876","2018-12-19",21.049999
"1877","2018-12-20",20.18
"1878","2018-12-21",20
"1879","2018-12-24",19.76
"1880","2018-12-26",19.700001
"1881","2018-12-27",19.5
"1882","2018-12-28",20.1
"1883","2018-12-31",20.120001
"1884","2019-01-02",20.65
"1885","2019-01-03",20.25
"1886","2019-01-04",20
"1887","2019-01-07",20
"1888","2019-01-08",20.25
"1889","2019-01-09",20.35
"1890","2019-01-10",20.299999
"1891","2019-01-11",20.299999
"1892","2019-01-14",20.33
"1893","2019-01-15",20
"1894","2019-01-16",19.98
"1895","2019-01-17",19.950001
"1896","2019-01-18",19.950001
"1897","2019-01-22",20.07
"1898","2019-01-23",20
"1899","2019-01-24",20
"1900","2019-01-25",20
"1901","2019-01-28",20.15
"1902","2019-01-29",19.35
"1903","2019-01-30",20
"1904","2019-01-31",20.4
"1905","2019-02-01",20.4
"1906","2019-02-04",20.889999
"1907","2019-02-05",20.450001
"1908","2019-02-06",20.450001
"1909","2019-02-07",20.450001
"1910","2019-02-08",20.75
