"","date","CTRE"
"991","2018-05-03",13.6
"992","2018-05-04",13.73
"993","2018-05-07",14.09
"994","2018-05-08",14.01
"995","2018-05-09",15.16
"996","2018-05-10",15.31
"997","2018-05-11",15.08
"998","2018-05-14",15.12
"999","2018-05-15",15.01
"1000","2018-05-16",15.27
"1001","2018-05-17",15.19
"1002","2018-05-18",15.26
"1003","2018-05-21",15.46
"1004","2018-05-22",15.49
"1005","2018-05-23",15.85
"1006","2018-05-24",15.93
"1007","2018-05-25",16.01
"1008","2018-05-29",16.200001
"1009","2018-05-30",16.440001
"1010","2018-05-31",16.49
"1011","2018-06-01",16.57
"1012","2018-06-04",16.85
"1013","2018-06-05",16.65
"1014","2018-06-06",16.690001
"1015","2018-06-07",16.639999
"1016","2018-06-08",16.68
"1017","2018-06-11",16.58
"1018","2018-06-12",16.77
"1019","2018-06-13",16.379999
"1020","2018-06-14",16.68
"1021","2018-06-15",16.83
"1022","2018-06-18",16.790001
"1023","2018-06-19",16.58
"1024","2018-06-20",16.83
"1025","2018-06-21",16.77
"1026","2018-06-22",16.950001
"1027","2018-06-25",17.07
"1028","2018-06-26",17.01
"1029","2018-06-27",16.950001
"1030","2018-06-28",16.879999
"1031","2018-06-29",16.690001
"1032","2018-07-02",17.02
"1033","2018-07-03",17.120001
"1034","2018-07-05",17.290001
"1035","2018-07-06",17.280001
"1036","2018-07-09",17.129999
"1037","2018-07-10",17.16
"1038","2018-07-11",17.280001
"1039","2018-07-12",17.120001
"1040","2018-07-13",16.9
"1041","2018-07-16",16.93
"1042","2018-07-17",16.870001
"1043","2018-07-18",16.879999
"1044","2018-07-19",17.299999
"1045","2018-07-20",17
"1046","2018-07-23",16.91
"1047","2018-07-24",16.700001
"1048","2018-07-25",16.809999
"1049","2018-07-26",16.84
"1050","2018-07-27",16.459999
"1051","2018-07-30",16.6
"1052","2018-07-31",16.91
"1053","2018-08-01",17.059999
"1054","2018-08-02",17.030001
"1055","2018-08-03",17.620001
"1056","2018-08-06",17.860001
"1057","2018-08-07",17.719999
"1058","2018-08-08",17.639999
"1059","2018-08-09",17.66
"1060","2018-08-10",17.379999
"1061","2018-08-13",17.5
"1062","2018-08-14",17.860001
"1063","2018-08-15",17.92
"1064","2018-08-16",18.09
"1065","2018-08-17",18.120001
"1066","2018-08-20",18.15
"1067","2018-08-21",18.43
"1068","2018-08-22",18.360001
"1069","2018-08-23",18.299999
"1070","2018-08-24",18.379999
"1071","2018-08-27",18.290001
"1072","2018-08-28",18.5
"1073","2018-08-29",18.440001
"1074","2018-08-30",18.450001
"1075","2018-08-31",18.450001
"1076","2018-09-04",18.139999
"1077","2018-09-05",18.139999
"1078","2018-09-06",18.219999
"1079","2018-09-07",17.92
"1080","2018-09-10",17.98
"1081","2018-09-11",18
"1082","2018-09-12",18.16
"1083","2018-09-13",18.360001
"1084","2018-09-14",18.219999
"1085","2018-09-17",18.290001
"1086","2018-09-18",18.15
"1087","2018-09-19",17.799999
"1088","2018-09-20",17.99
"1089","2018-09-21",17.93
"1090","2018-09-24",17.450001
"1091","2018-09-25",17.42
"1092","2018-09-26",17.1
"1093","2018-09-27",17.27
"1094","2018-09-28",17.709999
"1095","2018-10-01",17.4
"1096","2018-10-02",17.35
"1097","2018-10-03",17.120001
"1098","2018-10-04",17.01
"1099","2018-10-05",17.139999
"1100","2018-10-08",17.379999
"1101","2018-10-09",17.6
"1102","2018-10-10",17.530001
"1103","2018-10-11",16.969999
"1104","2018-10-12",16.799999
"1105","2018-10-15",16.99
"1106","2018-10-16",17.450001
"1107","2018-10-17",17.309999
"1108","2018-10-18",17.299999
"1109","2018-10-19",17.389999
"1110","2018-10-22",17.219999
"1111","2018-10-23",17.209999
"1112","2018-10-24",17.549999
"1113","2018-10-25",17.809999
"1114","2018-10-26",17.74
"1115","2018-10-29",17.9
"1116","2018-10-30",18.08
"1117","2018-10-31",17.66
"1118","2018-11-01",17.9
"1119","2018-11-02",17.540001
"1120","2018-11-05",18.040001
"1121","2018-11-06",18.959999
"1122","2018-11-07",19.299999
"1123","2018-11-08",19.66
"1124","2018-11-09",19.379999
"1125","2018-11-12",19.530001
"1126","2018-11-13",19.190001
"1127","2018-11-14",19.280001
"1128","2018-11-15",18.98
"1129","2018-11-16",19.41
"1130","2018-11-19",19.309999
"1131","2018-11-20",19.26
"1132","2018-11-21",19.09
"1133","2018-11-23",19.49
"1134","2018-11-26",19.26
"1135","2018-11-27",19.35
"1136","2018-11-28",19.41
"1137","2018-11-29",19.879999
"1138","2018-11-30",20.02
"1139","2018-12-03",20.35
"1140","2018-12-04",19.809999
"1141","2018-12-06",20.200001
"1142","2018-12-07",20.16
"1143","2018-12-10",20.25
"1144","2018-12-11",20.15
"1145","2018-12-12",19.85
"1146","2018-12-13",20.27
"1147","2018-12-14",20.440001
"1148","2018-12-17",19.719999
"1149","2018-12-18",20
"1150","2018-12-19",19.559999
"1151","2018-12-20",19.35
"1152","2018-12-21",18.690001
"1153","2018-12-24",18.049999
"1154","2018-12-26",18.68
"1155","2018-12-27",18.450001
"1156","2018-12-28",18.49
"1157","2018-12-31",18.459999
"1158","2019-01-02",17.889999
"1159","2019-01-03",18.15
"1160","2019-01-04",18.41
"1161","2019-01-07",18.49
"1162","2019-01-08",18.91
"1163","2019-01-09",19.379999
"1164","2019-01-10",19.75
"1165","2019-01-11",19.9
"1166","2019-01-14",19.950001
"1167","2019-01-15",20.33
"1168","2019-01-16",20.530001
"1169","2019-01-17",20.66
"1170","2019-01-18",20.219999
"1171","2019-01-22",20.07
"1172","2019-01-23",20.57
"1173","2019-01-24",20.74
"1174","2019-01-25",21.15
"1175","2019-01-28",21.379999
"1176","2019-01-29",21.68
"1177","2019-01-30",21.92
"1178","2019-01-31",21.98
"1179","2019-02-01",21.719999
"1180","2019-02-04",22.030001
"1181","2019-02-05",22
"1182","2019-02-06",21.85
"1183","2019-02-07",22.33
"1184","2019-02-08",22.18
"1185","2019-02-11",22.629999
"1186","2019-02-12",21.85
"1187","2019-02-13",22.030001
"1188","2019-02-14",22.16
"1189","2019-02-15",22.42
"1190","2019-02-19",22.559999
"1191","2019-02-20",22.6
"1192","2019-02-21",22.790001
"1193","2019-02-22",22.84
"1194","2019-02-25",22.67
"1195","2019-02-26",22.690001
"1196","2019-02-27",22.469999
"1197","2019-02-28",22.34
"1198","2019-03-01",22.33
"1199","2019-03-04",22.4
"1200","2019-03-05",22.65
"1201","2019-03-06",22.719999
"1202","2019-03-07",22.860001
"1203","2019-03-08",23.219999
"1204","2019-03-11",23.559999
"1205","2019-03-12",23.709999
"1206","2019-03-13",23.969999
"1207","2019-03-14",23.969999
"1208","2019-03-15",23.870001
"1209","2019-03-18",23.379999
"1210","2019-03-19",23.129999
"1211","2019-03-20",23.219999
"1212","2019-03-21",23.860001
"1213","2019-03-22",23.43
"1214","2019-03-25",23.629999
"1215","2019-03-26",23.709999
"1216","2019-03-27",23.530001
"1217","2019-03-28",23.43
"1218","2019-03-29",23.459999
"1219","2019-04-01",23.34
"1220","2019-04-02",23.309999
"1221","2019-04-03",23.35
"1222","2019-04-04",23.360001
"1223","2019-04-05",23.6
"1224","2019-04-08",23.370001
"1225","2019-04-09",23.49
"1226","2019-04-10",23.889999
"1227","2019-04-11",24.280001
"1228","2019-04-12",24.290001
"1229","2019-04-15",24
"1230","2019-04-16",23.440001
"1231","2019-04-17",23.08
"1232","2019-04-18",23.389999
"1233","2019-04-22",23.139999
"1234","2019-04-23",23.700001
"1235","2019-04-24",23.77
"1236","2019-04-25",23.700001
"1237","2019-04-26",23.969999
"1238","2019-04-29",23.85
"1239","2019-04-30",24.25
"1240","2019-05-01",24.23
"1241","2019-05-02",24.280001
"1242","2019-05-03",24.610001
"1243","2019-05-06",24.57
"1244","2019-05-07",24.030001
"1245","2019-05-08",24.190001
"1246","2019-05-09",24.200001
"1247","2019-05-10",24.709999
"1248","2019-05-13",25.01
"1249","2019-05-14",25.139999
"1250","2019-05-15",25.23
"1251","2019-05-16",25.25
"1252","2019-05-17",25.309999
"1253","2019-05-20",24.9
"1254","2019-05-21",25.32
"1255","2019-05-22",25.309999
"1256","2019-05-23",25.24
"1257","2019-05-24",25.280001
"1258","2019-05-28",24.93
"1259","2019-05-29",24.469999
"1260","2019-05-30",24.48
"1261","2019-05-31",24.309999
"1262","2019-06-03",24.23
"1263","2019-06-04",23.620001
"1264","2019-06-05",24.280001
"1265","2019-06-06",24.1
"1266","2019-06-07",24.190001
"1267","2019-06-10",24.02
"1268","2019-06-11",24.059999
"1269","2019-06-12",24.290001
"1270","2019-06-13",24.360001
"1271","2019-06-14",24.360001
"1272","2019-06-17",24.67
"1273","2019-06-18",24.639999
"1274","2019-06-19",25
"1275","2019-06-20",25.01
"1276","2019-06-21",24.67
"1277","2019-06-24",24.66
"1278","2019-06-25",24.280001
"1279","2019-06-26",23.299999
"1280","2019-06-27",23.639999
"1281","2019-06-28",23.780001
"1282","2019-07-01",23.41
"1283","2019-07-02",24.25
"1284","2019-07-03",24.450001
"1285","2019-07-05",24.25
"1286","2019-07-08",24.540001
"1287","2019-07-09",24.379999
"1288","2019-07-10",24.469999
"1289","2019-07-11",24.129999
"1290","2019-07-12",24.07
"1291","2019-07-15",23.82
"1292","2019-07-16",23.82
"1293","2019-07-17",23.74
"1294","2019-07-18",23.77
"1295","2019-07-19",23.16
"1296","2019-07-22",23.059999
"1297","2019-07-23",23.43
"1298","2019-07-24",23.469999
"1299","2019-07-25",23.139999
"1300","2019-07-26",23.33
"1301","2019-07-29",23.26
"1302","2019-07-30",23.459999
"1303","2019-07-31",23.23
"1304","2019-08-01",23.08
"1305","2019-08-02",23.15
"1306","2019-08-05",22.67
"1307","2019-08-06",22.879999
"1308","2019-08-07",22.5
"1309","2019-08-08",22.639999
"1310","2019-08-09",22.549999
"1311","2019-08-12",22.82
"1312","2019-08-13",22.799999
"1313","2019-08-14",22.48
"1314","2019-08-15",22.93
"1315","2019-08-16",23.280001
"1316","2019-08-19",23.42
"1317","2019-08-20",23.459999
"1318","2019-08-21",23.780001
"1319","2019-08-22",23.969999
"1320","2019-08-23",23.719999
"1321","2019-08-26",23.84
"1322","2019-08-27",23.780001
"1323","2019-08-28",23.4
"1324","2019-08-29",23.93
"1325","2019-08-30",23.790001
"1326","2019-09-03",24.040001
"1327","2019-09-04",24.1
"1328","2019-09-05",24.110001
"1329","2019-09-06",24.219999
"1330","2019-09-09",24.1
"1331","2019-09-10",22.93
"1332","2019-09-11",23.4
"1333","2019-09-12",23.129999
"1334","2019-09-13",22.85
"1335","2019-09-16",22.969999
"1336","2019-09-17",23.35
"1337","2019-09-18",23.41
"1338","2019-09-19",23.299999
"1339","2019-09-20",23.16
"1340","2019-09-23",23.254999
"1341","2019-09-24",23.15
"1342","2019-09-25",23.360001
"1343","2019-09-26",23.57
"1344","2019-09-27",23.52
"1345","2019-09-30",23.504999
"1346","2019-10-01",22.940001
"1347","2019-10-02",22.91
"1348","2019-10-03",23.25
"1349","2019-10-04",23.629999
"1350","2019-10-07",23.700001
"1351","2019-10-08",23.860001
"1352","2019-10-09",23.83
"1353","2019-10-10",23.66
"1354","2019-10-11",23.549999
"1355","2019-10-14",23.57
"1356","2019-10-15",23.469999
"1357","2019-10-16",23.41
"1358","2019-10-17",23.84
"1359","2019-10-18",24.035
"1360","2019-10-21",24.105
"1361","2019-10-22",23.91
"1362","2019-10-23",24.549999
"1363","2019-10-24",24.48
"1364","2019-10-25",23.74
"1365","2019-10-28",23.5
"1366","2019-10-29",23.57
"1367","2019-10-30",23.99
"1368","2019-10-31",24.24
"1369","2019-11-01",23.879999
"1370","2019-11-04",23.33
"1371","2019-11-05",22.629999
"1372","2019-11-06",22.450001
"1373","2019-11-07",21.469999
"1374","2019-11-08",20.51
"1375","2019-11-11",20.42
"1376","2019-11-12",19.719999
"1377","2019-11-13",19.5
"1378","2019-11-14",19.610001
"1379","2019-11-15",20.110001
"1380","2019-11-18",20.49
"1381","2019-11-19",20.5
"1382","2019-11-20",20.190001
"1383","2019-11-21",19.98
"1384","2019-11-22",20.059999
"1385","2019-11-25",20.459999
"1386","2019-11-26",20.870001
"1387","2019-11-27",21.040001
"1388","2019-11-29",20.879999
"1389","2019-12-02",20.709999
"1390","2019-12-03",21.049999
"1391","2019-12-04",21.139999
"1392","2019-12-05",21.389999
"1393","2019-12-06",21.395
"1394","2019-12-09",21.59
"1395","2019-12-10",21.4
"1396","2019-12-11",21.030001
"1397","2019-12-12",20.549999
"1398","2019-12-13",20.299999
"1399","2019-12-16",20.610001
"1400","2019-12-17",20.51
"1401","2019-12-18",20.76
"1402","2019-12-19",20.799999
"1403","2019-12-20",20.549999
"1404","2019-12-23",20.42
"1405","2019-12-24",20.48
"1406","2019-12-26",20.33
"1407","2019-12-27",20.5
"1408","2019-12-30",20.42
"1409","2019-12-31",20.629999
"1410","2020-01-02",20.190001
"1411","2020-01-03",20.58
"1412","2020-01-06",20.639999
"1413","2020-01-07",20.139999
"1414","2020-01-08",20.360001
"1415","2020-01-09",20.205
"1416","2020-01-10",20.424999
"1417","2020-01-13",20.790001
"1418","2020-01-14",20.700001
"1419","2020-01-15",21.110001
"1420","2020-01-16",21.35
"1421","2020-01-17",21.309999
"1422","2020-01-21",21.860001
"1423","2020-01-22",21.82
"1424","2020-01-23",22
"1425","2020-01-24",21.870001
"1426","2020-01-27",21.93
"1427","2020-01-28",22.02
"1428","2020-01-29",22.139999
"1429","2020-01-30",22.27
"1430","2020-01-31",22.18
"1431","2020-02-03",22.24
"1432","2020-02-04",22.43
"1433","2020-02-05",22.450001
"1434","2020-02-06",22.67
"1435","2020-02-07",22.700001
"1436","2020-02-10",22.91
"1437","2020-02-11",22.83
"1438","2020-02-12",22.799999
"1439","2020-02-13",22.809999
"1440","2020-02-14",23.23
"1441","2020-02-18",23.059999
"1442","2020-02-19",22.76
"1443","2020-02-20",23.18
"1444","2020-02-21",23.27
"1445","2020-02-24",23.299999
"1446","2020-02-25",22.92
"1447","2020-02-26",22.809999
"1448","2020-02-27",21.809999
"1449","2020-02-28",20.870001
"1450","2020-03-02",21.219999
"1451","2020-03-03",21.799999
"1452","2020-03-04",22.77
"1453","2020-03-05",22.879999
"1454","2020-03-06",22.48
"1455","2020-03-09",19.059999
"1456","2020-03-10",19.68
"1457","2020-03-11",16.99
"1458","2020-03-12",13.51
"1459","2020-03-13",14.45
"1460","2020-03-16",10.02
"1461","2020-03-17",9.75
"1462","2020-03-18",8
"1463","2020-03-19",12.35
"1464","2020-03-20",12.56
"1465","2020-03-23",13.63
"1466","2020-03-24",14.91
"1467","2020-03-25",15.33
"1468","2020-03-26",15.68
"1469","2020-03-27",15.6
"1470","2020-03-30",15.59
"1471","2020-03-31",14.79
"1472","2020-04-01",13.19
"1473","2020-04-02",13.26
"1474","2020-04-03",13.04
"1475","2020-04-06",14.57
"1476","2020-04-07",16.049999
"1477","2020-04-08",17.459999
"1478","2020-04-09",18.790001
"1479","2020-04-13",18.02
"1480","2020-04-14",18.51
"1481","2020-04-15",17.629999
"1482","2020-04-16",16.709999
"1483","2020-04-17",17.24
"1484","2020-04-20",16.360001
"1485","2020-04-21",15.55
"1486","2020-04-22",15.45
"1487","2020-04-23",15.19
"1488","2020-04-24",15.01
"1489","2020-04-27",15.26
"1490","2020-04-28",15.82
"1491","2020-04-29",17.16
"1492","2020-04-30",16.48
"1493","2020-05-01",15.71
"1494","2020-05-04",15.785
"1495","2020-05-05",16.299999
"1496","2020-05-06",15.675
"1497","2020-05-07",15.89
"1498","2020-05-08",17.52
"1499","2020-05-11",17.629999
"1500","2020-05-12",17.01
"1501","2020-05-13",16.385
"1502","2020-05-14",16.389999
"1503","2020-05-15",16.280001
"1504","2020-05-18",18.68
"1505","2020-05-19",18.52
"1506","2020-05-20",18.17
"1507","2020-05-21",18.370001
"1508","2020-05-22",18.82
"1509","2020-05-26",19.26
"1510","2020-05-27",19.790001
"1511","2020-05-28",19.33
"1512","2020-05-29",18.629999
"1513","2020-06-01",19.049999
"1514","2020-06-02",18.969999
"1515","2020-06-03",19.67
"1516","2020-06-04",19.790001
"1517","2020-06-05",19.99
"1518","2020-06-08",20.85
"1519","2020-06-09",20.280001
"1520","2020-06-10",19.860001
"1521","2020-06-11",18.02
"1522","2020-06-12",18.77
"1523","2020-06-15",19.110001
"1524","2020-06-16",19.41
"1525","2020-06-17",19.309999
"1526","2020-06-18",19.16
"1527","2020-06-19",18.219999
"1528","2020-06-22",18.35
"1529","2020-06-23",18.139999
"1530","2020-06-24",16.98
"1531","2020-06-25",17.549999
"1532","2020-06-26",17.299999
"1533","2020-06-29",17.17
"1534","2020-06-30",17.16
"1535","2020-07-01",17.25
"1536","2020-07-02",17.01
"1537","2020-07-06",17.360001
"1538","2020-07-07",17.01
"1539","2020-07-08",16.51
"1540","2020-07-09",16.32
"1541","2020-07-10",16.68
"1542","2020-07-13",16.35
"1543","2020-07-14",16.530001
"1544","2020-07-15",16.785
"1545","2020-07-16",16.66
"1546","2020-07-17",17.1
"1547","2020-07-20",16.66
"1548","2020-07-21",16.73
"1549","2020-07-22",17.4
"1550","2020-07-23",17.5
"1551","2020-07-24",17.040001
"1552","2020-07-27",17.360001
"1553","2020-07-28",17.549999
"1554","2020-07-29",18.129999
"1555","2020-07-30",18.1
"1556","2020-07-31",18.02
"1557","2020-08-03",18.040001
"1558","2020-08-04",17.98
"1559","2020-08-05",18.075001
"1560","2020-08-06",18.59
"1561","2020-08-07",18.809999
"1562","2020-08-10",18.99
"1563","2020-08-11",18.99
"1564","2020-08-12",19.389999
"1565","2020-08-13",18.83
"1566","2020-08-14",18.809999
"1567","2020-08-17",18.85
"1568","2020-08-18",18.780001
"1569","2020-08-19",18.16
"1570","2020-08-20",18.76
"1571","2020-08-21",19.004999
"1572","2020-08-24",19.190001
"1573","2020-08-25",19.110001
"1574","2020-08-26",18.860001
"1575","2020-08-27",19.34
"1576","2020-08-28",19.469999
"1577","2020-08-31",19.370001
"1578","2020-09-01",19.25
"1579","2020-09-02",20.08
"1580","2020-09-03",20.030001
"1581","2020-09-04",19.469999
"1582","2020-09-08",19.08
"1583","2020-09-09",19.299999
"1584","2020-09-10",19.129999
"1585","2020-09-11",18.700001
"1586","2020-09-14",19.15
"1587","2020-09-15",19.27
"1588","2020-09-16",18.98
"1589","2020-09-17",18.76
"1590","2020-09-18",18.59
"1591","2020-09-21",18.5
"1592","2020-09-22",18.540001
"1593","2020-09-23",17.459999
"1594","2020-09-24",17.01
"1595","2020-09-25",17.275
"1596","2020-09-28",18.299999
"1597","2020-09-29",17.65
"1598","2020-09-30",17.795
"1599","2020-10-01",18.190001
"1600","2020-10-02",18.950001
"1601","2020-10-05",18.74
"1602","2020-10-06",18.700001
"1603","2020-10-07",18.629999
"1604","2020-10-08",18.719999
"1605","2020-10-09",18.559999
"1606","2020-10-12",18.700001
"1607","2020-10-13",18.33
"1608","2020-10-14",18.129999
"1609","2020-10-15",18.450001
"1610","2020-10-16",17.969999
"1611","2020-10-19",17.475
"1612","2020-10-20",17.67
"1613","2020-10-21",17.629999
"1614","2020-10-22",17.940001
"1615","2020-10-23",17.99
"1616","2020-10-26",17.860001
"1617","2020-10-27",17.49
"1618","2020-10-28",16.889999
"1619","2020-10-29",17.254999
"1620","2020-10-30",17.1
"1621","2020-11-02",17.530001
"1622","2020-11-03",17.809999
"1623","2020-11-04",17.629999
"1624","2020-11-05",17.639999
"1625","2020-11-06",17.780001
"1626","2020-11-09",18.91
"1627","2020-11-10",19.24
"1628","2020-11-11",19.450001
"1629","2020-11-12",19.18
"1630","2020-11-13",19.799999
"1631","2020-11-16",19.700001
"1632","2020-11-17",19.309999
"1633","2020-11-18",18.870001
"1634","2020-11-19",19.27
"1635","2020-11-20",19.26
"1636","2020-11-23",19.42
"1637","2020-11-24",20.049999
"1638","2020-11-25",20
"1639","2020-11-27",19.73
