"","date","ICD"
"980","2018-06-28",81.599998
"981","2018-06-29",82.400002
"982","2018-07-02",83
"983","2018-07-03",87.599998
"984","2018-07-05",91.199997
"985","2018-07-06",94.199997
"986","2018-07-09",93.400002
"987","2018-07-10",93.800003
"988","2018-07-11",91
"989","2018-07-12",90.199997
"990","2018-07-13",88.400002
"991","2018-07-16",86.599998
"992","2018-07-17",85.400002
"993","2018-07-18",81
"994","2018-07-19",77.800003
"995","2018-07-20",79.400002
"996","2018-07-23",75.800003
"997","2018-07-24",74.199997
"998","2018-07-25",76.199997
"999","2018-07-26",79
"1000","2018-07-27",79
"1001","2018-07-30",80
"1002","2018-07-31",80.599998
"1003","2018-08-01",78.400002
"1004","2018-08-02",79
"1005","2018-08-03",80.599998
"1006","2018-08-06",81
"1007","2018-08-07",79.199997
"1008","2018-08-08",77.800003
"1009","2018-08-09",75.800003
"1010","2018-08-10",76
"1011","2018-08-13",75.400002
"1012","2018-08-14",77
"1013","2018-08-15",75.199997
"1014","2018-08-16",76
"1015","2018-08-17",75.800003
"1016","2018-08-20",78
"1017","2018-08-21",80
"1018","2018-08-22",82
"1019","2018-08-23",85
"1020","2018-08-24",85.800003
"1021","2018-08-27",84.800003
"1022","2018-08-28",83.199997
"1023","2018-08-29",86.400002
"1024","2018-08-30",85.599998
"1025","2018-08-31",87.400002
"1026","2018-09-04",84.199997
"1027","2018-09-05",79.199997
"1028","2018-09-06",79.800003
"1029","2018-09-07",77.599998
"1030","2018-09-10",77.599998
"1031","2018-09-11",78
"1032","2018-09-12",76.800003
"1033","2018-09-13",76.199997
"1034","2018-09-14",74.599998
"1035","2018-09-17",75.400002
"1036","2018-09-18",76.599998
"1037","2018-09-19",86
"1038","2018-09-20",91.800003
"1039","2018-09-21",93.800003
"1040","2018-09-24",92.199997
"1041","2018-09-25",94.599998
"1042","2018-09-26",98.599998
"1043","2018-09-27",97.400002
"1044","2018-09-28",98.800003
"1045","2018-10-01",94.199997
"1046","2018-10-02",93
"1047","2018-10-03",98.199997
"1048","2018-10-04",97
"1049","2018-10-05",98.400002
"1050","2018-10-08",100
"1051","2018-10-09",96
"1052","2018-10-10",91.800003
"1053","2018-10-11",89.800003
"1054","2018-10-12",88.199997
"1055","2018-10-15",88.400002
"1056","2018-10-16",89.599998
"1057","2018-10-17",88.800003
"1058","2018-10-18",86.599998
"1059","2018-10-19",87.599998
"1060","2018-10-22",87.400002
"1061","2018-10-23",84.400002
"1062","2018-10-24",79.199997
"1063","2018-10-25",83
"1064","2018-10-26",81
"1065","2018-10-29",79.800003
"1066","2018-10-30",81.400002
"1067","2018-10-31",80.199997
"1068","2018-11-01",84.400002
"1069","2018-11-02",84.400002
"1070","2018-11-05",85
"1071","2018-11-06",77.599998
"1072","2018-11-07",78.199997
"1073","2018-11-08",75
"1074","2018-11-09",74.199997
"1075","2018-11-12",67.199997
"1076","2018-11-13",64.599998
"1077","2018-11-14",68.400002
"1078","2018-11-15",70.599998
"1079","2018-11-16",70
"1080","2018-11-19",68.400002
"1081","2018-11-20",61.400002
"1082","2018-11-21",64.800003
"1083","2018-11-23",64.199997
"1084","2018-11-26",65.199997
"1085","2018-11-27",64
"1086","2018-11-28",65
"1087","2018-11-29",65.400002
"1088","2018-11-30",67.599998
"1089","2018-12-03",69.599998
"1090","2018-12-04",63.400002
"1091","2018-12-06",64.599998
"1092","2018-12-07",64
"1093","2018-12-10",65.800003
"1094","2018-12-11",67.599998
"1095","2018-12-12",68.400002
"1096","2018-12-13",67.400002
"1097","2018-12-14",60
"1098","2018-12-17",64.400002
"1099","2018-12-18",63.599998
"1100","2018-12-19",61.400002
"1101","2018-12-20",56
"1102","2018-12-21",58
"1103","2018-12-24",59.400002
"1104","2018-12-26",64.400002
"1105","2018-12-27",61
"1106","2018-12-28",67.800003
"1107","2018-12-31",62.400002
"1108","2019-01-02",63.400002
"1109","2019-01-03",63.200001
"1110","2019-01-04",68.400002
"1111","2019-01-07",70.800003
"1112","2019-01-08",71.800003
"1113","2019-01-09",72
"1114","2019-01-10",72
"1115","2019-01-11",71
"1116","2019-01-14",69.199997
"1117","2019-01-15",69.800003
"1118","2019-01-16",68
"1119","2019-01-17",67.800003
"1120","2019-01-18",68.599998
"1121","2019-01-22",64.800003
"1122","2019-01-23",64.400002
"1123","2019-01-24",64.800003
"1124","2019-01-25",67
"1125","2019-01-28",66
"1126","2019-01-29",65.199997
"1127","2019-01-30",67.800003
"1128","2019-01-31",68.400002
"1129","2019-02-01",69
"1130","2019-02-04",70
"1131","2019-02-05",69
"1132","2019-02-06",67.800003
"1133","2019-02-07",67.599998
"1134","2019-02-08",67.400002
"1135","2019-02-11",67.800003
"1136","2019-02-12",68
"1137","2019-02-13",67.199997
"1138","2019-02-14",67.400002
"1139","2019-02-15",71
"1140","2019-02-19",71.400002
"1141","2019-02-20",69.800003
"1142","2019-02-21",69
"1143","2019-02-22",69.400002
"1144","2019-02-25",65.800003
"1145","2019-02-26",64
"1146","2019-02-27",64
"1147","2019-02-28",62
"1148","2019-03-01",70.599998
"1149","2019-03-04",65.599998
"1150","2019-03-05",63.400002
"1151","2019-03-06",60.200001
"1152","2019-03-07",59.400002
"1153","2019-03-08",58
"1154","2019-03-11",60.200001
"1155","2019-03-12",61
"1156","2019-03-13",61.200001
"1157","2019-03-14",59.200001
"1158","2019-03-15",56
"1159","2019-03-18",58.599998
"1160","2019-03-19",57.200001
"1161","2019-03-20",59.599998
"1162","2019-03-21",58.400002
"1163","2019-03-22",54.799999
"1164","2019-03-25",56.400002
"1165","2019-03-26",57
"1166","2019-03-27",55.799999
"1167","2019-03-28",56
"1168","2019-03-29",55.400002
"1169","2019-04-01",55.200001
"1170","2019-04-02",56
"1171","2019-04-03",55.799999
"1172","2019-04-04",57.400002
"1173","2019-04-05",59.200001
"1174","2019-04-08",58.799999
"1175","2019-04-09",56.799999
"1176","2019-04-10",58.400002
"1177","2019-04-11",58
"1178","2019-04-12",58.200001
"1179","2019-04-15",56.599998
"1180","2019-04-16",56.799999
"1181","2019-04-17",57.400002
"1182","2019-04-18",57.200001
"1183","2019-04-22",61
"1184","2019-04-23",62.799999
"1185","2019-04-24",59.400002
"1186","2019-04-25",59
"1187","2019-04-26",57.400002
"1188","2019-04-29",57
"1189","2019-04-30",56.599998
"1190","2019-05-01",53.400002
"1191","2019-05-02",56
"1192","2019-05-03",56.400002
"1193","2019-05-06",56.200001
"1194","2019-05-07",53
"1195","2019-05-08",53.400002
"1196","2019-05-09",54.200001
"1197","2019-05-10",55.200001
"1198","2019-05-13",55
"1199","2019-05-14",58.200001
"1200","2019-05-15",57
"1201","2019-05-16",56.599998
"1202","2019-05-17",55.200001
"1203","2019-05-20",55
"1204","2019-05-21",56.599998
"1205","2019-05-22",53.799999
"1206","2019-05-23",51.200001
"1207","2019-05-24",49.400002
"1208","2019-05-28",47.400002
"1209","2019-05-29",44.599998
"1210","2019-05-30",42
"1211","2019-05-31",39.799999
"1212","2019-06-03",36.599998
"1213","2019-06-04",38.799999
"1214","2019-06-05",37
"1215","2019-06-06",37.200001
"1216","2019-06-07",37.400002
"1217","2019-06-10",36.400002
"1218","2019-06-11",37.400002
"1219","2019-06-12",35.799999
"1220","2019-06-13",36.599998
"1221","2019-06-14",34.200001
"1222","2019-06-17",35.799999
"1223","2019-06-18",35.400002
"1224","2019-06-19",34.400002
"1225","2019-06-20",36.400002
"1226","2019-06-21",35
"1227","2019-06-24",33
"1228","2019-06-25",31.799999
"1229","2019-06-26",31.6
"1230","2019-06-27",31.6
"1231","2019-06-28",31.6
"1232","2019-07-01",31.6
"1233","2019-07-02",28.799999
"1234","2019-07-03",28.6
"1235","2019-07-05",28.799999
"1236","2019-07-08",27.799999
"1237","2019-07-09",27.4
"1238","2019-07-10",26.6
"1239","2019-07-11",26.4
"1240","2019-07-12",25.4
"1241","2019-07-15",25.799999
"1242","2019-07-16",25.6
"1243","2019-07-17",25.799999
"1244","2019-07-18",27.6
"1245","2019-07-19",26.799999
"1246","2019-07-22",28
"1247","2019-07-23",29.4
"1248","2019-07-24",26.6
"1249","2019-07-25",26
"1250","2019-07-26",25.6
"1251","2019-07-29",24.4
"1252","2019-07-30",26.200001
"1253","2019-07-31",26.4
"1254","2019-08-01",22.4
"1255","2019-08-02",24.200001
"1256","2019-08-05",23.6
"1257","2019-08-06",24
"1258","2019-08-07",25.200001
"1259","2019-08-08",24.6
"1260","2019-08-09",22.6
"1261","2019-08-12",22.6
"1262","2019-08-13",22.4
"1263","2019-08-14",21.4
"1264","2019-08-15",23.6
"1265","2019-08-16",22.4
"1266","2019-08-19",22
"1267","2019-08-20",22
"1268","2019-08-21",22.799999
"1269","2019-08-22",21.200001
"1270","2019-08-23",21
"1271","2019-08-26",20.6
"1272","2019-08-27",19.76
"1273","2019-08-28",21.200001
"1274","2019-08-29",22.6
"1275","2019-08-30",21
"1276","2019-09-03",20.6
"1277","2019-09-04",20.799999
"1278","2019-09-05",22
"1279","2019-09-06",22
"1280","2019-09-09",29
"1281","2019-09-10",28.6
"1282","2019-09-11",29.799999
"1283","2019-09-12",32.799999
"1284","2019-09-13",32.799999
"1285","2019-09-16",37.400002
"1286","2019-09-17",34.400002
"1287","2019-09-18",33.599998
"1288","2019-09-19",32
"1289","2019-09-20",33.799999
"1290","2019-09-23",28.4
"1291","2019-09-24",26.200001
"1292","2019-09-25",25.200001
"1293","2019-09-26",23.6
"1294","2019-09-27",23.200001
"1295","2019-09-30",24
"1296","2019-10-01",22.6
"1297","2019-10-02",21.799999
"1298","2019-10-03",22.200001
"1299","2019-10-04",21.799999
"1300","2019-10-07",22.4
"1301","2019-10-08",18.200001
"1302","2019-10-09",20
"1303","2019-10-10",17.82
"1304","2019-10-11",16.24
"1305","2019-10-14",18.540001
"1306","2019-10-15",18.299999
"1307","2019-10-16",16.84
"1308","2019-10-17",16.440001
"1309","2019-10-18",16.540001
"1310","2019-10-21",16.68
"1311","2019-10-22",15.2
"1312","2019-10-23",15.18
"1313","2019-10-24",14.42
"1314","2019-10-25",15.4
"1315","2019-10-28",17.32
"1316","2019-10-29",17.799999
"1317","2019-10-30",16.66
"1318","2019-10-31",17.799999
"1319","2019-11-01",18.360001
"1320","2019-11-04",19
"1321","2019-11-05",18.940001
"1322","2019-11-06",18.74
"1323","2019-11-07",18.74
"1324","2019-11-08",18.379999
"1325","2019-11-11",18
"1326","2019-11-12",18.200001
"1327","2019-11-13",17.799999
"1328","2019-11-14",17.459999
"1329","2019-11-15",16.219999
"1330","2019-11-18",16.379999
"1331","2019-11-19",16.139999
"1332","2019-11-20",15.84
"1333","2019-11-21",16.200001
"1334","2019-11-22",15.66
"1335","2019-11-25",15.6
"1336","2019-11-26",14.96
"1337","2019-11-27",16.059999
"1338","2019-11-29",15.8
"1339","2019-12-02",15.34
"1340","2019-12-03",14.86
"1341","2019-12-04",14.82
"1342","2019-12-05",13.56
"1343","2019-12-06",15.12
"1344","2019-12-09",16.4
"1345","2019-12-10",18.24
"1346","2019-12-11",18.200001
"1347","2019-12-12",20.4
"1348","2019-12-13",20.4
"1349","2019-12-16",21
"1350","2019-12-17",21.4
"1351","2019-12-18",20.4
"1352","2019-12-19",20
"1353","2019-12-20",19.08
"1354","2019-12-23",19.5
"1355","2019-12-24",19.16
"1356","2019-12-26",18.68
"1357","2019-12-27",18.1
"1358","2019-12-30",17.82
"1359","2019-12-31",19.940001
"1360","2020-01-02",19.48
"1361","2020-01-03",21.200001
"1362","2020-01-06",21.200001
"1363","2020-01-07",20.4
"1364","2020-01-08",19.98
"1365","2020-01-09",19.559999
"1366","2020-01-10",18.860001
"1367","2020-01-13",18.68
"1368","2020-01-14",17.82
"1369","2020-01-15",16.620001
"1370","2020-01-16",17.219999
"1371","2020-01-17",16.459999
"1372","2020-01-21",15.58
"1373","2020-01-22",16.639999
"1374","2020-01-23",15.86
"1375","2020-01-24",15.7
"1376","2020-01-27",14.6
"1377","2020-01-28",14.62
"1378","2020-01-29",14.1
"1379","2020-01-30",14.92
"1380","2020-01-31",14.04
"1381","2020-02-03",13.3
"1382","2020-02-04",13.32
"1383","2020-02-05",14.18
"1384","2020-02-06",13.36
"1385","2020-02-07",13.02
"1386","2020-02-10",11.98
"1387","2020-02-11",11.82
"1388","2020-02-12",11.94
"1389","2020-02-13",11.86
"1390","2020-02-14",11.48
"1391","2020-02-18",11.06
"1392","2020-02-19",10.94
"1393","2020-02-20",11
"1394","2020-02-21",10.94
"1395","2020-02-24",10.26
"1396","2020-02-25",9.36
"1397","2020-02-26",8.58
"1398","2020-02-27",8
"1399","2020-02-28",7.9
"1400","2020-03-02",6.98
"1401","2020-03-03",6.64
"1402","2020-03-04",6.4
"1403","2020-03-05",6.08
"1404","2020-03-06",5.62
"1405","2020-03-09",4.96
"1406","2020-03-10",6
"1407","2020-03-11",5
"1408","2020-03-12",2.8
"1409","2020-03-13",1.21
"1410","2020-03-16",1.47
"1411","2020-03-17",1.63
"1412","2020-03-18",1.42
"1413","2020-03-19",1.34
"1414","2020-03-20",1.31
"1415","2020-03-23",1.27
"1416","2020-03-24",1.54
"1417","2020-03-25",1.46
"1418","2020-03-26",1.78
"1419","2020-03-27",1.57
"1420","2020-03-30",1.34
"1421","2020-03-31",1.4
"1422","2020-04-01",1.35
"1423","2020-04-02",1.62
"1424","2020-04-03",1.48
"1425","2020-04-06",1.64
"1426","2020-04-07",1.88
"1427","2020-04-08",2.4
"1428","2020-04-09",6.25
"1429","2020-04-13",12.93
"1430","2020-04-14",10.79
"1431","2020-04-15",8.93
"1432","2020-04-16",7.89
"1433","2020-04-17",7.88
"1434","2020-04-20",6.68
"1435","2020-04-21",7.27
"1436","2020-04-22",7.15
"1437","2020-04-23",7.53
"1438","2020-04-24",7.42
"1439","2020-04-27",7.47
"1440","2020-04-28",7.35
"1441","2020-04-29",8.44
"1442","2020-04-30",7.79
"1443","2020-05-01",7.17
"1444","2020-05-04",7.3
"1445","2020-05-05",6.84
"1446","2020-05-06",6.39
"1447","2020-05-07",6.1
"1448","2020-05-08",6.15
"1449","2020-05-11",6.46
"1450","2020-05-12",6.01
"1451","2020-05-13",5.58
"1452","2020-05-14",5.68
"1453","2020-05-15",5.71
"1454","2020-05-18",6.57
"1455","2020-05-19",6.44
"1456","2020-05-20",6.58
"1457","2020-05-21",6.48
"1458","2020-05-22",6.2
"1459","2020-05-26",6.43
"1460","2020-05-27",6.35
"1461","2020-05-28",6.18
"1462","2020-05-29",6.17
"1463","2020-06-01",6.1
"1464","2020-06-02",6.14
"1465","2020-06-03",6.05
"1466","2020-06-04",5.98
"1467","2020-06-05",6.7
"1468","2020-06-08",7.29
"1469","2020-06-09",6.44
"1470","2020-06-10",5.8
"1471","2020-06-11",4.75
"1472","2020-06-12",5.25
"1473","2020-06-15",4.9
"1474","2020-06-16",4.9
"1475","2020-06-17",4.6
"1476","2020-06-18",4.67
"1477","2020-06-19",4.53
"1478","2020-06-22",4.26
"1479","2020-06-23",4.03
"1480","2020-06-24",3.93
"1481","2020-06-25",3.98
"1482","2020-06-26",3.95
"1483","2020-06-29",3.75
"1484","2020-06-30",3.89
"1485","2020-07-01",3.76
"1486","2020-07-02",3.35
"1487","2020-07-06",3
"1488","2020-07-07",2.86
"1489","2020-07-08",3
"1490","2020-07-09",2.94
"1491","2020-07-10",2.96
"1492","2020-07-13",2.85
"1493","2020-07-14",3.63
"1494","2020-07-15",3.94
"1495","2020-07-16",3.63
"1496","2020-07-17",3.61
"1497","2020-07-20",3.5
"1498","2020-07-21",4.71
"1499","2020-07-22",4
"1500","2020-07-23",4.02
"1501","2020-07-24",3.93
"1502","2020-07-27",3.8
"1503","2020-07-28",3.55
"1504","2020-07-29",3.56
"1505","2020-07-30",3.48
"1506","2020-07-31",3.35
"1507","2020-08-03",3.51
"1508","2020-08-04",3.69
"1509","2020-08-05",3.54
"1510","2020-08-06",3.19
"1511","2020-08-07",3.17
"1512","2020-08-10",3.04
"1513","2020-08-11",3.05
"1514","2020-08-12",3.12
"1515","2020-08-13",3.01
"1516","2020-08-14",3.01
"1517","2020-08-17",3
"1518","2020-08-18",2.98
"1519","2020-08-19",2.93
"1520","2020-08-20",2.86
"1521","2020-08-21",2.83
"1522","2020-08-24",2.77
"1523","2020-08-25",2.77
"1524","2020-08-26",2.64
"1525","2020-08-27",2.87
"1526","2020-08-28",2.88
"1527","2020-08-31",2.78
"1528","2020-09-01",2.7
"1529","2020-09-02",2.67
"1530","2020-09-03",2.66
"1531","2020-09-04",2.81
"1532","2020-09-08",2.48
"1533","2020-09-09",2.32
"1534","2020-09-10",2.22
"1535","2020-09-11",2.16
"1536","2020-09-14",2.43
"1537","2020-09-15",2.43
"1538","2020-09-16",2.77
"1539","2020-09-17",2.67
"1540","2020-09-18",2.73
"1541","2020-09-21",2.63
"1542","2020-09-22",2.67
"1543","2020-09-23",2.42
"1544","2020-09-24",2.4
"1545","2020-09-25",2.37
"1546","2020-09-28",2.63
"1547","2020-09-29",2.56
"1548","2020-09-30",2.44
"1549","2020-10-01",2.39
"1550","2020-10-02",2.39
"1551","2020-10-05",2.39
"1552","2020-10-06",2.44
"1553","2020-10-07",2.46
"1554","2020-10-08",2.64
"1555","2020-10-09",2.91
"1556","2020-10-12",2.65
"1557","2020-10-13",2.62
"1558","2020-10-14",2.7
"1559","2020-10-15",2.7
"1560","2020-10-16",2.59
"1561","2020-10-19",2.51
"1562","2020-10-20",2.46
"1563","2020-10-21",2.44
"1564","2020-10-22",2.56
"1565","2020-10-23",2.5
"1566","2020-10-26",2.44
"1567","2020-10-27",2.45
"1568","2020-10-28",2.32
"1569","2020-10-29",2.32
"1570","2020-10-30",2.324
"1571","2020-11-02",2.43
"1572","2020-11-03",2.46
"1573","2020-11-04",2.32
"1574","2020-11-05",2.34
"1575","2020-11-06",2.34
"1576","2020-11-09",2.43
"1577","2020-11-10",2.55
"1578","2020-11-11",2.53
"1579","2020-11-12",2.45
"1580","2020-11-13",2.51
"1581","2020-11-16",2.65
"1582","2020-11-17",2.67
"1583","2020-11-18",3.09
"1584","2020-11-19",3.09
"1585","2020-11-20",2.95
"1586","2020-11-23",3.32
"1587","2020-11-24",3.44
"1588","2020-11-25",3.46
"1589","2020-11-27",3.38
