"","date","AMPH"
"990","2018-05-30",15.91
"991","2018-05-31",15.8
"992","2018-06-01",16.120001
"993","2018-06-04",16.52
"994","2018-06-05",16.65
"995","2018-06-06",16.790001
"996","2018-06-07",16.690001
"997","2018-06-08",16.67
"998","2018-06-11",16.59
"999","2018-06-12",16.68
"1000","2018-06-13",16.77
"1001","2018-06-14",16.959999
"1002","2018-06-15",16.879999
"1003","2018-06-18",16.84
"1004","2018-06-19",16.959999
"1005","2018-06-20",16.5
"1006","2018-06-21",16.1
"1007","2018-06-22",15.77
"1008","2018-06-25",15.55
"1009","2018-06-26",15.87
"1010","2018-06-27",15.55
"1011","2018-06-28",15.5
"1012","2018-06-29",15.26
"1013","2018-07-02",15.39
"1014","2018-07-03",15.76
"1015","2018-07-05",16.34
"1016","2018-07-06",16.35
"1017","2018-07-09",16.799999
"1018","2018-07-10",16.91
"1019","2018-07-11",16.68
"1020","2018-07-12",16.67
"1021","2018-07-13",16.530001
"1022","2018-07-16",16.209999
"1023","2018-07-17",16.42
"1024","2018-07-18",16.370001
"1025","2018-07-19",16.639999
"1026","2018-07-20",16.9
"1027","2018-07-23",17.129999
"1028","2018-07-24",17.17
"1029","2018-07-25",17.200001
"1030","2018-07-26",17.43
"1031","2018-07-27",17.190001
"1032","2018-07-30",17.129999
"1033","2018-07-31",17.450001
"1034","2018-08-01",17.219999
"1035","2018-08-02",17.27
"1036","2018-08-03",17.4
"1037","2018-08-06",17.629999
"1038","2018-08-07",17.799999
"1039","2018-08-08",17.969999
"1040","2018-08-09",17.18
"1041","2018-08-10",17.32
"1042","2018-08-13",17.629999
"1043","2018-08-14",17.68
"1044","2018-08-15",17.5
"1045","2018-08-16",18.040001
"1046","2018-08-17",17.82
"1047","2018-08-20",17.959999
"1048","2018-08-21",18.219999
"1049","2018-08-22",18.370001
"1050","2018-08-23",18.120001
"1051","2018-08-24",18.02
"1052","2018-08-27",18.030001
"1053","2018-08-28",18.09
"1054","2018-08-29",18.27
"1055","2018-08-30",18.389999
"1056","2018-08-31",18.98
"1057","2018-09-04",19.280001
"1058","2018-09-05",19.35
"1059","2018-09-06",19.24
"1060","2018-09-07",19.27
"1061","2018-09-10",19.190001
"1062","2018-09-11",19.059999
"1063","2018-09-12",18.49
"1064","2018-09-13",18.48
"1065","2018-09-14",18.889999
"1066","2018-09-17",18.35
"1067","2018-09-18",18.58
"1068","2018-09-19",18.700001
"1069","2018-09-20",19.059999
"1070","2018-09-21",19.18
"1071","2018-09-24",19.379999
"1072","2018-09-25",19.24
"1073","2018-09-26",19.24
"1074","2018-09-27",19.129999
"1075","2018-09-28",19.24
"1076","2018-10-01",19.26
"1077","2018-10-02",19.07
"1078","2018-10-03",19.25
"1079","2018-10-04",19.09
"1080","2018-10-05",18.77
"1081","2018-10-08",18.85
"1082","2018-10-09",19.02
"1083","2018-10-10",18.700001
"1084","2018-10-11",18.15
"1085","2018-10-12",18.059999
"1086","2018-10-15",18.18
"1087","2018-10-16",18.629999
"1088","2018-10-17",18.870001
"1089","2018-10-18",18.73
"1090","2018-10-19",18.530001
"1091","2018-10-22",18.24
"1092","2018-10-23",18.23
"1093","2018-10-24",17.719999
"1094","2018-10-25",17.969999
"1095","2018-10-26",18.290001
"1096","2018-10-29",18.08
"1097","2018-10-30",18.26
"1098","2018-10-31",17.950001
"1099","2018-11-01",18.440001
"1100","2018-11-02",18.77
"1101","2018-11-05",18.950001
"1102","2018-11-06",19.23
"1103","2018-11-07",19.25
"1104","2018-11-08",20.709999
"1105","2018-11-09",21.59
"1106","2018-11-12",21
"1107","2018-11-13",21.209999
"1108","2018-11-14",20.129999
"1109","2018-11-15",20.92
"1110","2018-11-16",20.67
"1111","2018-11-19",20.51
"1112","2018-11-20",20.07
"1113","2018-11-21",20
"1114","2018-11-23",20.15
"1115","2018-11-26",19.610001
"1116","2018-11-27",19.65
"1117","2018-11-28",20.530001
"1118","2018-11-29",20.360001
"1119","2018-11-30",21.719999
"1120","2018-12-03",22.51
"1121","2018-12-04",21.469999
"1122","2018-12-06",21.719999
"1123","2018-12-07",21.99
"1124","2018-12-10",22
"1125","2018-12-11",21.25
"1126","2018-12-12",21.110001
"1127","2018-12-13",20.9
"1128","2018-12-14",20.32
"1129","2018-12-17",20.040001
"1130","2018-12-18",19.940001
"1131","2018-12-19",20.74
"1132","2018-12-20",20.08
"1133","2018-12-21",19.639999
"1134","2018-12-24",19.040001
"1135","2018-12-26",19.82
"1136","2018-12-27",19.959999
"1137","2018-12-28",20.040001
"1138","2018-12-31",19.9
"1139","2019-01-02",19.76
"1140","2019-01-03",19.459999
"1141","2019-01-04",20.629999
"1142","2019-01-07",20.74
"1143","2019-01-08",20.9
"1144","2019-01-09",21.4
"1145","2019-01-10",21.940001
"1146","2019-01-11",22.110001
"1147","2019-01-14",21.309999
"1148","2019-01-15",21.879999
"1149","2019-01-16",21.780001
"1150","2019-01-17",22.08
"1151","2019-01-18",21.940001
"1152","2019-01-22",22.389999
"1153","2019-01-23",22.6
"1154","2019-01-24",22.02
"1155","2019-01-25",22.4
"1156","2019-01-28",21.879999
"1157","2019-01-29",22.08
"1158","2019-01-30",22.24
"1159","2019-01-31",22.76
"1160","2019-02-01",22.5
"1161","2019-02-04",22.790001
"1162","2019-02-05",23.15
"1163","2019-02-06",22.959999
"1164","2019-02-07",22.870001
"1165","2019-02-08",22.959999
"1166","2019-02-11",23.35
"1167","2019-02-12",23.860001
"1168","2019-02-13",23.83
"1169","2019-02-14",23.85
"1170","2019-02-15",24.379999
"1171","2019-02-19",24.309999
"1172","2019-02-20",24.610001
"1173","2019-02-21",24.190001
"1174","2019-02-22",24.139999
"1175","2019-02-25",23.9
"1176","2019-02-26",24.18
"1177","2019-02-27",24.51
"1178","2019-02-28",24.85
"1179","2019-03-01",25.280001
"1180","2019-03-04",24.73
"1181","2019-03-05",24.73
"1182","2019-03-06",24.17
"1183","2019-03-07",23.83
"1184","2019-03-08",23.809999
"1185","2019-03-11",23.719999
"1186","2019-03-12",24.17
"1187","2019-03-13",20.68
"1188","2019-03-14",20.5
"1189","2019-03-15",20.23
"1190","2019-03-18",20.370001
"1191","2019-03-19",20.610001
"1192","2019-03-20",20.940001
"1193","2019-03-21",20.809999
"1194","2019-03-22",20.16
"1195","2019-03-25",20.440001
"1196","2019-03-26",20.540001
"1197","2019-03-27",20.52
"1198","2019-03-28",20.440001
"1199","2019-03-29",20.43
"1200","2019-04-01",21.049999
"1201","2019-04-02",21.34
"1202","2019-04-03",20.9
"1203","2019-04-04",21.309999
"1204","2019-04-05",21.389999
"1205","2019-04-08",21.35
"1206","2019-04-09",20.950001
"1207","2019-04-10",21.040001
"1208","2019-04-11",20.969999
"1209","2019-04-12",20.719999
"1210","2019-04-15",20.799999
"1211","2019-04-16",20.58
"1212","2019-04-17",19.92
"1213","2019-04-18",20.16
"1214","2019-04-22",20.450001
"1215","2019-04-23",20.799999
"1216","2019-04-24",20.809999
"1217","2019-04-25",21.33
"1218","2019-04-26",21.59
"1219","2019-04-29",21.77
"1220","2019-04-30",21.59
"1221","2019-05-01",21.65
"1222","2019-05-02",21.92
"1223","2019-05-03",22.35
"1224","2019-05-06",22.959999
"1225","2019-05-07",22.290001
"1226","2019-05-08",22.51
"1227","2019-05-09",22.629999
"1228","2019-05-10",22.41
"1229","2019-05-13",20.879999
"1230","2019-05-14",21.01
"1231","2019-05-15",21.209999
"1232","2019-05-16",22.280001
"1233","2019-05-17",21.92
"1234","2019-05-20",21.32
"1235","2019-05-21",21.469999
"1236","2019-05-22",21.17
"1237","2019-05-23",20.9
"1238","2019-05-24",21.209999
"1239","2019-05-28",20.5
"1240","2019-05-29",20.18
"1241","2019-05-30",19.870001
"1242","2019-05-31",19.25
"1243","2019-06-03",18.92
"1244","2019-06-04",19.65
"1245","2019-06-05",19.709999
"1246","2019-06-06",20.110001
"1247","2019-06-07",20.110001
"1248","2019-06-10",20.17
"1249","2019-06-11",19.549999
"1250","2019-06-12",20.030001
"1251","2019-06-13",20
"1252","2019-06-14",19.82
"1253","2019-06-17",20.27
"1254","2019-06-18",20.559999
"1255","2019-06-19",20.82
"1256","2019-06-20",20.809999
"1257","2019-06-21",20.639999
"1258","2019-06-24",20.219999
"1259","2019-06-25",20.469999
"1260","2019-06-26",20.43
"1261","2019-06-27",20.85
"1262","2019-06-28",21.110001
"1263","2019-07-01",21.43
"1264","2019-07-02",21.08
"1265","2019-07-03",21.129999
"1266","2019-07-05",20.879999
"1267","2019-07-08",20.33
"1268","2019-07-09",20.290001
"1269","2019-07-10",20.42
"1270","2019-07-11",20.01
"1271","2019-07-12",20.200001
"1272","2019-07-15",20.190001
"1273","2019-07-16",20.09
"1274","2019-07-17",20.030001
"1275","2019-07-18",19.950001
"1276","2019-07-19",19.379999
"1277","2019-07-22",19.23
"1278","2019-07-23",19.120001
"1279","2019-07-24",19.559999
"1280","2019-07-25",19.809999
"1281","2019-07-26",19.719999
"1282","2019-07-29",19.91
"1283","2019-07-30",20.32
"1284","2019-07-31",20.15
"1285","2019-08-01",20.07
"1286","2019-08-02",19.870001
"1287","2019-08-05",19.360001
"1288","2019-08-06",19.57
"1289","2019-08-07",19.690001
"1290","2019-08-08",21.07
"1291","2019-08-09",20.639999
"1292","2019-08-12",20.639999
"1293","2019-08-13",20.85
"1294","2019-08-14",20.85
"1295","2019-08-15",20.9
"1296","2019-08-16",21.379999
"1297","2019-08-19",22.110001
"1298","2019-08-20",22.190001
"1299","2019-08-21",22.620001
"1300","2019-08-22",22.559999
"1301","2019-08-23",22.24
"1302","2019-08-26",22.5
"1303","2019-08-27",21.85
"1304","2019-08-28",21.690001
"1305","2019-08-29",22
"1306","2019-08-30",22.459999
"1307","2019-09-03",21.950001
"1308","2019-09-04",21.719999
"1309","2019-09-05",21.24
"1310","2019-09-06",21.620001
"1311","2019-09-09",21.290001
"1312","2019-09-10",21.950001
"1313","2019-09-11",22.15
"1314","2019-09-12",21.620001
"1315","2019-09-13",21.52
"1316","2019-09-16",21.809999
"1317","2019-09-17",21.74
"1318","2019-09-18",21.219999
"1319","2019-09-19",20.969999
"1320","2019-09-20",20.73
"1321","2019-09-23",20.43
"1322","2019-09-24",20.23
"1323","2019-09-25",20.4
"1324","2019-09-26",20.059999
"1325","2019-09-27",20.219999
"1326","2019-09-30",19.83
"1327","2019-10-01",19.65
"1328","2019-10-02",19.23
"1329","2019-10-03",19.610001
"1330","2019-10-04",19.790001
"1331","2019-10-07",19.92
"1332","2019-10-08",19.75
"1333","2019-10-09",19.67
"1334","2019-10-10",19.58
"1335","2019-10-11",19.77
"1336","2019-10-14",20.16
"1337","2019-10-15",20.459999
"1338","2019-10-16",20.639999
"1339","2019-10-17",20.52
"1340","2019-10-18",19.93
"1341","2019-10-21",19.99
"1342","2019-10-22",19.959999
"1343","2019-10-23",19.950001
"1344","2019-10-24",19.530001
"1345","2019-10-25",19.52
"1346","2019-10-28",19.65
"1347","2019-10-29",19.959999
"1348","2019-10-30",19.639999
"1349","2019-10-31",19.32
"1350","2019-11-01",19.559999
"1351","2019-11-04",19.379999
"1352","2019-11-05",19.440001
"1353","2019-11-06",19.08
"1354","2019-11-07",19.120001
"1355","2019-11-08",18.41
"1356","2019-11-11",17.35
"1357","2019-11-12",17.629999
"1358","2019-11-13",17.25
"1359","2019-11-14",17.07
"1360","2019-11-15",17.219999
"1361","2019-11-18",17.58
"1362","2019-11-19",18.25
"1363","2019-11-20",18.07
"1364","2019-11-21",18.040001
"1365","2019-11-22",18.01
"1366","2019-11-25",18.74
"1367","2019-11-26",18.27
"1368","2019-11-27",18.639999
"1369","2019-11-29",19.51
"1370","2019-12-02",19.040001
"1371","2019-12-03",19.030001
"1372","2019-12-04",18.98
"1373","2019-12-05",19.030001
"1374","2019-12-06",18.92
"1375","2019-12-09",19.15
"1376","2019-12-10",19.200001
"1377","2019-12-11",19.379999
"1378","2019-12-12",19.48
"1379","2019-12-13",19.33
"1380","2019-12-16",19.34
"1381","2019-12-17",19.370001
"1382","2019-12-18",19.120001
"1383","2019-12-19",19.620001
"1384","2019-12-20",19.620001
"1385","2019-12-23",19.450001
"1386","2019-12-24",19.639999
"1387","2019-12-26",19.450001
"1388","2019-12-27",19.200001
"1389","2019-12-30",19.219999
"1390","2019-12-31",19.290001
"1391","2020-01-02",19.35
"1392","2020-01-03",18.889999
"1393","2020-01-06",18.540001
"1394","2020-01-07",18.42
"1395","2020-01-08",18.610001
"1396","2020-01-09",18.709999
"1397","2020-01-10",18.66
"1398","2020-01-13",18.790001
"1399","2020-01-14",19.07
"1400","2020-01-15",20.030001
"1401","2020-01-16",20.08
"1402","2020-01-17",20.08
"1403","2020-01-21",19.99
"1404","2020-01-22",20
"1405","2020-01-23",20.07
"1406","2020-01-24",19.639999
"1407","2020-01-27",19.68
"1408","2020-01-28",19.719999
"1409","2020-01-29",19.959999
"1410","2020-01-30",19.34
"1411","2020-01-31",18.91
"1412","2020-02-03",19.120001
"1413","2020-02-04",19.26
"1414","2020-02-05",19.6
"1415","2020-02-06",19.950001
"1416","2020-02-07",19.92
"1417","2020-02-10",19.860001
"1418","2020-02-11",19.969999
"1419","2020-02-12",19.99
"1420","2020-02-13",19.290001
"1421","2020-02-14",19.17
"1422","2020-02-18",18.809999
"1423","2020-02-19",19.02
"1424","2020-02-20",18.469999
"1425","2020-02-21",18.280001
"1426","2020-02-24",17.58
"1427","2020-02-25",17.32
"1428","2020-02-26",17.280001
"1429","2020-02-27",16.959999
"1430","2020-02-28",15.39
"1431","2020-03-02",15.85
"1432","2020-03-03",15.73
"1433","2020-03-04",16.35
"1434","2020-03-05",15.71
"1435","2020-03-06",15.33
"1436","2020-03-09",14.56
"1437","2020-03-10",15.39
"1438","2020-03-11",15.3
"1439","2020-03-12",13.87
"1440","2020-03-13",14.19
"1441","2020-03-16",13.03
"1442","2020-03-17",14.5
"1443","2020-03-18",12.78
"1444","2020-03-19",13.35
"1445","2020-03-20",12.66
"1446","2020-03-23",13.19
"1447","2020-03-24",13.68
"1448","2020-03-25",13.1
"1449","2020-03-26",14.38
"1450","2020-03-27",14.06
"1451","2020-03-30",15.12
"1452","2020-03-31",14.84
"1453","2020-04-01",14.25
"1454","2020-04-02",14.77
"1455","2020-04-03",14.78
"1456","2020-04-06",15.61
"1457","2020-04-07",14.91
"1458","2020-04-08",15.88
"1459","2020-04-09",16.469999
"1460","2020-04-13",16.33
"1461","2020-04-14",16.42
"1462","2020-04-15",16.190001
"1463","2020-04-16",15.99
"1464","2020-04-17",16.34
"1465","2020-04-20",16.610001
"1466","2020-04-21",16.01
"1467","2020-04-22",16.4
"1468","2020-04-23",16.559999
"1469","2020-04-24",16.73
"1470","2020-04-27",17.98
"1471","2020-04-28",17.120001
"1472","2020-04-29",17.43
"1473","2020-04-30",16.950001
"1474","2020-05-01",16.82
"1475","2020-05-04",17.25
"1476","2020-05-05",17.219999
"1477","2020-05-06",17.33
"1478","2020-05-07",17.6
"1479","2020-05-08",18.790001
"1480","2020-05-11",19.18
"1481","2020-05-12",18.530001
"1482","2020-05-13",18.5
"1483","2020-05-14",17.98
"1484","2020-05-15",18.18
"1485","2020-05-18",18.84
"1486","2020-05-19",18.77
"1487","2020-05-20",18.360001
"1488","2020-05-21",18.469999
"1489","2020-05-22",18.540001
"1490","2020-05-26",18.49
"1491","2020-05-27",18.790001
"1492","2020-05-28",18.620001
"1493","2020-05-29",18.639999
"1494","2020-06-01",19.049999
"1495","2020-06-02",18.84
"1496","2020-06-03",18.92
"1497","2020-06-04",19.190001
"1498","2020-06-05",19.52
"1499","2020-06-08",20.08
"1500","2020-06-09",20.549999
"1501","2020-06-10",20.120001
"1502","2020-06-11",19.65
"1503","2020-06-12",19.58
"1504","2020-06-15",19.940001
"1505","2020-06-16",20.200001
"1506","2020-06-17",20.02
"1507","2020-06-18",20.299999
"1508","2020-06-19",21.01
"1509","2020-06-22",21.34
"1510","2020-06-23",21.540001
"1511","2020-06-24",21.309999
"1512","2020-06-25",21.85
"1513","2020-06-26",21.57
"1514","2020-06-29",22.120001
"1515","2020-06-30",22.459999
"1516","2020-07-01",22.219999
"1517","2020-07-02",21.92
"1518","2020-07-06",21.98
"1519","2020-07-07",21.559999
"1520","2020-07-08",21.5
"1521","2020-07-09",20.82
"1522","2020-07-10",20.34
"1523","2020-07-13",19.75
"1524","2020-07-14",20.27
"1525","2020-07-15",20.690001
"1526","2020-07-16",20.690001
"1527","2020-07-17",21.25
"1528","2020-07-20",20.93
"1529","2020-07-21",21.23
"1530","2020-07-22",20.629999
"1531","2020-07-23",20.389999
"1532","2020-07-24",19.98
"1533","2020-07-27",20.200001
"1534","2020-07-28",19.99
"1535","2020-07-29",20.290001
"1536","2020-07-30",20.35
"1537","2020-07-31",20.02
"1538","2020-08-03",20.74
"1539","2020-08-04",20.85
"1540","2020-08-05",21.09
"1541","2020-08-06",20.27
"1542","2020-08-07",20.139999
"1543","2020-08-10",20.32
"1544","2020-08-11",19.889999
"1545","2020-08-12",20.27
"1546","2020-08-13",20.4
"1547","2020-08-14",20.34
"1548","2020-08-17",20.49
"1549","2020-08-18",20.34
"1550","2020-08-19",20.51
"1551","2020-08-20",20.42
"1552","2020-08-21",20.030001
"1553","2020-08-24",20.120001
"1554","2020-08-25",20.219999
"1555","2020-08-26",20.299999
"1556","2020-08-27",20.309999
"1557","2020-08-28",20.4
"1558","2020-08-31",20.379999
"1559","2020-09-01",19.799999
"1560","2020-09-02",20.280001
"1561","2020-09-03",20.059999
"1562","2020-09-04",19.92
"1563","2020-09-08",19.809999
"1564","2020-09-09",20
"1565","2020-09-10",19.469999
"1566","2020-09-11",19.42
"1567","2020-09-14",19.65
"1568","2020-09-15",19.5
"1569","2020-09-16",19.49
"1570","2020-09-17",19.450001
"1571","2020-09-18",19.57
"1572","2020-09-21",18.790001
"1573","2020-09-22",18.530001
"1574","2020-09-23",18.18
"1575","2020-09-24",17.99
"1576","2020-09-25",18.030001
"1577","2020-09-28",18.51
"1578","2020-09-29",18.629999
"1579","2020-09-30",18.75
"1580","2020-10-01",19.040001
"1581","2020-10-02",19
"1582","2020-10-05",20.139999
"1583","2020-10-06",20.209999
"1584","2020-10-07",20.440001
"1585","2020-10-08",20.92
"1586","2020-10-09",21.24
"1587","2020-10-12",21.23
"1588","2020-10-13",21.1
"1589","2020-10-14",20.860001
"1590","2020-10-15",20.969999
"1591","2020-10-16",20.959999
"1592","2020-10-19",20.82
"1593","2020-10-20",20.629999
"1594","2020-10-21",20.41
"1595","2020-10-22",20.59
"1596","2020-10-23",20.84
"1597","2020-10-26",20.290001
"1598","2020-10-27",19.879999
"1599","2020-10-28",19.540001
"1600","2020-10-29",20.09
"1601","2020-10-30",19.59
"1602","2020-11-02",19.9
"1603","2020-11-03",20.370001
"1604","2020-11-04",20.74
"1605","2020-11-05",20.629999
"1606","2020-11-06",19.200001
"1607","2020-11-09",19.01
"1608","2020-11-10",19.780001
"1609","2020-11-11",19.540001
"1610","2020-11-12",19.219999
"1611","2020-11-13",19.370001
"1612","2020-11-16",19.52
"1613","2020-11-17",19.24
"1614","2020-11-18",18.559999
"1615","2020-11-19",18.32
"1616","2020-11-20",18.360001
"1617","2020-11-23",17.92
"1618","2020-11-24",18.01
"1619","2020-11-25",17.870001
"1620","2020-11-27",18.120001
