"","date","PRCP"
"1002","2010-12-22",5
"1003","2010-12-23",5.02
"1004","2010-12-27",5.1
"1005","2010-12-28",4.84
"1006","2010-12-29",4.96
"1007","2010-12-30",5.01
"1008","2010-12-31",4.94
"1009","2011-01-03",5.1
"1010","2011-01-04",5.1
"1011","2011-01-05",5.11
"1012","2011-01-06",5.19
"1013","2011-01-07",5.09
"1014","2011-01-10",5.09
"1015","2011-01-11",5.15
"1016","2011-01-12",5.15
"1017","2011-01-13",5.15
"1018","2011-01-14",5.23
"1019","2011-01-18",5.2
"1020","2011-01-19",5.18
"1021","2011-01-20",5.17
"1022","2011-01-21",5.12
"1023","2011-01-24",5.23
"1024","2011-01-25",5.17
"1025","2011-01-26",5.29
"1026","2011-01-27",5.28
"1027","2011-01-28",5.37
"1028","2011-01-31",5.37
"1029","2011-02-01",5.44
"1030","2011-02-02",5.48
"1031","2011-02-03",5.45
"1032","2011-02-04",5.54
"1033","2011-02-07",5.62
"1034","2011-02-08",5.87
"1035","2011-02-09",6.96
"1036","2011-02-10",6.89
"1037","2011-02-11",6.71
"1038","2011-02-14",6.73
"1039","2011-02-15",6.75
"1040","2011-02-16",6.7
"1041","2011-02-17",6.9
"1042","2011-02-18",6.81
"1043","2011-02-22",6.84
"1044","2011-02-23",6.88
"1045","2011-02-24",6.85
"1046","2011-02-25",6.85
"1047","2011-02-28",6.85
"1048","2011-03-01",6.85
"1049","2011-03-02",6.85
"1050","2011-03-03",6.64
"1051","2011-03-04",6.69
"1052","2011-03-07",6.77
"1053","2011-03-08",6.7
"1054","2011-03-09",6.65
"1055","2011-03-10",6.69
"1056","2011-03-11",6.69
"1057","2011-03-14",6.65
"1058","2011-03-15",6.6
"1059","2011-03-16",6.52
"1060","2011-03-17",6.48
"1061","2011-03-18",6.52
"1062","2011-03-21",6.29
"1063","2011-03-22",6.28
"1064","2011-03-23",6.2
"1065","2011-03-24",6.14
"1066","2011-03-25",6.14
"1067","2011-03-28",6.14
"1068","2011-03-29",6.35
"1069","2011-03-30",6.35
"1070","2011-03-31",6.35
"1071","2011-04-01",6.26
"1072","2011-04-04",6.1
"1073","2011-04-05",6.05
"1074","2011-04-06",6.07
"1075","2011-04-07",6.04
"1076","2011-04-08",6.15
"1077","2011-04-11",6.17
"1078","2011-04-12",5.96
"1079","2011-04-13",5.98
"1080","2011-04-14",6.06
"1081","2011-04-15",6.13
"1082","2011-04-18",6.04
"1083","2011-04-19",6.15
"1084","2011-04-20",6.31
"1085","2011-04-21",6.25
"1086","2011-04-25",6.31
"1087","2011-04-26",6.06
"1088","2011-04-27",6.25
"1089","2011-04-28",6.2
"1090","2011-04-29",6.21
"1091","2011-05-02",6.05
"1092","2011-05-03",6.02
"1093","2011-05-04",6.05
"1094","2011-05-05",5.86
"1095","2011-05-06",6.08
"1096","2011-05-09",6.15
"1097","2011-05-10",6.25
"1098","2011-05-11",6.28
"1099","2011-05-12",6.35
"1100","2011-05-13",6.21
"1101","2011-05-16",6.34
"1102","2011-05-17",6.17
"1103","2011-05-18",6.61
"1104","2011-05-19",6.98
"1105","2011-05-20",7.23
"1106","2011-05-23",7.35
"1107","2011-05-24",7.29
"1108","2011-05-25",7.24
"1109","2011-05-26",6.98
"1110","2011-05-27",7
"1111","2011-05-31",7.21
"1112","2011-06-01",7.17
"1113","2011-06-02",7.09
"1114","2011-06-03",7.05
"1115","2011-06-06",6.92
"1116","2011-06-07",6.98
"1117","2011-06-08",7
"1118","2011-06-09",6.89
"1119","2011-06-10",6.92
"1120","2011-06-13",6.18
"1121","2011-06-14",6.37
"1122","2011-06-15",6.41
"1123","2011-06-16",6.5
"1124","2011-06-17",6.54
"1125","2011-06-20",6.37
"1126","2011-06-21",5.99
"1127","2011-06-22",5.97
"1128","2011-06-23",5.86
"1129","2011-06-24",6.01
"1130","2011-06-27",6.03
"1131","2011-06-28",6.14
"1132","2011-06-29",6.17
"1133","2011-06-30",6.36
"1134","2011-07-01",6.3
"1135","2011-07-05",5.97
"1136","2011-07-06",6.06
"1137","2011-07-07",6.07
"1138","2011-07-08",6.02
"1139","2011-07-11",6.05
"1140","2011-07-12",6.2
"1141","2011-07-13",6.39
"1142","2011-07-14",6.34
"1143","2011-07-15",6.23
"1144","2011-07-18",6.15
"1145","2011-07-19",6.35
"1146","2011-07-20",6.76
"1147","2011-07-21",6.64
"1148","2011-07-22",6.41
"1149","2011-07-25",6.64
"1150","2011-07-26",6.56
"1151","2011-07-27",6.45
"1152","2011-07-28",6.45
"1153","2011-07-29",6.44
"1154","2011-08-01",6.62
"1155","2011-08-02",6.68
"1156","2011-08-03",6.64
"1157","2011-08-04",6.43
"1158","2011-08-05",6.3
"1159","2011-08-08",5.93
"1160","2011-08-09",6.08
"1161","2011-08-10",5.8
"1162","2011-08-11",5.98
"1163","2011-08-12",6.23
"1164","2011-08-15",6.05
"1165","2011-08-16",6.24
"1166","2011-08-17",6.09
"1167","2011-08-18",6.1
"1168","2011-08-19",6.14
"1169","2011-08-22",5.93
"1170","2011-08-23",5.93
"1171","2011-08-24",5.93
"1172","2011-08-25",5.92
"1173","2011-08-26",5.83
"1174","2011-08-29",5.95
"1175","2011-08-30",6.12
"1176","2011-08-31",6.22
"1177","2011-09-01",6.14
"1178","2011-09-02",6.15
"1179","2011-09-06",6.03
"1180","2011-09-07",6.1
"1181","2011-09-08",5.91
"1182","2011-09-09",5.81
"1183","2011-09-12",5.88
"1184","2011-09-13",5.84
"1185","2011-09-14",5.73
"1186","2011-09-15",5.8
"1187","2011-09-16",5.94
"1188","2011-09-19",5.83
"1189","2011-09-20",5.84
"1190","2011-09-21",5.99
"1191","2011-09-22",5.8
"1192","2011-09-23",5.84
"1193","2011-09-26",5.71
"1194","2011-09-27",5.31
"1195","2011-09-28",5.4
"1196","2011-09-29",5.43
"1197","2011-09-30",5.41
"1198","2011-10-03",5.24
"1199","2011-10-04",5.07
"1200","2011-10-05",5.06
"1201","2011-10-06",5.06
"1202","2011-10-07",5
"1203","2011-10-10",5.05
"1204","2011-10-11",5.17
"1205","2011-10-12",5.29
"1206","2011-10-13",5.44
"1207","2011-10-14",5.37
"1208","2011-10-17",5.25
"1209","2011-10-18",5.27
"1210","2011-10-19",5.44
"1211","2011-10-20",5.33
"1212","2011-10-21",5.37
"1213","2011-10-24",5.42
"1214","2011-10-25",5.44
"1215","2011-10-26",5.46
"1216","2011-10-27",5.6
"1217","2011-10-28",5.81
"1218","2011-10-31",5.69
"1219","2011-11-01",5.51
"1220","2011-11-02",5.48
"1221","2011-11-03",5.59
"1222","2011-11-04",5.83
"1223","2011-11-07",5.85
"1224","2011-11-08",5.75
"1225","2011-11-09",5.66
"1226","2011-11-10",5.35
"1227","2011-11-11",5.38
"1228","2011-11-14",5.57
"1229","2011-11-15",5.56
"1230","2011-11-16",5.41
"1231","2011-11-17",5.41
"1232","2011-11-18",5.34
"1233","2011-11-21",5.5
"1234","2011-11-22",5.64
"1235","2011-11-23",5.49
"1236","2011-11-25",5.51
"1237","2011-11-28",5.18
"1238","2011-11-29",5.32
"1239","2011-11-30",5.26
"1240","2011-12-01",5.24
"1241","2011-12-02",5.23
"1242","2011-12-05",5.24
"1243","2011-12-06",5.24
"1244","2011-12-07",5.25
"1245","2011-12-08",5.12
"1246","2011-12-09",5.17
"1247","2011-12-12",5.14
"1248","2011-12-13",5.1
"1249","2011-12-14",5.05
"1250","2011-12-15",5
"1251","2011-12-16",4.98
"1252","2011-12-19",4.73
"1253","2011-12-20",4.89
"1254","2011-12-21",4.88
"1255","2011-12-22",4.71
"1256","2011-12-23",4.82
"1257","2011-12-27",4.7
"1258","2011-12-28",4.72
"1259","2011-12-29",4.72
"1260","2011-12-30",4.76
"1261","2012-01-03",4.84
"1262","2012-01-04",4.74
"1263","2012-01-05",4.63
"1264","2012-01-06",4.59
"1265","2012-01-09",4.6
"1266","2012-01-10",4.7
"1267","2012-01-11",4.52
"1268","2012-01-12",4.53
"1269","2012-01-13",4.37
"1270","2012-01-17",4.61
"1271","2012-01-18",4.75
"1272","2012-01-19",4.77
"1273","2012-01-20",4.98
"1274","2012-01-23",4.9
"1275","2012-01-24",5
"1276","2012-01-25",5.06
"1277","2012-01-26",5.01
"1278","2012-01-27",5.15
"1279","2012-01-30",5.11
"1280","2012-01-31",5.17
"1281","2012-02-01",5.3
"1282","2012-02-02",5.42
"1283","2012-02-03",5.46
"1284","2012-02-06",5.46
"1285","2012-02-07",5.65
"1286","2012-02-08",5.44
"1287","2012-02-09",5.8
"1288","2012-02-10",5.8
"1289","2012-02-13",5.85
"1290","2012-02-14",5.82
"1291","2012-02-15",5.88
"1292","2012-02-16",6.08
"1293","2012-02-17",6.14
"1294","2012-02-21",6.1
"1295","2012-02-22",6.02
"1296","2012-02-23",6.01
"1297","2012-02-24",6
"1298","2012-02-27",6.01
"1299","2012-02-28",6.13
"1300","2012-02-29",6.1
"1301","2012-03-01",6.16
"1302","2012-03-02",6.13
"1303","2012-03-05",6.15
"1304","2012-03-06",6.12
"1305","2012-03-07",6.02
"1306","2012-03-08",6.12
"1307","2012-03-09",6.06
"1308","2012-03-12",6.11
"1309","2012-03-13",6.08
"1310","2012-03-14",6.03
"1311","2012-03-15",5.99
"1312","2012-03-16",5.84
"1313","2012-03-19",5.78
"1314","2012-03-20",5.95
"1315","2012-03-21",5.94
"1316","2012-03-22",5.86
"1317","2012-03-23",5.98
"1318","2012-03-26",5.9
"1319","2012-03-27",5.82
"1320","2012-03-28",5.9
"1321","2012-03-29",5.89
"1322","2012-03-30",5.84
"1323","2012-04-02",5.8
"1324","2012-04-03",5.76
"1325","2012-04-04",5.75
"1326","2012-04-05",5.82
"1327","2012-04-09",5.87
"1328","2012-04-10",5.8
"1329","2012-04-11",5.75
"1330","2012-04-12",5.82
"1331","2012-04-13",5.82
"1332","2012-04-16",5.74
"1333","2012-04-17",5.77
"1334","2012-04-18",5.72
"1335","2012-04-19",5.74
"1336","2012-04-20",5.74
"1337","2012-04-23",5.75
"1338","2012-04-24",5.79
"1339","2012-04-25",5.79
"1340","2012-04-26",5.79
"1341","2012-04-27",5.8
"1342","2012-04-30",5.84
"1343","2012-05-01",5.84
"1344","2012-05-02",6.04
"1345","2012-05-03",5.98
"1346","2012-05-04",6.12
"1347","2012-05-07",6.13
"1348","2012-05-08",6.1
"1349","2012-05-09",6.19
"1350","2012-05-10",6.08
"1351","2012-05-11",5.99
"1352","2012-05-14",5.95
"1353","2012-05-15",5.88
"1354","2012-05-16",5.85
"1355","2012-05-17",5.61
"1356","2012-05-18",5.7
"1357","2012-05-21",5.59
"1358","2012-05-22",5.54
"1359","2012-05-23",5.51
"1360","2012-05-24",5.23
"1361","2012-05-25",5.26
"1362","2012-05-29",5.24
"1363","2012-05-30",5.14
"1364","2012-05-31",5.25
"1365","2012-06-01",5.26
"1366","2012-06-04",5.2
"1367","2012-06-05",5.02
"1368","2012-06-06",5.08
"1369","2012-06-07",5.07
"1370","2012-06-08",5.08
"1371","2012-06-11",4.92
"1372","2012-06-12",4.92
"1373","2012-06-13",4.89
"1374","2012-06-14",5.13
"1375","2012-06-15",5.11
"1376","2012-06-18",5.1
"1377","2012-06-19",5.5
"1378","2012-06-20",5.51
"1379","2012-06-21",5.32
"1380","2012-06-22",5.14
"1381","2012-06-25",5.26
"1382","2012-06-26",5.34
"1383","2012-06-27",5.37
"1384","2012-06-28",5.3
"1385","2012-06-29",5.5
"1386","2012-07-02",5.36
"1387","2012-07-03",5.48
"1388","2012-07-05",5.49
"1389","2012-07-06",5.6
"1390","2012-07-09",5.5
"1391","2012-07-10",5.5
"1392","2012-07-11",5.46
"1393","2012-07-12",5.23
"1394","2012-07-13",5.25
"1395","2012-07-16",5.48
"1396","2012-07-17",5.3
"1397","2012-07-18",5.47
"1398","2012-07-19",5.3
"1399","2012-07-20",5.22
"1400","2012-07-23",5.37
"1401","2012-07-24",5.2
"1402","2012-07-25",5.39
"1403","2012-07-26",5.4
"1404","2012-07-27",5.45
"1405","2012-07-30",5.45
"1406","2012-07-31",5.37
"1407","2012-08-01",5.4
"1408","2012-08-02",5.44
"1409","2012-08-03",5.34
"1410","2012-08-06",5.4
"1411","2012-08-07",5.39
"1412","2012-08-08",5.11
"1413","2012-08-09",5.37
"1414","2012-08-10",5.18
"1415","2012-08-13",5.11
"1416","2012-08-14",5.02
"1417","2012-08-15",5.05
"1418","2012-08-16",5.08
"1419","2012-08-17",5.2
"1420","2012-08-20",5.09
"1421","2012-08-21",5.12
"1422","2012-08-22",5.08
"1423","2012-08-23",5.12
"1424","2012-08-24",5.09
"1425","2012-08-27",5.2
"1426","2012-08-28",5.17
"1427","2012-08-29",5.12
"1428","2012-08-30",5.1
"1429","2012-08-31",5.7
"1430","2012-09-04",5.7
"1431","2012-09-05",5.42
"1432","2012-09-06",5.38
"1433","2012-09-07",5.46
"1434","2012-09-10",5.61
"1435","2012-09-11",5.76
"1436","2012-09-12",5.95
"1437","2012-09-13",5.95
"1438","2012-09-14",5.85
"1439","2012-09-17",5.8
"1440","2012-09-18",5.85
"1441","2012-09-19",5.75
"1442","2012-09-20",5.89
"1443","2012-09-21",5.89
"1444","2012-09-24",5.88
"1445","2012-09-25",5.83
"1446","2012-09-26",5.74
"1447","2012-09-27",5.7
"1448","2012-09-28",6.25
"1449","2012-10-01",6.2
"1450","2012-10-02",6.11
"1451","2012-10-03",6.02
"1452","2012-10-04",6.06
"1453","2012-10-05",5.95
"1454","2012-10-08",6
"1455","2012-10-09",5.84
"1456","2012-10-10",5.75
"1457","2012-10-11",5.74
"1458","2012-10-12",5.74
"1459","2012-10-15",5.8
"1460","2012-10-16",5.54
"1461","2012-10-17",5.48
"1462","2012-10-18",5.5
"1463","2012-10-19",5.53
"1464","2012-10-22",5.3
"1465","2012-10-23",5.27
"1466","2012-10-24",5.19
"1467","2012-10-25",5.2
"1468","2012-10-26",5.21
"1469","2012-10-31",5.28
"1470","2012-11-01",5.23
"1471","2012-11-02",5.33
"1472","2012-11-05",5.48
"1473","2012-11-06",5.59
"1474","2012-11-07",5.47
"1475","2012-11-08",5.53
"1476","2012-11-09",5.7
"1477","2012-11-12",5.57
"1478","2012-11-13",5.5
"1479","2012-11-14",5.47
"1480","2012-11-15",5.47
"1481","2012-11-16",5.56
"1482","2012-11-19",5.55
"1483","2012-11-20",5.56
"1484","2012-11-21",5.64
"1485","2012-11-23",5.65
"1486","2012-11-26",5.6
"1487","2012-11-27",5.55
"1488","2012-11-28",5.71
"1489","2012-11-29",5.7
"1490","2012-11-30",5.73
"1491","2012-12-03",5.83
"1492","2012-12-04",5.73
"1493","2012-12-05",5.69
"1494","2012-12-06",5.71
"1495","2012-12-07",5.71
"1496","2012-12-10",5.65
"1497","2012-12-11",5.65
"1498","2012-12-12",5.76
"1499","2012-12-13",5.8
"1500","2012-12-14",5.8
"1501","2012-12-17",5.7
"1502","2012-12-18",5.73
"1503","2012-12-19",5.7
"1504","2012-12-20",5.7
"1505","2012-12-21",5.72
"1506","2012-12-24",5.82
"1507","2012-12-26",5.86
"1508","2012-12-27",5.85
"1509","2012-12-28",5.87
"1510","2012-12-31",5.9
"1511","2013-01-02",6.15
"1512","2013-01-03",6.1
"1513","2013-01-04",6.16
"1514","2013-01-07",6.29
"1515","2013-01-08",6.4
"1516","2013-01-09",7.03
"1517","2013-01-10",7.47
"1518","2013-01-11",7.57
"1519","2013-01-14",8.1
"1520","2013-01-15",7.86
"1521","2013-01-16",7.61
"1522","2013-01-17",7.85
"1523","2013-01-18",7.97
"1524","2013-01-22",8.55
"1525","2013-01-23",9
"1526","2013-01-24",8.61
"1527","2013-01-25",8.64
"1528","2013-01-28",7.68
"1529","2013-01-29",7.67
"1530","2013-01-30",7.59
"1531","2013-01-31",7.35
"1532","2013-02-01",7.51
"1533","2013-02-04",7.5
"1534","2013-02-05",7.4
"1535","2013-02-06",7.85
"1536","2013-02-07",7.89
"1537","2013-02-08",7.76
"1538","2013-02-11",7.73
"1539","2013-02-12",7.6
"1540","2013-02-13",6.81
"1541","2013-02-14",6.69
"1542","2013-02-15",6.63
"1543","2013-02-19",6.42
"1544","2013-02-20",6.37
"1545","2013-02-21",6.36
"1546","2013-02-22",6.3
"1547","2013-02-25",6.24
"1548","2013-02-26",6.41
"1549","2013-02-27",6.18
"1550","2013-02-28",6.18
"1551","2013-03-01",6.1
"1552","2013-03-04",6.26
"1553","2013-03-05",6.65
"1554","2013-03-06",6.7
"1555","2013-03-07",6.82
"1556","2013-03-08",7.11
"1557","2013-03-11",7.04
"1558","2013-03-12",6.98
"1559","2013-03-13",6.83
"1560","2013-03-14",6.86
"1561","2013-03-15",6.84
"1562","2013-03-18",6.83
"1563","2013-03-19",6.88
"1564","2013-03-20",7.02
"1565","2013-03-21",7.16
"1566","2013-03-22",7.13
"1567","2013-03-25",7.07
"1568","2013-03-26",7.11
"1569","2013-03-27",7.21
"1570","2013-03-28",7.22
"1571","2013-04-01",7.2
"1572","2013-04-02",7.07
"1573","2013-04-03",7.22
"1574","2013-04-04",7.09
"1575","2013-04-05",7.01
"1576","2013-04-08",7.11
"1577","2013-04-09",7.1
"1578","2013-04-10",7.08
"1579","2013-04-11",7.07
"1580","2013-04-12",6.93
"1581","2013-04-15",7.05
"1582","2013-04-16",6.99
"1583","2013-04-17",7.01
"1584","2013-04-18",7.02
"1585","2013-04-19",6.94
"1586","2013-04-22",6.99
"1587","2013-04-23",6.97
"1588","2013-04-24",6.84
"1589","2013-04-25",6.78
"1590","2013-04-26",6.69
"1591","2013-04-29",6.8
"1592","2013-04-30",6.99
"1593","2013-05-01",7.05
"1594","2013-05-02",7.26
"1595","2013-05-03",7.23
"1596","2013-05-06",7.2
"1597","2013-05-07",7.24
"1598","2013-05-08",7.15
"1599","2013-05-09",7.17
"1600","2013-05-10",7.12
"1601","2013-05-13",7.19
"1602","2013-05-14",7.24
"1603","2013-05-15",7.18
"1604","2013-05-16",7.11
"1605","2013-05-17",7.22
"1606","2013-05-20",7.23
"1607","2013-05-21",7.22
"1608","2013-05-22",7.25
"1609","2013-05-23",7.21
"1610","2013-05-24",7.3
"1611","2013-05-28",7.28
"1612","2013-05-29",7.14
"1613","2013-05-30",7.2
"1614","2013-05-31",7.07
"1615","2013-06-03",7.37
"1616","2013-06-04",7.25
"1617","2013-06-05",7.48
"1618","2013-06-06",7.35
"1619","2013-06-07",7.43
"1620","2013-06-10",7.44
"1621","2013-06-11",7.41
"1622","2013-06-12",7.42
"1623","2013-06-13",7.42
"1624","2013-06-14",7.43
"1625","2013-06-17",7.46
"1626","2013-06-18",7.5
"1627","2013-06-19",7.49
"1628","2013-06-20",7.47
"1629","2013-06-21",7.58
"1630","2013-06-24",7.41
"1631","2013-06-25",7.56
"1632","2013-06-26",7.7
"1633","2013-06-27",7.89
"1634","2013-06-28",7.89
"1635","2013-07-01",7.76
"1636","2013-07-02",7.84
"1637","2013-07-03",7.91
"1638","2013-07-05",7.82
"1639","2013-07-08",7.69
"1640","2013-07-09",7.64
"1641","2013-07-10",7.81
"1642","2013-07-11",7.9
"1643","2013-07-12",7.88
"1644","2013-07-15",7.91
"1645","2013-07-16",7.82
"1646","2013-07-17",7.81
"1647","2013-07-18",7.8
"1648","2013-07-19",7.75
"1649","2013-07-22",7.74
"1650","2013-07-23",7.68
"1651","2013-07-24",7.69
"1652","2013-07-25",7.79
"1653","2013-07-26",7.93
"1654","2013-07-29",7.95
"1655","2013-07-30",7.87
"1656","2013-07-31",7.94
"1657","2013-08-01",8.19
"1658","2013-08-02",8.3
"1659","2013-08-05",8.19
"1660","2013-08-06",8.11
"1661","2013-08-07",8.24
"1662","2013-08-08",8.15
"1663","2013-08-09",8.17
"1664","2013-08-12",8.23
"1665","2013-08-13",8.23
"1666","2013-08-14",8.22
"1667","2013-08-15",8.15
"1668","2013-08-16",8.13
"1669","2013-08-19",8.15
"1670","2013-08-20",8.16
"1671","2013-08-21",8.02
"1672","2013-08-22",8.14
"1673","2013-08-23",8.32
"1674","2013-08-26",8.44
"1675","2013-08-27",8.41
"1676","2013-08-28",8.6
"1677","2013-08-29",10.75
"1678","2013-08-30",10.56
"1679","2013-09-03",10.55
"1680","2013-09-04",10.55
"1681","2013-09-05",10.26
"1682","2013-09-06",11.15
"1683","2013-09-09",11.21
"1684","2013-09-10",11.2
"1685","2013-09-11",10.94
"1686","2013-09-12",10.22
"1687","2013-09-13",10.19
"1688","2013-09-16",10.21
"1689","2013-09-17",10.38
"1690","2013-09-18",10.31
"1691","2013-09-19",10.35
"1692","2013-09-20",10.5
"1693","2013-09-23",10.41
"1694","2013-09-24",10.3
"1695","2013-09-25",10.2
"1696","2013-09-26",10.34
"1697","2013-09-27",10.35
"1698","2013-09-30",10.68
"1699","2013-10-01",11.15
"1700","2013-10-02",12.3
"1701","2013-10-03",12.57
"1702","2013-10-04",13.08
"1703","2013-10-07",12.86
"1704","2013-10-08",12.14
"1705","2013-10-09",12.27
"1706","2013-10-10",11.87
"1707","2013-10-11",11.61
"1708","2013-10-14",13.09
"1709","2013-10-15",13.15
"1710","2013-10-16",13.09
"1711","2013-10-17",12.8
"1712","2013-10-18",12.91
"1713","2013-10-21",12.73
"1714","2013-10-22",12.99
"1715","2013-10-23",12.97
"1716","2013-10-24",13.05
"1717","2013-10-25",13.2
"1718","2013-10-28",13.26
"1719","2013-10-29",13.36
"1720","2013-10-30",13.15
"1721","2013-10-31",13.99
"1722","2013-11-01",14.59
"1723","2013-11-04",14.75
"1724","2013-11-05",14.48
"1725","2013-11-06",14.31
"1726","2013-11-07",13.51
"1727","2013-11-08",13.79
"1728","2013-11-11",13.4
"1729","2013-11-12",13.19
"1730","2013-11-13",13.3
"1731","2013-11-14",10.3
"1732","2013-11-15",10.61
"1733","2013-11-18",9.96
"1734","2013-11-19",10.12
"1735","2013-11-20",9.09
"1736","2013-11-21",9.87
"1737","2013-11-22",9.82
"1738","2013-11-25",10.03
"1739","2013-11-26",9.9
"1740","2013-11-27",9.9
"1741","2013-11-29",10.02
"1742","2013-12-02",9.91
"1743","2013-12-03",9.48
"1744","2013-12-04",9.85
"1745","2013-12-05",9.44
"1746","2013-12-06",9.54
"1747","2013-12-09",9.68
"1748","2013-12-10",9.86
"1749","2013-12-11",9.87
"1750","2013-12-12",9.85
"1751","2013-12-13",9.85
"1752","2013-12-16",9.98
"1753","2013-12-17",10.42
"1754","2013-12-18",10.53
"1755","2013-12-19",10.5
"1756","2013-12-20",10.5
"1757","2013-12-23",10.57
"1758","2013-12-24",10.84
"1759","2013-12-26",11.42
"1760","2013-12-27",12
"1761","2013-12-30",14.41
"1762","2013-12-31",13.87
"1763","2014-01-02",13.83
"1764","2014-01-03",14.16
"1765","2014-01-06",13.78
"1766","2014-01-07",13.39
"1767","2014-01-08",13.4
"1768","2014-01-09",13.43
"1769","2014-01-10",16.57
"1770","2014-01-13",16.440001
"1771","2014-01-14",17.08
"1772","2014-01-15",17.290001
"1773","2014-01-16",17.35
"1774","2014-01-17",16.959999
"1775","2014-01-21",17.49
"1776","2014-01-22",17.360001
"1777","2014-01-23",17.139999
"1778","2014-01-24",15.5
"1779","2014-01-27",15.23
"1780","2014-01-28",15.79
"1781","2014-01-29",14.56
"1782","2014-01-30",14.97
"1783","2014-01-31",15.41
"1784","2014-02-03",14.01
"1785","2014-02-04",14.35
"1786","2014-02-05",12.86
"1787","2014-02-06",13.66
"1788","2014-02-07",13.98
"1789","2014-02-10",15.56
"1790","2014-02-11",14.94
"1791","2014-02-12",14.36
"1792","2014-02-13",13.38
"1793","2014-02-14",13.87
"1794","2014-02-18",14.21
"1795","2014-02-19",14.44
"1796","2014-02-20",14.55
"1797","2014-02-21",14.34
"1798","2014-02-24",14.15
"1799","2014-02-25",13.78
"1800","2014-02-26",14.4
"1801","2014-02-27",14.15
"1802","2014-02-28",14.21
"1803","2014-03-03",14.33
"1804","2014-03-04",14.62
"1805","2014-03-05",14.3
"1806","2014-03-06",14.29
"1807","2014-03-07",13.86
"1808","2014-03-10",13.53
"1809","2014-03-11",12.91
"1810","2014-03-12",13
"1811","2014-03-13",12.17
"1812","2014-03-14",12.12
"1813","2014-03-17",12.34
"1814","2014-03-18",12.73
"1815","2014-03-19",12.43
"1816","2014-03-20",12.07
"1817","2014-03-21",12.2
"1818","2014-03-24",12.05
"1819","2014-03-25",12.06
"1820","2014-03-26",12.08
"1821","2014-03-27",12.19
"1822","2014-03-28",12.07
"1823","2014-03-31",12.13
"1824","2014-04-01",12.73
"1825","2014-04-02",13.18
"1826","2014-04-03",12.56
"1827","2014-04-04",12.49
"1828","2014-04-07",12.13
"1829","2014-04-08",12.29
"1830","2014-04-09",12.29
"1831","2014-04-10",12.06
"1832","2014-04-11",11.65
"1833","2014-04-14",11.51
"1834","2014-04-15",11.58
"1835","2014-04-16",11.69
"1836","2014-04-17",12.02
"1837","2014-04-21",12.24
"1838","2014-04-22",12.6
"1839","2014-04-23",12.3
"1840","2014-04-24",12.3
"1841","2014-04-25",12.49
"1842","2014-04-28",12.25
"1843","2014-04-29",12.1
"1844","2014-04-30",11.8
"1845","2014-05-01",11.66
"1846","2014-05-02",11.53
"1847","2014-05-05",11.36
"1848","2014-05-06",10.51
"1849","2014-05-07",10.4
"1850","2014-05-08",10.65
"1851","2014-05-09",10.95
"1852","2014-05-12",11.22
"1853","2014-05-13",11.76
"1854","2014-05-14",11.74
"1855","2014-05-15",11.35
"1856","2014-05-16",11.03
"1857","2014-05-19",11.27
"1858","2014-05-20",11.17
"1859","2014-05-21",11.47
"1860","2014-05-22",11.66
"1861","2014-05-23",11.59
"1862","2014-05-27",11.79
"1863","2014-05-28",11.7
"1864","2014-05-29",11.64
"1865","2014-05-30",11.41
"1866","2014-06-02",11.5
"1867","2014-06-03",11.07
"1868","2014-06-04",10.69
"1869","2014-06-05",10.97
"1870","2014-06-06",10.89
"1871","2014-06-09",10.95
"1872","2014-06-10",11.32
"1873","2014-06-11",11.48
"1874","2014-06-12",11.07
"1875","2014-06-13",11.11
"1876","2014-06-16",10.8
"1877","2014-06-17",12.04
"1878","2014-06-18",13.24
"1879","2014-06-19",12.99
"1880","2014-06-20",13.02
"1881","2014-06-23",13.08
"1882","2014-06-24",12.76
"1883","2014-06-25",12.96
"1884","2014-06-26",12.88
"1885","2014-06-27",12.74
"1886","2014-06-30",12.75
"1887","2014-07-01",12.71
"1888","2014-07-02",12.88
"1889","2014-07-03",12.68
"1890","2014-07-07",12.75
"1891","2014-07-08",12.69
"1892","2014-07-09",12.79
"1893","2014-07-10",12.81
"1894","2014-07-11",12.83
"1895","2014-07-14",12.7
"1896","2014-07-15",12.52
"1897","2014-07-16",12.64
"1898","2014-07-17",12.35
"1899","2014-07-18",12.49
"1900","2014-07-21",12.33
"1901","2014-07-22",12.5
"1902","2014-07-23",12.43
"1903","2014-07-24",12.5
"1904","2014-07-25",11.95
"1905","2014-07-28",11.97
"1906","2014-07-29",11.9
"1907","2014-07-30",11.59
"1908","2014-07-31",11.25
"1909","2014-08-01",11.24
"1910","2014-08-04",11.03
"1911","2014-08-05",11
"1912","2014-08-06",10.92
"1913","2014-08-07",10.85
"1914","2014-08-08",10.75
"1915","2014-08-11",10.59
"1916","2014-08-12",10.41
"1917","2014-08-13",10.25
"1918","2014-08-14",10.34
"1919","2014-08-15",10.41
"1920","2014-08-18",10.86
"1921","2014-08-19",10.86
"1922","2014-08-20",10.92
"1923","2014-08-21",11.12
"1924","2014-08-22",11.63
"1925","2014-08-25",11.75
"1926","2014-08-26",11.21
"1927","2014-08-27",11.11
"1928","2014-08-28",11.06
"1929","2014-08-29",11
"1930","2014-09-02",10.94
"1931","2014-09-03",11.05
"1932","2014-09-04",11.1
"1933","2014-09-05",11.23
"1934","2014-09-08",10.69
"1935","2014-09-09",10.48
