"","date","NTR"
"279","2019-02-11",52.099998
"280","2019-02-12",53.919998
"281","2019-02-13",54.09
"282","2019-02-14",53.830002
"283","2019-02-15",53.439999
"284","2019-02-19",53.349998
"285","2019-02-20",54.459999
"286","2019-02-21",54.169998
"287","2019-02-22",54.189999
"288","2019-02-25",54.860001
"289","2019-02-26",55.02
"290","2019-02-27",55.57
"291","2019-02-28",54.439999
"292","2019-03-01",54.68
"293","2019-03-04",55.119999
"294","2019-03-05",54.330002
"295","2019-03-06",54.07
"296","2019-03-07",52.560001
"297","2019-03-08",52.84
"298","2019-03-11",53.41
"299","2019-03-12",53.700001
"300","2019-03-13",53.91
"301","2019-03-14",53.66
"302","2019-03-15",53.5
"303","2019-03-18",53.709999
"304","2019-03-19",53.759998
"305","2019-03-20",53.5
"306","2019-03-21",53.169998
"307","2019-03-22",50.470001
"308","2019-03-25",50.560001
"309","2019-03-26",51.110001
"310","2019-03-27",51.75
"311","2019-03-28",52.09
"312","2019-03-29",52.759998
"313","2019-04-01",53.389999
"314","2019-04-02",53.369999
"315","2019-04-03",53.950001
"316","2019-04-04",54.439999
"317","2019-04-05",54.07
"318","2019-04-08",54.07
"319","2019-04-09",53.279999
"320","2019-04-10",53.02
"321","2019-04-11",52.220001
"322","2019-04-12",52.130001
"323","2019-04-15",53.029999
"324","2019-04-16",53.299999
"325","2019-04-17",53.84
"326","2019-04-18",54.02
"327","2019-04-22",53.810001
"328","2019-04-23",54.040001
"329","2019-04-24",52.990002
"330","2019-04-25",53.110001
"331","2019-04-26",53.790001
"332","2019-04-29",53.73
"333","2019-04-30",54.18
"334","2019-05-01",53.639999
"335","2019-05-02",52.740002
"336","2019-05-03",53.990002
"337","2019-05-06",53.299999
"338","2019-05-07",51.34
"339","2019-05-08",51.610001
"340","2019-05-09",50.599998
"341","2019-05-10",52.130001
"342","2019-05-13",50.09
"343","2019-05-14",49.830002
"344","2019-05-15",50.41
"345","2019-05-16",50.029999
"346","2019-05-17",49.400002
"347","2019-05-20",48.470001
"348","2019-05-21",48.91
"349","2019-05-22",48.389999
"350","2019-05-23",47.34
"351","2019-05-24",48.169998
"352","2019-05-28",47.860001
"353","2019-05-29",48.560001
"354","2019-05-30",48.970001
"355","2019-05-31",48.740002
"356","2019-06-03",49.759998
"357","2019-06-04",51.290001
"358","2019-06-05",51.369999
"359","2019-06-06",51.799999
"360","2019-06-07",51.650002
"361","2019-06-10",51.880001
"362","2019-06-11",52.459999
"363","2019-06-12",52.970001
"364","2019-06-13",53.049999
"365","2019-06-14",53.27
"366","2019-06-17",53.43
"367","2019-06-18",54.18
"368","2019-06-19",54.220001
"369","2019-06-20",54.799999
"370","2019-06-21",54.759998
"371","2019-06-24",54.880001
"372","2019-06-25",54.110001
"373","2019-06-26",53.990002
"374","2019-06-27",53.689999
"375","2019-06-28",53.459999
"376","2019-07-01",53.810001
"377","2019-07-02",53.75
"378","2019-07-03",52.900002
"379","2019-07-05",53.509998
"380","2019-07-08",52.450001
"381","2019-07-09",51.450001
"382","2019-07-10",50.66
"383","2019-07-11",50.049999
"384","2019-07-12",49.939999
"385","2019-07-15",50.23
"386","2019-07-16",50.959999
"387","2019-07-17",51.049999
"388","2019-07-18",51.080002
"389","2019-07-19",51.490002
"390","2019-07-22",51.41
"391","2019-07-23",52.099998
"392","2019-07-24",51.869999
"393","2019-07-25",50.639999
"394","2019-07-26",50.830002
"395","2019-07-29",50.540001
"396","2019-07-30",54.209999
"397","2019-07-31",54.810001
"398","2019-08-01",53.84
"399","2019-08-02",53.52
"400","2019-08-05",52.099998
"401","2019-08-06",51.529999
"402","2019-08-07",51.720001
"403","2019-08-08",52.73
"404","2019-08-09",52.619999
"405","2019-08-12",50.380001
"406","2019-08-13",50.209999
"407","2019-08-14",48.880001
"408","2019-08-15",48.84
"409","2019-08-16",49.779999
"410","2019-08-19",50.139999
"411","2019-08-20",49.279999
"412","2019-08-21",49.349998
"413","2019-08-22",49.59
"414","2019-08-23",48.029999
"415","2019-08-26",48.759998
"416","2019-08-27",48.720001
"417","2019-08-28",49.240002
"418","2019-08-29",49.889999
"419","2019-08-30",50.360001
"420","2019-09-03",49.189999
"421","2019-09-04",49.939999
"422","2019-09-05",51.400002
"423","2019-09-06",51.66
"424","2019-09-09",51.099998
"425","2019-09-10",52.290001
"426","2019-09-11",51.77
"427","2019-09-12",51.07
"428","2019-09-13",51.720001
"429","2019-09-16",51.810001
"430","2019-09-17",51.709999
"431","2019-09-18",51.740002
"432","2019-09-19",52.09
"433","2019-09-20",51.57
"434","2019-09-23",50.349998
"435","2019-09-24",49.700001
"436","2019-09-25",49.389999
"437","2019-09-26",48.860001
"438","2019-09-27",49.450001
"439","2019-09-30",49.880001
"440","2019-10-01",50.139999
"441","2019-10-02",49.23
"442","2019-10-03",48.610001
"443","2019-10-04",48.470001
"444","2019-10-07",48.610001
"445","2019-10-08",48.41
"446","2019-10-09",49.279999
"447","2019-10-10",49.720001
"448","2019-10-11",50.889999
"449","2019-10-14",50.119999
"450","2019-10-15",49.799999
"451","2019-10-16",49.470001
"452","2019-10-17",49.099998
"453","2019-10-18",48.990002
"454","2019-10-21",48.93
"455","2019-10-22",48.599998
"456","2019-10-23",48.400002
"457","2019-10-24",48.25
"458","2019-10-25",49.349998
"459","2019-10-28",48.889999
"460","2019-10-29",49.529999
"461","2019-10-30",48.82
"462","2019-10-31",47.790001
"463","2019-11-01",48.279999
"464","2019-11-04",49.209999
"465","2019-11-05",49.759998
"466","2019-11-06",49.080002
"467","2019-11-07",49.310001
"468","2019-11-08",49.110001
"469","2019-11-11",48.490002
"470","2019-11-12",48.93
"471","2019-11-13",49.450001
"472","2019-11-14",49.310001
"473","2019-11-15",49.369999
"474","2019-11-18",47.880001
"475","2019-11-19",47.669998
"476","2019-11-20",46.720001
"477","2019-11-21",46.549999
"478","2019-11-22",46.57
"479","2019-11-25",47.419998
"480","2019-11-26",46.900002
"481","2019-11-27",47.119999
"482","2019-11-29",47.419998
"483","2019-12-02",46.439999
"484","2019-12-03",46.240002
"485","2019-12-04",46.650002
"486","2019-12-05",46.279999
"487","2019-12-06",46.77
"488","2019-12-09",46.939999
"489","2019-12-10",46.360001
"490","2019-12-11",46.369999
"491","2019-12-12",46.900002
"492","2019-12-13",47.619999
"493","2019-12-16",48.450001
"494","2019-12-17",48.5
"495","2019-12-18",48.580002
"496","2019-12-19",48.310001
"497","2019-12-20",48.740002
"498","2019-12-23",48.599998
"499","2019-12-24",48.669998
"500","2019-12-26",48.91
"501","2019-12-27",48.099998
"502","2019-12-30",47.369999
"503","2019-12-31",47.91
"504","2020-01-02",47.330002
"505","2020-01-03",46.849998
"506","2020-01-06",47.290001
"507","2020-01-07",47.75
"508","2020-01-08",47.73
"509","2020-01-09",47.630001
"510","2020-01-10",47.209999
"511","2020-01-13",47.98
"512","2020-01-14",48.349998
"513","2020-01-15",47.939999
"514","2020-01-16",47.110001
"515","2020-01-17",46.869999
"516","2020-01-21",46.610001
"517","2020-01-22",45.950001
"518","2020-01-23",45.349998
"519","2020-01-24",44.279999
"520","2020-01-27",42.810001
"521","2020-01-28",43.860001
"522","2020-01-29",43.299999
"523","2020-01-30",43.049999
"524","2020-01-31",42.689999
"525","2020-02-03",42.73
"526","2020-02-04",42.869999
"527","2020-02-05",44.299999
"528","2020-02-06",44.16
"529","2020-02-07",43.27
"530","2020-02-10",42.959999
"531","2020-02-11",43.43
"532","2020-02-12",43.48
"533","2020-02-13",42.75
"534","2020-02-14",41.279999
"535","2020-02-18",41.290001
"536","2020-02-19",42
"537","2020-02-20",43.23
"538","2020-02-21",42.560001
"539","2020-02-24",42.02
"540","2020-02-25",40.580002
"541","2020-02-26",40.459999
"542","2020-02-27",39.529999
"543","2020-02-28",40.43
"544","2020-03-02",41.009998
"545","2020-03-03",40.650002
"546","2020-03-04",40.950001
"547","2020-03-05",40.400002
"548","2020-03-06",38.52
"549","2020-03-09",34.549999
"550","2020-03-10",33.900002
"551","2020-03-11",32
"552","2020-03-12",27.969999
"553","2020-03-13",31.290001
"554","2020-03-16",27.42
"555","2020-03-17",26.49
"556","2020-03-18",25.1
"557","2020-03-19",27.4
"558","2020-03-20",27.75
"559","2020-03-23",25.790001
"560","2020-03-24",28.66
"561","2020-03-25",30.639999
"562","2020-03-26",32.66
"563","2020-03-27",30.969999
"564","2020-03-30",32.450001
"565","2020-03-31",33.939999
"566","2020-04-01",31.620001
"567","2020-04-02",32.799999
"568","2020-04-03",32.639999
"569","2020-04-06",34.400002
"570","2020-04-07",34.950001
"571","2020-04-08",35.810001
"572","2020-04-09",36.759998
"573","2020-04-13",35.759998
"574","2020-04-14",35.68
"575","2020-04-15",34.610001
"576","2020-04-16",34.150002
"577","2020-04-17",35.810001
"578","2020-04-20",35.740002
"579","2020-04-21",33.599998
"580","2020-04-22",34.299999
"581","2020-04-23",34.369999
"582","2020-04-24",34.57
"583","2020-04-27",35.290001
"584","2020-04-28",35.650002
"585","2020-04-29",36.939999
"586","2020-04-30",35.709999
"587","2020-05-01",34.68
"588","2020-05-04",35.41
"589","2020-05-05",35.700001
"590","2020-05-06",35.43
"591","2020-05-07",34.439999
"592","2020-05-08",35.509998
"593","2020-05-11",34.610001
"594","2020-05-12",32.98
"595","2020-05-13",31.280001
"596","2020-05-14",31.58
"597","2020-05-15",31.690001
"598","2020-05-18",32.860001
"599","2020-05-19",32.43
"600","2020-05-20",32.27
"601","2020-05-21",32.610001
"602","2020-05-22",32.93
"603","2020-05-26",33.549999
"604","2020-05-27",34.59
"605","2020-05-28",34.43
"606","2020-05-29",34
"607","2020-06-01",35.07
"608","2020-06-02",36.419998
"609","2020-06-03",37.48
"610","2020-06-04",36.669998
"611","2020-06-05",38.23
"612","2020-06-08",39.07
"613","2020-06-09",38.32
"614","2020-06-10",37.73
"615","2020-06-11",35.549999
"616","2020-06-12",36.23
"617","2020-06-15",36.18
"618","2020-06-16",36.889999
"619","2020-06-17",36.66
"620","2020-06-18",36.200001
"621","2020-06-19",35.68
"622","2020-06-22",35.619999
"623","2020-06-23",35.18
"624","2020-06-24",33.52
"625","2020-06-25",33.700001
"626","2020-06-26",33.029999
"627","2020-06-29",32.650002
"628","2020-06-30",32.099998
"629","2020-07-01",32.169998
"630","2020-07-02",32.560001
"631","2020-07-06",33.27
"632","2020-07-07",32.599998
"633","2020-07-08",31.780001
"634","2020-07-09",31.26
"635","2020-07-10",31.76
"636","2020-07-13",33.240002
"637","2020-07-14",33.049999
"638","2020-07-15",33.66
"639","2020-07-16",33.43
"640","2020-07-17",33.330002
"641","2020-07-20",32.470001
"642","2020-07-21",32.950001
"643","2020-07-22",33.189999
"644","2020-07-23",33.200001
"645","2020-07-24",32.599998
"646","2020-07-27",33.439999
"647","2020-07-28",33.130001
"648","2020-07-29",33.52
"649","2020-07-30",33.290001
"650","2020-07-31",32.59
"651","2020-08-03",33.009998
"652","2020-08-04",34.939999
"653","2020-08-05",35.740002
"654","2020-08-06",35.240002
"655","2020-08-07",35.48
"656","2020-08-10",36.68
"657","2020-08-11",38.439999
"658","2020-08-12",38.509998
"659","2020-08-13",38.599998
"660","2020-08-14",38.419998
"661","2020-08-17",38.98
"662","2020-08-18",39.549999
"663","2020-08-19",38.880001
"664","2020-08-20",38.27
"665","2020-08-21",37.349998
"666","2020-08-24",39.060001
"667","2020-08-25",38.029999
"668","2020-08-26",38.07
"669","2020-08-27",37.450001
"670","2020-08-28",37.189999
"671","2020-08-31",36.869999
"672","2020-09-01",37.470001
"673","2020-09-02",38.349998
"674","2020-09-03",37.34
"675","2020-09-04",37.68
"676","2020-09-08",36.91
"677","2020-09-09",38.02
"678","2020-09-10",38.130001
"679","2020-09-11",39.75
"680","2020-09-14",39.700001
"681","2020-09-15",39.93
"682","2020-09-16",40.09
"683","2020-09-17",40.82
"684","2020-09-18",41.59
"685","2020-09-21",40
"686","2020-09-22",40.48
"687","2020-09-23",39.5
"688","2020-09-24",39.810001
"689","2020-09-25",39.73
"690","2020-09-28",39.889999
"691","2020-09-29",38.470001
"692","2020-09-30",39.23
"693","2020-10-01",38.209999
"694","2020-10-02",38.650002
"695","2020-10-05",40.959999
"696","2020-10-06",40.099998
"697","2020-10-07",40.400002
"698","2020-10-08",40.759998
"699","2020-10-09",41.009998
"700","2020-10-12",41.110001
"701","2020-10-13",40.110001
"702","2020-10-14",40.029999
"703","2020-10-15",40.259998
"704","2020-10-16",40.220001
"705","2020-10-19",40.080002
"706","2020-10-20",40.529999
"707","2020-10-21",41.740002
"708","2020-10-22",41.880001
"709","2020-10-23",41.57
"710","2020-10-26",40.73
"711","2020-10-27",40.41
"712","2020-10-28",40.16
"713","2020-10-29",40.970001
"714","2020-10-30",40.68
"715","2020-11-02",41.59
"716","2020-11-03",38.400002
"717","2020-11-04",38.490002
"718","2020-11-05",40.380001
"719","2020-11-06",39.799999
"720","2020-11-09",40.880001
"721","2020-11-10",42.209999
"722","2020-11-11",42.459999
"723","2020-11-12",41.279999
"724","2020-11-13",41.98
"725","2020-11-16",43.349998
"726","2020-11-17",43.889999
"727","2020-11-18",44.349998
"728","2020-11-19",45.009998
"729","2020-11-20",45.330002
"730","2020-11-23",46.59
"731","2020-11-24",48.080002
"732","2020-11-25",48.59
"733","2020-11-27",49.41
